Date,USDINR18SEP72.75PE O,USDINR18SEP72.75PE H,USDINR18SEP72.75PE L,USDINR18SEP72.75PE C,USDINR18SEP72.75PE V
9/14/2018 3:22:00 PM,0.985,0.985,0.985,0.985,0
9/14/2018 3:21:00 PM,0.9875,0.9875,0.985,0.985,1
9/14/2018 3:20:00 PM,0.9875,0.9875,0.9875,0.9875,0
9/14/2018 3:19:00 PM,0.9875,0.9875,0.9875,0.9875,0
9/14/2018 3:18:00 PM,0.995,0.995,0.9875,0.9875,2
9/14/2018 3:17:00 PM,0.9875,0.995,0.9875,0.995,10
9/14/2018 3:16:00 PM,0.9875,0.9875,0.9875,0.9875,0
9/14/2018 3:15:00 PM,0.9825,0.9875,0.9825,0.9875,47
9/14/2018 3:14:00 PM,0.9825,0.9825,0.9825,0.9825,100
9/14/2018 3:13:00 PM,0.9825,0.9825,0.9825,0.9825,0
9/14/2018 3:12:00 PM,0.9825,0.9825,0.9825,0.9825,0
9/14/2018 3:11:00 PM,0.9825,0.9825,0.9825,0.9825,0
9/14/2018 3:10:00 PM,0.9825,0.9825,0.9825,0.9825,0
9/14/2018 3:09:00 PM,0.9825,0.9825,0.9825,0.9825,0
9/14/2018 3:08:00 PM,0.9825,0.9825,0.9825,0.9825,0
9/14/2018 3:07:00 PM,0.9975,0.9975,0.98,0.9825,200
9/14/2018 3:06:00 PM,0.9975,0.9975,0.9975,0.9975,0
9/14/2018 3:05:00 PM,0.995,0.9975,0.995,0.9975,100
9/14/2018 3:04:00 PM,1.0475,1.0475,0.995,0.995,101
9/14/2018 3:03:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 3:02:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 3:01:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 3:00:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:59:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:58:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:57:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:56:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:55:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:54:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:53:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:52:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:51:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:50:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:49:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:48:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:47:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:46:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:45:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:44:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:43:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:42:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:41:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:40:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:39:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:38:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:37:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:36:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:35:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:34:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:33:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:32:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:31:00 PM,1.0475,1.0475,1.0475,1.0475,0
9/14/2018 2:30:00 PM,1.0275,1.0475,1.0275,1.0475,101
9/14/2018 2:29:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:28:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:27:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:26:00 PM,1.04,1.04,1.0275,1.0275,30
9/14/2018 2:25:00 PM,1.04,1.04,1.04,1.04,0
9/14/2018 2:24:00 PM,1.04,1.04,1.04,1.04,0
9/14/2018 2:23:00 PM,1.0275,1.04,1.0275,1.04,1
9/14/2018 2:22:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:21:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:20:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:19:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:18:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:17:00 PM,1.0275,1.0275,1.0275,1.0275,0
9/14/2018 2:16:00 PM,1.0075,1.0275,1.0075,1.0275,1
9/14/2018 2:15:00 PM,1.0075,1.0075,1.0075,1.0075,0
9/14/2018 2:14:00 PM,1.0075,1.0075,1.0075,1.0075,0
9/14/2018 2:13:00 PM,1.0075,1.0075,1.0075,1.0075,0
9/14/2018 2:12:00 PM,1.0075,1.0075,1.0075,1.0075,100
9/14/2018 2:11:00 PM,1.005,1.0075,1.005,1.0075,100
9/14/2018 2:10:00 PM,1.0325,1.0325,1.005,1.005,100
9/14/2018 2:09:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:08:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:07:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:06:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:05:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:04:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:03:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:02:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:01:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 2:00:00 PM,1.0325,1.0325,1.0325,1.0325,0
9/14/2018 1:59:00 PM,1.0175,1.0325,1.0175,1.0325,300
9/14/2018 1:58:00 PM,1.0175,1.0175,1.0175,1.0175,0
9/14/2018 1:57:00 PM,1.0375,1.0375,1.0175,1.0175,100
9/14/2018 1:56:00 PM,1.0375,1.0375,1.0375,1.0375,0
9/14/2018 1:55:00 PM,1.0375,1.0375,1.0375,1.0375,0
9/14/2018 1:54:00 PM,1.03,1.0375,1.03,1.0375,100
9/14/2018 1:53:00 PM,1.02,1.03,1.02,1.03,1
9/14/2018 1:52:00 PM,1.0575,1.0575,1.02,1.02,3
9/14/2018 1:51:00 PM,1.0575,1.0575,1.0575,1.0575,0
9/14/2018 1:50:00 PM,1.0575,1.0575,1.0575,1.0575,0
9/14/2018 1:49:00 PM,1.0575,1.0575,1.0575,1.0575,0
9/14/2018 1:48:00 PM,1.0575,1.0575,1.0575,1.0575,0
9/14/2018 1:47:00 PM,1.0625,1.0625,1.0575,1.0575,32
9/14/2018 1:46:00 PM,1.0625,1.0625,1.0625,1.0625,0
9/14/2018 1:45:00 PM,1.0625,1.0625,1.0625,1.0625,0
9/14/2018 1:44:00 PM,1.0625,1.0625,1.0625,1.0625,0
9/14/2018 1:43:00 PM,1.0725,1.0725,1.0625,1.0625,100
9/14/2018 1:42:00 PM,1.1,1.1,1.0725,1.0725,100
9/14/2018 1:41:00 PM,1.1075,1.1075,1.1,1.1,50
9/14/2018 1:40:00 PM,1.16,1.16,1.1075,1.1075,100
9/14/2018 1:39:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:38:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:37:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:36:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:35:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:34:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:33:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:32:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:31:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:30:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:29:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:28:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:27:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:26:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:25:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:24:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:23:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:22:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:21:00 PM,1.16,1.16,1.16,1.16,0
9/14/2018 1:20:00 PM,1.1925,1.1925,1.16,1.16,19
9/14/2018 1:19:00 PM,1.1925,1.1925,1.1925,1.1925,0
9/14/2018 1:18:00 PM,1.1925,1.1925,1.1925,1.1925,0
9/14/2018 1:17:00 PM,1.1925,1.1925,1.1925,1.1925,0
9/14/2018 1:16:00 PM,1.1925,1.1925,1.1925,1.1925,0
9/14/2018 1:15:00 PM,1.1925,1.1925,1.1925,1.1925,0
9/14/2018 1:14:00 PM,1.1925,1.1925,1.1925,1.1925,0
9/14/2018 1:13:00 PM,1.1925,1.1925,1.1925,1.1925,0
9/14/2018 1:12:00 PM,1.195,1.195,1.1925,1.1925,5
9/14/2018 1:11:00 PM,1.195,1.195,1.195,1.195,0
9/14/2018 1:10:00 PM,1.2225,1.2225,1.1925,1.195,6
9/14/2018 1:09:00 PM,1.2225,1.2225,1.2225,1.2225,0
9/14/2018 1:08:00 PM,1.2225,1.2225,1.2225,1.2225,0
9/14/2018 1:07:00 PM,1.2225,1.2225,1.2225,1.2225,0
9/14/2018 1:06:00 PM,1.2225,1.2225,1.2225,1.2225,0
9/14/2018 1:05:00 PM,1.21,1.2225,1.21,1.2225,1
9/14/2018 1:04:00 PM,1.21,1.21,1.21,1.21,0
9/14/2018 1:03:00 PM,1.21,1.21,1.21,1.21,0
9/14/2018 1:02:00 PM,1.21,1.21,1.21,1.21,0
9/14/2018 1:01:00 PM,1.1775,1.21,1.1775,1.21,25
9/14/2018 1:00:00 PM,1.14,1.185,1.14,1.1775,164
9/14/2018 12:59:00 PM,1.14,1.14,1.14,1.14,0
9/14/2018 12:58:00 PM,1.115,1.14,1.115,1.14,25
9/14/2018 12:57:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 12:56:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 12:55:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 12:54:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 12:53:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 12:52:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 12:51:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 12:50:00 PM,1.12,1.12,1.1125,1.115,5
9/14/2018 12:49:00 PM,1.12,1.12,1.12,1.12,0
9/14/2018 12:48:00 PM,1.12,1.12,1.12,1.12,0
9/14/2018 12:47:00 PM,1.12,1.12,1.12,1.12,0
9/14/2018 12:46:00 PM,1.12,1.12,1.12,1.12,0
9/14/2018 12:45:00 PM,1.12,1.12,1.12,1.12,0
9/14/2018 12:44:00 PM,1.12,1.12,1.12,1.12,0
9/14/2018 12:43:00 PM,1.12,1.12,1.12,1.12,0
9/14/2018 12:42:00 PM,1.1075,1.12,1.1075,1.12,500
9/14/2018 12:41:00 PM,1.1075,1.1075,1.1075,1.1075,0
9/14/2018 12:40:00 PM,1.1075,1.1075,1.1075,1.1075,0
9/14/2018 12:39:00 PM,1.1075,1.1075,1.1075,1.1075,0
9/14/2018 12:38:00 PM,1.11,1.11,1.1075,1.1075,11
9/14/2018 12:37:00 PM,1.1,1.11,1.1,1.11,33
9/14/2018 12:36:00 PM,1.0975,1.1,1.0975,1.1,1
9/14/2018 12:35:00 PM,1.1,1.1,1.0975,1.0975,10
9/14/2018 12:34:00 PM,1.1025,1.1025,1.1,1.1,1
9/14/2018 12:33:00 PM,1.1025,1.1025,1.1,1.1025,33
9/14/2018 12:32:00 PM,1.1125,1.1125,1.1025,1.1025,14
9/14/2018 12:31:00 PM,1.1125,1.1125,1.1125,1.1125,0
9/14/2018 12:30:00 PM,1.11,1.1125,1.11,1.1125,13
9/14/2018 12:29:00 PM,1.1075,1.11,1.1075,1.11,15
9/14/2018 12:28:00 PM,1.11,1.11,1.1075,1.1075,11
9/14/2018 12:27:00 PM,1.11,1.11,1.11,1.11,0
9/14/2018 12:26:00 PM,1.12,1.12,1.11,1.11,26
9/14/2018 12:25:00 PM,1.1325,1.1375,1.12,1.12,114
9/14/2018 12:24:00 PM,1.1325,1.1325,1.1325,1.1325,0
9/14/2018 12:23:00 PM,1.14,1.14,1.1325,1.1325,29
9/14/2018 12:22:00 PM,1.15,1.15,1.14,1.14,1
9/14/2018 12:21:00 PM,1.15,1.15,1.15,1.15,0
9/14/2018 12:20:00 PM,1.17,1.17,1.15,1.15,131
9/14/2018 12:19:00 PM,1.17,1.17,1.17,1.17,0
9/14/2018 12:18:00 PM,1.1375,1.17,1.1375,1.17,240
9/14/2018 12:17:00 PM,1.1325,1.1375,1.12,1.1375,388
9/14/2018 12:16:00 PM,1.1325,1.1325,1.1325,1.1325,0
9/14/2018 12:15:00 PM,1.1325,1.1325,1.1325,1.1325,0
9/14/2018 12:14:00 PM,1.14,1.14,1.1325,1.1325,100
9/14/2018 12:13:00 PM,1.155,1.155,1.1375,1.14,47
9/14/2018 12:12:00 PM,1.12,1.155,1.12,1.155,96
9/14/2018 12:11:00 PM,1.07,1.12,1.07,1.12,50
9/14/2018 12:10:00 PM,1.06,1.07,1.06,1.07,80
9/14/2018 12:09:00 PM,1.06,1.06,1.06,1.06,0
9/14/2018 12:08:00 PM,1.0725,1.0725,1.06,1.06,1
9/14/2018 12:07:00 PM,1.0725,1.0725,1.0725,1.0725,0
9/14/2018 12:06:00 PM,1.0525,1.0725,1.0525,1.0725,10
9/14/2018 12:05:00 PM,1.0525,1.0525,1.0525,1.0525,0
9/14/2018 12:04:00 PM,1.0175,1.055,1.0175,1.0525,80
9/14/2018 12:03:00 PM,1.0175,1.0175,1.0175,1.0175,0
9/14/2018 12:02:00 PM,0.995,1.0175,0.995,1.0175,51
9/14/2018 12:01:00 PM,0.995,0.995,0.995,0.995,0
9/14/2018 12:00:00 PM,0.995,0.995,0.995,0.995,0
9/14/2018 11:59:00 AM,0.97,0.995,0.97,0.995,100
9/14/2018 11:58:00 AM,0.97,0.97,0.97,0.97,0
9/14/2018 11:57:00 AM,0.97,0.97,0.97,0.97,0
9/14/2018 11:56:00 AM,0.97,0.97,0.97,0.97,0
9/14/2018 11:55:00 AM,0.97,0.97,0.97,0.97,0
9/14/2018 11:54:00 AM,0.97,0.97,0.97,0.97,0
9/14/2018 11:53:00 AM,0.97,0.97,0.97,0.97,0
9/14/2018 11:52:00 AM,0.97,0.97,0.97,0.97,0
9/14/2018 11:51:00 AM,0.9725,0.9725,0.97,0.97,120
9/14/2018 11:50:00 AM,0.9725,0.9725,0.9725,0.9725,0
9/14/2018 11:49:00 AM,0.9725,0.9725,0.9725,0.9725,0
9/14/2018 11:48:00 AM,0.9725,0.9725,0.9725,0.9725,0
9/14/2018 11:47:00 AM,0.995,0.995,0.9725,0.9725,100
9/14/2018 11:46:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:45:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:44:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:43:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:42:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:41:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:40:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:39:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:38:00 AM,1.0025,1.0025,0.995,0.995,750
9/14/2018 11:37:00 AM,1.0025,1.0025,1.0025,1.0025,0
9/14/2018 11:36:00 AM,1.0025,1.0025,1.0025,1.0025,0
9/14/2018 11:35:00 AM,1.0025,1.0025,1.0025,1.0025,0
9/14/2018 11:34:00 AM,1.0025,1.0025,1.0025,1.0025,948
9/14/2018 11:33:00 AM,1.01,1.01,1.0025,1.0025,353
9/14/2018 11:32:00 AM,1.01,1.01,1.01,1.01,0
9/14/2018 11:31:00 AM,1.01,1.01,1.01,1.01,0
9/14/2018 11:30:00 AM,1.0125,1.0125,1.01,1.01,200
9/14/2018 11:29:00 AM,1.0125,1.0125,1.0125,1.0125,0
9/14/2018 11:28:00 AM,1.0125,1.0125,1.0125,1.0125,0
9/14/2018 11:27:00 AM,1.0125,1.0125,1.0125,1.0125,0
9/14/2018 11:26:00 AM,1.0175,1.0175,1.0125,1.0125,101
9/14/2018 11:25:00 AM,1.0025,1.0025,1.0025,1.0025,0
9/14/2018 11:24:00 AM,1.0025,1.0025,1.0025,1.0025,0
9/14/2018 11:23:00 AM,1.0075,1.0075,1.0025,1.0025,50
9/14/2018 11:22:00 AM,1.0075,1.0075,1.0075,1.0075,0
9/14/2018 11:21:00 AM,1.0075,1.0075,1.0075,1.0075,0
9/14/2018 11:20:00 AM,1.0075,1.0075,1.005,1.0075,106
9/14/2018 11:19:00 AM,1,1.0075,1,1.0075,80
9/14/2018 11:18:00 AM,1,1,1,1,0
9/14/2018 11:17:00 AM,1,1,1,1,0
9/14/2018 11:16:00 AM,1,1,1,1,0
9/14/2018 11:15:00 AM,1,1,1,1,0
9/14/2018 11:14:00 AM,0.9875,1,0.9875,1,4
9/14/2018 11:13:00 AM,0.9875,0.9875,0.9875,0.9875,0
9/14/2018 11:12:00 AM,0.995,0.995,0.9875,0.9875,100
9/14/2018 11:11:00 AM,0.995,0.995,0.995,0.995,0
9/14/2018 11:10:00 AM,0.985,0.995,0.985,0.995,100
9/14/2018 11:09:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 11:08:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 11:07:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 11:06:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 11:05:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 11:04:00 AM,1.0125,1.0125,0.985,0.985,35
9/14/2018 11:03:00 AM,1.0125,1.0125,1.0125,1.0125,0
9/14/2018 11:02:00 AM,1.0125,1.0125,1.0125,1.0125,0
9/14/2018 11:01:00 AM,1.0125,1.0125,1.0125,1.0125,0
9/14/2018 11:00:00 AM,1.0125,1.0125,1.0125,1.0125,60
9/14/2018 10:59:00 AM,0.985,1.0125,0.985,1.0125,59
9/14/2018 10:58:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:57:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:56:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:55:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:54:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:53:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:52:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:51:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:50:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:49:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:48:00 AM,0.985,0.985,0.985,0.985,0
9/14/2018 10:47:00 AM,1.0175,1.0175,0.985,0.985,30
9/14/2018 10:46:00 AM,1.0175,1.0175,1.0175,1.0175,0
9/14/2018 10:45:00 AM,1.0175,1.0175,1.0175,1.0175,0
9/14/2018 10:44:00 AM,1.0175,1.0175,1.0175,1.0175,0
9/14/2018 10:43:00 AM,1.0175,1.0175,1.0175,1.0175,0
9/14/2018 10:42:00 AM,1,1.0175,1,1.0175,20
9/14/2018 10:41:00 AM,1,1,1,1,0
9/14/2018 10:40:00 AM,1,1,1,1,0
9/14/2018 10:39:00 AM,1.0075,1.0075,1,1,100
9/14/2018 10:38:00 AM,1.0075,1.0075,1.0075,1.0075,0
9/14/2018 10:37:00 AM,1,1.0075,1,1.0075,94
9/14/2018 10:36:00 AM,1,1,1,1,0
9/14/2018 10:35:00 AM,1,1,1,1,0
