Date,BANKNIFTY18SEP27300PE O,BANKNIFTY18SEP27300PE H,BANKNIFTY18SEP27300PE L,BANKNIFTY18SEP27300PE C,BANKNIFTY18SEP27300PE V
9/14/2018 3:29:00 PM,315,320.45,312.5,320.45,440
9/14/2018 3:28:00 PM,308.7,315,308.7,315,120
9/14/2018 3:27:00 PM,306.7,308.7,306.7,308.7,40
9/14/2018 3:26:00 PM,301.65,306.7,301.65,306.7,80
9/14/2018 3:25:00 PM,301.65,301.65,301.65,301.65,0
9/14/2018 3:24:00 PM,308.95,308.95,301.65,301.65,80
9/14/2018 3:23:00 PM,308,309.35,305.45,308.95,360
9/14/2018 3:22:00 PM,304,308,304,308,200
9/14/2018 3:21:00 PM,302.85,304,302.85,304,80
9/14/2018 3:20:00 PM,301.45,302.85,299.55,302.85,80
9/14/2018 3:19:00 PM,297.5,301.45,297.5,301.45,80
9/14/2018 3:18:00 PM,298.15,299.55,297.15,297.5,400
9/14/2018 3:17:00 PM,306,306,298.55,298.55,80
9/14/2018 3:16:00 PM,306,306,306,306,40
9/14/2018 3:15:00 PM,303.85,303.85,299.8,299.8,40
9/14/2018 3:14:00 PM,303.85,303.85,303.85,303.85,0
9/14/2018 3:13:00 PM,300,303.85,300,303.85,80
9/14/2018 3:12:00 PM,297.6,300,297.6,300,120
9/14/2018 3:11:00 PM,301,301,295,297.6,160
9/14/2018 3:10:00 PM,307,307,301,301,80
9/14/2018 3:09:00 PM,285,307,285,307,280
9/14/2018 3:08:00 PM,284.85,285,284.85,285,760
9/14/2018 3:07:00 PM,281,284.85,279.35,284.85,560
9/14/2018 3:06:00 PM,281,281,281,281,0
9/14/2018 3:05:00 PM,281,281,281,281,0
9/14/2018 3:04:00 PM,271.9,282.35,271.9,281,200
9/14/2018 3:03:00 PM,285.55,285.55,271.9,271.9,200
9/14/2018 3:02:00 PM,285.55,285.55,285.55,285.55,0
9/14/2018 3:01:00 PM,300,300,275.05,285.55,1800
9/14/2018 3:00:00 PM,316,316,300,300,120
9/14/2018 2:59:00 PM,309.6,316,309.6,316,40
9/14/2018 2:58:00 PM,304.8,309.6,304.8,309.6,80
9/14/2018 2:57:00 PM,306,306.5,304.8,304.8,200
9/14/2018 2:56:00 PM,306,306,306,306,0
9/14/2018 2:55:00 PM,308.65,308.65,306,306,40
9/14/2018 2:54:00 PM,308.65,308.65,308.65,308.65,0
9/14/2018 2:53:00 PM,308.65,308.65,308.65,308.65,0
9/14/2018 2:52:00 PM,308.65,308.65,308.65,308.65,0
9/14/2018 2:51:00 PM,308.65,308.65,308.65,308.65,0
9/14/2018 2:50:00 PM,304.75,308.65,304.75,308.65,280
9/14/2018 2:49:00 PM,300.35,304.75,300.35,304.75,80
9/14/2018 2:48:00 PM,300.35,300.35,300.35,300.35,0
9/14/2018 2:47:00 PM,300.35,300.35,300.35,300.35,0
9/14/2018 2:46:00 PM,300.35,300.35,300.35,300.35,0
9/14/2018 2:45:00 PM,300.35,300.35,300.35,300.35,0
9/14/2018 2:44:00 PM,300.35,300.35,300.35,300.35,0
9/14/2018 2:43:00 PM,295,300.35,295,300.35,40
9/14/2018 2:42:00 PM,301.05,303.6,295,295,160
9/14/2018 2:41:00 PM,313.7,313.7,301.05,301.05,80
9/14/2018 2:40:00 PM,318,318,313.7,313.7,80
9/14/2018 2:39:00 PM,312.5,318,312.5,318,120
9/14/2018 2:38:00 PM,312.5,312.5,312.5,312.5,0
9/14/2018 2:37:00 PM,312.5,312.5,312.5,312.5,0
9/14/2018 2:36:00 PM,312.5,312.5,312.5,312.5,0
9/14/2018 2:35:00 PM,312.5,312.5,312.5,312.5,0
9/14/2018 2:34:00 PM,310.95,312.5,310.95,312.5,80
9/14/2018 2:33:00 PM,316.4,316.4,310.95,310.95,80
9/14/2018 2:32:00 PM,316.4,316.4,316.4,316.4,0
9/14/2018 2:31:00 PM,309,316.4,309,316.4,40
9/14/2018 2:30:00 PM,309,309,309,309,0
9/14/2018 2:29:00 PM,309,309,309,309,0
9/14/2018 2:28:00 PM,309,309,309,309,0
9/14/2018 2:27:00 PM,309,309,309,309,0
9/14/2018 2:26:00 PM,309,309,309,309,0
9/14/2018 2:25:00 PM,309,309,309,309,0
9/14/2018 2:24:00 PM,309,309,309,309,0
9/14/2018 2:23:00 PM,307.35,309,307.35,309,120
9/14/2018 2:22:00 PM,305.75,315.15,305.75,307.35,200
9/14/2018 2:21:00 PM,305.75,305.75,305.75,305.75,0
9/14/2018 2:20:00 PM,307.65,307.65,305.75,305.75,200
9/14/2018 2:19:00 PM,303.1,307.65,303.1,307.65,80
