Date,BANKNIFTY18SEP26900PE O,BANKNIFTY18SEP26900PE H,BANKNIFTY18SEP26900PE L,BANKNIFTY18SEP26900PE C,BANKNIFTY18SEP26900PE V
9/14/2018 3:29:00 PM,160.35,168.05,158.65,162.25,1680
9/14/2018 3:28:00 PM,156.95,160.35,156.8,160.35,440
9/14/2018 3:27:00 PM,154.95,156.15,154.95,155.95,1840
9/14/2018 3:26:00 PM,155.55,155.55,154.95,154.95,360
9/14/2018 3:25:00 PM,153.35,156.2,153.35,155.55,920
9/14/2018 3:24:00 PM,155.05,155.05,151.2,153.35,320
9/14/2018 3:23:00 PM,155.85,156.35,154.2,155.05,400
9/14/2018 3:22:00 PM,154.4,156.7,154.4,155.85,320
9/14/2018 3:21:00 PM,153.75,154.4,153.75,154.4,80
9/14/2018 3:20:00 PM,150.45,153.75,149.05,153.75,1720
9/14/2018 3:19:00 PM,151.3,152.15,150.75,151,480
9/14/2018 3:18:00 PM,150.55,151.3,150.15,151.3,120
9/14/2018 3:17:00 PM,153,153,150.55,150.55,280
9/14/2018 3:16:00 PM,155.5,156.15,153,153,480
9/14/2018 3:15:00 PM,155.25,155.5,152.55,155.5,160
9/14/2018 3:14:00 PM,155.25,155.25,155.25,155.25,0
9/14/2018 3:13:00 PM,155.25,155.25,155.25,155.25,0
9/14/2018 3:12:00 PM,149.95,155.25,149.7,155.25,520
9/14/2018 3:11:00 PM,151.45,152.15,149.95,149.95,360
9/14/2018 3:10:00 PM,158,158,150.6,151.45,520
9/14/2018 3:09:00 PM,142.3,158,142.3,158,240
9/14/2018 3:08:00 PM,141.8,142.35,141.8,142.3,160
9/14/2018 3:07:00 PM,140.45,142.15,140.2,141.8,360
9/14/2018 3:06:00 PM,138.8,140.7,138.8,140.45,960
9/14/2018 3:05:00 PM,142.55,142.55,138.8,138.8,2200
9/14/2018 3:04:00 PM,135.6,142.55,135.6,142.55,2960
9/14/2018 3:03:00 PM,143.25,143.25,135.6,135.6,360
9/14/2018 3:02:00 PM,141.2,144.5,141.2,143.25,800
9/14/2018 3:01:00 PM,150.95,150.95,138.55,141.2,680
9/14/2018 3:00:00 PM,159,159,150.05,150.95,280
9/14/2018 2:59:00 PM,156.6,159,156.6,159,200
9/14/2018 2:58:00 PM,155.5,156.6,155.1,156.6,80
9/14/2018 2:57:00 PM,155.5,155.5,155.5,155.5,0
9/14/2018 2:56:00 PM,154.35,155.5,154.35,155.5,640
9/14/2018 2:55:00 PM,154.35,154.35,154.35,154.35,0
9/14/2018 2:54:00 PM,157.7,157.7,152.6,154.35,80
9/14/2018 2:53:00 PM,157.7,157.7,157.7,157.7,0
9/14/2018 2:52:00 PM,155.55,157.7,155.55,157.7,40
9/14/2018 2:51:00 PM,155.55,155.55,155.55,155.55,0
9/14/2018 2:50:00 PM,154.85,155.55,154.85,155.55,40
9/14/2018 2:49:00 PM,154.05,157,154.05,154.85,760
9/14/2018 2:48:00 PM,154.05,154.05,154.05,154.05,0
9/14/2018 2:47:00 PM,152.25,154.05,152.25,154.05,120
9/14/2018 2:46:00 PM,152.25,152.25,152.25,152.25,0
9/14/2018 2:45:00 PM,149.95,152.25,149.95,152.25,40
9/14/2018 2:44:00 PM,149.95,149.95,149.95,149.95,0
9/14/2018 2:43:00 PM,147.45,149.95,147.45,149.95,240
9/14/2018 2:42:00 PM,156.6,156.6,150,150,600
9/14/2018 2:41:00 PM,157.55,157.55,156.15,156.6,360
9/14/2018 2:40:00 PM,159.35,159.35,157.55,157.55,160
9/14/2018 2:39:00 PM,161.35,162.95,159.35,159.35,240
9/14/2018 2:38:00 PM,158,161.35,158,161.35,240
9/14/2018 2:37:00 PM,158,158,158,158,0
9/14/2018 2:36:00 PM,158,158,158,158,0
9/14/2018 2:35:00 PM,158,158,158,158,0
9/14/2018 2:34:00 PM,158,158,158,158,0
9/14/2018 2:33:00 PM,154.9,158,154.9,158,80
9/14/2018 2:32:00 PM,154.9,154.9,154.9,154.9,0
9/14/2018 2:31:00 PM,165.8,165.8,154.9,154.9,280
9/14/2018 2:30:00 PM,165.8,165.8,165.8,165.8,0
9/14/2018 2:29:00 PM,165.8,165.8,165.8,165.8,0
9/14/2018 2:28:00 PM,159.35,165.8,159.35,165.8,80
9/14/2018 2:27:00 PM,156.1,159.35,156.1,159.35,80
9/14/2018 2:26:00 PM,156.1,156.1,156.1,156.1,0
9/14/2018 2:25:00 PM,159.5,159.5,156.1,156.1,320
9/14/2018 2:24:00 PM,159.5,159.5,159.5,159.5,0
9/14/2018 2:23:00 PM,157,159.5,157,159.5,400
9/14/2018 2:22:00 PM,153.55,157,153.55,157,80
9/14/2018 2:21:00 PM,153.55,153.55,153.55,153.55,0
9/14/2018 2:20:00 PM,153.55,153.55,153.55,153.55,0
9/14/2018 2:19:00 PM,153.55,153.55,153.55,153.55,0
9/14/2018 2:18:00 PM,153.5,153.55,153.5,153.55,40
9/14/2018 2:17:00 PM,156.15,156.15,153.5,153.5,80
9/14/2018 2:16:00 PM,160,160,154.95,156.15,320
9/14/2018 2:15:00 PM,160,160,160,160,0
9/14/2018 2:14:00 PM,160,160.25,160,160,120
9/14/2018 2:13:00 PM,160.1,160.1,159.75,160,160
9/14/2018 2:12:00 PM,160.1,160.1,160.1,160.1,0
9/14/2018 2:11:00 PM,162.35,162.35,160.1,160.1,40
9/14/2018 2:10:00 PM,162.35,162.35,161.2,162.35,280
9/14/2018 2:09:00 PM,162.25,164.85,162.25,162.35,360
9/14/2018 2:08:00 PM,162.6,162.6,162.25,162.25,40
9/14/2018 2:07:00 PM,167.35,167.35,161.7,162.6,720
9/14/2018 2:06:00 PM,171,171,167.35,167.35,160
9/14/2018 2:05:00 PM,170,171,170,171,80
9/14/2018 2:04:00 PM,167.7,170,167.7,170,120
9/14/2018 2:03:00 PM,167.7,167.7,167.7,167.7,0
9/14/2018 2:02:00 PM,163.8,167.7,162.65,167.7,400
9/14/2018 2:01:00 PM,163.8,163.8,163.8,163.8,0
9/14/2018 2:00:00 PM,163.8,163.8,163.8,163.8,0
9/14/2018 1:59:00 PM,165,165.05,163.3,163.8,120
9/14/2018 1:58:00 PM,162,165,161.05,165,320
9/14/2018 1:57:00 PM,162.2,162.2,161,162,200
9/14/2018 1:56:00 PM,159.7,162.2,159.7,162.2,80
9/14/2018 1:55:00 PM,159.7,159.7,159.7,159.7,0
9/14/2018 1:54:00 PM,165,165,159.7,159.7,40
9/14/2018 1:53:00 PM,159.5,165,159.5,165,1800
9/14/2018 1:52:00 PM,158.55,159.5,157.3,159.5,80
9/14/2018 1:51:00 PM,158.55,158.55,158.55,158.55,0
9/14/2018 1:50:00 PM,158.55,158.55,158.55,158.55,0
9/14/2018 1:49:00 PM,161.35,161.35,158.55,158.55,80
9/14/2018 1:48:00 PM,162.3,162.3,156.65,161.35,360
9/14/2018 1:47:00 PM,165,165,162.3,162.3,40
9/14/2018 1:46:00 PM,161,165,161,165,80
9/14/2018 1:45:00 PM,161,161,161,161,320
9/14/2018 1:44:00 PM,162,162,161,161,40
9/14/2018 1:43:00 PM,160.95,162.05,160.95,162,280
9/14/2018 1:42:00 PM,157.5,160.95,157.5,160.95,120
9/14/2018 1:41:00 PM,158.7,160.7,158.7,160.7,40
9/14/2018 1:40:00 PM,156.75,158.7,156.75,158.7,160
9/14/2018 1:39:00 PM,156.75,156.75,156.75,156.75,0
9/14/2018 1:38:00 PM,160,160,155,156.75,80
9/14/2018 1:37:00 PM,160,160,160,160,40
9/14/2018 1:36:00 PM,158.4,162.65,158.4,160.35,120
9/14/2018 1:35:00 PM,160.6,160.6,158.4,158.4,80
9/14/2018 1:34:00 PM,164.95,164.95,160.6,160.6,40
9/14/2018 1:33:00 PM,164.95,164.95,164.95,164.95,0
9/14/2018 1:32:00 PM,166,166,164.95,164.95,80
9/14/2018 1:31:00 PM,162.65,167,162.65,166,80
9/14/2018 1:30:00 PM,165.8,165.8,162.65,162.65,320
9/14/2018 1:29:00 PM,157.45,163,154.55,163,2600
9/14/2018 1:28:00 PM,157.45,157.45,157.45,157.45,0
9/14/2018 1:27:00 PM,154.25,157.45,153,157.45,80
9/14/2018 1:26:00 PM,152,154.25,152,154.25,40
9/14/2018 1:25:00 PM,151,152,151,152,160
9/14/2018 1:24:00 PM,152.35,152.35,151,151,80
9/14/2018 1:23:00 PM,152.35,152.35,152.35,152.35,0
9/14/2018 1:22:00 PM,155,155,151,152.35,520
9/14/2018 1:21:00 PM,153.2,155,153.2,155,80
9/14/2018 1:20:00 PM,151,153.2,151,153.2,3800
9/14/2018 1:19:00 PM,151.35,151.35,151,151.05,920
9/14/2018 1:18:00 PM,151.35,151.35,151.35,151.35,40
9/14/2018 1:17:00 PM,148.6,150.85,148.6,150.7,200
9/14/2018 1:16:00 PM,153,153,148,148.6,160
9/14/2018 1:15:00 PM,162.25,162.25,153,153,160
9/14/2018 1:14:00 PM,161.65,162.25,161.65,162.25,40
9/14/2018 1:13:00 PM,162,162,160.6,161.65,120
9/14/2018 1:12:00 PM,160.05,162,158.65,162,160
9/14/2018 1:11:00 PM,164.9,164.9,160.05,160.05,160
9/14/2018 1:10:00 PM,164.9,164.9,164.9,164.9,0
9/14/2018 1:09:00 PM,171,171,164.05,164.9,160
9/14/2018 1:08:00 PM,171,171,171,171,0
9/14/2018 1:07:00 PM,163.55,171,163.55,171,40
9/14/2018 1:06:00 PM,163.55,163.55,163.55,163.55,0
9/14/2018 1:05:00 PM,170,170,163.2,163.55,320
9/14/2018 1:04:00 PM,170,170,170,170,160
9/14/2018 1:03:00 PM,170,171.1,170,170,1560
9/14/2018 1:02:00 PM,170,170,168.5,170,280
9/14/2018 1:01:00 PM,176.15,176.15,170,170,360
9/14/2018 1:00:00 PM,185.45,185.45,175,176.15,320
9/14/2018 12:59:00 PM,185.45,185.45,185.45,185.45,0
9/14/2018 12:58:00 PM,185.45,185.45,185.45,185.45,0
9/14/2018 12:57:00 PM,185.1,185.45,185.1,185.45,40
9/14/2018 12:56:00 PM,185.1,185.1,185.1,185.1,40
9/14/2018 12:55:00 PM,190,190,190,190,0
9/14/2018 12:54:00 PM,190,190,190,190,0
9/14/2018 12:53:00 PM,190,190,190,190,0
9/14/2018 12:52:00 PM,190,190,190,190,0
9/14/2018 12:51:00 PM,190,190,190,190,0
9/14/2018 12:50:00 PM,190,190,190,190,0
9/14/2018 12:49:00 PM,190,190,190,190,0
9/14/2018 12:48:00 PM,189.4,190,189.4,190,40
