Date,NIFTY18SEP11700PE O,NIFTY18SEP11700PE H,NIFTY18SEP11700PE L,NIFTY18SEP11700PE C,NIFTY18SEP11700PE V
9/14/2018 2:53:00 PM,206.4,206.55,205.05,206.55,600
9/14/2018 2:52:00 PM,206.85,207.25,206.4,206.4,2550
9/14/2018 2:51:00 PM,205.6,206.85,205.6,206.85,1725
9/14/2018 2:50:00 PM,205.45,205.6,204.1,205.6,4875
9/14/2018 2:49:00 PM,204.9,206.55,204.9,205.45,1950
9/14/2018 2:48:00 PM,204.9,204.9,204.9,204.9,0
9/14/2018 2:47:00 PM,204.1,204.9,204.1,204.9,75
9/14/2018 2:46:00 PM,204.5,204.5,204.1,204.1,5850
9/14/2018 2:45:00 PM,206.5,206.5,204.15,204.5,14475
9/14/2018 2:44:00 PM,205.1,206.9,205.1,206.5,4500
9/14/2018 2:43:00 PM,206.5,206.8,205.1,205.1,5100
9/14/2018 2:42:00 PM,207.55,207.55,205,206.5,3525
9/14/2018 2:41:00 PM,210,210,205.65,207.55,2700
9/14/2018 2:40:00 PM,210.3,211.35,210,210,150
9/14/2018 2:39:00 PM,213.1,213.15,210.3,210.3,1500
9/14/2018 2:38:00 PM,210.6,213.7,210.6,213.1,750
9/14/2018 2:37:00 PM,211,213.55,210.6,210.6,19050
9/14/2018 2:36:00 PM,209,211,208.4,211,450
9/14/2018 2:35:00 PM,212.1,212.1,209,209,525
9/14/2018 2:34:00 PM,211,213,211,212.1,5100
9/14/2018 2:33:00 PM,210.1,211,208.9,211,2325
9/14/2018 2:32:00 PM,210.1,210.1,210.1,210.1,225
9/14/2018 2:31:00 PM,213.2,213.2,209,210,900
9/14/2018 2:30:00 PM,213.35,213.85,212.55,213.2,750
9/14/2018 2:29:00 PM,212.25,213.35,210.35,213.35,4725
9/14/2018 2:28:00 PM,213.4,215.05,212.25,212.25,6675
9/14/2018 2:27:00 PM,211.45,215.05,211.45,213.4,5925
9/14/2018 2:26:00 PM,213.4,213.4,210.35,211.45,450
9/14/2018 2:25:00 PM,213.4,213.4,213.4,213.4,0
9/14/2018 2:24:00 PM,211.8,213.4,211.8,213.4,675
9/14/2018 2:23:00 PM,209.1,211.8,209.1,211.8,75
9/14/2018 2:22:00 PM,210.7,210.7,208.85,209.1,225
9/14/2018 2:21:00 PM,209.4,210.7,209.4,210.7,150
9/14/2018 2:20:00 PM,209.45,210.45,209.3,209.4,450
9/14/2018 2:19:00 PM,208.3,209.45,207.35,209.45,525
9/14/2018 2:18:00 PM,205.3,208.3,205.3,208.3,1125
9/14/2018 2:17:00 PM,206.45,206.45,204.8,205.4,2775
9/14/2018 2:16:00 PM,206.95,206.95,205.55,206.45,600
9/14/2018 2:15:00 PM,207,207.2,206.15,206.95,675
9/14/2018 2:14:00 PM,209.7,212.6,207,207,4275
9/14/2018 2:13:00 PM,210.9,210.9,209.7,209.7,3825
9/14/2018 2:12:00 PM,211.7,211.7,210.2,210.9,450
9/14/2018 2:11:00 PM,214,214,210,211.7,300
9/14/2018 2:10:00 PM,213.3,214,212.95,214,225
9/14/2018 2:09:00 PM,214.75,214.75,212.55,213.3,1275
9/14/2018 2:08:00 PM,214,215.1,212.75,215.1,1875
9/14/2018 2:07:00 PM,213.9,214.5,212,214,2475
9/14/2018 2:06:00 PM,218,218.45,213.9,213.9,1125
9/14/2018 2:05:00 PM,218.15,222,218,219.75,3825
9/14/2018 2:04:00 PM,214,218.15,214,218.15,2925
9/14/2018 2:03:00 PM,214.45,214.45,213,214,1650
9/14/2018 2:02:00 PM,214.45,214.95,212.8,214.45,1425
9/14/2018 2:01:00 PM,214.45,215,213,214.45,2925
9/14/2018 2:00:00 PM,211,213.95,210.7,213.8,4800
9/14/2018 1:59:00 PM,209.95,211.6,208.8,211.6,975
9/14/2018 1:58:00 PM,207.7,209.95,207.6,209.95,3300
9/14/2018 1:57:00 PM,206.85,208.75,206.35,207.7,1875
9/14/2018 1:56:00 PM,208.25,208.25,206,206.85,2025
9/14/2018 1:55:00 PM,206.55,208.9,206.45,208.55,8250
9/14/2018 1:54:00 PM,207.25,207.25,203.4,206.55,2250
9/14/2018 1:53:00 PM,207.2,210.05,206.65,207.25,2850
9/14/2018 1:52:00 PM,205.6,207.85,204.6,207.2,3375
9/14/2018 1:51:00 PM,205.3,206.75,204.4,205.6,1500
9/14/2018 1:50:00 PM,206.7,207.8,204.4,205.3,750
9/14/2018 1:49:00 PM,206,206.7,205,206.7,1350
9/14/2018 1:48:00 PM,209.95,209.95,206,206,2700
9/14/2018 1:47:00 PM,207.7,210.5,207.7,209.95,1275
9/14/2018 1:46:00 PM,210.15,210.9,207.7,207.7,3975
9/14/2018 1:45:00 PM,206.8,209.65,206.8,209.65,4275
9/14/2018 1:44:00 PM,208.65,208.65,206.8,206.8,1125
9/14/2018 1:43:00 PM,209.9,209.9,207,208.65,2100
9/14/2018 1:42:00 PM,207.15,209.9,207.15,209.9,2925
9/14/2018 1:41:00 PM,206.4,207.15,206.4,207.15,1650
9/14/2018 1:40:00 PM,207.7,207.7,205.75,206.4,1050
9/14/2018 1:39:00 PM,207.6,208.45,205.75,207.7,3375
9/14/2018 1:38:00 PM,205.75,209.25,204.2,207.6,3750
9/14/2018 1:37:00 PM,209.55,209.55,205.5,205.5,2025
9/14/2018 1:36:00 PM,209.55,209.55,209.55,209.55,0
9/14/2018 1:35:00 PM,210.15,210.15,209,209.55,300
9/14/2018 1:34:00 PM,210.4,210.4,207.85,210.15,825
9/14/2018 1:33:00 PM,213,213,210,210.4,1800
9/14/2018 1:32:00 PM,212.3,213,210.5,213,3075
9/14/2018 1:31:00 PM,212,213.9,211.9,213.1,5100
9/14/2018 1:30:00 PM,209.6,212,209.6,212,3000
9/14/2018 1:29:00 PM,208,209.8,208,209.6,900
9/14/2018 1:28:00 PM,207.6,208.35,206,208,1500
9/14/2018 1:27:00 PM,205.5,207.6,205.5,207.6,900
9/14/2018 1:26:00 PM,207.1,207.1,203.15,205.5,1425
9/14/2018 1:25:00 PM,206,208,204.9,207.1,12375
9/14/2018 1:24:00 PM,207.3,207.5,205.1,206,10800
9/14/2018 1:23:00 PM,207.35,208.55,207.05,207.3,1350
9/14/2018 1:22:00 PM,211,212.55,207.35,207.35,13200
9/14/2018 1:21:00 PM,208.3,210.5,208.3,210.5,1200
9/14/2018 1:20:00 PM,206.3,209,206.2,208.3,1800
9/14/2018 1:19:00 PM,209.55,209.55,206.3,206.3,2025
9/14/2018 1:18:00 PM,207.45,209.95,206.9,209.55,2400
9/14/2018 1:17:00 PM,204.95,207.35,203.1,207.35,3075
9/14/2018 1:16:00 PM,207,207.5,203.5,204.95,4050
9/14/2018 1:15:00 PM,212.9,212.9,207,207,975
9/14/2018 1:14:00 PM,212.6,212.9,211.7,212.9,2475
9/14/2018 1:13:00 PM,212.3,213,212.3,212.6,750
9/14/2018 1:12:00 PM,210.6,212.3,209,212.3,4800
9/14/2018 1:11:00 PM,214.95,215,210,210,2175
9/14/2018 1:10:00 PM,213,214.95,212.05,214.95,1275
9/14/2018 1:09:00 PM,215.2,215.2,212.55,213.15,1500
9/14/2018 1:08:00 PM,221,221,215.2,215.2,1875
9/14/2018 1:07:00 PM,220.35,221,220,221,1125
9/14/2018 1:06:00 PM,218.05,220.35,218.05,220.35,1200
9/14/2018 1:05:00 PM,225.2,225.2,217.2,218.05,7425
9/14/2018 1:04:00 PM,228.2,228.2,225.2,225.2,2175
9/14/2018 1:03:00 PM,228,228.2,228,228.2,300
9/14/2018 1:02:00 PM,228,229,225,228,975
9/14/2018 1:01:00 PM,231.1,231.1,228,228,1125
9/14/2018 1:00:00 PM,234,234.15,231.1,231.1,450
9/14/2018 12:59:00 PM,236,236,234,234,450
9/14/2018 12:58:00 PM,236.95,236.95,236,236,75
9/14/2018 12:57:00 PM,237.95,237.95,235,236.95,1125
9/14/2018 12:56:00 PM,238,238,236.25,237.95,375
9/14/2018 12:55:00 PM,239.5,239.5,238,238,225
9/14/2018 12:54:00 PM,239.6,239.6,238.5,238.5,75
9/14/2018 12:53:00 PM,238.65,239.6,236.9,239.6,1200
9/14/2018 12:52:00 PM,237.2,238.65,237.2,238.65,75
9/14/2018 12:51:00 PM,235.2,238.65,235.2,237.2,375
9/14/2018 12:50:00 PM,238.7,238.7,235,235.2,11400
9/14/2018 12:49:00 PM,238.7,238.7,238.7,238.7,0
9/14/2018 12:48:00 PM,235.25,238.7,235.25,238.7,300
9/14/2018 12:47:00 PM,235.85,236.3,235.25,235.25,300
9/14/2018 12:46:00 PM,239.75,239.75,235.35,235.85,1050
9/14/2018 12:45:00 PM,238.7,239.75,237.7,239.75,600
9/14/2018 12:44:00 PM,236.95,238.7,236.95,238.7,825
9/14/2018 12:43:00 PM,238.6,238.6,236.15,236.95,675
9/14/2018 12:42:00 PM,238.35,239.25,238.35,238.6,525
9/14/2018 12:41:00 PM,239.05,239.1,237.9,238.35,1800
9/14/2018 12:40:00 PM,235.45,239.05,235.45,239.05,450
9/14/2018 12:39:00 PM,237,237,234.15,235.45,300
9/14/2018 12:38:00 PM,237.4,237.4,237,237,225
9/14/2018 12:37:00 PM,237.2,238.45,235,235,225
9/14/2018 12:36:00 PM,236.95,238.3,236.95,237.2,375
9/14/2018 12:35:00 PM,238.3,238.3,236.95,236.95,75
9/14/2018 12:34:00 PM,237.9,238.3,236,238.3,3375
9/14/2018 12:33:00 PM,237.75,238.55,237.75,237.9,150
9/14/2018 12:32:00 PM,240.1,240.35,237.75,237.75,600
9/14/2018 12:31:00 PM,236.8,240.1,236.75,240.1,600
9/14/2018 12:30:00 PM,234.6,236.8,234.6,236.8,225
9/14/2018 12:29:00 PM,237.05,237.05,234.05,234.6,975
9/14/2018 12:28:00 PM,234,237.05,234,237.05,375
9/14/2018 12:27:00 PM,235.1,235.1,232.25,234.15,1800
9/14/2018 12:26:00 PM,235.15,235.15,233.6,235.1,375
9/14/2018 12:25:00 PM,238.05,238.05,235.15,235.15,300
9/14/2018 12:24:00 PM,237.55,238.05,236.35,238.05,225
9/14/2018 12:23:00 PM,238.05,239,237.55,237.55,4050
9/14/2018 12:22:00 PM,236.4,238.05,236.4,238.05,525
9/14/2018 12:21:00 PM,234,236.4,234,236.4,750
9/14/2018 12:20:00 PM,235.35,235.75,234,234,675
9/14/2018 12:19:00 PM,237.35,237.35,235.35,235.35,900
9/14/2018 12:18:00 PM,239.25,239.25,236.4,237.35,1425
9/14/2018 12:17:00 PM,240.85,240.85,239,239.25,750
9/14/2018 12:16:00 PM,240.75,240.85,239.7,240.85,150
9/14/2018 12:15:00 PM,241.5,241.5,240,240.75,375
9/14/2018 12:14:00 PM,241.6,241.65,240.7,241.5,1200
9/14/2018 12:13:00 PM,243.35,243.35,240.35,241.6,600
9/14/2018 12:12:00 PM,242.5,243.35,242.5,243.35,450
9/14/2018 12:11:00 PM,240.1,243,240.1,242.5,1575
9/14/2018 12:10:00 PM,242.2,242.2,239.7,240.1,300
9/14/2018 12:09:00 PM,241,242.2,241,242.2,225
9/14/2018 12:08:00 PM,241,241,241,241,225
9/14/2018 12:07:00 PM,237.05,238.5,237.05,238.5,75
9/14/2018 12:06:00 PM,238.05,238.05,237.05,237.05,225
9/14/2018 12:05:00 PM,239.15,239.15,238.05,238.05,75
9/14/2018 12:04:00 PM,239.2,239.2,238.35,239.15,375
9/14/2018 12:03:00 PM,240.25,241,239.2,239.2,2025
9/14/2018 12:02:00 PM,241.15,241.15,240.25,240.25,150
9/14/2018 12:01:00 PM,244,244,241.15,241.15,300
9/14/2018 12:00:00 PM,244.8,244.85,242,244,750
9/14/2018 11:59:00 AM,245.65,246.95,244.8,244.8,300
9/14/2018 11:58:00 AM,246.65,247.75,245.65,245.65,675
9/14/2018 11:57:00 AM,242.95,247,242.95,246.65,900
9/14/2018 11:56:00 AM,249.15,249.15,242.95,242.95,1200
9/14/2018 11:55:00 AM,252.4,252.4,249.15,249.15,3975
9/14/2018 11:54:00 AM,250,252.55,250,252.4,150
9/14/2018 11:53:00 AM,250.25,251.1,249.2,250,2925
9/14/2018 11:52:00 AM,249.95,250.1,249.95,250.1,300
9/14/2018 11:51:00 AM,247,249.95,245.9,249.95,375
9/14/2018 11:50:00 AM,245.8,247,245.75,247,825
9/14/2018 11:49:00 AM,246,246.4,243.1,245.8,1875
9/14/2018 11:48:00 AM,248,248.15,246,246,2550
9/14/2018 11:47:00 AM,247.65,248,247.65,248,225
9/14/2018 11:46:00 AM,245.6,248.7,245.6,247.65,1125
9/14/2018 11:45:00 AM,244.4,248.6,244.4,245.6,1275
9/14/2018 11:44:00 AM,244.3,244.45,243.9,244.45,675
9/14/2018 11:43:00 AM,247,247,244.3,244.3,675
9/14/2018 11:42:00 AM,247.95,247.95,245.75,247,1275
9/14/2018 11:41:00 AM,251.05,251.05,247.95,247.95,1050
9/14/2018 11:40:00 AM,248,253.7,247.45,251.05,4425
9/14/2018 11:39:00 AM,242.55,248,242.55,248,450
9/14/2018 11:38:00 AM,242.8,243.45,242.55,242.55,1050
9/14/2018 11:37:00 AM,240.05,244.7,240.05,243.55,600
9/14/2018 11:36:00 AM,241.3,241.3,240.05,240.05,375
9/14/2018 11:35:00 AM,240.25,241,240,241,4350
9/14/2018 11:34:00 AM,241.3,241.3,240,240.25,2100
9/14/2018 11:33:00 AM,242,242,240.55,241.3,1650
9/14/2018 11:32:00 AM,240.5,242.4,239,242,1200
9/14/2018 11:31:00 AM,240,240.5,240,240.4,525
9/14/2018 11:30:00 AM,238.4,240,238.4,240,600
9/14/2018 11:29:00 AM,236,238.4,236,238.4,600
9/14/2018 11:28:00 AM,235.5,236,235.5,236,975
9/14/2018 11:27:00 AM,232.5,235.5,232.5,235.5,600
9/14/2018 11:26:00 AM,232,232.5,231,232.5,1200
9/14/2018 11:25:00 AM,230,232.15,230,231,3300
9/14/2018 11:24:00 AM,232,232,229.05,230,525
9/14/2018 11:23:00 AM,231.75,232,231.3,232,3000
9/14/2018 11:22:00 AM,229.05,231.75,229.05,231.75,750
9/14/2018 11:21:00 AM,231.45,231.9,229.05,229.05,375
9/14/2018 11:20:00 AM,229.3,231.5,229.3,231.45,975
9/14/2018 11:19:00 AM,230.25,230.25,229.3,229.3,75
9/14/2018 11:18:00 AM,231,231,230.25,230.25,375
9/14/2018 11:17:00 AM,231,231,230.5,231,300
9/14/2018 11:16:00 AM,230.9,231.1,229.65,231,450
9/14/2018 11:15:00 AM,233,233,230.9,230.95,600
9/14/2018 11:14:00 AM,232,233.55,231,233,525
9/14/2018 11:13:00 AM,229.5,232,229.5,232,525
9/14/2018 11:12:00 AM,230.3,230.9,229.5,229.5,3150
9/14/2018 11:11:00 AM,230,230.5,229.5,230.3,8700
9/14/2018 11:10:00 AM,231,231.5,230,230,2025
9/14/2018 11:09:00 AM,232.45,232.45,229.8,231,12600
9/14/2018 11:08:00 AM,231,232.5,231,232.45,375
9/14/2018 11:07:00 AM,232.2,232.45,231,231,600
9/14/2018 11:06:00 AM,231,232.2,231,232.2,675
9/14/2018 11:05:00 AM,231,231,231,231,0
9/14/2018 11:04:00 AM,232.5,234.4,231,231,3525
9/14/2018 11:03:00 AM,234.85,234.85,232.5,232.5,450
9/14/2018 11:02:00 AM,233.95,234.85,233.95,234.85,300
9/14/2018 11:01:00 AM,235,235.05,233.95,233.95,225
9/14/2018 11:00:00 AM,236.5,237.3,235,235,375
9/14/2018 10:59:00 AM,233.85,237,233.85,236.5,525
9/14/2018 10:58:00 AM,234.5,234.5,233,233.85,600
9/14/2018 10:57:00 AM,235.75,235.75,234.5,234.5,300
9/14/2018 10:56:00 AM,233.45,235.75,233.45,235.75,525
9/14/2018 10:55:00 AM,233.5,233.5,233.45,233.45,150
9/14/2018 10:54:00 AM,231,233.5,231,233.5,825
9/14/2018 10:53:00 AM,231,231,231,231,0
9/14/2018 10:52:00 AM,231.55,232.85,230.6,231,1050
9/14/2018 10:51:00 AM,229.85,232.05,229.85,231.55,1500
9/14/2018 10:50:00 AM,229.1,231,229.1,229.85,450
9/14/2018 10:49:00 AM,230.95,230.95,229.1,229.1,225
9/14/2018 10:48:00 AM,229.75,230.95,229.75,230.95,300
9/14/2018 10:47:00 AM,230.5,231.05,229.75,229.75,450
9/14/2018 10:46:00 AM,231.45,231.45,230,230.5,1125
9/14/2018 10:45:00 AM,228.05,231.45,228.05,231.45,675
9/14/2018 10:44:00 AM,227.9,228.05,225.5,228.05,1275
9/14/2018 10:43:00 AM,230,230,227,227.9,2775
9/14/2018 10:42:00 AM,231.25,231.25,230,230,450
9/14/2018 10:41:00 AM,230.95,231.25,230.95,231.25,75
9/14/2018 10:40:00 AM,229.5,231.95,229.5,230.95,2325
9/14/2018 10:39:00 AM,229,229.5,227.55,229.5,2550
9/14/2018 10:38:00 AM,227.95,229,227.95,229,1125
9/14/2018 10:37:00 AM,228.4,228.4,227.1,227.95,3450
9/14/2018 10:36:00 AM,229.5,229.95,228.4,228.4,675
9/14/2018 10:35:00 AM,230.35,231.4,228.1,229.5,975
9/14/2018 10:34:00 AM,228.4,230.5,228.05,230.35,2925
9/14/2018 10:33:00 AM,230,231.85,227.8,228.4,3900
9/14/2018 10:32:00 AM,233.45,233.45,230,230,3450
9/14/2018 10:31:00 AM,233,234.15,232.5,233.45,1125
9/14/2018 10:30:00 AM,233,234,232.55,233,2250
9/14/2018 10:29:00 AM,234.45,234.45,233,233,150
9/14/2018 10:28:00 AM,232.75,234.95,232.75,234.45,750
9/14/2018 10:27:00 AM,234.5,235.95,232.75,232.75,1125
9/14/2018 10:26:00 AM,238.45,238.45,234.5,234.5,3900
9/14/2018 10:25:00 AM,237.45,238.5,236.55,238.45,825
9/14/2018 10:24:00 AM,237.2,238,237.2,237.45,600
9/14/2018 10:23:00 AM,238.85,240.5,237.2,237.2,525
9/14/2018 10:22:00 AM,239.45,239.5,238.05,238.85,900
9/14/2018 10:21:00 AM,238.1,239.5,237.95,239.45,1425
9/14/2018 10:20:00 AM,236.7,238.1,236.7,238.1,150
9/14/2018 10:19:00 AM,239.45,240,236.7,236.7,525
9/14/2018 10:18:00 AM,235.5,239.45,235.5,239.45,2550
9/14/2018 10:17:00 AM,236.5,236.5,235.45,235.5,825
9/14/2018 10:16:00 AM,238.8,238.8,236.45,236.5,450
9/14/2018 10:15:00 AM,238,238.95,238,238.8,1575
9/14/2018 10:14:00 AM,236,238.95,236,238,2625
9/14/2018 10:13:00 AM,234,236,234,236,450
9/14/2018 10:12:00 AM,234.95,234.95,234,234,300
9/14/2018 10:11:00 AM,235.5,235.5,234.4,234.95,1650
9/14/2018 10:10:00 AM,236.5,236.5,233.4,235.5,1500
9/14/2018 10:09:00 AM,232.5,236.5,232.5,236.5,3225
9/14/2018 10:08:00 AM,233.35,233.35,231.95,232.5,3225
9/14/2018 10:07:00 AM,235.9,235.9,233.05,233.35,3075
9/14/2018 10:06:00 AM,237,238.8,235.15,235.9,1650
9/14/2018 10:05:00 AM,237,237,236,237,5400
9/14/2018 10:04:00 AM,237,238.9,237,237,225
9/14/2018 10:03:00 AM,238.1,238.5,237,237,450
9/14/2018 10:02:00 AM,240,240.5,238.1,238.1,375
9/14/2018 10:01:00 AM,239.4,240.9,237.65,240,1050
9/14/2018 10:00:00 AM,242.45,242.45,237.4,239.4,4425
9/14/2018 9:59:00 AM,242.95,242.95,241,242.45,1575
9/14/2018 9:58:00 AM,247,247,242.95,242.95,675
9/14/2018 9:57:00 AM,247.45,248.2,245.3,247,3000
9/14/2018 9:56:00 AM,246.9,250,246.45,248.4,975
9/14/2018 9:55:00 AM,247.1,249.5,246.9,246.9,975
9/14/2018 9:54:00 AM,245.35,248.85,242.7,248.85,1650
9/14/2018 9:53:00 AM,243.65,245.35,243.65,245.35,300
9/14/2018 9:52:00 AM,246.05,246.05,241.75,243.65,1275
9/14/2018 9:51:00 AM,243.95,247,243.95,246.05,2175
9/14/2018 9:50:00 AM,247,247,242.75,243.95,11625
9/14/2018 9:49:00 AM,244,247,244,247,1050
9/14/2018 9:48:00 AM,246.65,246.65,242.9,244,5175
9/14/2018 9:47:00 AM,248.5,248.5,243,246.65,525
9/14/2018 9:46:00 AM,247,249,245,248.5,3600
9/14/2018 9:45:00 AM,251.9,251.9,247,247,2175
9/14/2018 9:44:00 AM,251,251.9,248,251.9,1650
9/14/2018 9:43:00 AM,253.25,254.5,250,251,11775
9/14/2018 9:42:00 AM,256.3,256.3,252,253.25,8175
9/14/2018 9:41:00 AM,256,256.3,252,256.3,1200
9/14/2018 9:40:00 AM,254.45,256,253,256,1725
9/14/2018 9:39:00 AM,253,256,253,254.45,9150
9/14/2018 9:38:00 AM,247,253,247,253,4950
9/14/2018 9:37:00 AM,249,249,246.2,247,4650
9/14/2018 9:36:00 AM,249,252,248.05,249,14175
9/14/2018 9:35:00 AM,245,249,245,249,18975
9/14/2018 9:34:00 AM,247,247,244.55,245,5625
9/14/2018 9:33:00 AM,250,250,247,247,17475
9/14/2018 9:32:00 AM,248,250,247.05,250,20625
9/14/2018 9:31:00 AM,246,248.05,245.55,248,19950
9/14/2018 9:30:00 AM,245.05,245.05,243.3,244,11850
9/14/2018 9:29:00 AM,250.5,250.5,245.05,245.05,22950
9/14/2018 9:28:00 AM,249.4,250.5,246.45,250.5,10875
9/14/2018 9:27:00 AM,244.1,249.5,244.1,249.4,3000
9/14/2018 9:26:00 AM,245,245,242.7,244.1,2850
9/14/2018 9:25:00 AM,248,248,243.5,245,3825
9/14/2018 9:24:00 AM,245.75,248,242,248,5025
9/14/2018 9:23:00 AM,244.95,246,244.55,245.75,4650
9/14/2018 9:22:00 AM,243.5,245,241.35,244.95,975
9/14/2018 9:21:00 AM,245.05,245.05,241,243.5,6750
9/14/2018 9:20:00 AM,248.95,249,240,245.05,10575
9/14/2018 9:19:00 AM,239.35,248.95,239.35,248.95,7875
9/14/2018 9:18:00 AM,233,239.35,233,239.35,14700
9/14/2018 9:17:00 AM,235.65,235.65,230,233,3750
9/14/2018 9:16:00 AM,230.6,237.7,230.6,235.65,9300
9/14/2018 9:15:00 AM,274.85,274.85,224.75,230.6,8100
