Date,NIFTY18OCT11600CE O,NIFTY18OCT11600CE H,NIFTY18OCT11600CE L,NIFTY18OCT11600CE C,NIFTY18OCT11600CE V
9/14/2018 2:29:00 PM,162.95,163.4,162.95,163.35,225
9/14/2018 2:28:00 PM,161.95,163.55,161.95,162.95,450
9/14/2018 2:27:00 PM,164.75,164.75,161.9,161.95,750
9/14/2018 2:26:00 PM,165.3,165.75,164.75,164.75,300
9/14/2018 2:25:00 PM,164.35,165.3,164.35,165.3,150
9/14/2018 2:24:00 PM,165,165,162.6,164.35,825
9/14/2018 2:23:00 PM,166,166,164.4,165,600
9/14/2018 2:22:00 PM,164.25,166.7,164.25,166,300
9/14/2018 2:21:00 PM,166.45,166.45,164.25,164.25,300
9/14/2018 2:20:00 PM,167.05,167.05,164.75,166.45,1200
9/14/2018 2:19:00 PM,165.5,167.05,165.5,167.05,150
9/14/2018 2:18:00 PM,168.25,168.25,165.5,165.5,150
9/14/2018 2:17:00 PM,166.95,168.25,166.95,168.25,150
9/14/2018 2:16:00 PM,167.7,168.85,166.95,166.95,1425
9/14/2018 2:15:00 PM,164.6,167.75,164.6,167.7,600
9/14/2018 2:14:00 PM,166,166,164.6,164.6,75
9/14/2018 2:13:00 PM,166,166,166,166,0
9/14/2018 2:12:00 PM,165.25,166,165.25,166,525
9/14/2018 2:11:00 PM,165.25,165.25,165.25,165.25,0
9/14/2018 2:10:00 PM,164.2,165.25,164.2,165.25,75
9/14/2018 2:09:00 PM,164.2,164.2,163.95,164.2,300
9/14/2018 2:08:00 PM,164,164.2,164,164.2,75
9/14/2018 2:07:00 PM,162.95,165.1,162.95,164,450
9/14/2018 2:06:00 PM,160.3,162.95,160.3,162.95,525
9/14/2018 2:05:00 PM,161.95,161.95,160,160.3,375
9/14/2018 2:04:00 PM,163.75,163.75,161.95,161.95,750
9/14/2018 2:03:00 PM,164.05,164.05,163.75,163.75,75
9/14/2018 2:02:00 PM,164.75,164.9,164.05,164.05,450
9/14/2018 2:01:00 PM,166.1,166.1,164.75,164.75,150
9/14/2018 2:00:00 PM,166.9,166.9,165.95,166.1,900
9/14/2018 1:59:00 PM,168,168,165.95,166.9,2025
9/14/2018 1:58:00 PM,168,168,168,168,300
9/14/2018 1:57:00 PM,169.35,169.35,168,168,450
9/14/2018 1:56:00 PM,168.65,169.35,168.65,169.35,75
9/14/2018 1:55:00 PM,168.65,168.65,168.65,168.65,0
9/14/2018 1:54:00 PM,169,169.95,168.55,168.65,1200
9/14/2018 1:53:00 PM,169,169,169,169,0
9/14/2018 1:52:00 PM,168.55,169,168.55,169,150
9/14/2018 1:51:00 PM,169,169,168.55,168.55,825
9/14/2018 1:50:00 PM,167,169,167,169,525
9/14/2018 1:49:00 PM,166.2,168,166.2,167,1575
9/14/2018 1:48:00 PM,164.95,168.35,164.95,166.2,1125
9/14/2018 1:47:00 PM,166.95,166.95,164.75,164.95,750
9/14/2018 1:46:00 PM,165.7,166.95,164.6,166.95,1500
9/14/2018 1:45:00 PM,166.7,167.25,165.5,165.55,1275
9/14/2018 1:44:00 PM,167.4,167.4,166.7,166.7,75
9/14/2018 1:43:00 PM,165.45,167.4,165.45,167.4,2700
9/14/2018 1:42:00 PM,167.1,167.1,165.25,165.45,675
9/14/2018 1:41:00 PM,168.45,168.45,167.1,167.1,300
9/14/2018 1:40:00 PM,167,168.45,167,168.45,450
9/14/2018 1:39:00 PM,167.1,167.45,166.65,167.05,600
9/14/2018 1:38:00 PM,166.8,167.1,166.8,167.1,75
9/14/2018 1:37:00 PM,165.55,167.85,165.55,166.8,750
9/14/2018 1:36:00 PM,163.8,165.55,163.8,165.55,600
9/14/2018 1:35:00 PM,165.85,165.85,163.35,163.8,1275
9/14/2018 1:34:00 PM,165,165.9,165,165.85,900
9/14/2018 1:33:00 PM,163.9,164.9,163.35,164.9,225
9/14/2018 1:32:00 PM,163.4,164.15,163.4,163.9,450
9/14/2018 1:31:00 PM,163.45,163.45,161.75,163.4,1575
9/14/2018 1:30:00 PM,163.8,164.6,163.5,163.75,900
9/14/2018 1:29:00 PM,165.5,165.85,163.8,163.8,975
9/14/2018 1:28:00 PM,164.8,166.35,164.8,165.5,900
9/14/2018 1:27:00 PM,165.8,166.9,164.8,164.8,1500
9/14/2018 1:26:00 PM,165.7,167.65,165.7,165.8,900
9/14/2018 1:25:00 PM,166,167,165.3,165.7,1275
9/14/2018 1:24:00 PM,164.7,166.6,164.7,166,1800
9/14/2018 1:23:00 PM,165.35,165.35,164.7,164.7,225
9/14/2018 1:22:00 PM,163,165.35,162.45,165.35,600
9/14/2018 1:21:00 PM,164,164.25,163,163,750
9/14/2018 1:20:00 PM,165.5,166.2,164,164,3150
9/14/2018 1:19:00 PM,163.85,165.5,163.85,165.5,1725
9/14/2018 1:18:00 PM,165.75,165.75,163.85,163.85,375
9/14/2018 1:17:00 PM,166.3,167.5,165.75,165.75,1650
9/14/2018 1:16:00 PM,165,166.9,165,166.3,3375
9/14/2018 1:15:00 PM,162.95,165,162.95,165,1650
9/14/2018 1:14:00 PM,162.9,162.95,162.05,162.95,1125
9/14/2018 1:13:00 PM,163.65,163.65,162.5,162.9,1350
9/14/2018 1:12:00 PM,163.95,163.95,163.05,163.65,1575
9/14/2018 1:11:00 PM,160.1,163.95,160.1,163.95,825
9/14/2018 1:10:00 PM,161.85,162.2,160.1,160.1,1575
9/14/2018 1:09:00 PM,160.55,161.75,160.55,161.7,3075
9/14/2018 1:08:00 PM,158.55,160.55,158.55,160.55,1425
9/14/2018 1:07:00 PM,159.05,159.05,158.25,158.55,750
9/14/2018 1:06:00 PM,158.15,159.5,158.15,159.05,525
9/14/2018 1:05:00 PM,156.55,164.45,156.55,158.15,1650
9/14/2018 1:04:00 PM,155,157.2,155,156.55,2025
9/14/2018 1:03:00 PM,154.55,155,154.55,155,75
9/14/2018 1:02:00 PM,154.95,156.35,154.55,154.55,1050
9/14/2018 1:01:00 PM,152,155,152,154.95,975
9/14/2018 1:00:00 PM,151,152.25,151,152,225
9/14/2018 12:59:00 PM,150.6,151,150.6,151,150
9/14/2018 12:58:00 PM,150,151.25,150,150.6,450
9/14/2018 12:57:00 PM,150,150,150,150,0
9/14/2018 12:56:00 PM,150,150,150,150,0
9/14/2018 12:55:00 PM,149.4,150,149.4,150,150
9/14/2018 12:54:00 PM,149.4,149.4,149.4,149.4,0
9/14/2018 12:53:00 PM,149.6,149.6,149.4,149.4,750
9/14/2018 12:52:00 PM,148.9,149.6,148.9,149.6,375
9/14/2018 12:51:00 PM,148.9,148.9,148.9,148.9,0
9/14/2018 12:50:00 PM,149.15,149.15,148.9,148.9,150
9/14/2018 12:49:00 PM,150.55,150.55,149.15,149.15,75
9/14/2018 12:48:00 PM,150.55,150.55,150.55,150.55,0
9/14/2018 12:47:00 PM,149.2,150.55,149.2,150.55,75
9/14/2018 12:46:00 PM,149.2,149.2,149.2,149.2,0
9/14/2018 12:45:00 PM,150,150,149.2,149.2,375
9/14/2018 12:44:00 PM,149.05,150,149.05,150,375
9/14/2018 12:43:00 PM,149.05,149.05,149.05,149.05,0
9/14/2018 12:42:00 PM,149.05,149.05,149.05,149.05,0
9/14/2018 12:41:00 PM,149.05,149.05,149.05,149.05,0
9/14/2018 12:40:00 PM,149.05,149.05,149.05,149.05,0
9/14/2018 12:39:00 PM,149.05,149.05,149.05,149.05,0
9/14/2018 12:38:00 PM,149.05,149.05,149.05,149.05,0
9/14/2018 12:37:00 PM,149.05,149.05,149.05,149.05,0
9/14/2018 12:36:00 PM,149.05,149.05,149.05,149.05,0
9/14/2018 12:35:00 PM,150.1,150.1,149.05,149.05,75
9/14/2018 12:34:00 PM,150.1,150.1,150.1,150.1,0
9/14/2018 12:33:00 PM,149.3,150.1,149.3,150.1,225
9/14/2018 12:32:00 PM,148.7,149.3,148.7,149.3,150
9/14/2018 12:31:00 PM,150.15,150.15,148.55,148.7,300
9/14/2018 12:30:00 PM,150.15,150.15,150.15,150.15,0
9/14/2018 12:29:00 PM,149.95,150.15,149.95,150.15,75
9/14/2018 12:28:00 PM,151.9,152,149.95,149.95,450
9/14/2018 12:27:00 PM,150.8,151.9,150.8,151.9,675
9/14/2018 12:26:00 PM,150.8,150.8,150.8,150.8,0
9/14/2018 12:25:00 PM,150.8,150.8,150.8,150.8,0
9/14/2018 12:24:00 PM,150.8,150.8,150.8,150.8,0
9/14/2018 12:23:00 PM,150.8,150.8,150.8,150.8,0
9/14/2018 12:22:00 PM,150.8,150.8,150.8,150.8,0
9/14/2018 12:21:00 PM,150.8,150.8,150.8,150.8,0
9/14/2018 12:20:00 PM,150,150.8,150,150.8,150
9/14/2018 12:19:00 PM,148.35,150,148.35,150,75
9/14/2018 12:18:00 PM,148.35,148.35,148.35,148.35,0
9/14/2018 12:17:00 PM,147.8,148.8,147.8,148.35,150
9/14/2018 12:16:00 PM,148.15,148.15,147.8,147.8,75
9/14/2018 12:15:00 PM,146.75,148.15,146.7,148.15,450
9/14/2018 12:14:00 PM,147.1,147.3,146.75,146.75,975
9/14/2018 12:13:00 PM,148.25,148.25,147.1,147.1,75
9/14/2018 12:12:00 PM,148.25,148.25,148.25,148.25,0
9/14/2018 12:11:00 PM,147.15,148.25,147.15,148.25,1200
9/14/2018 12:10:00 PM,147.15,147.15,147.15,147.15,0
9/14/2018 12:09:00 PM,148,148,147.05,147.15,300
9/14/2018 12:08:00 PM,148.95,148.95,148,148,300
9/14/2018 12:07:00 PM,148.95,148.95,148.95,148.95,0
9/14/2018 12:06:00 PM,148.2,148.95,148.2,148.95,150
9/14/2018 12:05:00 PM,148.5,148.5,148.2,148.2,75
9/14/2018 12:04:00 PM,147.95,148.75,147.95,148.5,375
9/14/2018 12:03:00 PM,147.95,147.95,147.95,147.95,300
9/14/2018 12:02:00 PM,147.6,147.95,147.6,147.95,300
9/14/2018 12:01:00 PM,146.75,147.6,146.25,147.6,900
9/14/2018 12:00:00 PM,144.85,146.75,144.85,146.75,375
9/14/2018 11:59:00 AM,144.95,144.95,144.85,144.85,150
9/14/2018 11:58:00 AM,144.85,144.95,144.45,144.95,375
9/14/2018 11:57:00 AM,146.5,146.5,144.25,144.85,3300
9/14/2018 11:56:00 AM,144.65,146.5,144.4,146.5,975
9/14/2018 11:55:00 AM,143.25,144.65,143.25,144.65,600
9/14/2018 11:54:00 AM,144.25,144.25,143,143.25,975
9/14/2018 11:53:00 AM,143.8,144.25,143.8,144.25,750
9/14/2018 11:52:00 AM,146,146,143.8,143.8,75
9/14/2018 11:51:00 AM,145,146,145,146,1500
9/14/2018 11:50:00 AM,145,145,145,145,0
9/14/2018 11:49:00 AM,145,145,145,145,0
9/14/2018 11:48:00 AM,143,145,143,145,600
9/14/2018 11:47:00 AM,145,145,143,143,450
9/14/2018 11:46:00 AM,145,145,145,145,450
9/14/2018 11:45:00 AM,147.15,147.15,145,145,375
9/14/2018 11:44:00 AM,144.8,146.45,144.8,146.45,300
9/14/2018 11:43:00 AM,144.4,144.95,144.3,144.8,900
9/14/2018 11:42:00 AM,143.4,144.4,143.4,144.4,750
9/14/2018 11:41:00 AM,141.7,143.55,141.7,143.4,900
9/14/2018 11:40:00 AM,144,144,141.7,141.7,1800
9/14/2018 11:39:00 AM,146.3,146.3,144,144,750
9/14/2018 11:38:00 AM,146,146.75,146,146.3,525
9/14/2018 11:37:00 AM,147.7,147.7,146,146,1350
9/14/2018 11:36:00 AM,147.7,147.7,147.7,147.7,0
9/14/2018 11:35:00 AM,147.95,147.95,147.7,147.7,75
9/14/2018 11:34:00 AM,147.2,147.95,147.2,147.95,150
9/14/2018 11:33:00 AM,147.1,147.7,146.7,147.2,1050
9/14/2018 11:32:00 AM,148.45,148.45,147.1,147.1,525
9/14/2018 11:31:00 AM,147.4,148.45,147.4,148.45,4425
9/14/2018 11:30:00 AM,149,149,147.4,147.4,1050
9/14/2018 11:29:00 AM,149.95,149.95,148.9,149,5775
9/14/2018 11:28:00 AM,150.25,151.05,149.95,149.95,1125
9/14/2018 11:27:00 AM,152.8,152.8,150.2,150.25,1125
9/14/2018 11:26:00 AM,153,153.2,152.25,152.8,825
9/14/2018 11:25:00 AM,153,153,153,153,75
9/14/2018 11:24:00 AM,153.25,153.8,153,153,1275
9/14/2018 11:23:00 AM,152.75,153.25,152.75,153.25,150
9/14/2018 11:22:00 AM,152.5,152.75,152.5,152.75,75
9/14/2018 11:21:00 AM,153.15,153.15,151.5,152.5,375
9/14/2018 11:20:00 AM,153.8,153.8,153,153.15,675
9/14/2018 11:19:00 AM,153,153.8,153,153.8,75
9/14/2018 11:18:00 AM,153,153,153,153,150
9/14/2018 11:17:00 AM,153,153,153,153,0
9/14/2018 11:16:00 AM,150.9,153,150.9,153,150
9/14/2018 11:15:00 AM,150.9,150.9,150.9,150.9,0
9/14/2018 11:14:00 AM,151.55,151.55,150.9,150.9,75
9/14/2018 11:13:00 AM,153.1,153.1,151.55,151.55,75
9/14/2018 11:12:00 AM,153.1,153.1,153.1,153.1,0
9/14/2018 11:11:00 AM,153.1,153.1,153.1,153.1,375
9/14/2018 11:10:00 AM,152,153.1,151.55,153.1,1875
9/14/2018 11:09:00 AM,151.65,152.55,151.65,152,300
9/14/2018 11:08:00 AM,151.5,151.65,151.2,151.65,225
9/14/2018 11:07:00 AM,151.05,151.5,151.05,151.5,150
9/14/2018 11:06:00 AM,151.7,151.7,151.05,151.05,225
9/14/2018 11:05:00 AM,151.7,151.7,151.7,151.7,0
9/14/2018 11:04:00 AM,150.4,151.7,150.4,151.7,75
9/14/2018 11:03:00 AM,149.55,150.4,149.55,150.4,75
9/14/2018 11:02:00 AM,150.45,150.45,149.55,149.55,150
9/14/2018 11:01:00 AM,148.05,150.45,148.05,150.45,75
9/14/2018 11:00:00 AM,148.05,148.05,148.05,148.05,0
9/14/2018 10:59:00 AM,149.6,149.6,148.05,148.05,150
9/14/2018 10:58:00 AM,149.65,150,149.6,149.6,1125
9/14/2018 10:57:00 AM,149.25,149.65,148.8,149.65,675
9/14/2018 10:56:00 AM,150.25,150.25,149.25,149.25,375
9/14/2018 10:55:00 AM,150.9,151.1,150,150.25,600
9/14/2018 10:54:00 AM,150.9,150.9,150.9,150.9,0
9/14/2018 10:53:00 AM,150.9,150.9,150.9,150.9,0
9/14/2018 10:52:00 AM,150.9,150.9,150.9,150.9,0
9/14/2018 10:51:00 AM,151.8,151.8,150.9,150.9,2175
9/14/2018 10:50:00 AM,152.65,152.65,151.8,151.8,2100
9/14/2018 10:49:00 AM,151.8,152.65,151.8,152.65,450
9/14/2018 10:48:00 AM,152,152,151.15,151.8,300
9/14/2018 10:47:00 AM,152,152,152,152,0
9/14/2018 10:46:00 AM,151.9,152,151.6,152,2100
9/14/2018 10:45:00 AM,152.35,152.35,151.9,151.9,150
9/14/2018 10:44:00 AM,152.95,153.25,152.35,152.35,3300
9/14/2018 10:43:00 AM,151.7,153,151.7,152.95,5550
9/14/2018 10:42:00 AM,151.65,152.4,151.65,151.9,450
9/14/2018 10:41:00 AM,151.65,151.65,151.65,151.65,0
9/14/2018 10:40:00 AM,152.65,152.65,151.35,151.65,150
9/14/2018 10:39:00 AM,152.5,153.3,152.3,152.65,2925
9/14/2018 10:38:00 AM,153,153,152.5,152.5,150
9/14/2018 10:37:00 AM,153,153,152.6,153,150
9/14/2018 10:36:00 AM,152.25,153,152.25,153,375
9/14/2018 10:35:00 AM,152,152.25,150.75,152.25,675
9/14/2018 10:34:00 AM,152.65,152.65,151.35,152,375
9/14/2018 10:33:00 AM,150,152.65,150,152.65,525
9/14/2018 10:32:00 AM,150,150,150,150,150
9/14/2018 10:31:00 AM,150,150,150,150,75
9/14/2018 10:30:00 AM,150,150,150,150,0
9/14/2018 10:29:00 AM,150,150,150,150,300
9/14/2018 10:28:00 AM,148.25,150,148.25,150,225
9/14/2018 10:27:00 AM,148.25,148.25,148.25,148.25,0
9/14/2018 10:26:00 AM,148.05,148.25,148.05,148.25,75
9/14/2018 10:25:00 AM,148.05,148.05,148.05,148.05,0
9/14/2018 10:24:00 AM,148.1,148.25,148.05,148.05,150
9/14/2018 10:23:00 AM,147.1,148.1,147.1,148.1,2400
9/14/2018 10:22:00 AM,147.5,147.55,147.1,147.1,3075
9/14/2018 10:21:00 AM,147.95,147.95,147.5,147.5,225
9/14/2018 10:20:00 AM,148.35,148.35,147.95,147.95,300
9/14/2018 10:19:00 AM,148.2,148.4,147.4,148.35,1575
9/14/2018 10:18:00 AM,148.5,148.5,148.2,148.2,150
9/14/2018 10:17:00 AM,148.95,148.95,148.5,148.5,225
9/14/2018 10:16:00 AM,148.5,149.2,148.3,149.2,450
9/14/2018 10:15:00 AM,148.55,148.55,147.3,148.5,825
9/14/2018 10:14:00 AM,149.9,149.9,148.25,148.55,825
9/14/2018 10:13:00 AM,150.5,150.5,149.9,149.9,75
9/14/2018 10:12:00 AM,150.4,150.5,150.4,150.5,75
9/14/2018 10:11:00 AM,150.2,150.4,150,150.4,300
9/14/2018 10:10:00 AM,149.25,150.2,149.25,150.2,75
9/14/2018 10:09:00 AM,151.35,151.35,149.25,149.25,675
9/14/2018 10:08:00 AM,150,151.35,150,151.35,525
9/14/2018 10:07:00 AM,148.75,150,148.75,150,750
9/14/2018 10:06:00 AM,148.5,149,148.35,149,150
9/14/2018 10:05:00 AM,147.75,148.5,147.75,148.5,225
9/14/2018 10:04:00 AM,147.75,147.75,147,147,225
9/14/2018 10:03:00 AM,147.55,147.75,147.55,147.75,150
9/14/2018 10:02:00 AM,146.35,147.55,146.35,147.55,1125
9/14/2018 10:01:00 AM,146.7,147.1,146.35,146.35,225
9/14/2018 10:00:00 AM,146,147,146,146.7,975
9/14/2018 9:59:00 AM,145.15,146,145.15,146,600
9/14/2018 9:58:00 AM,144.2,145.15,144.2,145.15,1275
9/14/2018 9:57:00 AM,143.5,144.2,143,144.2,300
9/14/2018 9:56:00 AM,144,144,143.5,143.5,75
9/14/2018 9:55:00 AM,143.5,144,142.3,144,375
9/14/2018 9:54:00 AM,146.65,146.65,143.5,143.5,450
9/14/2018 9:53:00 AM,146.65,146.65,146.65,146.65,0
9/14/2018 9:52:00 AM,145,146.65,145,146.65,75
9/14/2018 9:51:00 AM,145,145,145,145,0
9/14/2018 9:50:00 AM,144.5,145.7,144.5,145,600
9/14/2018 9:49:00 AM,146.2,146.2,144.5,144.5,675
9/14/2018 9:48:00 AM,144.65,146.9,144.65,146.2,600
9/14/2018 9:47:00 AM,144,146,143.7,144.65,1500
9/14/2018 9:46:00 AM,145,145.5,144,144,1275
9/14/2018 9:45:00 AM,143.7,145,143,145,375
9/14/2018 9:44:00 AM,144,145,142.95,143.7,975
9/14/2018 9:43:00 AM,141.5,144,141.5,144,750
9/14/2018 9:42:00 AM,141,142,140.35,141.5,3450
9/14/2018 9:41:00 AM,141.25,142.75,139.5,141,2700
9/14/2018 9:40:00 AM,141.25,142.25,140.25,141.25,975
9/14/2018 9:39:00 AM,140.9,141.4,139.75,140.8,900
9/14/2018 9:38:00 AM,144.7,144.7,140.9,140.9,900
9/14/2018 9:37:00 AM,143.85,146.25,143.85,144.7,750
9/14/2018 9:36:00 AM,144,145,143.75,143.85,750
9/14/2018 9:35:00 AM,146.9,146.9,144,144,750
9/14/2018 9:34:00 AM,146.2,146.9,145.8,146.9,675
9/14/2018 9:33:00 AM,144.9,146.2,144.3,146.2,1650
9/14/2018 9:32:00 AM,145.05,146.2,144.65,144.65,1050
9/14/2018 9:31:00 AM,146.75,147.15,145.05,145.05,1800
9/14/2018 9:30:00 AM,146.45,148.5,146.45,146.75,1050
9/14/2018 9:29:00 AM,144.65,146.45,144.65,146.45,2100
9/14/2018 9:28:00 AM,144,145.45,144,144.65,450
9/14/2018 9:27:00 AM,147.45,147.45,144,144,300
9/14/2018 9:26:00 AM,145.75,147.5,145.75,147.45,2175
9/14/2018 9:25:00 AM,145.45,147.35,145.45,145.75,1050
9/14/2018 9:24:00 AM,146.7,148,145,145.45,675
9/14/2018 9:23:00 AM,146.6,146.7,145,146.7,975
9/14/2018 9:22:00 AM,148,148,146.6,146.6,300
9/14/2018 9:21:00 AM,145.55,148,145.55,148,1275
9/14/2018 9:20:00 AM,143.45,145.8,142.45,145.55,225
9/14/2018 9:19:00 AM,147.7,147.7,142.3,143.45,2325
9/14/2018 9:18:00 AM,150.4,150.4,147.7,147.7,300
9/14/2018 9:17:00 AM,147.8,151.1,147.8,150.4,1500
9/14/2018 9:16:00 AM,154,154.6,147.8,147.8,5100
9/14/2018 9:15:00 AM,153.95,158.05,146.3,154,3375
