Date,NIFTY18SEP11300CE O,NIFTY18SEP11300CE H,NIFTY18SEP11300CE L,NIFTY18SEP11300CE C,NIFTY18SEP11300CE V
9/14/2018 1:15:00 PM,249.35,254,249.35,254,3300
9/14/2018 1:14:00 PM,248,249.35,247.45,249.35,4125
9/14/2018 1:13:00 PM,250,250,247.2,248,825
9/14/2018 1:12:00 PM,249.6,251,249.6,250,5550
9/14/2018 1:11:00 PM,245.7,250.95,245.7,249.6,11100
9/14/2018 1:10:00 PM,246.25,247.95,245,245.7,3450
9/14/2018 1:09:00 PM,244.45,246.1,243.1,246.1,5100
9/14/2018 1:08:00 PM,239,244.8,239,244.45,3975
9/14/2018 1:07:00 PM,240.25,240.25,238.4,239,2250
9/14/2018 1:06:00 PM,241.5,242.75,239.55,239.55,11250
9/14/2018 1:05:00 PM,237.15,243.7,237.15,241.5,18075
9/14/2018 1:04:00 PM,233.05,237.15,233.05,237.15,1800
9/14/2018 1:03:00 PM,233.45,233.95,233.05,233.05,450
9/14/2018 1:02:00 PM,233,236.3,233,233.45,7950
9/14/2018 1:01:00 PM,230.4,233.05,230.4,233,1275
9/14/2018 1:00:00 PM,228.4,230.4,228.4,230.4,1125
9/14/2018 12:59:00 PM,226.7,228.4,226.7,228.4,300
9/14/2018 12:58:00 PM,225.15,226.7,225.15,226.7,75
9/14/2018 12:57:00 PM,226.25,227.55,224.8,225.15,2475
9/14/2018 12:56:00 PM,225.85,226.25,225.05,226.25,900
9/14/2018 12:55:00 PM,225.25,225.85,225.25,225.85,1200
9/14/2018 12:54:00 PM,223.65,226,223.65,225.25,975
9/14/2018 12:53:00 PM,225.5,225.5,223.65,223.65,150
9/14/2018 12:52:00 PM,225.25,225.65,225.25,225.5,300
9/14/2018 12:51:00 PM,226.9,226.9,224.5,225.25,1425
9/14/2018 12:50:00 PM,224.5,226.9,224.5,226.9,1200
9/14/2018 12:49:00 PM,223.7,224.6,223.7,224.5,1800
9/14/2018 12:48:00 PM,227.85,227.85,224.3,224.3,675
9/14/2018 12:47:00 PM,226.3,228.45,226.3,227.85,1650
9/14/2018 12:46:00 PM,225.75,227.5,225.75,226.3,600
9/14/2018 12:45:00 PM,225.75,225.75,224.85,225.75,450
9/14/2018 12:44:00 PM,227.35,227.35,225.75,225.75,675
9/14/2018 12:43:00 PM,224.5,227.35,224.5,227.35,450
9/14/2018 12:42:00 PM,224.45,224.6,224.05,224.5,4125
9/14/2018 12:41:00 PM,226,226,224.45,224.45,300
9/14/2018 12:40:00 PM,226.85,226.85,226,226,3825
9/14/2018 12:39:00 PM,226.3,228.7,226.3,226.85,300
9/14/2018 12:38:00 PM,227.5,227.95,226.3,226.3,1200
9/14/2018 12:37:00 PM,225.5,227.5,225.5,227.5,1125
9/14/2018 12:36:00 PM,225.85,226.15,225.2,225.5,450
9/14/2018 12:35:00 PM,225.65,227.6,225.65,225.85,1650
9/14/2018 12:34:00 PM,227,227.35,225.65,225.65,525
9/14/2018 12:33:00 PM,225.35,227,225.35,227,900
9/14/2018 12:32:00 PM,224,225.35,224,225.35,900
9/14/2018 12:31:00 PM,226.85,226.85,223.7,224,2325
9/14/2018 12:30:00 PM,228.35,228.35,225.6,225.6,750
9/14/2018 12:29:00 PM,226.8,228.35,226.8,228.35,225
9/14/2018 12:28:00 PM,229.95,230,226.8,226.8,675
9/14/2018 12:27:00 PM,227.9,231.05,227.9,229.95,2175
9/14/2018 12:26:00 PM,227.85,228.55,227.85,227.9,1500
9/14/2018 12:25:00 PM,227,227.85,227,227.85,75
9/14/2018 12:24:00 PM,226.1,227,226.1,227,225
9/14/2018 12:23:00 PM,225.5,226.25,225,226.1,525
9/14/2018 12:22:00 PM,227.35,227.35,225.5,225.5,300
9/14/2018 12:21:00 PM,227.55,228.45,227.3,227.35,6900
9/14/2018 12:20:00 PM,227.5,228,227.5,227.55,3075
9/14/2018 12:19:00 PM,226,227.6,226,227,2475
9/14/2018 12:18:00 PM,224.8,226,224.55,226,450
9/14/2018 12:17:00 PM,224.35,224.8,223.3,224.8,675
9/14/2018 12:16:00 PM,223.2,224.35,223.2,224.35,525
9/14/2018 12:15:00 PM,221,223.2,221,223.2,375
9/14/2018 12:14:00 PM,223,223,221,221,4050
9/14/2018 12:13:00 PM,220.3,220.75,220.3,220.75,150
9/14/2018 12:12:00 PM,222.1,222.1,220.3,220.3,3375
9/14/2018 12:11:00 PM,221.8,223.45,221,222.1,1350
9/14/2018 12:10:00 PM,221.35,221.8,221.35,221.8,150
9/14/2018 12:09:00 PM,223,223.2,221,221.35,375
9/14/2018 12:08:00 PM,223.2,223.2,222.9,223,150
9/14/2018 12:07:00 PM,226.45,226.45,223.2,223.2,225
9/14/2018 12:06:00 PM,224.5,226.45,224.5,226.45,1050
9/14/2018 12:05:00 PM,223.35,224.5,223.35,224.5,300
9/14/2018 12:04:00 PM,224.25,224.45,223,223.35,2550
9/14/2018 12:03:00 PM,222.5,224.25,221.5,224.25,1950
9/14/2018 12:02:00 PM,220.95,223.55,220.95,222.5,975
9/14/2018 12:01:00 PM,221,221.4,220.95,220.95,2400
9/14/2018 12:00:00 PM,220.3,222.25,220.3,221,1050
9/14/2018 11:59:00 AM,218.45,220.3,218.45,220.3,375
9/14/2018 11:58:00 AM,218.6,218.6,218.45,218.45,75
9/14/2018 11:57:00 AM,219.75,220.45,218.6,218.6,825
9/14/2018 11:56:00 AM,217.85,220.95,217.85,219.75,750
9/14/2018 11:55:00 AM,215.15,218.3,215.15,217.85,975
9/14/2018 11:54:00 AM,215.9,215.9,213.65,214.9,675
9/14/2018 11:53:00 AM,215.85,215.9,213.1,215.9,675
9/14/2018 11:52:00 AM,215.8,216,214.7,215.85,1275
9/14/2018 11:51:00 AM,218.65,219,215.8,215.8,1950
9/14/2018 11:50:00 AM,219.9,219.9,218.65,218.65,450
9/14/2018 11:49:00 AM,218.65,220,218.65,219.9,525
9/14/2018 11:48:00 AM,215.3,218.85,215.3,218.65,1575
9/14/2018 11:47:00 AM,218,218,215.3,215.3,1050
9/14/2018 11:46:00 AM,218.6,218.6,217.45,218,2400
9/14/2018 11:45:00 AM,221.2,221.2,216.85,218.6,8475
9/14/2018 11:44:00 AM,218,221.6,218,221,1575
9/14/2018 11:43:00 AM,217.15,218.2,216.5,218,525
9/14/2018 11:42:00 AM,217,218.45,217,218,975
9/14/2018 11:41:00 AM,212.25,216.65,212.25,215.25,1650
9/14/2018 11:40:00 AM,216.2,216.65,211.35,212.25,4200
9/14/2018 11:39:00 AM,220.45,220.45,216,216.55,3225
9/14/2018 11:38:00 AM,220.95,221.45,220.45,220.45,750
9/14/2018 11:37:00 AM,223.25,223.25,220,220.95,2175
9/14/2018 11:36:00 AM,224,224,222.8,223.25,1950
9/14/2018 11:35:00 AM,224.5,224.5,223.5,224,1575
9/14/2018 11:34:00 AM,223.4,224.6,223.4,224.45,5475
9/14/2018 11:33:00 AM,222.5,223.4,222.45,223.4,1125
9/14/2018 11:32:00 AM,224.65,224.7,222,222.5,2025
9/14/2018 11:31:00 AM,223.7,224.95,223.65,224.65,900
9/14/2018 11:30:00 AM,226.2,226.2,223.7,223.7,1950
9/14/2018 11:29:00 AM,228.9,228.9,225.55,226.2,600
9/14/2018 11:28:00 AM,228.25,228.9,228.2,228.9,1050
9/14/2018 11:27:00 AM,232.4,232.4,228,228.6,1425
9/14/2018 11:26:00 AM,233.5,233.5,232.4,232.4,1050
9/14/2018 11:25:00 AM,233.5,233.5,233.5,233.5,75
9/14/2018 11:24:00 AM,232,233.6,231.95,233.2,375
9/14/2018 11:23:00 AM,231.9,232,231.5,232,375
9/14/2018 11:22:00 AM,232.15,233,231.9,231.9,525
9/14/2018 11:21:00 AM,232.15,232.15,232.15,232.15,0
9/14/2018 11:20:00 AM,234.8,234.8,232.15,232.15,900
9/14/2018 11:19:00 AM,232.7,234.8,232.7,234.8,1950
9/14/2018 11:18:00 AM,233,233.8,232.7,232.7,225
9/14/2018 11:17:00 AM,232.4,233.35,232.4,233,450
9/14/2018 11:16:00 AM,233.15,234,232.4,232.4,375
9/14/2018 11:15:00 AM,231.15,233.15,231.05,233.15,300
9/14/2018 11:14:00 AM,232.8,232.8,231.15,231.15,225
9/14/2018 11:13:00 AM,234.4,234.4,232.35,232.8,750
9/14/2018 11:12:00 AM,233.8,234.4,233.5,234.4,150
9/14/2018 11:11:00 AM,233.3,234.6,233.3,233.8,1950
9/14/2018 11:10:00 AM,233.9,233.9,232.1,233.3,4575
9/14/2018 11:09:00 AM,230.25,234.5,230.25,233.9,1800
9/14/2018 11:08:00 AM,232.5,232.5,230.2,230.25,3225
9/14/2018 11:07:00 AM,230.9,232.5,230.9,232.5,375
9/14/2018 11:06:00 AM,230.4,231.95,230.4,230.9,2400
9/14/2018 11:05:00 AM,231.15,231.15,230.4,230.4,225
9/14/2018 11:04:00 AM,230,231.2,229.85,231.15,5625
9/14/2018 11:03:00 AM,229.15,230.9,229.15,230,1275
9/14/2018 11:02:00 AM,229.2,229.2,229.15,229.15,375
9/14/2018 11:01:00 AM,228.65,230.2,228.5,229.2,525
9/14/2018 11:00:00 AM,227.45,228.65,227,228.65,1650
9/14/2018 10:59:00 AM,229,229.25,226.25,227.45,1875
9/14/2018 10:58:00 AM,229,230.3,228.7,230,1125
9/14/2018 10:57:00 AM,229.15,229.35,228.2,229,1125
9/14/2018 10:56:00 AM,230,230,228.6,229.15,4050
9/14/2018 10:55:00 AM,230,230.9,230,230,4800
9/14/2018 10:54:00 AM,230.65,231.15,230,230,1650
9/14/2018 10:53:00 AM,231.7,231.7,230.65,230.65,525
9/14/2018 10:52:00 AM,231,233.05,231,231.7,1350
9/14/2018 10:51:00 AM,233,233,231,231,3600
9/14/2018 10:50:00 AM,234,234,232.95,233,525
9/14/2018 10:49:00 AM,234.95,234.95,233.9,234,675
9/14/2018 10:48:00 AM,233.85,234.95,233.7,234.95,525
9/14/2018 10:47:00 AM,234.7,234.7,233.85,233.85,1125
9/14/2018 10:46:00 AM,233.5,234.9,233.5,234.7,1875
9/14/2018 10:45:00 AM,235,235,233.5,233.5,2100
9/14/2018 10:44:00 AM,237,238.25,235.2,235.2,4050
9/14/2018 10:43:00 AM,233.35,237,233,237,2250
9/14/2018 10:42:00 AM,234.3,234.5,233.15,233.35,825
9/14/2018 10:41:00 AM,234,234.3,232.9,234.3,2325
9/14/2018 10:40:00 AM,235,235,232.6,234,1350
9/14/2018 10:39:00 AM,234.9,236.1,234.65,235,900
9/14/2018 10:38:00 AM,235.8,236.3,234.9,234.9,3075
9/14/2018 10:37:00 AM,236.85,236.95,235.65,235.8,1125
9/14/2018 10:36:00 AM,234.8,236.85,234.5,236.85,975
9/14/2018 10:35:00 AM,234.1,235.8,234.1,234.8,2100
9/14/2018 10:34:00 AM,235,235.75,234,234.1,3000
9/14/2018 10:33:00 AM,233.5,236.05,233.05,235.65,5775
9/14/2018 10:32:00 AM,232.35,234.3,231,233.5,4500
9/14/2018 10:31:00 AM,231.3,232.35,231.3,232.35,1275
9/14/2018 10:30:00 AM,231.95,232,230.65,231.3,3900
9/14/2018 10:29:00 AM,230.2,231.95,230.2,231.95,1200
9/14/2018 10:28:00 AM,231.5,231.55,230.2,230.2,150
9/14/2018 10:27:00 AM,230.45,231.5,229.6,231.5,600
9/14/2018 10:26:00 AM,226.55,230.45,226.55,230.45,975
9/14/2018 10:25:00 AM,228.5,228.85,226.55,226.55,900
9/14/2018 10:24:00 AM,229.25,229.25,227.15,228.5,300
9/14/2018 10:23:00 AM,227.8,229.25,226,229.25,525
9/14/2018 10:22:00 AM,227.5,227.8,225.8,227.8,600
9/14/2018 10:21:00 AM,228,228.1,227.2,227.5,525
9/14/2018 10:20:00 AM,228.15,228.15,227.3,228,300
9/14/2018 10:19:00 AM,226.85,229,225.3,228.15,1425
9/14/2018 10:18:00 AM,228.6,228.85,226.7,226.85,375
9/14/2018 10:17:00 AM,229,230.05,228.35,228.6,675
9/14/2018 10:16:00 AM,226.2,229,226,229,1125
9/14/2018 10:15:00 AM,228.95,229.15,226.2,226.2,900
9/14/2018 10:14:00 AM,230.5,230.5,228,228,1350
9/14/2018 10:13:00 AM,230.5,231.2,229.65,230.5,825
9/14/2018 10:12:00 AM,230.05,231,230.05,230.5,2175
9/14/2018 10:11:00 AM,230.7,231,229.7,230.35,6225
9/14/2018 10:10:00 AM,231,231.6,229.7,230.7,525
9/14/2018 10:09:00 AM,231.95,231.95,228.7,231,2250
9/14/2018 10:08:00 AM,231.3,233.4,231.15,231.95,1575
9/14/2018 10:07:00 AM,229.95,231.4,229.95,231.3,2250
9/14/2018 10:06:00 AM,228,229.95,226.75,229.95,3975
9/14/2018 10:05:00 AM,228.6,228.7,227.25,228,1575
9/14/2018 10:04:00 AM,228.15,228.7,227,228.6,4350
9/14/2018 10:03:00 AM,227.15,228.5,226.4,228.15,1725
9/14/2018 10:02:00 AM,226.85,227.25,225.75,227.15,750
9/14/2018 10:01:00 AM,226.75,227.5,225.25,226.85,2625
9/14/2018 10:00:00 AM,224.2,227,224.2,226.75,2175
9/14/2018 9:59:00 AM,224,225,223.8,224.2,1425
9/14/2018 9:58:00 AM,220.15,224,220.15,224,7050
9/14/2018 9:57:00 AM,220,220.15,217.6,220.15,5100
9/14/2018 9:56:00 AM,220.95,221.35,218.25,220,3900
9/14/2018 9:55:00 AM,219.85,221.05,217.3,220.95,6300
9/14/2018 9:54:00 AM,222.3,222.9,218.9,219.85,7200
9/14/2018 9:53:00 AM,221.15,222.8,221.15,222.3,600
9/14/2018 9:52:00 AM,222.1,224,221,221.15,975
9/14/2018 9:51:00 AM,223,223.45,221.85,222.1,2175
9/14/2018 9:50:00 AM,220.5,225,220.5,223.55,4050
9/14/2018 9:49:00 AM,224,224,220.5,220.5,1200
9/14/2018 9:48:00 AM,223,224,222.2,224,2400
9/14/2018 9:47:00 AM,221.35,223.9,221.35,223,5700
9/14/2018 9:46:00 AM,220.9,223,220.9,221.35,3375
9/14/2018 9:45:00 AM,218.95,222.5,218.8,221.8,9525
9/14/2018 9:44:00 AM,219,223,218.4,218.95,4725
9/14/2018 9:43:00 AM,217.85,220.65,216.15,219.55,5700
9/14/2018 9:42:00 AM,216.5,218.6,215.35,217.1,10800
9/14/2018 9:41:00 AM,218,218.95,214.15,216.5,5850
9/14/2018 9:40:00 AM,216.5,218,215,218,6825
9/14/2018 9:39:00 AM,215.5,216.95,214.5,216.5,6525
9/14/2018 9:38:00 AM,221.2,222.2,216.2,216.35,3150
9/14/2018 9:37:00 AM,220.5,223,220.35,222.25,11550
9/14/2018 9:36:00 AM,221,221,218.05,220.5,6375
9/14/2018 9:35:00 AM,224.4,224.4,220.5,221.15,2400
9/14/2018 9:34:00 AM,222,225,222,224.4,3225
9/14/2018 9:33:00 AM,221,222.95,220.25,222,2325
9/14/2018 9:32:00 AM,223,223.05,221,221,6300
9/14/2018 9:31:00 AM,223,223.55,221.4,222.75,4950
9/14/2018 9:30:00 AM,222.55,225.5,222.55,223.5,3300
9/14/2018 9:29:00 AM,220.05,223,220.05,222.55,5625
9/14/2018 9:28:00 AM,220.95,222.55,219.45,220.05,4425
9/14/2018 9:27:00 AM,221,224.05,220.15,220.2,2250
9/14/2018 9:26:00 AM,224.05,226,221,221,11775
9/14/2018 9:25:00 AM,221.5,224.05,221.5,224.05,2100
9/14/2018 9:24:00 AM,224.2,225.9,220.5,221,8325
9/14/2018 9:23:00 AM,223.4,224.2,220.95,224.2,2925
9/14/2018 9:22:00 AM,226.95,228.5,223,223.4,3225
9/14/2018 9:21:00 AM,223.65,227,222.95,226.95,12150
9/14/2018 9:20:00 AM,219.4,227.9,218.5,223.65,30750
9/14/2018 9:19:00 AM,227.15,228.2,218.95,219.45,35700
9/14/2018 9:18:00 AM,232.25,232.25,228,228,30150
9/14/2018 9:17:00 AM,229.15,234.25,229.15,232.3,13800
9/14/2018 9:16:00 AM,234.8,235,228.1,229.15,41175
9/14/2018 9:15:00 AM,233.8,240,230,236.05,35625
