Date,USDINR18SEP73PE O,USDINR18SEP73PE H,USDINR18SEP73PE L,USDINR18SEP73PE C,USDINR18SEP73PE V
9/14/2018 3:56:00 PM,1.1125,1.1125,1.1125,1.1125,0
9/14/2018 3:55:00 PM,1.1125,1.1125,1.1125,1.1125,0
9/14/2018 3:54:00 PM,1.115,1.115,1.1125,1.1125,200
9/14/2018 3:53:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 3:52:00 PM,1.115,1.115,1.115,1.115,0
9/14/2018 3:51:00 PM,1.1025,1.115,1.1025,1.115,50
9/14/2018 3:50:00 PM,1.1025,1.1025,1.1025,1.1025,0
9/14/2018 3:49:00 PM,1.1025,1.1025,1.1025,1.1025,0
9/14/2018 3:48:00 PM,1.095,1.1025,1.095,1.1025,11
9/14/2018 3:47:00 PM,1.085,1.0975,1.085,1.095,77
9/14/2018 3:46:00 PM,1.085,1.085,1.085,1.085,0
9/14/2018 3:45:00 PM,1.085,1.085,1.085,1.085,0
9/14/2018 3:44:00 PM,1.085,1.085,1.085,1.085,0
9/14/2018 3:43:00 PM,1.085,1.085,1.085,1.085,0
9/14/2018 3:42:00 PM,1.0775,1.085,1.0775,1.085,5
9/14/2018 3:41:00 PM,1.0775,1.0775,1.0775,1.0775,0
9/14/2018 3:40:00 PM,1.085,1.085,1.0775,1.0775,30
9/14/2018 3:39:00 PM,1.09,1.09,1.085,1.085,50
9/14/2018 3:38:00 PM,1.095,1.095,1.09,1.09,40
9/14/2018 3:37:00 PM,1.095,1.095,1.095,1.095,0
9/14/2018 3:36:00 PM,1.08,1.095,1.08,1.095,1
9/14/2018 3:35:00 PM,1.0775,1.0875,1.0775,1.08,130
9/14/2018 3:34:00 PM,1.0775,1.0775,1.0775,1.0775,0
9/14/2018 3:33:00 PM,1.085,1.0875,1.0725,1.0775,94
9/14/2018 3:32:00 PM,1.095,1.095,1.08,1.085,343
9/14/2018 3:31:00 PM,1.11,1.11,1.0925,1.095,116
9/14/2018 3:30:00 PM,1.13,1.13,1.11,1.11,66
9/14/2018 3:29:00 PM,1.1275,1.13,1.1275,1.13,2
9/14/2018 3:28:00 PM,1.11,1.1275,1.11,1.1275,13
9/14/2018 3:27:00 PM,1.1275,1.1275,1.11,1.11,5
9/14/2018 3:26:00 PM,1.13,1.13,1.12,1.1275,73
9/14/2018 3:25:00 PM,1.1975,1.1975,1.13,1.13,5
9/14/2018 3:24:00 PM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 3:23:00 PM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 3:22:00 PM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 3:21:00 PM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 3:20:00 PM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 3:19:00 PM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 3:18:00 PM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 3:17:00 PM,1.19,1.1975,1.19,1.1975,1
9/14/2018 3:16:00 PM,1.19,1.19,1.19,1.19,0
9/14/2018 3:15:00 PM,1.19,1.19,1.19,1.19,0
9/14/2018 3:14:00 PM,1.19,1.19,1.19,1.19,0
9/14/2018 3:13:00 PM,1.19,1.195,1.19,1.19,13
9/14/2018 3:12:00 PM,1.205,1.205,1.19,1.19,6
9/14/2018 3:11:00 PM,1.2125,1.2125,1.205,1.205,25
9/14/2018 3:10:00 PM,1.2125,1.2125,1.2125,1.2125,0
9/14/2018 3:09:00 PM,1.185,1.2125,1.185,1.2125,10
9/14/2018 3:08:00 PM,1.185,1.185,1.185,1.185,0
9/14/2018 3:07:00 PM,1.2,1.2,1.185,1.185,165
9/14/2018 3:06:00 PM,1.205,1.205,1.2,1.2,100
9/14/2018 3:05:00 PM,1.22,1.22,1.205,1.205,120
9/14/2018 3:04:00 PM,1.22,1.22,1.22,1.22,0
9/14/2018 3:03:00 PM,1.22,1.22,1.22,1.22,0
9/14/2018 3:02:00 PM,1.22,1.22,1.22,1.22,0
9/14/2018 3:01:00 PM,1.22,1.22,1.22,1.22,0
9/14/2018 3:00:00 PM,1.22,1.22,1.22,1.22,0
9/14/2018 2:59:00 PM,1.245,1.245,1.22,1.22,175
9/14/2018 2:58:00 PM,1.245,1.245,1.245,1.245,0
9/14/2018 2:57:00 PM,1.245,1.245,1.245,1.245,0
9/14/2018 2:56:00 PM,1.245,1.245,1.245,1.245,0
9/14/2018 2:55:00 PM,1.245,1.245,1.245,1.245,0
9/14/2018 2:54:00 PM,1.245,1.245,1.245,1.245,0
9/14/2018 2:53:00 PM,1.245,1.245,1.245,1.245,0
9/14/2018 2:52:00 PM,1.245,1.245,1.245,1.245,0
9/14/2018 2:51:00 PM,1.245,1.245,1.245,1.245,0
9/14/2018 2:50:00 PM,1.2625,1.2625,1.245,1.245,100
9/14/2018 2:49:00 PM,1.2625,1.2625,1.2625,1.2625,0
9/14/2018 2:48:00 PM,1.2625,1.2625,1.2625,1.2625,0
9/14/2018 2:47:00 PM,1.2625,1.2625,1.2625,1.2625,0
9/14/2018 2:46:00 PM,1.2625,1.2625,1.2625,1.2625,0
9/14/2018 2:45:00 PM,1.27,1.27,1.2625,1.2625,49
9/14/2018 2:44:00 PM,1.27,1.27,1.27,1.27,0
9/14/2018 2:43:00 PM,1.27,1.27,1.27,1.27,0
9/14/2018 2:42:00 PM,1.27,1.27,1.27,1.27,0
9/14/2018 2:41:00 PM,1.27,1.27,1.26,1.27,101
9/14/2018 2:40:00 PM,1.27,1.27,1.27,1.27,0
9/14/2018 2:39:00 PM,1.27,1.27,1.27,1.27,0
9/14/2018 2:38:00 PM,1.27,1.27,1.27,1.27,100
9/14/2018 2:37:00 PM,1.2725,1.2725,1.2725,1.2725,0
9/14/2018 2:36:00 PM,1.2725,1.2725,1.2725,1.2725,0
9/14/2018 2:35:00 PM,1.2725,1.2725,1.2725,1.2725,0
9/14/2018 2:34:00 PM,1.2725,1.2725,1.2725,1.2725,0
9/14/2018 2:33:00 PM,1.27,1.2725,1.2675,1.2725,175
9/14/2018 2:32:00 PM,1.2575,1.27,1.2575,1.27,100
9/14/2018 2:31:00 PM,1.2575,1.2575,1.2575,1.2575,0
9/14/2018 2:30:00 PM,1.2375,1.2575,1.2375,1.2575,110
9/14/2018 2:29:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:28:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:27:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:26:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:25:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:24:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:23:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:22:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:21:00 PM,1.2375,1.2375,1.2375,1.2375,0
9/14/2018 2:20:00 PM,1.235,1.2375,1.235,1.2375,418
9/14/2018 2:19:00 PM,1.2,1.235,1.2,1.235,1082
9/14/2018 2:18:00 PM,1.2,1.2,1.2,1.2,0
9/14/2018 2:17:00 PM,1.2,1.2,1.2,1.2,0
9/14/2018 2:16:00 PM,1.2,1.2,1.2,1.2,0
9/14/2018 2:15:00 PM,1.2,1.2,1.2,1.2,0
9/14/2018 2:14:00 PM,1.2,1.2,1.2,1.2,0
9/14/2018 2:13:00 PM,1.2,1.2,1.2,1.2,0
9/14/2018 2:12:00 PM,1.2425,1.2425,1.2,1.2,5
9/14/2018 2:11:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:10:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:09:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:08:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:07:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:06:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:05:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:04:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:03:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:02:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:01:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 2:00:00 PM,1.2425,1.2425,1.2425,1.2425,0
9/14/2018 1:59:00 PM,1.225,1.2425,1.225,1.2425,13
9/14/2018 1:58:00 PM,1.22,1.225,1.22,1.225,1
9/14/2018 1:57:00 PM,1.24,1.24,1.22,1.22,25
9/14/2018 1:56:00 PM,1.24,1.24,1.24,1.24,0
9/14/2018 1:55:00 PM,1.24,1.24,1.235,1.24,47
9/14/2018 1:54:00 PM,1.24,1.24,1.24,1.24,0
9/14/2018 1:53:00 PM,1.2675,1.2675,1.24,1.24,1
9/14/2018 1:52:00 PM,1.2675,1.2675,1.2675,1.2675,0
9/14/2018 1:51:00 PM,1.2675,1.2675,1.2675,1.2675,0
9/14/2018 1:50:00 PM,1.2675,1.2675,1.2675,1.2675,1
9/14/2018 1:49:00 PM,1.265,1.2675,1.265,1.2675,3
9/14/2018 1:48:00 PM,1.28,1.28,1.265,1.265,19
9/14/2018 1:47:00 PM,1.28,1.28,1.28,1.28,0
9/14/2018 1:46:00 PM,1.28,1.28,1.28,1.28,0
9/14/2018 1:45:00 PM,1.3,1.3,1.28,1.28,10
9/14/2018 1:44:00 PM,1.3,1.3,1.3,1.3,0
9/14/2018 1:43:00 PM,1.3,1.3,1.3,1.3,0
9/14/2018 1:42:00 PM,1.32,1.32,1.3,1.3,6
9/14/2018 1:41:00 PM,1.32,1.32,1.32,1.32,0
9/14/2018 1:40:00 PM,1.34,1.34,1.32,1.32,105
9/14/2018 1:39:00 PM,1.34,1.34,1.34,1.34,0
9/14/2018 1:38:00 PM,1.34,1.34,1.34,1.34,0
9/14/2018 1:37:00 PM,1.34,1.34,1.34,1.34,0
9/14/2018 1:36:00 PM,1.34,1.34,1.34,1.34,0
9/14/2018 1:35:00 PM,1.34,1.34,1.34,1.34,0
9/14/2018 1:34:00 PM,1.34,1.34,1.34,1.34,0
9/14/2018 1:33:00 PM,1.35,1.35,1.34,1.34,200
9/14/2018 1:32:00 PM,1.345,1.35,1.345,1.35,41
9/14/2018 1:31:00 PM,1.345,1.345,1.345,1.345,0
9/14/2018 1:30:00 PM,1.36,1.36,1.345,1.345,100
9/14/2018 1:29:00 PM,1.36,1.36,1.36,1.36,0
9/14/2018 1:28:00 PM,1.3625,1.3625,1.36,1.36,100
9/14/2018 1:27:00 PM,1.3625,1.3625,1.3625,1.3625,0
9/14/2018 1:26:00 PM,1.3625,1.3625,1.3625,1.3625,0
9/14/2018 1:25:00 PM,1.3625,1.3625,1.3625,1.3625,0
9/14/2018 1:24:00 PM,1.365,1.365,1.3625,1.3625,2
9/14/2018 1:23:00 PM,1.365,1.365,1.365,1.365,0
9/14/2018 1:22:00 PM,1.3975,1.3975,1.365,1.365,41
9/14/2018 1:21:00 PM,1.3975,1.3975,1.3975,1.3975,0
9/14/2018 1:20:00 PM,1.3975,1.3975,1.3975,1.3975,0
9/14/2018 1:19:00 PM,1.3975,1.3975,1.3975,1.3975,0
9/14/2018 1:18:00 PM,1.3975,1.3975,1.3975,1.3975,0
9/14/2018 1:17:00 PM,1.3975,1.3975,1.3975,1.3975,0
9/14/2018 1:16:00 PM,1.385,1.3975,1.385,1.3975,12
9/14/2018 1:15:00 PM,1.385,1.385,1.385,1.385,0
9/14/2018 1:14:00 PM,1.385,1.385,1.385,1.385,0
9/14/2018 1:13:00 PM,1.4025,1.4025,1.385,1.385,10
9/14/2018 1:12:00 PM,1.42,1.42,1.4025,1.4025,1
9/14/2018 1:11:00 PM,1.41,1.42,1.41,1.42,110
9/14/2018 1:10:00 PM,1.41,1.41,1.41,1.41,0
9/14/2018 1:09:00 PM,1.42,1.42,1.41,1.41,10
9/14/2018 1:08:00 PM,1.4275,1.4275,1.42,1.42,5
9/14/2018 1:07:00 PM,1.4375,1.4375,1.4275,1.4275,690
9/14/2018 1:06:00 PM,1.4375,1.4375,1.4375,1.4375,0
9/14/2018 1:05:00 PM,1.43,1.4375,1.43,1.4375,1
9/14/2018 1:04:00 PM,1.43,1.43,1.43,1.43,0
9/14/2018 1:03:00 PM,1.43,1.43,1.43,1.43,5
9/14/2018 1:02:00 PM,1.425,1.43,1.425,1.43,2
9/14/2018 1:01:00 PM,1.4,1.425,1.4,1.425,20
9/14/2018 1:00:00 PM,1.3575,1.4,1.3575,1.4,42
9/14/2018 12:59:00 PM,1.355,1.3575,1.355,1.3575,17
9/14/2018 12:58:00 PM,1.36,1.36,1.355,1.355,49
9/14/2018 12:57:00 PM,1.34,1.36,1.34,1.36,1
9/14/2018 12:56:00 PM,1.34,1.34,1.34,1.34,0
9/14/2018 12:55:00 PM,1.3425,1.3425,1.34,1.34,4
9/14/2018 12:54:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:53:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:52:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:51:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:50:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:49:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:48:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:47:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:46:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:45:00 PM,1.3425,1.3425,1.3425,1.3425,0
9/14/2018 12:44:00 PM,1.325,1.3425,1.325,1.3425,50
9/14/2018 12:43:00 PM,1.325,1.325,1.325,1.325,0
9/14/2018 12:42:00 PM,1.325,1.325,1.325,1.325,0
9/14/2018 12:41:00 PM,1.32,1.325,1.32,1.325,58
9/14/2018 12:40:00 PM,1.32,1.32,1.32,1.32,0
9/14/2018 12:39:00 PM,1.3225,1.3225,1.3125,1.32,135
9/14/2018 12:38:00 PM,1.3225,1.3225,1.3225,1.3225,5
9/14/2018 12:37:00 PM,1.32,1.3225,1.32,1.3225,1
9/14/2018 12:36:00 PM,1.315,1.32,1.31,1.32,31
9/14/2018 12:35:00 PM,1.3075,1.315,1.3075,1.315,18
9/14/2018 12:34:00 PM,1.32,1.32,1.32,1.32,0
9/14/2018 12:33:00 PM,1.305,1.32,1.305,1.32,25
9/14/2018 12:32:00 PM,1.32,1.32,1.305,1.305,5
9/14/2018 12:31:00 PM,1.32,1.32,1.32,1.32,30
9/14/2018 12:30:00 PM,1.32,1.32,1.32,1.32,2
9/14/2018 12:29:00 PM,1.32,1.32,1.32,1.32,0
9/14/2018 12:28:00 PM,1.36,1.36,1.32,1.32,6
9/14/2018 12:27:00 PM,1.36,1.36,1.36,1.36,0
9/14/2018 12:26:00 PM,1.36,1.36,1.36,1.36,0
9/14/2018 12:25:00 PM,1.36,1.36,1.36,1.36,0
9/14/2018 12:24:00 PM,1.35,1.36,1.35,1.36,100
9/14/2018 12:23:00 PM,1.36,1.36,1.3475,1.35,31
9/14/2018 12:22:00 PM,1.36,1.36,1.36,1.36,0
9/14/2018 12:21:00 PM,1.3725,1.3725,1.36,1.36,200
9/14/2018 12:20:00 PM,1.3725,1.3725,1.3725,1.3725,0
9/14/2018 12:19:00 PM,1.3975,1.3975,1.3725,1.3725,534
9/14/2018 12:18:00 PM,1.35,1.395,1.35,1.3875,225
9/14/2018 12:17:00 PM,1.3425,1.35,1.3425,1.35,1
9/14/2018 12:16:00 PM,1.3425,1.3475,1.3425,1.3425,179
9/14/2018 12:15:00 PM,1.3525,1.3525,1.34,1.3425,137
9/14/2018 12:14:00 PM,1.3575,1.3575,1.3525,1.3525,9
9/14/2018 12:13:00 PM,1.36,1.36,1.3525,1.3575,264
9/14/2018 12:12:00 PM,1.33,1.375,1.33,1.36,48
9/14/2018 12:11:00 PM,1.2825,1.34,1.2825,1.33,40
9/14/2018 12:10:00 PM,1.2875,1.2875,1.28,1.2825,4
9/14/2018 12:09:00 PM,1.2875,1.2875,1.2875,1.2875,0
9/14/2018 12:08:00 PM,1.275,1.2875,1.275,1.2875,2
9/14/2018 12:07:00 PM,1.2825,1.2825,1.275,1.275,2
9/14/2018 12:06:00 PM,1.29,1.29,1.2825,1.2825,132
9/14/2018 12:05:00 PM,1.27,1.3,1.27,1.29,46
9/14/2018 12:04:00 PM,1.235,1.27,1.235,1.27,124
9/14/2018 12:03:00 PM,1.22,1.235,1.22,1.235,200
9/14/2018 12:02:00 PM,1.2125,1.22,1.2125,1.22,2
9/14/2018 12:01:00 PM,1.2125,1.2125,1.2125,1.2125,2
9/14/2018 12:00:00 PM,1.2075,1.22,1.2075,1.2125,18
9/14/2018 11:59:00 AM,1.2075,1.2075,1.2075,1.2075,0
9/14/2018 11:58:00 AM,1.2,1.2075,1.2,1.2075,2
9/14/2018 11:57:00 AM,1.2,1.2,1.2,1.2,0
9/14/2018 11:56:00 AM,1.1825,1.2,1.1825,1.2,100
9/14/2018 11:55:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:54:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:53:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:52:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:51:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:50:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:49:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:48:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:47:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:46:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:45:00 AM,1.1825,1.1825,1.1825,1.1825,0
9/14/2018 11:44:00 AM,1.185,1.185,1.1825,1.1825,2
9/14/2018 11:43:00 AM,1.205,1.205,1.185,1.185,200
9/14/2018 11:42:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 11:41:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 11:40:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 11:39:00 AM,1.2,1.205,1.2,1.205,16
9/14/2018 11:38:00 AM,1.2,1.2,1.2,1.2,0
9/14/2018 11:37:00 AM,1.21,1.21,1.2,1.2,15
9/14/2018 11:36:00 AM,1.21,1.21,1.21,1.21,1
9/14/2018 11:35:00 AM,1.21,1.21,1.21,1.21,0
9/14/2018 11:34:00 AM,1.2225,1.2225,1.21,1.21,80
9/14/2018 11:33:00 AM,1.2225,1.2225,1.2225,1.2225,0
9/14/2018 11:32:00 AM,1.2225,1.2225,1.2225,1.2225,0
9/14/2018 11:31:00 AM,1.2225,1.2225,1.2225,1.2225,0
9/14/2018 11:30:00 AM,1.2225,1.2225,1.2225,1.2225,0
9/14/2018 11:29:00 AM,1.225,1.225,1.2225,1.2225,52
9/14/2018 11:28:00 AM,1.225,1.225,1.225,1.225,4
9/14/2018 11:27:00 AM,1.225,1.2425,1.225,1.225,104
9/14/2018 11:26:00 AM,1.23,1.23,1.225,1.225,169
9/14/2018 11:25:00 AM,1.23,1.23,1.23,1.23,0
9/14/2018 11:24:00 AM,1.2175,1.23,1.2175,1.23,66
9/14/2018 11:23:00 AM,1.2175,1.2175,1.2175,1.2175,0
9/14/2018 11:22:00 AM,1.2175,1.2175,1.2175,1.2175,0
9/14/2018 11:21:00 AM,1.2175,1.2175,1.2175,1.2175,0
9/14/2018 11:20:00 AM,1.2175,1.2175,1.2175,1.2175,0
9/14/2018 11:19:00 AM,1.2175,1.2175,1.2175,1.2175,100
9/14/2018 11:18:00 AM,1.2175,1.2175,1.2175,1.2175,0
9/14/2018 11:17:00 AM,1.2175,1.2175,1.2175,1.2175,0
9/14/2018 11:16:00 AM,1.2175,1.2175,1.2175,1.2175,0
9/14/2018 11:15:00 AM,1.2175,1.2175,1.2175,1.2175,0
9/14/2018 11:14:00 AM,1.1975,1.2175,1.1975,1.2175,300
9/14/2018 11:13:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 11:12:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 11:11:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 11:10:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 11:09:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 11:08:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 11:07:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 11:06:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 11:05:00 AM,1.195,1.1975,1.195,1.1975,62
9/14/2018 11:04:00 AM,1.215,1.215,1.195,1.195,100
9/14/2018 11:03:00 AM,1.215,1.215,1.215,1.215,0
9/14/2018 11:02:00 AM,1.215,1.215,1.215,1.215,0
9/14/2018 11:01:00 AM,1.215,1.215,1.215,1.215,0
9/14/2018 11:00:00 AM,1.225,1.225,1.215,1.215,100
9/14/2018 10:59:00 AM,1.235,1.235,1.225,1.225,123
9/14/2018 10:58:00 AM,1.235,1.235,1.235,1.235,0
9/14/2018 10:57:00 AM,1.23,1.235,1.23,1.235,10
9/14/2018 10:56:00 AM,1.22,1.23,1.22,1.23,1
9/14/2018 10:55:00 AM,1.22,1.22,1.22,1.22,0
9/14/2018 10:54:00 AM,1.22,1.22,1.22,1.22,0
9/14/2018 10:53:00 AM,1.22,1.22,1.22,1.22,0
9/14/2018 10:52:00 AM,1.1875,1.22,1.1875,1.22,10
9/14/2018 10:51:00 AM,1.1875,1.1875,1.1875,1.1875,0
9/14/2018 10:50:00 AM,1.1875,1.1875,1.1875,1.1875,0
9/14/2018 10:49:00 AM,1.1875,1.1875,1.1875,1.1875,0
9/14/2018 10:48:00 AM,1.1975,1.1975,1.1875,1.1875,100
9/14/2018 10:47:00 AM,1.2125,1.2125,1.1975,1.1975,6
9/14/2018 10:46:00 AM,1.22,1.22,1.2125,1.2125,100
9/14/2018 10:45:00 AM,1.2275,1.2275,1.22,1.22,2
9/14/2018 10:44:00 AM,1.2225,1.2275,1.2225,1.2275,2
9/14/2018 10:43:00 AM,1.22,1.2225,1.22,1.2225,3
9/14/2018 10:42:00 AM,1.2125,1.22,1.2125,1.22,2
9/14/2018 10:41:00 AM,1.2125,1.2125,1.2125,1.2125,2
9/14/2018 10:40:00 AM,1.22,1.22,1.22,1.22,0
9/14/2018 10:39:00 AM,1.22,1.22,1.22,1.22,0
9/14/2018 10:38:00 AM,1.2175,1.22,1.2125,1.22,3
9/14/2018 10:37:00 AM,1.225,1.225,1.2175,1.2175,177
9/14/2018 10:36:00 AM,1.2325,1.2325,1.225,1.225,2
9/14/2018 10:35:00 AM,1.2325,1.2325,1.2325,1.2325,0
