Date,NIFTY18OCT11500CE O,NIFTY18OCT11500CE H,NIFTY18OCT11500CE L,NIFTY18OCT11500CE C,NIFTY18OCT11500CE V
9/14/2018 2:40:00 PM,218.7,219.8,218.7,219.8,225
9/14/2018 2:39:00 PM,218.1,218.7,216.55,218.7,375
9/14/2018 2:38:00 PM,218.3,219.15,218.1,218.1,450
9/14/2018 2:37:00 PM,221,221,217.7,218.3,1650
9/14/2018 2:36:00 PM,220.6,221.85,220.6,221,600
9/14/2018 2:35:00 PM,219.3,220.6,219.3,220.6,675
9/14/2018 2:34:00 PM,218.8,219.5,218.55,219.3,2250
9/14/2018 2:33:00 PM,220.7,221.8,218.8,218.8,2400
9/14/2018 2:32:00 PM,221.5,221.5,220.45,220.7,300
9/14/2018 2:31:00 PM,219.9,221.6,219.9,221.5,375
9/14/2018 2:30:00 PM,219.45,219.9,218,219.9,600
9/14/2018 2:29:00 PM,218.35,219.85,218.35,219.45,525
9/14/2018 2:28:00 PM,218,218.55,217.3,218.3,525
9/14/2018 2:27:00 PM,220,220,216.8,218,900
9/14/2018 2:26:00 PM,220.4,220.4,219.95,220,1200
9/14/2018 2:25:00 PM,217.7,220.4,217.7,220.4,750
9/14/2018 2:24:00 PM,219.55,219.55,217.7,217.7,1200
9/14/2018 2:23:00 PM,222,222,219.45,219.55,975
9/14/2018 2:22:00 PM,220.8,222,220.8,222,600
9/14/2018 2:21:00 PM,221.5,221.5,220.25,220.8,675
9/14/2018 2:20:00 PM,222.25,222.25,220.8,221.5,1350
9/14/2018 2:19:00 PM,221.85,222.25,221.85,222.25,1200
9/14/2018 2:18:00 PM,224.4,224.4,221.5,221.85,225
9/14/2018 2:17:00 PM,223,224.4,223,224.4,75
9/14/2018 2:16:00 PM,223.85,224.5,223,223,600
9/14/2018 2:15:00 PM,222.85,223.85,222.65,223.85,300
9/14/2018 2:14:00 PM,221.2,222.85,219.85,222.85,2325
9/14/2018 2:13:00 PM,221.2,221.2,221.2,221.2,0
9/14/2018 2:12:00 PM,220.9,221.2,220.15,221.2,150
9/14/2018 2:11:00 PM,220.3,220.9,220.3,220.9,75
9/14/2018 2:10:00 PM,219.2,220.3,219.2,220.3,300
9/14/2018 2:09:00 PM,218.45,219.6,218.45,219.2,300
9/14/2018 2:08:00 PM,219.5,219.5,218.45,218.45,225
9/14/2018 2:07:00 PM,218.95,219.55,218.95,219.5,450
9/14/2018 2:06:00 PM,215.6,218.95,215.6,218.95,525
9/14/2018 2:05:00 PM,217.3,217.3,215,215.55,900
9/14/2018 2:04:00 PM,219.85,219.85,216.95,217.3,900
9/14/2018 2:03:00 PM,218.65,220.15,218.45,219.85,900
9/14/2018 2:02:00 PM,219.7,221,218.65,218.65,1725
9/14/2018 2:01:00 PM,221.65,221.65,219.25,219.7,375
9/14/2018 2:00:00 PM,221,221.65,221,221.65,75
9/14/2018 1:59:00 PM,223.15,223.15,221,221,375
9/14/2018 1:58:00 PM,224.2,224.55,223,223.15,1125
9/14/2018 1:57:00 PM,224,225.05,223.35,224.2,975
9/14/2018 1:56:00 PM,223.15,225.4,223.15,224,375
9/14/2018 1:55:00 PM,224.8,224.8,222.75,223.15,675
9/14/2018 1:54:00 PM,223.6,226.5,223.6,224.8,3600
9/14/2018 1:53:00 PM,224.25,224.25,222.4,223.6,525
9/14/2018 1:52:00 PM,224.15,225,224.15,224.25,900
9/14/2018 1:51:00 PM,224.9,225,223.9,224.15,1200
9/14/2018 1:50:00 PM,223.15,225,223,224.95,975
9/14/2018 1:49:00 PM,222.25,224.8,222.25,223.15,975
9/14/2018 1:48:00 PM,221.45,224.55,221.45,222.25,600
9/14/2018 1:47:00 PM,222.25,222.25,221.45,221.45,375
9/14/2018 1:46:00 PM,222.4,223.25,222.25,222.25,450
9/14/2018 1:45:00 PM,224,224,222.35,222.4,825
9/14/2018 1:44:00 PM,222.95,224,222.95,224,450
9/14/2018 1:43:00 PM,221.05,223.1,220.55,221.55,1500
9/14/2018 1:42:00 PM,223.2,223.2,220.35,221.05,900
9/14/2018 1:41:00 PM,223.3,224.5,222.65,223.2,750
9/14/2018 1:40:00 PM,222.45,224.35,222.4,223.3,2025
9/14/2018 1:39:00 PM,221.3,222.5,221.3,222,150
9/14/2018 1:38:00 PM,223.3,224.35,221.3,221.3,450
9/14/2018 1:37:00 PM,221.05,223.3,220.1,223.3,1275
9/14/2018 1:36:00 PM,218.4,221.05,218.4,221.05,675
9/14/2018 1:35:00 PM,220.35,220.35,218.4,218.4,600
9/14/2018 1:34:00 PM,220.4,220.5,220.35,220.35,525
9/14/2018 1:33:00 PM,218.2,220.4,218.2,220.4,1125
9/14/2018 1:32:00 PM,217.3,218.95,217.3,217.35,750
9/14/2018 1:31:00 PM,217.95,218.5,216.35,217.3,2175
9/14/2018 1:30:00 PM,218.4,220.6,218.4,219.3,1425
9/14/2018 1:29:00 PM,220.4,221.85,217.8,218.4,2775
9/14/2018 1:28:00 PM,221.4,222.45,220.4,220.4,1350
9/14/2018 1:27:00 PM,222.75,222.75,220.75,221.4,2175
9/14/2018 1:26:00 PM,222,224.35,222,222.75,1350
9/14/2018 1:25:00 PM,222.65,222.65,220.95,222,375
9/14/2018 1:24:00 PM,219.1,222.65,219.1,222.65,2100
9/14/2018 1:23:00 PM,221.8,221.8,219.1,219.1,975
9/14/2018 1:22:00 PM,219.6,219.6,217.55,219,225
9/14/2018 1:21:00 PM,219.85,219.85,219.2,219.6,300
9/14/2018 1:20:00 PM,222,222,219.85,219.85,450
9/14/2018 1:19:00 PM,218.4,221.95,218.4,221.95,600
9/14/2018 1:18:00 PM,221.8,221.8,218.4,218.4,375
9/14/2018 1:17:00 PM,221.7,222.85,221.7,221.8,1050
9/14/2018 1:16:00 PM,221.65,223.3,221,221.7,1200
9/14/2018 1:15:00 PM,217.7,221.65,217.7,221.65,1650
9/14/2018 1:14:00 PM,217.25,217.7,217.25,217.7,1125
9/14/2018 1:13:00 PM,218,218,217.25,217.25,1950
9/14/2018 1:12:00 PM,219.65,219.65,218,218,450
9/14/2018 1:11:00 PM,216.9,219.65,216.2,219.65,2400
9/14/2018 1:10:00 PM,217.1,217.2,216.9,216.9,525
9/14/2018 1:09:00 PM,215,217.1,215,217.1,1800
9/14/2018 1:08:00 PM,212.65,215,212.65,215,825
9/14/2018 1:07:00 PM,213,213,211.8,212.65,375
9/14/2018 1:06:00 PM,212.8,214.05,212.8,213,975
9/14/2018 1:05:00 PM,210.95,214.7,210.95,212.8,2250
9/14/2018 1:04:00 PM,207.75,210,207.75,210,975
9/14/2018 1:03:00 PM,208,208.15,207.75,207.75,450
9/14/2018 1:02:00 PM,207,208.9,207,208,675
9/14/2018 1:01:00 PM,205,207,205,207,525
9/14/2018 1:00:00 PM,204,205,204,205,675
9/14/2018 12:59:00 PM,202.55,204,202.55,204,675
9/14/2018 12:58:00 PM,202.8,202.8,202.55,202.55,75
9/14/2018 12:57:00 PM,202.6,202.85,202.6,202.8,225
9/14/2018 12:56:00 PM,202.6,202.6,202.6,202.6,0
9/14/2018 12:55:00 PM,202.4,202.6,201.65,202.6,225
9/14/2018 12:54:00 PM,201,202.4,201,202.4,225
9/14/2018 12:53:00 PM,201.45,201.45,201,201,300
9/14/2018 12:52:00 PM,201.45,201.45,201.45,201.45,0
9/14/2018 12:51:00 PM,201.45,201.45,201.45,201.45,0
9/14/2018 12:50:00 PM,201.45,201.45,201.45,201.45,75
9/14/2018 12:49:00 PM,202.55,202.55,200.9,201.45,675
9/14/2018 12:48:00 PM,202.55,202.55,202.55,202.55,0
9/14/2018 12:47:00 PM,202.45,202.55,202.45,202.55,75
9/14/2018 12:46:00 PM,201.5,202.45,201,202.45,300
9/14/2018 12:45:00 PM,202.45,202.45,201.5,201.5,450
9/14/2018 12:44:00 PM,202.45,202.45,202.45,202.45,0
9/14/2018 12:43:00 PM,200.8,202.45,200.8,202.45,150
9/14/2018 12:42:00 PM,200.1,200.8,200.1,200.8,225
9/14/2018 12:41:00 PM,201.25,201.25,200.1,200.1,375
9/14/2018 12:40:00 PM,202.8,202.8,201.25,201.25,75
9/14/2018 12:39:00 PM,202.2,202.8,202.2,202.8,75
9/14/2018 12:38:00 PM,200.7,202.75,200.7,202.2,150
9/14/2018 12:37:00 PM,200.7,200.7,200.7,200.7,0
9/14/2018 12:36:00 PM,202.2,202.2,200.7,200.7,75
9/14/2018 12:35:00 PM,202.2,202.2,202.2,202.2,0
9/14/2018 12:34:00 PM,202.2,202.2,202.2,202.2,75
9/14/2018 12:33:00 PM,200.6,202.2,200.6,202.2,600
9/14/2018 12:32:00 PM,200.55,200.6,200.55,200.6,75
9/14/2018 12:31:00 PM,201.5,202.2,200.55,200.55,375
9/14/2018 12:30:00 PM,202.5,202.6,200.75,201.5,300
9/14/2018 12:29:00 PM,204,204,202.5,202.5,150
9/14/2018 12:28:00 PM,203.05,204,203.05,204,450
9/14/2018 12:27:00 PM,203.05,204,203.05,203.05,525
9/14/2018 12:26:00 PM,202.6,203.05,202.6,203.05,150
9/14/2018 12:25:00 PM,200.6,202.6,200.6,202.6,75
9/14/2018 12:24:00 PM,200.6,200.6,200.6,200.6,0
9/14/2018 12:23:00 PM,201.8,201.8,200.6,200.6,75
9/14/2018 12:22:00 PM,202.35,202.35,201.8,201.8,225
9/14/2018 12:21:00 PM,203.45,203.45,202.35,202.35,75
9/14/2018 12:20:00 PM,203.15,203.45,202.1,203.45,450
9/14/2018 12:19:00 PM,200.75,200.75,200.75,200.75,0
9/14/2018 12:18:00 PM,200.75,200.75,200.75,200.75,75
9/14/2018 12:17:00 PM,198.7,200.9,198.7,200.9,975
9/14/2018 12:16:00 PM,199.1,199.3,198.7,198.7,750
9/14/2018 12:15:00 PM,199,199.1,199,199.1,75
9/14/2018 12:14:00 PM,198.6,199,198.6,199,525
9/14/2018 12:13:00 PM,198.4,198.6,197.5,198.6,375
9/14/2018 12:12:00 PM,198.75,198.85,197.8,198.4,525
9/14/2018 12:11:00 PM,198.65,199.65,198.3,198.75,975
9/14/2018 12:10:00 PM,197.75,198.65,197.75,198.65,75
9/14/2018 12:09:00 PM,199.5,199.5,197.75,197.75,225
9/14/2018 12:08:00 PM,199.7,199.7,199.5,199.5,75
9/14/2018 12:07:00 PM,201.65,201.65,199.7,199.7,450
9/14/2018 12:06:00 PM,200.25,202,200,201.65,750
9/14/2018 12:05:00 PM,199.55,200.25,199.55,200.25,750
9/14/2018 12:04:00 PM,200,200,199.55,199.55,450
9/14/2018 12:03:00 PM,197.75,200,197.75,200,525
9/14/2018 12:02:00 PM,197.75,197.75,197.75,197.75,0
9/14/2018 12:01:00 PM,198.3,198.75,197.75,197.75,150
9/14/2018 12:00:00 PM,196.95,198.3,196.55,198.3,150
9/14/2018 11:59:00 AM,196.85,196.95,195.6,196.95,300
9/14/2018 11:58:00 AM,195.65,196.85,195.25,196.85,150
9/14/2018 11:57:00 AM,197.45,197.45,195.65,195.65,75
9/14/2018 11:56:00 AM,193.9,197.45,193.9,197.45,600
9/14/2018 11:55:00 AM,194.55,194.55,193.9,193.9,300
9/14/2018 11:54:00 AM,194.55,194.55,194.55,194.55,0
9/14/2018 11:53:00 AM,194.35,194.55,194.35,194.55,225
9/14/2018 11:52:00 AM,194.35,194.35,194.35,194.35,0
9/14/2018 11:51:00 AM,196,196,194.35,194.35,75
9/14/2018 11:50:00 AM,197.6,197.6,196,196,150
9/14/2018 11:49:00 AM,194,197.6,194,197.6,75
9/14/2018 11:48:00 AM,194,194,194,194,0
9/14/2018 11:47:00 AM,196.2,196.2,194,194,225
9/14/2018 11:46:00 AM,195.3,196.2,194.95,196.2,150
9/14/2018 11:45:00 AM,198.1,198.1,195.3,195.3,750
9/14/2018 11:44:00 AM,195.5,198.1,195.5,198.1,150
9/14/2018 11:43:00 AM,194.3,195.5,194.3,195.5,75
9/14/2018 11:42:00 AM,194.3,194.3,194.3,194.3,0
9/14/2018 11:41:00 AM,192,194.3,192,194.3,825
9/14/2018 11:40:00 AM,193.25,194,192,192,1875
9/14/2018 11:39:00 AM,197.4,197.4,194.1,194.1,1575
9/14/2018 11:38:00 AM,196.7,197.4,196.7,197.4,75
9/14/2018 11:37:00 AM,198.7,198.7,196.7,196.7,150
9/14/2018 11:36:00 AM,199.5,199.5,198.7,198.7,300
9/14/2018 11:35:00 AM,198.45,199.5,198.45,199.5,75
9/14/2018 11:34:00 AM,197.95,198.45,197.95,198.45,150
9/14/2018 11:33:00 AM,199,199,197.25,197.95,1200
9/14/2018 11:32:00 AM,199.5,199.5,199,199,75
9/14/2018 11:31:00 AM,199.15,199.5,198.65,199.5,1800
9/14/2018 11:30:00 AM,200.5,200.5,198.9,198.9,825
9/14/2018 11:29:00 AM,201.95,201.95,200.5,200.5,600
9/14/2018 11:28:00 AM,202,202.45,201.9,201.95,975
9/14/2018 11:27:00 AM,204.25,204.25,202,202,1050
9/14/2018 11:26:00 AM,206.1,206.1,204.25,204.25,150
9/14/2018 11:25:00 AM,205.55,206.1,205.55,206.1,75
9/14/2018 11:24:00 AM,204.85,206,204.85,205.55,675
9/14/2018 11:23:00 AM,204.85,204.85,204.85,204.85,0
9/14/2018 11:22:00 AM,204.95,204.95,204.85,204.85,75
9/14/2018 11:21:00 AM,205.1,205.1,204.85,204.95,225
9/14/2018 11:20:00 AM,206,206,205.1,205.1,75
9/14/2018 11:19:00 AM,205.65,206,205.65,206,150
9/14/2018 11:18:00 AM,204.55,205.65,204.55,205.65,300
9/14/2018 11:17:00 AM,204.55,204.55,204.55,204.55,0
9/14/2018 11:16:00 AM,204.95,205.45,204.55,204.55,225
9/14/2018 11:15:00 AM,202,204.95,202,204.95,375
9/14/2018 11:14:00 AM,204.5,204.5,202,202,525
9/14/2018 11:13:00 AM,205.5,205.5,204.5,204.5,450
9/14/2018 11:12:00 AM,204.05,205.5,204.05,205.5,300
9/14/2018 11:11:00 AM,204.05,204.05,204.05,204.05,0
9/14/2018 11:10:00 AM,204.05,204.05,204.05,204.05,0
9/14/2018 11:09:00 AM,203,205.55,203,204.05,1050
9/14/2018 11:08:00 AM,203.65,203.65,203,203,75
9/14/2018 11:07:00 AM,203.65,203.65,203.65,203.65,0
9/14/2018 11:06:00 AM,203.5,203.65,202.65,203.65,675
9/14/2018 11:05:00 AM,203.5,203.5,203.5,203.5,0
9/14/2018 11:04:00 AM,202,203.5,201.95,203.5,750
9/14/2018 11:03:00 AM,200.5,202.45,200.5,202,1125
9/14/2018 11:02:00 AM,201.5,201.5,200.5,200.5,1050
9/14/2018 11:01:00 AM,199.85,201.7,199.85,201.5,975
9/14/2018 11:00:00 AM,199.85,199.85,199.85,199.85,0
9/14/2018 10:59:00 AM,201.15,201.15,199.85,199.85,150
9/14/2018 10:58:00 AM,201.6,201.6,201.15,201.15,75
9/14/2018 10:57:00 AM,201.05,201.6,201.05,201.6,75
9/14/2018 10:56:00 AM,201.5,201.5,200.7,201.05,225
9/14/2018 10:55:00 AM,201.5,201.5,201.5,201.5,0
9/14/2018 10:54:00 AM,204.25,204.25,201.5,201.5,75
9/14/2018 10:53:00 AM,204.25,204.25,204.25,204.25,0
9/14/2018 10:52:00 AM,204.25,204.25,204.25,204.25,0
9/14/2018 10:51:00 AM,204.25,204.25,204.25,204.25,0
9/14/2018 10:50:00 AM,204.4,204.4,204.25,204.25,75
9/14/2018 10:49:00 AM,203.7,204.5,203.7,204.4,525
9/14/2018 10:48:00 AM,203.5,203.7,203.5,203.7,450
9/14/2018 10:47:00 AM,203.5,203.5,203.4,203.5,150
9/14/2018 10:46:00 AM,204.1,204.1,203,203.5,1050
9/14/2018 10:45:00 AM,204.1,204.1,204.1,204.1,0
9/14/2018 10:44:00 AM,205,205.3,204.1,204.1,450
9/14/2018 10:43:00 AM,204.15,205,204,205,525
9/14/2018 10:42:00 AM,203,205,203,204.15,375
9/14/2018 10:41:00 AM,203.2,203.2,202.9,203,600
9/14/2018 10:40:00 AM,205.1,205.1,203.2,203.2,75
9/14/2018 10:39:00 AM,203.7,205.2,203.7,205.1,150
9/14/2018 10:38:00 AM,205.25,205.25,203.7,203.7,225
9/14/2018 10:37:00 AM,205,205.25,205,205.25,75
9/14/2018 10:36:00 AM,204.1,205,204.1,205,675
9/14/2018 10:35:00 AM,204.8,204.8,202.55,204.1,4200
9/14/2018 10:34:00 AM,204.8,204.8,204.8,204.8,0
9/14/2018 10:33:00 AM,203,204.8,203,204.8,2550
9/14/2018 10:32:00 AM,202,203,202,203,1575
9/14/2018 10:31:00 AM,202,202,202,202,150
9/14/2018 10:30:00 AM,202,202,202,202,0
9/14/2018 10:29:00 AM,201.9,202,201.9,202,150
9/14/2018 10:28:00 AM,199.15,201.9,199.15,201.9,525
9/14/2018 10:27:00 AM,199.15,199.15,199.15,199.15,0
9/14/2018 10:26:00 AM,199.15,199.15,199.15,199.15,0
9/14/2018 10:25:00 AM,199.3,199.3,199.15,199.15,75
9/14/2018 10:24:00 AM,199.3,199.3,199.3,199.3,0
9/14/2018 10:23:00 AM,198,199.3,198,199.3,75
9/14/2018 10:22:00 AM,198.55,198.55,198,198,75
9/14/2018 10:21:00 AM,199,199,198.55,198.55,75
9/14/2018 10:20:00 AM,200,200,199,199,75
9/14/2018 10:19:00 AM,198.95,200,197.95,200,225
9/14/2018 10:18:00 AM,200,200,198.95,198.95,150
9/14/2018 10:17:00 AM,200.9,201,199.4,200,1425
9/14/2018 10:16:00 AM,198.95,200.9,198,200.9,300
9/14/2018 10:15:00 AM,199.7,199.7,198.55,198.95,150
9/14/2018 10:14:00 AM,200.75,200.75,199.7,199.7,75
9/14/2018 10:13:00 AM,201.85,201.85,200.75,200.75,75
9/14/2018 10:12:00 AM,201.7,201.85,201.7,201.85,75
9/14/2018 10:11:00 AM,201.5,201.7,201.3,201.7,525
9/14/2018 10:10:00 AM,201.5,202,201.5,201.5,150
9/14/2018 10:09:00 AM,202.5,202.5,201.5,201.5,150
9/14/2018 10:08:00 AM,201.95,203.05,201.95,202.5,375
9/14/2018 10:07:00 AM,200.15,202,200.15,201.95,375
9/14/2018 10:06:00 AM,199.3,200.15,199.3,200.15,150
9/14/2018 10:05:00 AM,200,200,198.8,199.3,600
9/14/2018 10:04:00 AM,199.45,200,199.4,200,300
9/14/2018 10:03:00 AM,198.4,199.6,198.4,199.45,225
9/14/2018 10:02:00 AM,198,198.4,198,198.4,375
9/14/2018 10:01:00 AM,198,198,198,198,0
9/14/2018 10:00:00 AM,196.9,198,196.9,198,75
9/14/2018 9:59:00 AM,196.65,196.9,196.65,196.9,525
9/14/2018 9:58:00 AM,194.85,196.65,194.85,196.65,300
9/14/2018 9:57:00 AM,194.85,194.85,194.85,194.85,0
9/14/2018 9:56:00 AM,194.95,194.95,194.85,194.85,75
9/14/2018 9:55:00 AM,194.95,194.95,194.95,194.95,0
9/14/2018 9:54:00 AM,197.25,197.25,194.95,194.95,150
9/14/2018 9:53:00 AM,197.25,197.25,197.25,197.25,0
9/14/2018 9:52:00 AM,195,197.95,195,197.25,600
9/14/2018 9:51:00 AM,196.1,196.1,195,195,450
9/14/2018 9:50:00 AM,194.45,196.1,194.45,196.1,225
9/14/2018 9:49:00 AM,198,198,194.45,194.45,225
9/14/2018 9:48:00 AM,194.9,198.05,194.9,198,1800
9/14/2018 9:47:00 AM,194.3,197.05,194.3,194.9,150
9/14/2018 9:46:00 AM,194.3,194.3,194.3,194.3,0
9/14/2018 9:45:00 AM,194.8,195,194.3,194.3,225
9/14/2018 9:44:00 AM,193.25,194.8,193.25,194.8,3075
9/14/2018 9:43:00 AM,190,194,190,193.25,375
9/14/2018 9:42:00 AM,190,190,190,190,0
9/14/2018 9:41:00 AM,191.35,193.45,189,190,4200
9/14/2018 9:40:00 AM,191.15,191.95,191,191.35,675
9/14/2018 9:39:00 AM,192.55,192.55,189.75,191.15,825
9/14/2018 9:38:00 AM,196.05,196.05,192.55,192.55,225
9/14/2018 9:37:00 AM,195,196.95,195,196.05,375
9/14/2018 9:36:00 AM,195.35,195.35,193.75,195,1350
9/14/2018 9:35:00 AM,197.9,197.9,195,195.35,1950
9/14/2018 9:34:00 AM,196,197.9,196,197.9,450
9/14/2018 9:33:00 AM,196.05,196.05,195.85,196,1650
9/14/2018 9:32:00 AM,195.75,197.2,195.55,196.05,750
9/14/2018 9:31:00 AM,199,199,196.25,196.95,750
9/14/2018 9:30:00 AM,196.35,199,196.35,199,750
9/14/2018 9:29:00 AM,193.6,196.35,193.6,196.35,975
9/14/2018 9:28:00 AM,192.8,195.2,192.8,193.6,900
9/14/2018 9:27:00 AM,196.3,196.3,192.8,192.8,900
9/14/2018 9:26:00 AM,196,197.5,195.95,196.3,750
9/14/2018 9:25:00 AM,196.55,198,195.15,196,600
9/14/2018 9:24:00 AM,194.3,198.45,194.3,196.55,450
9/14/2018 9:23:00 AM,198,198,194.3,194.3,525
9/14/2018 9:22:00 AM,198.95,200,198,198,525
9/14/2018 9:21:00 AM,194.9,198.95,194.9,198.95,525
9/14/2018 9:20:00 AM,194.7,198.8,194.7,194.9,1125
9/14/2018 9:19:00 AM,198,198,193.25,194.7,3900
9/14/2018 9:18:00 AM,201.95,201.95,198,199.7,2025
9/14/2018 9:17:00 AM,198.2,203,198.2,201.95,2625
9/14/2018 9:16:00 AM,205,205,198,198.2,6075
9/14/2018 9:15:00 AM,200.6,210,199,205,8850
