Date,USDINR18OCT71CE O,USDINR18OCT71CE H,USDINR18OCT71CE L,USDINR18OCT71CE C,USDINR18OCT71CE V
9/14/2018 10:19:00 AM,1.475,1.475,1.475,1.475,0
9/14/2018 10:18:00 AM,1.46,1.475,1.46,1.475,62
9/14/2018 10:17:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:16:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:15:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:14:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:13:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:12:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:11:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:10:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:09:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:08:00 AM,1.46,1.46,1.46,1.46,3
9/14/2018 10:07:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:06:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:05:00 AM,1.46,1.46,1.46,1.46,0
9/14/2018 10:04:00 AM,1.48,1.48,1.46,1.46,4
9/14/2018 10:03:00 AM,1.48,1.48,1.48,1.48,0
9/14/2018 10:02:00 AM,1.48,1.48,1.48,1.48,0
9/14/2018 10:01:00 AM,1.48,1.48,1.48,1.48,0
9/14/2018 10:00:00 AM,1.48,1.48,1.48,1.48,10
9/14/2018 9:59:00 AM,1.48,1.48,1.48,1.48,0
9/14/2018 9:58:00 AM,1.48,1.48,1.48,1.48,0
9/14/2018 9:57:00 AM,1.52,1.52,1.48,1.48,4
9/14/2018 9:56:00 AM,1.52,1.52,1.52,1.52,0
9/14/2018 9:55:00 AM,1.52,1.52,1.52,1.52,0
9/14/2018 9:54:00 AM,1.47,1.52,1.47,1.52,10
9/14/2018 9:53:00 AM,1.47,1.47,1.47,1.47,3
