Date,NIFTY18SEP11650CE O,NIFTY18SEP11650CE H,NIFTY18SEP11650CE L,NIFTY18SEP11650CE C,NIFTY18SEP11650CE V
9/14/2018 1:43:00 PM,45.85,47.15,45.85,47,2775
9/14/2018 1:42:00 PM,47.05,47.05,45.85,45.85,600
9/14/2018 1:41:00 PM,47.6,47.7,47.05,47.05,2550
9/14/2018 1:40:00 PM,47.5,48,47.5,47.5,525
9/14/2018 1:39:00 PM,47.15,48,46.75,47.5,4800
9/14/2018 1:38:00 PM,47.5,48.4,46.65,47.15,4800
9/14/2018 1:37:00 PM,46.5,48,46.5,47.5,3900
9/14/2018 1:36:00 PM,46.3,46.5,46.3,46.5,300
9/14/2018 1:35:00 PM,45.85,46.3,45.85,46.3,75
9/14/2018 1:34:00 PM,45.95,46.7,45.85,45.85,1050
9/14/2018 1:33:00 PM,45,45.95,44.9,45.95,600
9/14/2018 1:32:00 PM,45,45.75,45,45,1950
9/14/2018 1:31:00 PM,45,45.35,44.55,45,1950
9/14/2018 1:30:00 PM,46.05,46.35,45.65,45.65,975
9/14/2018 1:29:00 PM,46.7,47.3,45.5,46.05,2400
9/14/2018 1:28:00 PM,47,47.7,46.7,46.7,1350
9/14/2018 1:27:00 PM,47.45,47.7,47,47,375
9/14/2018 1:26:00 PM,48,48.65,47.8,48.15,2625
9/14/2018 1:25:00 PM,48,48.15,47.5,48,3150
9/14/2018 1:24:00 PM,46.8,48,46.8,48,2325
9/14/2018 1:23:00 PM,47,47,46.5,46.8,1275
9/14/2018 1:22:00 PM,45.5,47,45.5,47,1050
9/14/2018 1:21:00 PM,47,47,45.5,45.5,1500
9/14/2018 1:20:00 PM,47.45,47.5,46.3,47,2400
9/14/2018 1:19:00 PM,45.5,47.4,45.5,47.35,2250
9/14/2018 1:18:00 PM,47,47.05,45.8,46,5550
9/14/2018 1:17:00 PM,47.55,48.2,47,47,4575
9/14/2018 1:16:00 PM,46.45,47.9,46.45,47.8,5475
9/14/2018 1:15:00 PM,45,46.6,45,46.45,9975
9/14/2018 1:14:00 PM,44.5,45,44.5,45,1650
9/14/2018 1:13:00 PM,45.2,45.2,44.35,44.5,2475
9/14/2018 1:12:00 PM,45.5,45.65,45,45.2,2100
9/14/2018 1:11:00 PM,44,45.95,43.7,45.5,7650
9/14/2018 1:10:00 PM,43.5,44.15,43.5,44,1275
9/14/2018 1:09:00 PM,43.3,43.85,43.05,43.5,5625
9/14/2018 1:08:00 PM,41.4,43.3,41.4,43.3,1575
9/14/2018 1:07:00 PM,42.15,42.15,41.4,41.4,2250
9/14/2018 1:06:00 PM,42.9,42.9,42.45,42.45,150
9/14/2018 1:05:00 PM,42.35,43.55,42.15,42.9,5700
9/14/2018 1:04:00 PM,41.1,42.35,41.1,42.35,2400
9/14/2018 1:03:00 PM,40.85,41.1,40.85,41.1,300
9/14/2018 1:02:00 PM,41,41.85,40.65,41.25,2775
9/14/2018 1:01:00 PM,40,41,40,41,975
9/14/2018 1:00:00 PM,39.2,40,39.2,40,150
9/14/2018 12:59:00 PM,39,39.5,39,39.2,450
9/14/2018 12:58:00 PM,39.25,39.55,39,39,600
9/14/2018 12:57:00 PM,39,39.4,38.95,39.25,300
9/14/2018 12:56:00 PM,38.9,39,38.9,39,150
9/14/2018 12:55:00 PM,38.4,38.9,38.4,38.9,600
9/14/2018 12:54:00 PM,38.55,38.55,38.4,38.4,300
9/14/2018 12:53:00 PM,38.55,38.55,38.55,38.55,75
9/14/2018 12:52:00 PM,38.8,38.8,38.55,38.55,225
9/14/2018 12:51:00 PM,38.9,38.9,38.8,38.8,300
9/14/2018 12:50:00 PM,38.25,39,38.2,38.9,825
9/14/2018 12:49:00 PM,38.65,38.65,38,38.25,1125
9/14/2018 12:48:00 PM,39.7,39.7,38.65,38.65,150
9/14/2018 12:47:00 PM,39.1,39.7,39.1,39.7,450
9/14/2018 12:46:00 PM,39.3,39.85,39.3,39.35,1800
9/14/2018 12:45:00 PM,39.3,39.3,39.3,39.3,75
9/14/2018 12:44:00 PM,39.3,39.3,39.15,39.3,825
9/14/2018 12:43:00 PM,38.9,39.3,38.9,39.3,675
9/14/2018 12:42:00 PM,38.75,39,38.75,38.9,1125
9/14/2018 12:41:00 PM,39,39,38.75,38.75,375
9/14/2018 12:40:00 PM,39.55,39.55,38.75,38.75,450
9/14/2018 12:39:00 PM,39.55,39.55,39.55,39.55,75
9/14/2018 12:38:00 PM,39.35,39.55,39.35,39.55,150
9/14/2018 12:37:00 PM,39.2,39.65,39,39.35,600
9/14/2018 12:36:00 PM,38.8,39.2,38.8,39.2,150
9/14/2018 12:35:00 PM,39.05,39.3,38.8,38.8,975
9/14/2018 12:34:00 PM,38.9,39.05,38.9,39.05,375
9/14/2018 12:33:00 PM,38.5,38.9,38.5,38.9,375
9/14/2018 12:32:00 PM,38.95,38.95,38.5,38.5,225
9/14/2018 12:31:00 PM,39.35,39.4,38.95,38.95,1725
9/14/2018 12:30:00 PM,39.65,39.8,39.35,39.35,450
9/14/2018 12:29:00 PM,39.25,39.65,39.25,39.65,150
9/14/2018 12:28:00 PM,39.8,39.8,39.2,39.25,450
9/14/2018 12:27:00 PM,38.85,40.35,38.85,39.8,675
9/14/2018 12:26:00 PM,38.85,38.85,38.85,38.85,0
9/14/2018 12:25:00 PM,38.85,38.85,38.85,38.85,0
9/14/2018 12:24:00 PM,39,39,38.85,38.85,75
9/14/2018 12:23:00 PM,39,39,39,39,0
9/14/2018 12:22:00 PM,39.2,39.2,39,39,300
9/14/2018 12:21:00 PM,39.5,39.5,39.2,39.2,75
9/14/2018 12:20:00 PM,39.2,39.5,39.2,39.5,600
9/14/2018 12:19:00 PM,39,39.2,39,39.2,150
9/14/2018 12:18:00 PM,38.75,39,38.75,39,150
9/14/2018 12:17:00 PM,38.55,38.75,38.45,38.75,225
9/14/2018 12:16:00 PM,38.5,38.55,38.5,38.55,225
9/14/2018 12:15:00 PM,38,38.5,38,38.5,375
9/14/2018 12:14:00 PM,38,38,38,38,825
9/14/2018 12:13:00 PM,37.25,38,37.25,38,900
9/14/2018 12:12:00 PM,38,38,37.25,37.25,225
9/14/2018 12:11:00 PM,37.9,38.05,37.9,38,450
9/14/2018 12:10:00 PM,38,38,37.9,37.9,1200
9/14/2018 12:09:00 PM,38.5,38.5,37.8,38,600
9/14/2018 12:08:00 PM,38.75,38.75,38.2,38.5,375
9/14/2018 12:07:00 PM,38.75,38.75,38.75,38.75,0
9/14/2018 12:06:00 PM,38.75,39.45,38.65,38.75,525
9/14/2018 12:05:00 PM,38.2,38.75,38.2,38.75,75
9/14/2018 12:04:00 PM,38,38.45,38,38.2,375
9/14/2018 12:03:00 PM,38,38,37.9,38,375
9/14/2018 12:02:00 PM,37.55,38,37.55,38,675
9/14/2018 12:01:00 PM,37.3,37.8,37.3,37.55,150
9/14/2018 12:00:00 PM,37.4,37.65,37.3,37.3,375
9/14/2018 11:59:00 AM,36.65,37.4,36.65,37.4,1125
9/14/2018 11:58:00 AM,36.95,36.95,36.65,36.65,225
9/14/2018 11:57:00 AM,37.5,37.5,36.95,36.95,375
9/14/2018 11:56:00 AM,36,37.55,36,37.5,5100
9/14/2018 11:55:00 AM,36,36,36,36,0
9/14/2018 11:54:00 AM,36.7,36.7,35.7,36,825
9/14/2018 11:53:00 AM,36.65,36.7,36.65,36.7,900
9/14/2018 11:52:00 AM,36.3,36.65,36.1,36.65,750
9/14/2018 11:51:00 AM,37.1,37.45,36.65,36.65,525
9/14/2018 11:50:00 AM,37.1,37.55,37.1,37.1,525
9/14/2018 11:49:00 AM,37.1,37.1,37.1,37.1,0
9/14/2018 11:48:00 AM,36.2,37.1,36.2,37.1,300
9/14/2018 11:47:00 AM,37,37,36.2,36.2,1800
9/14/2018 11:46:00 AM,36.85,37,36.5,37,1575
9/14/2018 11:45:00 AM,37.15,37.15,36.45,36.85,900
9/14/2018 11:44:00 AM,36.95,37.65,36.95,37.15,750
9/14/2018 11:43:00 AM,36.45,36.95,36.3,36.95,1275
9/14/2018 11:42:00 AM,35.6,36.95,35.6,36.95,1125
9/14/2018 11:41:00 AM,34.65,35.75,34.65,35.6,1200
9/14/2018 11:40:00 AM,35.8,35.8,34.6,34.85,1800
9/14/2018 11:39:00 AM,37.3,37.3,35.8,35.8,1200
9/14/2018 11:38:00 AM,36.9,37.3,36.9,37.3,675
9/14/2018 11:37:00 AM,37.9,37.9,36.5,36.9,1350
9/14/2018 11:36:00 AM,38.2,38.2,37.9,37.9,225
9/14/2018 11:35:00 AM,38.4,38.4,38.2,38.2,300
9/14/2018 11:34:00 AM,37.7,38.4,37.7,38.4,75
9/14/2018 11:33:00 AM,37.8,38,37.65,37.7,1575
9/14/2018 11:32:00 AM,38.4,38.55,37.75,37.8,1125
9/14/2018 11:31:00 AM,38.35,38.6,38.35,38.4,750
9/14/2018 11:30:00 AM,39.3,39.3,38.35,38.35,900
9/14/2018 11:29:00 AM,39.8,39.8,39.1,39.3,525
9/14/2018 11:28:00 AM,39.75,39.9,39.7,39.8,675
9/14/2018 11:27:00 AM,40.3,40.3,39.7,39.75,1425
9/14/2018 11:26:00 AM,40.75,40.75,40.3,40.3,300
9/14/2018 11:25:00 AM,41,41,40.75,40.75,675
9/14/2018 11:24:00 AM,40.75,41,40.75,41,450
9/14/2018 11:23:00 AM,40.95,40.95,40.75,40.75,75
9/14/2018 11:22:00 AM,41.05,41.05,40.95,40.95,225
9/14/2018 11:21:00 AM,41,41.1,40.8,41.05,525
9/14/2018 11:20:00 AM,41.3,41.3,41,41,150
9/14/2018 11:19:00 AM,40.95,41.3,40.95,41.3,75
9/14/2018 11:18:00 AM,40.95,40.95,40.95,40.95,0
9/14/2018 11:17:00 AM,41,41.25,40.85,40.95,450
9/14/2018 11:16:00 AM,40.95,41,40.95,41,450
9/14/2018 11:15:00 AM,40.3,41.15,40.3,40.95,5625
9/14/2018 11:14:00 AM,40.65,40.65,40.3,40.3,75
9/14/2018 11:13:00 AM,41.3,41.3,40.65,40.65,525
9/14/2018 11:12:00 AM,40.8,41.45,40.8,41.3,600
9/14/2018 11:11:00 AM,40.8,40.8,40.8,40.8,0
9/14/2018 11:10:00 AM,41.4,41.4,40.8,40.8,1125
9/14/2018 11:09:00 AM,39.9,41.4,39.9,41.4,825
9/14/2018 11:08:00 AM,40.15,40.15,39.7,39.9,975
9/14/2018 11:07:00 AM,39.65,40.35,39.65,40.15,300
9/14/2018 11:06:00 AM,39.65,39.65,39.65,39.65,75
9/14/2018 11:05:00 AM,40.2,40.3,39.65,39.65,675
9/14/2018 11:04:00 AM,40,40.2,40,40.2,450
9/14/2018 11:03:00 AM,39.5,40.1,39.5,40.1,225
9/14/2018 11:02:00 AM,39.9,39.9,39.5,39.5,225
9/14/2018 11:01:00 AM,39.55,39.9,39.4,39.9,150
9/14/2018 11:00:00 AM,39,39.55,39,39.55,600
9/14/2018 10:59:00 AM,39.75,39.75,39,39,1500
9/14/2018 10:58:00 AM,39.45,39.75,39.45,39.75,225
9/14/2018 10:57:00 AM,39.2,39.45,39.2,39.45,375
9/14/2018 10:56:00 AM,39.75,39.75,39.2,39.2,300
9/14/2018 10:55:00 AM,39.75,39.9,39.75,39.75,1125
9/14/2018 10:54:00 AM,39.85,39.85,39.6,39.75,975
9/14/2018 10:53:00 AM,40.4,40.4,39.85,39.85,375
9/14/2018 10:52:00 AM,40,40.7,40,40.4,375
9/14/2018 10:51:00 AM,40.6,40.85,40,40,1350
9/14/2018 10:50:00 AM,41,41,40.6,40.6,2625
9/14/2018 10:49:00 AM,41.35,41.35,41,41,450
9/14/2018 10:48:00 AM,41,41.35,40.8,41.35,525
9/14/2018 10:47:00 AM,41.3,41.35,41.25,41.25,300
9/14/2018 10:46:00 AM,41.5,41.5,41,41.3,3525
9/14/2018 10:45:00 AM,41.3,41.5,41.2,41.5,1125
9/14/2018 10:44:00 AM,41.3,42,41.3,41.4,1875
9/14/2018 10:43:00 AM,41.7,41.7,40.8,41.3,825
9/14/2018 10:42:00 AM,41.05,41.7,41.05,41.7,825
9/14/2018 10:41:00 AM,41.15,41.4,41.05,41.05,300
9/14/2018 10:40:00 AM,41.45,41.55,40.6,41.15,375
9/14/2018 10:39:00 AM,41.4,42,41.4,41.45,1725
9/14/2018 10:38:00 AM,41.95,41.95,41.4,41.4,525
9/14/2018 10:37:00 AM,41.75,41.95,41.55,41.95,1125
9/14/2018 10:36:00 AM,41.25,41.75,41.25,41.75,975
9/14/2018 10:35:00 AM,40.9,41.25,40.9,41.25,75
9/14/2018 10:34:00 AM,41.35,41.35,40.9,40.9,1050
9/14/2018 10:33:00 AM,40.95,41.45,40.55,41.35,2175
9/14/2018 10:32:00 AM,40.45,40.95,40.35,40.95,600
9/14/2018 10:31:00 AM,39.95,40.45,39.95,40.45,225
9/14/2018 10:30:00 AM,39.95,40.05,39.95,39.95,1125
9/14/2018 10:29:00 AM,39.9,39.95,39.9,39.95,150
9/14/2018 10:28:00 AM,40.25,40.25,39.9,39.9,450
9/14/2018 10:27:00 AM,38.75,40.25,38.75,40.25,375
9/14/2018 10:26:00 AM,38.75,38.75,38.75,38.75,0
9/14/2018 10:25:00 AM,39.55,39.55,38.75,38.75,375
9/14/2018 10:24:00 AM,39.25,39.55,39.1,39.55,225
9/14/2018 10:23:00 AM,38.9,39.5,38.9,39.25,225
9/14/2018 10:22:00 AM,39,39.3,38.9,38.9,225
9/14/2018 10:21:00 AM,39.5,39.5,39,39,225
9/14/2018 10:20:00 AM,39,39.5,39,39.5,375
9/14/2018 10:19:00 AM,39.5,39.5,39,39,150
9/14/2018 10:18:00 AM,39.5,39.5,39.5,39.5,150
9/14/2018 10:17:00 AM,39.85,40,39.5,39.5,1725
9/14/2018 10:16:00 AM,39.7,39.85,39.7,39.85,75
9/14/2018 10:15:00 AM,39.65,39.7,39.15,39.7,2550
9/14/2018 10:14:00 AM,40.1,40.1,39.45,39.65,5025
9/14/2018 10:13:00 AM,39.9,40.8,39.9,40.1,1950
9/14/2018 10:12:00 AM,39.9,39.9,39.9,39.9,0
9/14/2018 10:11:00 AM,39.9,39.9,39.9,39.9,0
9/14/2018 10:10:00 AM,40.55,40.9,39.9,39.9,825
9/14/2018 10:09:00 AM,40.8,40.8,40,40.55,2025
9/14/2018 10:08:00 AM,40.5,41.2,40.5,40.8,2925
9/14/2018 10:07:00 AM,40,40.5,40,40.5,1050
9/14/2018 10:06:00 AM,39.5,40,39.15,40,1050
9/14/2018 10:05:00 AM,39,39.5,39,39.5,300
9/14/2018 10:04:00 AM,39.6,39.6,38.55,39,4425
9/14/2018 10:03:00 AM,39.2,39.6,39.2,39.6,225
9/14/2018 10:02:00 AM,39,39.25,39,39.2,225
9/14/2018 10:01:00 AM,39,39,38.85,39,1275
9/14/2018 10:00:00 AM,38.35,39,38.35,39,375
9/14/2018 9:59:00 AM,38.15,38.85,38.15,38.35,750
9/14/2018 9:58:00 AM,37.3,38.15,37.3,38.15,1875
9/14/2018 9:57:00 AM,37.3,37.55,37,37.3,1725
9/14/2018 9:56:00 AM,36.9,37.3,36.8,37.3,11550
9/14/2018 9:55:00 AM,37.3,37.55,36.5,36.9,1575
9/14/2018 9:54:00 AM,38.25,38.25,37.2,37.3,1125
9/14/2018 9:53:00 AM,37.6,38.25,37.6,38.25,375
9/14/2018 9:52:00 AM,37.6,38.75,37.6,37.6,600
9/14/2018 9:51:00 AM,38.6,38.6,37.6,37.6,675
9/14/2018 9:50:00 AM,38.4,39,38.3,38.6,1800
9/14/2018 9:49:00 AM,38.5,38.5,38,38.4,600
9/14/2018 9:48:00 AM,39.3,39.3,38.5,38.5,600
9/14/2018 9:47:00 AM,38.75,39.3,38.45,39.3,675
9/14/2018 9:46:00 AM,38.45,38.8,38.2,38.75,675
9/14/2018 9:45:00 AM,37.8,38.8,37.65,38.45,1575
9/14/2018 9:44:00 AM,38.2,38.9,37.6,37.6,2475
9/14/2018 9:43:00 AM,37.15,38.75,36.95,37.85,4500
9/14/2018 9:42:00 AM,36.7,37.15,36.7,37.15,450
9/14/2018 9:41:00 AM,37.6,37.6,36.2,36.7,2100
9/14/2018 9:40:00 AM,37,37.2,36.9,37.2,5025
9/14/2018 9:39:00 AM,37,37.25,36.25,37,5250
9/14/2018 9:38:00 AM,38.95,38.95,37.15,37.35,975
9/14/2018 9:37:00 AM,38.95,39.3,38.7,38.95,825
9/14/2018 9:36:00 AM,38.8,39,38,38.95,1050
9/14/2018 9:35:00 AM,40.15,40.15,38.8,38.8,675
9/14/2018 9:34:00 AM,39.6,40.15,39.5,40.15,1275
9/14/2018 9:33:00 AM,39.2,39.6,39.2,39.6,75
9/14/2018 9:32:00 AM,39.65,39.8,39.05,39.2,2175
9/14/2018 9:31:00 AM,39.45,39.85,39.05,39.35,1350
9/14/2018 9:30:00 AM,39.45,40,39.45,39.45,900
9/14/2018 9:29:00 AM,38.45,39.75,38.45,39.45,1875
9/14/2018 9:28:00 AM,38,39.1,38,38.45,2325
9/14/2018 9:27:00 AM,38.3,39.1,38,38,1875
9/14/2018 9:26:00 AM,39.3,39.8,38.3,38.3,3525
9/14/2018 9:25:00 AM,38.3,39.4,38.3,39.3,1200
9/14/2018 9:24:00 AM,39.8,40.1,38.3,38.3,1725
9/14/2018 9:23:00 AM,39.4,39.8,38.5,39.8,1650
9/14/2018 9:22:00 AM,40.5,40.95,39.4,39.4,5850
9/14/2018 9:21:00 AM,39.9,40.5,39.65,40.5,2475
9/14/2018 9:20:00 AM,37.3,40.5,37.3,38.85,3900
9/14/2018 9:19:00 AM,41,41,37.3,37.3,6000
9/14/2018 9:18:00 AM,42,42.15,40.95,41,8400
9/14/2018 9:17:00 AM,40.85,42.5,40.85,42,6225
9/14/2018 9:16:00 AM,43.2,43.55,40.5,40.9,9600
9/14/2018 9:15:00 AM,59.2,59.75,39.6,43.2,14250
