Date,BANKNIFTY19SEP1827100CE O,BANKNIFTY19SEP1827100CE H,BANKNIFTY19SEP1827100CE L,BANKNIFTY19SEP1827100CE C,BANKNIFTY19SEP1827100CE V
9/14/2018 3:29:00 PM,186.25,193.5,185.6,193.5,16360
9/14/2018 3:28:00 PM,194.55,195,185.9,186,19120
9/14/2018 3:27:00 PM,200.25,200.25,195,195,12520
9/14/2018 3:26:00 PM,198.5,200.85,198.5,200.05,16400
9/14/2018 3:25:00 PM,201,201,198.75,199.35,18120
9/14/2018 3:24:00 PM,201.05,202,199.15,200.75,16720
9/14/2018 3:23:00 PM,200.6,201.9,199.1,201.5,15800
9/14/2018 3:22:00 PM,202.6,202.95,200.45,200.65,7160
9/14/2018 3:21:00 PM,203.1,204.65,202.05,202.6,18760
9/14/2018 3:20:00 PM,205.5,208,202.35,202.35,23720
9/14/2018 3:19:00 PM,206,206,203.65,206,11160
9/14/2018 3:18:00 PM,203.65,206,203.65,205.75,12120
9/14/2018 3:17:00 PM,200.75,204.65,200,203.65,17200
9/14/2018 3:16:00 PM,198.2,201.3,197.6,200.75,15400
9/14/2018 3:15:00 PM,200.7,202.35,198.05,198.2,10600
9/14/2018 3:14:00 PM,200,203.7,200,201.05,19120
9/14/2018 3:13:00 PM,199.15,200.55,197.25,200,16560
9/14/2018 3:12:00 PM,203.35,205.55,198.05,199.15,16920
9/14/2018 3:11:00 PM,202.9,205.7,200.85,203.95,16600
9/14/2018 3:10:00 PM,196.6,204.55,195,201.65,18160
9/14/2018 3:09:00 PM,216.4,217.4,195,197.7,28600
9/14/2018 3:08:00 PM,217.4,218.85,216.4,216.4,6240
9/14/2018 3:07:00 PM,223,223.2,215.7,217.4,16720
9/14/2018 3:06:00 PM,222,223.25,218.05,223,17160
9/14/2018 3:05:00 PM,214.45,220.35,214.45,219.35,13520
9/14/2018 3:04:00 PM,219.5,220.1,213.15,214.15,18720
9/14/2018 3:03:00 PM,223.5,226.8,219,220.65,40200
9/14/2018 3:02:00 PM,214.8,222.85,212.35,221.3,27920
9/14/2018 3:01:00 PM,200.05,221.7,200.05,215,83080
9/14/2018 3:00:00 PM,188.45,202.2,188,199.05,27840
9/14/2018 2:59:00 PM,191.8,191.8,186.55,188,12920
9/14/2018 2:58:00 PM,195.2,196.8,191,191.8,2920
9/14/2018 2:57:00 PM,195.7,197.85,194.25,195.2,3040
9/14/2018 2:56:00 PM,195.4,196.35,193.15,195.45,3880
9/14/2018 2:55:00 PM,195.85,195.85,193.65,195.35,6400
9/14/2018 2:54:00 PM,196.85,199.8,195.15,195.85,7160
9/14/2018 2:53:00 PM,195.45,197.3,194.25,197.25,7720
9/14/2018 2:52:00 PM,189.9,195.45,187.45,195.45,15600
9/14/2018 2:51:00 PM,190.1,192,188.05,189.5,15520
9/14/2018 2:50:00 PM,199,199,189.85,190.85,17280
9/14/2018 2:49:00 PM,199,199,192.25,199,10120
9/14/2018 2:48:00 PM,202.85,202.85,199,199,3840
9/14/2018 2:47:00 PM,202,202.85,199.2,202.85,9000
9/14/2018 2:46:00 PM,200.05,203.6,198.4,201.7,8280
9/14/2018 2:45:00 PM,198.5,203.85,197.25,200.05,8360
9/14/2018 2:44:00 PM,201.25,201.65,196.8,198,5040
9/14/2018 2:43:00 PM,203.45,204.8,200.3,201.25,12320
9/14/2018 2:42:00 PM,194.55,206.95,194.55,203.8,32400
9/14/2018 2:41:00 PM,190.45,196.3,190.45,194.6,12040
9/14/2018 2:40:00 PM,190.95,191.1,186.45,191.1,4680
9/14/2018 2:39:00 PM,186.5,190,183.3,190,12240
9/14/2018 2:38:00 PM,189.4,190.55,186,186.5,9600
9/14/2018 2:37:00 PM,192,193,185.15,189.4,11240
9/14/2018 2:36:00 PM,193.5,195,192,192,4720
9/14/2018 2:35:00 PM,192.45,194.8,191.05,192.65,4480
9/14/2018 2:34:00 PM,190.5,192.6,189.1,192.45,5360
9/14/2018 2:33:00 PM,192.75,194,190.1,190.5,6040
9/14/2018 2:32:00 PM,192.1,195.55,192.1,193,3280
9/14/2018 2:31:00 PM,191.95,197.25,191.55,192.3,15000
9/14/2018 2:30:00 PM,189,191.45,188.95,191.4,3520
9/14/2018 2:29:00 PM,187.75,191.75,186,189,6000
9/14/2018 2:28:00 PM,184.45,188.05,177.45,188.05,44080
9/14/2018 2:27:00 PM,193.65,194,186.6,186.6,11760
9/14/2018 2:26:00 PM,194.35,195,192.8,193.55,2680
9/14/2018 2:25:00 PM,191.2,196,191.2,194.35,11960
9/14/2018 2:24:00 PM,192.6,192.95,189,191.2,5320
9/14/2018 2:23:00 PM,195,195,189,191.4,10240
9/14/2018 2:22:00 PM,195.2,198.7,195,195,5960
9/14/2018 2:21:00 PM,198.65,198.65,192.75,195.2,6480
9/14/2018 2:20:00 PM,197.95,200.95,197,198.65,12120
9/14/2018 2:19:00 PM,201.4,203,196.5,196.5,14200
9/14/2018 2:18:00 PM,201.2,203,194.9,200,10880
9/14/2018 2:17:00 PM,199.8,204,199.8,201.2,13200
9/14/2018 2:16:00 PM,197.3,202.8,196.85,199.8,16800
9/14/2018 2:15:00 PM,193.3,198,192.65,197.55,11600
9/14/2018 2:14:00 PM,189.55,193.5,187.8,193.5,4800
9/14/2018 2:13:00 PM,190.65,192.8,189.5,189.55,5240
9/14/2018 2:12:00 PM,188.25,191.85,188.25,190.8,2000
9/14/2018 2:11:00 PM,191,191.75,189.5,189.5,6240
9/14/2018 2:10:00 PM,188.25,191.4,186.05,191,6360
9/14/2018 2:09:00 PM,187.75,190,187.3,188.25,5800
9/14/2018 2:08:00 PM,190.75,191.85,185.65,188,11400
9/14/2018 2:07:00 PM,183.1,191,183.1,191,18240
9/14/2018 2:06:00 PM,179.8,185.4,176.2,183.1,20840
9/14/2018 2:05:00 PM,175,178.9,172.75,178.9,14120
9/14/2018 2:04:00 PM,181,181,175.6,176.65,13520
9/14/2018 2:03:00 PM,179,182.25,178.5,181,7120
9/14/2018 2:02:00 PM,187.05,189.8,175,178.65,8920
9/14/2018 2:01:00 PM,184.1,188,184.05,187.05,5040
9/14/2018 2:00:00 PM,186.8,188.45,184.1,184.1,3560
9/14/2018 1:59:00 PM,185.05,187.75,184,186.35,6280
9/14/2018 1:58:00 PM,191.95,191.95,183.85,185.05,2800
9/14/2018 1:57:00 PM,190.45,192.15,189.4,191.95,1480
9/14/2018 1:56:00 PM,187.85,192.75,187.85,190.45,5120
9/14/2018 1:55:00 PM,187.55,189.9,185.05,187.55,3840
9/14/2018 1:54:00 PM,191.95,194.1,187.25,187.55,7600
9/14/2018 1:53:00 PM,189.3,191.95,183,191.95,16760
9/14/2018 1:52:00 PM,195,196.45,189.3,189.3,3800
9/14/2018 1:51:00 PM,193.2,196.5,191.25,191.25,3080
9/14/2018 1:50:00 PM,189.55,195,188.7,193.2,4080
9/14/2018 1:49:00 PM,194.75,196.35,189.55,189.55,7000
9/14/2018 1:48:00 PM,192,197.55,191.65,194.75,4800
9/14/2018 1:47:00 PM,190,192,188.3,192,3240
9/14/2018 1:46:00 PM,186.95,192,185,190,6040
9/14/2018 1:45:00 PM,193.9,195,186.85,186.95,4040
9/14/2018 1:44:00 PM,191.1,194.05,191,193.9,6240
9/14/2018 1:43:00 PM,190.15,193.8,187.6,192.4,6560
9/14/2018 1:42:00 PM,194.75,195.85,190.15,190.15,7040
9/14/2018 1:41:00 PM,192.95,196.25,192.15,195.65,4720
9/14/2018 1:40:00 PM,197.4,198.45,195.7,195.7,3080
9/14/2018 1:39:00 PM,196.65,199.5,195,197.4,4680
9/14/2018 1:38:00 PM,199,201.45,192,196.65,8600
9/14/2018 1:37:00 PM,190.05,201.75,190.05,200.05,14680
9/14/2018 1:36:00 PM,187.75,193,187.75,190.05,9360
