Date,BANKNIFTY18SEP27500CE O,BANKNIFTY18SEP27500CE H,BANKNIFTY18SEP27500CE L,BANKNIFTY18SEP27500CE C,BANKNIFTY18SEP27500CE V
9/14/2018 3:29:00 PM,151,155.4,147.85,155.4,8360
9/14/2018 3:28:00 PM,152,152.1,150.15,150.15,11680
9/14/2018 3:27:00 PM,153.5,153.55,152,152,7880
9/14/2018 3:26:00 PM,153.7,154,152.8,153.5,3480
9/14/2018 3:25:00 PM,154.5,154.5,152.5,153.7,4800
9/14/2018 3:24:00 PM,153.65,155,153.6,154.45,1920
9/14/2018 3:23:00 PM,154,154.25,152,153.65,6640
9/14/2018 3:22:00 PM,154.5,155,153.95,154,1320
9/14/2018 3:21:00 PM,155.05,156,153.9,154.5,6000
9/14/2018 3:20:00 PM,157.9,158.05,155,155.2,5640
9/14/2018 3:19:00 PM,157.25,158.15,156.3,158.05,5040
9/14/2018 3:18:00 PM,156.85,158.65,156.65,157.25,1520
9/14/2018 3:17:00 PM,155.35,157.9,154.9,156.85,3000
9/14/2018 3:16:00 PM,155.05,156,154.2,155.35,3280
9/14/2018 3:15:00 PM,156.7,157.25,155.05,155.05,2600
9/14/2018 3:14:00 PM,157,159,156.7,156.7,1840
9/14/2018 3:13:00 PM,156.95,157,154.7,157,3840
9/14/2018 3:12:00 PM,160,161.1,155.85,156.95,3360
9/14/2018 3:11:00 PM,158.65,161.85,156.95,160,3520
9/14/2018 3:10:00 PM,155.45,159.8,154.6,158.15,4920
9/14/2018 3:09:00 PM,167,167,153.9,155.3,5480
9/14/2018 3:08:00 PM,167.75,168.65,167,167,8080
9/14/2018 3:07:00 PM,170,170,165.85,167.7,6720
9/14/2018 3:06:00 PM,168.15,170.1,165.55,170,7360
9/14/2018 3:05:00 PM,165.05,167.2,163.85,167.2,4480
9/14/2018 3:04:00 PM,167.95,168,165.05,165.05,4960
9/14/2018 3:03:00 PM,171.85,173.4,167.95,167.95,16240
9/14/2018 3:02:00 PM,164.75,170.95,163.75,170.5,9440
9/14/2018 3:01:00 PM,156.25,168,156.25,165,17520
9/14/2018 3:00:00 PM,149.65,156.95,149.65,156.25,4560
9/14/2018 2:59:00 PM,152.05,152.35,149.65,149.65,7120
9/14/2018 2:58:00 PM,153.25,153.4,151,152.4,6560
9/14/2018 2:57:00 PM,151.65,154.3,151.65,153.25,1240
9/14/2018 2:56:00 PM,152.05,153.55,150.9,151.65,2520
9/14/2018 2:55:00 PM,152.8,152.8,151.55,152.05,2680
9/14/2018 2:54:00 PM,153.65,154.65,152.7,152.8,3160
9/14/2018 2:53:00 PM,152,153.65,152,153.65,560
9/14/2018 2:52:00 PM,151,153,149,152,2440
9/14/2018 2:51:00 PM,150.15,151.35,149.8,151,3680
9/14/2018 2:50:00 PM,153,153,150.15,150.15,3560
9/14/2018 2:49:00 PM,154.5,154.5,151,153,3920
9/14/2018 2:48:00 PM,155,155,154.05,154.5,2560
9/14/2018 2:47:00 PM,154,155.2,153.65,155,2440
9/14/2018 2:46:00 PM,153.95,155,153.95,154,1680
9/14/2018 2:45:00 PM,153,156,153,153.95,3040
9/14/2018 2:44:00 PM,154.6,154.6,151.7,153,2040
9/14/2018 2:43:00 PM,155.15,156.35,154.3,154.45,2960
9/14/2018 2:42:00 PM,152,157.7,150.85,155.15,6040
9/14/2018 2:41:00 PM,149,152.3,149,152,5120
9/14/2018 2:40:00 PM,148,148.6,146.2,148.6,2440
9/14/2018 2:39:00 PM,145.75,148,144.95,148,2400
9/14/2018 2:38:00 PM,148.95,148.95,145.75,145.75,9480
9/14/2018 2:37:00 PM,150.8,150.95,146.55,148.95,2720
9/14/2018 2:36:00 PM,151.5,152.95,151.2,152.05,2040
9/14/2018 2:35:00 PM,150,151.5,150,151.5,1680
9/14/2018 2:34:00 PM,149,150.3,149,150,1240
9/14/2018 2:33:00 PM,151.15,151.15,149.05,149.1,2560
9/14/2018 2:32:00 PM,152,152,149.9,151.15,2480
9/14/2018 2:31:00 PM,149.95,152.95,149.95,152,2840
9/14/2018 2:30:00 PM,150,151,148.45,149.95,1560
9/14/2018 2:29:00 PM,147,150,147,150,1440
9/14/2018 2:28:00 PM,145.4,146.9,141.6,145.85,3080
9/14/2018 2:27:00 PM,149.2,149.5,144.9,147.5,2040
9/14/2018 2:26:00 PM,148.7,150.45,148.7,149.2,1000
9/14/2018 2:25:00 PM,148.25,151,148,148.7,1320
9/14/2018 2:24:00 PM,149.4,149.4,147.4,148.25,1600
9/14/2018 2:23:00 PM,150.2,150.2,146.7,149.4,3960
9/14/2018 2:22:00 PM,150.15,151.6,150.15,150.2,1880
9/14/2018 2:21:00 PM,152.45,153,149.75,150.15,3320
9/14/2018 2:20:00 PM,152,154.05,152,152.45,1960
9/14/2018 2:19:00 PM,153.7,154.7,152,152,2160
9/14/2018 2:18:00 PM,156,156,150.45,151.8,2480
9/14/2018 2:17:00 PM,153.65,156.1,153.65,156,2040
9/14/2018 2:16:00 PM,153.55,155,153.15,153.65,3400
9/14/2018 2:15:00 PM,150,153.55,150,153.55,4360
9/14/2018 2:14:00 PM,149.05,150.05,147.75,150,3760
9/14/2018 2:13:00 PM,148.85,149.3,148.75,149.05,1040
9/14/2018 2:12:00 PM,147.95,148.85,147.6,148.85,1480
9/14/2018 2:11:00 PM,148.45,148.95,147.95,147.95,440
9/14/2018 2:10:00 PM,146.65,148.45,146.5,148.45,2200
9/14/2018 2:09:00 PM,145,148,145,146.65,800
9/14/2018 2:08:00 PM,147.95,148,144.85,144.85,1080
9/14/2018 2:07:00 PM,142.35,147.95,142.35,147.95,3120
9/14/2018 2:06:00 PM,141,144.2,139.35,142.35,4040
9/14/2018 2:05:00 PM,139.35,140.25,137.95,138.95,2360
9/14/2018 2:04:00 PM,143.25,143.25,139.35,139.35,2520
9/14/2018 2:03:00 PM,141.55,143.35,141,143.25,2400
9/14/2018 2:02:00 PM,145.7,148,139.65,141.55,5800
9/14/2018 2:01:00 PM,145,146.3,144.55,145.7,1400
9/14/2018 2:00:00 PM,145.6,148,145,145,1840
9/14/2018 1:59:00 PM,144.5,146.9,143.65,145.6,3640
9/14/2018 1:58:00 PM,149.15,149.5,144.5,144.5,640
9/14/2018 1:57:00 PM,149.95,150.95,149.15,149.15,520
9/14/2018 1:56:00 PM,147.05,150.6,147.05,149.95,1360
9/14/2018 1:55:00 PM,147.45,148.6,146,147.05,880
9/14/2018 1:54:00 PM,147.75,151.45,147.45,147.45,1440
9/14/2018 1:53:00 PM,147.95,148,144.45,147.75,4400
9/14/2018 1:52:00 PM,151.35,152.65,147.95,147.95,2480
9/14/2018 1:51:00 PM,151.05,152.25,150.55,151.35,1160
9/14/2018 1:50:00 PM,150.3,151.65,149.85,151.05,1760
9/14/2018 1:49:00 PM,152.3,153.55,150.3,150.3,600
9/14/2018 1:48:00 PM,151.05,153.95,150.55,152.3,2440
9/14/2018 1:47:00 PM,151.4,151.5,150.25,151.05,1560
9/14/2018 1:46:00 PM,151.25,152.75,149.7,151.4,4040
9/14/2018 1:45:00 PM,154.15,155.15,151.1,151.25,22040
9/14/2018 1:44:00 PM,152.05,154.35,152,154.15,8640
9/14/2018 1:43:00 PM,149.6,153,149,152.5,19360
9/14/2018 1:42:00 PM,151.15,152.8,149.9,150.7,32240
9/14/2018 1:41:00 PM,148.9,152.1,148.9,151.15,12600
9/14/2018 1:40:00 PM,150.25,150.7,149.8,149.8,4040
9/14/2018 1:39:00 PM,148.9,152.65,148.9,150.25,6000
9/14/2018 1:38:00 PM,151.8,154,148.9,148.9,11760
9/14/2018 1:37:00 PM,145.65,153,145.4,151.25,14280
9/14/2018 1:36:00 PM,141.9,146.55,141.75,145.75,8000
9/14/2018 1:35:00 PM,141.7,144,141.15,141.9,1480
9/14/2018 1:34:00 PM,142.9,144.4,141.7,141.7,3040
9/14/2018 1:33:00 PM,137.65,142.9,137.65,142.9,1800
9/14/2018 1:32:00 PM,136.85,140,136.85,137.65,2320
9/14/2018 1:31:00 PM,138,138,134,136.85,6240
