Date,BANKNIFTY19SEP1827400PE O,BANKNIFTY19SEP1827400PE H,BANKNIFTY19SEP1827400PE L,BANKNIFTY19SEP1827400PE C,BANKNIFTY19SEP1827400PE V
9/14/2018 3:29:00 PM,308.7,311.6,300.8,300.8,3760
9/14/2018 3:28:00 PM,305.3,312.3,305.15,312.3,3640
9/14/2018 3:27:00 PM,302.35,305.6,302.3,305.35,2840
9/14/2018 3:26:00 PM,303.05,303.45,302.3,302.6,4760
9/14/2018 3:25:00 PM,300.25,303.95,300.25,303.05,1960
9/14/2018 3:24:00 PM,301.05,301.05,297.6,300.25,1600
9/14/2018 3:23:00 PM,305.45,307.1,301.05,301.05,1920
9/14/2018 3:22:00 PM,301,305.5,301,305.45,440
9/14/2018 3:21:00 PM,302.95,303,300,301,1240
9/14/2018 3:20:00 PM,293,301.25,289.85,301.2,2280
9/14/2018 3:19:00 PM,290.05,295,290.05,293,1240
9/14/2018 3:18:00 PM,291.6,291.65,289.3,291.65,560
9/14/2018 3:17:00 PM,295.85,295.85,291.6,291.6,560
9/14/2018 3:16:00 PM,300.8,300.8,295.85,295.85,1280
9/14/2018 3:15:00 PM,290,299.3,290,297.15,920
9/14/2018 3:14:00 PM,295.15,295.15,289,290,600
9/14/2018 3:13:00 PM,296,297,293.15,295.15,320
9/14/2018 3:12:00 PM,286.95,296,286.95,296,200
9/14/2018 3:11:00 PM,289.15,292.45,286.2,286.95,1640
9/14/2018 3:10:00 PM,296.15,298.85,288.8,294.7,1280
9/14/2018 3:09:00 PM,270.4,297,269.9,296.15,2680
9/14/2018 3:08:00 PM,270.4,271.2,270.4,271,760
9/14/2018 3:07:00 PM,264.8,273.2,264.8,270.4,440
9/14/2018 3:06:00 PM,269.1,269.1,264.8,264.8,1240
9/14/2018 3:05:00 PM,270,273.05,269.1,269.1,1600
9/14/2018 3:04:00 PM,261,272,261,272,520
9/14/2018 3:03:00 PM,260,262.45,256.25,261,1000
9/14/2018 3:02:00 PM,270,275.3,260.7,262,840
9/14/2018 3:01:00 PM,292.15,292.15,262,270,6280
9/14/2018 3:00:00 PM,312,312,291.8,292.6,440
9/14/2018 2:59:00 PM,307,312.05,307,312,600
9/14/2018 2:58:00 PM,300.2,307,300.2,307,120
9/14/2018 2:57:00 PM,306,306,300.2,300.2,120
9/14/2018 2:56:00 PM,305.05,305.05,305.05,305.05,0
9/14/2018 2:55:00 PM,297.95,305.05,297.95,305.05,320
9/14/2018 2:54:00 PM,300.2,300.2,297.95,297.95,200
9/14/2018 2:53:00 PM,305.15,305.15,303.3,303.3,80
9/14/2018 2:52:00 PM,310,311.35,305.15,305.15,320
9/14/2018 2:51:00 PM,306.25,310,306.25,310,280
9/14/2018 2:50:00 PM,304.9,307.1,303.9,307.1,480
9/14/2018 2:49:00 PM,298.5,305.75,297.9,304.9,680
9/14/2018 2:48:00 PM,298.35,298.5,298.35,298.5,40
9/14/2018 2:47:00 PM,300,300,298.35,298.35,40
9/14/2018 2:46:00 PM,298.7,300,298.7,300,40
9/14/2018 2:45:00 PM,300,300,298.7,298.7,40
9/14/2018 2:44:00 PM,298.6,300,298.6,300,80
9/14/2018 2:43:00 PM,287,298.6,287,298.6,640
9/14/2018 2:42:00 PM,311.15,311.15,287,287,2520
9/14/2018 2:41:00 PM,312.1,312.1,304.75,311.15,1040
9/14/2018 2:40:00 PM,320.5,320.5,312.1,312.1,120
9/14/2018 2:39:00 PM,318.7,325,318.7,320.5,840
9/14/2018 2:38:00 PM,315,318.7,315,318.7,80
9/14/2018 2:37:00 PM,311.85,315,311.5,315,120
9/14/2018 2:36:00 PM,311.85,311.85,311.85,311.85,0
9/14/2018 2:35:00 PM,315,315,311,311.85,120
9/14/2018 2:34:00 PM,310.7,315,310.7,315,40
