Date,USDINR18SEP71.5PE O,USDINR18SEP71.5PE H,USDINR18SEP71.5PE L,USDINR18SEP71.5PE C,USDINR18SEP71.5PE V
9/14/2018 9:48:00 AM,0.2725,0.2725,0.27,0.27,120
9/14/2018 9:47:00 AM,0.265,0.2725,0.265,0.2725,102
9/14/2018 9:46:00 AM,0.26,0.265,0.26,0.265,139
9/14/2018 9:45:00 AM,0.2625,0.2625,0.26,0.26,203
9/14/2018 9:44:00 AM,0.265,0.265,0.2625,0.2625,1354
9/14/2018 9:43:00 AM,0.265,0.265,0.2625,0.265,163
9/14/2018 9:42:00 AM,0.26,0.265,0.26,0.265,11
9/14/2018 9:41:00 AM,0.2575,0.26,0.2575,0.26,36
9/14/2018 9:40:00 AM,0.255,0.2575,0.2525,0.2575,200
9/14/2018 9:39:00 AM,0.255,0.255,0.255,0.255,199
9/14/2018 9:38:00 AM,0.255,0.2575,0.2525,0.255,1260
9/14/2018 9:37:00 AM,0.255,0.255,0.25,0.255,1165
9/14/2018 9:36:00 AM,0.25,0.255,0.25,0.255,162
9/14/2018 9:35:00 AM,0.26,0.26,0.2525,0.2525,557
9/14/2018 9:34:00 AM,0.26,0.265,0.2575,0.26,3991
9/14/2018 9:33:00 AM,0.265,0.265,0.26,0.26,1888
9/14/2018 9:32:00 AM,0.265,0.265,0.2625,0.265,745
9/14/2018 9:31:00 AM,0.265,0.265,0.2625,0.265,344
9/14/2018 9:30:00 AM,0.2625,0.2675,0.2625,0.265,537
9/14/2018 9:29:00 AM,0.2675,0.275,0.2625,0.2625,1542
9/14/2018 9:28:00 AM,0.2675,0.27,0.26,0.2675,360
9/14/2018 9:27:00 AM,0.27,0.2725,0.2625,0.2675,1034
9/14/2018 9:26:00 AM,0.27,0.27,0.265,0.27,787
9/14/2018 9:25:00 AM,0.265,0.2725,0.26,0.27,962
9/14/2018 9:24:00 AM,0.27,0.275,0.265,0.265,730
9/14/2018 9:23:00 AM,0.26,0.27,0.26,0.27,286
9/14/2018 9:22:00 AM,0.2575,0.2625,0.2575,0.26,774
9/14/2018 9:21:00 AM,0.265,0.2675,0.2575,0.2575,636
9/14/2018 9:20:00 AM,0.2575,0.2675,0.2575,0.265,1226
9/14/2018 9:19:00 AM,0.2675,0.27,0.2525,0.2625,1337
9/14/2018 9:18:00 AM,0.2675,0.27,0.265,0.2675,2127
9/14/2018 9:17:00 AM,0.2725,0.2775,0.265,0.2675,832
9/14/2018 9:16:00 AM,0.29,0.29,0.2725,0.2725,1439
9/14/2018 9:15:00 AM,0.2925,0.2925,0.285,0.29,203
9/14/2018 9:14:00 AM,0.295,0.2975,0.285,0.2925,3489
9/14/2018 9:13:00 AM,0.3125,0.3125,0.295,0.295,1176
9/14/2018 9:12:00 AM,0.31,0.3175,0.305,0.3125,807
9/14/2018 9:11:00 AM,0.3025,0.315,0.3025,0.31,1436
9/14/2018 9:10:00 AM,0.3,0.305,0.295,0.3025,1019
9/14/2018 9:09:00 AM,0.3,0.3075,0.3,0.3,1299
9/14/2018 9:08:00 AM,0.315,0.315,0.3,0.3,1907
9/14/2018 9:07:00 AM,0.3225,0.3225,0.315,0.32,2784
9/14/2018 9:06:00 AM,0.3025,0.3225,0.3025,0.3225,6156
9/14/2018 9:05:00 AM,0.28,0.3025,0.28,0.3,3763
9/14/2018 9:04:00 AM,0.28,0.2975,0.28,0.28,5490
9/14/2018 9:03:00 AM,0.265,0.29,0.26,0.2775,4695
9/14/2018 9:02:00 AM,0.27,0.27,0.26,0.265,3073
9/14/2018 9:01:00 AM,0.2875,0.3,0.2525,0.265,4087
9/14/2018 9:00:00 AM,0.285,0.295,0.285,0.29,1890
