Date,NIFTY18OCT11300PE O,NIFTY18OCT11300PE H,NIFTY18OCT11300PE L,NIFTY18OCT11300PE C,NIFTY18OCT11300PE V
9/14/2018 2:09:00 PM,107.65,107.65,107.65,107.65,0
9/14/2018 2:08:00 PM,107.65,107.65,107.65,107.65,0
9/14/2018 2:07:00 PM,108.85,108.85,107.65,107.65,300
9/14/2018 2:06:00 PM,111.95,111.95,108.85,108.85,300
9/14/2018 2:05:00 PM,109.55,111.95,109.55,111.95,675
9/14/2018 2:04:00 PM,108.25,110.1,108.25,109.55,1875
9/14/2018 2:03:00 PM,107.9,108.25,107.9,108.25,150
9/14/2018 2:02:00 PM,107.9,107.9,107.9,107.9,0
9/14/2018 2:01:00 PM,107.4,108.65,107.4,107.9,525
9/14/2018 2:00:00 PM,106.4,107.4,106.4,107.4,75
9/14/2018 1:59:00 PM,106.9,106.9,106.4,106.4,150
9/14/2018 1:58:00 PM,105.9,106.9,105.9,106.9,375
9/14/2018 1:57:00 PM,105.9,105.9,105.35,105.9,300
9/14/2018 1:56:00 PM,106.75,106.75,105.2,105.9,450
9/14/2018 1:55:00 PM,105.1,106.75,105.1,106.75,525
9/14/2018 1:54:00 PM,105.35,105.35,104.65,105.1,150
9/14/2018 1:53:00 PM,105.35,105.35,105.35,105.35,0
9/14/2018 1:52:00 PM,104.4,105.4,104.4,105.35,150
9/14/2018 1:51:00 PM,104.4,104.4,104.4,104.4,0
9/14/2018 1:50:00 PM,105.3,105.3,104.4,104.4,300
9/14/2018 1:49:00 PM,105.45,105.45,105.3,105.3,150
9/14/2018 1:48:00 PM,106.45,106.45,105.45,105.45,150
9/14/2018 1:47:00 PM,106.45,106.45,106.45,106.45,0
9/14/2018 1:46:00 PM,106.35,106.9,106.2,106.45,600
9/14/2018 1:45:00 PM,106,106.85,106,106.35,825
9/14/2018 1:44:00 PM,106.45,106.45,105.7,106,675
9/14/2018 1:43:00 PM,106.8,106.8,106.45,106.45,525
9/14/2018 1:42:00 PM,106.1,107.45,106.1,106.8,1275
9/14/2018 1:41:00 PM,105.45,106.1,105.45,106.1,825
9/14/2018 1:40:00 PM,104.75,105.45,104.75,105.45,75
9/14/2018 1:39:00 PM,105.6,105.6,104.6,104.75,150
9/14/2018 1:38:00 PM,105,105.8,104.95,105.6,675
9/14/2018 1:37:00 PM,106.3,106.3,105,105,150
9/14/2018 1:36:00 PM,106.05,106.3,106,106.3,525
9/14/2018 1:35:00 PM,106.8,106.8,106.05,106.05,75
9/14/2018 1:34:00 PM,106.8,106.8,106.8,106.8,0
9/14/2018 1:33:00 PM,107.5,107.5,106.8,106.8,75
9/14/2018 1:32:00 PM,108.05,108.05,107.5,107.5,150
9/14/2018 1:31:00 PM,106.7,108.1,106.7,108.05,975
9/14/2018 1:30:00 PM,105.45,106.95,105.4,106.7,1500
9/14/2018 1:29:00 PM,104.6,105.45,104.6,105.45,675
9/14/2018 1:28:00 PM,105,105,104.6,104.6,900
9/14/2018 1:27:00 PM,104.35,105,104.35,105,150
9/14/2018 1:26:00 PM,103.5,104.35,103.4,104.35,450
9/14/2018 1:25:00 PM,103.95,104.7,103.5,103.5,375
9/14/2018 1:24:00 PM,105.2,105.2,103.95,103.95,375
9/14/2018 1:23:00 PM,103.9,105.2,103.9,105.2,975
9/14/2018 1:22:00 PM,105,105,103.9,103.9,1125
9/14/2018 1:21:00 PM,104.95,105,104.8,105,7950
9/14/2018 1:20:00 PM,104,104.95,104,104.95,2925
9/14/2018 1:19:00 PM,105.5,105.5,104,104,1725
9/14/2018 1:18:00 PM,105,105.5,104.8,105.5,10125
9/14/2018 1:17:00 PM,104,105,103.35,105,1200
9/14/2018 1:16:00 PM,105.4,105.4,104,104,8100
9/14/2018 1:15:00 PM,106.9,106.9,105,105,9300
9/14/2018 1:14:00 PM,106.9,107.2,106.9,106.9,225
9/14/2018 1:13:00 PM,106.9,106.9,106.9,106.9,375
9/14/2018 1:12:00 PM,106,106.9,106,106.9,525
9/14/2018 1:11:00 PM,107.3,107.3,106,106,2550
9/14/2018 1:10:00 PM,106.55,107.3,106.5,107.3,300
9/14/2018 1:09:00 PM,107.15,107.65,106.55,106.55,1425
9/14/2018 1:08:00 PM,108.9,108.9,107.15,107.15,1800
9/14/2018 1:07:00 PM,108.9,109.25,108.6,108.9,1425
9/14/2018 1:06:00 PM,108.75,109.25,108.5,108.9,3300
9/14/2018 1:05:00 PM,110.65,110.65,107,108.75,5925
9/14/2018 1:04:00 PM,111.7,112.1,110.1,110.65,675
9/14/2018 1:03:00 PM,111.7,111.7,111.7,111.7,0
9/14/2018 1:02:00 PM,111.65,111.7,110.05,111.7,600
9/14/2018 1:01:00 PM,113,113,111.65,111.65,75
9/14/2018 1:00:00 PM,113.15,113.15,113,113,300
9/14/2018 12:59:00 PM,113.15,113.15,113.15,113.15,0
9/14/2018 12:58:00 PM,113.6,113.6,113.15,113.15,75
9/14/2018 12:57:00 PM,113.55,113.6,113.55,113.6,75
9/14/2018 12:56:00 PM,113.4,113.55,113.4,113.55,300
9/14/2018 12:55:00 PM,113.8,113.8,113.4,113.4,300
9/14/2018 12:54:00 PM,113.7,113.8,113.6,113.8,525
9/14/2018 12:53:00 PM,113.7,113.7,113.7,113.7,0
9/14/2018 12:52:00 PM,113.7,113.7,113.7,113.7,0
9/14/2018 12:51:00 PM,113.7,113.7,113.7,113.7,0
9/14/2018 12:50:00 PM,114,114,113.7,113.7,1200
9/14/2018 12:49:00 PM,113.5,114.4,113.5,114,225
9/14/2018 12:48:00 PM,113.7,113.7,113.5,113.5,375
9/14/2018 12:47:00 PM,113.7,113.7,113.7,113.7,0
9/14/2018 12:46:00 PM,114.05,114.05,113.7,113.7,75
9/14/2018 12:45:00 PM,114.2,114.2,114.05,114.05,150
9/14/2018 12:44:00 PM,114.5,114.5,114.5,114.5,0
9/14/2018 12:43:00 PM,114.5,114.5,114.5,114.5,0
9/14/2018 12:42:00 PM,114,114.65,114,114.5,1350
9/14/2018 12:41:00 PM,113,114,113,114,75
9/14/2018 12:40:00 PM,113,113,113,113,0
9/14/2018 12:39:00 PM,113.5,113.5,113,113,1350
9/14/2018 12:38:00 PM,113.5,113.5,113.5,113.5,0
9/14/2018 12:37:00 PM,114.1,114.1,113.5,113.5,750
9/14/2018 12:36:00 PM,113.05,114.1,113.05,114.1,225
9/14/2018 12:35:00 PM,114.1,114.1,113.05,113.05,150
9/14/2018 12:34:00 PM,114.1,114.1,114.1,114.1,0
9/14/2018 12:33:00 PM,114.1,114.1,114.1,114.1,0
9/14/2018 12:32:00 PM,114.1,114.1,114.1,114.1,0
9/14/2018 12:31:00 PM,112.85,114.1,112.85,114.1,225
9/14/2018 12:30:00 PM,112.85,112.85,112.85,112.85,150
9/14/2018 12:29:00 PM,112.55,112.55,112.55,112.55,0
9/14/2018 12:28:00 PM,112.55,112.55,112.55,112.55,0
9/14/2018 12:27:00 PM,113.55,113.55,112.25,112.55,300
9/14/2018 12:26:00 PM,113.7,113.7,112.6,113.55,375
9/14/2018 12:25:00 PM,113.9,113.9,113.7,113.7,75
9/14/2018 12:24:00 PM,113.9,113.9,113.9,113.9,0
9/14/2018 12:23:00 PM,114.25,114.25,113.8,113.9,150
9/14/2018 12:22:00 PM,113.1,114.25,113.1,114.25,525
9/14/2018 12:21:00 PM,113.8,113.8,113.1,113.1,150
9/14/2018 12:20:00 PM,113.8,113.8,113.8,113.8,225
9/14/2018 12:19:00 PM,114.6,114.6,114,114,75
9/14/2018 12:18:00 PM,115.55,115.55,114.6,114.6,75
9/14/2018 12:17:00 PM,114.75,115.55,114.75,115.55,975
9/14/2018 12:16:00 PM,115,115,114.75,114.75,675
9/14/2018 12:15:00 PM,115,115,115,115,225
9/14/2018 12:14:00 PM,115.4,115.4,115,115,75
9/14/2018 12:13:00 PM,115.4,115.4,115.4,115.4,0
9/14/2018 12:12:00 PM,115.4,115.4,115.4,115.4,0
9/14/2018 12:11:00 PM,115.4,115.4,115.4,115.4,0
9/14/2018 12:10:00 PM,115.4,115.4,115.4,115.4,0
9/14/2018 12:09:00 PM,115,115.4,115,115.4,300
9/14/2018 12:08:00 PM,115.1,115.75,115,115,225
9/14/2018 12:07:00 PM,114.2,115.7,114.15,115.1,1200
9/14/2018 12:06:00 PM,114.2,114.2,114.1,114.2,1200
9/14/2018 12:05:00 PM,114.45,114.7,114.2,114.2,1200
9/14/2018 12:04:00 PM,115,115,114.45,114.45,150
9/14/2018 12:03:00 PM,115.8,115.8,115,115,75
9/14/2018 12:02:00 PM,116,116,115.8,115.8,75
9/14/2018 12:01:00 PM,116,116,116,116,0
9/14/2018 12:00:00 PM,117.2,117.2,116,116,1650
9/14/2018 11:59:00 AM,117.2,117.2,117.2,117.2,0
9/14/2018 11:58:00 AM,117.3,117.35,117,117.2,825
9/14/2018 11:57:00 AM,116.3,117.3,116.3,117.3,75
9/14/2018 11:56:00 AM,118.4,118.4,116.3,116.3,1725
9/14/2018 11:55:00 AM,120.15,120.15,118.4,118.4,450
9/14/2018 11:54:00 AM,119.5,120.15,119,120.15,1275
9/14/2018 11:53:00 AM,119.7,119.9,119,119.5,2325
9/14/2018 11:52:00 AM,118.9,119.7,118.9,119.7,75
9/14/2018 11:51:00 AM,117.5,119.55,117.5,118.9,525
9/14/2018 11:50:00 AM,117.5,117.5,117.5,117.5,75
9/14/2018 11:49:00 AM,117.7,117.7,117.7,117.7,0
9/14/2018 11:48:00 AM,119,119,117.7,117.7,750
9/14/2018 11:47:00 AM,117.8,119,117.8,119,1650
9/14/2018 11:46:00 AM,117.8,117.8,117.8,117.8,0
9/14/2018 11:45:00 AM,116.25,117.8,116.25,117.8,375
9/14/2018 11:44:00 AM,117.3,117.3,116.25,116.25,675
9/14/2018 11:43:00 AM,119.3,119.3,117.3,117.3,75
9/14/2018 11:42:00 AM,119.3,119.3,119.3,119.3,0
9/14/2018 11:41:00 AM,119.3,119.3,119.3,119.3,0
9/14/2018 11:40:00 AM,118.9,119.65,118.2,119.3,3225
9/14/2018 11:39:00 AM,116.85,118.9,116.85,118.9,1575
9/14/2018 11:38:00 AM,116.9,116.9,116.1,116.85,225
9/14/2018 11:37:00 AM,116.5,117.15,115.4,116.9,3750
9/14/2018 11:36:00 AM,115.95,116.55,115.95,116.5,225
9/14/2018 11:35:00 AM,116.4,116.4,115.5,115.95,600
9/14/2018 11:34:00 AM,116.4,116.4,116.4,116.4,0
9/14/2018 11:33:00 AM,116.05,116.4,116.05,116.4,2250
9/14/2018 11:32:00 AM,115.7,116.05,115.45,116.05,675
9/14/2018 11:31:00 AM,115.45,115.7,115.05,115.7,975
9/14/2018 11:30:00 AM,114.6,115.45,114.6,115.45,450
9/14/2018 11:29:00 AM,112,114.6,112,114.6,600
9/14/2018 11:28:00 AM,112,112,112,112,0
9/14/2018 11:27:00 AM,112,112,112,112,300
9/14/2018 11:26:00 AM,111.75,111.95,111.6,111.95,900
9/14/2018 11:25:00 AM,111.75,111.75,111.75,111.75,0
9/14/2018 11:24:00 AM,111.7,111.75,111.05,111.75,525
9/14/2018 11:23:00 AM,110.05,111.7,110.05,111.7,75
9/14/2018 11:22:00 AM,110.05,110.05,110.05,110.05,0
9/14/2018 11:21:00 AM,110.05,110.05,110.05,110.05,0
9/14/2018 11:20:00 AM,110.05,110.05,110.05,110.05,0
9/14/2018 11:19:00 AM,110.5,110.5,110.05,110.05,75
9/14/2018 11:18:00 AM,110.5,110.5,110.5,110.5,0
9/14/2018 11:17:00 AM,110.5,110.5,110.5,110.5,0
9/14/2018 11:16:00 AM,110.95,110.95,110.5,110.5,3900
9/14/2018 11:15:00 AM,110.95,110.95,110.95,110.95,0
9/14/2018 11:14:00 AM,110.95,110.95,110.95,110.95,0
9/14/2018 11:13:00 AM,110.25,110.95,110.25,110.95,1800
9/14/2018 11:12:00 AM,110.25,110.25,110.25,110.25,0
9/14/2018 11:11:00 AM,110.35,110.35,110,110.25,300
9/14/2018 11:10:00 AM,110.35,110.35,110.35,110.35,0
9/14/2018 11:09:00 AM,112,112,110.35,110.35,75
9/14/2018 11:08:00 AM,111.25,112,111.25,112,375
9/14/2018 11:07:00 AM,111.05,111.25,111.05,111.25,150
9/14/2018 11:06:00 AM,112,112,111.05,111.05,225
9/14/2018 11:05:00 AM,111.5,111.5,111.45,111.45,75
9/14/2018 11:04:00 AM,111.7,111.7,111.5,111.5,75
9/14/2018 11:03:00 AM,111.55,111.7,111.4,111.7,225
9/14/2018 11:02:00 AM,112.15,112.15,111.55,111.55,75
9/14/2018 11:01:00 AM,112.15,112.15,111.15,112.15,225
9/14/2018 11:00:00 AM,112,112.5,112,112.15,1650
9/14/2018 10:59:00 AM,111.75,112,111.75,112,2475
9/14/2018 10:58:00 AM,111.75,111.75,111.75,111.75,0
9/14/2018 10:57:00 AM,112,112,111.75,111.75,1875
9/14/2018 10:56:00 AM,112,112.1,112,112,900
9/14/2018 10:55:00 AM,111.5,112,111.5,112,825
9/14/2018 10:54:00 AM,111.25,111.5,111.25,111.5,75
9/14/2018 10:53:00 AM,111.25,111.25,111.25,111.25,75
9/14/2018 10:52:00 AM,111.25,111.25,111.25,111.25,0
9/14/2018 10:51:00 AM,110.2,111.25,109.4,111.25,2775
9/14/2018 10:50:00 AM,109.65,110.2,109.65,110.2,300
9/14/2018 10:49:00 AM,109.15,109.9,109.15,109.65,225
9/14/2018 10:48:00 AM,109.3,110,109.15,109.15,3600
9/14/2018 10:47:00 AM,109.55,109.6,109.3,109.3,2325
9/14/2018 10:46:00 AM,109.75,110.5,109.6,109.6,3000
9/14/2018 10:45:00 AM,109.7,110.5,109.5,109.75,2175
9/14/2018 10:44:00 AM,109.45,109.45,108.7,108.7,225
9/14/2018 10:43:00 AM,110,110.1,109,109.45,7050
9/14/2018 10:42:00 AM,110,110.15,109.75,110.15,825
9/14/2018 10:41:00 AM,110.1,110.25,109.5,110,2100
9/14/2018 10:40:00 AM,109.75,110.45,109.1,110.1,1575
9/14/2018 10:39:00 AM,108.75,109.75,108.75,109.75,2100
9/14/2018 10:38:00 AM,108.75,108.75,108.75,108.75,0
9/14/2018 10:37:00 AM,108.75,108.75,108.75,108.75,0
9/14/2018 10:36:00 AM,110,110,108.6,108.75,675
9/14/2018 10:35:00 AM,109,110,109,110,600
9/14/2018 10:34:00 AM,109.05,109.05,109,109,675
9/14/2018 10:33:00 AM,110,110,109.05,109.05,450
9/14/2018 10:32:00 AM,110.45,110.45,110,110,225
9/14/2018 10:31:00 AM,110.05,110.45,110.05,110.45,1125
9/14/2018 10:30:00 AM,110,110.2,110,110.05,300
9/14/2018 10:29:00 AM,110.7,110.8,110,110,600
9/14/2018 10:28:00 AM,110,110.7,109.7,110.7,1575
9/14/2018 10:27:00 AM,111.5,111.5,110,110,525
9/14/2018 10:26:00 AM,111.8,111.8,111.5,111.5,300
9/14/2018 10:25:00 AM,111.5,111.8,111.15,111.8,150
9/14/2018 10:24:00 AM,111.25,111.7,111.25,111.5,150
9/14/2018 10:23:00 AM,112.05,112.05,111.25,111.25,450
9/14/2018 10:22:00 AM,111.8,113.1,111.8,112.05,450
9/14/2018 10:21:00 AM,112.25,112.25,111.75,111.8,150
9/14/2018 10:20:00 AM,112.3,112.3,112.25,112.25,75
9/14/2018 10:19:00 AM,112.25,113.1,112.2,112.3,600
9/14/2018 10:18:00 AM,112,112.8,111.8,112.25,600
9/14/2018 10:17:00 AM,112.45,112.5,111.15,112,2475
9/14/2018 10:16:00 AM,112.65,112.8,112.45,112.45,600
9/14/2018 10:15:00 AM,111.45,112.65,111.45,112.65,900
9/14/2018 10:14:00 AM,110.75,111.45,110.75,111.45,1875
9/14/2018 10:13:00 AM,110.05,110.75,110.05,110.75,675
9/14/2018 10:12:00 AM,110.1,110.1,110,110.05,300
9/14/2018 10:11:00 AM,111,111,110,110.1,150
9/14/2018 10:10:00 AM,111,111,110.4,111,525
9/14/2018 10:09:00 AM,109.55,111.75,109.55,111,750
9/14/2018 10:08:00 AM,110,110.1,109.55,109.55,825
9/14/2018 10:07:00 AM,111.15,111.15,110,110,600
9/14/2018 10:06:00 AM,111.45,112.2,111.15,111.15,225
9/14/2018 10:05:00 AM,112.4,112.4,111.45,111.45,150
9/14/2018 10:04:00 AM,111.5,112.4,111.5,112.4,75
9/14/2018 10:03:00 AM,112.4,112.4,111.4,111.5,375
9/14/2018 10:02:00 AM,112.5,112.95,112,112.4,750
9/14/2018 10:01:00 AM,112.9,112.9,112.05,112.5,2100
9/14/2018 10:00:00 AM,113,113.05,112.9,112.9,2025
9/14/2018 9:59:00 AM,114,114,113,113,450
9/14/2018 9:58:00 AM,115.05,115.05,114,114,975
9/14/2018 9:57:00 AM,115.5,115.6,115,115.05,300
9/14/2018 9:56:00 AM,115,116.25,115,115.5,600
9/14/2018 9:55:00 AM,115.25,116,115,115,600
9/14/2018 9:54:00 AM,113.85,115.75,113.85,115.25,750
9/14/2018 9:53:00 AM,114.9,114.9,113.85,113.85,75
9/14/2018 9:52:00 AM,115,115,114,114.9,1050
9/14/2018 9:51:00 AM,114.65,115,114.15,115,675
9/14/2018 9:50:00 AM,115,115,114.65,114.65,2175
9/14/2018 9:49:00 AM,114.2,115.2,114.2,115,300
9/14/2018 9:48:00 AM,115.7,115.7,114.2,114.2,3075
9/14/2018 9:47:00 AM,115.5,116.15,115.15,115.7,3675
9/14/2018 9:46:00 AM,116.3,116.65,115.5,115.5,1650
9/14/2018 9:45:00 AM,117.8,118,116,116.3,900
9/14/2018 9:44:00 AM,117.65,117.95,116.6,117.8,2100
9/14/2018 9:43:00 AM,118.4,118.75,117.5,117.65,2850
9/14/2018 9:42:00 AM,119.5,119.6,118.4,118.4,825
9/14/2018 9:41:00 AM,119.25,120.45,118,119.5,4125
9/14/2018 9:40:00 AM,119.75,120.5,119.05,119.25,3375
9/14/2018 9:39:00 AM,118.75,120,118.75,120,1125
9/14/2018 9:38:00 AM,117.2,118.75,117,118.75,2925
9/14/2018 9:37:00 AM,118.05,118.05,116.25,117.75,3900
9/14/2018 9:36:00 AM,116.8,119.4,116.8,118.2,3975
9/14/2018 9:35:00 AM,116.05,118,116,116.8,5625
9/14/2018 9:34:00 AM,115.75,116.95,114.5,116.35,4575
9/14/2018 9:33:00 AM,117.3,118,115.75,115.75,7650
9/14/2018 9:32:00 AM,117.5,118,117,117.3,5775
9/14/2018 9:31:00 AM,116.3,118.4,116.3,117.55,5625
9/14/2018 9:30:00 AM,117.2,117.45,116,116.3,3900
9/14/2018 9:29:00 AM,117.7,118.25,116.55,117.2,5475
9/14/2018 9:28:00 AM,117.5,118.9,116.5,117.95,5175
9/14/2018 9:27:00 AM,118.35,118.35,115.05,117.5,3600
9/14/2018 9:26:00 AM,115.45,118.35,114.95,118.35,2175
9/14/2018 9:25:00 AM,116,116.35,115.15,115.45,3900
9/14/2018 9:24:00 AM,115,116,114.35,116,825
9/14/2018 9:23:00 AM,114,115.35,114,114.5,3525
9/14/2018 9:22:00 AM,113.5,114.35,113,114,1350
9/14/2018 9:21:00 AM,112.85,113.5,112,113.5,1050
9/14/2018 9:20:00 AM,112.45,113.85,110.75,112.85,450
9/14/2018 9:19:00 AM,107.55,112.45,107.55,112.45,2550
9/14/2018 9:18:00 AM,109.2,109.2,106.4,107.55,975
9/14/2018 9:17:00 AM,110.75,110.75,109,109.2,1275
9/14/2018 9:16:00 AM,108.2,110.75,108.2,110.75,3975
9/14/2018 9:15:00 AM,110,110,105.7,108.2,2550
