Date,USDINR18SEP72.5PE O,USDINR18SEP72.5PE H,USDINR18SEP72.5PE L,USDINR18SEP72.5PE C,USDINR18SEP72.5PE V
9/14/2018 1:26:00 PM,0.9325,0.94,0.9325,0.94,22
9/14/2018 1:25:00 PM,0.935,0.935,0.9325,0.9325,164
9/14/2018 1:24:00 PM,0.935,0.935,0.935,0.935,0
9/14/2018 1:23:00 PM,0.94,0.94,0.935,0.935,1
9/14/2018 1:22:00 PM,0.94,0.94,0.94,0.94,0
9/14/2018 1:21:00 PM,0.94,0.94,0.94,0.94,0
9/14/2018 1:20:00 PM,0.94,0.94,0.94,0.94,0
9/14/2018 1:19:00 PM,0.94,0.94,0.94,0.94,0
9/14/2018 1:18:00 PM,0.9525,0.9525,0.94,0.94,5
9/14/2018 1:17:00 PM,0.9625,0.9625,0.9525,0.9525,15
9/14/2018 1:16:00 PM,0.97,0.97,0.9575,0.9625,119
9/14/2018 1:15:00 PM,0.97,0.97,0.9625,0.97,205
9/14/2018 1:14:00 PM,0.97,0.97,0.97,0.97,0
9/14/2018 1:13:00 PM,0.97,0.97,0.97,0.97,0
9/14/2018 1:12:00 PM,0.98,0.98,0.97,0.97,20
9/14/2018 1:11:00 PM,0.9875,0.9875,0.98,0.98,10
9/14/2018 1:10:00 PM,0.9875,0.9875,0.98,0.9875,160
9/14/2018 1:09:00 PM,0.9875,0.9875,0.9875,0.9875,0
9/14/2018 1:08:00 PM,0.99,0.9925,0.9875,0.9875,153
9/14/2018 1:07:00 PM,1.0175,1.0175,0.99,0.99,25
9/14/2018 1:06:00 PM,1.0175,1.0175,1.0175,1.0175,0
9/14/2018 1:05:00 PM,0.9975,1.0175,0.9975,1.0175,158
9/14/2018 1:04:00 PM,0.9975,0.9975,0.9975,0.9975,0
9/14/2018 1:03:00 PM,0.9975,0.9975,0.9975,0.9975,56
9/14/2018 1:02:00 PM,0.99,1.005,0.99,0.9975,82
9/14/2018 1:01:00 PM,0.97,1,0.97,0.99,633
9/14/2018 1:00:00 PM,0.95,0.9725,0.95,0.97,44
9/14/2018 12:59:00 PM,0.94,0.95,0.94,0.95,19
9/14/2018 12:58:00 PM,0.93,0.94,0.93,0.94,133
9/14/2018 12:57:00 PM,0.93,0.93,0.93,0.93,0
9/14/2018 12:56:00 PM,0.93,0.93,0.93,0.93,1
9/14/2018 12:55:00 PM,0.9075,0.93,0.9075,0.93,13
9/14/2018 12:54:00 PM,0.9075,0.9075,0.9075,0.9075,0
9/14/2018 12:53:00 PM,0.9075,0.9075,0.9075,0.9075,0
9/14/2018 12:52:00 PM,0.9075,0.9075,0.9075,0.9075,0
9/14/2018 12:51:00 PM,0.9075,0.9075,0.9075,0.9075,0
9/14/2018 12:50:00 PM,0.905,0.9075,0.905,0.9075,13
9/14/2018 12:49:00 PM,0.905,0.905,0.905,0.905,0
9/14/2018 12:48:00 PM,0.92,0.92,0.905,0.905,13
9/14/2018 12:47:00 PM,0.92,0.92,0.92,0.92,0
9/14/2018 12:46:00 PM,0.92,0.92,0.92,0.92,0
9/14/2018 12:45:00 PM,0.92,0.92,0.92,0.92,0
9/14/2018 12:44:00 PM,0.92,0.92,0.92,0.92,5
9/14/2018 12:43:00 PM,0.905,0.92,0.9,0.92,21
9/14/2018 12:42:00 PM,0.905,0.905,0.905,0.905,0
9/14/2018 12:41:00 PM,0.905,0.905,0.905,0.905,0
9/14/2018 12:40:00 PM,0.905,0.905,0.905,0.905,0
9/14/2018 12:39:00 PM,0.905,0.905,0.905,0.905,0
9/14/2018 12:38:00 PM,0.895,0.905,0.895,0.905,13
9/14/2018 12:37:00 PM,0.895,0.895,0.895,0.895,0
9/14/2018 12:36:00 PM,0.895,0.895,0.895,0.895,0
9/14/2018 12:35:00 PM,0.895,0.895,0.895,0.895,0
9/14/2018 12:34:00 PM,0.9025,0.9025,0.8925,0.895,121
9/14/2018 12:33:00 PM,0.8875,0.9025,0.8875,0.9025,18
9/14/2018 12:32:00 PM,0.9,0.9,0.8875,0.8875,200
9/14/2018 12:31:00 PM,0.9025,0.9025,0.9,0.9,2
9/14/2018 12:30:00 PM,0.9075,0.9075,0.9025,0.9025,100
9/14/2018 12:29:00 PM,0.905,0.9075,0.905,0.9075,13
9/14/2018 12:28:00 PM,0.91,0.91,0.9025,0.905,23
9/14/2018 12:27:00 PM,0.9075,0.91,0.9,0.91,448
9/14/2018 12:26:00 PM,0.9175,0.9175,0.905,0.9075,133
9/14/2018 12:25:00 PM,0.92,0.9275,0.915,0.9175,630
9/14/2018 12:24:00 PM,0.9275,0.9275,0.92,0.92,593
9/14/2018 12:23:00 PM,0.9325,0.9325,0.9275,0.9275,28
9/14/2018 12:22:00 PM,0.94,0.94,0.9325,0.9325,10
9/14/2018 12:21:00 PM,0.94,0.94,0.94,0.94,0
9/14/2018 12:20:00 PM,0.95,0.955,0.9375,0.94,433
9/14/2018 12:19:00 PM,0.965,0.965,0.95,0.95,260
9/14/2018 12:18:00 PM,0.9425,0.965,0.9425,0.965,344
9/14/2018 12:17:00 PM,0.9175,0.9425,0.9175,0.9425,442
9/14/2018 12:16:00 PM,0.9225,0.9225,0.9175,0.9175,98
9/14/2018 12:15:00 PM,0.925,0.935,0.9175,0.9225,635
9/14/2018 12:14:00 PM,0.925,0.9275,0.915,0.925,856
9/14/2018 12:13:00 PM,0.94,0.94,0.925,0.925,301
9/14/2018 12:12:00 PM,0.905,0.965,0.905,0.94,741
9/14/2018 12:11:00 PM,0.8825,0.9275,0.8825,0.905,780
9/14/2018 12:10:00 PM,0.8625,0.8825,0.8625,0.8825,125
9/14/2018 12:09:00 PM,0.8725,0.8725,0.8625,0.8625,3
9/14/2018 12:08:00 PM,0.8625,0.8775,0.8575,0.8725,177
9/14/2018 12:07:00 PM,0.87,0.87,0.8575,0.8625,73
9/14/2018 12:06:00 PM,0.8725,0.875,0.87,0.87,137
9/14/2018 12:05:00 PM,0.8525,0.8825,0.8475,0.8725,804
9/14/2018 12:04:00 PM,0.83,0.8525,0.83,0.8525,282
9/14/2018 12:03:00 PM,0.8175,0.8275,0.8175,0.8275,24
9/14/2018 12:02:00 PM,0.81,0.8225,0.81,0.8175,111
9/14/2018 12:01:00 PM,0.81,0.81,0.81,0.81,0
9/14/2018 12:00:00 PM,0.7925,0.8125,0.7925,0.81,278
9/14/2018 11:59:00 AM,0.7925,0.7925,0.7925,0.7925,0
9/14/2018 11:58:00 AM,0.7925,0.7925,0.7925,0.7925,0
9/14/2018 11:57:00 AM,0.7925,0.7925,0.7925,0.7925,0
9/14/2018 11:56:00 AM,0.7875,0.7925,0.7875,0.7925,100
9/14/2018 11:55:00 AM,0.78,0.7875,0.78,0.7875,50
9/14/2018 11:54:00 AM,0.78,0.78,0.78,0.78,0
9/14/2018 11:53:00 AM,0.78,0.78,0.78,0.78,105
9/14/2018 11:52:00 AM,0.77,0.78,0.77,0.78,5
9/14/2018 11:51:00 AM,0.77,0.77,0.77,0.77,0
9/14/2018 11:50:00 AM,0.775,0.775,0.7675,0.77,161
9/14/2018 11:49:00 AM,0.775,0.775,0.775,0.775,0
9/14/2018 11:48:00 AM,0.78,0.78,0.775,0.775,150
9/14/2018 11:47:00 AM,0.7775,0.78,0.7775,0.78,38
9/14/2018 11:46:00 AM,0.7775,0.7775,0.7775,0.7775,0
9/14/2018 11:45:00 AM,0.7925,0.7925,0.7775,0.7775,105
9/14/2018 11:44:00 AM,0.7925,0.7925,0.7925,0.7925,0
9/14/2018 11:43:00 AM,0.7925,0.7925,0.7925,0.7925,0
9/14/2018 11:42:00 AM,0.7925,0.8,0.7925,0.7925,52
9/14/2018 11:41:00 AM,0.7925,0.7925,0.7925,0.7925,0
9/14/2018 11:40:00 AM,0.8,0.8,0.7925,0.7925,3
9/14/2018 11:39:00 AM,0.8,0.8,0.8,0.8,0
9/14/2018 11:38:00 AM,0.8075,0.8075,0.8,0.8,11
9/14/2018 11:37:00 AM,0.7975,0.8175,0.7975,0.8075,486
9/14/2018 11:36:00 AM,0.805,0.805,0.7975,0.7975,60
9/14/2018 11:35:00 AM,0.815,0.815,0.805,0.805,25
9/14/2018 11:34:00 AM,0.815,0.815,0.815,0.815,0
9/14/2018 11:33:00 AM,0.815,0.815,0.815,0.815,0
9/14/2018 11:32:00 AM,0.8125,0.815,0.8125,0.815,40
9/14/2018 11:31:00 AM,0.8125,0.8125,0.8125,0.8125,0
9/14/2018 11:30:00 AM,0.8125,0.8125,0.8125,0.8125,0
9/14/2018 11:29:00 AM,0.8125,0.8125,0.8125,0.8125,0
9/14/2018 11:28:00 AM,0.8175,0.8175,0.8125,0.8125,5
9/14/2018 11:27:00 AM,0.82,0.8275,0.8175,0.8175,184
9/14/2018 11:26:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 11:25:00 AM,0.8225,0.8225,0.82,0.82,80
9/14/2018 11:24:00 AM,0.81,0.8225,0.81,0.8225,17
9/14/2018 11:23:00 AM,0.81,0.81,0.81,0.81,80
9/14/2018 11:22:00 AM,0.81,0.81,0.81,0.81,0
9/14/2018 11:21:00 AM,0.81,0.81,0.81,0.81,0
9/14/2018 11:20:00 AM,0.8125,0.8125,0.81,0.81,40
9/14/2018 11:19:00 AM,0.8075,0.8125,0.8075,0.8125,40
9/14/2018 11:18:00 AM,0.81,0.81,0.8075,0.8075,1
9/14/2018 11:17:00 AM,0.8075,0.81,0.8075,0.81,2
9/14/2018 11:16:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 11:15:00 AM,0.8075,0.8075,0.8075,0.8075,10
9/14/2018 11:14:00 AM,0.805,0.81,0.805,0.81,97
9/14/2018 11:13:00 AM,0.8025,0.8075,0.8025,0.805,161
9/14/2018 11:12:00 AM,0.795,0.8025,0.795,0.8025,135
9/14/2018 11:11:00 AM,0.795,0.795,0.795,0.795,105
9/14/2018 11:10:00 AM,0.8025,0.805,0.795,0.795,165
9/14/2018 11:09:00 AM,0.7925,0.8025,0.7925,0.8025,143
9/14/2018 11:08:00 AM,0.79,0.7925,0.7875,0.7925,1802
9/14/2018 11:07:00 AM,0.79,0.79,0.79,0.79,0
9/14/2018 11:06:00 AM,0.79,0.79,0.7875,0.79,105
9/14/2018 11:05:00 AM,0.7925,0.7925,0.79,0.79,50
9/14/2018 11:04:00 AM,0.795,0.795,0.7925,0.7925,40
9/14/2018 11:03:00 AM,0.795,0.795,0.795,0.795,40
9/14/2018 11:02:00 AM,0.82,0.82,0.795,0.795,50
9/14/2018 11:01:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 11:00:00 AM,0.8275,0.8275,0.8175,0.82,86
9/14/2018 10:59:00 AM,0.8275,0.8275,0.8275,0.8275,0
9/14/2018 10:58:00 AM,0.8275,0.8275,0.8275,0.8275,0
9/14/2018 10:57:00 AM,0.8175,0.8275,0.8175,0.8275,40
9/14/2018 10:56:00 AM,0.8175,0.8175,0.8175,0.8175,0
9/14/2018 10:55:00 AM,0.8175,0.8175,0.8175,0.8175,0
9/14/2018 10:54:00 AM,0.8225,0.8225,0.8175,0.8175,40
9/14/2018 10:53:00 AM,0.8175,0.8225,0.8175,0.8225,112
9/14/2018 10:52:00 AM,0.8075,0.8175,0.8075,0.8175,89
9/14/2018 10:51:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 10:50:00 AM,0.7875,0.8075,0.7875,0.8075,16
9/14/2018 10:49:00 AM,0.7875,0.7875,0.7875,0.7875,0
9/14/2018 10:48:00 AM,0.7925,0.7925,0.7875,0.7875,96
9/14/2018 10:47:00 AM,0.805,0.805,0.7925,0.7925,33
9/14/2018 10:46:00 AM,0.8125,0.8125,0.805,0.805,5
9/14/2018 10:45:00 AM,0.8125,0.8125,0.8125,0.8125,0
9/14/2018 10:44:00 AM,0.8125,0.8125,0.8125,0.8125,0
9/14/2018 10:43:00 AM,0.8125,0.8125,0.8125,0.8125,0
9/14/2018 10:42:00 AM,0.8125,0.8125,0.8125,0.8125,0
9/14/2018 10:41:00 AM,0.81,0.8125,0.81,0.8125,125
9/14/2018 10:40:00 AM,0.8075,0.81,0.8075,0.81,31
9/14/2018 10:39:00 AM,0.82,0.82,0.8025,0.8075,71
9/14/2018 10:38:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 10:37:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 10:36:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 10:35:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 10:34:00 AM,0.82,0.82,0.82,0.82,0
