Date,USDINR18SEP71CE O,USDINR18SEP71CE H,USDINR18SEP71CE L,USDINR18SEP71CE C,USDINR18SEP71CE V
9/14/2018 9:27:00 AM,1.05,1.055,1.0375,1.055,15
9/14/2018 9:26:00 AM,1.05,1.05,1.05,1.05,0
9/14/2018 9:25:00 AM,1.05,1.05,1.05,1.05,0
9/14/2018 9:24:00 AM,1.045,1.05,1.04,1.05,6
9/14/2018 9:23:00 AM,1.04,1.045,1.04,1.045,500
9/14/2018 9:22:00 AM,1.04,1.04,1.04,1.04,0
9/14/2018 9:21:00 AM,1.04,1.04,1.04,1.04,0
9/14/2018 9:20:00 AM,1.04,1.04,1.04,1.04,0
9/14/2018 9:19:00 AM,1.04,1.04,1.04,1.04,0
9/14/2018 9:18:00 AM,1.035,1.0475,1.035,1.04,2
9/14/2018 9:17:00 AM,1.015,1.035,1.015,1.035,15
9/14/2018 9:16:00 AM,1,1.015,1,1.015,5
9/14/2018 9:15:00 AM,1,1,1,1,0
9/14/2018 9:14:00 AM,0.9875,1.0025,0.9875,1,102
9/14/2018 9:13:00 AM,0.9625,0.9875,0.9625,0.9875,39
9/14/2018 9:12:00 AM,0.9625,0.9625,0.9625,0.9625,0
9/14/2018 9:11:00 AM,0.9775,0.9775,0.9625,0.9625,317
9/14/2018 9:10:00 AM,0.975,0.9825,0.975,0.9775,1252
9/14/2018 9:09:00 AM,0.97,0.975,0.97,0.975,15
9/14/2018 9:08:00 AM,0.95,0.97,0.95,0.97,11
9/14/2018 9:07:00 AM,0.9475,0.95,0.9425,0.95,757
9/14/2018 9:06:00 AM,0.9575,0.965,0.9475,0.9475,701
9/14/2018 9:05:00 AM,0.995,0.995,0.9525,0.9525,322
9/14/2018 9:04:00 AM,0.995,0.995,0.995,0.995,3
