Date,NIFTY18SEP11500PE O,NIFTY18SEP11500PE H,NIFTY18SEP11500PE L,NIFTY18SEP11500PE C,NIFTY18SEP11500PE V
9/14/2018 2:54:00 PM,90.95,91.45,90.55,91.15,18000
9/14/2018 2:53:00 PM,91.4,91.55,90.65,91.1,13125
9/14/2018 2:52:00 PM,91.85,92.25,91.1,91.4,25800
9/14/2018 2:51:00 PM,91,91.85,91,91.85,24000
9/14/2018 2:50:00 PM,90.25,91.25,90.2,91.15,29475
9/14/2018 2:49:00 PM,91,91.8,90.2,90.2,30975
9/14/2018 2:48:00 PM,90.7,91.55,90.6,91,12150
9/14/2018 2:47:00 PM,90.7,91.35,90.35,90.7,12750
9/14/2018 2:46:00 PM,90.65,91.5,90.2,90.7,17700
9/14/2018 2:45:00 PM,92,92,90.3,90.7,37275
9/14/2018 2:44:00 PM,91.95,92.7,91.65,92.3,25800
9/14/2018 2:43:00 PM,92.75,92.75,91.45,91.9,16575
9/14/2018 2:42:00 PM,93.15,93.15,91.3,92.4,36150
9/14/2018 2:41:00 PM,94.3,94.3,92.2,93.05,24900
9/14/2018 2:40:00 PM,94.95,95.55,94.2,94.3,15600
9/14/2018 2:39:00 PM,95.85,96.65,94.55,94.95,11850
9/14/2018 2:38:00 PM,95.15,96.8,94.8,96,27000
9/14/2018 2:37:00 PM,95.7,96.45,94.1,95.15,24000
9/14/2018 2:36:00 PM,93.5,95.4,93.05,95.25,19875
9/14/2018 2:35:00 PM,94.4,94.85,93.5,93.55,15600
9/14/2018 2:34:00 PM,95.35,96,94.2,94.2,36975
9/14/2018 2:33:00 PM,93.95,95.25,93.5,95.25,22275
9/14/2018 2:32:00 PM,94.85,94.85,93.6,94.2,12675
9/14/2018 2:31:00 PM,94.5,94.8,93.25,94.6,19050
9/14/2018 2:30:00 PM,96.25,96.8,94.5,94.5,21675
9/14/2018 2:29:00 PM,96.55,96.85,94.6,96.2,36075
9/14/2018 2:28:00 PM,97.25,97.8,96.25,96.4,24150
9/14/2018 2:27:00 PM,95.9,97.45,95.9,97.25,36750
9/14/2018 2:26:00 PM,95,95.9,94.6,95.75,9825
9/14/2018 2:25:00 PM,95.85,96.2,95,95,26025
9/14/2018 2:24:00 PM,96,97.15,95,95.85,23925
9/14/2018 2:23:00 PM,94.3,96.3,94.3,96,15450
9/14/2018 2:22:00 PM,94.05,94.45,93.3,94.3,15000
9/14/2018 2:21:00 PM,94.25,95.3,94,94.35,13350
9/14/2018 2:20:00 PM,94.35,94.6,93.8,94.05,18675
9/14/2018 2:19:00 PM,93,94.5,92.25,94.35,15075
9/14/2018 2:18:00 PM,91.25,93.85,91.25,93.05,18000
9/14/2018 2:17:00 PM,92.3,92.45,91.25,91.25,21225
9/14/2018 2:16:00 PM,92.6,93.65,91.9,92.3,23025
9/14/2018 2:15:00 PM,92.5,93.15,92.1,92.5,49350
9/14/2018 2:14:00 PM,95.6,96.05,92.55,92.55,56175
9/14/2018 2:13:00 PM,95.4,95.9,94.15,95.5,14850
9/14/2018 2:12:00 PM,95.5,95.7,94.1,95.4,18600
9/14/2018 2:11:00 PM,95.25,95.6,94.4,95.5,27075
9/14/2018 2:10:00 PM,96,97.2,95.35,95.35,30075
9/14/2018 2:09:00 PM,96.75,97.25,95.75,96,24225
9/14/2018 2:08:00 PM,96.35,97.75,95.7,97.05,28950
9/14/2018 2:07:00 PM,96.35,97.2,95,96.2,51150
9/14/2018 2:06:00 PM,99.7,99.7,96.75,96.75,56025
9/14/2018 2:05:00 PM,99.2,102,99.2,100.05,74625
9/14/2018 2:04:00 PM,96.75,99.2,96.75,99,57300
9/14/2018 2:03:00 PM,96.85,96.95,95.7,96.75,18225
9/14/2018 2:02:00 PM,96,97.25,95.5,96.85,22650
9/14/2018 2:01:00 PM,96.8,97,95.8,96,32475
9/14/2018 2:00:00 PM,94.85,97,94.5,97,42300
9/14/2018 1:59:00 PM,93.9,94.95,93.35,94.7,23400
9/14/2018 1:58:00 PM,92.6,94.3,92.45,93.9,19725
9/14/2018 1:57:00 PM,92.45,93.05,91.75,92.55,12600
9/14/2018 1:56:00 PM,93.25,93.25,91.95,92.45,22050
9/14/2018 1:55:00 PM,92.45,93.15,92.05,93.1,21900
9/14/2018 1:54:00 PM,91.9,92.25,90.25,92.25,42975
9/14/2018 1:53:00 PM,93.6,94.15,91.9,91.9,33300
9/14/2018 1:52:00 PM,92.15,93.5,91.2,93.5,18150
9/14/2018 1:51:00 PM,91.2,93,91,92,24075
9/14/2018 1:50:00 PM,93.15,93.15,90.9,91.2,40275
9/14/2018 1:49:00 PM,92.4,93.2,90.65,93.2,32775
9/14/2018 1:48:00 PM,93.1,93.65,91.2,92.35,40425
9/14/2018 1:47:00 PM,92.75,94,92.5,93.4,9975
9/14/2018 1:46:00 PM,93.75,94.5,92.65,92.75,37125
9/14/2018 1:45:00 PM,91.85,93.9,91.85,93.85,24825
9/14/2018 1:44:00 PM,92.1,92.5,91.65,91.7,37275
9/14/2018 1:43:00 PM,93.25,93.35,92.1,92.25,59775
9/14/2018 1:42:00 PM,92.7,93.85,92.6,93.35,36750
9/14/2018 1:41:00 PM,92.6,93,91.35,92.35,24900
9/14/2018 1:40:00 PM,92.1,92.45,91.05,92,15225
9/14/2018 1:39:00 PM,92.2,92.65,91.25,92.1,13650
9/14/2018 1:38:00 PM,90.6,92.65,90.15,92.2,30900
9/14/2018 1:37:00 PM,93.05,93.05,90.15,90.75,39300
9/14/2018 1:36:00 PM,94.4,94.4,91.95,92.9,15900
9/14/2018 1:35:00 PM,93.75,94.45,92.75,94,26775
9/14/2018 1:34:00 PM,92.45,94.35,92.1,93.65,31575
9/14/2018 1:33:00 PM,95,95,92.55,92.55,19275
9/14/2018 1:32:00 PM,94.1,95.35,93.55,95.35,24600
9/14/2018 1:31:00 PM,94.85,95.95,94.1,94.1,45600
9/14/2018 1:30:00 PM,93.5,94.85,93,94.55,35625
9/14/2018 1:29:00 PM,92.3,94.75,92,93.5,38550
9/14/2018 1:28:00 PM,92,92.8,90.6,92.35,43800
9/14/2018 1:27:00 PM,91.15,92.35,90.6,91.9,27975
9/14/2018 1:26:00 PM,90.8,91.45,89.3,91.15,30975
9/14/2018 1:25:00 PM,90.25,91.7,89.8,90.8,36600
9/14/2018 1:24:00 PM,91.05,91.05,89.65,90.75,53325
9/14/2018 1:23:00 PM,90.6,91.95,90.6,91.05,33825
9/14/2018 1:22:00 PM,93.6,93.6,90.5,90.6,31950
9/14/2018 1:21:00 PM,92.55,93.6,92.05,93.6,19800
9/14/2018 1:20:00 PM,90.65,92.9,90.55,92.35,38550
9/14/2018 1:19:00 PM,92.5,92.65,90.75,91,39450
9/14/2018 1:18:00 PM,91.25,92.65,91,92.45,53100
9/14/2018 1:17:00 PM,89.05,91.25,88.6,91.25,57525
9/14/2018 1:16:00 PM,91.5,91.75,88.7,89.35,86925
9/14/2018 1:15:00 PM,93.8,93.8,91,91.5,85650
9/14/2018 1:14:00 PM,94.15,95.15,93.45,93.7,45150
9/14/2018 1:13:00 PM,93.95,94.5,93.25,94.15,28275
9/14/2018 1:12:00 PM,93,93.95,92.2,93.9,53775
9/14/2018 1:11:00 PM,95.4,95.4,92.25,92.75,70125
9/14/2018 1:10:00 PM,94.45,95.95,93.6,95.3,51525
9/14/2018 1:09:00 PM,96.2,97,94.15,94.4,82200
9/14/2018 1:08:00 PM,99.75,99.75,96.05,96.55,60075
9/14/2018 1:07:00 PM,99,99.9,98.7,99.75,23175
9/14/2018 1:06:00 PM,98.7,99.9,98.4,99.25,31725
9/14/2018 1:05:00 PM,102.3,102.6,97.4,99.15,118650
9/14/2018 1:04:00 PM,105.9,106.3,102.6,102.8,20250
9/14/2018 1:03:00 PM,105.05,106.1,104.8,105.9,18075
9/14/2018 1:02:00 PM,104.25,105.4,102.5,105.05,34875
9/14/2018 1:01:00 PM,107,107,104.1,104.6,36750
9/14/2018 1:00:00 PM,108.4,108.7,106.85,107,15150
9/14/2018 12:59:00 PM,110.1,110.1,108.4,108.4,15000
9/14/2018 12:58:00 PM,110.2,110.4,109.65,110,6225
9/14/2018 12:57:00 PM,111.1,111.1,109.7,110.2,13125
9/14/2018 12:56:00 PM,110,111.3,110,111.1,4575
9/14/2018 12:55:00 PM,111.8,112,110,110,7650
9/14/2018 12:54:00 PM,111.35,111.8,110.5,111.8,3600
9/14/2018 12:53:00 PM,111.3,112,110.8,111.45,10575
9/14/2018 12:52:00 PM,111.4,111.4,110.45,111.3,14025
9/14/2018 12:51:00 PM,110.05,111.6,110.05,111.4,9600
9/14/2018 12:50:00 PM,111.35,111.5,109.35,110.25,27600
9/14/2018 12:49:00 PM,111.95,112.1,111.15,111.25,11775
9/14/2018 12:48:00 PM,110.55,111.95,109.85,111.95,8475
9/14/2018 12:47:00 PM,110.75,110.75,109,109.7,13350
9/14/2018 12:46:00 PM,112,112,110,110.7,7200
9/14/2018 12:45:00 PM,111,112.2,111,112,4350
9/14/2018 12:44:00 PM,110.05,111.1,109.55,111,7875
9/14/2018 12:43:00 PM,111,111,109.65,110.05,12225
9/14/2018 12:42:00 PM,111.35,112.6,110.8,111,9900
9/14/2018 12:41:00 PM,111.45,111.85,111,111.35,2925
9/14/2018 12:40:00 PM,110,111.6,110,111.45,5700
9/14/2018 12:39:00 PM,110.55,110.55,109.1,110,6075
9/14/2018 12:38:00 PM,110.2,110.7,109.5,110.55,4350
9/14/2018 12:37:00 PM,110.8,111.25,109.85,110.2,9675
9/14/2018 12:36:00 PM,111.05,111.2,110.65,110.8,3075
9/14/2018 12:35:00 PM,110.9,111.05,110.1,111.05,12975
9/14/2018 12:34:00 PM,109.7,111.45,109.7,111.4,13350
9/14/2018 12:33:00 PM,111.15,111.4,109.7,109.7,8025
9/14/2018 12:32:00 PM,111.65,112.15,110.65,111.15,5925
9/14/2018 12:31:00 PM,110.5,112.65,109.7,111.65,26700
9/14/2018 12:30:00 PM,109.7,110.45,108.1,110.15,9225
9/14/2018 12:29:00 PM,110,110,107.7,109.7,4200
9/14/2018 12:28:00 PM,108.15,110.15,107.25,110,18075
9/14/2018 12:27:00 PM,108.7,108.7,107.15,108.1,28350
9/14/2018 12:26:00 PM,109.75,109.75,108.45,108.7,24975
9/14/2018 12:25:00 PM,110.7,110.7,109.4,109.75,3150
9/14/2018 12:24:00 PM,110,110.75,109.55,110.7,6675
9/14/2018 12:23:00 PM,110.45,110.9,110,110,4950
9/14/2018 12:22:00 PM,109.45,110.85,109.45,110.45,18225
9/14/2018 12:21:00 PM,108.45,109.45,108.4,109.45,14100
9/14/2018 12:20:00 PM,109.1,109.1,108,108.45,28875
9/14/2018 12:19:00 PM,110,110,109,109.1,28650
9/14/2018 12:18:00 PM,111.4,111.7,110,110,18825
9/14/2018 12:17:00 PM,112.6,112.6,111.1,111.4,8775
9/14/2018 12:16:00 PM,112.2,112.95,111.7,112.6,6675
9/14/2018 12:15:00 PM,113.45,113.45,112.15,112.2,3825
9/14/2018 12:14:00 PM,113,114.45,112.3,113.45,7200
9/14/2018 12:13:00 PM,115.15,115.15,112.85,113,7950
9/14/2018 12:12:00 PM,113.8,115.15,113.5,115.15,10650
9/14/2018 12:11:00 PM,114.2,114.2,112.7,113.9,6600
9/14/2018 12:10:00 PM,113.5,114.2,112.55,114.2,16425
9/14/2018 12:09:00 PM,112.95,114.55,112.95,113.95,20175
9/14/2018 12:08:00 PM,112.95,113.15,112.65,112.95,4350
9/14/2018 12:07:00 PM,110.4,112.9,110.4,112.9,8400
9/14/2018 12:06:00 PM,111.65,111.65,110.15,110.4,15975
9/14/2018 12:05:00 PM,112.45,112.45,111.25,111.3,6825
9/14/2018 12:04:00 PM,111.45,112.85,111.1,112.45,5100
9/14/2018 12:03:00 PM,112.8,114.05,111.4,111.4,15450
9/14/2018 12:02:00 PM,114.35,114.65,112.55,112.8,11775
9/14/2018 12:01:00 PM,115,115,112.95,114.35,21900
9/14/2018 12:00:00 PM,115.55,115.6,113.4,115,16500
9/14/2018 11:59:00 AM,116.85,117.1,115,115.1,3375
9/14/2018 11:58:00 AM,117.3,117.5,116,116.85,4425
9/14/2018 11:57:00 AM,115.1,117.35,115.1,117.3,14850
9/14/2018 11:56:00 AM,116.65,117,114.45,115.1,28200
9/14/2018 11:55:00 AM,120.15,120.15,117.35,117.45,21075
9/14/2018 11:54:00 AM,119.1,121,119.1,119.8,23400
9/14/2018 11:53:00 AM,119.35,120.45,118.5,119.1,16125
9/14/2018 11:52:00 AM,119.5,120.7,119.1,119.35,16575
9/14/2018 11:51:00 AM,117,119.7,116.75,118.85,12375
9/14/2018 11:50:00 AM,116.5,118.3,116.5,117,6750
9/14/2018 11:49:00 AM,117.65,117.65,116.25,117.05,13200
9/14/2018 11:48:00 AM,119,119,117.05,117.65,17250
9/14/2018 11:47:00 AM,117.4,119.35,117.4,119,6900
9/14/2018 11:46:00 AM,117.3,118.8,117.05,117.35,20475
9/14/2018 11:45:00 AM,115.2,118,115.2,117.3,17925
9/14/2018 11:44:00 AM,115.85,116.15,114.6,114.8,11325
9/14/2018 11:43:00 AM,117.6,118.05,115.85,115.85,15900
9/14/2018 11:42:00 AM,117.35,117.75,116.2,117.75,16875
9/14/2018 11:41:00 AM,119.85,120.1,117.6,117.6,19050
9/14/2018 11:40:00 AM,117.65,120.55,117.3,120.2,42750
9/14/2018 11:39:00 AM,114.35,117.7,114.35,117.7,63150
9/14/2018 11:38:00 AM,113.9,114.5,113.7,114.3,12075
9/14/2018 11:37:00 AM,112.95,114.6,112.95,113.9,21825
9/14/2018 11:36:00 AM,113.05,113.2,112.7,112.95,38250
9/14/2018 11:35:00 AM,112.15,113.05,112.05,113.05,14025
9/14/2018 11:34:00 AM,112.9,112.95,111.7,112.15,9000
9/14/2018 11:33:00 AM,113.75,113.9,112.75,112.85,19500
9/14/2018 11:32:00 AM,112.3,114.1,112.3,113.75,25425
9/14/2018 11:31:00 AM,112.9,113.35,112.15,113.15,15600
9/14/2018 11:30:00 AM,111.4,113.35,111.3,112.75,16875
9/14/2018 11:29:00 AM,110.05,111.75,109.9,111.45,19125
9/14/2018 11:28:00 AM,109.5,110.35,109.4,110.35,10200
9/14/2018 11:27:00 AM,107.9,109.95,107.9,109.65,16125
9/14/2018 11:26:00 AM,107.4,107.9,106.9,107.9,8175
9/14/2018 11:25:00 AM,106.2,107.35,106,107.15,4350
9/14/2018 11:24:00 AM,106.8,107.1,105.8,106.7,8175
9/14/2018 11:23:00 AM,106.5,107.5,106.5,106.8,8100
9/14/2018 11:22:00 AM,106.05,107.2,106.05,106.55,7125
9/14/2018 11:21:00 AM,106.6,107,105.75,106.05,8700
9/14/2018 11:20:00 AM,105.7,107.15,105.55,106.95,14250
9/14/2018 11:19:00 AM,106.35,106.35,105.35,105.7,11250
9/14/2018 11:18:00 AM,106.55,106.6,106,106.35,5775
9/14/2018 11:17:00 AM,106.65,106.65,106.2,106.55,10350
9/14/2018 11:16:00 AM,106.8,106.95,106.25,106.65,4575
9/14/2018 11:15:00 AM,107.65,108,106.25,106.8,4200
9/14/2018 11:14:00 AM,107.2,108.45,107.2,107.65,4950
9/14/2018 11:13:00 AM,106,107.35,105.95,106.95,6375
9/14/2018 11:12:00 AM,106.05,107,105.5,106.4,12375
9/14/2018 11:11:00 AM,105.65,106.55,105.5,105.95,7500
9/14/2018 11:10:00 AM,106.65,106.95,105.65,105.65,14925
9/14/2018 11:09:00 AM,107,107.2,105.6,106.65,24825
9/14/2018 11:08:00 AM,107.5,108.35,107,107,3600
9/14/2018 11:07:00 AM,107.8,108,106.8,107.5,5925
9/14/2018 11:06:00 AM,108.7,108.7,107,107.8,13425
9/14/2018 11:05:00 AM,107.95,108.7,107.7,108.7,5025
9/14/2018 11:04:00 AM,108.65,109,107.6,107.7,11925
9/14/2018 11:03:00 AM,109.9,109.9,108.1,109,19500
9/14/2018 11:02:00 AM,109,109.9,108.8,109.9,6225
9/14/2018 11:01:00 AM,109.4,109.8,108.15,109,10500
9/14/2018 11:00:00 AM,110.35,111,109.4,109.4,13800
9/14/2018 10:59:00 AM,108.75,111.4,108.75,110.35,16950
9/14/2018 10:58:00 AM,109.6,109.6,108.25,108.75,11250
9/14/2018 10:57:00 AM,109.8,110,109,109.6,14250
9/14/2018 10:56:00 AM,109.3,109.95,109.2,109.8,9000
9/14/2018 10:55:00 AM,108.7,109.3,108.05,109.3,6750
9/14/2018 10:54:00 AM,108,109,108,108.8,13350
9/14/2018 10:53:00 AM,107.7,108.25,106.9,108.25,7275
9/14/2018 10:52:00 AM,108.1,108.25,107.1,107.7,12075
9/14/2018 10:51:00 AM,107.75,108.5,106.75,108.1,10950
9/14/2018 10:50:00 AM,106.6,107.75,106.2,107.75,12225
9/14/2018 10:49:00 AM,106.2,106.7,105.75,106.6,18300
9/14/2018 10:48:00 AM,106.65,106.8,106,106.5,7500
9/14/2018 10:47:00 AM,106.7,106.85,106,106.65,22275
9/14/2018 10:46:00 AM,106.55,107,106.2,106.7,14100
9/14/2018 10:45:00 AM,106.35,107.1,105.4,106.7,13950
9/14/2018 10:44:00 AM,105.2,105.85,103.75,105.85,14625
9/14/2018 10:43:00 AM,106.05,106.6,104.9,105.2,10725
9/14/2018 10:42:00 AM,106.4,106.85,105.35,106.05,14775
9/14/2018 10:41:00 AM,106.9,107.15,106.15,106.3,3825
9/14/2018 10:40:00 AM,106.3,107.5,106.3,106.9,18825
9/14/2018 10:39:00 AM,106.3,106.4,104.75,106.3,28425
9/14/2018 10:38:00 AM,104.8,106.35,104.8,106.35,13575
9/14/2018 10:37:00 AM,104.95,105.55,104.25,105,14775
9/14/2018 10:36:00 AM,106.2,106.35,104.7,105.05,16950
9/14/2018 10:35:00 AM,106.65,107.35,105.65,106.2,11400
9/14/2018 10:34:00 AM,106,106.65,105.5,106.65,34950
9/14/2018 10:33:00 AM,106.5,107.25,105.1,106,34200
9/14/2018 10:32:00 AM,108,108.3,106.1,106.5,23775
9/14/2018 10:31:00 AM,108,108.2,107.3,108,10050
9/14/2018 10:30:00 AM,107.95,108.8,107.75,108.05,7950
9/14/2018 10:29:00 AM,108.5,108.65,107.95,107.95,9075
9/14/2018 10:28:00 AM,108,109,108,108.5,6600
9/14/2018 10:27:00 AM,108.6,110.2,108,108,11325
9/14/2018 10:26:00 AM,111.6,111.75,108.6,108.6,16200
9/14/2018 10:25:00 AM,110.7,111.9,110.05,111.9,10875
9/14/2018 10:24:00 AM,110.65,111.3,110.45,110.7,5775
9/14/2018 10:23:00 AM,112.55,112.55,110.15,110.65,10050
9/14/2018 10:22:00 AM,112.45,113,111.45,112,6075
9/14/2018 10:21:00 AM,111.4,112.65,110.65,112.45,3450
9/14/2018 10:20:00 AM,111.65,112.4,111.15,111.15,4575
9/14/2018 10:19:00 AM,112.5,113,110.75,111.65,9075
9/14/2018 10:18:00 AM,110.75,112.5,110.75,112.5,9525
9/14/2018 10:17:00 AM,110.65,111,109.95,110.75,11625
9/14/2018 10:16:00 AM,111.95,112.5,110.35,110.85,13275
9/14/2018 10:15:00 AM,110.95,112.3,110.6,112.3,7500
9/14/2018 10:14:00 AM,110.6,111.3,110.25,111,18450
9/14/2018 10:13:00 AM,108.8,110.6,108.8,110.6,10950
9/14/2018 10:12:00 AM,109.75,109.75,108.8,108.8,7200
9/14/2018 10:11:00 AM,109.4,110.4,109,110.2,12300
9/14/2018 10:10:00 AM,109.45,110.5,108.9,109.55,22725
9/14/2018 10:09:00 AM,108.4,111.25,108.4,109.45,24075
9/14/2018 10:08:00 AM,108.5,108.85,107.45,108.4,31275
9/14/2018 10:07:00 AM,110,110,108.2,108.5,33075
9/14/2018 10:06:00 AM,110.5,112.1,110,110,18825
9/14/2018 10:05:00 AM,110.6,111.4,110.45,110.45,11550
9/14/2018 10:04:00 AM,111.8,113,110.75,110.75,19800
9/14/2018 10:03:00 AM,112,112.65,110.6,111.95,15825
9/14/2018 10:02:00 AM,113.1,113.35,112,112,22800
9/14/2018 10:01:00 AM,112.05,113.35,111.5,113.1,10725
9/14/2018 10:00:00 AM,113.7,114,111.5,112.25,18600
9/14/2018 9:59:00 AM,114.7,115.15,114,114.25,15750
9/14/2018 9:58:00 AM,117.8,117.8,114.65,114.7,22275
9/14/2018 9:57:00 AM,117.55,118.4,116.2,117.8,7575
9/14/2018 9:56:00 AM,117.15,119.5,117.15,117.55,13050
9/14/2018 9:55:00 AM,118.6,119.65,117,117.45,16200
9/14/2018 9:54:00 AM,116.15,118.65,115.5,118.6,14850
9/14/2018 9:53:00 AM,115.85,116.6,114.45,115.55,17025
9/14/2018 9:52:00 AM,117.4,117.4,114.05,115.85,12600
9/14/2018 9:51:00 AM,116,117.85,115.7,117.4,12000
9/14/2018 9:50:00 AM,117.65,117.65,114.4,116,36750
9/14/2018 9:49:00 AM,116.35,117.7,115.65,117.65,10950
9/14/2018 9:48:00 AM,117.65,117.65,115.2,116.35,19500
9/14/2018 9:47:00 AM,118.55,118.95,115.85,118.15,29700
9/14/2018 9:46:00 AM,118.45,119.4,116.65,118.55,18825
9/14/2018 9:45:00 AM,121.35,121.8,117.9,118.9,20100
9/14/2018 9:44:00 AM,121.5,122,118.05,121.35,18900
9/14/2018 9:43:00 AM,121.8,123.65,120.2,121.1,34725
9/14/2018 9:42:00 AM,122.55,123.3,121.3,121.9,17475
9/14/2018 9:41:00 AM,122.45,125,121,122.8,36900
9/14/2018 9:40:00 AM,123.05,124.4,122.05,122.4,20625
9/14/2018 9:39:00 AM,122.75,124.6,122.65,123.5,32925
9/14/2018 9:38:00 AM,118.7,123,118.7,123,17700
9/14/2018 9:37:00 AM,119.95,120.05,117.7,118.7,23250
9/14/2018 9:36:00 AM,119.3,122.35,119.15,119.95,46725
9/14/2018 9:35:00 AM,117.2,120.25,116.9,119.3,21225
9/14/2018 9:34:00 AM,118.75,118.8,116,117.25,34725
9/14/2018 9:33:00 AM,120.05,120.05,118,118.8,33075
9/14/2018 9:32:00 AM,119,121,118.85,120.35,28125
9/14/2018 9:31:00 AM,118.4,120.4,117.9,119.65,24600
9/14/2018 9:30:00 AM,118.85,118.85,115.9,118,35550
9/14/2018 9:29:00 AM,120.2,120.25,118.1,118.85,31800
9/14/2018 9:28:00 AM,120.9,121,118.5,120,39300
9/14/2018 9:27:00 AM,120,121.05,118.05,120.85,39300
9/14/2018 9:26:00 AM,117,120,116,119.55,31575
9/14/2018 9:25:00 AM,118.7,118.7,116.75,117.25,33750
9/14/2018 9:24:00 AM,117,119.3,115.7,118.8,42825
9/14/2018 9:23:00 AM,117,119,116.65,117,35625
9/14/2018 9:22:00 AM,115,117.1,113.65,116.95,39825
9/14/2018 9:21:00 AM,117.35,118,114.7,115,41625
9/14/2018 9:20:00 AM,119.4,119.4,114.5,117.5,66075
9/14/2018 9:19:00 AM,112.75,119.45,112.55,119.05,77775
9/14/2018 9:18:00 AM,109.75,112.65,109.55,112.65,65250
9/14/2018 9:17:00 AM,110.2,110.2,107.2,109.75,63075
9/14/2018 9:16:00 AM,106.05,110.35,106.05,110,110850
9/14/2018 9:15:00 AM,119.3,119.3,104.05,106.4,125250
