Date,NIFTY18SEP11450PE O,NIFTY18SEP11450PE H,NIFTY18SEP11450PE L,NIFTY18SEP11450PE C,NIFTY18SEP11450PE V
9/14/2018 2:50:00 PM,72.5,73.25,72.5,73.25,450
9/14/2018 2:49:00 PM,72.75,73.5,72.5,72.5,12300
9/14/2018 2:48:00 PM,72.55,73.15,72.5,72.75,525
9/14/2018 2:47:00 PM,72.55,73.35,72.55,72.55,1950
9/14/2018 2:46:00 PM,72.95,73.65,72.4,72.55,4950
9/14/2018 2:45:00 PM,74.25,74.25,72.45,72.95,2475
9/14/2018 2:44:00 PM,73.95,74.25,73.6,74.25,600
9/14/2018 2:43:00 PM,74.15,74.15,73.55,73.95,750
9/14/2018 2:42:00 PM,74.4,74.4,73.05,74.15,5850
9/14/2018 2:41:00 PM,75.85,75.85,74.05,74.15,2100
9/14/2018 2:40:00 PM,76,76.55,75.85,75.85,1500
9/14/2018 2:39:00 PM,77.05,77.35,76,76,825
9/14/2018 2:38:00 PM,76.5,77.05,75.9,77.05,1500
9/14/2018 2:37:00 PM,76.5,77.3,75.25,76.5,1950
9/14/2018 2:36:00 PM,75,76.4,74.55,76.4,600
9/14/2018 2:35:00 PM,76.1,76.1,75,75,600
9/14/2018 2:34:00 PM,75,76.4,75,76.1,300
9/14/2018 2:33:00 PM,75,75,75,75,0
9/14/2018 2:32:00 PM,75.5,75.5,74.95,75,1650
9/14/2018 2:31:00 PM,76,76,74.4,74.9,4800
9/14/2018 2:30:00 PM,76.9,77.6,76,76,450
9/14/2018 2:29:00 PM,78,78,76.2,76.9,1125
9/14/2018 2:28:00 PM,78.25,78.65,77.1,78,4425
9/14/2018 2:27:00 PM,76.1,78.05,76.1,77.4,2850
9/14/2018 2:26:00 PM,76.5,76.5,76.1,76.1,1200
9/14/2018 2:25:00 PM,77,77,76,76.5,1200
9/14/2018 2:24:00 PM,76.6,77.9,76.6,77,1425
9/14/2018 2:23:00 PM,75.15,77.25,75.15,76.6,2250
9/14/2018 2:22:00 PM,75.95,75.95,75.15,75.15,600
9/14/2018 2:21:00 PM,75.6,76.2,75.6,75.95,2475
9/14/2018 2:20:00 PM,75.5,75.7,75.15,75.5,2625
9/14/2018 2:19:00 PM,75.1,75.75,74.35,75.5,1125
9/14/2018 2:18:00 PM,73.2,75.35,73.2,75.1,1050
9/14/2018 2:17:00 PM,73.75,73.8,73.2,73.2,3225
9/14/2018 2:16:00 PM,74,74.05,73.7,73.75,3300
9/14/2018 2:15:00 PM,74.4,74.4,73.7,74,2850
9/14/2018 2:14:00 PM,76.35,77.3,74.4,74.4,1350
9/14/2018 2:13:00 PM,76,76.35,75.4,76.35,3525
9/14/2018 2:12:00 PM,76,76.1,75.45,76,3150
9/14/2018 2:11:00 PM,77.05,77.05,76,76,2100
9/14/2018 2:10:00 PM,77.3,77.7,77.05,77.05,2025
9/14/2018 2:09:00 PM,78.8,78.8,77.2,77.3,300
9/14/2018 2:08:00 PM,77.05,78.8,77.05,78.8,1725
9/14/2018 2:07:00 PM,78.2,78.2,76.3,77.05,2700
9/14/2018 2:06:00 PM,79.55,80.25,78.2,78.2,6300
9/14/2018 2:05:00 PM,79.25,81.7,79.25,80.35,6975
9/14/2018 2:04:00 PM,77.6,79.25,77.6,79.25,3600
9/14/2018 2:03:00 PM,78,78.1,77.6,77.6,600
9/14/2018 2:02:00 PM,77.35,78,76.9,78,1500
9/14/2018 2:01:00 PM,77.3,78,77,77.35,3525
9/14/2018 2:00:00 PM,76,78,76,77.3,8400
9/14/2018 1:59:00 PM,75.1,76,75.1,76,5250
9/14/2018 1:58:00 PM,74.6,75.15,74.3,75.1,4275
9/14/2018 1:57:00 PM,74.45,74.6,74,74.6,2400
9/14/2018 1:56:00 PM,74.8,74.8,73.95,74.45,1575
9/14/2018 1:55:00 PM,73.6,74.8,73.6,74.8,225
9/14/2018 1:54:00 PM,74.1,74.1,72.3,73.6,3000
9/14/2018 1:53:00 PM,74.6,75.25,73.65,74.1,1950
9/14/2018 1:52:00 PM,73.75,74.45,73.1,74.45,975
9/14/2018 1:51:00 PM,73.45,74.2,73.05,73.75,3450
9/14/2018 1:50:00 PM,73.95,73.95,72.65,73.45,600
9/14/2018 1:49:00 PM,74.2,74.2,73,73.95,1275
9/14/2018 1:48:00 PM,75,75,73,74.2,5625
9/14/2018 1:47:00 PM,74.15,75.15,74.15,75.15,2400
9/14/2018 1:46:00 PM,75.1,75.5,74.15,74.15,600
9/14/2018 1:45:00 PM,73.85,75.2,73.85,75.1,2400
9/14/2018 1:44:00 PM,74,74.2,73.45,73.85,7125
9/14/2018 1:43:00 PM,74.7,74.8,73.8,74,9525
9/14/2018 1:42:00 PM,74.35,74.9,73.9,74.7,5250
9/14/2018 1:41:00 PM,73.5,74.35,73.5,74.35,1200
9/14/2018 1:40:00 PM,73.3,73.7,73,73.5,1275
9/14/2018 1:39:00 PM,73.55,74,72.75,73.3,975
9/14/2018 1:38:00 PM,72.35,73.55,72,73.55,1725
9/14/2018 1:37:00 PM,73.7,73.75,72.35,72.35,1500
9/14/2018 1:36:00 PM,75.15,75.15,73.3,73.7,1050
9/14/2018 1:35:00 PM,74.8,75.15,73.8,75.15,600
9/14/2018 1:34:00 PM,74.1,75,73.5,75,1275
9/14/2018 1:33:00 PM,76,76,74.1,74.1,15450
9/14/2018 1:32:00 PM,75.65,76,75.05,76,975
9/14/2018 1:31:00 PM,75.25,76.25,75.25,75.65,3825
9/14/2018 1:30:00 PM,75,75.8,74.35,75.25,1425
9/14/2018 1:29:00 PM,73.3,75,73.3,75,1650
9/14/2018 1:28:00 PM,73.5,73.55,72.5,73.3,1050
9/14/2018 1:27:00 PM,72.6,73.65,72.35,73.5,6450
9/14/2018 1:26:00 PM,72.45,72.8,70.8,72.8,6075
9/14/2018 1:25:00 PM,71.95,73.15,71.95,72.45,1800
9/14/2018 1:24:00 PM,72.5,72.5,71.4,71.95,1350
9/14/2018 1:23:00 PM,72.95,73.2,72.15,72.5,3825
9/14/2018 1:22:00 PM,74.5,74.5,72.9,72.95,2850
9/14/2018 1:21:00 PM,73.3,74.5,73.3,74.5,3075
9/14/2018 1:20:00 PM,72.4,73.8,72.35,73.3,2400
9/14/2018 1:19:00 PM,73.8,73.8,72.4,72.5,3975
9/14/2018 1:18:00 PM,72.7,73.9,72.65,73.9,4500
9/14/2018 1:17:00 PM,71,72.6,70.35,72.4,6750
9/14/2018 1:16:00 PM,73,73.2,70.6,71.3,6825
9/14/2018 1:15:00 PM,74.75,74.75,72.5,73,14700
9/14/2018 1:14:00 PM,75.65,76,74.4,74.75,3450
9/14/2018 1:13:00 PM,74.7,75.65,74.55,75.65,3225
9/14/2018 1:12:00 PM,73.95,74.85,73.55,74.7,6225
9/14/2018 1:11:00 PM,76,76.2,73.65,73.95,8625
9/14/2018 1:10:00 PM,75.2,76.25,74.9,76,5625
9/14/2018 1:09:00 PM,77.25,77.35,75.15,75.5,4350
9/14/2018 1:08:00 PM,79.05,79.2,76.35,76.35,10200
9/14/2018 1:07:00 PM,79,79.4,78.6,79.05,3075
9/14/2018 1:06:00 PM,78.75,79.15,78.6,78.8,1350
9/14/2018 1:05:00 PM,81.7,81.7,77.7,78.75,15825
9/14/2018 1:04:00 PM,84.5,84.65,81.8,81.8,3075
9/14/2018 1:03:00 PM,83.5,84.6,83.5,84.5,2100
9/14/2018 1:02:00 PM,83.1,83.75,81.55,83.5,7125
9/14/2018 1:01:00 PM,85.35,85.35,83.05,83.1,7425
9/14/2018 1:00:00 PM,87.05,87.05,85.35,85.35,2175
9/14/2018 12:59:00 PM,88.3,88.3,87.05,87.05,450
9/14/2018 12:58:00 PM,88.05,88.3,87.8,88.3,750
9/14/2018 12:57:00 PM,89.25,89.25,87.75,88.05,450
9/14/2018 12:56:00 PM,88.25,89.25,88,89.25,1125
9/14/2018 12:55:00 PM,88.7,89.25,88.25,88.25,300
9/14/2018 12:54:00 PM,89.4,89.4,88.3,88.7,900
9/14/2018 12:53:00 PM,89,89.4,89,89.4,75
9/14/2018 12:52:00 PM,88.85,89.15,88.85,89,450
9/14/2018 12:51:00 PM,87.25,88.85,87.25,88.85,675
9/14/2018 12:50:00 PM,88.9,88.9,87.25,87.25,1350
9/14/2018 12:49:00 PM,89.35,89.35,88.9,88.9,600
9/14/2018 12:48:00 PM,87.4,89.35,87.4,89.35,3825
9/14/2018 12:47:00 PM,88.15,88.15,86.85,87.4,2475
9/14/2018 12:46:00 PM,89.65,89.65,87.7,88.15,4275
9/14/2018 12:45:00 PM,88.5,89.65,88.5,89.65,675
9/14/2018 12:44:00 PM,87.95,88.5,87.85,88.5,525
9/14/2018 12:43:00 PM,89,89,87.95,87.95,825
9/14/2018 12:42:00 PM,89.7,89.7,89,89,525
9/14/2018 12:41:00 PM,88.9,89.7,88.75,89.7,1875
9/14/2018 12:40:00 PM,88,88.9,88,88.9,600
9/14/2018 12:39:00 PM,88.05,88.05,86.95,88,375
9/14/2018 12:38:00 PM,88.35,88.8,87.35,88.05,1725
9/14/2018 12:37:00 PM,88.95,88.95,87.7,88.35,750
9/14/2018 12:36:00 PM,88.6,89.05,88.6,89,525
9/14/2018 12:35:00 PM,89.05,89.05,88.1,88.6,525
9/14/2018 12:34:00 PM,88,89.05,88,89.05,750
9/14/2018 12:33:00 PM,88.85,88.85,88,88,375
9/14/2018 12:32:00 PM,89.35,89.6,88.45,88.85,600
9/14/2018 12:31:00 PM,87.65,89.4,87.65,89.35,1575
9/14/2018 12:30:00 PM,87.05,88,86.2,87.65,1500
9/14/2018 12:29:00 PM,87.5,87.5,86.4,87.05,1200
9/14/2018 12:28:00 PM,85.95,87.5,85.9,87.5,525
9/14/2018 12:27:00 PM,86.95,86.95,85.65,85.95,10725
9/14/2018 12:26:00 PM,87.2,87.2,86.5,86.95,6150
9/14/2018 12:25:00 PM,87.75,87.75,87.2,87.2,375
9/14/2018 12:24:00 PM,88.05,88.05,87.55,87.75,375
9/14/2018 12:23:00 PM,88.6,88.6,87.95,88.05,300
9/14/2018 12:22:00 PM,87,88.6,87,88.6,1275
9/14/2018 12:21:00 PM,86.25,87.5,86.25,87,1500
9/14/2018 12:20:00 PM,87,87,86.2,86.25,2175
9/14/2018 12:19:00 PM,87.95,87.95,86.85,87,1125
9/14/2018 12:18:00 PM,89,89,87.95,87.95,1800
9/14/2018 12:17:00 PM,89.85,89.85,89,89,2100
9/14/2018 12:16:00 PM,89.9,90.05,89.5,89.85,675
9/14/2018 12:15:00 PM,90.5,90.65,89.9,89.9,5850
9/14/2018 12:14:00 PM,90.7,90.8,90,90.65,3675
9/14/2018 12:13:00 PM,91.95,91.95,90.7,90.7,11325
9/14/2018 12:12:00 PM,91.2,91.95,91.2,91.95,225
9/14/2018 12:11:00 PM,91.1,91.65,90,91.2,1725
9/14/2018 12:10:00 PM,91.2,91.2,90,91.1,900
9/14/2018 12:09:00 PM,90.3,91.3,90.3,91.2,1425
9/14/2018 12:08:00 PM,89.45,90.3,89.45,90.3,1800
9/14/2018 12:07:00 PM,88.5,89.45,88.05,89.45,675
9/14/2018 12:06:00 PM,89.1,89.1,87.7,88.5,2025
9/14/2018 12:05:00 PM,89.85,89.85,89.1,89.1,1050
9/14/2018 12:04:00 PM,88.6,89.85,88.6,89.85,300
9/14/2018 12:03:00 PM,90,90.5,88.6,88.6,1125
9/14/2018 12:02:00 PM,90.8,90.8,90,90,1275
9/14/2018 12:01:00 PM,91.45,91.45,89.65,90.8,4800
9/14/2018 12:00:00 PM,91.85,92.05,90.35,91.45,2625
9/14/2018 11:59:00 AM,93.7,93.7,91.85,91.85,1575
9/14/2018 11:58:00 AM,93.65,93.85,93,93.7,1500
9/14/2018 11:57:00 AM,92.2,93.7,92.2,93.65,3000
9/14/2018 11:56:00 AM,94,94,91.6,92.2,4350
9/14/2018 11:55:00 AM,96.2,96.25,94,94,2175
9/14/2018 11:54:00 AM,95.65,97,95.65,96.2,2400
9/14/2018 11:53:00 AM,95.75,96.5,95.2,95.65,1950
9/14/2018 11:52:00 AM,95.5,96.25,95.5,95.75,2775
9/14/2018 11:51:00 AM,93.9,95.8,93.1,95.55,2025
9/14/2018 11:50:00 AM,93.1,94.4,93.1,93.9,750
9/14/2018 11:49:00 AM,93.75,93.95,93,93.1,3150
9/14/2018 11:48:00 AM,95.3,95.3,93.5,93.75,1125
9/14/2018 11:47:00 AM,93.65,95.35,93.65,95.3,600
9/14/2018 11:46:00 AM,93.85,94.35,93.05,93.65,1275
9/14/2018 11:45:00 AM,91.9,94.35,91.9,93.85,1350
9/14/2018 11:44:00 AM,92.35,93,91.15,91.9,675
9/14/2018 11:43:00 AM,94,94.35,93.15,93.15,450
9/14/2018 11:42:00 AM,94,94,92.95,94,3450
9/14/2018 11:41:00 AM,96,96.5,94.1,94.4,3300
9/14/2018 11:40:00 AM,93.1,96.4,93.1,96,6825
9/14/2018 11:39:00 AM,91.05,93.1,91.05,93.1,3000
9/14/2018 11:38:00 AM,91.05,91.3,90.95,91.05,1575
9/14/2018 11:37:00 AM,90.8,91.9,90.75,91.05,2400
9/14/2018 11:36:00 AM,90.2,90.8,90.05,90.8,1350
9/14/2018 11:35:00 AM,89.95,90.2,89.7,90.2,2325
9/14/2018 11:34:00 AM,90.45,90.45,89.55,89.95,1350
9/14/2018 11:33:00 AM,90.6,91.15,90,90.45,1650
9/14/2018 11:32:00 AM,90.3,91.2,90.05,90.6,4275
9/14/2018 11:31:00 AM,90.45,91,90,90.4,3450
9/14/2018 11:30:00 AM,88.7,90.75,88.7,90.5,3600
9/14/2018 11:29:00 AM,88.35,89.15,88,89.15,1875
9/14/2018 11:28:00 AM,87.75,88.35,87.7,88.35,675
9/14/2018 11:27:00 AM,86,87.85,86,87.75,1275
9/14/2018 11:26:00 AM,85.6,86,85,86,900
9/14/2018 11:25:00 AM,84.85,85.6,84.6,85.6,750
9/14/2018 11:24:00 AM,85,85,84.5,84.85,750
9/14/2018 11:23:00 AM,85.55,85.55,85,85,450
9/14/2018 11:22:00 AM,84.7,85.55,84.7,85.55,1050
9/14/2018 11:21:00 AM,84.7,85.45,84.65,84.7,1350
9/14/2018 11:20:00 AM,84.3,84.7,84.05,84.7,375
9/14/2018 11:19:00 AM,84.75,84.75,83.7,84.3,2625
9/14/2018 11:18:00 AM,84.8,84.8,84.7,84.75,1050
9/14/2018 11:17:00 AM,84.9,85.05,84.8,84.8,225
9/14/2018 11:16:00 AM,85.2,85.4,84.65,84.9,450
9/14/2018 11:15:00 AM,86.2,86.2,85,85.2,1275
9/14/2018 11:14:00 AM,85.5,86.2,85.5,86.2,525
9/14/2018 11:13:00 AM,84.3,85.5,84.3,85.5,750
9/14/2018 11:12:00 AM,84.6,84.95,84.2,84.3,1350
9/14/2018 11:11:00 AM,85,85,84.15,84.6,375
9/14/2018 11:10:00 AM,84.85,85.35,84.85,85,975
9/14/2018 11:09:00 AM,86.35,86.35,84.2,84.85,2025
9/14/2018 11:08:00 AM,85.9,86.35,85.9,86.35,375
9/14/2018 11:07:00 AM,86.15,86.15,85.3,85.9,375
9/14/2018 11:06:00 AM,86.35,86.7,85.5,86.15,2700
9/14/2018 11:05:00 AM,85.75,86.4,85.75,86.35,375
9/14/2018 11:04:00 AM,86.55,86.55,85.75,85.75,225
9/14/2018 11:03:00 AM,87.85,87.85,86.4,86.55,1200
9/14/2018 11:02:00 AM,86.85,87.85,86.85,87.85,3450
9/14/2018 11:01:00 AM,87.5,87.5,86.85,86.85,1050
9/14/2018 11:00:00 AM,88.7,88.7,87.5,87.5,525
9/14/2018 10:59:00 AM,87,88.7,87,88.7,825
9/14/2018 10:58:00 AM,87,87.55,87,87,450
9/14/2018 10:57:00 AM,87.9,87.9,87,87,225
9/14/2018 10:56:00 AM,86.8,87.9,86.8,87.9,450
9/14/2018 10:55:00 AM,86.45,86.8,86.2,86.8,1275
9/14/2018 10:54:00 AM,86.2,86.45,86.2,86.45,225
9/14/2018 10:53:00 AM,86,86.2,86,86.2,1650
9/14/2018 10:52:00 AM,86.65,86.65,86,86,150
9/14/2018 10:51:00 AM,85.5,86.65,85.45,86.65,1050
9/14/2018 10:50:00 AM,85,85.75,84.9,85.5,450
9/14/2018 10:49:00 AM,84.9,85,84.45,85,450
9/14/2018 10:48:00 AM,84.9,85.1,84.9,84.9,525
9/14/2018 10:47:00 AM,85.7,85.7,84.9,84.9,450
9/14/2018 10:46:00 AM,85.3,85.7,85.1,85.7,1425
9/14/2018 10:45:00 AM,84.9,85.35,84.8,85.3,525
9/14/2018 10:44:00 AM,84.15,84.9,83.1,84.9,1575
9/14/2018 10:43:00 AM,85,85,84,84.15,2850
9/14/2018 10:42:00 AM,85.25,85.4,85,85,150
9/14/2018 10:41:00 AM,85.45,85.55,85.15,85.25,300
9/14/2018 10:40:00 AM,85,86.35,85,85.45,1275
9/14/2018 10:39:00 AM,84.6,85,84.1,85,1500
9/14/2018 10:38:00 AM,84.15,84.6,83.95,84.6,1425
9/14/2018 10:37:00 AM,84.15,84.15,83.6,83.7,1875
9/14/2018 10:36:00 AM,84.6,85,84,84,3150
9/14/2018 10:35:00 AM,85.3,85.75,84.6,84.6,4050
9/14/2018 10:34:00 AM,84,85.35,84,85.3,975
9/14/2018 10:33:00 AM,85.55,85.9,84,84,4650
9/14/2018 10:32:00 AM,86.75,86.8,85,85.55,2250
9/14/2018 10:31:00 AM,87,87,86.1,86.75,900
9/14/2018 10:30:00 AM,86.5,87,86.5,87,375
9/14/2018 10:29:00 AM,87,87.2,86.5,86.5,600
9/14/2018 10:28:00 AM,86.3,87.1,86.3,87,300
9/14/2018 10:27:00 AM,87.1,87.6,86.3,86.3,1725
9/14/2018 10:26:00 AM,89.35,89.35,87.1,87.1,900
9/14/2018 10:25:00 AM,88.95,89.35,88.15,89.35,3450
9/14/2018 10:24:00 AM,89.2,89.3,88.85,88.95,1125
9/14/2018 10:23:00 AM,90,90,88.55,89.2,450
9/14/2018 10:22:00 AM,90.25,90.25,90,90,375
9/14/2018 10:21:00 AM,89.2,90.25,89.2,90.25,1275
9/14/2018 10:20:00 AM,89.35,90.1,89.2,89.2,450
9/14/2018 10:19:00 AM,90.05,90.05,89.35,89.35,1200
9/14/2018 10:18:00 AM,88.4,90.2,88.4,90,3150
9/14/2018 10:17:00 AM,88.45,88.95,88,88.4,1125
9/14/2018 10:16:00 AM,89.7,90.4,88.45,88.45,975
9/14/2018 10:15:00 AM,88.5,90.2,88.5,89.7,750
9/14/2018 10:14:00 AM,88.85,89.45,88.5,88.5,1800
9/14/2018 10:13:00 AM,87.7,88.85,87.7,88.85,675
9/14/2018 10:12:00 AM,88,88,87.3,87.7,3300
9/14/2018 10:11:00 AM,88,88.5,87.4,88,6375
9/14/2018 10:10:00 AM,89,89,87.5,88,6900
9/14/2018 10:09:00 AM,87,89.9,87,89,6525
9/14/2018 10:08:00 AM,87.05,87.25,86.35,87,3150
9/14/2018 10:07:00 AM,88,88,87.05,87.05,5175
9/14/2018 10:06:00 AM,88.8,89.5,88,88,3975
9/14/2018 10:05:00 AM,88.55,89.15,88.55,88.8,3225
9/14/2018 10:04:00 AM,89.75,90.4,88.55,88.55,1050
9/14/2018 10:03:00 AM,90,90.1,88.7,89.75,1725
9/14/2018 10:02:00 AM,91.05,91.05,90,90,1200
9/14/2018 10:01:00 AM,90.75,91.2,90.35,91,1875
9/14/2018 10:00:00 AM,92,92,89.35,90.75,2700
9/14/2018 9:59:00 AM,92.5,93,91.85,92.25,1275
9/14/2018 9:58:00 AM,94,94.1,92.5,92.5,2175
9/14/2018 9:57:00 AM,94.35,95.2,94,94,900
9/14/2018 9:56:00 AM,95.85,95.85,94.35,94.35,525
9/14/2018 9:55:00 AM,95.65,95.85,95.65,95.85,450
9/14/2018 9:54:00 AM,91.8,95.65,91.8,95.65,825
9/14/2018 9:53:00 AM,93.5,93.8,91.8,91.8,1050
9/14/2018 9:52:00 AM,94.65,94.65,91.75,93.5,5175
9/14/2018 9:51:00 AM,93.5,94.65,93.5,94.65,3450
9/14/2018 9:50:00 AM,95.3,95.3,92,93.5,3900
9/14/2018 9:49:00 AM,94.1,95.3,93.45,95.3,3450
9/14/2018 9:48:00 AM,94.55,94.55,93,94.1,3375
9/14/2018 9:47:00 AM,94.4,95.8,93,94.55,2700
9/14/2018 9:46:00 AM,96,96.5,94.35,94.4,4650
9/14/2018 9:45:00 AM,98.85,98.9,95.05,95.05,3750
9/14/2018 9:44:00 AM,98.45,98.85,95.4,98.85,3300
9/14/2018 9:43:00 AM,98.5,100,97,97,4125
9/14/2018 9:42:00 AM,98.8,99.7,98,98.5,4575
9/14/2018 9:41:00 AM,99.6,102.1,98,98.8,4800
9/14/2018 9:40:00 AM,100.4,100.5,98.5,99.6,2325
9/14/2018 9:39:00 AM,99,100.55,99,100.4,1575
9/14/2018 9:38:00 AM,95.55,99,95.55,99,1575
9/14/2018 9:37:00 AM,95.65,96.2,94.6,95.55,4275
9/14/2018 9:36:00 AM,95.65,98.7,95.65,95.65,3675
9/14/2018 9:35:00 AM,93.9,95.65,93.9,95.65,825
9/14/2018 9:34:00 AM,95.6,95.6,93.75,93.9,1875
9/14/2018 9:33:00 AM,96.95,97.1,95.2,95.6,3600
9/14/2018 9:32:00 AM,95.85,97,95.15,96.95,3000
9/14/2018 9:31:00 AM,95.05,97,95.05,95.85,2025
9/14/2018 9:30:00 AM,96.3,96.3,93.4,95.05,2700
9/14/2018 9:29:00 AM,97.4,97.4,95.85,96.3,1350
9/14/2018 9:28:00 AM,97.35,98.1,95.9,97.4,2700
9/14/2018 9:27:00 AM,96,97.35,95.25,97.35,3750
9/14/2018 9:26:00 AM,94,96,93.8,96,1425
9/14/2018 9:25:00 AM,95.35,95.35,94,94,2325
9/14/2018 9:24:00 AM,93.55,95.35,92.4,95.35,675
9/14/2018 9:23:00 AM,93.95,95,93.55,93.55,2625
9/14/2018 9:22:00 AM,92.3,94,90.8,93.95,2400
9/14/2018 9:21:00 AM,94.2,94.2,92.2,92.3,1725
9/14/2018 9:20:00 AM,95.7,95.7,91.65,94.2,5325
9/14/2018 9:19:00 AM,90.1,95.8,90,95.7,9075
9/14/2018 9:18:00 AM,86.55,89.6,86.55,89.25,13050
9/14/2018 9:17:00 AM,88,88,85,86.55,9150
9/14/2018 9:16:00 AM,84.5,88.15,84.4,88.15,12900
9/14/2018 9:15:00 AM,93.95,93.95,83,84.5,33375
