Date,BANKNIFTY18SEP27700CE O,BANKNIFTY18SEP27700CE H,BANKNIFTY18SEP27700CE L,BANKNIFTY18SEP27700CE C,BANKNIFTY18SEP27700CE V
9/14/2018 3:29:00 PM,88.35,89.5,85,85,1000
9/14/2018 3:28:00 PM,89.6,89.6,87.95,88.9,1040
9/14/2018 3:27:00 PM,90,90,88.55,89.6,1920
9/14/2018 3:26:00 PM,89.9,90.5,89.9,90,1600
9/14/2018 3:25:00 PM,89.7,90.4,89.35,89.9,960
9/14/2018 3:24:00 PM,90,90.1,89.7,89.7,400
9/14/2018 3:23:00 PM,90,90.65,89.1,90,800
9/14/2018 3:22:00 PM,90.75,90.85,90,90,240
9/14/2018 3:21:00 PM,90.75,91.35,90.25,90.75,680
9/14/2018 3:20:00 PM,92.85,92.85,90.65,90.65,320
9/14/2018 3:19:00 PM,92.4,92.9,92.4,92.8,320
9/14/2018 3:18:00 PM,92.4,92.4,92.4,92.4,0
9/14/2018 3:17:00 PM,91.3,92.4,90.95,92.4,680
9/14/2018 3:16:00 PM,91.15,91.4,90.95,91.3,480
9/14/2018 3:15:00 PM,92.8,92.8,91.15,91.15,1280
9/14/2018 3:14:00 PM,92,93.05,92,92.8,920
9/14/2018 3:13:00 PM,91.65,92.55,91,92,400
9/14/2018 3:12:00 PM,94.6,94.6,91.55,91.65,800
9/14/2018 3:11:00 PM,93.65,94.7,93.65,94.6,240
9/14/2018 3:10:00 PM,91.15,93.65,91,93.65,1120
9/14/2018 3:09:00 PM,99,99,90.5,91.15,1960
9/14/2018 3:08:00 PM,99,99.65,98.8,99,1040
9/14/2018 3:07:00 PM,100.2,100.5,98.15,99,560
9/14/2018 3:06:00 PM,98.4,100.2,98.4,100.2,600
9/14/2018 3:05:00 PM,96.9,98.25,96.9,98.25,200
9/14/2018 3:04:00 PM,100.25,100.25,96.9,96.9,680
9/14/2018 3:03:00 PM,101.65,102.65,99.95,100.25,3520
9/14/2018 3:02:00 PM,97.6,101.2,96.55,101.2,1760
9/14/2018 3:01:00 PM,92.5,99.85,92.3,97.65,5480
9/14/2018 3:00:00 PM,88,92.5,88,92.5,1560
9/14/2018 2:59:00 PM,88.55,88.85,88,88,280
9/14/2018 2:58:00 PM,90.3,90.3,88.55,88.55,880
9/14/2018 2:57:00 PM,88.45,90.7,88.45,90.3,240
9/14/2018 2:56:00 PM,89.45,90.3,88.45,88.45,840
9/14/2018 2:55:00 PM,90.45,90.45,89,89.45,840
9/14/2018 2:54:00 PM,89.85,90.9,89.85,90.45,600
9/14/2018 2:53:00 PM,90.1,90.1,89,89,440
9/14/2018 2:52:00 PM,88.8,90.1,87.45,90.1,720
9/14/2018 2:51:00 PM,88,88.8,87.25,88.8,960
9/14/2018 2:50:00 PM,89.85,90.05,88,88,880
9/14/2018 2:49:00 PM,90.55,90.65,88.4,90.1,1000
9/14/2018 2:48:00 PM,91.3,91.7,90.55,91.3,3040
9/14/2018 2:47:00 PM,90.25,91.4,90.25,91.1,720
9/14/2018 2:46:00 PM,89.7,90.85,89.25,90.25,400
9/14/2018 2:45:00 PM,89.5,91.4,89.5,89.7,640
9/14/2018 2:44:00 PM,91.1,91.1,89.05,89.5,400
9/14/2018 2:43:00 PM,91.1,91.1,90.65,91.1,80
9/14/2018 2:42:00 PM,88.45,92,88.45,91.1,2200
9/14/2018 2:41:00 PM,87.2,89.75,87.2,88.6,1640
9/14/2018 2:40:00 PM,86.75,87.35,86.25,87.2,440
9/14/2018 2:39:00 PM,86.3,86.55,85.95,86.35,200
9/14/2018 2:38:00 PM,87.55,87.55,86.3,86.3,160
9/14/2018 2:37:00 PM,89.1,89.1,86,87.55,440
9/14/2018 2:36:00 PM,88.7,90,88.7,89.1,560
9/14/2018 2:35:00 PM,88.75,89,88.5,88.7,120
9/14/2018 2:34:00 PM,88.75,88.75,87.7,88.75,520
9/14/2018 2:33:00 PM,88.9,88.9,88.75,88.75,80
9/14/2018 2:32:00 PM,89.3,89.9,88.85,88.9,360
9/14/2018 2:31:00 PM,88.45,90.25,88.45,89.75,520
9/14/2018 2:30:00 PM,88.5,88.5,88.45,88.45,160
9/14/2018 2:29:00 PM,85.95,88.75,85.95,88.5,320
