Date,NIFTY18SEP11250PE O,NIFTY18SEP11250PE H,NIFTY18SEP11250PE L,NIFTY18SEP11250PE C,NIFTY18SEP11250PE V
9/14/2018 1:53:00 PM,31.4,31.5,31.4,31.5,1650
9/14/2018 1:52:00 PM,31,31.4,31,31.4,3375
9/14/2018 1:51:00 PM,31,31,31,31,0
9/14/2018 1:50:00 PM,30.75,31,30.75,31,75
9/14/2018 1:49:00 PM,31,31,30.4,30.75,750
9/14/2018 1:48:00 PM,31.65,31.65,31,31,600
9/14/2018 1:47:00 PM,31.8,31.8,31,31.65,5325
9/14/2018 1:46:00 PM,31.8,31.8,31.8,31.8,0
9/14/2018 1:45:00 PM,31.25,31.8,31.25,31.8,6825
9/14/2018 1:44:00 PM,31.2,31.25,31.2,31.25,150
9/14/2018 1:43:00 PM,31,31.5,30.9,31.2,7275
9/14/2018 1:42:00 PM,30.4,31,30.4,31,825
9/14/2018 1:41:00 PM,30.25,30.7,30.25,30.4,600
9/14/2018 1:40:00 PM,30.85,30.85,30.25,30.25,1875
9/14/2018 1:39:00 PM,30.35,30.35,30.1,30.15,2400
9/14/2018 1:38:00 PM,30,30.35,30,30.35,150
9/14/2018 1:37:00 PM,30.55,30.65,30,30,3525
9/14/2018 1:36:00 PM,30.65,30.75,30.35,30.55,3075
9/14/2018 1:35:00 PM,30.5,31.15,30.5,30.65,6600
9/14/2018 1:34:00 PM,30.8,30.8,30.45,30.5,15000
9/14/2018 1:33:00 PM,30.95,31.4,30.8,30.8,600
9/14/2018 1:32:00 PM,31.15,31.15,30.95,30.95,75
9/14/2018 1:31:00 PM,31.15,31.15,31.15,31.15,0
9/14/2018 1:30:00 PM,31.35,31.35,31.15,31.15,375
9/14/2018 1:29:00 PM,30.55,31.5,30.35,31.35,1275
9/14/2018 1:28:00 PM,30.55,30.55,30.1,30.55,450
9/14/2018 1:27:00 PM,29.65,30.55,29.65,30.55,375
9/14/2018 1:26:00 PM,30,30,29.45,29.65,450
9/14/2018 1:25:00 PM,29.95,30.15,29.55,30,900
9/14/2018 1:24:00 PM,29.75,29.95,29.5,29.95,1050
9/14/2018 1:23:00 PM,29.7,30.3,29.7,29.75,900
9/14/2018 1:22:00 PM,30.65,30.65,29.7,29.7,3450
9/14/2018 1:21:00 PM,30.05,30.75,30.05,30.65,1500
9/14/2018 1:20:00 PM,29.65,30.45,29.65,30.05,375
9/14/2018 1:19:00 PM,30.1,30.1,29.65,29.65,1725
9/14/2018 1:18:00 PM,29.85,30.1,29.75,30.1,2400
9/14/2018 1:17:00 PM,29.55,29.85,29.1,29.85,6900
9/14/2018 1:16:00 PM,30.2,30.2,29.2,29.55,4725
9/14/2018 1:15:00 PM,30.75,30.75,30.2,30.2,2700
9/14/2018 1:14:00 PM,31,31.05,30.7,31.05,1425
9/14/2018 1:13:00 PM,30.8,31,30.25,31,600
9/14/2018 1:12:00 PM,30.9,30.9,30,30.8,11325
9/14/2018 1:11:00 PM,31.2,31.4,30.2,30.9,18375
9/14/2018 1:10:00 PM,30.55,31.5,30.55,31.2,6675
9/14/2018 1:09:00 PM,31.3,31.3,30.5,30.55,1575
9/14/2018 1:08:00 PM,32.35,32.35,31.3,31.3,750
9/14/2018 1:07:00 PM,31.8,32.35,31.8,32.35,150
9/14/2018 1:06:00 PM,32.2,32.2,31.7,31.8,1875
9/14/2018 1:05:00 PM,32.9,32.9,31.25,31.85,9225
9/14/2018 1:04:00 PM,34,34.2,33,33.45,5025
9/14/2018 1:03:00 PM,33.9,34,33.9,34,75
9/14/2018 1:02:00 PM,33.8,33.9,33,33.9,600
9/14/2018 1:01:00 PM,34.45,34.45,33.55,33.8,2700
9/14/2018 1:00:00 PM,35,35,34.45,34.45,150
9/14/2018 12:59:00 PM,35.4,35.4,35,35,225
9/14/2018 12:58:00 PM,35.75,35.75,35.4,35.4,525
9/14/2018 12:57:00 PM,36.25,36.25,35.75,35.75,525
9/14/2018 12:56:00 PM,35.9,36.25,35.9,36.25,225
9/14/2018 12:55:00 PM,36,36,35.9,35.9,75
9/14/2018 12:54:00 PM,36,36,36,36,0
9/14/2018 12:53:00 PM,35.6,36,35.6,36,450
9/14/2018 12:52:00 PM,35.6,35.6,35.6,35.6,0
9/14/2018 12:51:00 PM,35.05,35.6,35.05,35.6,150
9/14/2018 12:50:00 PM,35.55,35.65,35.05,35.05,450
9/14/2018 12:49:00 PM,35.6,35.6,35.55,35.55,150
9/14/2018 12:48:00 PM,35.2,35.6,35.2,35.6,300
9/14/2018 12:47:00 PM,36.05,36.05,35.2,35.2,750
9/14/2018 12:46:00 PM,36.3,36.3,36.05,36.05,75
9/14/2018 12:45:00 PM,35.6,36.3,35.6,36.3,450
9/14/2018 12:44:00 PM,35.6,35.6,35.6,35.6,0
9/14/2018 12:43:00 PM,36.05,36.05,35.6,35.6,150
9/14/2018 12:42:00 PM,36.2,36.25,35.95,36.05,450
9/14/2018 12:41:00 PM,35.95,36.2,35.95,36.2,75
9/14/2018 12:40:00 PM,35.85,35.95,35.85,35.95,225
9/14/2018 12:39:00 PM,35.85,35.85,35.85,35.85,0
9/14/2018 12:38:00 PM,35.6,35.9,35.6,35.85,1575
9/14/2018 12:37:00 PM,35.6,35.6,35.6,35.6,0
9/14/2018 12:36:00 PM,35.7,35.7,35.6,35.6,75
9/14/2018 12:35:00 PM,35.5,35.7,35.5,35.7,75
9/14/2018 12:34:00 PM,35.5,35.5,35.5,35.5,0
9/14/2018 12:33:00 PM,36,36,35.5,35.5,900
9/14/2018 12:32:00 PM,36,36,36,36,1200
9/14/2018 12:31:00 PM,35.4,36.05,35.4,36,525
9/14/2018 12:30:00 PM,34.8,35.4,34.8,35.4,150
9/14/2018 12:29:00 PM,35.3,35.3,34.8,34.8,150
9/14/2018 12:28:00 PM,35.1,35.5,35,35.3,225
9/14/2018 12:27:00 PM,35.4,35.4,34.6,35.1,525
9/14/2018 12:26:00 PM,35.4,35.4,35.4,35.4,0
9/14/2018 12:25:00 PM,35.75,35.75,35.4,35.4,300
9/14/2018 12:24:00 PM,35.1,35.75,35.1,35.75,75
9/14/2018 12:23:00 PM,35.1,35.1,35.1,35.1,0
9/14/2018 12:22:00 PM,35.1,35.1,35.1,35.1,0
9/14/2018 12:21:00 PM,35.1,35.2,35.1,35.1,150
9/14/2018 12:20:00 PM,35.2,35.2,35.1,35.1,75
9/14/2018 12:19:00 PM,35.95,35.95,35.2,35.2,675
9/14/2018 12:18:00 PM,35.95,36.2,35.95,35.95,150
9/14/2018 12:17:00 PM,36.5,36.5,35.95,35.95,750
9/14/2018 12:16:00 PM,36.4,36.5,36.4,36.5,75
9/14/2018 12:15:00 PM,36.8,36.8,36.4,36.4,300
9/14/2018 12:14:00 PM,37.35,37.35,36.8,36.8,225
9/14/2018 12:13:00 PM,37.4,37.4,37.35,37.35,75
9/14/2018 12:12:00 PM,37.6,37.85,37.4,37.4,150
9/14/2018 12:11:00 PM,36.85,37.6,36.85,37.6,150
9/14/2018 12:10:00 PM,36.8,36.85,36.75,36.85,450
9/14/2018 12:09:00 PM,36.8,36.8,36.8,36.8,0
9/14/2018 12:08:00 PM,36.55,37,36.55,36.8,1875
9/14/2018 12:07:00 PM,35.85,36.55,35.85,36.55,1200
9/14/2018 12:06:00 PM,36,36.1,35.6,35.85,750
9/14/2018 12:05:00 PM,36.55,36.55,36,36,1800
9/14/2018 12:04:00 PM,36.55,36.55,36.55,36.55,0
9/14/2018 12:03:00 PM,36.7,36.8,36.4,36.55,1875
9/14/2018 12:02:00 PM,37.35,37.35,36.6,36.65,675
9/14/2018 12:01:00 PM,37.65,37.85,37.1,37.35,2025
9/14/2018 12:00:00 PM,38.05,38.05,37,37.65,3375
9/14/2018 11:59:00 AM,38.9,38.9,38.05,38.05,825
9/14/2018 11:58:00 AM,38.5,38.9,38.5,38.9,600
9/14/2018 11:57:00 AM,38.35,38.65,38.15,38.5,675
9/14/2018 11:56:00 AM,39.05,39.05,38,38.35,1875
9/14/2018 11:55:00 AM,40.05,40.05,39.05,39.05,450
9/14/2018 11:54:00 AM,39.65,40.2,39.65,40.05,525
9/14/2018 11:53:00 AM,40.25,40.25,39.6,39.65,750
9/14/2018 11:52:00 AM,39.6,40.25,39.6,40.25,2025
9/14/2018 11:51:00 AM,39.15,39.6,39,39.6,225
9/14/2018 11:50:00 AM,39.05,39.35,39.05,39.15,300
9/14/2018 11:49:00 AM,39.5,39.5,38.9,39.05,150
9/14/2018 11:48:00 AM,39.5,39.5,39.5,39.5,0
9/14/2018 11:47:00 AM,38.95,39.5,38.95,39.5,150
9/14/2018 11:46:00 AM,38.9,39,38.9,38.95,600
9/14/2018 11:45:00 AM,38,38.9,38,38.9,300
9/14/2018 11:44:00 AM,38.85,38.85,38,38,375
9/14/2018 11:43:00 AM,39,39,38.85,38.85,375
9/14/2018 11:42:00 AM,39,39,38.65,39,300
9/14/2018 11:41:00 AM,40,40.15,39.2,39.2,1875
9/14/2018 11:40:00 AM,39,40,39,39.9,1200
9/14/2018 11:39:00 AM,37.75,39,37.75,39,975
9/14/2018 11:38:00 AM,37.7,37.75,37.6,37.75,2325
9/14/2018 11:37:00 AM,37.6,37.95,37.6,37.7,750
9/14/2018 11:36:00 AM,37.25,37.6,37.25,37.6,3150
9/14/2018 11:35:00 AM,37.25,37.25,37.25,37.25,0
9/14/2018 11:34:00 AM,37.4,37.4,36.9,37.25,675
9/14/2018 11:33:00 AM,37.65,37.7,37.4,37.4,750
9/14/2018 11:32:00 AM,37.4,37.85,37.4,37.65,1800
9/14/2018 11:31:00 AM,37.45,37.45,37,37.25,375
9/14/2018 11:30:00 AM,36.45,37.45,36.45,37.45,150
9/14/2018 11:29:00 AM,36.25,36.7,36.2,36.45,3525
9/14/2018 11:28:00 AM,35.9,35.9,35.9,35.9,0
9/14/2018 11:27:00 AM,34.9,36.15,34.9,35.9,1800
9/14/2018 11:26:00 AM,34.9,34.9,34.9,34.9,0
9/14/2018 11:25:00 AM,34.9,35,34.9,34.9,450
9/14/2018 11:24:00 AM,35.1,35.1,34.7,34.9,825
9/14/2018 11:23:00 AM,34.9,35.1,34.9,35.1,900
9/14/2018 11:22:00 AM,34.65,35.2,34.65,34.9,450
9/14/2018 11:21:00 AM,34.85,34.85,34.65,34.65,225
9/14/2018 11:20:00 AM,34.55,35,34.5,34.85,300
9/14/2018 11:19:00 AM,34.75,34.95,34.55,34.55,1200
9/14/2018 11:18:00 AM,34.75,35,34.6,34.75,300
9/14/2018 11:17:00 AM,34.55,35,34.55,34.75,300
9/14/2018 11:16:00 AM,34.8,34.9,34.55,34.55,1350
9/14/2018 11:15:00 AM,34.95,35.3,34.65,34.8,1200
9/14/2018 11:14:00 AM,35.1,35.5,34.95,34.95,6150
9/14/2018 11:13:00 AM,34.65,35.25,34.65,35.1,1875
9/14/2018 11:12:00 AM,34.9,35.5,34.65,34.65,3525
9/14/2018 11:11:00 AM,34.85,35,34.75,34.9,450
9/14/2018 11:10:00 AM,35,35.2,34.85,34.85,900
9/14/2018 11:09:00 AM,35.5,35.5,34.7,35,600
9/14/2018 11:08:00 AM,35.65,35.65,35.25,35.5,525
9/14/2018 11:07:00 AM,35.65,35.65,35.65,35.65,0
9/14/2018 11:06:00 AM,35.75,35.75,35.65,35.65,150
9/14/2018 11:05:00 AM,35.75,35.75,35.75,35.75,0
9/14/2018 11:04:00 AM,35.75,35.75,35.75,35.75,0
9/14/2018 11:03:00 AM,35.95,35.95,35.75,35.75,150
9/14/2018 11:02:00 AM,36,36,35.95,35.95,75
9/14/2018 11:01:00 AM,36.15,36.15,36,36,750
9/14/2018 11:00:00 AM,36.65,36.7,36,36,375
9/14/2018 10:59:00 AM,35.95,36.65,35.95,36.65,525
9/14/2018 10:58:00 AM,36.1,36.1,35.95,35.95,75
9/14/2018 10:57:00 AM,36.2,36.2,36.1,36.1,2850
9/14/2018 10:56:00 AM,36,36.4,36,36.2,150
9/14/2018 10:55:00 AM,36,36,36,36,0
9/14/2018 10:54:00 AM,35.9,36,35.9,36,150
9/14/2018 10:53:00 AM,36,36,35.9,35.9,75
9/14/2018 10:52:00 AM,36,36,36,36,450
9/14/2018 10:51:00 AM,35.45,36,35.45,36,675
9/14/2018 10:50:00 AM,35.35,35.45,35.35,35.45,75
9/14/2018 10:49:00 AM,35.5,35.55,35.3,35.35,600
9/14/2018 10:48:00 AM,35.5,35.65,35.5,35.5,600
9/14/2018 10:47:00 AM,35.5,35.6,35.5,35.5,1050
9/14/2018 10:46:00 AM,35.5,35.5,35.5,35.5,0
9/14/2018 10:45:00 AM,35,35.6,35,35.5,150
9/14/2018 10:44:00 AM,35.1,35.4,35,35,1650
9/14/2018 10:43:00 AM,35.5,35.5,35.1,35.1,750
9/14/2018 10:42:00 AM,35.65,35.65,35.5,35.5,750
9/14/2018 10:41:00 AM,35.7,35.7,35.65,35.65,150
9/14/2018 10:40:00 AM,35.7,35.85,35.7,35.7,825
9/14/2018 10:39:00 AM,35.45,35.7,35.3,35.7,525
9/14/2018 10:38:00 AM,35,35.45,35,35.45,225
9/14/2018 10:37:00 AM,35.35,35.35,35.1,35.1,1125
9/14/2018 10:36:00 AM,35.65,35.75,35.35,35.35,525
9/14/2018 10:35:00 AM,35.65,35.65,35.35,35.65,375
9/14/2018 10:34:00 AM,35.55,35.65,35.35,35.65,225
9/14/2018 10:33:00 AM,35.5,35.6,35.2,35.55,600
9/14/2018 10:32:00 AM,35.95,35.95,35.5,35.5,450
9/14/2018 10:31:00 AM,36.3,36.3,35.95,35.95,300
9/14/2018 10:30:00 AM,36.35,36.35,36.3,36.3,75
9/14/2018 10:29:00 AM,36.6,36.6,36.35,36.35,75
9/14/2018 10:28:00 AM,36.5,36.6,36.5,36.6,150
9/14/2018 10:27:00 AM,36.75,36.75,36.5,36.5,525
9/14/2018 10:26:00 AM,37.25,37.25,36.75,36.75,225
9/14/2018 10:25:00 AM,37.35,37.35,37.25,37.25,300
9/14/2018 10:24:00 AM,37.35,37.35,37.35,37.35,75
9/14/2018 10:23:00 AM,37.8,37.8,37.35,37.35,450
9/14/2018 10:22:00 AM,37.8,37.8,37.8,37.8,0
9/14/2018 10:21:00 AM,37.85,37.85,37.6,37.8,300
9/14/2018 10:20:00 AM,37.85,37.85,37.85,37.85,0
9/14/2018 10:19:00 AM,37.75,38.2,37.75,37.85,525
9/14/2018 10:18:00 AM,37.45,37.75,37.45,37.75,75
9/14/2018 10:17:00 AM,37.45,37.5,37,37.45,750
9/14/2018 10:16:00 AM,37.65,38.05,37.1,37.45,450
9/14/2018 10:15:00 AM,37.7,37.7,37.65,37.65,150
9/14/2018 10:14:00 AM,36.9,37.7,36.9,37.7,375
9/14/2018 10:13:00 AM,36.6,36.9,36.6,36.9,225
9/14/2018 10:12:00 AM,36.8,36.9,36.6,36.6,300
9/14/2018 10:11:00 AM,36.65,36.8,36.65,36.8,75
9/14/2018 10:10:00 AM,37.1,37.1,36.65,36.65,975
9/14/2018 10:09:00 AM,36.6,37.75,36.6,37.1,1125
9/14/2018 10:08:00 AM,36.65,36.7,36.15,36.6,825
9/14/2018 10:07:00 AM,37.1,37.1,36.55,36.65,750
9/14/2018 10:06:00 AM,37.2,37.3,37.1,37.1,225
9/14/2018 10:05:00 AM,38,38,37.2,37.2,300
9/14/2018 10:04:00 AM,37.4,38,37.4,38,225
9/14/2018 10:03:00 AM,37.6,37.65,37.35,37.4,375
9/14/2018 10:02:00 AM,38.15,38.5,37.6,37.6,2550
9/14/2018 10:01:00 AM,37.85,38.15,37.65,38.15,300
9/14/2018 10:00:00 AM,38.95,38.95,37.85,37.85,750
9/14/2018 9:59:00 AM,39.4,39.4,38.7,38.95,525
9/14/2018 9:58:00 AM,39.9,40,39.4,39.4,450
9/14/2018 9:57:00 AM,40.3,40.3,39.9,39.9,150
9/14/2018 9:56:00 AM,39.8,40.7,39.8,40.3,1650
9/14/2018 9:55:00 AM,40.4,41,39.8,39.8,525
9/14/2018 9:54:00 AM,39.4,40.4,39.2,40.4,525
9/14/2018 9:53:00 AM,39.4,39.4,39.4,39.4,0
9/14/2018 9:52:00 AM,39.95,39.95,39,39.4,4125
9/14/2018 9:51:00 AM,39.35,40.05,39.35,39.95,375
9/14/2018 9:50:00 AM,40.3,40.3,39.35,39.35,150
9/14/2018 9:49:00 AM,39.85,40.3,39.85,40.3,750
9/14/2018 9:48:00 AM,39.95,40.05,39.25,39.65,1200
9/14/2018 9:47:00 AM,40.45,40.45,39.65,39.95,3375
9/14/2018 9:46:00 AM,40.85,41.2,40.45,40.45,600
9/14/2018 9:45:00 AM,42,42.55,40.85,40.85,750
9/14/2018 9:44:00 AM,41.7,42.1,41.2,42,2400
9/14/2018 9:43:00 AM,42.15,42.15,41.7,41.7,2700
9/14/2018 9:42:00 AM,43,43,42.15,42.15,150
9/14/2018 9:41:00 AM,42.45,43,41.95,43,525
9/14/2018 9:40:00 AM,42.5,43.15,42.05,42.45,5325
9/14/2018 9:39:00 AM,42.45,43.05,42.45,42.5,900
9/14/2018 9:38:00 AM,40.4,42.45,40.4,42.45,525
9/14/2018 9:37:00 AM,42,42,40.3,40.4,1050
9/14/2018 9:36:00 AM,41.15,42,41.15,42,675
9/14/2018 9:35:00 AM,40,41.5,40,41.5,300
9/14/2018 9:34:00 AM,40.45,40.45,40,40,1875
9/14/2018 9:33:00 AM,41.1,41.45,40.45,40.45,150
9/14/2018 9:32:00 AM,41.5,41.5,41,41.1,150
9/14/2018 9:31:00 AM,41,41.65,41,41.5,1350
9/14/2018 9:30:00 AM,41.05,41.05,40,40.45,5850
9/14/2018 9:29:00 AM,41.85,41.85,41.05,41.05,675
9/14/2018 9:28:00 AM,42,42,41.25,41.85,5250
9/14/2018 9:27:00 AM,41.5,42,40.8,42,450
9/14/2018 9:26:00 AM,40.7,41.3,40.05,41.3,675
9/14/2018 9:25:00 AM,41.2,41.2,40.05,40.7,1350
9/14/2018 9:24:00 AM,40,41.2,40,41.2,825
9/14/2018 9:23:00 AM,40.5,40.95,40,40,1275
9/14/2018 9:22:00 AM,39.3,40.55,39,40.5,5625
9/14/2018 9:21:00 AM,40.3,40.5,39.25,39.3,2775
9/14/2018 9:20:00 AM,40.7,41,39.1,40.3,3000
9/14/2018 9:19:00 AM,38,40.1,38,39.95,3150
9/14/2018 9:18:00 AM,36.9,37.6,36.7,37.45,5100
9/14/2018 9:17:00 AM,36.6,36.9,35.8,36.9,2700
9/14/2018 9:16:00 AM,35.25,36.95,34.95,36.95,4125
9/14/2018 9:15:00 AM,48.9,48.9,34.05,35.05,12000
