Date,NIFTY18SEP11600PE O,NIFTY18SEP11600PE H,NIFTY18SEP11600PE L,NIFTY18SEP11600PE C,NIFTY18SEP11600PE V
9/14/2018 2:12:00 PM,145.8,145.8,144.95,144.95,2250
9/14/2018 2:11:00 PM,145.75,146.5,144.6,145.8,13275
9/14/2018 2:10:00 PM,148,148.7,146,146,9375
9/14/2018 2:09:00 PM,149.1,149.1,147,148,15300
9/14/2018 2:08:00 PM,148.3,149.65,147.1,149.1,49200
9/14/2018 2:07:00 PM,148.5,148.55,145.9,148.3,38550
9/14/2018 2:06:00 PM,152.05,152.4,148.45,148.45,7350
9/14/2018 2:05:00 PM,151.1,155.1,151.1,152.7,28575
9/14/2018 2:04:00 PM,148.4,151.4,148.4,151.1,19725
9/14/2018 2:03:00 PM,148.15,148.7,147.05,148.1,4575
9/14/2018 2:02:00 PM,148,149,146.8,148.15,12000
9/14/2018 2:01:00 PM,148.75,149.1,147.45,148,16350
9/14/2018 2:00:00 PM,146,149,145.35,148.1,13425
9/14/2018 1:59:00 PM,144.3,145.95,143.2,145.65,4125
9/14/2018 1:58:00 PM,142.85,144.3,142.7,144.3,3000
9/14/2018 1:57:00 PM,142.7,143.8,141.25,142.85,2550
9/14/2018 1:56:00 PM,143.9,143.9,141.45,142.7,2925
9/14/2018 1:55:00 PM,141.9,143.75,141.7,143.3,3225
9/14/2018 1:54:00 PM,141.75,142.2,139.55,141.9,13500
9/14/2018 1:53:00 PM,143.45,145,141.6,141.75,7650
9/14/2018 1:52:00 PM,141.55,143.45,141,143.45,7275
9/14/2018 1:51:00 PM,141.15,142.25,140.05,141.5,13275
9/14/2018 1:50:00 PM,143.7,143.7,140,141.15,11550
9/14/2018 1:49:00 PM,142.05,143.7,140,143.7,9000
9/14/2018 1:48:00 PM,144.4,144.5,140.55,142.05,9300
9/14/2018 1:47:00 PM,143.7,145.45,143,144.4,4500
9/14/2018 1:46:00 PM,144.5,145.75,142.65,143.7,9000
9/14/2018 1:45:00 PM,141.8,145,141.8,145,10800
9/14/2018 1:44:00 PM,143.2,143.65,141.8,141.8,4725
9/14/2018 1:43:00 PM,144.45,144.45,142.2,143.2,7575
9/14/2018 1:42:00 PM,143.85,145.05,143.35,144.8,12300
9/14/2018 1:41:00 PM,143.25,143.85,141.6,143.85,10275
9/14/2018 1:40:00 PM,142.85,143.25,141.45,141.9,8400
9/14/2018 1:39:00 PM,142.5,143.65,141.65,142.85,5475
9/14/2018 1:38:00 PM,140.8,143.5,140,142.5,8250
9/14/2018 1:37:00 PM,143.65,143.65,140.15,140.8,13350
9/14/2018 1:36:00 PM,145.35,145.35,142.3,143.65,6975
9/14/2018 1:35:00 PM,145.15,145.9,143.65,145.9,2625
9/14/2018 1:34:00 PM,143.65,146,143.15,145.15,3225
9/14/2018 1:33:00 PM,147.45,147.45,143.7,144.2,4125
9/14/2018 1:32:00 PM,146.4,147.45,145.25,147.45,5775
9/14/2018 1:31:00 PM,146.5,148.25,146.1,146.4,14775
9/14/2018 1:30:00 PM,144.55,146.9,144.3,146.2,18000
9/14/2018 1:29:00 PM,143.7,146.6,143,144.8,5175
9/14/2018 1:28:00 PM,143.15,143.85,141.5,143.7,5025
9/14/2018 1:27:00 PM,142,143.35,141.45,143.1,2475
9/14/2018 1:26:00 PM,141.7,142.15,139.25,142,5625
9/14/2018 1:25:00 PM,141.3,142.7,140.25,141.5,5850
9/14/2018 1:24:00 PM,142.35,142.35,140,141.55,9075
9/14/2018 1:23:00 PM,141.75,143.65,141.7,142.35,7575
9/14/2018 1:22:00 PM,145.45,145.45,141.8,142.2,5100
9/14/2018 1:21:00 PM,144.3,145.45,143.45,145.45,4500
9/14/2018 1:20:00 PM,142,144.3,141.55,144.3,2400
9/14/2018 1:19:00 PM,144.4,144.5,142,142,6525
9/14/2018 1:18:00 PM,142.7,144.85,142.5,144.4,9150
9/14/2018 1:17:00 PM,139.55,142.25,139,142.25,8400
9/14/2018 1:16:00 PM,142.3,142.3,139.05,139.55,9825
9/14/2018 1:15:00 PM,146.15,146.15,142,142.3,10200
9/14/2018 1:14:00 PM,147.3,147.45,145.9,146.15,2625
9/14/2018 1:13:00 PM,147.05,147.3,146.05,147.3,5400
9/14/2018 1:12:00 PM,144.95,146.6,144.2,146.6,7200
9/14/2018 1:11:00 PM,148.25,148.25,144,144.7,10425
9/14/2018 1:10:00 PM,146.9,148.25,146.05,148.25,9300
9/14/2018 1:09:00 PM,149.35,149.35,146.2,146.9,9525
9/14/2018 1:08:00 PM,153.6,153.6,149.15,149.35,11175
9/14/2018 1:07:00 PM,152.4,153.6,152.4,153.6,3525
9/14/2018 1:06:00 PM,152.25,152.9,151.9,152.4,3225
9/14/2018 1:05:00 PM,157,157,150.2,152.25,20925
9/14/2018 1:04:00 PM,160.85,161,156.65,156.65,3450
9/14/2018 1:03:00 PM,159.95,160.85,159.85,160.85,2175
9/14/2018 1:02:00 PM,159.85,160.45,157.4,159.95,4800
9/14/2018 1:01:00 PM,162.2,162.55,158.9,159.85,7425
9/14/2018 1:00:00 PM,164.7,164.75,162.2,162.2,3000
9/14/2018 12:59:00 PM,166.65,166.65,164.65,165.35,2700
9/14/2018 12:58:00 PM,167.3,167.3,166.65,166.65,150
9/14/2018 12:57:00 PM,167.55,167.55,166.85,167.3,1425
9/14/2018 12:56:00 PM,167.65,167.75,166.95,167.55,4275
9/14/2018 12:55:00 PM,168.8,168.8,167.05,167.65,675
9/14/2018 12:54:00 PM,168.5,168.8,168,168.8,750
9/14/2018 12:53:00 PM,167.65,169.3,167.65,168.5,450
9/14/2018 12:52:00 PM,167.9,168,167.65,167.65,375
9/14/2018 12:51:00 PM,166.95,168.35,166.65,167.9,1350
9/14/2018 12:50:00 PM,169,169,165.95,166.95,825
9/14/2018 12:49:00 PM,168.8,169,168.15,169,900
9/14/2018 12:48:00 PM,166.05,168.9,166.05,168.9,1350
9/14/2018 12:47:00 PM,167.05,167.05,165.05,166.05,450
9/14/2018 12:46:00 PM,168.7,168.7,166.6,167.05,1200
9/14/2018 12:45:00 PM,168,169.2,167.95,168.7,2100
9/14/2018 12:44:00 PM,166.7,168.15,165.85,168,1350
9/14/2018 12:43:00 PM,168.1,168.1,166.1,166.7,600
9/14/2018 12:42:00 PM,168.6,169.3,168,168.1,5400
9/14/2018 12:41:00 PM,168.45,168.6,167.7,168.6,2775
9/14/2018 12:40:00 PM,165.75,168.45,165.75,168.45,1800
9/14/2018 12:39:00 PM,167.7,167.7,165.55,165.75,3900
9/14/2018 12:38:00 PM,166.1,168,165.9,167.7,2475
9/14/2018 12:37:00 PM,167.8,167.8,166.05,166.1,2550
9/14/2018 12:36:00 PM,167.8,167.8,167.8,167.8,75
9/14/2018 12:35:00 PM,167.65,168.2,167,167.8,2625
9/14/2018 12:34:00 PM,166.75,168,166.55,167.65,6225
9/14/2018 12:33:00 PM,168,168,166.75,166.75,3300
9/14/2018 12:32:00 PM,168.85,169.05,167.9,168,3450
9/14/2018 12:31:00 PM,167.35,169.45,166.55,168.85,3600
9/14/2018 12:30:00 PM,166.35,167.5,164.85,167.35,4050
9/14/2018 12:29:00 PM,166.9,166.9,164.9,166.35,675
9/14/2018 12:28:00 PM,164.15,166.9,164.15,166.9,1050
9/14/2018 12:27:00 PM,165.55,165.55,163.35,164.15,23325
9/14/2018 12:26:00 PM,165.8,165.8,165.05,165.75,2925
9/14/2018 12:25:00 PM,167.3,167.35,165.9,165.9,2700
9/14/2018 12:24:00 PM,166.75,167.3,166.7,167.3,2775
9/14/2018 12:23:00 PM,167,167.85,167,167,1575
9/14/2018 12:22:00 PM,166.65,168.05,166.4,167,1200
9/14/2018 12:21:00 PM,164.7,166.65,164.7,166.65,1725
9/14/2018 12:20:00 PM,166,166,164.7,164.7,10725
9/14/2018 12:19:00 PM,167,167,166,166,1650
9/14/2018 12:18:00 PM,169,169,167,167,375
9/14/2018 12:17:00 PM,169.9,169.9,169,169,150
9/14/2018 12:16:00 PM,169.75,169.9,169.05,169.9,2325
9/14/2018 12:15:00 PM,171.05,171.05,169.5,169.75,5175
9/14/2018 12:14:00 PM,170.4,171.35,169.55,171.05,1350
9/14/2018 12:13:00 PM,173.2,173.8,170.4,170.4,825
9/14/2018 12:12:00 PM,172,173.35,171.35,173.2,4650
9/14/2018 12:11:00 PM,171.7,172,170,172,1650
9/14/2018 12:10:00 PM,172.2,172.2,169.85,171.7,1575
9/14/2018 12:09:00 PM,169.9,172.2,169.9,172.2,975
9/14/2018 12:08:00 PM,170.1,171.3,169.9,169.9,1200
9/14/2018 12:07:00 PM,167.25,170.1,167.25,170.1,2025
9/14/2018 12:06:00 PM,168.3,168.3,166.95,167.25,5250
9/14/2018 12:05:00 PM,169.35,169.35,168.1,168.3,1575
9/14/2018 12:04:00 PM,168.1,169.55,168.1,169.35,900
9/14/2018 12:03:00 PM,170.2,171.3,170.2,170.45,825
9/14/2018 12:02:00 PM,172,172,169.5,170.55,1050
9/14/2018 12:01:00 PM,172.6,172.7,170,172,1725
9/14/2018 12:00:00 PM,173.25,173.45,170.8,172.6,1125
9/14/2018 11:59:00 AM,175.3,175.3,173.25,173.25,600
9/14/2018 11:58:00 AM,174.4,175.75,174.4,175.3,600
9/14/2018 11:57:00 AM,173.15,174.4,173.1,174.4,1575
9/14/2018 11:56:00 AM,176.15,176.15,172.2,173.15,1650
9/14/2018 11:55:00 AM,179,179,176.15,176.15,1725
9/14/2018 11:54:00 AM,178.35,180.35,178.35,179,525
9/14/2018 11:53:00 AM,178.15,179.35,177.6,178.35,975
9/14/2018 11:52:00 AM,177.6,179.55,177.25,178.3,5775
9/14/2018 11:51:00 AM,174.3,177.85,174.3,177.6,3825
9/14/2018 11:50:00 AM,174.15,176.55,174.15,174.3,3150
9/14/2018 11:49:00 AM,175.9,175.9,173.9,173.9,750
9/14/2018 11:48:00 AM,177.85,177.85,175.4,175.9,1800
9/14/2018 11:47:00 AM,175.2,178.5,175.2,177.85,450
9/14/2018 11:46:00 AM,175.5,177,174.7,175.2,5100
9/14/2018 11:45:00 AM,173.25,176.1,173.25,175.5,1425
9/14/2018 11:44:00 AM,174.5,174.5,172.75,173.25,3075
9/14/2018 11:43:00 AM,176.3,176.6,174.5,174.5,1425
9/14/2018 11:42:00 AM,176.1,176.5,174.95,176.45,3750
9/14/2018 11:41:00 AM,179.05,179.05,176.1,176.6,2025
9/14/2018 11:40:00 AM,176.6,180.45,176.05,179.05,5100
9/14/2018 11:39:00 AM,172.3,177.2,172.3,176.45,6225
9/14/2018 11:38:00 AM,171.25,172.35,171.25,172.3,3825
9/14/2018 11:37:00 AM,170.4,173.15,170.4,171.25,2625
9/14/2018 11:36:00 AM,170.25,170.6,170,170.4,2025
9/14/2018 11:35:00 AM,168.65,170.7,168.65,170.25,3450
9/14/2018 11:34:00 AM,170.6,170.6,168.65,168.65,3750
9/14/2018 11:33:00 AM,171.3,171.3,170.2,170.6,1650
9/14/2018 11:32:00 AM,170,171.65,169.5,171.3,16950
9/14/2018 11:31:00 AM,170.4,170.65,169.5,170.05,1650
9/14/2018 11:30:00 AM,168.25,170.4,168.1,170.4,2325
9/14/2018 11:29:00 AM,167.35,168.55,167.25,168.25,4425
9/14/2018 11:28:00 AM,166.2,167.35,165.55,167.35,2100
9/14/2018 11:27:00 AM,163.9,166.5,163.9,166.2,3600
9/14/2018 11:26:00 AM,162.95,163.9,162.55,163.9,2775
9/14/2018 11:25:00 AM,161.8,163,161.75,162.95,600
9/14/2018 11:24:00 AM,162.5,162.7,161.25,161.8,1800
9/14/2018 11:23:00 AM,162.1,162.85,162.1,162.5,2100
9/14/2018 11:22:00 AM,161.05,162.5,161.05,162.1,825
9/14/2018 11:21:00 AM,162.95,162.95,161.05,161.05,675
9/14/2018 11:20:00 AM,161,162.95,161,162.95,1125
9/14/2018 11:19:00 AM,161.6,161.6,160.5,161,1050
9/14/2018 11:18:00 AM,161.95,161.95,161.05,161.6,1725
9/14/2018 11:17:00 AM,161.5,162,161.5,161.95,1500
9/14/2018 11:16:00 AM,161.75,161.95,161.25,161.5,3975
9/14/2018 11:15:00 AM,163,163.2,161.75,161.75,300
9/14/2018 11:14:00 AM,162.45,164.35,162.45,163,1350
9/14/2018 11:13:00 AM,160.6,162.85,160.6,162.45,3975
9/14/2018 11:12:00 AM,160.55,161.75,160.55,160.6,9225
9/14/2018 11:11:00 AM,161.1,161.8,160.3,160.55,6825
9/14/2018 11:10:00 AM,161.4,162.45,160.9,161.1,2700
9/14/2018 11:09:00 AM,163.75,163.75,160.5,161.4,1950
9/14/2018 11:08:00 AM,162.5,163.9,162.5,163.75,3075
9/14/2018 11:07:00 AM,163.9,163.9,162.05,162.5,1350
9/14/2018 11:06:00 AM,163.8,164.5,162.65,163.9,2025
9/14/2018 11:05:00 AM,163.05,164.6,163.05,163.8,825
9/14/2018 11:04:00 AM,164.6,165,163.05,163.05,1650
9/14/2018 11:03:00 AM,165.05,165.05,163.75,164.6,2850
9/14/2018 11:02:00 AM,164.8,165.4,164.8,165.05,3375
9/14/2018 11:01:00 AM,165.75,165.9,164.45,164.8,1125
9/14/2018 11:00:00 AM,166.95,167.4,165.75,165.75,3075
9/14/2018 10:59:00 AM,165,167.65,165,166.95,2925
9/14/2018 10:58:00 AM,165.9,165.9,164.05,164.55,525
9/14/2018 10:57:00 AM,165.3,165.9,164.85,165.9,600
9/14/2018 10:56:00 AM,165.2,166.1,165,165.3,1800
9/14/2018 10:55:00 AM,164.4,165.2,163,165.2,3300
9/14/2018 10:54:00 AM,163,164.65,163,164.4,1800
9/14/2018 10:53:00 AM,162.6,163,162.6,163,150
9/14/2018 10:52:00 AM,163.95,163.95,162.55,162.6,1950
9/14/2018 10:51:00 AM,162.9,164.5,161.7,163.95,4725
9/14/2018 10:50:00 AM,160.8,162.9,160.8,162.9,1500
9/14/2018 10:49:00 AM,161.15,161.6,160.8,160.8,3150
9/14/2018 10:48:00 AM,161.4,162.05,161,161,1500
9/14/2018 10:47:00 AM,161.85,162.15,161.4,161.4,1050
9/14/2018 10:46:00 AM,162,162,161.65,161.85,5250
9/14/2018 10:45:00 AM,159.9,162.45,159.9,162,3825
9/14/2018 10:44:00 AM,160,160,158.45,159.9,4125
9/14/2018 10:43:00 AM,161.5,161.55,159.85,160,22500
9/14/2018 10:42:00 AM,161.7,161.7,160.4,161.5,1425
9/14/2018 10:41:00 AM,162.1,162.1,161,161.7,3075
9/14/2018 10:40:00 AM,161.5,163.15,161.25,162.1,35175
9/14/2018 10:39:00 AM,161.2,161.5,159.45,161.5,2850
9/14/2018 10:38:00 AM,159.55,161.2,159.55,161.2,6900
9/14/2018 10:37:00 AM,159.05,160.05,159.05,159.55,2250
9/14/2018 10:36:00 AM,161,161.35,159.05,159.05,2925
9/14/2018 10:35:00 AM,160.65,162.45,160.65,161,4575
9/14/2018 10:34:00 AM,159.9,161.6,159.9,160.65,4275
9/14/2018 10:33:00 AM,160.65,162.4,159.3,159.9,9525
9/14/2018 10:32:00 AM,163,164.15,160.65,160.65,23325
9/14/2018 10:31:00 AM,163.65,164.15,163.25,163.25,2325
9/14/2018 10:30:00 AM,163.7,164.45,163.1,163.65,3600
9/14/2018 10:29:00 AM,164.1,165,163.65,163.7,5250
9/14/2018 10:28:00 AM,164,164.75,163.95,164.35,1125
9/14/2018 10:27:00 AM,165.35,166.05,164,164,2250
9/14/2018 10:26:00 AM,168.3,169.15,165,165.35,2250
9/14/2018 10:25:00 AM,167.4,169,166.75,169,1275
9/14/2018 10:24:00 AM,167,167.5,167,167.4,150
9/14/2018 10:23:00 AM,168.8,169.85,167,167,1500
9/14/2018 10:22:00 AM,169.45,170.15,167.8,168.8,1500
9/14/2018 10:21:00 AM,167.7,169.45,167.7,169.45,675
9/14/2018 10:20:00 AM,167.95,169,167.7,167.7,1575
9/14/2018 10:19:00 AM,169.15,169.8,167.65,167.95,2700
9/14/2018 10:18:00 AM,167.65,169.15,167.65,169.15,2775
9/14/2018 10:17:00 AM,166.9,167.65,165.7,167.65,1350
9/14/2018 10:16:00 AM,169,169.8,166.55,166.9,1050
9/14/2018 10:15:00 AM,168.35,169,168.25,169,1350
9/14/2018 10:14:00 AM,166.35,168.35,166.35,168.35,4800
9/14/2018 10:13:00 AM,165.5,166.35,165,166.35,675
9/14/2018 10:12:00 AM,165.65,165.65,165.05,165.5,1275
9/14/2018 10:11:00 AM,165.5,166.2,165,165.65,1950
9/14/2018 10:10:00 AM,165.75,166,164.5,165.5,7275
9/14/2018 10:09:00 AM,163.65,167.75,163.65,165.75,7275
9/14/2018 10:08:00 AM,164.15,164.55,162.5,163.65,15825
9/14/2018 10:07:00 AM,166.15,166.15,163.5,164.15,13125
9/14/2018 10:06:00 AM,167.4,168.85,166.15,166.15,4725
9/14/2018 10:05:00 AM,167,167.85,167,167.4,1875
9/14/2018 10:04:00 AM,168.1,169.95,167,167,2550
9/14/2018 10:03:00 AM,168.95,169,167.85,168.1,4050
9/14/2018 10:02:00 AM,169.6,170.65,168.95,168.95,1575
9/14/2018 10:01:00 AM,169.5,169.9,168.05,169.85,1125
9/14/2018 10:00:00 AM,171.5,171.5,168.85,169.5,5025
9/14/2018 9:59:00 AM,172.3,172.7,171.5,171.95,6750
9/14/2018 9:58:00 AM,175.8,175.8,172.85,173.15,2850
9/14/2018 9:57:00 AM,176.35,178.1,174.9,175.8,5325
9/14/2018 9:56:00 AM,176.2,178.55,176,176.35,2850
9/14/2018 9:55:00 AM,177.25,178.5,176.2,176.2,1500
9/14/2018 9:54:00 AM,172.95,177.6,172.95,177.25,750
9/14/2018 9:53:00 AM,175.3,175.3,172.8,172.95,1125
9/14/2018 9:52:00 AM,175.7,175.7,172,174.7,3600
9/14/2018 9:51:00 AM,174,175.7,174,175.7,900
9/14/2018 9:50:00 AM,175.1,175.4,172,174,3900
9/14/2018 9:49:00 AM,173.6,176.2,173.5,175.1,525
9/14/2018 9:48:00 AM,175.85,175.85,173,173.6,4125
9/14/2018 9:47:00 AM,176.9,177.6,173.05,175.85,4050
9/14/2018 9:46:00 AM,176.65,178.6,175,176.9,1875
9/14/2018 9:45:00 AM,180.8,180.8,175.95,176.65,2850
9/14/2018 9:44:00 AM,180.55,180.8,177.4,180.8,2925
9/14/2018 9:43:00 AM,181,182.2,179,180.55,8925
9/14/2018 9:42:00 AM,183.05,183.45,180.5,181.5,3525
9/14/2018 9:41:00 AM,182.6,185.05,180.25,183.05,3975
9/14/2018 9:40:00 AM,184.7,184.7,182,182.6,2775
9/14/2018 9:39:00 AM,181.6,184.7,181.6,184.7,10650
9/14/2018 9:38:00 AM,176.85,181.95,176.85,181.95,10050
9/14/2018 9:37:00 AM,178,178.2,175.8,176.85,7500
9/14/2018 9:36:00 AM,177.75,180.95,177.75,178,2625
9/14/2018 9:35:00 AM,174.2,179.05,174.2,177.75,8325
9/14/2018 9:34:00 AM,176.7,176.7,173,174.2,9525
9/14/2018 9:33:00 AM,178.7,178.7,175.75,176.7,16800
9/14/2018 9:32:00 AM,178.75,179.2,176.65,178.7,12225
9/14/2018 9:31:00 AM,175.75,178.95,175.55,178.75,5850
9/14/2018 9:30:00 AM,176.9,176.9,173,175.7,12225
9/14/2018 9:29:00 AM,177.65,178.15,176.5,176.9,5850
9/14/2018 9:28:00 AM,178.85,179.1,176.85,178.95,3600
9/14/2018 9:27:00 AM,177.35,179.75,176.6,178.85,4275
9/14/2018 9:26:00 AM,175.75,177.35,172.95,177.35,9075
9/14/2018 9:25:00 AM,177,177,173.9,175.75,12900
9/14/2018 9:24:00 AM,174.5,178,172.55,177,5400
9/14/2018 9:23:00 AM,174.8,176.95,174.5,174.5,12075
9/14/2018 9:22:00 AM,172.2,174.8,170.55,174.8,7125
9/14/2018 9:21:00 AM,175.65,175.65,171.9,172.2,12000
9/14/2018 9:20:00 AM,177.9,178,171.1,175.65,34950
9/14/2018 9:19:00 AM,170,178.25,169.25,178.25,24450
9/14/2018 9:18:00 AM,165.65,169.8,165.25,169.8,33750
9/14/2018 9:17:00 AM,166.55,166.95,162.65,165.65,25725
9/14/2018 9:16:00 AM,161,167.3,161,167,26925
9/14/2018 9:15:00 AM,174.75,174.75,157.25,161.05,36150
