Date,NIFTY18SEP11600CE O,NIFTY18SEP11600CE H,NIFTY18SEP11600CE L,NIFTY18SEP11600CE C,NIFTY18SEP11600CE V
9/14/2018 2:54:00 PM,65.6,65.7,64.85,65.15,17475
9/14/2018 2:53:00 PM,65.15,65.35,64.45,65.35,21375
9/14/2018 2:52:00 PM,64.7,65,63.8,65,49350
9/14/2018 2:51:00 PM,64.85,65,64.45,64.75,10200
9/14/2018 2:50:00 PM,66.25,66.25,64.85,65,37425
9/14/2018 2:49:00 PM,65.55,66.25,64.95,66.25,44775
9/14/2018 2:48:00 PM,66.2,66.4,64.9,65.55,20850
9/14/2018 2:47:00 PM,65.9,66.35,65.45,66.2,28425
9/14/2018 2:46:00 PM,66.05,66.65,65.35,65.9,16500
9/14/2018 2:45:00 PM,65.6,67,65.6,66.25,54825
9/14/2018 2:44:00 PM,65.6,66.05,65,65.45,20550
9/14/2018 2:43:00 PM,65.25,66,65.05,65.65,24525
9/14/2018 2:42:00 PM,64.95,66.1,64.95,65.3,33825
9/14/2018 2:41:00 PM,63.9,65.65,63.75,64.55,40050
9/14/2018 2:40:00 PM,62.9,63.9,62.45,63.7,21600
9/14/2018 2:39:00 PM,62.1,63.1,61.5,62.95,18975
9/14/2018 2:38:00 PM,62.8,63.35,61.7,62.05,28650
9/14/2018 2:37:00 PM,62.45,63.4,61.7,62.85,54375
9/14/2018 2:36:00 PM,64.5,64.7,62.7,62.8,48750
9/14/2018 2:35:00 PM,63.85,64.5,63.2,64.25,11550
9/14/2018 2:34:00 PM,63.25,63.85,62.45,63.85,14775
9/14/2018 2:33:00 PM,64.25,64.55,63.25,63.25,6975
9/14/2018 2:32:00 PM,63.4,64.5,63.4,64.3,11625
9/14/2018 2:31:00 PM,64,64.7,63.4,63.4,10125
9/14/2018 2:30:00 PM,62.75,64.25,62.3,64,23100
9/14/2018 2:29:00 PM,63.1,64,62.7,62.8,29100
9/14/2018 2:28:00 PM,62.45,63.25,61.9,63.1,34425
9/14/2018 2:27:00 PM,63.7,63.7,61.7,62.45,44100
9/14/2018 2:26:00 PM,64.5,64.7,63.5,63.7,15000
9/14/2018 2:25:00 PM,64.15,64.7,63.85,64.7,22350
9/14/2018 2:24:00 PM,64.55,64.55,63.4,64.15,25350
9/14/2018 2:23:00 PM,65.45,65.5,64,64.55,16275
9/14/2018 2:22:00 PM,65.7,66.4,65.65,65.85,25800
9/14/2018 2:21:00 PM,65.3,65.55,64.55,65.4,16650
9/14/2018 2:20:00 PM,65.05,65.6,64.75,65.3,12225
9/14/2018 2:19:00 PM,66.65,67,65.05,65.05,23475
9/14/2018 2:18:00 PM,67.35,67.35,65.5,66.5,33150
9/14/2018 2:17:00 PM,66.9,67.5,66.9,67.35,17925
9/14/2018 2:16:00 PM,66.95,67.25,65.9,66.9,24225
9/14/2018 2:15:00 PM,66.4,67,65.75,66.85,28650
9/14/2018 2:14:00 PM,64.8,66.45,64.35,66.35,35700
9/14/2018 2:13:00 PM,64.65,65.5,64.6,64.8,6225
9/14/2018 2:12:00 PM,64.7,65.5,64.65,64.65,18375
9/14/2018 2:11:00 PM,65.35,65.7,64.65,64.8,34950
9/14/2018 2:10:00 PM,64.75,65.3,64,65.3,22050
9/14/2018 2:09:00 PM,63.75,64.95,63.75,64.85,28950
9/14/2018 2:08:00 PM,64.4,64.6,63.3,63.75,18450
9/14/2018 2:07:00 PM,64,64.75,63.5,64.4,50025
9/14/2018 2:06:00 PM,62.25,64,62.1,64,34650
9/14/2018 2:05:00 PM,61.85,61.95,60.5,61.85,54000
9/14/2018 2:04:00 PM,64.4,64.4,61.85,61.85,42375
9/14/2018 2:03:00 PM,64.25,64.75,64,64.35,19350
9/14/2018 2:02:00 PM,64.35,65.15,63.75,64.25,38100
9/14/2018 2:01:00 PM,64,64.7,63.5,64.35,41325
9/14/2018 2:00:00 PM,65.15,65.5,63.85,64,27450
9/14/2018 1:59:00 PM,66.3,66.6,65.2,65.25,20100
9/14/2018 1:58:00 PM,67.45,67.5,66.2,66.4,11475
9/14/2018 1:57:00 PM,67.4,68,67,67.5,15000
9/14/2018 1:56:00 PM,66.75,67.8,66.75,67.4,13050
9/14/2018 1:55:00 PM,67.4,67.85,66.35,66.75,18525
9/14/2018 1:54:00 PM,67.7,69,67.3,67.4,56325
9/14/2018 1:53:00 PM,66.4,67.9,65.9,67.7,34200
9/14/2018 1:52:00 PM,67.9,68.5,66.75,66.75,23325
9/14/2018 1:51:00 PM,68,68.3,66.95,67.9,34425
9/14/2018 1:50:00 PM,66.25,68.05,66.25,68.05,60975
9/14/2018 1:49:00 PM,66.5,67.45,66.25,66.25,34050
9/14/2018 1:48:00 PM,64.85,66.8,64.6,66.5,48300
9/14/2018 1:47:00 PM,65.45,65.75,64.5,64.85,14850
9/14/2018 1:46:00 PM,64.45,65.55,63.75,65.45,31725
9/14/2018 1:45:00 PM,66.3,66.55,64.35,64.35,35775
9/14/2018 1:44:00 PM,65.95,66.6,65.9,66.4,53025
9/14/2018 1:43:00 PM,64.75,65.95,64.75,65.95,45825
9/14/2018 1:42:00 PM,65.35,65.6,63.85,64.35,28875
9/14/2018 1:41:00 PM,65.75,66.5,65.35,65.5,18225
9/14/2018 1:40:00 PM,65.85,67,65.85,66.2,12825
9/14/2018 1:39:00 PM,65.55,66.15,65,66,16875
9/14/2018 1:38:00 PM,66.4,67.2,65.1,65.55,36900
9/14/2018 1:37:00 PM,64.5,66.75,64.5,66.35,37425
9/14/2018 1:36:00 PM,63.7,65.25,63.7,64.7,19800
9/14/2018 1:35:00 PM,63.95,64.75,63.5,63.6,30750
9/14/2018 1:34:00 PM,64.85,65.1,63.55,64.05,43725
9/14/2018 1:33:00 PM,62.6,64.55,62.6,64.55,40350
9/14/2018 1:32:00 PM,63.3,63.8,62.35,62.6,34875
9/14/2018 1:31:00 PM,63.1,63.35,62,63.35,37425
9/14/2018 1:30:00 PM,64.65,64.9,63.2,63.2,39525
9/14/2018 1:29:00 PM,65.45,65.8,63.7,64.45,30900
9/14/2018 1:28:00 PM,65.5,66.45,65.05,65.45,20850
9/14/2018 1:27:00 PM,66.25,66.75,65.25,65.65,29325
9/14/2018 1:26:00 PM,66.8,67.85,66.25,66.25,40125
9/14/2018 1:25:00 PM,66.75,67.25,65.75,67,57600
9/14/2018 1:24:00 PM,65.5,66.65,65.3,66.3,47925
9/14/2018 1:23:00 PM,65.4,65.5,64.4,65.5,33750
9/14/2018 1:22:00 PM,63.8,65.5,63.75,65.4,37950
9/14/2018 1:21:00 PM,64.95,64.95,63.8,63.8,18975
9/14/2018 1:20:00 PM,66.1,66.15,64.65,64.8,32925
9/14/2018 1:19:00 PM,63.8,65.85,63.75,65.85,66150
9/14/2018 1:18:00 PM,65,65.05,63.5,63.6,58800
9/14/2018 1:17:00 PM,66.25,66.7,64.9,64.9,113925
9/14/2018 1:16:00 PM,64.85,66.35,64.7,66.35,118425
9/14/2018 1:15:00 PM,62.75,64.95,62.75,64.7,63825
9/14/2018 1:14:00 PM,62.55,63,62,62.8,34500
9/14/2018 1:13:00 PM,62.3,63,62,62.45,63900
9/14/2018 1:12:00 PM,63,63.5,62.3,62.3,63675
9/14/2018 1:11:00 PM,61.5,63.7,61.5,63.1,121575
9/14/2018 1:10:00 PM,61.05,61.8,60.9,61.5,111075
9/14/2018 1:09:00 PM,60.6,61.2,60.4,61.1,95250
9/14/2018 1:08:00 PM,58.9,60.65,58.9,60.65,82425
9/14/2018 1:07:00 PM,59.05,59.35,58.35,58.75,25200
9/14/2018 1:06:00 PM,59.65,60,58.8,59.1,64350
9/14/2018 1:05:00 PM,59.1,60.4,59.1,59.65,160875
9/14/2018 1:04:00 PM,57.25,59,57.25,59,39750
9/14/2018 1:03:00 PM,57.3,58,57.25,57.45,42075
9/14/2018 1:02:00 PM,57.3,58.45,57,57.3,61500
9/14/2018 1:01:00 PM,55.9,57.3,55.9,57.3,31050
9/14/2018 1:00:00 PM,55.45,55.9,55.15,55.9,13725
9/14/2018 12:59:00 PM,54.9,55.45,54.9,55.45,8550
9/14/2018 12:58:00 PM,54.5,55,54.5,54.8,8925
9/14/2018 12:57:00 PM,54.5,55,54.2,54.5,11475
9/14/2018 12:56:00 PM,54.5,54.75,54.2,54.5,8400
9/14/2018 12:55:00 PM,53.8,54.45,53.75,54.45,16200
9/14/2018 12:54:00 PM,53.85,54.1,53.75,53.8,15750
9/14/2018 12:53:00 PM,53.9,54.3,53.5,53.85,8550
9/14/2018 12:52:00 PM,53.9,54.25,53.7,53.9,9600
9/14/2018 12:51:00 PM,54.45,54.55,53.9,53.9,11175
9/14/2018 12:50:00 PM,53.9,54.75,53.7,54.3,25650
9/14/2018 12:49:00 PM,53.75,54.05,53.55,53.9,10950
9/14/2018 12:48:00 PM,55,55,53.65,53.9,8325
9/14/2018 12:47:00 PM,54.85,55.5,54.85,55,11025
9/14/2018 12:46:00 PM,54.6,55.3,54.45,54.85,46125
9/14/2018 12:45:00 PM,54.7,54.85,54.35,54.4,36675
9/14/2018 12:44:00 PM,55.05,55.15,54.4,54.75,18450
9/14/2018 12:43:00 PM,54.7,55.05,54.5,55.05,5475
9/14/2018 12:42:00 PM,54.2,54.7,53.85,54.7,8400
9/14/2018 12:41:00 PM,54.4,54.55,54,54.2,3300
9/14/2018 12:40:00 PM,54.9,54.95,54.2,54.4,8925
9/14/2018 12:39:00 PM,54.7,55.55,54.7,54.9,6300
9/14/2018 12:38:00 PM,54.8,55.5,54.55,54.7,11325
9/14/2018 12:37:00 PM,54.5,55.25,54.5,54.8,6825
9/14/2018 12:36:00 PM,54.3,54.65,54.2,54.5,3975
9/14/2018 12:35:00 PM,54.2,55,54.2,54.3,6300
9/14/2018 12:34:00 PM,55.15,55.15,54,54.2,3375
9/14/2018 12:33:00 PM,54,55.15,54,55.15,11850
9/14/2018 12:32:00 PM,53.4,54.2,53.4,54,9600
9/14/2018 12:31:00 PM,54.2,54.65,53.3,53.4,23700
9/14/2018 12:30:00 PM,54.7,55.55,54.2,54.2,10800
9/14/2018 12:29:00 PM,54.6,55.65,54.6,54.6,12075
9/14/2018 12:28:00 PM,55.65,55.75,54.4,54.6,20925
9/14/2018 12:27:00 PM,55.2,56.05,55.2,55.65,19425
9/14/2018 12:26:00 PM,54.85,55.55,54.85,55.1,27300
9/14/2018 12:25:00 PM,54.1,55,54.1,54.85,10650
9/14/2018 12:24:00 PM,54.25,54.5,54,54.25,15525
9/14/2018 12:23:00 PM,54,54.3,53.8,54.25,6075
9/14/2018 12:22:00 PM,54.25,54.5,53.75,54,12450
9/14/2018 12:21:00 PM,55.2,55.2,54.35,54.5,9600
9/14/2018 12:20:00 PM,54.8,55.45,54.8,55.2,23550
9/14/2018 12:19:00 PM,54.55,55,54.35,54.85,18600
9/14/2018 12:18:00 PM,53.9,54.55,53.9,54.55,5175
9/14/2018 12:17:00 PM,53.6,54.1,53.45,53.9,5400
9/14/2018 12:16:00 PM,53.7,53.75,53.25,53.6,3150
9/14/2018 12:15:00 PM,53.1,53.75,53.1,53.7,6075
9/14/2018 12:14:00 PM,53.15,53.45,52.75,53.1,6975
9/14/2018 12:13:00 PM,51.95,53.15,51.95,53.15,4050
9/14/2018 12:12:00 PM,52.9,53.1,51.8,51.95,18900
9/14/2018 12:11:00 PM,52.6,53.45,52.6,52.9,11400
9/14/2018 12:10:00 PM,53.1,53.5,52.6,52.6,6375
9/14/2018 12:09:00 PM,53.5,53.55,52.7,53,7800
9/14/2018 12:08:00 PM,53.15,53.75,53.15,53.5,8325
9/14/2018 12:07:00 PM,54.2,54.2,53.1,53.25,13275
9/14/2018 12:06:00 PM,53.9,54.6,53.85,54.2,16275
9/14/2018 12:05:00 PM,53.75,54,53.65,53.9,18900
9/14/2018 12:04:00 PM,53.75,53.9,53.25,53.75,9900
9/14/2018 12:03:00 PM,53.05,53.8,52.75,53.8,18225
9/14/2018 12:02:00 PM,52.35,53.4,52.3,53,8850
9/14/2018 12:01:00 PM,52.4,53.2,52.35,52.35,13275
9/14/2018 12:00:00 PM,52.25,53,52.15,52.4,20325
9/14/2018 11:59:00 AM,51.75,52.4,51.5,52.4,7050
9/14/2018 11:58:00 AM,51.45,51.9,51.25,51.75,2550
9/14/2018 11:57:00 AM,52.3,52.3,51.2,51.45,14100
9/14/2018 11:56:00 AM,51.9,52.75,51.65,52.3,26175
9/14/2018 11:55:00 AM,50.7,51.5,50.25,51.5,21525
9/14/2018 11:54:00 AM,50.8,50.8,49.75,50.6,22650
9/14/2018 11:53:00 AM,50.75,50.95,50.25,50.8,17025
9/14/2018 11:52:00 AM,51.05,51.05,50.35,50.65,21225
9/14/2018 11:51:00 AM,51.9,52.3,50.9,51.05,8700
9/14/2018 11:50:00 AM,52.05,52.05,51.35,51.9,10725
9/14/2018 11:49:00 AM,51.7,52.35,51.7,52.1,12225
9/14/2018 11:48:00 AM,50.65,51.8,50.65,51.7,12225
9/14/2018 11:47:00 AM,51.35,51.35,50.5,50.65,15675
9/14/2018 11:46:00 AM,51.3,51.55,50.8,51.35,22575
9/14/2018 11:45:00 AM,52.3,52.3,50.9,51.45,19950
9/14/2018 11:44:00 AM,51.8,52.45,51.75,52.3,17025
9/14/2018 11:43:00 AM,50.9,51.9,50.5,51.75,24675
9/14/2018 11:42:00 AM,50.55,51.4,50.55,50.7,24075
9/14/2018 11:41:00 AM,49.05,50.5,49.05,50.35,55950
9/14/2018 11:40:00 AM,49.9,50.3,48.4,48.85,55275
9/14/2018 11:39:00 AM,51.95,51.95,49.65,49.8,68175
9/14/2018 11:38:00 AM,52.3,52.45,51.95,52,10950
9/14/2018 11:37:00 AM,52.95,53,51.45,52.3,36750
9/14/2018 11:36:00 AM,53.1,53.35,52.9,52.9,21975
9/14/2018 11:35:00 AM,53.75,53.75,53.2,53.25,17250
9/14/2018 11:34:00 AM,53.3,53.85,53.15,53.7,17625
9/14/2018 11:33:00 AM,53,53.3,52.65,53.3,32550
9/14/2018 11:32:00 AM,53.9,54,52.75,52.85,24150
9/14/2018 11:31:00 AM,53.45,53.85,53.45,53.7,19875
9/14/2018 11:30:00 AM,54.7,54.7,53.4,53.4,40425
9/14/2018 11:29:00 AM,55.05,55.2,54.25,54.4,25875
9/14/2018 11:28:00 AM,55.45,55.8,54.95,54.95,25500
9/14/2018 11:27:00 AM,56.25,56.35,55.25,55.4,12450
9/14/2018 11:26:00 AM,57,57.3,56.25,56.25,6000
9/14/2018 11:25:00 AM,57.1,57.45,56.9,57,14325
9/14/2018 11:24:00 AM,57.2,57.65,56.9,57.1,13725
9/14/2018 11:23:00 AM,57.15,57.2,56.7,57.2,13350
9/14/2018 11:22:00 AM,57.35,57.5,56.8,57.15,12825
9/14/2018 11:21:00 AM,56.8,57.65,56.6,57.35,10200
9/14/2018 11:20:00 AM,57.7,57.8,56.55,56.8,23850
9/14/2018 11:19:00 AM,57.1,57.8,57.1,57.8,29175
9/14/2018 11:18:00 AM,57.25,57.8,57.1,57.1,20850
9/14/2018 11:17:00 AM,57.6,57.7,57.2,57.25,22950
9/14/2018 11:16:00 AM,57.35,57.55,57.1,57.5,5925
9/14/2018 11:15:00 AM,56.75,57.45,56.2,57.35,13575
9/14/2018 11:14:00 AM,56.6,56.85,56.1,56.65,11700
9/14/2018 11:13:00 AM,57.55,57.6,56.6,56.95,20625
9/14/2018 11:12:00 AM,57.65,57.7,57.2,57.45,13800
9/14/2018 11:11:00 AM,57.25,57.7,57.2,57.55,10800
9/14/2018 11:10:00 AM,57.05,57.25,56.7,57.05,8025
9/14/2018 11:09:00 AM,55.95,57.4,55.9,57,20700
9/14/2018 11:08:00 AM,56,56,55.6,56,3600
9/14/2018 11:07:00 AM,55.85,56.6,55.85,56,7275
9/14/2018 11:06:00 AM,55.7,56.25,55.7,55.85,8550
9/14/2018 11:05:00 AM,56.15,56.15,55.5,55.7,9900
9/14/2018 11:04:00 AM,55.35,56.15,55.3,56.15,4950
9/14/2018 11:03:00 AM,55.2,56.2,55.15,55.35,10050
9/14/2018 11:02:00 AM,55.15,55.5,54.9,55.2,7500
9/14/2018 11:01:00 AM,55.2,55.8,54.95,55.15,11325
9/14/2018 11:00:00 AM,54.8,55.25,54.35,55.25,11700
9/14/2018 10:59:00 AM,55.05,55.05,54.2,54.8,12225
9/14/2018 10:58:00 AM,55.2,55.55,55.2,55.3,15000
9/14/2018 10:57:00 AM,54.55,55.2,54.55,55.2,11400
9/14/2018 10:56:00 AM,55.1,55.3,54.55,54.55,14700
9/14/2018 10:55:00 AM,55.3,55.8,55.1,55.1,6825
9/14/2018 10:54:00 AM,55.55,55.8,55.3,55.3,13875
9/14/2018 10:53:00 AM,56.45,56.6,55.7,55.7,5550
9/14/2018 10:52:00 AM,55.75,56.8,55.7,56.35,20025
9/14/2018 10:51:00 AM,56.8,57.2,55.75,55.75,22125
9/14/2018 10:50:00 AM,57.2,57.2,56.5,56.8,13350
9/14/2018 10:49:00 AM,57,57.4,56.9,57.2,24900
9/14/2018 10:48:00 AM,57,57.4,56.75,57,9975
9/14/2018 10:47:00 AM,57.1,57.3,56.75,57,18000
9/14/2018 10:46:00 AM,57,57.3,56.65,57,14925
9/14/2018 10:45:00 AM,57.35,57.6,56.7,56.8,17025
9/14/2018 10:44:00 AM,57.95,58.6,57.35,57.35,20250
9/14/2018 10:43:00 AM,56.85,58.25,56.8,58,31200
9/14/2018 10:42:00 AM,56.95,57.6,56.85,56.85,10050
9/14/2018 10:41:00 AM,57.15,57.25,56.8,56.95,17400
9/14/2018 10:40:00 AM,57.35,57.45,56.8,57.1,17850
9/14/2018 10:39:00 AM,57.65,58.45,57.35,57.35,17475
9/14/2018 10:38:00 AM,58,58.1,57.6,57.6,36975
9/14/2018 10:37:00 AM,57.95,58.25,57.55,58,35100
9/14/2018 10:36:00 AM,57.2,58.15,57.2,57.95,35400
9/14/2018 10:35:00 AM,56.85,57.5,56.55,57.2,11400
9/14/2018 10:34:00 AM,57.45,57.6,56.85,56.85,16125
9/14/2018 10:33:00 AM,56.65,57.95,56.25,57.25,23475
9/14/2018 10:32:00 AM,55.9,57,55.7,56.65,31725
9/14/2018 10:31:00 AM,55.7,56.2,55.7,55.9,7800
9/14/2018 10:30:00 AM,56.1,56.1,55.4,55.7,5025
9/14/2018 10:29:00 AM,55.8,56.1,55.6,55.95,5775
9/14/2018 10:28:00 AM,55.95,56,55.55,56,5850
9/14/2018 10:27:00 AM,55.65,56.1,55.25,55.95,17550
9/14/2018 10:26:00 AM,54.05,55.65,54.05,55.65,13875
9/14/2018 10:25:00 AM,55.1,55.1,54.05,54.05,13950
9/14/2018 10:24:00 AM,54.95,55,54.4,54.95,10800
9/14/2018 10:23:00 AM,54.25,55.2,54,54.95,17850
9/14/2018 10:22:00 AM,54.4,54.7,53.9,54.25,11400
9/14/2018 10:21:00 AM,55.1,55.2,54.25,54.4,4050
9/14/2018 10:20:00 AM,54.85,55.1,54.1,55.1,19800
9/14/2018 10:19:00 AM,54.25,55.1,54.05,54.7,18075
9/14/2018 10:18:00 AM,55.1,55.25,54.25,54.25,8400
9/14/2018 10:17:00 AM,55.45,55.85,54.85,55.1,9525
9/14/2018 10:16:00 AM,54.35,55.5,54.3,55.45,13575
9/14/2018 10:15:00 AM,55.2,55.3,54.5,54.55,11100
9/14/2018 10:14:00 AM,55.5,55.8,54.75,55.25,14475
9/14/2018 10:13:00 AM,56.35,56.35,55.5,55.5,11700
9/14/2018 10:12:00 AM,56,56.45,56,56.35,12975
9/14/2018 10:11:00 AM,56,56.3,55.6,56,17550
9/14/2018 10:10:00 AM,56.2,56.55,55.5,56,20700
9/14/2018 10:09:00 AM,56.25,56.25,55.05,56.1,33300
9/14/2018 10:08:00 AM,56.35,57,56.2,56.25,54600
9/14/2018 10:07:00 AM,55.55,56.4,55.55,56.35,41925
9/14/2018 10:06:00 AM,55,55.6,54.45,55.55,28275
9/14/2018 10:05:00 AM,54.7,55,54.5,55,14775
9/14/2018 10:04:00 AM,54.5,54.8,53.8,54.7,19425
9/14/2018 10:03:00 AM,54.55,54.95,54.1,54.65,18225
9/14/2018 10:02:00 AM,54,54.7,53.65,54.5,11250
9/14/2018 10:01:00 AM,54.2,54.5,53.4,54,24825
9/14/2018 10:00:00 AM,53.75,54.4,53.45,54.25,36225
9/14/2018 9:59:00 AM,53.35,53.8,53.25,53.5,16125
9/14/2018 9:58:00 AM,51.85,53.4,51.85,53.3,22425
9/14/2018 9:57:00 AM,51.75,52.2,51.15,51.85,21000
9/14/2018 9:56:00 AM,51.95,52.15,50.9,51.75,30675
9/14/2018 9:55:00 AM,51.65,52.1,50.9,51.95,29925
9/14/2018 9:54:00 AM,52.85,52.85,51.15,51.65,22425
9/14/2018 9:53:00 AM,52.4,53.2,52.3,52.85,12000
9/14/2018 9:52:00 AM,52.25,53.7,52.25,52.4,29925
9/14/2018 9:51:00 AM,53.1,53.1,52.1,52.2,22125
9/14/2018 9:50:00 AM,52.45,53.75,52.45,53,34575
9/14/2018 9:49:00 AM,53,53.65,52.3,52.3,24450
9/14/2018 9:48:00 AM,53.35,54,53.05,53.05,63450
9/14/2018 9:47:00 AM,53.05,54.25,52.6,53.15,56325
9/14/2018 9:46:00 AM,53.15,54.05,52.65,53.05,33525
9/14/2018 9:45:00 AM,52.6,53.85,52.25,53,45750
9/14/2018 9:44:00 AM,52.75,54,52.3,52.65,45000
9/14/2018 9:43:00 AM,51.75,53.5,51.5,52.9,75825
9/14/2018 9:42:00 AM,51.35,52,50.9,51.9,42375
9/14/2018 9:41:00 AM,51.95,52.4,50.2,51.35,44100
9/14/2018 9:40:00 AM,51.15,52.05,50.9,52.05,55350
9/14/2018 9:39:00 AM,51.25,51.7,50.8,51.2,52125
9/14/2018 9:38:00 AM,53.45,53.5,51.15,51.15,45750
9/14/2018 9:37:00 AM,53.75,54.35,53.1,53.35,34200
9/14/2018 9:36:00 AM,53.75,54.1,52.45,53.75,35250
9/14/2018 9:35:00 AM,55.2,55.3,53.3,53.95,30000
9/14/2018 9:34:00 AM,54.3,55.5,54.3,55.2,33150
9/14/2018 9:33:00 AM,54.1,54.95,53.8,54.3,31200
9/14/2018 9:32:00 AM,54.45,55,53.95,54.25,22350
9/14/2018 9:31:00 AM,54.2,54.8,53.8,54.35,30450
9/14/2018 9:30:00 AM,55.1,55.95,54.45,54.55,41625
9/14/2018 9:29:00 AM,53.65,55.1,53.5,55.05,43650
9/14/2018 9:28:00 AM,53.15,54.2,52.7,53.3,53550
9/14/2018 9:27:00 AM,53,54.6,52.75,53.15,49125
9/14/2018 9:26:00 AM,54.7,55.5,53,53,45900
9/14/2018 9:25:00 AM,53.6,54.95,53.6,54.7,39450
9/14/2018 9:24:00 AM,54.7,55.4,52.85,53.45,52875
9/14/2018 9:23:00 AM,54.5,55,53.2,54.65,48825
9/14/2018 9:22:00 AM,56.05,56.65,54.2,54.55,48000
9/14/2018 9:21:00 AM,54.55,56.15,54.1,56,45375
9/14/2018 9:20:00 AM,52.2,56.1,52,54.4,91200
9/14/2018 9:19:00 AM,55.35,55.6,51.75,52.2,117000
9/14/2018 9:18:00 AM,57.65,57.65,55.9,55.9,122475
9/14/2018 9:17:00 AM,56.15,58.7,56.15,57.7,156225
9/14/2018 9:16:00 AM,59.15,59.15,55.85,55.95,192225
9/14/2018 9:15:00 AM,58.95,61.95,55.55,59.25,297750
