Date,BANKNIFTY19SEP1827400CE O,BANKNIFTY19SEP1827400CE H,BANKNIFTY19SEP1827400CE L,BANKNIFTY19SEP1827400CE C,BANKNIFTY19SEP1827400CE V
9/14/2018 3:29:00 PM,72.3,75,71.6,75,39880
9/14/2018 3:28:00 PM,75.55,75.75,72.3,72.3,41600
9/14/2018 3:27:00 PM,78.75,78.95,75.6,75.6,21800
9/14/2018 3:26:00 PM,79,79.6,78.6,78.7,22880
9/14/2018 3:25:00 PM,79.4,79.65,78.45,79,18320
9/14/2018 3:24:00 PM,79.85,80.55,79,79.4,19120
9/14/2018 3:23:00 PM,80.5,80.5,79.05,80,23760
9/14/2018 3:22:00 PM,81.05,81.05,80.2,80.5,18400
9/14/2018 3:21:00 PM,81.3,81.5,80.45,81,25160
9/14/2018 3:20:00 PM,81.95,82.55,80.55,80.95,40640
9/14/2018 3:19:00 PM,81.2,81.55,80.35,81.3,20760
9/14/2018 3:18:00 PM,80.7,81.35,80.3,81,21160
9/14/2018 3:17:00 PM,78.45,80.7,78.1,80.5,21920
9/14/2018 3:16:00 PM,77.75,78.95,77.25,78.65,18000
9/14/2018 3:15:00 PM,78.5,79.25,77.05,77.75,19000
9/14/2018 3:14:00 PM,78.9,79.8,78,78.5,23640
9/14/2018 3:13:00 PM,78.95,78.95,77,78.1,49400
9/14/2018 3:12:00 PM,81.35,81.75,77.85,78.9,45880
9/14/2018 3:11:00 PM,81,81.85,80.25,81.35,40080
9/14/2018 3:10:00 PM,77.5,82.2,75.95,80.35,54120
9/14/2018 3:09:00 PM,86.75,86.75,77.1,77.55,75560
9/14/2018 3:08:00 PM,87.05,87.8,86.35,86.8,16360
9/14/2018 3:07:00 PM,89.6,89.6,86.15,87.4,25600
9/14/2018 3:06:00 PM,89,89.85,87,89.6,40200
9/14/2018 3:05:00 PM,85.9,88.4,85.5,88.4,38160
9/14/2018 3:04:00 PM,87,88.25,85.15,85.9,46680
9/14/2018 3:03:00 PM,90.65,91.45,87.1,87.1,87040
9/14/2018 3:02:00 PM,86,90.25,84.6,90,70240
9/14/2018 3:01:00 PM,80.15,88.2,79.8,86.25,115720
9/14/2018 3:00:00 PM,75,80.35,75,78.65,33240
9/14/2018 2:59:00 PM,76.35,76.35,74.4,75,18560
9/14/2018 2:58:00 PM,77.75,78.4,76.25,76.45,14560
9/14/2018 2:57:00 PM,77.9,79,77.5,77.75,13440
9/14/2018 2:56:00 PM,78,78.5,77.05,77.65,16680
9/14/2018 2:55:00 PM,78.25,78.5,77.15,78,11880
9/14/2018 2:54:00 PM,79,79.75,78,78.25,12800
9/14/2018 2:53:00 PM,78.1,79.1,78,79,7760
9/14/2018 2:52:00 PM,75.7,78.35,75,78,14880
9/14/2018 2:51:00 PM,75.8,76.5,75.05,75.8,31040
9/14/2018 2:50:00 PM,79.45,79.65,75.8,76,18800
9/14/2018 2:49:00 PM,79.75,79.8,76.25,79.55,15040
9/14/2018 2:48:00 PM,80.8,80.8,79.55,79.55,10080
9/14/2018 2:47:00 PM,80.5,81,79.4,80.6,13640
