Date,NIFTY18SEP11200CE O,NIFTY18SEP11200CE H,NIFTY18SEP11200CE L,NIFTY18SEP11200CE C,NIFTY18SEP11200CE V
9/14/2018 2:39:00 PM,331.85,331.85,331.1,331.1,150
9/14/2018 2:38:00 PM,333.3,333.3,331.85,331.85,375
9/14/2018 2:37:00 PM,335,335,330.8,333.3,600
9/14/2018 2:36:00 PM,335,335,335,335,0
9/14/2018 2:35:00 PM,335,335,335,335,0
9/14/2018 2:34:00 PM,336,336,333.8,335,1725
9/14/2018 2:33:00 PM,337,337,336,336,1500
9/14/2018 2:32:00 PM,332.4,337,332.4,337,1200
9/14/2018 2:31:00 PM,332.4,332.4,332.4,332.4,0
9/14/2018 2:30:00 PM,332.4,332.4,332.4,332.4,0
9/14/2018 2:29:00 PM,332,334.7,332,332.4,525
9/14/2018 2:28:00 PM,331.7,332,331.7,332,375
9/14/2018 2:27:00 PM,335.85,335.85,331.7,331.7,375
9/14/2018 2:26:00 PM,335.85,335.85,335.85,335.85,0
9/14/2018 2:25:00 PM,335.1,335.85,335.1,335.85,150
9/14/2018 2:24:00 PM,339.85,339.85,335.1,335.1,375
9/14/2018 2:23:00 PM,339.85,339.85,339.85,339.85,0
9/14/2018 2:22:00 PM,337.05,340.95,337.05,339.85,150
9/14/2018 2:21:00 PM,339,339,337.05,337.05,150
9/14/2018 2:20:00 PM,340.1,340.1,338.9,339,225
9/14/2018 2:19:00 PM,340.1,340.1,340.1,340.1,0
9/14/2018 2:18:00 PM,341,343.05,340.1,340.1,300
9/14/2018 2:17:00 PM,341,341,341,341,0
9/14/2018 2:16:00 PM,342,342,341,341,150
9/14/2018 2:15:00 PM,338.35,342,338.35,342,150
9/14/2018 2:14:00 PM,337.7,338.85,337.7,338.35,225
9/14/2018 2:13:00 PM,337.2,337.7,337.2,337.7,150
9/14/2018 2:12:00 PM,337.2,337.2,337.2,337.2,0
9/14/2018 2:11:00 PM,335,338.75,335,337.2,525
9/14/2018 2:10:00 PM,335,335,335,335,0
9/14/2018 2:09:00 PM,335,335,335,335,0
9/14/2018 2:08:00 PM,335,335,335,335,150
9/14/2018 2:07:00 PM,332.7,335.15,332.7,335,450
9/14/2018 2:06:00 PM,326.5,332.75,326.5,332.7,675
9/14/2018 2:05:00 PM,329.75,329.75,324.75,326.5,1125
9/14/2018 2:04:00 PM,334.15,334.15,329.75,329.75,150
9/14/2018 2:03:00 PM,334.15,334.15,334.15,334.15,0
9/14/2018 2:02:00 PM,334.75,336.9,334.15,334.15,225
9/14/2018 2:01:00 PM,334.75,334.75,334.75,334.75,0
9/14/2018 2:00:00 PM,340,340,333,334.75,675
9/14/2018 1:59:00 PM,341.05,341.05,340,340,225
9/14/2018 1:58:00 PM,342.9,342.9,341,341.05,300
9/14/2018 1:57:00 PM,343.5,343.5,342.9,342.9,75
9/14/2018 1:56:00 PM,342,343.5,342,343.5,300
9/14/2018 1:55:00 PM,344.85,344.85,342,342,75
9/14/2018 1:54:00 PM,341,344.85,341,344.85,825
9/14/2018 1:53:00 PM,342,343.5,341,341,825
9/14/2018 1:52:00 PM,344,345,342,342,1500
9/14/2018 1:51:00 PM,344,344.3,344,344,975
9/14/2018 1:50:00 PM,342.15,344,342.15,344,75
9/14/2018 1:49:00 PM,342.6,343.15,341.9,342.15,225
9/14/2018 1:48:00 PM,338.7,342.6,338.7,342.6,450
9/14/2018 1:47:00 PM,338,339,338,338.7,1275
9/14/2018 1:46:00 PM,342,342,336,338,300
9/14/2018 1:45:00 PM,342,342,342,342,0
9/14/2018 1:44:00 PM,339.15,342,339.1,342,2250
9/14/2018 1:43:00 PM,339,339.25,339,339.15,150
9/14/2018 1:42:00 PM,340,340,339,339,525
9/14/2018 1:41:00 PM,342,342,340,340,150
9/14/2018 1:40:00 PM,340,342,340,342,75
9/14/2018 1:39:00 PM,340.4,341.2,340,340,225
9/14/2018 1:38:00 PM,342,342,340.4,340.4,75
9/14/2018 1:37:00 PM,338,342,338,342,1800
9/14/2018 1:36:00 PM,337,338,337,338,525
9/14/2018 1:35:00 PM,337.25,338.3,337,337,150
9/14/2018 1:34:00 PM,337.25,337.25,337.25,337.25,0
9/14/2018 1:33:00 PM,333.55,337.25,333.55,337.25,675
9/14/2018 1:32:00 PM,333.2,337.3,333.2,333.55,1275
9/14/2018 1:31:00 PM,335,335,333,333.2,225
9/14/2018 1:30:00 PM,338,338,335,335,300
9/14/2018 1:29:00 PM,339.3,340.6,338,338,1875
9/14/2018 1:28:00 PM,339.05,341,339.05,339.3,1350
9/14/2018 1:27:00 PM,344,344,339.05,339.05,225
9/14/2018 1:26:00 PM,342.4,344,342.4,344,225
9/14/2018 1:25:00 PM,342,342.5,340,342.4,225
9/14/2018 1:24:00 PM,339.05,342,339.05,342,150
9/14/2018 1:23:00 PM,337.95,339.05,337.95,339.05,75
9/14/2018 1:22:00 PM,337.35,337.95,335.6,337.95,225
9/14/2018 1:21:00 PM,340.55,340.55,337.35,337.35,225
9/14/2018 1:20:00 PM,336.25,340.55,336.25,340.55,75
9/14/2018 1:19:00 PM,335.2,336.25,335.2,336.25,225
9/14/2018 1:18:00 PM,341.9,341.9,335.2,335.2,975
9/14/2018 1:17:00 PM,343,343,341.9,341.9,1050
9/14/2018 1:16:00 PM,339.95,343,339.95,342.5,525
9/14/2018 1:15:00 PM,333.45,339.95,333.45,339.95,1125
9/14/2018 1:14:00 PM,334.6,334.85,333.45,333.45,225
9/14/2018 1:13:00 PM,336.75,336.75,334.6,334.6,150
9/14/2018 1:12:00 PM,334.65,336.75,334.65,336.75,1500
9/14/2018 1:11:00 PM,331.05,334.65,331.05,334.65,1425
9/14/2018 1:10:00 PM,332.5,332.55,331,331.05,900
9/14/2018 1:09:00 PM,328.9,332.5,328.9,332.5,675
9/14/2018 1:08:00 PM,323.7,328.9,323.7,328.9,1200
9/14/2018 1:07:00 PM,324,324,323.7,323.7,300
9/14/2018 1:06:00 PM,324.55,325.3,323.65,324,300
9/14/2018 1:05:00 PM,321.95,327.6,320.05,324.55,4500
9/14/2018 1:04:00 PM,316.3,321.95,316.3,321.95,675
9/14/2018 1:03:00 PM,320.25,320.25,315.8,316.3,825
9/14/2018 1:02:00 PM,317.9,320.25,317.9,320.25,750
9/14/2018 1:01:00 PM,312.75,317.9,312.75,317.9,750
9/14/2018 1:00:00 PM,311,313,311,312.75,2700
9/14/2018 12:59:00 PM,309.6,311,309.6,311,75
9/14/2018 12:58:00 PM,309.6,309.6,309.6,309.6,0
9/14/2018 12:57:00 PM,309,309.6,308.45,309.6,600
9/14/2018 12:56:00 PM,307.95,309,307.9,309,1275
9/14/2018 12:55:00 PM,306.75,307.95,306.75,307.95,600
9/14/2018 12:54:00 PM,306.75,306.75,306.75,306.75,0
9/14/2018 12:53:00 PM,309.85,309.85,306.75,306.75,225
9/14/2018 12:52:00 PM,309.85,309.85,309.85,309.85,0
9/14/2018 12:51:00 PM,309.85,309.85,309.85,309.85,0
9/14/2018 12:50:00 PM,307,309.85,307,309.85,75
9/14/2018 12:49:00 PM,308,308,306,307,450
9/14/2018 12:48:00 PM,310.85,310.85,308,308,75
9/14/2018 12:47:00 PM,308.5,310.85,308.5,310.85,300
9/14/2018 12:46:00 PM,309,309,308.5,308.5,450
9/14/2018 12:45:00 PM,309,309,309,309,0
9/14/2018 12:44:00 PM,309,309,309,309,0
9/14/2018 12:43:00 PM,308.35,309,308.35,309,225
9/14/2018 12:42:00 PM,307.1,308.35,306,308.35,600
9/14/2018 12:41:00 PM,308,308.2,307.1,307.1,150
9/14/2018 12:40:00 PM,310.85,310.85,308,308,900
9/14/2018 12:39:00 PM,309.5,311,309.5,310.85,300
9/14/2018 12:38:00 PM,309.2,310.1,309.2,309.5,225
9/14/2018 12:37:00 PM,309.2,309.2,309.2,309.2,0
9/14/2018 12:36:00 PM,309.2,309.2,309.2,309.2,0
9/14/2018 12:35:00 PM,308,309.2,308,309.2,75
9/14/2018 12:34:00 PM,310,310.65,308,308,150
9/14/2018 12:33:00 PM,307.6,310,307.6,310,150
9/14/2018 12:32:00 PM,305.7,307.6,305.7,307.6,150
9/14/2018 12:31:00 PM,306.95,306.95,305.7,305.7,225
9/14/2018 12:30:00 PM,308.4,309.55,306.95,306.95,225
9/14/2018 12:29:00 PM,308.4,308.4,308.4,308.4,0
9/14/2018 12:28:00 PM,311.35,312.55,308.4,308.4,375
9/14/2018 12:27:00 PM,310.05,311.95,310.05,311.35,1200
9/14/2018 12:26:00 PM,310.05,310.05,310.05,310.05,75
9/14/2018 12:25:00 PM,310.05,310.05,310.05,310.05,0
9/14/2018 12:24:00 PM,308,310.05,308,310.05,225
9/14/2018 12:23:00 PM,308,308,308,308,0
9/14/2018 12:22:00 PM,309.1,309.1,307.6,308,975
9/14/2018 12:21:00 PM,310,310,308.85,309.1,450
9/14/2018 12:20:00 PM,309.95,310,309.95,310,150
9/14/2018 12:19:00 PM,306.95,309.95,306.95,309.95,75
9/14/2018 12:18:00 PM,305.3,306.95,305.3,306.95,75
9/14/2018 12:17:00 PM,305,305.3,305,305.3,150
9/14/2018 12:16:00 PM,306.7,306.7,305,305,75
9/14/2018 12:15:00 PM,303.55,306.7,303.55,306.7,300
9/14/2018 12:14:00 PM,303.55,303.55,303.55,303.55,0
9/14/2018 12:13:00 PM,301.6,303.55,301.6,303.55,225
9/14/2018 12:12:00 PM,303.55,303.55,301.6,301.6,225
9/14/2018 12:11:00 PM,304.8,304.8,303.55,303.55,75
9/14/2018 12:10:00 PM,304.8,304.8,304.8,304.8,0
9/14/2018 12:09:00 PM,304.8,304.8,304.8,304.8,0
9/14/2018 12:08:00 PM,305.9,305.9,304.8,304.8,75
9/14/2018 12:07:00 PM,308,308,305.9,305.9,75
9/14/2018 12:06:00 PM,306.75,308,306.75,308,225
9/14/2018 12:05:00 PM,305.75,306.75,305.75,306.75,75
9/14/2018 12:04:00 PM,303.95,305.75,303.95,305.75,75
9/14/2018 12:03:00 PM,303.85,304.7,303.85,303.95,300
9/14/2018 12:02:00 PM,304,305,303.85,303.85,375
9/14/2018 12:01:00 PM,299.75,304,299.75,304,225
9/14/2018 12:00:00 PM,299.75,299.75,299.75,299.75,0
9/14/2018 11:59:00 AM,299.75,299.75,299.75,299.75,0
9/14/2018 11:58:00 AM,300.25,300.25,298.9,299.75,150
9/14/2018 11:57:00 AM,302.9,302.9,300.25,300.25,375
9/14/2018 11:56:00 AM,296.7,302.9,296.7,302.9,300
9/14/2018 11:55:00 AM,295.75,296.7,295.75,296.7,75
9/14/2018 11:54:00 AM,295.25,295.75,295,295.75,600
9/14/2018 11:53:00 AM,296.9,296.9,295.25,295.25,75
9/14/2018 11:52:00 AM,296.65,296.9,295.25,296.9,675
9/14/2018 11:51:00 AM,300.3,300.3,296.65,296.65,1200
9/14/2018 11:50:00 AM,300.5,300.5,300.2,300.3,150
9/14/2018 11:49:00 AM,299.8,300.5,299.8,300.5,75
9/14/2018 11:48:00 AM,297,299.8,297,299.8,1200
9/14/2018 11:47:00 AM,299.85,299.85,297,297,150
9/14/2018 11:46:00 AM,299.85,299.85,299.85,299.85,0
9/14/2018 11:45:00 AM,300,300,298,299.85,1425
9/14/2018 11:44:00 AM,300,300,300,300,0
9/14/2018 11:43:00 AM,298.15,300,298.15,300,75
9/14/2018 11:42:00 AM,296.2,300,296.2,298.15,375
9/14/2018 11:41:00 AM,292.75,297.5,292.75,296.2,750
9/14/2018 11:40:00 AM,297,297.35,292.75,292.75,1125
9/14/2018 11:39:00 AM,302.15,302.15,297,297,5175
9/14/2018 11:38:00 AM,301.1,303.85,301.1,302.15,375
9/14/2018 11:37:00 AM,305,305,301.1,301.1,225
9/14/2018 11:36:00 AM,305.5,305.75,305,305,225
9/14/2018 11:35:00 AM,305.6,305.85,305.5,305.5,225
9/14/2018 11:34:00 AM,304.85,305.6,304.85,305.6,75
9/14/2018 11:33:00 AM,304,304.85,303.5,304.85,300
9/14/2018 11:32:00 AM,305,306.45,304,304,300
9/14/2018 11:31:00 AM,305.1,306,305,305,525
9/14/2018 11:30:00 AM,308.4,308.4,305.1,305.1,300
9/14/2018 11:29:00 AM,311.1,311.1,308.2,308.4,150
9/14/2018 11:28:00 AM,311.1,311.1,311.1,311.1,0
9/14/2018 11:27:00 AM,314.2,314.2,310,311.1,750
9/14/2018 11:26:00 AM,315.65,315.65,314.2,314.2,300
9/14/2018 11:25:00 AM,315.7,315.7,315.65,315.65,225
9/14/2018 11:24:00 AM,314.2,314.2,314.2,314.2,0
9/14/2018 11:23:00 AM,314.2,314.2,314.2,314.2,0
9/14/2018 11:22:00 AM,314.35,314.35,314.2,314.2,450
9/14/2018 11:21:00 AM,314.35,314.35,314.35,314.35,0
9/14/2018 11:20:00 AM,316.75,316.75,314.35,314.35,150
9/14/2018 11:19:00 AM,316.75,316.75,316.75,316.75,0
9/14/2018 11:18:00 AM,316.75,316.75,316.75,316.75,0
9/14/2018 11:17:00 AM,316.45,316.75,316.3,316.75,225
9/14/2018 11:16:00 AM,313,316.45,313,316.45,75
9/14/2018 11:15:00 AM,313.05,313.05,313,313,750
9/14/2018 11:14:00 AM,317,317,313.05,313.05,150
9/14/2018 11:13:00 AM,317.25,317.25,317,317,1650
9/14/2018 11:12:00 AM,316.85,317.25,316.35,317.25,600
9/14/2018 11:11:00 AM,316.4,316.85,316.4,316.85,375
9/14/2018 11:10:00 AM,316.45,316.45,316.4,316.4,75
9/14/2018 11:09:00 AM,312.95,316.95,312.95,316.45,450
9/14/2018 11:08:00 AM,314,314,312.95,312.95,450
9/14/2018 11:07:00 AM,313.6,314,313.6,314,300
9/14/2018 11:06:00 AM,312.85,313.6,312.85,313.6,75
9/14/2018 11:05:00 AM,312.2,312.85,312.2,312.85,75
9/14/2018 11:04:00 AM,311.4,312.2,311.4,312.2,975
9/14/2018 11:03:00 AM,311.1,312.1,311.1,311.4,150
9/14/2018 11:02:00 AM,311.55,311.55,311.1,311.1,75
9/14/2018 11:01:00 AM,310.2,311.55,310.2,311.55,150
9/14/2018 11:00:00 AM,309,310.2,309,310.2,225
9/14/2018 10:59:00 AM,310.8,311.45,309,309,1050
9/14/2018 10:58:00 AM,310.45,310.8,310.45,310.8,75
9/14/2018 10:57:00 AM,310.3,310.5,309.7,310.45,225
9/14/2018 10:56:00 AM,312,312,310.3,310.3,975
9/14/2018 10:55:00 AM,312,312,312,312,600
9/14/2018 10:54:00 AM,314.3,314.3,312,312,75
9/14/2018 10:53:00 AM,314.3,314.3,314.3,314.3,0
9/14/2018 10:52:00 AM,313.15,314.3,313.15,314.3,75
9/14/2018 10:51:00 AM,315.4,315.4,313.15,313.15,150
9/14/2018 10:50:00 AM,316.95,316.95,315.4,315.4,225
9/14/2018 10:49:00 AM,316.55,317.3,316.55,316.95,150
9/14/2018 10:48:00 AM,315.9,316.55,315.6,316.55,225
9/14/2018 10:47:00 AM,318.25,318.25,315.9,315.9,300
9/14/2018 10:46:00 AM,318.25,318.25,318.25,318.25,0
9/14/2018 10:45:00 AM,318.25,318.25,318.25,318.25,0
9/14/2018 10:44:00 AM,318.25,318.25,318.25,318.25,0
9/14/2018 10:43:00 AM,315.2,318.25,315.2,318.25,300
9/14/2018 10:42:00 AM,315.2,315.2,315.2,315.2,0
9/14/2018 10:41:00 AM,315.2,315.2,315.2,315.2,0
9/14/2018 10:40:00 AM,317.75,317.75,315.2,315.2,300
9/14/2018 10:39:00 AM,317.75,317.75,317.75,317.75,0
9/14/2018 10:38:00 AM,319.05,319.05,317.75,317.75,75
9/14/2018 10:37:00 AM,318.15,319.05,318.15,319.05,75
9/14/2018 10:36:00 AM,316.8,318.15,316.8,318.15,75
9/14/2018 10:35:00 AM,317.6,317.6,315.95,316.8,225
9/14/2018 10:34:00 AM,317.6,317.6,317.6,317.6,0
9/14/2018 10:33:00 AM,315.9,318,315.9,317.6,750
9/14/2018 10:32:00 AM,313,315.9,312.4,315.9,675
9/14/2018 10:31:00 AM,309.6,313.6,309.6,313,150
9/14/2018 10:30:00 AM,309.6,309.6,309.6,309.6,0
9/14/2018 10:29:00 AM,309.6,309.6,309.6,309.6,0
9/14/2018 10:28:00 AM,309.6,309.6,309.6,309.6,0
9/14/2018 10:27:00 AM,309.6,309.6,309.6,309.6,0
9/14/2018 10:26:00 AM,310,310,308.4,309.6,300
9/14/2018 10:25:00 AM,310,310,310,310,75
9/14/2018 10:24:00 AM,308.6,310,308.6,310,75
9/14/2018 10:23:00 AM,307,308.6,307,308.6,225
9/14/2018 10:22:00 AM,307.6,307.6,307,307,75
9/14/2018 10:21:00 AM,310.1,310.1,307.6,307.6,150
9/14/2018 10:20:00 AM,310.1,310.1,310.1,310.1,0
9/14/2018 10:19:00 AM,310,310.1,307.95,310.1,300
9/14/2018 10:18:00 AM,311,311,310,310,375
9/14/2018 10:17:00 AM,309.75,311.4,309.75,311,150
9/14/2018 10:16:00 AM,308,309.75,308,309.75,75
9/14/2018 10:15:00 AM,310.35,310.35,308,308,75
9/14/2018 10:14:00 AM,314.3,314.3,310.35,310.35,75
9/14/2018 10:13:00 AM,314.3,314.3,314.3,314.3,0
9/14/2018 10:12:00 AM,312.9,314.3,312.9,314.3,300
9/14/2018 10:11:00 AM,310.05,312.9,310.05,312.9,2025
9/14/2018 10:10:00 AM,310.95,310.95,310.8,310.8,75
9/14/2018 10:09:00 AM,314.5,314.5,310.95,310.95,225
9/14/2018 10:08:00 AM,312.05,315,312.05,314.5,1200
9/14/2018 10:07:00 AM,311.05,312.55,311.05,312.05,600
9/14/2018 10:06:00 AM,307.65,311.05,307.65,311.05,525
9/14/2018 10:05:00 AM,307.65,307.65,307.65,307.65,0
9/14/2018 10:04:00 AM,309.25,309.25,307.65,307.65,75
9/14/2018 10:03:00 AM,308.5,309.25,308.5,309.25,675
9/14/2018 10:02:00 AM,306.85,308.5,306.85,308.5,75
9/14/2018 10:01:00 AM,308.35,308.55,306.5,306.85,375
9/14/2018 10:00:00 AM,303,308.35,303,308.35,600
9/14/2018 9:59:00 AM,303,303,303,303,0
9/14/2018 9:58:00 AM,298,303,298,303,75
9/14/2018 9:57:00 AM,298,298,298,298,0
9/14/2018 9:56:00 AM,301.45,301.5,298,298,450
9/14/2018 9:55:00 AM,302.45,302.45,297.4,301.45,825
9/14/2018 9:54:00 AM,304.65,304.65,301.45,302.45,1350
9/14/2018 9:53:00 AM,303.25,304.65,302.45,304.65,825
9/14/2018 9:52:00 AM,303.3,306,303.25,303.25,525
9/14/2018 9:51:00 AM,304.75,304.75,302.6,303.3,750
9/14/2018 9:50:00 AM,304.8,305.6,302.7,304.75,6900
9/14/2018 9:49:00 AM,304.8,304.8,304.8,304.8,0
9/14/2018 9:48:00 AM,304.9,304.9,303.95,304.8,300
9/14/2018 9:47:00 AM,303.15,304.9,301,304.9,1275
9/14/2018 9:46:00 AM,303.6,303.6,301,303.15,375
9/14/2018 9:45:00 AM,299.35,303.6,298.6,303.6,300
9/14/2018 9:44:00 AM,298,302,298,299.35,1350
9/14/2018 9:43:00 AM,297,298.85,297,298,2925
9/14/2018 9:42:00 AM,293.6,297,293.6,297,300
9/14/2018 9:41:00 AM,296.25,298,293.6,293.6,6750
9/14/2018 9:40:00 AM,293.6,296.25,293.6,296.25,1200
9/14/2018 9:39:00 AM,297.6,297.6,293.1,293.6,5100
9/14/2018 9:38:00 AM,301.75,301.75,297.6,297.6,150
9/14/2018 9:37:00 AM,300,303,300,301.75,1725
9/14/2018 9:36:00 AM,303.75,303.75,297.45,300,2550
9/14/2018 9:35:00 AM,305.05,305.05,303.3,303.75,225
9/14/2018 9:34:00 AM,303.1,305.05,302.65,305.05,1875
9/14/2018 9:33:00 AM,303.05,303.1,300.7,303.1,1125
9/14/2018 9:32:00 AM,303.05,303.05,303.05,303.05,375
9/14/2018 9:31:00 AM,304,304,302,302.95,1650
9/14/2018 9:30:00 AM,303.7,305,302.8,304,1500
9/14/2018 9:29:00 AM,300,303.7,300,303.7,675
9/14/2018 9:28:00 AM,299.2,301.9,299,299.95,11475
9/14/2018 9:27:00 AM,302.2,303.25,299.3,299.3,1725
9/14/2018 9:26:00 AM,304.25,307.1,302.2,302.2,1800
9/14/2018 9:25:00 AM,301,306,301,304.25,7500
9/14/2018 9:24:00 AM,304.6,306.9,300.4,301,2325
9/14/2018 9:23:00 AM,303.95,305,303.15,305,8250
9/14/2018 9:22:00 AM,308.3,308.3,303.45,304.1,375
9/14/2018 9:21:00 AM,302,308.3,302,308.3,1425
9/14/2018 9:20:00 AM,299,306,299,302,1125
9/14/2018 9:19:00 AM,312.25,312.25,297.55,299,2550
9/14/2018 9:18:00 AM,316.5,316.5,310.05,312.25,5325
9/14/2018 9:17:00 AM,310,316.55,310,316.5,1500
9/14/2018 9:16:00 AM,317.5,317.5,310,310,7125
9/14/2018 9:15:00 AM,312.05,322.5,309.85,317.5,9450
