Date,BANKNIFTY19SEP1827300PE O,BANKNIFTY19SEP1827300PE H,BANKNIFTY19SEP1827300PE L,BANKNIFTY19SEP1827300PE C,BANKNIFTY19SEP1827300PE V
9/14/2018 3:29:00 PM,237.25,249.05,231.1,249.05,10440
9/14/2018 3:28:00 PM,235.95,237.9,233.9,236.9,8480
9/14/2018 3:27:00 PM,233.15,236,233.15,235.25,4400
9/14/2018 3:26:00 PM,234.4,235,232.25,232.85,5520
9/14/2018 3:25:00 PM,231.85,235.3,231.85,233.75,5520
9/14/2018 3:24:00 PM,232.45,232.55,228.75,231.85,5080
9/14/2018 3:23:00 PM,234.85,237.7,231.8,232.45,5960
9/14/2018 3:22:00 PM,232.4,235.85,232.4,234.95,4720
9/14/2018 3:21:00 PM,232.5,234.75,231.3,232.4,9120
9/14/2018 3:20:00 PM,224.7,234.2,223.6,233.7,6200
9/14/2018 3:19:00 PM,223.1,227.8,223,225.6,5840
9/14/2018 3:18:00 PM,224.7,224.7,221.85,223.65,2320
9/14/2018 3:17:00 PM,225.95,228.65,223.25,224.7,4840
9/14/2018 3:16:00 PM,229.8,231.4,225.45,225.95,5080
9/14/2018 3:15:00 PM,224.15,229.8,223.65,229.8,2640
9/14/2018 3:14:00 PM,227.1,227.1,220.15,224.4,3280
9/14/2018 3:13:00 PM,226.95,227.8,224.75,227.1,2960
9/14/2018 3:12:00 PM,218.9,227.25,217.2,227.25,5320
9/14/2018 3:11:00 PM,224.35,225.25,217.75,218.3,3680
9/14/2018 3:10:00 PM,226.3,229.3,219.85,225.5,6640
9/14/2018 3:09:00 PM,205.8,227,205.35,226.3,12920
9/14/2018 3:08:00 PM,205.65,206.75,204.7,205.15,2200
9/14/2018 3:07:00 PM,201.2,207.35,201.2,207.1,5000
9/14/2018 3:06:00 PM,200.55,204.55,200.05,201.2,3960
9/14/2018 3:05:00 PM,206.7,207.05,202.05,202.65,2880
9/14/2018 3:04:00 PM,200.5,206.7,199.2,206.7,4840
9/14/2018 3:03:00 PM,193.85,199.2,191.9,199.2,9320
9/14/2018 3:02:00 PM,207.5,209.55,195,195,6520
9/14/2018 3:01:00 PM,222.95,222.95,197.55,206.75,17120
9/14/2018 3:00:00 PM,240.55,241.6,222.4,222.95,5800
9/14/2018 2:59:00 PM,237.4,242.05,237.3,240.55,2600
9/14/2018 2:58:00 PM,232.3,237.85,231.6,235.45,880
9/14/2018 2:57:00 PM,235.2,235.4,229.3,231.55,1600
9/14/2018 2:56:00 PM,233.65,236.9,232.95,236.4,800
9/14/2018 2:55:00 PM,231.75,236.95,231.75,233.65,1240
9/14/2018 2:54:00 PM,229.95,231.75,228,231.75,1720
9/14/2018 2:53:00 PM,233.6,234.35,232.1,232.95,1280
9/14/2018 2:52:00 PM,238.05,242.05,235,235.25,1320
9/14/2018 2:51:00 PM,239,240.7,237.1,238.05,2440
9/14/2018 2:50:00 PM,230.8,238,230.8,237.8,2760
9/14/2018 2:49:00 PM,230,238.05,230,230.8,1600
9/14/2018 2:48:00 PM,228,230.4,228,230,640
9/14/2018 2:47:00 PM,228.8,231.1,227.95,228,1800
9/14/2018 2:46:00 PM,228.9,230.75,226.85,228.8,1960
9/14/2018 2:45:00 PM,231.55,233.55,226.3,228.9,1040
9/14/2018 2:44:00 PM,229.95,232.2,229.2,231.55,1400
9/14/2018 2:43:00 PM,223.85,229.95,223.3,229.95,3000
9/14/2018 2:42:00 PM,239.25,239.25,218.6,222.9,7840
9/14/2018 2:41:00 PM,241.15,241.9,234.85,239.25,1600
9/14/2018 2:40:00 PM,245.2,247.25,243.2,243.2,1120
9/14/2018 2:39:00 PM,249.2,250.9,245.2,245.2,1040
9/14/2018 2:38:00 PM,244.35,249.2,244.35,249.2,1200
9/14/2018 2:37:00 PM,239.6,248.6,239.6,244.35,720
9/14/2018 2:36:00 PM,239.8,241.55,236.4,239.6,600
9/14/2018 2:35:00 PM,240.3,242.2,237.1,239.8,1200
9/14/2018 2:34:00 PM,243.3,246.1,240.3,240.3,1560
9/14/2018 2:33:00 PM,240.3,243.85,240,243.3,800
9/14/2018 2:32:00 PM,238.2,240.4,238,240.3,520
9/14/2018 2:31:00 PM,240.95,240.95,234.45,238.2,1480
9/14/2018 2:30:00 PM,245.9,245.9,240.95,240.95,880
9/14/2018 2:29:00 PM,248.65,249.7,242,245.9,1720
9/14/2018 2:28:00 PM,253.6,258.4,248.1,248.65,2880
9/14/2018 2:27:00 PM,243.95,250.95,243.95,250.4,1720
9/14/2018 2:26:00 PM,244.85,245.05,241.3,242.05,800
9/14/2018 2:25:00 PM,246.1,246.6,240.3,244.85,2480
9/14/2018 2:24:00 PM,245.1,248,245.1,246.1,1080
9/14/2018 2:23:00 PM,242,248.7,242,245.1,840
9/14/2018 2:22:00 PM,239.85,242,237.7,242,1200
9/14/2018 2:21:00 PM,238.45,242.2,238,239.85,480
9/14/2018 2:20:00 PM,236.45,240.15,236.45,238.45,720
9/14/2018 2:19:00 PM,241.9,241.9,232.85,236.45,960
9/14/2018 2:18:00 PM,231.55,241.9,231.55,241.9,960
9/14/2018 2:17:00 PM,236.85,236.85,230,231.55,1920
9/14/2018 2:16:00 PM,236.35,236.85,228.5,236.85,2840
9/14/2018 2:15:00 PM,243,243.1,236.25,238,1240
9/14/2018 2:14:00 PM,246.75,247,242.55,242.9,1120
9/14/2018 2:13:00 PM,246.95,247,241.55,246.75,1200
9/14/2018 2:12:00 PM,250,250,245,246.95,360
9/14/2018 2:11:00 PM,247.55,250,244.5,250,720
9/14/2018 2:10:00 PM,247.9,253.45,246.05,247.55,440
9/14/2018 2:09:00 PM,253.7,253.7,247.9,247.9,200
9/14/2018 2:08:00 PM,248.75,255.3,246,253.7,1480
9/14/2018 2:07:00 PM,254.35,254.35,242.8,248.75,2840
9/14/2018 2:06:00 PM,263,265.15,252.05,256.5,2800
9/14/2018 2:05:00 PM,263.15,272.95,263.15,266.15,2280
9/14/2018 2:04:00 PM,258.7,264,258.7,263.15,1160
9/14/2018 2:03:00 PM,262.5,262.7,256.8,258.7,840
9/14/2018 2:02:00 PM,255,265.5,248,262.5,2880
9/14/2018 2:01:00 PM,255,256.95,254.45,255,200
9/14/2018 2:00:00 PM,256.55,256.55,250.95,255,280
9/14/2018 1:59:00 PM,259.3,260,254.45,256.55,280
9/14/2018 1:58:00 PM,249.25,259.3,248.05,259.3,1720
9/14/2018 1:57:00 PM,247.6,252,247,249.25,1520
