Date,BANKNIFTY18SEP27100CE O,BANKNIFTY18SEP27100CE H,BANKNIFTY18SEP27100CE L,BANKNIFTY18SEP27100CE C,BANKNIFTY18SEP27100CE V
9/14/2018 3:29:00 PM,333.95,339.85,330.1,339.85,400
9/14/2018 3:28:00 PM,339,339,330.05,334.1,560
9/14/2018 3:27:00 PM,340.55,340.55,335.6,339,400
9/14/2018 3:26:00 PM,340.85,340.9,331.75,340.55,1120
9/14/2018 3:25:00 PM,340.9,341.05,340.55,340.85,320
9/14/2018 3:24:00 PM,341.85,341.85,340.15,340.9,920
9/14/2018 3:23:00 PM,342.9,342.9,338.9,341.85,1760
9/14/2018 3:22:00 PM,343.5,344.7,342.9,342.9,240
9/14/2018 3:21:00 PM,343.6,343.6,343.5,343.5,80
9/14/2018 3:20:00 PM,350.9,351.2,343.6,343.6,1480
9/14/2018 3:19:00 PM,348.5,348.5,347,348.1,400
9/14/2018 3:18:00 PM,347,348.5,347,348.5,800
9/14/2018 3:17:00 PM,343.75,347,343.75,347,160
9/14/2018 3:16:00 PM,344.3,344.3,342.8,343.75,200
9/14/2018 3:15:00 PM,349.45,349.45,344.3,344.3,200
9/14/2018 3:14:00 PM,343,349.45,343,349.45,120
9/14/2018 3:13:00 PM,344.85,347.7,343,343,80
9/14/2018 3:12:00 PM,352,354.95,344.85,344.85,280
9/14/2018 3:11:00 PM,352,352,348.45,352,160
9/14/2018 3:10:00 PM,344.05,352,342.15,352,600
9/14/2018 3:09:00 PM,365.85,368,342.35,344.05,1920
9/14/2018 3:08:00 PM,365.6,365.85,363.05,365.85,160
9/14/2018 3:07:00 PM,371.1,371.1,363.8,365.6,1040
9/14/2018 3:06:00 PM,364.1,371.1,364,371.1,1000
9/14/2018 3:05:00 PM,367.85,367.85,363.3,364.1,120
9/14/2018 3:04:00 PM,371,371,363.4,367.85,200
9/14/2018 3:03:00 PM,360.75,375.75,360.75,371,160
9/14/2018 3:02:00 PM,368.05,368.05,360.75,360.75,40
9/14/2018 3:01:00 PM,344.25,370.8,344.25,368.05,1800
9/14/2018 3:00:00 PM,333,347,333,344.25,400
9/14/2018 2:59:00 PM,340.05,340.05,332.45,333,360
9/14/2018 2:58:00 PM,340.05,340.05,340.05,340.05,0
9/14/2018 2:57:00 PM,340.05,340.05,340.05,340.05,0
9/14/2018 2:56:00 PM,340.05,340.05,340.05,340.05,0
9/14/2018 2:55:00 PM,340,341.05,340,340.05,120
9/14/2018 2:54:00 PM,342.35,342.35,340,340,80
9/14/2018 2:53:00 PM,335.75,342.35,335.75,342.35,160
9/14/2018 2:52:00 PM,335.75,335.75,335.75,335.75,0
9/14/2018 2:51:00 PM,334.8,335.75,334.8,335.75,40
9/14/2018 2:50:00 PM,341,341,334.8,334.8,480
9/14/2018 2:49:00 PM,341,341,341,341,0
9/14/2018 2:48:00 PM,342.75,342.75,341,341,40
9/14/2018 2:47:00 PM,342.75,342.75,342.75,342.75,0
9/14/2018 2:46:00 PM,342.85,342.85,342.75,342.75,40
9/14/2018 2:45:00 PM,342.85,342.85,342.85,342.85,0
9/14/2018 2:44:00 PM,342.85,342.85,342.85,342.85,0
9/14/2018 2:43:00 PM,347.1,347.1,342.85,342.85,80
9/14/2018 2:42:00 PM,338.35,349,338.35,347.1,320
9/14/2018 2:41:00 PM,333,338.35,332.5,338.35,240
9/14/2018 2:40:00 PM,330,333,330,333,80
9/14/2018 2:39:00 PM,330,330,330,330,0
9/14/2018 2:38:00 PM,335,335,330,330,320
9/14/2018 2:37:00 PM,335,335,335,335,0
9/14/2018 2:36:00 PM,335,335,335,335,0
9/14/2018 2:35:00 PM,335,335,335,335,0
9/14/2018 2:34:00 PM,334,335,331,335,160
9/14/2018 2:33:00 PM,337.4,337.4,334,334,40
9/14/2018 2:32:00 PM,338,338,337.4,337.4,80
9/14/2018 2:31:00 PM,324.6,338,324.6,338,40
