Date,BANKNIFTY19SEP1827800CE O,BANKNIFTY19SEP1827800CE H,BANKNIFTY19SEP1827800CE L,BANKNIFTY19SEP1827800CE C,BANKNIFTY19SEP1827800CE V
9/14/2018 3:29:00 PM,14.75,16,14.6,15,17840
9/14/2018 3:28:00 PM,15.2,15.55,14.6,14.6,24080
9/14/2018 3:27:00 PM,15.5,15.55,15.15,15.25,12840
9/14/2018 3:26:00 PM,15.5,15.75,15.35,15.5,13280
9/14/2018 3:25:00 PM,15.6,15.8,15.4,15.65,8360
9/14/2018 3:24:00 PM,15.7,15.85,15.55,15.6,2840
9/14/2018 3:23:00 PM,15.75,15.85,15.6,15.7,9640
9/14/2018 3:22:00 PM,16.15,16.25,15.6,15.6,8680
9/14/2018 3:21:00 PM,16.15,16.4,16,16.15,8720
9/14/2018 3:20:00 PM,16.15,16.55,16.05,16.1,7920
9/14/2018 3:19:00 PM,15.9,16.4,15.8,16.2,6840
9/14/2018 3:18:00 PM,16.05,16.2,15.85,15.9,3760
9/14/2018 3:17:00 PM,16.15,16.25,15.75,16.05,9480
9/14/2018 3:16:00 PM,15.95,16.15,15.7,16.15,10520
9/14/2018 3:15:00 PM,16.2,16.25,15.85,15.95,8000
9/14/2018 3:14:00 PM,16.1,16.55,16.1,16.35,5520
9/14/2018 3:13:00 PM,16.2,16.3,15.9,16.1,6840
9/14/2018 3:12:00 PM,16.6,16.7,15.9,16.2,8600
9/14/2018 3:11:00 PM,16.45,16.75,16.2,16.6,11440
9/14/2018 3:10:00 PM,15.9,17,15.5,16.4,9800
9/14/2018 3:09:00 PM,17.15,17.3,15.7,15.9,17040
9/14/2018 3:08:00 PM,17.3,17.45,17.1,17.15,4280
9/14/2018 3:07:00 PM,17.75,17.75,16.95,17.3,8040
9/14/2018 3:06:00 PM,17.5,17.65,16.9,17.65,14680
9/14/2018 3:05:00 PM,16.45,17.05,16.35,17.05,14640
9/14/2018 3:04:00 PM,17,17.3,16.6,16.6,10480
9/14/2018 3:03:00 PM,18.1,18.25,17.2,17.2,17600
9/14/2018 3:02:00 PM,17.6,18.2,17.25,18.1,12480
9/14/2018 3:01:00 PM,16.05,17.8,16,17.6,23400
9/14/2018 3:00:00 PM,15.1,16.35,15.05,16.05,7240
9/14/2018 2:59:00 PM,15.6,15.6,14.85,15.1,4680
9/14/2018 2:58:00 PM,15.8,15.85,15.35,15.55,7080
9/14/2018 2:57:00 PM,15.8,16.1,15.7,15.8,1160
9/14/2018 2:56:00 PM,16.05,16.05,15.75,15.8,680
9/14/2018 2:55:00 PM,16,16.1,15.75,16.05,1000
9/14/2018 2:54:00 PM,16.05,16.35,16,16,2600
9/14/2018 2:53:00 PM,15.9,16.25,15.9,16.05,3600
9/14/2018 2:52:00 PM,15.3,16,15.3,16,1200
9/14/2018 2:51:00 PM,15.45,15.55,15.2,15.3,6680
9/14/2018 2:50:00 PM,16.25,16.25,15.45,15.45,4160
9/14/2018 2:49:00 PM,16.05,16.25,15.5,16.25,5920
9/14/2018 2:48:00 PM,16.5,16.5,16.2,16.25,1920
9/14/2018 2:47:00 PM,16.8,16.8,16.3,16.5,2480
9/14/2018 2:46:00 PM,16.3,16.8,16.2,16.8,2240
9/14/2018 2:45:00 PM,16,16.65,15.95,16.3,2120
9/14/2018 2:44:00 PM,16.45,16.45,15.9,16,7480
