Date,USDINR18SEP71.25PE O,USDINR18SEP71.25PE H,USDINR18SEP71.25PE L,USDINR18SEP71.25PE C,USDINR18SEP71.25PE V
9/14/2018 4:16:00 PM,0.155,0.1575,0.155,0.1575,696
9/14/2018 4:15:00 PM,0.155,0.1575,0.155,0.155,308
9/14/2018 4:14:00 PM,0.15,0.155,0.15,0.155,35
9/14/2018 4:13:00 PM,0.1525,0.1525,0.15,0.15,10
9/14/2018 4:12:00 PM,0.1525,0.1525,0.15,0.1525,877
9/14/2018 4:11:00 PM,0.16,0.16,0.155,0.155,583
9/14/2018 4:10:00 PM,0.1675,0.1675,0.16,0.16,840
9/14/2018 4:09:00 PM,0.165,0.1675,0.165,0.1675,152
9/14/2018 4:08:00 PM,0.17,0.17,0.165,0.165,1495
9/14/2018 4:07:00 PM,0.1675,0.17,0.1625,0.17,348
9/14/2018 4:06:00 PM,0.1675,0.1675,0.1675,0.1675,12
9/14/2018 4:05:00 PM,0.1675,0.1675,0.1675,0.1675,1
9/14/2018 4:04:00 PM,0.17,0.17,0.1675,0.1675,100
9/14/2018 4:03:00 PM,0.1675,0.17,0.1675,0.17,62
9/14/2018 4:02:00 PM,0.1675,0.1675,0.1675,0.1675,0
9/14/2018 4:01:00 PM,0.1625,0.1675,0.1625,0.1675,225
9/14/2018 4:00:00 PM,0.16,0.1625,0.16,0.1625,842
9/14/2018 3:59:00 PM,0.1625,0.1625,0.16,0.16,215
9/14/2018 3:58:00 PM,0.165,0.165,0.16,0.1625,800
9/14/2018 3:57:00 PM,0.165,0.1675,0.165,0.165,37
9/14/2018 3:56:00 PM,0.165,0.165,0.165,0.165,0
9/14/2018 3:55:00 PM,0.1675,0.1675,0.165,0.165,187
9/14/2018 3:54:00 PM,0.1675,0.1675,0.1675,0.1675,0
9/14/2018 3:53:00 PM,0.165,0.17,0.165,0.1675,186
9/14/2018 3:52:00 PM,0.165,0.165,0.165,0.165,0
9/14/2018 3:51:00 PM,0.1625,0.165,0.1625,0.165,272
9/14/2018 3:50:00 PM,0.1625,0.1625,0.1625,0.1625,0
9/14/2018 3:49:00 PM,0.165,0.165,0.1625,0.1625,205
9/14/2018 3:48:00 PM,0.165,0.165,0.165,0.165,25
9/14/2018 3:47:00 PM,0.165,0.165,0.1625,0.165,150
9/14/2018 3:46:00 PM,0.165,0.165,0.165,0.165,0
9/14/2018 3:45:00 PM,0.165,0.165,0.165,0.165,0
9/14/2018 3:44:00 PM,0.165,0.165,0.165,0.165,404
9/14/2018 3:43:00 PM,0.1625,0.165,0.1625,0.165,100
9/14/2018 3:42:00 PM,0.1625,0.1625,0.1625,0.1625,0
9/14/2018 3:41:00 PM,0.1625,0.1625,0.1625,0.1625,6
9/14/2018 3:40:00 PM,0.1625,0.1625,0.1625,0.1625,807
9/14/2018 3:39:00 PM,0.1675,0.1675,0.165,0.165,209
9/14/2018 3:38:00 PM,0.17,0.17,0.1675,0.1675,185
9/14/2018 3:37:00 PM,0.1675,0.17,0.1675,0.17,100
9/14/2018 3:36:00 PM,0.165,0.1675,0.165,0.1675,12
9/14/2018 3:35:00 PM,0.1675,0.1675,0.165,0.165,110
9/14/2018 3:34:00 PM,0.165,0.1675,0.165,0.1675,5
9/14/2018 3:33:00 PM,0.1625,0.165,0.16,0.165,318
9/14/2018 3:32:00 PM,0.165,0.165,0.16,0.1625,403
9/14/2018 3:31:00 PM,0.1675,0.1675,0.1625,0.165,394
9/14/2018 3:30:00 PM,0.17,0.17,0.1675,0.1675,50
9/14/2018 3:29:00 PM,0.1675,0.17,0.1675,0.17,404
9/14/2018 3:28:00 PM,0.1625,0.1675,0.1625,0.1675,125
9/14/2018 3:27:00 PM,0.17,0.17,0.1625,0.1625,488
9/14/2018 3:26:00 PM,0.165,0.17,0.165,0.17,354
9/14/2018 3:25:00 PM,0.1725,0.1725,0.165,0.165,454
9/14/2018 3:24:00 PM,0.185,0.185,0.1725,0.1725,680
9/14/2018 3:23:00 PM,0.1875,0.1875,0.185,0.185,256
9/14/2018 3:22:00 PM,0.1875,0.1875,0.1875,0.1875,102
9/14/2018 3:21:00 PM,0.19,0.19,0.185,0.1875,228
9/14/2018 3:20:00 PM,0.19,0.19,0.19,0.19,0
9/14/2018 3:19:00 PM,0.19,0.19,0.19,0.19,205
9/14/2018 3:18:00 PM,0.19,0.19,0.19,0.19,40
9/14/2018 3:17:00 PM,0.19,0.19,0.19,0.19,60
9/14/2018 3:16:00 PM,0.1875,0.19,0.1875,0.19,151
9/14/2018 3:15:00 PM,0.1875,0.1875,0.1875,0.1875,54
9/14/2018 3:14:00 PM,0.1875,0.1875,0.1875,0.1875,7
9/14/2018 3:13:00 PM,0.1875,0.1875,0.1875,0.1875,0
9/14/2018 3:12:00 PM,0.19,0.19,0.185,0.1875,715
9/14/2018 3:11:00 PM,0.19,0.19,0.19,0.19,6
9/14/2018 3:10:00 PM,0.1925,0.1925,0.19,0.19,93
9/14/2018 3:09:00 PM,0.1825,0.1925,0.1825,0.1925,80
9/14/2018 3:08:00 PM,0.1825,0.1825,0.1825,0.1825,0
9/14/2018 3:07:00 PM,0.18,0.1825,0.18,0.1825,11
9/14/2018 3:06:00 PM,0.1875,0.1875,0.18,0.18,471
9/14/2018 3:05:00 PM,0.1925,0.1925,0.1875,0.1875,141
9/14/2018 3:04:00 PM,0.1975,0.1975,0.1925,0.1925,51
9/14/2018 3:03:00 PM,0.2025,0.2025,0.1975,0.1975,106
9/14/2018 3:02:00 PM,0.2025,0.2025,0.2025,0.2025,0
9/14/2018 3:01:00 PM,0.2025,0.2025,0.2025,0.2025,0
9/14/2018 3:00:00 PM,0.2025,0.2025,0.2025,0.2025,0
9/14/2018 2:59:00 PM,0.2025,0.2025,0.2025,0.2025,1
9/14/2018 2:58:00 PM,0.2,0.2,0.2,0.2,25
9/14/2018 2:57:00 PM,0.2,0.2,0.2,0.2,1
9/14/2018 2:56:00 PM,0.2,0.2,0.2,0.2,2
9/14/2018 2:55:00 PM,0.2,0.2,0.1975,0.2,19
9/14/2018 2:54:00 PM,0.2,0.2,0.2,0.2,54
9/14/2018 2:53:00 PM,0.2,0.2,0.2,0.2,161
9/14/2018 2:52:00 PM,0.2,0.2,0.2,0.2,32
9/14/2018 2:51:00 PM,0.2,0.2,0.2,0.2,0
9/14/2018 2:50:00 PM,0.2075,0.2075,0.2,0.2,1
9/14/2018 2:49:00 PM,0.21,0.21,0.2075,0.2075,250
9/14/2018 2:48:00 PM,0.21,0.21,0.21,0.21,0
9/14/2018 2:47:00 PM,0.21,0.21,0.21,0.21,90
9/14/2018 2:46:00 PM,0.2,0.21,0.2,0.21,20
9/14/2018 2:45:00 PM,0.2025,0.2025,0.2,0.2,10
9/14/2018 2:44:00 PM,0.205,0.205,0.2025,0.2025,10
9/14/2018 2:43:00 PM,0.2075,0.21,0.205,0.205,71
9/14/2018 2:42:00 PM,0.2075,0.2075,0.2075,0.2075,0
9/14/2018 2:41:00 PM,0.21,0.21,0.2075,0.2075,51
9/14/2018 2:40:00 PM,0.21,0.21,0.21,0.21,300
9/14/2018 2:39:00 PM,0.215,0.215,0.21,0.21,210
9/14/2018 2:38:00 PM,0.215,0.215,0.215,0.215,0
9/14/2018 2:37:00 PM,0.215,0.215,0.21,0.215,55
9/14/2018 2:36:00 PM,0.2125,0.215,0.2125,0.215,300
9/14/2018 2:35:00 PM,0.21,0.2125,0.21,0.2125,130
9/14/2018 2:34:00 PM,0.21,0.21,0.21,0.21,0
9/14/2018 2:33:00 PM,0.21,0.21,0.21,0.21,0
9/14/2018 2:32:00 PM,0.2075,0.21,0.2075,0.21,22
9/14/2018 2:31:00 PM,0.2075,0.2075,0.2075,0.2075,10
9/14/2018 2:30:00 PM,0.2075,0.2075,0.2075,0.2075,0
9/14/2018 2:29:00 PM,0.2,0.2075,0.2,0.2075,125
9/14/2018 2:28:00 PM,0.2,0.2,0.2,0.2,0
9/14/2018 2:27:00 PM,0.2,0.2,0.2,0.2,0
9/14/2018 2:26:00 PM,0.2,0.2,0.2,0.2,0
9/14/2018 2:25:00 PM,0.2,0.205,0.2,0.2,31
9/14/2018 2:24:00 PM,0.2,0.2,0.2,0.2,0
9/14/2018 2:23:00 PM,0.2075,0.2075,0.2,0.2,30
9/14/2018 2:22:00 PM,0.2075,0.2075,0.2075,0.2075,0
9/14/2018 2:21:00 PM,0.2025,0.2075,0.2025,0.2075,101
9/14/2018 2:20:00 PM,0.195,0.2025,0.195,0.2025,273
9/14/2018 2:19:00 PM,0.195,0.195,0.195,0.195,2
9/14/2018 2:18:00 PM,0.1975,0.1975,0.195,0.195,4
9/14/2018 2:17:00 PM,0.195,0.1975,0.195,0.1975,6
9/14/2018 2:16:00 PM,0.1925,0.195,0.1925,0.195,1
9/14/2018 2:15:00 PM,0.1925,0.1925,0.1925,0.1925,0
9/14/2018 2:14:00 PM,0.1875,0.1925,0.1875,0.1925,164
9/14/2018 2:13:00 PM,0.1875,0.1875,0.1875,0.1875,0
9/14/2018 2:12:00 PM,0.1875,0.1875,0.185,0.1875,207
9/14/2018 2:11:00 PM,0.1875,0.1875,0.1875,0.1875,0
9/14/2018 2:10:00 PM,0.19,0.19,0.1875,0.1875,219
9/14/2018 2:09:00 PM,0.1875,0.19,0.1875,0.19,108
9/14/2018 2:08:00 PM,0.19,0.19,0.1875,0.1875,249
9/14/2018 2:07:00 PM,0.195,0.195,0.19,0.19,100
9/14/2018 2:06:00 PM,0.195,0.1975,0.195,0.195,6
9/14/2018 2:05:00 PM,0.1975,0.1975,0.195,0.195,5
9/14/2018 2:04:00 PM,0.2,0.2,0.1975,0.1975,57
9/14/2018 2:03:00 PM,0.2,0.2,0.2,0.2,197
9/14/2018 2:02:00 PM,0.195,0.2,0.195,0.2,91
9/14/2018 2:01:00 PM,0.195,0.195,0.195,0.195,0
9/14/2018 2:00:00 PM,0.1975,0.1975,0.195,0.195,61
9/14/2018 1:59:00 PM,0.19,0.1975,0.19,0.1975,60
9/14/2018 1:58:00 PM,0.19,0.19,0.19,0.19,6
9/14/2018 1:57:00 PM,0.195,0.195,0.1875,0.19,536
9/14/2018 1:56:00 PM,0.195,0.1975,0.195,0.195,928
9/14/2018 1:55:00 PM,0.195,0.195,0.195,0.195,16
9/14/2018 1:54:00 PM,0.1925,0.1975,0.1925,0.1975,38
9/14/2018 1:53:00 PM,0.1925,0.195,0.1925,0.1925,39
9/14/2018 1:52:00 PM,0.1975,0.1975,0.1925,0.1925,152
9/14/2018 1:51:00 PM,0.205,0.205,0.195,0.1975,541
9/14/2018 1:50:00 PM,0.205,0.2075,0.205,0.205,554
9/14/2018 1:49:00 PM,0.2075,0.2075,0.205,0.205,440
9/14/2018 1:48:00 PM,0.205,0.2075,0.205,0.2075,263
9/14/2018 1:47:00 PM,0.2125,0.2125,0.205,0.205,258
9/14/2018 1:46:00 PM,0.2125,0.2125,0.21,0.2125,113
9/14/2018 1:45:00 PM,0.21,0.215,0.21,0.2125,183
9/14/2018 1:44:00 PM,0.2075,0.21,0.2075,0.21,336
9/14/2018 1:43:00 PM,0.2075,0.2075,0.205,0.205,431
9/14/2018 1:42:00 PM,0.2175,0.2175,0.2025,0.2075,934
9/14/2018 1:41:00 PM,0.22,0.22,0.2175,0.2175,73
9/14/2018 1:40:00 PM,0.225,0.225,0.22,0.22,88
9/14/2018 1:39:00 PM,0.225,0.23,0.225,0.2275,502
9/14/2018 1:38:00 PM,0.225,0.225,0.225,0.225,0
9/14/2018 1:37:00 PM,0.225,0.225,0.225,0.225,0
9/14/2018 1:36:00 PM,0.2275,0.2275,0.225,0.225,9
9/14/2018 1:35:00 PM,0.225,0.2275,0.225,0.2275,10
9/14/2018 1:34:00 PM,0.2325,0.2325,0.225,0.225,125
9/14/2018 1:33:00 PM,0.2325,0.2325,0.2325,0.2325,0
9/14/2018 1:32:00 PM,0.2325,0.2325,0.2325,0.2325,22
9/14/2018 1:31:00 PM,0.23,0.2325,0.23,0.2325,31
9/14/2018 1:30:00 PM,0.23,0.23,0.2275,0.23,88
9/14/2018 1:29:00 PM,0.2325,0.2325,0.23,0.23,1238
9/14/2018 1:28:00 PM,0.2325,0.2325,0.2325,0.2325,11
9/14/2018 1:27:00 PM,0.2325,0.2325,0.2325,0.2325,101
9/14/2018 1:26:00 PM,0.2275,0.2325,0.2275,0.2325,50
9/14/2018 1:25:00 PM,0.2275,0.23,0.2275,0.2275,207
9/14/2018 1:24:00 PM,0.2325,0.2325,0.2275,0.23,105
9/14/2018 1:23:00 PM,0.23,0.2325,0.23,0.2325,213
9/14/2018 1:22:00 PM,0.235,0.235,0.23,0.23,83
9/14/2018 1:21:00 PM,0.24,0.24,0.235,0.235,372
9/14/2018 1:20:00 PM,0.2375,0.24,0.2375,0.24,250
9/14/2018 1:19:00 PM,0.2375,0.2375,0.2375,0.2375,176
9/14/2018 1:18:00 PM,0.24,0.24,0.24,0.24,72
9/14/2018 1:17:00 PM,0.245,0.245,0.24,0.24,320
9/14/2018 1:16:00 PM,0.2475,0.2475,0.2425,0.245,121
9/14/2018 1:15:00 PM,0.2425,0.2475,0.2425,0.2475,44
9/14/2018 1:14:00 PM,0.245,0.245,0.2375,0.2425,185
9/14/2018 1:13:00 PM,0.2475,0.2475,0.245,0.245,68
9/14/2018 1:12:00 PM,0.25,0.2525,0.2475,0.2475,488
9/14/2018 1:11:00 PM,0.255,0.255,0.25,0.25,84
9/14/2018 1:10:00 PM,0.25,0.255,0.25,0.255,153
9/14/2018 1:09:00 PM,0.255,0.255,0.25,0.25,393
9/14/2018 1:08:00 PM,0.2575,0.2575,0.255,0.255,678
9/14/2018 1:07:00 PM,0.26,0.2625,0.2575,0.2575,544
9/14/2018 1:06:00 PM,0.2675,0.27,0.26,0.26,517
9/14/2018 1:05:00 PM,0.26,0.27,0.26,0.2675,234
9/14/2018 1:04:00 PM,0.26,0.2625,0.2575,0.26,1216
9/14/2018 1:03:00 PM,0.2575,0.265,0.2575,0.26,4721
9/14/2018 1:02:00 PM,0.255,0.26,0.255,0.2575,296
9/14/2018 1:01:00 PM,0.2475,0.26,0.245,0.255,2769
9/14/2018 1:00:00 PM,0.2425,0.2475,0.24,0.2475,1205
9/14/2018 12:59:00 PM,0.2325,0.2425,0.2325,0.2425,311
9/14/2018 12:58:00 PM,0.2325,0.235,0.23,0.2325,164
9/14/2018 12:57:00 PM,0.2325,0.2325,0.2325,0.2325,100
9/14/2018 12:56:00 PM,0.23,0.2325,0.23,0.2325,50
9/14/2018 12:55:00 PM,0.2225,0.23,0.2225,0.23,220
9/14/2018 12:54:00 PM,0.22,0.2225,0.22,0.2225,85
9/14/2018 12:53:00 PM,0.2225,0.2225,0.22,0.22,40
9/14/2018 12:52:00 PM,0.225,0.225,0.22,0.2225,125
9/14/2018 12:51:00 PM,0.2175,0.225,0.2175,0.225,42
9/14/2018 12:50:00 PM,0.215,0.2175,0.215,0.2175,30
9/14/2018 12:49:00 PM,0.2175,0.2175,0.215,0.215,55
9/14/2018 12:48:00 PM,0.2175,0.22,0.215,0.2175,20
9/14/2018 12:47:00 PM,0.2175,0.2175,0.2175,0.2175,54
9/14/2018 12:46:00 PM,0.2175,0.2175,0.2175,0.2175,95
9/14/2018 12:45:00 PM,0.2175,0.2225,0.2175,0.2175,50
9/14/2018 12:44:00 PM,0.2175,0.2175,0.2175,0.2175,0
9/14/2018 12:43:00 PM,0.215,0.2175,0.215,0.2175,26
9/14/2018 12:42:00 PM,0.215,0.215,0.215,0.215,0
9/14/2018 12:41:00 PM,0.215,0.215,0.215,0.215,0
9/14/2018 12:40:00 PM,0.215,0.215,0.215,0.215,0
9/14/2018 12:39:00 PM,0.2125,0.215,0.2125,0.215,58
9/14/2018 12:38:00 PM,0.215,0.2175,0.2125,0.2125,93
9/14/2018 12:37:00 PM,0.2125,0.215,0.2125,0.215,26
9/14/2018 12:36:00 PM,0.21,0.2125,0.21,0.2125,45
9/14/2018 12:35:00 PM,0.21,0.21,0.21,0.21,25
9/14/2018 12:34:00 PM,0.215,0.215,0.21,0.21,50
9/14/2018 12:33:00 PM,0.2075,0.215,0.2075,0.215,245
9/14/2018 12:32:00 PM,0.2125,0.2125,0.2075,0.2075,40
9/14/2018 12:31:00 PM,0.2175,0.2175,0.2125,0.2125,44
9/14/2018 12:30:00 PM,0.215,0.2175,0.215,0.2175,42
9/14/2018 12:29:00 PM,0.2175,0.2175,0.2175,0.2175,0
9/14/2018 12:28:00 PM,0.2175,0.2175,0.2175,0.2175,0
9/14/2018 12:27:00 PM,0.2175,0.2175,0.2125,0.2175,313
9/14/2018 12:26:00 PM,0.22,0.22,0.2175,0.2175,633
9/14/2018 12:25:00 PM,0.2225,0.2225,0.22,0.22,39
9/14/2018 12:24:00 PM,0.225,0.2275,0.2225,0.2225,183
9/14/2018 12:23:00 PM,0.2275,0.2275,0.225,0.225,24
9/14/2018 12:22:00 PM,0.2275,0.2275,0.2275,0.2275,60
9/14/2018 12:21:00 PM,0.235,0.235,0.2275,0.2275,470
9/14/2018 12:20:00 PM,0.235,0.2375,0.235,0.235,222
9/14/2018 12:19:00 PM,0.2425,0.2425,0.2325,0.235,141
9/14/2018 12:18:00 PM,0.2275,0.2425,0.2275,0.2425,603
9/14/2018 12:17:00 PM,0.225,0.23,0.225,0.2275,1091
9/14/2018 12:16:00 PM,0.23,0.23,0.225,0.225,68
9/14/2018 12:15:00 PM,0.2275,0.23,0.2275,0.23,145
9/14/2018 12:14:00 PM,0.23,0.23,0.2275,0.2275,517
9/14/2018 12:13:00 PM,0.2425,0.2425,0.23,0.23,711
9/14/2018 12:12:00 PM,0.2225,0.2425,0.2225,0.2425,607
9/14/2018 12:11:00 PM,0.2075,0.23,0.2075,0.2225,1461
9/14/2018 12:10:00 PM,0.205,0.2075,0.205,0.2075,44
9/14/2018 12:09:00 PM,0.21,0.21,0.205,0.205,50
9/14/2018 12:08:00 PM,0.205,0.21,0.2025,0.21,112
9/14/2018 12:07:00 PM,0.205,0.205,0.205,0.205,19
9/14/2018 12:06:00 PM,0.21,0.21,0.205,0.205,75
9/14/2018 12:05:00 PM,0.2,0.21,0.2,0.21,866
9/14/2018 12:04:00 PM,0.19,0.2,0.19,0.2,433
9/14/2018 12:03:00 PM,0.185,0.19,0.185,0.19,23
9/14/2018 12:02:00 PM,0.1825,0.185,0.1825,0.185,643
9/14/2018 12:01:00 PM,0.1825,0.1825,0.1825,0.1825,191
9/14/2018 12:00:00 PM,0.1825,0.185,0.1825,0.1825,1085
9/14/2018 11:59:00 AM,0.1875,0.1875,0.1825,0.1825,1645
9/14/2018 11:58:00 AM,0.185,0.1875,0.185,0.1875,1
9/14/2018 11:57:00 AM,0.1825,0.185,0.1825,0.185,171
9/14/2018 11:56:00 AM,0.1825,0.1825,0.18,0.1825,365
9/14/2018 11:55:00 AM,0.1825,0.1825,0.1825,0.1825,0
9/14/2018 11:54:00 AM,0.18,0.1825,0.18,0.1825,124
9/14/2018 11:53:00 AM,0.175,0.18,0.175,0.18,179
9/14/2018 11:52:00 AM,0.175,0.175,0.175,0.175,0
9/14/2018 11:51:00 AM,0.1725,0.175,0.1725,0.175,323
9/14/2018 11:50:00 AM,0.175,0.175,0.1725,0.1725,171
9/14/2018 11:49:00 AM,0.175,0.175,0.175,0.175,10
9/14/2018 11:48:00 AM,0.175,0.175,0.1725,0.175,328
9/14/2018 11:47:00 AM,0.1775,0.1775,0.175,0.175,329
9/14/2018 11:46:00 AM,0.1775,0.1775,0.1775,0.1775,0
9/14/2018 11:45:00 AM,0.1775,0.1775,0.1775,0.1775,171
9/14/2018 11:44:00 AM,0.18,0.18,0.1775,0.1775,229
9/14/2018 11:43:00 AM,0.1825,0.1825,0.18,0.18,28
9/14/2018 11:42:00 AM,0.18,0.1825,0.18,0.1825,258
9/14/2018 11:41:00 AM,0.18,0.18,0.18,0.18,0
9/14/2018 11:40:00 AM,0.1825,0.1825,0.18,0.18,151
9/14/2018 11:39:00 AM,0.1825,0.185,0.1825,0.1825,406
9/14/2018 11:38:00 AM,0.1875,0.1875,0.1825,0.1825,51
9/14/2018 11:37:00 AM,0.185,0.19,0.185,0.1875,639
9/14/2018 11:36:00 AM,0.1875,0.1875,0.185,0.185,118
9/14/2018 11:35:00 AM,0.1875,0.1875,0.1875,0.1875,332
9/14/2018 11:34:00 AM,0.1875,0.19,0.1875,0.1875,528
9/14/2018 11:33:00 AM,0.19,0.19,0.1875,0.1875,4522
9/14/2018 11:32:00 AM,0.19,0.19,0.19,0.19,661
9/14/2018 11:31:00 AM,0.1875,0.19,0.1875,0.19,36
9/14/2018 11:30:00 AM,0.19,0.19,0.1875,0.1875,218
9/14/2018 11:29:00 AM,0.19,0.19,0.19,0.19,0
9/14/2018 11:28:00 AM,0.1925,0.1925,0.19,0.19,31
9/14/2018 11:27:00 AM,0.1875,0.1925,0.1875,0.1925,28
9/14/2018 11:26:00 AM,0.19,0.19,0.1875,0.1875,391
9/14/2018 11:25:00 AM,0.19,0.19,0.19,0.19,2
9/14/2018 11:24:00 AM,0.1875,0.19,0.1875,0.19,343
9/14/2018 11:23:00 AM,0.185,0.1875,0.185,0.1875,54
9/14/2018 11:22:00 AM,0.1875,0.1875,0.185,0.185,5
9/14/2018 11:21:00 AM,0.185,0.1875,0.185,0.1875,11
9/14/2018 11:20:00 AM,0.1875,0.1875,0.185,0.185,11
9/14/2018 11:19:00 AM,0.1875,0.1875,0.185,0.1875,118
9/14/2018 11:18:00 AM,0.185,0.1875,0.185,0.1875,21
9/14/2018 11:17:00 AM,0.185,0.185,0.185,0.185,0
9/14/2018 11:16:00 AM,0.185,0.185,0.185,0.185,174
9/14/2018 11:15:00 AM,0.185,0.185,0.185,0.185,1349
9/14/2018 11:14:00 AM,0.185,0.185,0.185,0.185,900
9/14/2018 11:13:00 AM,0.185,0.185,0.1825,0.185,1055
9/14/2018 11:12:00 AM,0.18,0.1825,0.18,0.1825,249
9/14/2018 11:11:00 AM,0.185,0.185,0.18,0.18,517
9/14/2018 11:10:00 AM,0.1825,0.1875,0.1825,0.185,1274
9/14/2018 11:09:00 AM,0.1825,0.1825,0.1825,0.1825,96
9/14/2018 11:08:00 AM,0.18,0.1825,0.18,0.1825,380
9/14/2018 11:07:00 AM,0.1775,0.18,0.1775,0.18,400
9/14/2018 11:06:00 AM,0.18,0.18,0.1775,0.1775,10
9/14/2018 11:05:00 AM,0.1825,0.1825,0.18,0.18,25
9/14/2018 11:04:00 AM,0.18,0.1825,0.18,0.1825,28
9/14/2018 11:03:00 AM,0.185,0.185,0.18,0.18,507
9/14/2018 11:02:00 AM,0.185,0.185,0.1825,0.185,684
9/14/2018 11:01:00 AM,0.19,0.19,0.185,0.185,6
9/14/2018 11:00:00 AM,0.19,0.19,0.19,0.19,202
9/14/2018 10:59:00 AM,0.19,0.1925,0.19,0.19,766
9/14/2018 10:58:00 AM,0.195,0.195,0.19,0.19,5
9/14/2018 10:57:00 AM,0.1925,0.195,0.1925,0.195,228
9/14/2018 10:56:00 AM,0.1925,0.1925,0.19,0.1925,427
9/14/2018 10:55:00 AM,0.1925,0.1925,0.1925,0.1925,0
9/14/2018 10:54:00 AM,0.1925,0.1925,0.1925,0.1925,271
9/14/2018 10:53:00 AM,0.1925,0.1925,0.1925,0.1925,681
9/14/2018 10:52:00 AM,0.19,0.1925,0.19,0.1925,7
9/14/2018 10:51:00 AM,0.1875,0.19,0.1875,0.19,85
9/14/2018 10:50:00 AM,0.185,0.1875,0.185,0.1875,430
9/14/2018 10:49:00 AM,0.18,0.185,0.18,0.185,7
9/14/2018 10:48:00 AM,0.1825,0.1825,0.18,0.18,200
9/14/2018 10:47:00 AM,0.1875,0.1875,0.1825,0.1825,1810
9/14/2018 10:46:00 AM,0.1925,0.1925,0.1875,0.1875,1
9/14/2018 10:45:00 AM,0.1925,0.1925,0.1925,0.1925,0
9/14/2018 10:44:00 AM,0.195,0.195,0.1925,0.1925,187
9/14/2018 10:43:00 AM,0.195,0.195,0.195,0.195,14
9/14/2018 10:42:00 AM,0.1925,0.195,0.1925,0.195,114
9/14/2018 10:41:00 AM,0.19,0.1925,0.19,0.1925,189
9/14/2018 10:40:00 AM,0.19,0.19,0.19,0.19,66
9/14/2018 10:39:00 AM,0.1925,0.1925,0.1875,0.1875,3
9/14/2018 10:38:00 AM,0.1925,0.1925,0.1925,0.1925,2
9/14/2018 10:37:00 AM,0.195,0.195,0.1925,0.1925,1
9/14/2018 10:36:00 AM,0.195,0.195,0.195,0.195,327
9/14/2018 10:35:00 AM,0.195,0.195,0.195,0.195,111
