Date,USDINR18SEP71.75PE O,USDINR18SEP71.75PE H,USDINR18SEP71.75PE L,USDINR18SEP71.75PE C,USDINR18SEP71.75PE V
9/14/2018 4:08:00 PM,0.32,0.325,0.32,0.3225,177
9/14/2018 4:07:00 PM,0.3175,0.32,0.3175,0.32,473
9/14/2018 4:06:00 PM,0.3175,0.3175,0.3175,0.3175,1
9/14/2018 4:05:00 PM,0.3225,0.3225,0.3175,0.3175,41
9/14/2018 4:04:00 PM,0.33,0.33,0.3225,0.3225,255
9/14/2018 4:03:00 PM,0.33,0.3325,0.33,0.33,77
9/14/2018 4:02:00 PM,0.315,0.33,0.315,0.33,430
9/14/2018 4:01:00 PM,0.315,0.315,0.315,0.315,0
9/14/2018 4:00:00 PM,0.315,0.315,0.315,0.315,9
9/14/2018 3:59:00 PM,0.3175,0.3175,0.3125,0.315,47
9/14/2018 3:58:00 PM,0.3175,0.3175,0.3175,0.3175,0
9/14/2018 3:57:00 PM,0.3225,0.3225,0.3175,0.3175,69
9/14/2018 3:56:00 PM,0.3225,0.3225,0.3225,0.3225,0
9/14/2018 3:55:00 PM,0.3175,0.3225,0.3175,0.3225,6
9/14/2018 3:54:00 PM,0.3225,0.3225,0.3175,0.3175,102
9/14/2018 3:53:00 PM,0.3225,0.3225,0.3225,0.3225,57
9/14/2018 3:52:00 PM,0.3275,0.3275,0.3225,0.3225,61
9/14/2018 3:51:00 PM,0.32,0.32,0.32,0.32,0
9/14/2018 3:50:00 PM,0.315,0.32,0.315,0.32,33
9/14/2018 3:49:00 PM,0.315,0.32,0.315,0.315,97
9/14/2018 3:48:00 PM,0.3125,0.3175,0.3125,0.315,3051
9/14/2018 3:47:00 PM,0.3225,0.3225,0.3125,0.3175,1239
9/14/2018 3:46:00 PM,0.32,0.3225,0.32,0.3225,51
9/14/2018 3:45:00 PM,0.32,0.32,0.32,0.32,142
9/14/2018 3:44:00 PM,0.315,0.32,0.315,0.32,8
9/14/2018 3:43:00 PM,0.315,0.315,0.315,0.315,0
9/14/2018 3:42:00 PM,0.3125,0.3175,0.31,0.315,1019
9/14/2018 3:41:00 PM,0.315,0.315,0.3125,0.3125,1100
9/14/2018 3:40:00 PM,0.32,0.32,0.315,0.315,153
9/14/2018 3:39:00 PM,0.3225,0.3225,0.32,0.32,5
9/14/2018 3:38:00 PM,0.325,0.33,0.3225,0.3225,443
9/14/2018 3:37:00 PM,0.33,0.335,0.325,0.325,1034
9/14/2018 3:36:00 PM,0.32,0.33,0.32,0.33,226
9/14/2018 3:35:00 PM,0.3175,0.3225,0.3175,0.32,768
9/14/2018 3:34:00 PM,0.3175,0.3175,0.315,0.3175,52
9/14/2018 3:33:00 PM,0.3125,0.32,0.3125,0.3175,857
9/14/2018 3:32:00 PM,0.3225,0.3225,0.3075,0.3125,386
9/14/2018 3:31:00 PM,0.325,0.325,0.3125,0.3225,478
9/14/2018 3:30:00 PM,0.3275,0.33,0.325,0.325,200
9/14/2018 3:29:00 PM,0.3275,0.3325,0.3275,0.3275,200
9/14/2018 3:28:00 PM,0.315,0.3275,0.315,0.3275,76
9/14/2018 3:27:00 PM,0.33,0.33,0.315,0.315,769
9/14/2018 3:26:00 PM,0.3225,0.33,0.32,0.33,1136
9/14/2018 3:25:00 PM,0.335,0.335,0.3225,0.3225,633
9/14/2018 3:24:00 PM,0.35,0.3525,0.335,0.335,912
9/14/2018 3:23:00 PM,0.3625,0.3625,0.35,0.35,125
9/14/2018 3:22:00 PM,0.36,0.3625,0.36,0.3625,25
9/14/2018 3:21:00 PM,0.3625,0.3625,0.36,0.36,203
9/14/2018 3:20:00 PM,0.3625,0.3625,0.3625,0.3625,500
9/14/2018 3:19:00 PM,0.3625,0.3625,0.3625,0.3625,0
9/14/2018 3:18:00 PM,0.37,0.37,0.3625,0.3625,10
9/14/2018 3:17:00 PM,0.365,0.37,0.365,0.37,100
9/14/2018 3:16:00 PM,0.365,0.365,0.365,0.365,1
9/14/2018 3:15:00 PM,0.36,0.365,0.36,0.365,40
9/14/2018 3:14:00 PM,0.355,0.3625,0.355,0.36,179
9/14/2018 3:13:00 PM,0.3575,0.3575,0.355,0.355,20
9/14/2018 3:12:00 PM,0.36,0.36,0.355,0.3575,130
9/14/2018 3:11:00 PM,0.365,0.365,0.36,0.36,100
9/14/2018 3:10:00 PM,0.365,0.3675,0.365,0.365,38
9/14/2018 3:09:00 PM,0.3625,0.365,0.3625,0.365,35
9/14/2018 3:08:00 PM,0.36,0.3625,0.36,0.3625,6
9/14/2018 3:07:00 PM,0.35,0.36,0.35,0.36,581
9/14/2018 3:06:00 PM,0.3625,0.3625,0.345,0.35,364
9/14/2018 3:05:00 PM,0.3675,0.3675,0.3625,0.3625,127
9/14/2018 3:04:00 PM,0.3775,0.3775,0.3625,0.3675,217
9/14/2018 3:03:00 PM,0.375,0.3775,0.375,0.3775,14
9/14/2018 3:02:00 PM,0.375,0.375,0.375,0.375,0
9/14/2018 3:01:00 PM,0.375,0.375,0.375,0.375,16
9/14/2018 3:00:00 PM,0.375,0.375,0.375,0.375,50
9/14/2018 2:59:00 PM,0.3825,0.385,0.37,0.375,132
9/14/2018 2:58:00 PM,0.3825,0.3825,0.3825,0.3825,0
9/14/2018 2:57:00 PM,0.3825,0.3825,0.3825,0.3825,50
9/14/2018 2:56:00 PM,0.3825,0.3825,0.3825,0.3825,0
9/14/2018 2:55:00 PM,0.3825,0.3825,0.3825,0.3825,0
9/14/2018 2:54:00 PM,0.38,0.3825,0.38,0.3825,10
9/14/2018 2:53:00 PM,0.38,0.38,0.38,0.38,0
9/14/2018 2:52:00 PM,0.3825,0.3825,0.38,0.38,15
9/14/2018 2:51:00 PM,0.3825,0.3825,0.3825,0.3825,0
9/14/2018 2:50:00 PM,0.395,0.395,0.38,0.3825,109
9/14/2018 2:49:00 PM,0.3925,0.395,0.3925,0.395,500
9/14/2018 2:48:00 PM,0.4,0.4,0.3925,0.3925,28
9/14/2018 2:47:00 PM,0.3975,0.4,0.3975,0.4,44
9/14/2018 2:46:00 PM,0.3975,0.3975,0.3975,0.3975,0
9/14/2018 2:45:00 PM,0.3975,0.3975,0.3975,0.3975,0
9/14/2018 2:44:00 PM,0.3975,0.3975,0.3975,0.3975,0
9/14/2018 2:43:00 PM,0.3975,0.3975,0.3975,0.3975,0
9/14/2018 2:42:00 PM,0.3975,0.3975,0.3975,0.3975,11
9/14/2018 2:41:00 PM,0.3975,0.3975,0.3975,0.3975,11
9/14/2018 2:40:00 PM,0.4,0.4,0.3975,0.3975,24
9/14/2018 2:39:00 PM,0.4,0.4,0.4,0.4,25
9/14/2018 2:38:00 PM,0.4025,0.4025,0.4,0.4,30
9/14/2018 2:37:00 PM,0.4025,0.4025,0.4025,0.4025,0
9/14/2018 2:36:00 PM,0.4025,0.4025,0.4025,0.4025,30
9/14/2018 2:35:00 PM,0.4,0.4025,0.3975,0.4025,33
9/14/2018 2:34:00 PM,0.405,0.405,0.4,0.4,100
9/14/2018 2:33:00 PM,0.405,0.405,0.405,0.405,0
9/14/2018 2:32:00 PM,0.39,0.405,0.39,0.405,24
9/14/2018 2:31:00 PM,0.4025,0.4025,0.39,0.39,80
9/14/2018 2:30:00 PM,0.395,0.4025,0.395,0.4025,126
9/14/2018 2:29:00 PM,0.385,0.395,0.385,0.395,115
9/14/2018 2:28:00 PM,0.385,0.385,0.385,0.385,0
9/14/2018 2:27:00 PM,0.385,0.385,0.385,0.385,0
9/14/2018 2:26:00 PM,0.385,0.385,0.385,0.385,0
9/14/2018 2:25:00 PM,0.385,0.39,0.385,0.385,266
9/14/2018 2:24:00 PM,0.3875,0.3875,0.385,0.385,63
9/14/2018 2:23:00 PM,0.39,0.39,0.3875,0.3875,6
9/14/2018 2:22:00 PM,0.3925,0.395,0.39,0.39,114
9/14/2018 2:21:00 PM,0.3925,0.3925,0.3925,0.3925,60
9/14/2018 2:20:00 PM,0.38,0.3925,0.38,0.3925,28
9/14/2018 2:19:00 PM,0.3725,0.3725,0.3725,0.3725,0
9/14/2018 2:18:00 PM,0.3725,0.3725,0.3725,0.3725,0
9/14/2018 2:17:00 PM,0.3775,0.3775,0.3725,0.3725,10
9/14/2018 2:16:00 PM,0.3775,0.3775,0.3775,0.3775,0
9/14/2018 2:15:00 PM,0.37,0.3775,0.37,0.3775,50
9/14/2018 2:14:00 PM,0.37,0.37,0.37,0.37,5
9/14/2018 2:13:00 PM,0.3675,0.37,0.3675,0.37,33
9/14/2018 2:12:00 PM,0.3675,0.3675,0.36,0.3675,160
9/14/2018 2:11:00 PM,0.365,0.3675,0.365,0.3675,21
9/14/2018 2:10:00 PM,0.3675,0.3675,0.365,0.365,2
9/14/2018 2:09:00 PM,0.3725,0.3725,0.3675,0.3675,105
9/14/2018 2:08:00 PM,0.3725,0.3725,0.3725,0.3725,0
9/14/2018 2:07:00 PM,0.38,0.38,0.3725,0.3725,150
9/14/2018 2:06:00 PM,0.375,0.38,0.375,0.38,40
9/14/2018 2:05:00 PM,0.38,0.38,0.375,0.375,250
9/14/2018 2:04:00 PM,0.385,0.385,0.38,0.38,116
9/14/2018 2:03:00 PM,0.38,0.385,0.38,0.385,53
9/14/2018 2:02:00 PM,0.3775,0.385,0.3775,0.38,55
9/14/2018 2:01:00 PM,0.3775,0.3775,0.3775,0.3775,100
9/14/2018 2:00:00 PM,0.3775,0.3775,0.375,0.3775,60
9/14/2018 1:59:00 PM,0.3775,0.3775,0.3775,0.3775,0
9/14/2018 1:58:00 PM,0.3675,0.3775,0.3675,0.3775,85
9/14/2018 1:57:00 PM,0.38,0.38,0.365,0.3675,355
9/14/2018 1:56:00 PM,0.38,0.38,0.3775,0.38,65
9/14/2018 1:55:00 PM,0.3825,0.3825,0.3775,0.38,60
9/14/2018 1:54:00 PM,0.3775,0.3825,0.3775,0.3825,39
9/14/2018 1:53:00 PM,0.375,0.3775,0.375,0.3775,10
9/14/2018 1:52:00 PM,0.38,0.38,0.375,0.375,110
9/14/2018 1:51:00 PM,0.3975,0.3975,0.375,0.38,297
9/14/2018 1:50:00 PM,0.3925,0.3975,0.3925,0.3975,40
9/14/2018 1:49:00 PM,0.3925,0.3925,0.3925,0.3925,4
9/14/2018 1:48:00 PM,0.4,0.4,0.3925,0.3925,44
9/14/2018 1:47:00 PM,0.4,0.4,0.4,0.4,0
9/14/2018 1:46:00 PM,0.4,0.4,0.4,0.4,0
9/14/2018 1:45:00 PM,0.4025,0.4025,0.4,0.4,1
9/14/2018 1:44:00 PM,0.395,0.4025,0.395,0.4025,10
9/14/2018 1:43:00 PM,0.3975,0.3975,0.395,0.395,966
9/14/2018 1:42:00 PM,0.42,0.42,0.3925,0.3975,451
9/14/2018 1:41:00 PM,0.42,0.42,0.42,0.42,0
9/14/2018 1:40:00 PM,0.425,0.425,0.42,0.42,79
9/14/2018 1:39:00 PM,0.435,0.435,0.4325,0.4325,10
9/14/2018 1:38:00 PM,0.4325,0.435,0.4325,0.435,10
9/14/2018 1:37:00 PM,0.43,0.4325,0.43,0.4325,29
9/14/2018 1:36:00 PM,0.43,0.43,0.43,0.43,10
9/14/2018 1:35:00 PM,0.43,0.4325,0.43,0.43,38
9/14/2018 1:34:00 PM,0.4375,0.4375,0.43,0.43,95
9/14/2018 1:33:00 PM,0.4425,0.4425,0.4375,0.4375,13
9/14/2018 1:32:00 PM,0.44,0.4425,0.44,0.4425,1
9/14/2018 1:31:00 PM,0.44,0.44,0.44,0.44,10
9/14/2018 1:30:00 PM,0.435,0.435,0.435,0.435,16
9/14/2018 1:29:00 PM,0.445,0.445,0.435,0.435,15
9/14/2018 1:28:00 PM,0.4475,0.4475,0.445,0.445,22
9/14/2018 1:27:00 PM,0.4475,0.4475,0.4425,0.4475,242
9/14/2018 1:26:00 PM,0.44,0.4475,0.44,0.4475,83
9/14/2018 1:25:00 PM,0.44,0.44,0.435,0.44,82
9/14/2018 1:24:00 PM,0.44,0.44,0.44,0.44,0
9/14/2018 1:23:00 PM,0.44,0.4425,0.4375,0.44,75
9/14/2018 1:22:00 PM,0.4475,0.4475,0.44,0.44,45
9/14/2018 1:21:00 PM,0.4475,0.4475,0.4475,0.4475,0
9/14/2018 1:20:00 PM,0.4475,0.4475,0.4475,0.4475,0
9/14/2018 1:19:00 PM,0.455,0.455,0.4475,0.4475,205
9/14/2018 1:18:00 PM,0.46,0.46,0.455,0.455,70
9/14/2018 1:17:00 PM,0.46,0.46,0.46,0.46,238
9/14/2018 1:16:00 PM,0.47,0.47,0.46,0.46,12
9/14/2018 1:15:00 PM,0.4625,0.47,0.4625,0.47,22
9/14/2018 1:14:00 PM,0.4625,0.4625,0.4575,0.4575,300
9/14/2018 1:13:00 PM,0.4675,0.47,0.4625,0.4625,67
9/14/2018 1:12:00 PM,0.4775,0.4775,0.4675,0.4675,155
9/14/2018 1:11:00 PM,0.4775,0.48,0.475,0.4775,1141
9/14/2018 1:10:00 PM,0.475,0.4775,0.47,0.4775,1813
9/14/2018 1:09:00 PM,0.4775,0.4775,0.4675,0.475,145
9/14/2018 1:08:00 PM,0.48,0.48,0.4775,0.4775,63
9/14/2018 1:07:00 PM,0.485,0.4875,0.48,0.48,1171
9/14/2018 1:06:00 PM,0.4875,0.5,0.485,0.485,1158
9/14/2018 1:05:00 PM,0.48,0.4875,0.48,0.4875,20
9/14/2018 1:04:00 PM,0.485,0.485,0.48,0.48,24
9/14/2018 1:03:00 PM,0.485,0.485,0.485,0.485,10
9/14/2018 1:02:00 PM,0.4775,0.4875,0.4775,0.485,309
9/14/2018 1:01:00 PM,0.4675,0.485,0.4675,0.4775,3962
9/14/2018 1:00:00 PM,0.4575,0.47,0.4575,0.4675,1596
9/14/2018 12:59:00 PM,0.4475,0.4575,0.4425,0.4575,599
9/14/2018 12:58:00 PM,0.44,0.4475,0.435,0.4475,1103
9/14/2018 12:57:00 PM,0.4425,0.445,0.44,0.44,2
9/14/2018 12:56:00 PM,0.44,0.445,0.44,0.4425,994
9/14/2018 12:55:00 PM,0.4275,0.44,0.4275,0.44,3053
9/14/2018 12:54:00 PM,0.4225,0.4275,0.4225,0.4275,90
9/14/2018 12:53:00 PM,0.4275,0.4275,0.4225,0.4225,68
9/14/2018 12:52:00 PM,0.4325,0.4325,0.4275,0.4275,42
9/14/2018 12:51:00 PM,0.43,0.435,0.43,0.4325,411
9/14/2018 12:50:00 PM,0.42,0.4275,0.42,0.425,1104
9/14/2018 12:49:00 PM,0.4225,0.4225,0.42,0.42,23
9/14/2018 12:48:00 PM,0.4225,0.4225,0.4225,0.4225,110
9/14/2018 12:47:00 PM,0.4225,0.4225,0.4225,0.4225,0
9/14/2018 12:46:00 PM,0.43,0.43,0.4225,0.4225,43
9/14/2018 12:45:00 PM,0.43,0.43,0.43,0.43,0
9/14/2018 12:44:00 PM,0.43,0.43,0.4275,0.43,315
9/14/2018 12:43:00 PM,0.425,0.43,0.42,0.43,102
9/14/2018 12:42:00 PM,0.4225,0.425,0.4225,0.425,5
9/14/2018 12:41:00 PM,0.425,0.425,0.4225,0.4225,16
9/14/2018 12:40:00 PM,0.425,0.425,0.4225,0.425,227
9/14/2018 12:39:00 PM,0.4225,0.425,0.42,0.425,20
9/14/2018 12:38:00 PM,0.4225,0.4225,0.4225,0.4225,75
9/14/2018 12:37:00 PM,0.415,0.4225,0.415,0.4225,125
9/14/2018 12:36:00 PM,0.41,0.415,0.41,0.415,64
9/14/2018 12:35:00 PM,0.41,0.41,0.41,0.41,1
9/14/2018 12:34:00 PM,0.415,0.4175,0.41,0.41,3235
9/14/2018 12:33:00 PM,0.4075,0.42,0.4075,0.42,215
9/14/2018 12:32:00 PM,0.42,0.42,0.405,0.4075,1070
9/14/2018 12:31:00 PM,0.42,0.42,0.42,0.42,26
9/14/2018 12:30:00 PM,0.4275,0.4275,0.4125,0.42,1353
9/14/2018 12:29:00 PM,0.4175,0.4275,0.4175,0.4275,146
9/14/2018 12:28:00 PM,0.42,0.42,0.415,0.4175,92
9/14/2018 12:27:00 PM,0.42,0.42,0.415,0.42,852
9/14/2018 12:26:00 PM,0.42,0.4225,0.42,0.42,959
9/14/2018 12:25:00 PM,0.4325,0.4325,0.42,0.42,1193
9/14/2018 12:24:00 PM,0.435,0.4375,0.43,0.4325,126
9/14/2018 12:23:00 PM,0.4375,0.4375,0.4275,0.435,1072
9/14/2018 12:22:00 PM,0.43,0.4375,0.43,0.4375,270
9/14/2018 12:21:00 PM,0.4425,0.45,0.43,0.43,162
9/14/2018 12:20:00 PM,0.4475,0.4525,0.4425,0.4425,259
9/14/2018 12:19:00 PM,0.4575,0.46,0.4475,0.4475,1535
9/14/2018 12:18:00 PM,0.4425,0.46,0.4425,0.4575,3781
9/14/2018 12:17:00 PM,0.4275,0.445,0.4275,0.4425,3911
9/14/2018 12:16:00 PM,0.43,0.4325,0.4275,0.4275,721
9/14/2018 12:15:00 PM,0.435,0.44,0.43,0.43,2043
9/14/2018 12:14:00 PM,0.4375,0.4375,0.435,0.435,491
9/14/2018 12:13:00 PM,0.445,0.445,0.4375,0.4375,729
9/14/2018 12:12:00 PM,0.4225,0.4525,0.4225,0.445,939
9/14/2018 12:11:00 PM,0.405,0.435,0.4025,0.4225,921
9/14/2018 12:10:00 PM,0.3975,0.405,0.3975,0.405,257
9/14/2018 12:09:00 PM,0.405,0.405,0.3975,0.3975,128
9/14/2018 12:08:00 PM,0.3975,0.405,0.395,0.405,59
9/14/2018 12:07:00 PM,0.4,0.4,0.3925,0.3975,61
9/14/2018 12:06:00 PM,0.4025,0.4025,0.4,0.4,256
9/14/2018 12:05:00 PM,0.3875,0.4075,0.3875,0.405,409
9/14/2018 12:04:00 PM,0.37,0.3875,0.37,0.3875,842
9/14/2018 12:03:00 PM,0.37,0.37,0.37,0.37,20
9/14/2018 12:02:00 PM,0.36,0.37,0.36,0.37,70
9/14/2018 12:01:00 PM,0.36,0.36,0.36,0.36,0
9/14/2018 12:00:00 PM,0.3575,0.3625,0.3575,0.36,452
9/14/2018 11:59:00 AM,0.3625,0.3625,0.3575,0.3575,1006
9/14/2018 11:58:00 AM,0.355,0.3625,0.355,0.3625,123
9/14/2018 11:57:00 AM,0.355,0.355,0.355,0.355,51
9/14/2018 11:56:00 AM,0.355,0.3575,0.355,0.355,100
9/14/2018 11:55:00 AM,0.355,0.355,0.355,0.355,0
9/14/2018 11:54:00 AM,0.345,0.355,0.345,0.355,250
9/14/2018 11:53:00 AM,0.345,0.345,0.345,0.345,0
9/14/2018 11:52:00 AM,0.3425,0.345,0.3425,0.345,15
9/14/2018 11:51:00 AM,0.34,0.3425,0.34,0.3425,40
9/14/2018 11:50:00 AM,0.3425,0.3425,0.3375,0.34,170
9/14/2018 11:49:00 AM,0.345,0.3475,0.3425,0.3425,84
9/14/2018 11:48:00 AM,0.3425,0.345,0.3425,0.345,301
9/14/2018 11:47:00 AM,0.3475,0.3475,0.3425,0.3425,1220
9/14/2018 11:46:00 AM,0.3475,0.3475,0.345,0.345,71
9/14/2018 11:45:00 AM,0.3475,0.3475,0.3475,0.3475,14
9/14/2018 11:44:00 AM,0.3475,0.3475,0.345,0.3475,239
9/14/2018 11:43:00 AM,0.3525,0.355,0.3475,0.3475,1070
9/14/2018 11:42:00 AM,0.3525,0.3525,0.3525,0.3525,0
9/14/2018 11:41:00 AM,0.3525,0.3525,0.35,0.3525,239
9/14/2018 11:40:00 AM,0.355,0.355,0.3525,0.3525,1153
9/14/2018 11:39:00 AM,0.3575,0.3575,0.355,0.355,1150
9/14/2018 11:38:00 AM,0.36,0.36,0.3575,0.3575,32
9/14/2018 11:37:00 AM,0.3625,0.37,0.36,0.36,1072
9/14/2018 11:36:00 AM,0.3625,0.3625,0.3625,0.3625,0
9/14/2018 11:35:00 AM,0.365,0.365,0.36,0.3625,1178
9/14/2018 11:34:00 AM,0.365,0.3675,0.365,0.365,515
9/14/2018 11:33:00 AM,0.3675,0.3675,0.365,0.365,608
9/14/2018 11:32:00 AM,0.37,0.37,0.3675,0.3675,321
9/14/2018 11:31:00 AM,0.365,0.37,0.365,0.37,29
9/14/2018 11:30:00 AM,0.3675,0.3675,0.365,0.365,60
9/14/2018 11:29:00 AM,0.37,0.37,0.3675,0.3675,62
9/14/2018 11:28:00 AM,0.3675,0.37,0.3675,0.37,85
9/14/2018 11:27:00 AM,0.3675,0.3775,0.3675,0.3675,638
9/14/2018 11:26:00 AM,0.37,0.37,0.3675,0.3675,352
9/14/2018 11:25:00 AM,0.3725,0.3725,0.37,0.37,130
9/14/2018 11:24:00 AM,0.3675,0.3725,0.3675,0.3725,474
9/14/2018 11:23:00 AM,0.3625,0.3675,0.36,0.3675,454
9/14/2018 11:22:00 AM,0.365,0.365,0.3625,0.3625,6
9/14/2018 11:21:00 AM,0.36,0.365,0.36,0.365,141
9/14/2018 11:20:00 AM,0.3675,0.3675,0.36,0.36,100
9/14/2018 11:19:00 AM,0.3675,0.3675,0.3675,0.3675,0
9/14/2018 11:18:00 AM,0.365,0.3675,0.365,0.3675,110
9/14/2018 11:17:00 AM,0.365,0.365,0.365,0.365,0
9/14/2018 11:16:00 AM,0.36,0.365,0.36,0.365,92
9/14/2018 11:15:00 AM,0.3625,0.3625,0.36,0.36,15
9/14/2018 11:14:00 AM,0.36,0.3625,0.36,0.3625,931
9/14/2018 11:13:00 AM,0.355,0.3625,0.355,0.36,667
9/14/2018 11:12:00 AM,0.3525,0.3575,0.3525,0.355,1847
9/14/2018 11:11:00 AM,0.3575,0.3575,0.3525,0.3525,1342
9/14/2018 11:10:00 AM,0.36,0.365,0.3575,0.3575,377
9/14/2018 11:09:00 AM,0.355,0.36,0.3525,0.36,1449
9/14/2018 11:08:00 AM,0.3525,0.355,0.3525,0.355,223
9/14/2018 11:07:00 AM,0.3525,0.3525,0.3525,0.3525,110
9/14/2018 11:06:00 AM,0.3525,0.3525,0.3525,0.3525,1070
9/14/2018 11:05:00 AM,0.355,0.355,0.3525,0.3525,50
9/14/2018 11:04:00 AM,0.355,0.355,0.355,0.355,58
9/14/2018 11:03:00 AM,0.3675,0.3675,0.355,0.355,141
9/14/2018 11:02:00 AM,0.3675,0.3675,0.3675,0.3675,0
9/14/2018 11:01:00 AM,0.3675,0.3675,0.3675,0.3675,0
9/14/2018 11:00:00 AM,0.3675,0.3675,0.3675,0.3675,85
9/14/2018 10:59:00 AM,0.3725,0.3725,0.3675,0.3675,59
9/14/2018 10:58:00 AM,0.3775,0.3775,0.3725,0.3725,23
9/14/2018 10:57:00 AM,0.37,0.3775,0.37,0.3775,117
9/14/2018 10:56:00 AM,0.37,0.37,0.37,0.37,0
9/14/2018 10:55:00 AM,0.37,0.37,0.37,0.37,0
9/14/2018 10:54:00 AM,0.3775,0.3775,0.37,0.37,40
9/14/2018 10:53:00 AM,0.37,0.3775,0.37,0.3775,96
9/14/2018 10:52:00 AM,0.3675,0.37,0.3675,0.37,110
9/14/2018 10:51:00 AM,0.36,0.3675,0.36,0.3675,6
9/14/2018 10:50:00 AM,0.36,0.36,0.36,0.36,55
9/14/2018 10:49:00 AM,0.35,0.35,0.35,0.35,0
9/14/2018 10:48:00 AM,0.355,0.355,0.35,0.35,207
9/14/2018 10:47:00 AM,0.3625,0.3625,0.355,0.355,765
9/14/2018 10:46:00 AM,0.3725,0.3725,0.3625,0.3625,269
9/14/2018 10:45:00 AM,0.37,0.3725,0.37,0.3725,25
9/14/2018 10:44:00 AM,0.3725,0.375,0.37,0.37,106
9/14/2018 10:43:00 AM,0.375,0.375,0.3725,0.3725,40
9/14/2018 10:42:00 AM,0.37,0.375,0.37,0.375,10
9/14/2018 10:41:00 AM,0.3675,0.37,0.3675,0.37,103
9/14/2018 10:40:00 AM,0.365,0.3675,0.365,0.3675,90
9/14/2018 10:39:00 AM,0.3675,0.3675,0.365,0.365,785
9/14/2018 10:38:00 AM,0.3675,0.37,0.3675,0.37,4
9/14/2018 10:37:00 AM,0.3725,0.3725,0.3675,0.3675,1500
