Date,BANKNIFTY18SEP27600CE O,BANKNIFTY18SEP27600CE H,BANKNIFTY18SEP27600CE L,BANKNIFTY18SEP27600CE C,BANKNIFTY18SEP27600CE V
9/14/2018 3:29:00 PM,114.95,119.9,113,119.9,2040
9/14/2018 3:28:00 PM,116.5,116.5,115.05,115.3,1080
9/14/2018 3:27:00 PM,117.2,117.5,116,116.5,2680
9/14/2018 3:26:00 PM,116.5,117.8,116.45,117.2,1040
9/14/2018 3:25:00 PM,117.55,118.25,116.5,116.5,1000
9/14/2018 3:24:00 PM,118.2,118.4,117.55,117.55,240
9/14/2018 3:23:00 PM,118,118.35,116.05,118.2,1120
9/14/2018 3:22:00 PM,118.2,118.6,118,118,480
9/14/2018 3:21:00 PM,118.15,118.8,118.15,118.2,360
9/14/2018 3:20:00 PM,120.35,121.25,118.1,118.15,1840
9/14/2018 3:19:00 PM,120.95,121,119.7,120.75,600
9/14/2018 3:18:00 PM,120.3,120.75,120.15,120.75,320
9/14/2018 3:17:00 PM,118,120.3,118,120.3,2120
9/14/2018 3:16:00 PM,119.4,119.45,118,118,1480
9/14/2018 3:15:00 PM,120,120.65,119.4,119.4,440
9/14/2018 3:14:00 PM,120,121.9,120,120,80
9/14/2018 3:13:00 PM,119.65,120,118.45,120,960
9/14/2018 3:12:00 PM,122.5,123.75,119.25,119.65,1360
9/14/2018 3:11:00 PM,121.5,123.65,121.5,122.5,600
9/14/2018 3:10:00 PM,118.85,122.4,117.9,121.55,1360
9/14/2018 3:09:00 PM,128.95,128.95,118,119.3,2200
9/14/2018 3:08:00 PM,128.7,129.9,127.95,128.95,1800
9/14/2018 3:07:00 PM,130.65,130.65,127.1,128.7,680
9/14/2018 3:06:00 PM,127.9,130.65,127.8,130.65,1200
9/14/2018 3:05:00 PM,125.95,128,125.6,127.9,1280
9/14/2018 3:04:00 PM,131.05,131.05,125.9,125.95,2360
9/14/2018 3:03:00 PM,131.65,134.05,130.95,131.05,1680
9/14/2018 3:02:00 PM,125.35,132.5,124.9,131.65,1320
9/14/2018 3:01:00 PM,120,130,120,125.35,7320
9/14/2018 3:00:00 PM,115.25,120.8,115.05,118.8,2120
9/14/2018 2:59:00 PM,115.7,116.05,114.45,115.25,1560
9/14/2018 2:58:00 PM,116.3,117.3,115.5,115.7,1160
9/14/2018 2:57:00 PM,115.85,117.25,115.85,116.3,600
9/14/2018 2:56:00 PM,115.75,117.65,115.75,115.85,520
9/14/2018 2:55:00 PM,118,118,115.6,115.75,1720
9/14/2018 2:54:00 PM,116.95,119.65,116.95,118,520
9/14/2018 2:53:00 PM,116.55,116.95,116.55,116.95,120
9/14/2018 2:52:00 PM,114.4,116.5,114.05,116.15,360
9/14/2018 2:51:00 PM,115.3,115.75,114.35,114.4,1240
9/14/2018 2:50:00 PM,117.2,117.2,115.35,115.35,520
9/14/2018 2:49:00 PM,118.85,118.85,115,117.2,400
9/14/2018 2:48:00 PM,119.25,119.25,118.85,118.85,80
9/14/2018 2:47:00 PM,118.15,119.25,118.15,119.25,40
9/14/2018 2:46:00 PM,118.65,118.65,117.55,118.15,680
9/14/2018 2:45:00 PM,117.9,120,117.8,118.65,2160
9/14/2018 2:44:00 PM,118.4,118.4,117.9,117.9,240
9/14/2018 2:43:00 PM,119.3,119.3,118.3,118.4,200
9/14/2018 2:42:00 PM,116.9,120,116.9,119.3,3480
9/14/2018 2:41:00 PM,114,116.9,114,116.9,200
9/14/2018 2:40:00 PM,112.05,114,112.05,114,960
9/14/2018 2:39:00 PM,112.2,113,111.75,112.05,1080
9/14/2018 2:38:00 PM,113.75,113.8,112.05,112.2,640
9/14/2018 2:37:00 PM,115.7,115.7,112.75,113.75,560
9/14/2018 2:36:00 PM,116.5,117.3,115.7,115.7,1320
9/14/2018 2:35:00 PM,115.15,116.5,115.1,116.5,280
9/14/2018 2:34:00 PM,114,115.15,113.9,115.15,400
