Date,NIFTY18OCT11800CE O,NIFTY18OCT11800CE H,NIFTY18OCT11800CE L,NIFTY18OCT11800CE C,NIFTY18OCT11800CE V
9/14/2018 2:40:00 PM,82.85,83.45,82.85,83.45,750
9/14/2018 2:39:00 PM,82.6,82.85,82,82.85,1275
9/14/2018 2:38:00 PM,83,83,81.95,82.6,1725
9/14/2018 2:37:00 PM,84.25,84.25,82.15,83,3000
9/14/2018 2:36:00 PM,83.85,84.6,83.85,84.25,150
9/14/2018 2:35:00 PM,83.85,83.85,83.85,83.85,75
9/14/2018 2:34:00 PM,83.6,83.85,83.15,83.85,825
9/14/2018 2:33:00 PM,84.25,84.25,83.6,83.6,75
9/14/2018 2:32:00 PM,83.6,84.25,83.6,84.25,450
9/14/2018 2:31:00 PM,83.2,83.6,83.2,83.6,150
9/14/2018 2:30:00 PM,82.35,83.2,82.35,83.2,375
9/14/2018 2:29:00 PM,82.55,83.05,82.55,82.55,375
9/14/2018 2:28:00 PM,83.4,83.4,82,82.55,975
9/14/2018 2:27:00 PM,83.4,83.4,83.4,83.4,0
9/14/2018 2:26:00 PM,83.4,83.4,83.4,83.4,0
9/14/2018 2:25:00 PM,83.4,83.4,83.4,83.4,0
9/14/2018 2:24:00 PM,83.4,83.4,82.8,83.4,4725
9/14/2018 2:23:00 PM,84.45,84.45,83.4,83.4,150
9/14/2018 2:22:00 PM,83.5,84.45,83.5,84.45,225
9/14/2018 2:21:00 PM,84,84,83.5,83.5,150
9/14/2018 2:20:00 PM,84.05,84.05,84,84,150
9/14/2018 2:19:00 PM,85,85.05,84.85,84.85,2325
9/14/2018 2:18:00 PM,85.35,85.35,84.2,85,375
9/14/2018 2:17:00 PM,85.7,85.9,85.3,85.35,825
9/14/2018 2:16:00 PM,85.2,85.7,85.2,85.7,825
9/14/2018 2:15:00 PM,85,85.2,84.95,85.2,750
9/14/2018 2:14:00 PM,83.55,85,83.55,85,4650
9/14/2018 2:13:00 PM,84.45,84.65,83.4,83.55,1575
9/14/2018 2:12:00 PM,83.95,84.45,83.95,84.45,150
9/14/2018 2:11:00 PM,83.95,84.6,83.75,83.95,1650
9/14/2018 2:10:00 PM,83.4,83.4,83.35,83.35,75
9/14/2018 2:09:00 PM,83.4,83.4,83.4,83.4,75
9/14/2018 2:08:00 PM,83.6,83.6,82.7,83.4,825
9/14/2018 2:07:00 PM,82.75,84,82.75,83.6,1200
9/14/2018 2:06:00 PM,82,82.75,82,82.75,1275
9/14/2018 2:05:00 PM,82.8,82.8,80.65,81.95,525
9/14/2018 2:04:00 PM,83.45,83.45,82.35,82.8,1725
9/14/2018 2:03:00 PM,84.15,84.15,83.15,83.45,900
9/14/2018 2:02:00 PM,83.8,84.15,83.8,84.15,750
9/14/2018 2:01:00 PM,84.5,84.5,83.8,83.8,825
9/14/2018 2:00:00 PM,86,86,84.5,84.5,450
9/14/2018 1:59:00 PM,86.2,86.2,86,86,75
9/14/2018 1:58:00 PM,86.15,86.2,86.15,86.2,225
9/14/2018 1:57:00 PM,85.25,86.15,85.25,86.15,225
9/14/2018 1:56:00 PM,85.25,85.25,85.25,85.25,0
9/14/2018 1:55:00 PM,86.45,86.45,85.25,85.25,150
9/14/2018 1:54:00 PM,85.55,86.7,85.55,86.45,975
9/14/2018 1:53:00 PM,86.5,86.5,85.35,85.55,450
9/14/2018 1:52:00 PM,86.1,86.7,86.1,86.5,1950
9/14/2018 1:51:00 PM,86.4,87.2,86.1,86.1,3150
9/14/2018 1:50:00 PM,85,86.5,85,86.4,3000
9/14/2018 1:49:00 PM,85.05,85.95,85,85,150
9/14/2018 1:48:00 PM,84.35,85.05,84.2,85.05,450
9/14/2018 1:47:00 PM,85.45,85.45,84.35,84.35,75
9/14/2018 1:46:00 PM,85.2,85.55,83.8,85.45,975
9/14/2018 1:45:00 PM,85,85.5,84.7,85.2,825
9/14/2018 1:44:00 PM,84.85,85.25,84.85,85,5025
9/14/2018 1:43:00 PM,84.7,85.5,84.45,84.85,1125
9/14/2018 1:42:00 PM,85.75,85.75,84.7,84.7,525
9/14/2018 1:41:00 PM,86,86,85.75,85.75,525
9/14/2018 1:40:00 PM,85.3,86,85.3,86,600
9/14/2018 1:39:00 PM,86,86,85.3,85.3,525
9/14/2018 1:38:00 PM,85.5,86,85.15,86,3150
9/14/2018 1:37:00 PM,84.1,85.5,84,85.5,2400
9/14/2018 1:36:00 PM,83,83.6,83,83.6,75
9/14/2018 1:35:00 PM,83.05,83.5,83,83,1950
9/14/2018 1:34:00 PM,83.4,84.2,83.05,83.05,1200
9/14/2018 1:33:00 PM,82.1,83.45,82.1,83.4,525
9/14/2018 1:32:00 PM,83.1,83.15,82.1,82.1,1800
9/14/2018 1:31:00 PM,83.55,83.55,82,83.1,7425
9/14/2018 1:30:00 PM,83.85,84.2,83.45,83.55,1650
9/14/2018 1:29:00 PM,84.05,84.05,82.75,83.85,3375
9/14/2018 1:28:00 PM,84.2,85.25,84,84,3075
9/14/2018 1:27:00 PM,85.2,85.2,84.05,84.8,525
9/14/2018 1:26:00 PM,85.15,85.9,85.05,85.2,2025
9/14/2018 1:25:00 PM,84.95,85.15,84.95,85.15,75
9/14/2018 1:24:00 PM,84.5,85.5,84.5,84.95,1500
9/14/2018 1:23:00 PM,84.5,84.5,84.5,84.5,0
9/14/2018 1:22:00 PM,83.65,84.5,82.5,84.5,900
9/14/2018 1:21:00 PM,84.3,84.3,83.4,83.65,450
9/14/2018 1:20:00 PM,84.95,84.95,84.3,84.3,1200
9/14/2018 1:19:00 PM,83.75,84.9,83.7,84.9,600
9/14/2018 1:18:00 PM,84.5,84.5,83.65,83.75,6675
9/14/2018 1:17:00 PM,85.3,85.95,84.5,84.5,3750
9/14/2018 1:16:00 PM,83.75,85.3,83.75,85.3,1725
9/14/2018 1:15:00 PM,82.35,84,82.35,83.75,2700
9/14/2018 1:14:00 PM,83.4,83.4,82.35,82.35,75
9/14/2018 1:13:00 PM,83.4,83.4,83,83.4,600
9/14/2018 1:12:00 PM,82.75,83.5,82.75,83.4,1725
9/14/2018 1:11:00 PM,82.25,83,82.2,82.75,2100
9/14/2018 1:10:00 PM,82,82.5,82,82.25,675
9/14/2018 1:09:00 PM,81.5,82,81.45,82,2925
9/14/2018 1:08:00 PM,80,81.5,80,81.5,1425
9/14/2018 1:07:00 PM,80.4,80.4,79.45,80,5475
9/14/2018 1:06:00 PM,80.1,81.1,80.1,80.4,1425
9/14/2018 1:05:00 PM,79.8,81,79.8,80.1,6075
9/14/2018 1:04:00 PM,78,79,78,79,1800
9/14/2018 1:03:00 PM,78,78,78,78,75
9/14/2018 1:02:00 PM,77.7,79,77.5,78,1800
9/14/2018 1:01:00 PM,77.25,78,77.25,77.7,825
9/14/2018 1:00:00 PM,75.9,77.25,75.9,77.25,6000
9/14/2018 12:59:00 PM,75.5,76.7,75.5,75.9,4200
9/14/2018 12:58:00 PM,75.5,75.5,75.5,75.5,0
9/14/2018 12:57:00 PM,74.85,75.5,74.85,75.5,375
9/14/2018 12:56:00 PM,74.85,75.35,74.85,74.85,150
9/14/2018 12:55:00 PM,74.85,74.85,74.85,74.85,0
9/14/2018 12:54:00 PM,74.85,74.85,74.85,74.85,0
9/14/2018 12:53:00 PM,74.85,74.85,74.85,74.85,0
9/14/2018 12:52:00 PM,74.2,74.85,74.2,74.85,750
9/14/2018 12:51:00 PM,74.2,74.2,74.2,74.2,0
9/14/2018 12:50:00 PM,74.2,74.2,74.2,74.2,0
9/14/2018 12:49:00 PM,74.2,74.2,74.2,74.2,0
9/14/2018 12:48:00 PM,75.5,75.5,74.2,74.2,900
9/14/2018 12:47:00 PM,75,75.5,75,75.5,150
9/14/2018 12:46:00 PM,74.25,75,74.25,75,75
9/14/2018 12:45:00 PM,74.85,74.85,74.25,74.25,75
9/14/2018 12:44:00 PM,74.3,74.85,74.3,74.85,225
9/14/2018 12:43:00 PM,74.3,74.3,74.3,74.3,0
9/14/2018 12:42:00 PM,74.3,74.3,74.3,74.3,0
9/14/2018 12:41:00 PM,74.3,74.3,74.3,74.3,0
9/14/2018 12:40:00 PM,75.6,75.6,74.3,74.3,225
9/14/2018 12:39:00 PM,75,75.6,75,75.6,150
9/14/2018 12:38:00 PM,75,75,75,75,0
9/14/2018 12:37:00 PM,74.5,75,74.5,75,450
9/14/2018 12:36:00 PM,74.9,74.9,74.5,74.5,300
9/14/2018 12:35:00 PM,74.9,74.9,74.9,74.9,0
9/14/2018 12:34:00 PM,73.95,74.9,73.95,74.9,75
9/14/2018 12:33:00 PM,73.95,73.95,73.95,73.95,0
9/14/2018 12:32:00 PM,75,75,73.95,73.95,4575
9/14/2018 12:31:00 PM,75.9,75.9,74.65,75,150
9/14/2018 12:30:00 PM,75.75,75.9,75.75,75.9,75
9/14/2018 12:29:00 PM,75.4,75.75,75.4,75.75,150
9/14/2018 12:28:00 PM,76.1,76.1,75.35,75.4,375
9/14/2018 12:27:00 PM,75.4,76.1,75.4,76.1,75
9/14/2018 12:26:00 PM,74.85,75.4,74.85,75.4,150
9/14/2018 12:25:00 PM,74.55,74.85,74.55,74.85,75
9/14/2018 12:24:00 PM,74.55,74.55,74.55,74.55,0
9/14/2018 12:23:00 PM,74.4,74.55,74.4,74.55,75
9/14/2018 12:22:00 PM,75.25,75.25,74.4,74.4,150
9/14/2018 12:21:00 PM,75.3,75.3,75.25,75.25,75
9/14/2018 12:20:00 PM,75.8,75.8,75.3,75.3,75
9/14/2018 12:19:00 PM,74.9,75.8,74.9,75.8,675
9/14/2018 12:18:00 PM,74,74.9,74,74.9,225
9/14/2018 12:17:00 PM,73.5,74.3,73.5,74,225
9/14/2018 12:16:00 PM,73.5,73.5,73.5,73.5,0
9/14/2018 12:15:00 PM,73.5,73.5,73.5,73.5,0
9/14/2018 12:14:00 PM,73.25,73.5,73.25,73.5,150
9/14/2018 12:13:00 PM,73.25,73.25,73.25,73.25,0
9/14/2018 12:12:00 PM,73.75,73.75,72.5,73.25,975
9/14/2018 12:11:00 PM,73.7,74.05,73.3,73.75,1125
9/14/2018 12:10:00 PM,73.9,74,73.7,73.7,150
9/14/2018 12:09:00 PM,74.3,74.3,73.9,73.9,150
9/14/2018 12:08:00 PM,74.3,74.3,74.3,74.3,0
9/14/2018 12:07:00 PM,75.25,75.25,73.75,74.3,2250
9/14/2018 12:06:00 PM,74.65,75.25,74.65,75.25,2625
9/14/2018 12:05:00 PM,74.15,74.65,74.05,74.65,2100
9/14/2018 12:04:00 PM,74.05,74.15,74.05,74.15,300
9/14/2018 12:03:00 PM,74.1,74.15,73.5,73.6,600
9/14/2018 12:02:00 PM,73.6,74.1,73.6,74.1,300
9/14/2018 12:01:00 PM,72.1,73.6,72.1,73.6,225
9/14/2018 12:00:00 PM,72.1,72.1,72.1,72.1,0
9/14/2018 11:59:00 AM,72.1,72.1,72.1,72.1,0
9/14/2018 11:58:00 AM,72.15,72.15,72.1,72.1,75
9/14/2018 11:57:00 AM,73,73,72.15,72.15,600
9/14/2018 11:56:00 AM,71.05,73.6,71.05,73,600
9/14/2018 11:55:00 AM,71.05,71.05,71.05,71.05,0
9/14/2018 11:54:00 AM,71.65,71.65,71.05,71.05,75
9/14/2018 11:53:00 AM,71.65,71.65,71.65,71.65,300
9/14/2018 11:52:00 AM,71.85,72,71.65,71.65,1650
9/14/2018 11:51:00 AM,73,73,71.85,71.85,450
9/14/2018 11:50:00 AM,73.25,73.25,73,73,975
9/14/2018 11:49:00 AM,72.6,73.5,72.6,73.25,1650
9/14/2018 11:48:00 AM,72,72.8,72,72.6,300
9/14/2018 11:47:00 AM,72.5,72.5,72,72,375
9/14/2018 11:46:00 AM,72.5,72.5,72.5,72.5,2025
9/14/2018 11:45:00 AM,73.15,73.15,71.8,72.5,300
9/14/2018 11:44:00 AM,72.3,73.5,72.3,73.15,300
9/14/2018 11:43:00 AM,72,72.3,72,72.3,225
9/14/2018 11:42:00 AM,72,72,72,72,0
9/14/2018 11:41:00 AM,70.45,72,70.45,72,375
9/14/2018 11:40:00 AM,71.8,71.8,70.45,70.45,825
9/14/2018 11:39:00 AM,73.65,73.65,71.55,71.8,1800
9/14/2018 11:38:00 AM,73.6,73.65,73,73.65,300
9/14/2018 11:37:00 AM,74.3,74.3,73.25,73.6,1050
9/14/2018 11:36:00 AM,74.3,74.3,74.3,74.3,0
9/14/2018 11:35:00 AM,74.55,74.55,74.3,74.3,225
9/14/2018 11:34:00 AM,73.5,74.55,73.5,74.55,675
9/14/2018 11:33:00 AM,73.75,73.75,73.5,73.5,375
9/14/2018 11:32:00 AM,74.55,74.55,73.75,73.75,300
9/14/2018 11:31:00 AM,74.35,74.55,73.8,74.55,525
9/14/2018 11:30:00 AM,74.8,74.8,73.8,73.8,75
9/14/2018 11:29:00 AM,75.15,75.15,74.8,74.8,525
9/14/2018 11:28:00 AM,75.35,75.65,75.1,75.15,1275
9/14/2018 11:27:00 AM,76.6,76.6,75.35,75.35,450
9/14/2018 11:26:00 AM,77.1,77.1,76.6,76.6,150
9/14/2018 11:25:00 AM,77,77.1,77,77.1,375
9/14/2018 11:24:00 AM,76.35,77.1,76.25,77,1425
9/14/2018 11:23:00 AM,76.9,76.9,76.35,76.35,225
9/14/2018 11:22:00 AM,76.7,77,76.5,76.9,600
9/14/2018 11:21:00 AM,76.7,76.7,76.6,76.7,2325
9/14/2018 11:20:00 AM,76.9,76.9,76.7,76.7,75
9/14/2018 11:19:00 AM,76.85,76.9,76.5,76.9,1125
9/14/2018 11:18:00 AM,76.75,76.85,76.75,76.85,150
9/14/2018 11:17:00 AM,76.75,76.75,76.75,76.75,0
9/14/2018 11:16:00 AM,76.5,76.85,76.5,76.75,525
9/14/2018 11:15:00 AM,75.6,76.6,75.6,76.5,150
9/14/2018 11:14:00 AM,76,76,75.6,75.6,225
9/14/2018 11:13:00 AM,76.1,76.1,76,76,1650
9/14/2018 11:12:00 AM,77,77,76.1,76.1,225
9/14/2018 11:11:00 AM,76,77,76,77,150
9/14/2018 11:10:00 AM,76.3,76.3,75.9,76,2100
9/14/2018 11:09:00 AM,75.75,76.3,75.75,76.3,150
9/14/2018 11:08:00 AM,75.7,75.75,75.25,75.75,375
9/14/2018 11:07:00 AM,75.5,75.7,75.5,75.7,375
9/14/2018 11:06:00 AM,75,75.5,75,75.5,75
9/14/2018 11:05:00 AM,75,75,75,75,0
9/14/2018 11:04:00 AM,75,75,75,75,0
9/14/2018 11:03:00 AM,74.85,75.3,74.85,75,1500
9/14/2018 11:02:00 AM,73.75,74.85,73.75,74.85,150
9/14/2018 11:01:00 AM,73.75,73.75,73.75,73.75,0
9/14/2018 11:00:00 AM,73.75,73.75,73.75,73.75,0
9/14/2018 10:59:00 AM,74.9,74.9,73.75,73.75,600
9/14/2018 10:58:00 AM,74.6,74.9,74.6,74.9,225
9/14/2018 10:57:00 AM,74.6,74.6,74.6,74.6,0
9/14/2018 10:56:00 AM,74.75,74.75,74.4,74.6,525
9/14/2018 10:55:00 AM,74.5,74.85,74.5,74.75,300
9/14/2018 10:54:00 AM,74.85,74.85,74.5,74.5,300
9/14/2018 10:53:00 AM,75.5,75.5,74.85,74.85,225
9/14/2018 10:52:00 AM,75,75.5,75,75.5,75
9/14/2018 10:51:00 AM,76,76,75,75,1275
9/14/2018 10:50:00 AM,75.5,76,75.5,76,225
9/14/2018 10:49:00 AM,75.8,75.8,75.45,75.5,750
9/14/2018 10:48:00 AM,75.8,75.8,75.8,75.8,0
9/14/2018 10:47:00 AM,75.8,75.8,75.8,75.8,0
9/14/2018 10:46:00 AM,75.8,75.8,75.45,75.8,300
9/14/2018 10:45:00 AM,75.8,76.15,75.65,75.8,225
9/14/2018 10:44:00 AM,76.45,76.45,75.8,75.8,75
9/14/2018 10:43:00 AM,75.7,76.45,75.7,76.45,525
9/14/2018 10:42:00 AM,75.55,76.05,75.55,75.7,150
9/14/2018 10:41:00 AM,75.55,75.55,75.55,75.55,0
9/14/2018 10:40:00 AM,76,76,75.55,75.55,150
9/14/2018 10:39:00 AM,76.4,76.4,76,76,75
9/14/2018 10:38:00 AM,76.4,76.4,76.4,76.4,0
9/14/2018 10:37:00 AM,76.5,76.85,76.4,76.4,375
9/14/2018 10:36:00 AM,76.25,76.5,75.75,76.5,1800
9/14/2018 10:35:00 AM,76.25,76.25,76.25,76.25,0
9/14/2018 10:34:00 AM,76,76.25,75.4,76.25,225
9/14/2018 10:33:00 AM,75,76,74.7,76,3525
9/14/2018 10:32:00 AM,74.3,75.15,74.3,75,2325
9/14/2018 10:31:00 AM,74.85,75,74.15,74.3,2175
9/14/2018 10:30:00 AM,75,75.2,74.4,74.85,3675
9/14/2018 10:29:00 AM,74.5,75,74,75,1650
9/14/2018 10:28:00 AM,74.25,74.5,74,74.5,375
9/14/2018 10:27:00 AM,73.95,74.25,73.9,74.25,1350
9/14/2018 10:26:00 AM,73.1,73.95,73,73.95,1050
9/14/2018 10:25:00 AM,73.45,73.45,73.1,73.1,525
9/14/2018 10:24:00 AM,73.75,73.75,73.15,73.65,225
9/14/2018 10:23:00 AM,73.65,73.75,72.9,73.75,975
9/14/2018 10:22:00 AM,73.05,73.65,72.9,73.65,8475
9/14/2018 10:21:00 AM,73.15,73.9,73.05,73.05,450
9/14/2018 10:20:00 AM,73.95,73.95,73.15,73.15,300
9/14/2018 10:19:00 AM,73.35,73.95,73,73.95,1125
9/14/2018 10:18:00 AM,73.95,74,73.35,73.35,750
9/14/2018 10:17:00 AM,74.5,74.5,73.75,74.15,1575
9/14/2018 10:16:00 AM,73.25,74.5,73.25,74.5,525
9/14/2018 10:15:00 AM,73.9,73.95,73.25,73.25,1125
9/14/2018 10:14:00 AM,74.45,74.45,73.9,73.9,450
9/14/2018 10:13:00 AM,74.7,74.8,74.45,74.45,300
9/14/2018 10:12:00 AM,74.45,74.7,74.45,74.7,150
9/14/2018 10:11:00 AM,74.9,74.9,74.4,74.45,225
9/14/2018 10:10:00 AM,73.6,75.25,73.6,74.9,225
9/14/2018 10:09:00 AM,75.15,75.25,73.6,73.6,975
9/14/2018 10:08:00 AM,75.05,75.8,75.05,75.15,1200
9/14/2018 10:07:00 AM,74,75.5,74,75.05,1350
9/14/2018 10:06:00 AM,74,74,73.2,74,750
9/14/2018 10:05:00 AM,74,74.15,74,74,525
9/14/2018 10:04:00 AM,73.5,74,73.5,74,375
9/14/2018 10:03:00 AM,73.5,73.5,73.5,73.5,75
9/14/2018 10:02:00 AM,72.65,73.5,72.65,73.5,1350
9/14/2018 10:01:00 AM,72.8,73,72.65,72.65,600
9/14/2018 10:00:00 AM,72.25,72.8,72.25,72.8,75
9/14/2018 9:59:00 AM,72,73,72,72.25,225
9/14/2018 9:58:00 AM,71.35,72,71.35,72,300
9/14/2018 9:57:00 AM,71.25,71.35,70.8,71.35,150
9/14/2018 9:56:00 AM,71.25,71.25,70.5,71.25,450
9/14/2018 9:55:00 AM,71.05,71.25,70.75,71.25,2400
9/14/2018 9:54:00 AM,73,73,71.05,71.05,1500
9/14/2018 9:53:00 AM,72.7,73,72.55,73,675
9/14/2018 9:52:00 AM,72.25,73.2,72,72.7,1050
9/14/2018 9:51:00 AM,73,73,72.25,72.25,750
9/14/2018 9:50:00 AM,71.75,73.1,71.75,73,1800
9/14/2018 9:49:00 AM,72.3,72.55,71.75,71.75,1650
9/14/2018 9:48:00 AM,72.05,73.25,72.05,72.3,4125
9/14/2018 9:47:00 AM,71.75,73.2,71.75,72.05,4050
9/14/2018 9:46:00 AM,71.95,71.95,71.4,71.75,4950
9/14/2018 9:45:00 AM,70.35,72.2,70.35,71.95,600
9/14/2018 9:44:00 AM,71.9,72.5,70.35,70.35,1200
9/14/2018 9:43:00 AM,70.7,72.45,70.1,71.6,2100
9/14/2018 9:42:00 AM,70.2,70.7,69.1,70.7,525
9/14/2018 9:41:00 AM,70.3,71.25,69.65,70.2,2100
9/14/2018 9:40:00 AM,71.2,71.2,70.3,70.3,75
9/14/2018 9:39:00 AM,71.45,71.45,70.15,71.2,1875
9/14/2018 9:38:00 AM,72.5,73.05,71.05,71.45,3900
9/14/2018 9:37:00 AM,72.35,73.05,72.15,72.5,375
9/14/2018 9:36:00 AM,72.8,72.8,71.75,72.35,2775
9/14/2018 9:35:00 AM,74.25,74.5,72.2,72.95,7725
9/14/2018 9:34:00 AM,73.25,74.45,73.25,74.25,975
9/14/2018 9:33:00 AM,73.75,73.75,73,73.45,900
9/14/2018 9:32:00 AM,73.5,74.3,73.5,73.75,2850
9/14/2018 9:31:00 AM,74,74,73.5,73.5,5325
9/14/2018 9:30:00 AM,73.3,74.4,73.3,74,2325
9/14/2018 9:29:00 AM,72.7,73.45,72.6,73.45,975
9/14/2018 9:28:00 AM,71.75,73.2,71.75,72.25,900
9/14/2018 9:27:00 AM,72,73.7,71.75,71.75,1050
9/14/2018 9:26:00 AM,73.45,74,72,72,1650
9/14/2018 9:25:00 AM,72.75,74.05,72.75,73.45,8175
9/14/2018 9:24:00 AM,72.95,74.25,72.35,72.35,4875
9/14/2018 9:23:00 AM,73.85,73.85,72.25,72.95,1125
9/14/2018 9:22:00 AM,74.5,74.9,73.45,73.85,975
9/14/2018 9:21:00 AM,73.1,75.85,73.1,74.5,2325
9/14/2018 9:20:00 AM,71.85,74.2,71.75,73.1,3975
9/14/2018 9:19:00 AM,74.4,74.45,71.65,72.5,1050
9/14/2018 9:18:00 AM,76.5,76.5,73.1,74.4,12675
9/14/2018 9:17:00 AM,74.9,76.5,74.4,76.5,2325
9/14/2018 9:16:00 AM,75.15,77,73.85,74.9,3300
9/14/2018 9:15:00 AM,81.05,81.05,73.4,75.15,5700
