Date,BANKNIFTY19SEP1827100PE O,BANKNIFTY19SEP1827100PE H,BANKNIFTY19SEP1827100PE L,BANKNIFTY19SEP1827100PE C,BANKNIFTY19SEP1827100PE V
9/14/2018 3:29:00 PM,130.35,131.05,126.4,128.85,26920
9/14/2018 3:28:00 PM,129.7,130.45,128.1,130.45,25480
9/14/2018 3:27:00 PM,130,131,129.2,130.35,16960
9/14/2018 3:26:00 PM,129.95,130.45,128.5,129.85,16240
9/14/2018 3:25:00 PM,129,131.3,128.95,129.95,19080
9/14/2018 3:24:00 PM,129.15,129.15,126,128.95,13280
9/14/2018 3:23:00 PM,131.75,133.05,128.9,129.25,17200
9/14/2018 3:22:00 PM,130.5,132.65,130.5,132.5,17920
9/14/2018 3:21:00 PM,130.65,131.45,129.4,130.5,21920
9/14/2018 3:20:00 PM,124.25,131.8,124,130.95,28200
9/14/2018 3:19:00 PM,122.35,126.4,122.35,124.05,17400
9/14/2018 3:18:00 PM,122.75,123.5,121.25,122.85,12040
9/14/2018 3:17:00 PM,124.35,126.9,122.65,123.1,22640
9/14/2018 3:16:00 PM,127.7,128.85,123.45,123.45,20920
9/14/2018 3:15:00 PM,122.8,128.1,122.5,128.1,16720
9/14/2018 3:14:00 PM,122.85,123.35,120.15,122.45,9840
9/14/2018 3:13:00 PM,125,125.3,123.25,123.8,22760
9/14/2018 3:12:00 PM,119.45,124.9,117.55,124.85,24800
9/14/2018 3:11:00 PM,122.15,123,117.7,119.3,24680
9/14/2018 3:10:00 PM,123.4,124.8,119.3,123.1,24600
9/14/2018 3:09:00 PM,110.65,123.95,110.1,123.05,53480
9/14/2018 3:08:00 PM,110.05,111,109.4,109.75,16120
9/14/2018 3:07:00 PM,107.75,111.95,107.5,110.05,52920
9/14/2018 3:06:00 PM,107.2,109.6,106.6,107.75,39640
9/14/2018 3:05:00 PM,111.25,111.25,107.2,108.35,30920
9/14/2018 3:04:00 PM,106.5,110.55,105.75,110.45,59760
9/14/2018 3:03:00 PM,100.9,106.1,99.8,106.1,85440
9/14/2018 3:02:00 PM,110,111,102.25,102.25,43040
9/14/2018 3:01:00 PM,120.7,120.7,104.4,109.55,122640
9/14/2018 3:00:00 PM,132.6,133.55,120.1,121.8,33040
9/14/2018 2:59:00 PM,130.2,134,130.2,132.6,16000
9/14/2018 2:58:00 PM,126.75,130.7,126.2,130.2,5640
9/14/2018 2:57:00 PM,130.6,130.6,125.6,126.95,6120
9/14/2018 2:56:00 PM,128.8,130.6,127.8,130.6,6680
9/14/2018 2:55:00 PM,128,130.55,128,128.2,6920
9/14/2018 2:54:00 PM,126.45,127.85,124.7,127.85,14560
9/14/2018 2:53:00 PM,128.45,128.95,126.8,126.8,9400
9/14/2018 2:52:00 PM,132.6,134.05,128.1,128.45,16120
9/14/2018 2:51:00 PM,132.15,133.3,130.1,132.4,10320
9/14/2018 2:50:00 PM,128,132,127.55,131.8,22040
9/14/2018 2:49:00 PM,127.4,132.25,127,128,14720
9/14/2018 2:48:00 PM,126,127,125.3,127,8000
9/14/2018 2:47:00 PM,126.35,127.25,124.8,124.8,8440
9/14/2018 2:46:00 PM,126.55,127.3,125.05,126.7,11800
9/14/2018 2:45:00 PM,128.4,128.8,124,126.55,9160
9/14/2018 2:44:00 PM,125.25,128.9,125.25,128.3,7880
9/14/2018 2:43:00 PM,121.6,126.95,121.6,125.85,19720
9/14/2018 2:42:00 PM,133.65,133.65,118.6,120.55,47120
9/14/2018 2:41:00 PM,135.15,135.7,130.2,133.65,17720
9/14/2018 2:40:00 PM,135.7,138.9,134.95,134.95,8280
9/14/2018 2:39:00 PM,141,143.5,136.4,136.4,13440
9/14/2018 2:38:00 PM,138.85,141.55,138.15,141,11640
9/14/2018 2:37:00 PM,134.75,140.95,134.75,138.85,8640
9/14/2018 2:36:00 PM,133.75,134.9,131.75,134.75,6840
9/14/2018 2:35:00 PM,135.7,135.95,133.5,134.9,8640
9/14/2018 2:34:00 PM,138,139.4,135.45,135.45,11000
9/14/2018 2:33:00 PM,135.5,138,134.35,138,5760
9/14/2018 2:32:00 PM,136,136,133.05,135.4,2760
9/14/2018 2:31:00 PM,136.1,136.1,130.05,134.55,15560
9/14/2018 2:30:00 PM,138.3,138.3,135.15,135.15,6520
9/14/2018 2:29:00 PM,140.3,141.95,135.4,138.3,10560
9/14/2018 2:28:00 PM,144.4,147.3,139.5,139.95,26160
9/14/2018 2:27:00 PM,138.1,142.4,138.1,142.4,8400
9/14/2018 2:26:00 PM,138.15,139.3,137.55,138.2,3600
9/14/2018 2:25:00 PM,140.4,140.4,135,138.15,10520
9/14/2018 2:24:00 PM,139.85,141.85,139.5,140.4,8840
9/14/2018 2:23:00 PM,137,141.3,137,139.85,9400
9/14/2018 2:22:00 PM,136.25,137,133.55,137,7720
9/14/2018 2:21:00 PM,134,137.65,134,136.25,7440
9/14/2018 2:20:00 PM,134.25,135.85,132.3,134,7840
9/14/2018 2:19:00 PM,132.5,134.95,130.55,134.25,7800
9/14/2018 2:18:00 PM,130,136.05,129.15,132.8,10240
9/14/2018 2:17:00 PM,132.2,132.2,128.3,130,8320
9/14/2018 2:16:00 PM,132.8,133.75,128.25,133.2,16560
9/14/2018 2:15:00 PM,137.4,137.65,131.85,133.05,12800
9/14/2018 2:14:00 PM,138.6,141,137.55,137.7,5840
9/14/2018 2:13:00 PM,139.55,140,136.3,138.95,6480
9/14/2018 2:12:00 PM,141.35,142,138.15,140,9360
9/14/2018 2:11:00 PM,139.8,141.35,138.5,141.35,6200
9/14/2018 2:10:00 PM,141.8,144,139.15,139.55,4320
9/14/2018 2:09:00 PM,143.7,143.7,140.8,142.1,5320
9/14/2018 2:08:00 PM,140,145.3,138.35,144.35,9920
9/14/2018 2:07:00 PM,145.05,145.05,136.75,139.3,20040
9/14/2018 2:06:00 PM,149.6,151.95,143.5,144.8,21760
9/14/2018 2:05:00 PM,153.55,156.5,151.35,153.05,20680
9/14/2018 2:04:00 PM,147.95,153.85,147.95,153.75,17800
9/14/2018 2:03:00 PM,148.65,149.85,147,147.95,5320
9/14/2018 2:02:00 PM,144.6,152,141,148.15,16440
9/14/2018 2:01:00 PM,145.6,147.4,143.85,144.6,9000
9/14/2018 2:00:00 PM,146.7,146.7,143,145.6,8160
9/14/2018 1:59:00 PM,145.4,147.9,144,146.1,7680
9/14/2018 1:58:00 PM,141.05,147.6,141.05,145.7,14160
9/14/2018 1:57:00 PM,142.15,142.7,140.05,141,6520
9/14/2018 1:56:00 PM,144.85,144.85,140.7,142.15,4560
9/14/2018 1:55:00 PM,143.7,145.95,142.65,144.85,6680
9/14/2018 1:54:00 PM,141.35,143.85,138.5,143.7,9400
9/14/2018 1:53:00 PM,142.15,147.05,141.05,141.35,21960
9/14/2018 1:52:00 PM,138.15,142.15,136.5,142.15,9040
9/14/2018 1:51:00 PM,138,140.7,137,138.15,6240
9/14/2018 1:50:00 PM,139.65,140.7,136.65,138,6440
9/14/2018 1:49:00 PM,138,140,135.45,140,7960
9/14/2018 1:48:00 PM,140.5,140.5,135.3,138,8920
9/14/2018 1:47:00 PM,139.4,142.1,139,140.5,8600
9/14/2018 1:46:00 PM,140.05,143,138,139.4,8720
9/14/2018 1:45:00 PM,136.35,140.6,135.85,140.05,7400
9/14/2018 1:44:00 PM,137.15,138,136,136.85,6240
9/14/2018 1:43:00 PM,140.25,142.3,137.95,137.95,10080
9/14/2018 1:42:00 PM,137.15,140.7,136.1,140.25,4240
9/14/2018 1:41:00 PM,139.15,139.15,136,137.35,6040
9/14/2018 1:40:00 PM,135.8,138,134.85,137,4960
9/14/2018 1:39:00 PM,137.9,138.2,134.15,137.45,4760
9/14/2018 1:38:00 PM,133.2,141,131.7,137.9,11640
9/14/2018 1:37:00 PM,142.85,142.85,132,133.75,15360
9/14/2018 1:36:00 PM,146.9,146.9,141.6,142.85,7000
9/14/2018 1:35:00 PM,146,146.8,141.2,146.25,11000
9/14/2018 1:34:00 PM,140.65,146,138.85,146,5480
9/14/2018 1:33:00 PM,148,148,140,140.65,16520
9/14/2018 1:32:00 PM,149.9,149.95,145.55,148.8,10000
9/14/2018 1:31:00 PM,149.6,154.65,148,150.45,36920
9/14/2018 1:30:00 PM,150.75,154.45,142.95,148.4,32360
9/14/2018 1:29:00 PM,137.05,160.8,135.65,153.65,40000
9/14/2018 1:28:00 PM,137.05,137.85,133.7,137.5,6160
9/14/2018 1:27:00 PM,134.1,138.35,133.2,138,14520
9/14/2018 1:26:00 PM,133.95,135.15,131,134.1,5840
9/14/2018 1:25:00 PM,130,135.4,129,133.35,10680
9/14/2018 1:24:00 PM,133.3,133.35,129.05,130,11800
9/14/2018 1:23:00 PM,129.25,134.05,129.25,133.3,12920
9/14/2018 1:22:00 PM,135.2,135.2,128.65,129.4,14080
9/14/2018 1:21:00 PM,127.9,134.8,127.9,134.8,16640
9/14/2018 1:20:00 PM,127.25,129.25,125.6,128.85,21680
9/14/2018 1:19:00 PM,134.4,134.65,127.4,127.4,20240
9/14/2018 1:18:00 PM,130.05,135.9,128.4,135,29600
9/14/2018 1:17:00 PM,126,131.3,125.8,130.5,25000
9/14/2018 1:16:00 PM,132,132,121.2,126.75,55240
9/14/2018 1:15:00 PM,142.65,142.65,130.45,132,55880
9/14/2018 1:14:00 PM,145.65,146.25,142.25,142.65,13440
9/14/2018 1:13:00 PM,148,148,143.4,145.65,8240
9/14/2018 1:12:00 PM,140.1,148.55,140.1,148,19040
9/14/2018 1:11:00 PM,146.95,146.95,137.6,140.1,35120
9/14/2018 1:10:00 PM,146.4,147.7,145.8,146.95,10480
9/14/2018 1:09:00 PM,143.45,148.15,142.8,146.4,12960
9/14/2018 1:08:00 PM,155.45,155.45,142.4,142.4,19640
9/14/2018 1:07:00 PM,150.5,157.85,150.5,155.45,16840
9/14/2018 1:06:00 PM,146.45,150.4,146.35,149.9,16600
9/14/2018 1:05:00 PM,150.1,150.2,142.55,146.6,33000
9/14/2018 1:04:00 PM,158.3,158.3,150.75,150.8,10600
9/14/2018 1:03:00 PM,154.2,158.25,154.2,157.45,8600
9/14/2018 1:02:00 PM,151.15,155.9,149.7,154.3,27640
9/14/2018 1:01:00 PM,158,158.2,150,151.15,30600
9/14/2018 1:00:00 PM,171.95,171.95,156.9,158,31600
9/14/2018 12:59:00 PM,174.6,174.6,171.2,171.95,6440
9/14/2018 12:58:00 PM,173.8,174.6,171,174.6,2200
9/14/2018 12:57:00 PM,174.35,175.1,172.8,173.8,3000
9/14/2018 12:56:00 PM,172.85,176.5,171.6,174.85,3960
9/14/2018 12:55:00 PM,179.25,179.25,174.9,174.9,2760
9/14/2018 12:54:00 PM,179.3,180,177.15,179.25,1880
9/14/2018 12:53:00 PM,180,180,178.55,179.3,320
9/14/2018 12:52:00 PM,181.55,181.8,180,180,640
9/14/2018 12:51:00 PM,179.1,181.55,179.1,181.55,1960
9/14/2018 12:50:00 PM,178.95,179.4,175.75,179.1,4840
9/14/2018 12:49:00 PM,183.25,183.5,178.95,178.95,3440
9/14/2018 12:48:00 PM,178.25,183.5,178.25,183,2480
9/14/2018 12:47:00 PM,180.2,181.2,176.8,178.25,1880
9/14/2018 12:46:00 PM,181.2,181.2,177.9,179.3,2280
9/14/2018 12:45:00 PM,183,184.5,180.1,181.2,4080
9/14/2018 12:44:00 PM,175.5,183.25,175.5,183.25,2920
9/14/2018 12:43:00 PM,177.05,177.05,175,175.5,1360
9/14/2018 12:42:00 PM,179.25,180.35,176.85,177.05,4600
9/14/2018 12:41:00 PM,175.2,180,175.2,179.25,2560
9/14/2018 12:40:00 PM,175.3,175.9,173.9,175.2,4920
9/14/2018 12:39:00 PM,177.55,177.9,172.8,175.3,3840
9/14/2018 12:38:00 PM,178.45,178.65,172.8,177.55,7160
9/14/2018 12:37:00 PM,184.45,184.45,178,178.45,2000
9/14/2018 12:36:00 PM,178.7,184.85,178.7,184.45,7960
9/14/2018 12:35:00 PM,177,180.6,176.35,178.7,1520
9/14/2018 12:34:00 PM,174,178.35,173.5,177,1640
9/14/2018 12:33:00 PM,179.15,179.35,174,174,1640
9/14/2018 12:32:00 PM,180.5,180.5,178,179.15,2840
9/14/2018 12:31:00 PM,177.85,180.5,175.75,180.5,5920
9/14/2018 12:30:00 PM,176.35,176.8,173.65,176.7,3720
9/14/2018 12:29:00 PM,176.4,176.4,173.4,176.35,2400
9/14/2018 12:28:00 PM,172.05,178.6,172,176.4,4720
9/14/2018 12:27:00 PM,173.85,173.85,169,172.05,3880
9/14/2018 12:26:00 PM,171.8,173.95,169,173.95,5520
9/14/2018 12:25:00 PM,177.75,177.75,170.4,171.8,4120
9/14/2018 12:24:00 PM,176.4,177.75,174.35,177.75,2440
9/14/2018 12:23:00 PM,179.35,180.5,176.1,176.4,3200
9/14/2018 12:22:00 PM,175.25,180.95,175.25,179.35,4960
9/14/2018 12:21:00 PM,169.55,175.25,169.55,175.25,2840
9/14/2018 12:20:00 PM,172.8,172.8,168.25,169.55,4920
9/14/2018 12:19:00 PM,173.55,173.55,171.6,172.8,2360
9/14/2018 12:18:00 PM,176.75,177.35,175,175,1640
9/14/2018 12:17:00 PM,176.85,177.35,175.8,176.75,1520
9/14/2018 12:16:00 PM,170.95,176.85,170.8,176.85,3720
9/14/2018 12:15:00 PM,177.2,177.2,170.75,171.85,8280
9/14/2018 12:14:00 PM,176.7,179.8,175,177.9,6760
9/14/2018 12:13:00 PM,183.35,183.8,176.2,176.7,5800
9/14/2018 12:12:00 PM,181,183.8,181,183.35,4880
9/14/2018 12:11:00 PM,185.4,185.4,181,182,5880
9/14/2018 12:10:00 PM,181.5,185.8,179,185.8,6400
9/14/2018 12:09:00 PM,177.85,183.45,177.85,182,11040
9/14/2018 12:08:00 PM,176.75,179.95,176,177.85,4800
9/14/2018 12:07:00 PM,171.45,177.2,171.45,176.7,8200
9/14/2018 12:06:00 PM,173,173.2,166.75,170.95,13680
9/14/2018 12:05:00 PM,171.35,174.6,171.05,173,3040
9/14/2018 12:04:00 PM,167.7,175.75,166.25,172,20600
9/14/2018 12:03:00 PM,186.05,188.3,169.05,169.05,30080
9/14/2018 12:02:00 PM,187.4,187.8,184,186.2,9080
9/14/2018 12:01:00 PM,187.35,190.3,181.3,186.8,17760
9/14/2018 12:00:00 PM,194.5,195.7,182,187.35,22240
9/14/2018 11:59:00 AM,203.1,203.1,194.3,194.5,6120
9/14/2018 11:58:00 AM,203.9,204,201.45,203.1,2080
9/14/2018 11:57:00 AM,200.75,205,199.6,203.9,5560
9/14/2018 11:56:00 AM,204.15,204.4,198.9,200,8600
9/14/2018 11:55:00 AM,208,210.35,202.9,202.9,8880
9/14/2018 11:54:00 AM,205.15,213.75,205.15,208,16480
9/14/2018 11:53:00 AM,206.05,206.4,201.45,205.15,4720
9/14/2018 11:52:00 AM,207.15,208,204,206.9,4920
