Date,NIFTY18OCT11400CE O,NIFTY18OCT11400CE H,NIFTY18OCT11400CE L,NIFTY18OCT11400CE C,NIFTY18OCT11400CE V
9/14/2018 2:46:00 PM,290,290,288.7,288.7,75
9/14/2018 2:45:00 PM,287.5,290,287.5,290,300
9/14/2018 2:44:00 PM,287.5,287.5,287.5,287.5,0
9/14/2018 2:43:00 PM,287.5,287.5,287.5,287.5,0
9/14/2018 2:42:00 PM,281.85,287.5,281.85,287.5,450
9/14/2018 2:41:00 PM,281.85,281.85,281.85,281.85,0
9/14/2018 2:40:00 PM,281.85,281.85,281.85,281.85,0
9/14/2018 2:39:00 PM,287,287,281,281.85,375
9/14/2018 2:38:00 PM,287,287,287,287,0
9/14/2018 2:37:00 PM,287,287,287,287,0
9/14/2018 2:36:00 PM,284.95,287,284.8,287,225
9/14/2018 2:35:00 PM,284.95,284.95,284.95,284.95,0
9/14/2018 2:34:00 PM,285.4,285.4,283,284.95,150
9/14/2018 2:33:00 PM,285.4,285.4,285.4,285.4,0
9/14/2018 2:32:00 PM,283.65,285.55,283.65,285.4,225
9/14/2018 2:31:00 PM,283.65,283.65,283.65,283.65,0
9/14/2018 2:30:00 PM,283.65,283.65,283.65,283.65,0
9/14/2018 2:29:00 PM,282.65,283.7,282.65,283.65,450
9/14/2018 2:28:00 PM,282.65,282.65,282.65,282.65,0
9/14/2018 2:27:00 PM,286.2,286.2,282.65,282.65,150
9/14/2018 2:26:00 PM,285.4,290.8,285.4,286.2,375
9/14/2018 2:25:00 PM,283.2,285.4,283.2,285.4,75
9/14/2018 2:24:00 PM,290.95,290.95,282,283.2,675
9/14/2018 2:23:00 PM,290.95,290.95,290.95,290.95,0
9/14/2018 2:22:00 PM,290.95,290.95,290.95,290.95,0
9/14/2018 2:21:00 PM,290.95,290.95,290.95,290.95,0
9/14/2018 2:20:00 PM,290.95,290.95,290.95,290.95,0
9/14/2018 2:19:00 PM,290.95,290.95,290.95,290.95,0
9/14/2018 2:18:00 PM,290.95,290.95,290.95,290.95,0
9/14/2018 2:17:00 PM,287.8,290.95,287.8,290.95,525
9/14/2018 2:16:00 PM,284.5,289.45,284.5,287.8,375
9/14/2018 2:15:00 PM,284.5,284.5,284.5,284.5,0
9/14/2018 2:14:00 PM,285.95,285.95,284.5,284.5,75
9/14/2018 2:13:00 PM,285.95,285.95,285.95,285.95,0
9/14/2018 2:12:00 PM,285.05,285.95,285.05,285.95,75
9/14/2018 2:11:00 PM,283.5,285.05,283.5,285.05,150
9/14/2018 2:10:00 PM,283.5,283.5,283.5,283.5,0
9/14/2018 2:09:00 PM,283.5,283.5,283.5,283.5,0
9/14/2018 2:08:00 PM,283.5,283.5,283.5,283.5,0
9/14/2018 2:07:00 PM,282.45,283.5,282.45,283.5,75
9/14/2018 2:06:00 PM,279.4,282.45,279.4,282.45,525
9/14/2018 2:05:00 PM,281,282.45,279.4,279.4,525
9/14/2018 2:04:00 PM,285.15,285.15,281,281,75
9/14/2018 2:03:00 PM,285.15,285.15,285.15,285.15,0
9/14/2018 2:02:00 PM,285.15,285.15,285.15,285.15,0
9/14/2018 2:01:00 PM,285.15,285.15,285.15,285.15,0
9/14/2018 2:00:00 PM,288.2,288.2,283.95,285.15,2400
9/14/2018 1:59:00 PM,288.25,288.25,288.2,288.2,75
9/14/2018 1:58:00 PM,288.2,288.25,288.2,288.25,75
9/14/2018 1:57:00 PM,288.2,288.2,288.2,288.2,0
9/14/2018 1:56:00 PM,291.95,291.95,287,288.2,300
9/14/2018 1:55:00 PM,291.95,291.95,291.95,291.95,0
9/14/2018 1:54:00 PM,292.4,292.4,291.95,291.95,225
9/14/2018 1:53:00 PM,292.4,292.4,292.4,292.4,0
9/14/2018 1:52:00 PM,292.4,292.4,292.4,292.4,0
9/14/2018 1:51:00 PM,292.4,292.4,292.4,292.4,0
9/14/2018 1:50:00 PM,290.8,292.4,290.8,292.4,75
9/14/2018 1:49:00 PM,290.8,290.8,290.8,290.8,0
9/14/2018 1:48:00 PM,288.65,290.8,285.5,290.8,450
9/14/2018 1:47:00 PM,288.65,288.65,288.65,288.65,0
9/14/2018 1:46:00 PM,288.65,288.65,288.65,288.65,0
9/14/2018 1:45:00 PM,288.65,288.65,288.65,288.65,0
9/14/2018 1:44:00 PM,288.65,288.65,288.65,288.65,0
9/14/2018 1:43:00 PM,288.65,288.65,288.65,288.65,0
9/14/2018 1:42:00 PM,288.65,288.65,288.65,288.65,0
9/14/2018 1:41:00 PM,288.65,288.65,288.65,288.65,0
9/14/2018 1:40:00 PM,289,289,288.65,288.65,150
9/14/2018 1:39:00 PM,289,289,289,289,0
9/14/2018 1:38:00 PM,283,289,283,289,300
9/14/2018 1:37:00 PM,283,283,283,283,0
9/14/2018 1:36:00 PM,285.1,285.1,283,283,75
9/14/2018 1:35:00 PM,285.1,285.1,285.1,285.1,0
9/14/2018 1:34:00 PM,285.1,286.05,285.1,285.1,300
9/14/2018 1:33:00 PM,283,289.05,283,285.1,450
9/14/2018 1:32:00 PM,283,283,283,283,675
9/14/2018 1:31:00 PM,285,285,283,283,375
9/14/2018 1:30:00 PM,285,285,285,285,75
9/14/2018 1:29:00 PM,286.45,286.45,285,285,225
9/14/2018 1:28:00 PM,285.4,287.65,285.4,286.45,900
9/14/2018 1:27:00 PM,290,290,285.4,285.4,450
9/14/2018 1:26:00 PM,286.65,290,286.65,290,225
9/14/2018 1:25:00 PM,286.95,288.15,286.65,286.65,675
9/14/2018 1:24:00 PM,286.95,286.95,286.95,286.95,0
9/14/2018 1:23:00 PM,284.4,286.95,284.4,286.95,75
9/14/2018 1:22:00 PM,284.55,284.55,284.4,284.4,150
9/14/2018 1:21:00 PM,284.65,285.65,284.55,284.55,1800
9/14/2018 1:20:00 PM,284.65,284.65,284.65,284.65,0
9/14/2018 1:19:00 PM,284.65,284.65,284.65,284.65,0
9/14/2018 1:18:00 PM,290,290,284.65,284.65,150
9/14/2018 1:17:00 PM,289.6,290,289.6,290,75
9/14/2018 1:16:00 PM,285.95,289.6,285.95,289.6,225
9/14/2018 1:15:00 PM,283.9,285.95,283.9,285.95,75
9/14/2018 1:14:00 PM,283.9,283.9,283.9,283.9,0
9/14/2018 1:13:00 PM,282,283.9,282,283.9,375
9/14/2018 1:12:00 PM,282,282,282,282,0
9/14/2018 1:11:00 PM,279.4,282.8,279.4,282,900
9/14/2018 1:10:00 PM,279.4,279.4,279.4,279.4,0
9/14/2018 1:09:00 PM,279.25,279.9,279.25,279.4,150
9/14/2018 1:08:00 PM,279.4,280,277.75,279.25,975
9/14/2018 1:07:00 PM,279.4,279.4,279.4,279.4,0
9/14/2018 1:06:00 PM,278.05,279.4,278.05,279.4,150
9/14/2018 1:05:00 PM,275,279.5,275,278.05,750
9/14/2018 1:04:00 PM,271.35,274,271.35,274,75
9/14/2018 1:03:00 PM,271.35,271.35,271.35,271.35,0
9/14/2018 1:02:00 PM,268.15,271.35,268.15,271.35,75
9/14/2018 1:01:00 PM,268.15,268.15,268.15,268.15,0
9/14/2018 1:00:00 PM,266.9,268.15,266.9,268.15,75
9/14/2018 12:59:00 PM,266.9,266.9,266.9,266.9,0
9/14/2018 12:58:00 PM,266.5,266.9,266.5,266.9,225
9/14/2018 12:57:00 PM,266.5,266.5,266.5,266.5,0
9/14/2018 12:56:00 PM,266.5,266.5,266.5,266.5,0
9/14/2018 12:55:00 PM,265.5,266.5,265.5,266.5,225
9/14/2018 12:54:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:53:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:52:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:51:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:50:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:49:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:48:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:47:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:46:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:45:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:44:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:43:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:42:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:41:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:40:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:39:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:38:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:37:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:36:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:35:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:34:00 PM,265.5,265.5,265.5,265.5,0
9/14/2018 12:33:00 PM,264,265.5,264,265.5,75
9/14/2018 12:32:00 PM,264.1,264.1,264,264,300
9/14/2018 12:31:00 PM,265.65,265.85,262.25,264.1,525
9/14/2018 12:30:00 PM,265.65,265.65,265.65,265.65,0
9/14/2018 12:29:00 PM,265.65,265.65,265.65,265.65,0
9/14/2018 12:28:00 PM,268.55,268.55,265.65,265.65,150
9/14/2018 12:27:00 PM,267.15,268.55,267.15,268.55,75
9/14/2018 12:26:00 PM,264.5,267.15,264.5,267.15,150
9/14/2018 12:25:00 PM,264.5,264.5,264.5,264.5,0
9/14/2018 12:24:00 PM,264.5,264.5,264.5,264.5,0
9/14/2018 12:23:00 PM,264.5,264.5,264.5,264.5,0
9/14/2018 12:22:00 PM,265,265,264.5,264.5,150
9/14/2018 12:21:00 PM,265,265,265,265,0
9/14/2018 12:20:00 PM,265,265,265,265,0
9/14/2018 12:19:00 PM,265,265,265,265,0
9/14/2018 12:18:00 PM,262.5,265,262.5,265,1050
9/14/2018 12:17:00 PM,263.35,263.35,262.4,262.5,375
9/14/2018 12:16:00 PM,262.05,264,262,263.35,1350
9/14/2018 12:15:00 PM,259.5,262.05,259.5,262.05,375
9/14/2018 12:14:00 PM,259.5,259.5,259.5,259.5,0
9/14/2018 12:13:00 PM,260.55,260.55,259.5,259.5,450
9/14/2018 12:12:00 PM,260.2,260.55,260.2,260.55,75
9/14/2018 12:11:00 PM,261.55,261.55,260.2,260.2,300
9/14/2018 12:10:00 PM,261.55,261.55,261.55,261.55,0
9/14/2018 12:09:00 PM,261.35,261.55,261.35,261.55,75
9/14/2018 12:08:00 PM,263,263,260.75,261.35,150
9/14/2018 12:07:00 PM,263,263,263,263,75
9/14/2018 12:06:00 PM,263,263,263,263,0
9/14/2018 12:05:00 PM,261,263,261,263,75
9/14/2018 12:04:00 PM,261,261,261,261,0
9/14/2018 12:03:00 PM,261,261,261,261,0
9/14/2018 12:02:00 PM,257.9,261,257.9,261,75
9/14/2018 12:01:00 PM,257.9,257.9,257.9,257.9,0
9/14/2018 12:00:00 PM,257.9,257.9,257.9,257.9,0
9/14/2018 11:59:00 AM,257.9,257.9,257.85,257.9,225
9/14/2018 11:58:00 AM,257.9,257.9,257.9,257.9,0
9/14/2018 11:57:00 AM,259,259,257.9,257.9,75
9/14/2018 11:56:00 AM,257.4,259.15,257.4,259,375
9/14/2018 11:55:00 AM,254,257.4,254,257.4,75
9/14/2018 11:54:00 AM,255,255,254,254,150
9/14/2018 11:53:00 AM,255,255,255,255,0
9/14/2018 11:52:00 AM,258.1,258.1,255,255,150
9/14/2018 11:51:00 AM,258.6,258.6,258.1,258.1,75
9/14/2018 11:50:00 AM,258.6,258.6,258.6,258.6,75
9/14/2018 11:49:00 AM,257.2,258.6,257.2,258.6,75
9/14/2018 11:48:00 AM,257.2,257.2,257.2,257.2,0
9/14/2018 11:47:00 AM,257.2,257.2,257.2,257.2,0
9/14/2018 11:46:00 AM,257.2,257.2,257.2,257.2,0
9/14/2018 11:45:00 AM,257.2,257.2,257.2,257.2,0
9/14/2018 11:44:00 AM,257.2,257.2,257.2,257.2,0
9/14/2018 11:43:00 AM,257.2,257.2,257.2,257.2,0
9/14/2018 11:42:00 AM,256.7,257.2,256.7,257.2,150
9/14/2018 11:41:00 AM,256.7,256.7,256.7,256.7,0
9/14/2018 11:40:00 AM,256.7,256.7,256.7,256.7,0
9/14/2018 11:39:00 AM,260.5,260.5,256.7,256.7,375
9/14/2018 11:38:00 AM,260,260.5,260,260.5,75
9/14/2018 11:37:00 AM,262,262,259.6,260,150
9/14/2018 11:36:00 AM,262,262,262,262,0
9/14/2018 11:35:00 AM,262,262,262,262,0
9/14/2018 11:34:00 AM,262,262,262,262,0
9/14/2018 11:33:00 AM,262,262,262,262,0
9/14/2018 11:32:00 AM,262.75,262.75,262,262,75
9/14/2018 11:31:00 AM,262.75,262.75,262.75,262.75,0
9/14/2018 11:30:00 AM,264.75,264.75,262.75,262.75,75
9/14/2018 11:29:00 AM,266,266,264.75,264.75,150
9/14/2018 11:28:00 AM,266,266,266,266,75
9/14/2018 11:27:00 AM,269,269,265.5,265.5,150
9/14/2018 11:26:00 AM,267.7,269,267.7,269,75
9/14/2018 11:25:00 AM,270,270,267.7,267.7,75
9/14/2018 11:24:00 AM,268,270,268,270,300
9/14/2018 11:23:00 AM,268,268,268,268,0
9/14/2018 11:22:00 AM,268,268,268,268,0
9/14/2018 11:21:00 AM,270.5,270.5,268,268,150
9/14/2018 11:20:00 AM,270.5,270.5,270.5,270.5,0
9/14/2018 11:19:00 AM,268.8,270.5,268.8,270.5,75
9/14/2018 11:18:00 AM,268.8,268.8,268.8,268.8,0
9/14/2018 11:17:00 AM,268.8,269,268.8,268.8,675
9/14/2018 11:16:00 AM,268.8,269.05,268.55,268.8,525
9/14/2018 11:15:00 AM,266.55,268.8,266.55,268.8,750
9/14/2018 11:14:00 AM,268.55,268.55,266.55,266.55,75
9/14/2018 11:13:00 AM,269.55,269.55,268.55,268.55,75
9/14/2018 11:12:00 AM,268.55,269.95,268.55,269.55,450
9/14/2018 11:11:00 AM,268.55,268.55,268.55,268.55,0
9/14/2018 11:10:00 AM,269.05,269.05,268.55,268.55,150
9/14/2018 11:09:00 AM,266.6,269.05,266.6,269.05,150
9/14/2018 11:08:00 AM,267.9,267.9,266.6,266.6,300
9/14/2018 11:07:00 AM,267,267.9,267,267.9,75
9/14/2018 11:06:00 AM,267.45,267.45,267,267,150
9/14/2018 11:05:00 AM,267.45,267.45,267.45,267.45,0
9/14/2018 11:04:00 AM,265.5,267.45,265.5,267.45,150
9/14/2018 11:03:00 AM,264.5,266,264.5,265.5,225
9/14/2018 11:02:00 AM,265.95,265.95,264.5,264.5,300
9/14/2018 11:01:00 AM,262.9,266,262.9,265.95,450
9/14/2018 11:00:00 AM,262.9,262.9,262.9,262.9,0
9/14/2018 10:59:00 AM,265.35,265.35,262.9,262.9,525
9/14/2018 10:58:00 AM,265.45,265.5,264.5,265.35,450
9/14/2018 10:57:00 AM,264.65,265.45,263.3,265.45,525
9/14/2018 10:56:00 AM,265,265,263.85,264.65,525
9/14/2018 10:55:00 AM,265,265,265,265,75
9/14/2018 10:54:00 AM,266,266,265,265,75
9/14/2018 10:53:00 AM,266,266,266,266,0
9/14/2018 10:52:00 AM,267.45,267.45,266,266,75
9/14/2018 10:51:00 AM,268,268,267.45,267.45,300
9/14/2018 10:50:00 AM,268,268,268,268,0
9/14/2018 10:49:00 AM,268,268,268,268,0
9/14/2018 10:48:00 AM,268.45,268.45,268,268,150
9/14/2018 10:47:00 AM,268.45,268.45,268.45,268.45,0
9/14/2018 10:46:00 AM,268,268.45,268,268.45,300
9/14/2018 10:45:00 AM,269.7,269.7,269,269,75
9/14/2018 10:44:00 AM,270,270.5,269.55,269.7,375
9/14/2018 10:43:00 AM,268.25,270,268.25,270,150
9/14/2018 10:42:00 AM,268.25,268.25,268.25,268.25,0
9/14/2018 10:41:00 AM,269.3,269.3,267.95,268.25,600
9/14/2018 10:40:00 AM,269.3,269.3,269.3,269.3,0
9/14/2018 10:39:00 AM,269,269.3,269,269.3,75
9/14/2018 10:38:00 AM,269,269,269,269,0
9/14/2018 10:37:00 AM,267.5,269.5,267.5,269,600
9/14/2018 10:36:00 AM,267.5,267.5,267.5,267.5,0
9/14/2018 10:35:00 AM,267.95,268.85,267.5,267.5,975
9/14/2018 10:34:00 AM,268.95,268.95,267.95,267.95,75
9/14/2018 10:33:00 AM,266.9,268.95,266.9,268.95,525
9/14/2018 10:32:00 AM,265.5,266.9,265.5,266.9,150
9/14/2018 10:31:00 AM,266.45,266.45,265.5,265.5,75
9/14/2018 10:30:00 AM,264.9,266.45,264.9,266.45,225
9/14/2018 10:29:00 AM,264.9,264.9,264.9,264.9,0
9/14/2018 10:28:00 AM,262,264.9,262,264.9,150
9/14/2018 10:27:00 AM,262,262,262,262,0
9/14/2018 10:26:00 AM,263,263,262,262,300
9/14/2018 10:25:00 AM,263,263,263,263,0
9/14/2018 10:24:00 AM,263,263,263,263,0
9/14/2018 10:23:00 AM,262.75,263,262.75,263,75
9/14/2018 10:22:00 AM,262,265,261.85,262.75,525
9/14/2018 10:21:00 AM,262,262,262,262,0
9/14/2018 10:20:00 AM,262,262,262,262,0
9/14/2018 10:19:00 AM,263.35,263.35,262,262,75
9/14/2018 10:18:00 AM,263.5,263.5,263.35,263.35,75
9/14/2018 10:17:00 AM,264.2,264.55,262.5,263.5,450
9/14/2018 10:16:00 AM,263.05,264.2,263.05,264.2,75
9/14/2018 10:15:00 AM,263.05,263.05,263.05,263.05,0
9/14/2018 10:14:00 AM,264.6,264.6,263.05,263.05,150
9/14/2018 10:13:00 AM,263.95,264.6,263.95,264.6,75
9/14/2018 10:12:00 AM,264.95,265,263.95,263.95,225
9/14/2018 10:11:00 AM,266.4,266.4,264.95,264.95,75
9/14/2018 10:10:00 AM,266.4,266.4,266.4,266.4,0
9/14/2018 10:09:00 AM,266.4,266.4,266.4,266.4,0
9/14/2018 10:08:00 AM,265.5,266.85,265.5,266.4,300
9/14/2018 10:07:00 AM,262.5,265.5,262.5,265.5,600
9/14/2018 10:06:00 AM,262.5,262.5,262.5,262.5,0
9/14/2018 10:05:00 AM,262.5,262.5,262.5,262.5,0
9/14/2018 10:04:00 AM,261.85,262.7,261.85,262.5,375
9/14/2018 10:03:00 AM,261.55,261.85,261.55,261.85,150
9/14/2018 10:02:00 AM,260.5,261.55,260.5,261.55,300
9/14/2018 10:01:00 AM,261.5,262.05,260.5,260.5,300
9/14/2018 10:00:00 AM,258.8,261.5,258.8,261.5,300
9/14/2018 9:59:00 AM,257.05,258.8,257.05,258.8,75
9/14/2018 9:58:00 AM,254.65,257.85,254.65,257.05,300
9/14/2018 9:57:00 AM,255.15,255.15,254.65,254.65,525
9/14/2018 9:56:00 AM,257.5,257.5,255.15,255.15,75
9/14/2018 9:55:00 AM,257.5,257.5,257.5,257.5,0
9/14/2018 9:54:00 AM,257.5,257.5,257.5,257.5,0
9/14/2018 9:53:00 AM,257.5,257.5,257.5,257.5,0
9/14/2018 9:52:00 AM,257.5,257.5,257.5,257.5,0
9/14/2018 9:51:00 AM,258.5,258.5,257.5,257.5,150
9/14/2018 9:50:00 AM,258,258.5,258,258.5,75
9/14/2018 9:49:00 AM,260,260,258,258,150
9/14/2018 9:48:00 AM,259,260,259,260,75
9/14/2018 9:47:00 AM,258,259,258,259,150
9/14/2018 9:46:00 AM,256.05,258,256.05,258,225
9/14/2018 9:45:00 AM,255.95,256.05,255.95,256.05,75
9/14/2018 9:44:00 AM,257.45,257.45,255.95,255.95,225
9/14/2018 9:43:00 AM,256,257.45,256,257.45,525
9/14/2018 9:42:00 AM,252,256,252,256,225
9/14/2018 9:41:00 AM,254.5,256.1,251.5,252,1125
9/14/2018 9:40:00 AM,255.45,255.6,254.5,254.5,375
9/14/2018 9:39:00 AM,259,259,255.45,255.45,75
9/14/2018 9:38:00 AM,259.75,259.75,258.95,259,150
9/14/2018 9:37:00 AM,258.95,260,258.95,259.75,450
9/14/2018 9:36:00 AM,259,259.05,257,258.95,1275
9/14/2018 9:35:00 AM,261.5,261.5,259,259,2100
9/14/2018 9:34:00 AM,259.4,261.5,259.4,261.5,225
9/14/2018 9:33:00 AM,259.45,259.45,259.4,259.4,225
9/14/2018 9:32:00 AM,260,260,259.45,259.45,75
9/14/2018 9:31:00 AM,261.15,261.15,259.6,260,600
9/14/2018 9:30:00 AM,259.9,262.15,259.9,261.15,1275
9/14/2018 9:29:00 AM,256.6,260.35,256.6,259.9,900
9/14/2018 9:28:00 AM,257.5,257.95,255.45,256.6,750
9/14/2018 9:27:00 AM,258.45,258.75,257.5,257.5,975
9/14/2018 9:26:00 AM,258.75,259.55,258.45,258.45,300
9/14/2018 9:25:00 AM,256.05,258.75,256.05,258.75,675
9/14/2018 9:24:00 AM,257,260.4,256.05,256.05,1350
9/14/2018 9:23:00 AM,259.5,259.5,255.95,257,300
9/14/2018 9:22:00 AM,256.95,261.15,256.95,259.5,1050
9/14/2018 9:21:00 AM,261.3,262.75,256.95,256.95,2250
9/14/2018 9:20:00 AM,254.6,261.3,254.25,261.3,1050
9/14/2018 9:19:00 AM,259.65,259.65,253,254.6,225
9/14/2018 9:18:00 AM,261.5,261.5,259.65,259.65,375
9/14/2018 9:17:00 AM,259.5,262.75,259.5,261.5,225
9/14/2018 9:16:00 AM,266.35,266.35,259.5,259.5,525
9/14/2018 9:15:00 AM,248.65,276.5,248.65,266.35,1200
