Date,NIFTY18SEP11550CE O,NIFTY18SEP11550CE H,NIFTY18SEP11550CE L,NIFTY18SEP11550CE C,NIFTY18SEP11550CE V
9/14/2018 3:00:00 PM,87.45,93.65,86.65,92.75,28725
9/14/2018 2:59:00 PM,87.45,87.45,86.55,87.45,1650
9/14/2018 2:58:00 PM,87.95,88.3,87.45,87.45,1950
9/14/2018 2:57:00 PM,87.8,88.25,87.15,87.95,4725
9/14/2018 2:56:00 PM,87.1,87.8,87.1,87.8,600
9/14/2018 2:55:00 PM,86.9,87.1,85.8,87.1,2325
9/14/2018 2:54:00 PM,86.7,88,86.7,86.9,1125
9/14/2018 2:53:00 PM,86.7,87.25,86.7,86.7,450
9/14/2018 2:52:00 PM,86.6,86.7,85.5,86.7,525
9/14/2018 2:51:00 PM,87.5,87.5,86.35,86.6,300
9/14/2018 2:50:00 PM,88,88,87.5,87.5,1050
9/14/2018 2:49:00 PM,87,88,86.75,88,2550
9/14/2018 2:48:00 PM,87.5,88,86.8,87,825
9/14/2018 2:47:00 PM,87.7,88,87.3,87.5,4650
9/14/2018 2:46:00 PM,88,88.8,87.65,87.7,1500
9/14/2018 2:45:00 PM,87.15,89,87.15,88.2,4200
9/14/2018 2:44:00 PM,88,88,86.75,87.4,525
9/14/2018 2:43:00 PM,88.05,88.35,87,88,2175
9/14/2018 2:42:00 PM,87.45,88.05,87.45,88.05,1575
9/14/2018 2:41:00 PM,84.05,87.45,84.05,87.45,2400
9/14/2018 2:40:00 PM,83.9,84.45,83.9,84.05,375
9/14/2018 2:39:00 PM,83.6,83.9,83.6,83.9,450
9/14/2018 2:38:00 PM,83.8,84.25,83,83.6,1275
9/14/2018 2:37:00 PM,84.4,84.8,82.8,83.8,1950
9/14/2018 2:36:00 PM,86.2,86.2,84.4,84.4,1350
9/14/2018 2:35:00 PM,85.1,86.2,84.6,86.2,525
9/14/2018 2:34:00 PM,85.35,85.35,84,84.4,675
9/14/2018 2:33:00 PM,85.6,86.2,85.35,85.35,600
9/14/2018 2:32:00 PM,86,86.35,85.4,85.6,975
9/14/2018 2:31:00 PM,84.6,86.5,84.6,86,1425
9/14/2018 2:30:00 PM,84,84.75,84,84.6,975
9/14/2018 2:29:00 PM,84.25,85.3,84,84,900
9/14/2018 2:28:00 PM,84.1,84.25,82.95,84.25,600
9/14/2018 2:27:00 PM,85.4,85.4,82.9,84.1,4725
9/14/2018 2:26:00 PM,86.05,86.05,85.45,85.5,975
9/14/2018 2:25:00 PM,85.95,86.05,85.45,86.05,1350
9/14/2018 2:24:00 PM,86,86,85.3,85.95,1350
9/14/2018 2:23:00 PM,88.05,88.05,86,86,900
9/14/2018 2:22:00 PM,87.45,88.3,87.45,88.05,1350
9/14/2018 2:21:00 PM,87,87.45,86.25,87.45,1200
9/14/2018 2:20:00 PM,86.9,87.2,86.5,87,2325
9/14/2018 2:19:00 PM,88.5,88.6,86.85,86.9,1500
9/14/2018 2:18:00 PM,89.6,89.6,88,88.5,1950
9/14/2018 2:17:00 PM,88.95,89.6,88.95,89.6,1800
9/14/2018 2:16:00 PM,89.45,89.45,88,88.95,2925
9/14/2018 2:15:00 PM,88.75,89.45,87.9,89.45,12075
9/14/2018 2:14:00 PM,85.9,88.75,85.8,88.75,2250
9/14/2018 2:13:00 PM,86.65,87.1,85.9,85.9,1875
9/14/2018 2:12:00 PM,87,87.2,86.3,86.65,1275
9/14/2018 2:11:00 PM,86.55,87.1,86,87,6150
9/14/2018 2:10:00 PM,85.8,86.55,85.45,86.55,3075
9/14/2018 2:09:00 PM,84.75,86.25,84.75,85.8,4425
9/14/2018 2:08:00 PM,85,85.85,84.75,84.75,975
9/14/2018 2:07:00 PM,84.9,86.25,84.85,85,8400
9/14/2018 2:06:00 PM,81.6,85,81.6,84.9,7275
9/14/2018 2:05:00 PM,82.55,82.55,80.7,81.6,5475
9/14/2018 2:04:00 PM,85.45,85.45,82.55,82.55,4275
9/14/2018 2:03:00 PM,85.3,85.65,85.15,85.45,975
9/14/2018 2:02:00 PM,84.8,86.25,84.8,85.3,375
9/14/2018 2:01:00 PM,85.15,85.6,84.8,84.8,4050
9/14/2018 2:00:00 PM,87,87.05,85,85.5,2550
9/14/2018 1:59:00 PM,88,88.4,87,87,1125
9/14/2018 1:58:00 PM,88.85,89.65,88,88,825
9/14/2018 1:57:00 PM,89.2,90,88.85,88.85,3825
9/14/2018 1:56:00 PM,88.05,90,88.05,89.2,1350
9/14/2018 1:55:00 PM,89.15,89.65,88.05,88.05,5025
9/14/2018 1:54:00 PM,89.45,91.45,89.15,89.15,6525
9/14/2018 1:53:00 PM,88.65,89.45,87.35,89.45,3150
9/14/2018 1:52:00 PM,90,90.25,88.65,88.65,4200
9/14/2018 1:51:00 PM,89.95,90.45,89.3,90,3225
9/14/2018 1:50:00 PM,88.2,90,87.9,89.3,5925
9/14/2018 1:49:00 PM,88.35,89.55,88.2,88.2,3000
9/14/2018 1:48:00 PM,86.4,88.85,86.25,88.35,3300
9/14/2018 1:47:00 PM,87,87.1,86.2,86.4,975
9/14/2018 1:46:00 PM,85.8,87,85.6,87,1725
9/14/2018 1:45:00 PM,88.5,88.5,86,86,3075
9/14/2018 1:44:00 PM,87.1,88.6,87.1,88.5,3525
9/14/2018 1:43:00 PM,85.65,87.5,85.65,87.1,2175
9/14/2018 1:42:00 PM,87,87.1,85.65,85.65,900
9/14/2018 1:41:00 PM,89,89,87,87,1050
9/14/2018 1:40:00 PM,87.45,89,87.45,89,3450
9/14/2018 1:39:00 PM,87.15,87.8,86.7,87.45,1125
9/14/2018 1:38:00 PM,88.45,89.4,87.15,87.15,1500
9/14/2018 1:37:00 PM,86.6,88.95,86.6,88.45,1425
9/14/2018 1:36:00 PM,84.95,87.2,84.95,86.6,2775
9/14/2018 1:35:00 PM,85.4,86.4,84.95,84.95,975
9/14/2018 1:34:00 PM,86.2,86.55,85.2,85.4,1275
9/14/2018 1:33:00 PM,84,86.2,84,86.2,600
9/14/2018 1:32:00 PM,84.05,85.35,84,84,11925
9/14/2018 1:31:00 PM,84.5,84.5,83.05,84.05,2100
9/14/2018 1:30:00 PM,86,86.5,84.5,84.5,1500
9/14/2018 1:29:00 PM,86.95,87,85,86,4875
9/14/2018 1:28:00 PM,87.4,88.15,86.65,86.95,1725
9/14/2018 1:27:00 PM,88.2,88.4,86.8,87.4,5475
9/14/2018 1:26:00 PM,88.75,90,88.2,88.2,3300
9/14/2018 1:25:00 PM,88.05,89.05,87.55,88.75,2550
9/14/2018 1:24:00 PM,87,88.2,87,88.05,2175
9/14/2018 1:23:00 PM,87,87,86,87,3075
9/14/2018 1:22:00 PM,85.3,87,85.05,87,3675
9/14/2018 1:21:00 PM,86.5,86.5,85.3,85.3,1125
9/14/2018 1:20:00 PM,87.1,87.75,86.1,86.5,3075
9/14/2018 1:19:00 PM,85,87.1,85,87.1,9600
9/14/2018 1:18:00 PM,86.95,86.95,85,85.1,8100
9/14/2018 1:17:00 PM,88.25,88.9,86.55,86.95,18900
9/14/2018 1:16:00 PM,87,88.65,86.6,88.25,13950
9/14/2018 1:15:00 PM,84,86.9,84,86.55,13200
9/14/2018 1:14:00 PM,83.4,84.15,83,84,3975
9/14/2018 1:13:00 PM,84,84.3,83,83.4,6525
9/14/2018 1:12:00 PM,84.4,85.05,84,84,7725
9/14/2018 1:11:00 PM,82.8,85.15,82.75,84.4,15825
9/14/2018 1:10:00 PM,82.7,83.2,82.05,82.8,6450
9/14/2018 1:09:00 PM,81.5,82.7,81.5,82.7,9600
9/14/2018 1:08:00 PM,79.3,81.25,79.3,81.25,8475
9/14/2018 1:07:00 PM,79.9,79.9,79,79.3,3450
9/14/2018 1:06:00 PM,80.2,80.8,79.45,79.9,5025
9/14/2018 1:05:00 PM,79,81.25,78.95,80.3,17025
9/14/2018 1:04:00 PM,76.8,78.75,76.8,78.75,2625
9/14/2018 1:03:00 PM,77.3,77.3,76.8,76.8,825
9/14/2018 1:02:00 PM,77.1,78.5,76.7,77.3,4275
9/14/2018 1:01:00 PM,74.85,77.1,74.85,77.1,3075
9/14/2018 1:00:00 PM,74.5,75,74.3,74.85,975
9/14/2018 12:59:00 PM,73.8,74.5,73.8,74.5,2850
9/14/2018 12:58:00 PM,73.25,73.95,73.25,73.8,600
9/14/2018 12:57:00 PM,73.35,73.95,73,73.35,975
9/14/2018 12:56:00 PM,73.05,73.35,73.05,73.35,150
9/14/2018 12:55:00 PM,73.05,73.1,72.6,73.05,1200
9/14/2018 12:54:00 PM,72.2,73.05,72.2,73.05,525
9/14/2018 12:53:00 PM,72.7,72.9,72.1,72.2,2250
9/14/2018 12:52:00 PM,72.7,73.2,72.45,72.7,1425
9/14/2018 12:51:00 PM,73.15,73.3,72.45,72.7,2625
9/14/2018 12:50:00 PM,72.7,73.5,72.5,73.15,675
9/14/2018 12:49:00 PM,73,73,72.3,72.7,525
9/14/2018 12:48:00 PM,74,74,73,73,300
9/14/2018 12:47:00 PM,73.6,74.5,73.6,74,450
9/14/2018 12:46:00 PM,73.45,74.25,73.25,73.6,1650
9/14/2018 12:45:00 PM,73.45,73.45,73,73.45,525
9/14/2018 12:44:00 PM,74,74,73.2,73.45,525
9/14/2018 12:43:00 PM,73.05,74,73.05,74,825
9/14/2018 12:42:00 PM,73,73.05,72.6,73.05,5325
9/14/2018 12:41:00 PM,73.2,73.3,72.7,73,2925
9/14/2018 12:40:00 PM,73.6,73.6,73.2,73.2,225
9/14/2018 12:39:00 PM,73.9,74.65,73.6,73.6,975
9/14/2018 12:38:00 PM,74.45,74.5,73.65,73.9,3000
9/14/2018 12:37:00 PM,73.5,74.45,73.5,74.45,525
9/14/2018 12:36:00 PM,73.5,73.5,73.45,73.5,450
9/14/2018 12:35:00 PM,73,73.5,73,73.5,150
9/14/2018 12:34:00 PM,74,74.2,73,73,750
9/14/2018 12:33:00 PM,72.15,74,72.15,74,1650
9/14/2018 12:32:00 PM,72.15,72.15,72.15,72.15,0
9/14/2018 12:31:00 PM,73,73,71.9,72.15,1725
9/14/2018 12:30:00 PM,73.8,74.1,73,73,975
9/14/2018 12:29:00 PM,73.25,74.55,73.25,73.8,150
9/14/2018 12:28:00 PM,75.3,75.3,73.25,73.25,1875
9/14/2018 12:27:00 PM,74.15,75.45,74.15,75.3,2850
9/14/2018 12:26:00 PM,73.95,74.5,73.95,74.15,1500
9/14/2018 12:25:00 PM,72.9,73.95,72.9,73.95,900
9/14/2018 12:24:00 PM,72.9,72.9,72.9,72.9,75
9/14/2018 12:23:00 PM,72.75,73.1,72.75,72.9,675
9/14/2018 12:22:00 PM,73.7,73.7,72.7,72.75,900
9/14/2018 12:21:00 PM,74.1,74.75,73.7,73.7,1125
9/14/2018 12:20:00 PM,73.55,74.8,73.55,74.1,2400
9/14/2018 12:19:00 PM,73.2,74,73.2,73.55,2625
9/14/2018 12:18:00 PM,72.6,73.5,72.6,73.2,1500
9/14/2018 12:17:00 PM,71.5,72.75,71.5,72.6,600
9/14/2018 12:16:00 PM,71.5,71.5,71.5,71.5,0
9/14/2018 12:15:00 PM,71.5,71.5,71.5,71.5,0
9/14/2018 12:14:00 PM,72.05,72.05,71.1,71.5,1350
9/14/2018 12:13:00 PM,70.55,72.05,70.55,72.05,1350
9/14/2018 12:12:00 PM,71.5,71.5,70.4,70.55,2775
9/14/2018 12:11:00 PM,71.05,71.5,71.05,71.5,525
9/14/2018 12:10:00 PM,71.55,71.9,71.05,71.05,3000
9/14/2018 12:09:00 PM,71.7,72,71,71.55,975
9/14/2018 12:08:00 PM,71.8,72.25,71.7,71.7,1950
9/14/2018 12:07:00 PM,73,73,71.8,71.8,1875
9/14/2018 12:06:00 PM,72.55,73.5,72.5,73,1125
9/14/2018 12:05:00 PM,72.3,73,72.3,72.55,300
9/14/2018 12:04:00 PM,72.45,72.45,72.05,72.3,300
9/14/2018 12:03:00 PM,71.85,72.45,71.3,72.45,1200
9/14/2018 12:02:00 PM,71,72,71,71.85,1275
9/14/2018 12:01:00 PM,70.3,71.6,70.3,71.25,450
9/14/2018 12:00:00 PM,70.5,71.45,70.3,70.3,11025
9/14/2018 11:59:00 AM,69.8,70.55,69.65,70.5,675
9/14/2018 11:58:00 AM,69.8,70,69.75,69.8,450
9/14/2018 11:57:00 AM,70.5,70.5,69.45,69.8,2775
9/14/2018 11:56:00 AM,69.25,70.9,69.25,70.5,2775
9/14/2018 11:55:00 AM,68.5,69.25,68.5,69.25,675
9/14/2018 11:54:00 AM,68.55,68.55,67.6,68.5,1650
9/14/2018 11:53:00 AM,68.15,68.55,68.05,68.55,975
9/14/2018 11:52:00 AM,69.15,69.15,68.1,68.15,2100
9/14/2018 11:51:00 AM,69.75,69.75,68.85,68.95,600
9/14/2018 11:50:00 AM,70.9,70.9,69.55,69.75,2475
9/14/2018 11:49:00 AM,69.85,70.9,69.85,70.9,225
9/14/2018 11:48:00 AM,68.4,70,68.4,69.85,600
9/14/2018 11:47:00 AM,69.85,69.85,68.4,68.4,525
9/14/2018 11:46:00 AM,69.45,69.85,68.75,69.85,225
9/14/2018 11:45:00 AM,70.8,70.8,68.85,69.45,1575
9/14/2018 11:44:00 AM,70.15,70.8,70,70.8,825
9/14/2018 11:43:00 AM,68.7,70.15,68.7,70.15,1125
9/14/2018 11:42:00 AM,68.65,69.55,68.65,68.7,3525
9/14/2018 11:41:00 AM,65.75,68.65,65.75,68.65,3450
9/14/2018 11:40:00 AM,67.35,68.1,65.75,65.75,4350
9/14/2018 11:39:00 AM,70,70.35,67.35,67.35,3150
9/14/2018 11:38:00 AM,70.7,70.85,70,70,1200
9/14/2018 11:37:00 AM,71.55,71.55,69.75,70.7,3150
9/14/2018 11:36:00 AM,72.05,72.05,71.3,71.55,975
9/14/2018 11:35:00 AM,72.6,72.6,72.05,72.05,900
9/14/2018 11:34:00 AM,71.9,72.65,71.75,72.6,600
9/14/2018 11:33:00 AM,71.7,71.9,71.7,71.9,1350
9/14/2018 11:32:00 AM,72.7,72.95,71.7,71.7,975
9/14/2018 11:31:00 AM,72,72.7,72,72.7,1650
9/14/2018 11:30:00 AM,73.6,73.6,71.85,72,3525
9/14/2018 11:29:00 AM,74.3,74.4,73.4,73.4,2250
9/14/2018 11:28:00 AM,74.45,74.5,74.3,74.3,450
9/14/2018 11:27:00 AM,75.8,75.8,74.45,74.45,2700
9/14/2018 11:26:00 AM,76.6,76.95,75.8,75.8,1575
9/14/2018 11:25:00 AM,77.1,77.1,76.5,76.6,450
9/14/2018 11:24:00 AM,76.5,77.6,76.5,77.1,1500
9/14/2018 11:23:00 AM,76.4,76.95,76.35,76.5,750
9/14/2018 11:22:00 AM,77.1,77.1,76.4,76.4,150
9/14/2018 11:21:00 AM,76.9,77.1,76.15,77.1,675
9/14/2018 11:20:00 AM,77.45,77.6,76.9,76.9,1350
9/14/2018 11:19:00 AM,76.85,77.5,76.85,77.2,2925
9/14/2018 11:18:00 AM,77.05,77.5,76.85,76.85,1425
9/14/2018 11:17:00 AM,76.55,77.05,76.5,77.05,1350
9/14/2018 11:16:00 AM,76.55,76.9,76.5,76.55,525
9/14/2018 11:15:00 AM,75.9,76.55,75.45,76.55,1275
9/14/2018 11:14:00 AM,76.15,76.15,75.2,75.9,5400
9/14/2018 11:13:00 AM,76.6,77.05,75.8,76.15,1500
9/14/2018 11:12:00 AM,77.2,77.2,76.6,76.6,1575
9/14/2018 11:11:00 AM,76.5,77.4,76.5,77.2,1875
9/14/2018 11:10:00 AM,76.95,76.95,76.1,76.5,2700
9/14/2018 11:09:00 AM,75.2,76.95,75.2,76.95,5325
9/14/2018 11:08:00 AM,75.3,75.3,75,75.2,825
9/14/2018 11:07:00 AM,74.95,75.55,74.95,75.3,375
9/14/2018 11:06:00 AM,74.8,75.65,74.8,74.95,1050
9/14/2018 11:05:00 AM,75.5,75.5,74.8,74.8,2100
9/14/2018 11:04:00 AM,75.1,75.55,75.05,75.5,825
9/14/2018 11:03:00 AM,74.7,75.1,74.7,75.1,225
9/14/2018 11:02:00 AM,74.3,74.7,74.2,74.7,375
9/14/2018 11:01:00 AM,74.3,74.95,74.3,74.3,1125
9/14/2018 11:00:00 AM,73.7,74.3,73.65,74.3,375
9/14/2018 10:59:00 AM,74.7,74.7,73.1,73.7,1725
9/14/2018 10:58:00 AM,74.25,74.7,74.15,74.7,900
9/14/2018 10:57:00 AM,74.05,74.25,73.4,74.25,2400
9/14/2018 10:56:00 AM,74.6,74.6,74.05,74.05,1125
9/14/2018 10:55:00 AM,74.5,75.3,74.5,74.6,1275
9/14/2018 10:54:00 AM,75,75,74.5,74.5,1275
9/14/2018 10:53:00 AM,76.2,76.2,75,75,450
9/14/2018 10:52:00 AM,75.1,76.35,75.1,76.2,4725
9/14/2018 10:51:00 AM,76.35,76.5,75,75.1,2025
9/14/2018 10:50:00 AM,76.3,76.75,76,76,900
9/14/2018 10:49:00 AM,76.8,77,76.3,76.3,2700
9/14/2018 10:48:00 AM,76.7,76.8,76.7,76.8,525
9/14/2018 10:47:00 AM,76.5,76.8,76.5,76.7,375
9/14/2018 10:46:00 AM,76.1,76.6,76.1,76.5,300
9/14/2018 10:45:00 AM,77.1,77.1,76.1,76.1,600
9/14/2018 10:44:00 AM,77.25,78.6,77.25,77.6,525
9/14/2018 10:43:00 AM,76.45,78,76.45,77.25,1575
9/14/2018 10:42:00 AM,76.5,77,76.45,76.45,525
9/14/2018 10:41:00 AM,76.3,76.85,76.3,76.5,600
9/14/2018 10:40:00 AM,77,77,76.3,76.3,375
9/14/2018 10:39:00 AM,77.3,78,77,77,1875
9/14/2018 10:38:00 AM,78,78,77.3,77.3,225
9/14/2018 10:37:00 AM,77.8,78,77.3,78,2625
9/14/2018 10:36:00 AM,77.2,77.8,77,77.8,900
9/14/2018 10:35:00 AM,76.4,77.2,76.3,77.2,1425
9/14/2018 10:34:00 AM,77.15,77.15,76.4,76.4,3900
9/14/2018 10:33:00 AM,76,77.45,76,77,3300
9/14/2018 10:32:00 AM,75.5,76.35,75,76,2250
9/14/2018 10:31:00 AM,75.3,75.6,75.1,75.5,900
9/14/2018 10:30:00 AM,75.2,75.3,74.65,75.3,2475
9/14/2018 10:29:00 AM,75,75.2,74.5,75.2,900
9/14/2018 10:28:00 AM,75.1,75.1,74.7,75,450
9/14/2018 10:27:00 AM,74.75,75.1,74.45,75.1,900
9/14/2018 10:26:00 AM,73.3,74.75,73.3,74.75,525
9/14/2018 10:25:00 AM,73.9,73.9,73.1,73.3,375
9/14/2018 10:24:00 AM,73.85,73.85,73.15,73.5,450
9/14/2018 10:23:00 AM,72.75,74,72.6,73.85,1200
9/14/2018 10:22:00 AM,72.75,73.45,72.45,72.75,1050
9/14/2018 10:21:00 AM,74.05,74.05,72.75,72.75,600
9/14/2018 10:20:00 AM,74.1,74.1,73,74.05,600
9/14/2018 10:19:00 AM,73.05,74.1,73,74.1,2475
9/14/2018 10:18:00 AM,74.2,74.2,73.05,73.05,4875
9/14/2018 10:17:00 AM,74.5,74.65,73.45,74.2,1650
9/14/2018 10:16:00 AM,73.4,74.5,73.1,74.5,1575
9/14/2018 10:15:00 AM,74,74,73.4,73.4,825
9/14/2018 10:14:00 AM,74.75,74.75,74,74,1275
9/14/2018 10:13:00 AM,75.9,75.9,74.75,74.75,600
9/14/2018 10:12:00 AM,75.2,75.9,74.9,75.9,2250
9/14/2018 10:11:00 AM,74.9,75.55,74.75,75.2,19875
9/14/2018 10:10:00 AM,75.2,76.1,74.9,74.9,1650
9/14/2018 10:09:00 AM,76.2,76.2,74.3,75.2,1950
9/14/2018 10:08:00 AM,75.85,76.7,75.65,76.2,3975
9/14/2018 10:07:00 AM,74.9,75.85,74.9,75.85,7125
9/14/2018 10:06:00 AM,73.9,74.9,73.45,74.9,1950
9/14/2018 10:05:00 AM,73.9,74,73.55,73.9,600
9/14/2018 10:04:00 AM,73.95,73.95,72.85,73.9,2025
9/14/2018 10:03:00 AM,73.25,73.95,73.25,73.95,2325
9/14/2018 10:02:00 AM,72.75,73.75,72.75,73.75,600
9/14/2018 10:01:00 AM,73.3,73.3,72.3,72.75,900
9/14/2018 10:00:00 AM,72.15,73.3,72.15,73.3,1725
9/14/2018 9:59:00 AM,72.2,72.4,72,72.2,1050
9/14/2018 9:58:00 AM,70.4,72,70.4,72,1950
9/14/2018 9:57:00 AM,69.7,70.4,69.2,69.9,1800
9/14/2018 9:56:00 AM,70,70.15,69,69.7,1050
9/14/2018 9:55:00 AM,69.25,70,68.8,70,1800
9/14/2018 9:54:00 AM,71.2,71.2,69.25,69.25,3675
9/14/2018 9:53:00 AM,71.75,71.75,71.2,71.2,1200
9/14/2018 9:52:00 AM,71.4,72,70.5,71.75,1800
9/14/2018 9:51:00 AM,72,72,70.45,71.4,2025
9/14/2018 9:50:00 AM,70.65,72.4,70.65,72,1425
9/14/2018 9:49:00 AM,71.5,72.1,70.4,70.65,1875
9/14/2018 9:48:00 AM,71.25,72.55,71.25,71.5,4875
9/14/2018 9:47:00 AM,71.25,72.55,70.8,71.45,2700
9/14/2018 9:46:00 AM,71.15,72.1,70.55,71.25,1650
9/14/2018 9:45:00 AM,70.45,71.5,70.45,71.15,3000
9/14/2018 9:44:00 AM,70.65,72,70.45,70.45,3825
9/14/2018 9:43:00 AM,69.75,71.3,69.4,70.35,3075
9/14/2018 9:42:00 AM,67.8,69.75,67.8,69.75,1950
9/14/2018 9:41:00 AM,68.4,70.25,67.6,67.8,6975
9/14/2018 9:40:00 AM,69,69.4,68.4,68.4,3600
9/14/2018 9:39:00 AM,68.5,69.35,67.7,69.35,6075
9/14/2018 9:38:00 AM,71.15,71.65,68.5,68.5,30675
9/14/2018 9:37:00 AM,71.85,72.7,71.15,71.15,15225
9/14/2018 9:36:00 AM,72,72.4,70.8,71.85,2325
9/14/2018 9:35:00 AM,73.8,73.8,72,72,1275
9/14/2018 9:34:00 AM,72.9,74.1,72.9,73.8,3750
9/14/2018 9:33:00 AM,72.5,73.15,72.3,72.9,750
9/14/2018 9:32:00 AM,72.3,73.6,72.15,72.5,1650
9/14/2018 9:31:00 AM,73.5,73.5,71.85,72.3,1125
9/14/2018 9:30:00 AM,73.7,74.35,73.2,73.5,2700
9/14/2018 9:29:00 AM,71.85,73.7,71.85,73.7,1500
9/14/2018 9:28:00 AM,71.5,72.3,71,71.85,3450
9/14/2018 9:27:00 AM,71.55,73.3,71.35,71.5,2775
9/14/2018 9:26:00 AM,73.75,74,71.55,71.55,8700
9/14/2018 9:25:00 AM,72,73.75,71.8,73.75,10275
9/14/2018 9:24:00 AM,72.95,74.4,72,72,3900
9/14/2018 9:23:00 AM,73.55,73.55,71.8,72.95,3225
9/14/2018 9:22:00 AM,75.05,75.85,72.95,73.55,3525
9/14/2018 9:21:00 AM,72.9,75.05,72.65,75.05,3150
9/14/2018 9:20:00 AM,69.55,74.95,69.55,72.9,7950
9/14/2018 9:19:00 AM,74.7,74.7,69.6,69.6,12750
9/14/2018 9:18:00 AM,77,77.2,74.7,74.7,16125
9/14/2018 9:17:00 AM,75.35,78.35,75,77.05,6225
9/14/2018 9:16:00 AM,79.1,79.1,74.55,75.35,20325
9/14/2018 9:15:00 AM,72,82.15,72,79.1,30375
