Date,BANKNIFTY18SEP27500PE O,BANKNIFTY18SEP27500PE H,BANKNIFTY18SEP27500PE L,BANKNIFTY18SEP27500PE C,BANKNIFTY18SEP27500PE V
9/14/2018 3:29:00 PM,435,436.4,421.9,421.9,2440
9/14/2018 3:28:00 PM,427.05,435,426.85,435,880
9/14/2018 3:27:00 PM,423.4,427.05,423,427.05,1080
9/14/2018 3:26:00 PM,424.85,424.85,422.45,423.4,480
9/14/2018 3:25:00 PM,419.85,424.85,419.85,424.85,600
9/14/2018 3:24:00 PM,420.55,420.55,419.85,419.85,80
9/14/2018 3:23:00 PM,425,425,420.55,420.55,200
9/14/2018 3:22:00 PM,421.1,425,421,425,360
9/14/2018 3:21:00 PM,420.85,421.85,418.9,421.1,1200
9/14/2018 3:20:00 PM,412.8,420.85,412.8,420.85,800
9/14/2018 3:19:00 PM,411.9,414.7,411,413.3,560
9/14/2018 3:18:00 PM,411.9,411.9,411.9,411.9,400
9/14/2018 3:17:00 PM,418.95,418.95,411.9,411.9,760
9/14/2018 3:16:00 PM,420.7,423.25,418.95,418.95,440
9/14/2018 3:15:00 PM,415.6,420.7,415.6,420.7,2600
9/14/2018 3:14:00 PM,417.4,417.4,412.6,415.6,440
9/14/2018 3:13:00 PM,419.6,421.5,417.65,417.65,920
9/14/2018 3:12:00 PM,412.1,419.6,409.85,419.6,320
9/14/2018 3:11:00 PM,415.7,415.95,412.1,412.1,880
9/14/2018 3:10:00 PM,417.55,420.5,413,413.5,1480
9/14/2018 3:09:00 PM,393.7,419.75,393.7,416.85,1480
9/14/2018 3:08:00 PM,394.6,396.9,393.7,393.7,400
9/14/2018 3:07:00 PM,390.75,397.05,390.6,394.6,880
9/14/2018 3:06:00 PM,391.1,391.65,390,390.75,400
9/14/2018 3:05:00 PM,394,394,391,391.1,120
9/14/2018 3:04:00 PM,381,394,381,394,1040
9/14/2018 3:03:00 PM,385.15,387.05,380,381,2680
9/14/2018 3:02:00 PM,393.95,397.4,385.15,385.15,1120
9/14/2018 3:01:00 PM,413.5,413.5,389.95,393.95,5720
9/14/2018 3:00:00 PM,428.55,428.55,411,413.5,480
9/14/2018 2:59:00 PM,425.7,430.3,425.7,428.55,200
9/14/2018 2:58:00 PM,418.95,425.7,418.95,425.7,280
9/14/2018 2:57:00 PM,423.4,423.4,418.95,418.95,40
9/14/2018 2:56:00 PM,422.55,423.4,422.55,423.4,40
9/14/2018 2:55:00 PM,423.15,423.15,421.6,422.55,240
9/14/2018 2:54:00 PM,421.25,423.15,416.5,423.15,520
9/14/2018 2:53:00 PM,421,421.25,421,421.25,40
9/14/2018 2:52:00 PM,426.75,428,421,421,80
9/14/2018 2:51:00 PM,425.65,426.75,425.65,426.75,40
9/14/2018 2:50:00 PM,424.85,425.65,420.45,425.65,80
9/14/2018 2:49:00 PM,415.25,424.85,415.25,424.85,160
9/14/2018 2:48:00 PM,417.35,417.35,415.25,415.25,40
9/14/2018 2:47:00 PM,418.3,418.3,417.35,417.35,40
9/14/2018 2:46:00 PM,418.3,418.3,418.3,418.3,80
9/14/2018 2:45:00 PM,418.1,418.1,412.9,416.4,240
9/14/2018 2:44:00 PM,411,419.25,411,418.1,160
9/14/2018 2:43:00 PM,411,411,411,411,0
9/14/2018 2:42:00 PM,422.15,422.15,411,411,480
9/14/2018 2:41:00 PM,428.25,428.25,422.15,422.15,1600
9/14/2018 2:40:00 PM,433,433,428.25,428.25,160
9/14/2018 2:39:00 PM,432.05,438.05,432.05,433,440
9/14/2018 2:38:00 PM,429.35,432.05,429.35,432.05,40
9/14/2018 2:37:00 PM,424.85,430.5,424.85,429.35,800
9/14/2018 2:36:00 PM,424.85,424.85,424.85,424.85,0
9/14/2018 2:35:00 PM,428.95,428.95,424.85,424.85,160
9/14/2018 2:34:00 PM,424,429.25,424,428.95,400
9/14/2018 2:33:00 PM,424.35,425,424,424,120
9/14/2018 2:32:00 PM,423,425.9,423,424.35,680
9/14/2018 2:31:00 PM,429.15,429.15,420,422.2,720
9/14/2018 2:30:00 PM,434,434,429.15,429.15,40
9/14/2018 2:29:00 PM,444.45,444.45,434,434,40
9/14/2018 2:28:00 PM,433.55,444.45,433.55,444.45,80
9/14/2018 2:27:00 PM,425.35,433.55,425.35,433.55,280
9/14/2018 2:26:00 PM,426.1,426.1,425.35,425.35,80
9/14/2018 2:25:00 PM,431.9,431.9,424.15,426.1,120
9/14/2018 2:24:00 PM,430.95,431.9,430.95,431.9,160
9/14/2018 2:23:00 PM,421.8,431.05,421.8,430.95,520
9/14/2018 2:22:00 PM,425.3,425.3,421.8,421.8,120
9/14/2018 2:21:00 PM,422.15,425.3,422,425.3,1120
9/14/2018 2:20:00 PM,422.5,424,420,422.15,200
9/14/2018 2:19:00 PM,419,422.5,415.7,422.5,520
9/14/2018 2:18:00 PM,417.65,424.2,417.65,419,1920
9/14/2018 2:17:00 PM,419,419,415.4,417.65,240
9/14/2018 2:16:00 PM,429.45,429.45,417.85,419,840
9/14/2018 2:15:00 PM,429.4,429.45,427.9,429.45,520
9/14/2018 2:14:00 PM,430.8,434.1,428.65,429.4,320
9/14/2018 2:13:00 PM,433.1,433.1,430,430.8,240
9/14/2018 2:12:00 PM,437.45,437.45,432.6,433.1,80
9/14/2018 2:11:00 PM,437.45,437.45,437.45,437.45,0
9/14/2018 2:10:00 PM,435,437.45,431.9,437.45,360
9/14/2018 2:09:00 PM,438,438,435,435,600
9/14/2018 2:08:00 PM,435.1,440,434.8,440,520
9/14/2018 2:07:00 PM,442.35,442.35,435.1,435.1,80
9/14/2018 2:06:00 PM,448.9,448.9,441.5,442.35,240
9/14/2018 2:05:00 PM,451.7,454.35,450.6,450.6,160
9/14/2018 2:04:00 PM,445.45,451.7,445.35,451.7,120
9/14/2018 2:03:00 PM,448.25,448.25,445.45,445.45,80
9/14/2018 2:02:00 PM,439,448.25,438.4,448.25,160
9/14/2018 2:01:00 PM,440.55,440.55,439,439,280
9/14/2018 2:00:00 PM,441.95,441.95,437.4,440.55,400
9/14/2018 1:59:00 PM,435,441.95,435,441.95,40
9/14/2018 1:58:00 PM,433.5,435,433.5,435,600
9/14/2018 1:57:00 PM,440,440,433.5,433.5,40
9/14/2018 1:56:00 PM,440,440,440,440,0
9/14/2018 1:55:00 PM,440,440,440,440,200
9/14/2018 1:54:00 PM,440,440,440,440,0
9/14/2018 1:53:00 PM,428.5,440,428.5,440,40
9/14/2018 1:52:00 PM,429.7,429.7,428.5,428.5,120
9/14/2018 1:51:00 PM,428.25,429.7,428.25,429.7,160
9/14/2018 1:50:00 PM,432.15,432.15,428.1,428.25,160
9/14/2018 1:49:00 PM,429.7,432.15,427.7,432.15,120
9/14/2018 1:48:00 PM,435,435,429.7,429.7,360
9/14/2018 1:47:00 PM,435,435,435,435,0
9/14/2018 1:46:00 PM,433.6,438.05,433.6,435,520
9/14/2018 1:45:00 PM,430.45,433.6,428.5,433.6,160
9/14/2018 1:44:00 PM,429.6,430.45,428.1,430.45,280
9/14/2018 1:43:00 PM,432.75,434.3,428.9,429.8,800
9/14/2018 1:42:00 PM,426.2,432.75,425.9,432.75,400
9/14/2018 1:41:00 PM,419.65,426.2,419.65,426.2,440
9/14/2018 1:40:00 PM,419.65,419.65,419.65,419.65,0
9/14/2018 1:39:00 PM,419.65,419.65,419.65,419.65,0
9/14/2018 1:38:00 PM,418.25,419.65,418.25,419.65,400
9/14/2018 1:37:00 PM,434.35,434.35,417.65,418.25,560
9/14/2018 1:36:00 PM,434.35,434.35,434.35,434.35,0
9/14/2018 1:35:00 PM,430.15,436.1,429.45,434.35,200
9/14/2018 1:34:00 PM,429.55,430.15,429.55,430.15,440
9/14/2018 1:33:00 PM,444.1,444.1,429.55,429.55,160
9/14/2018 1:32:00 PM,442.5,444.1,440,444.1,440
9/14/2018 1:31:00 PM,440.05,451.6,440,445,1560
9/14/2018 1:30:00 PM,449.3,453.5,438.7,438.7,400
9/14/2018 1:29:00 PM,420.6,471.65,420.6,449.3,1720
9/14/2018 1:28:00 PM,416,420.6,416,420.6,40
9/14/2018 1:27:00 PM,415,416,415,416,120
9/14/2018 1:26:00 PM,415,416.6,411,415,3480
9/14/2018 1:25:00 PM,412,415.05,412,415,320
9/14/2018 1:24:00 PM,414.1,414.1,411,412,400
9/14/2018 1:23:00 PM,417.5,417.5,414.1,414.1,40
9/14/2018 1:22:00 PM,420.95,420.95,417.5,417.5,240
9/14/2018 1:21:00 PM,411.4,418,411.4,418,520
9/14/2018 1:20:00 PM,419.55,419.55,407.9,411.4,560
9/14/2018 1:19:00 PM,414.3,419.55,414.3,419.55,40
9/14/2018 1:18:00 PM,415,415.5,414.3,414.3,1040
9/14/2018 1:17:00 PM,408.3,415,408.25,415,720
9/14/2018 1:16:00 PM,417,417,401.95,408.3,1480
9/14/2018 1:15:00 PM,430,430,415.4,417,440
9/14/2018 1:14:00 PM,434,434,430,430,40
9/14/2018 1:13:00 PM,437.95,437.95,434,434,200
9/14/2018 1:12:00 PM,425.25,437.95,425.25,437.95,40
9/14/2018 1:11:00 PM,435,435.3,425.25,425.25,440
9/14/2018 1:10:00 PM,432.8,435,432.8,435,240
9/14/2018 1:09:00 PM,433.7,433.7,432.8,432.8,280
9/14/2018 1:08:00 PM,450.05,450.05,433.65,433.65,440
9/14/2018 1:07:00 PM,438.25,452.1,438.25,450.05,280
9/14/2018 1:06:00 PM,438.25,438.25,438.25,438.25,0
9/14/2018 1:05:00 PM,453.8,453.8,438.25,438.25,360
9/14/2018 1:04:00 PM,453.8,453.8,453.8,453.8,40
9/14/2018 1:03:00 PM,448.25,453.8,448.25,453.8,40
9/14/2018 1:02:00 PM,451.1,451.1,448.25,448.25,80
9/14/2018 1:01:00 PM,455.2,455.2,451.1,451.1,440
9/14/2018 1:00:00 PM,475,475,455.2,455.2,320
9/14/2018 12:59:00 PM,477.95,477.95,475,475,40
9/14/2018 12:58:00 PM,481.4,481.4,477.95,477.95,40
9/14/2018 12:57:00 PM,481.4,481.4,481.4,481.4,0
9/14/2018 12:56:00 PM,478.15,481.4,477.85,481.4,160
9/14/2018 12:55:00 PM,483,486,483,483.2,80
9/14/2018 12:54:00 PM,483,483,483,483,0
9/14/2018 12:53:00 PM,489.15,489.15,483,483,40
9/14/2018 12:52:00 PM,489.15,489.15,489.15,489.15,0
9/14/2018 12:51:00 PM,489.15,489.15,489.15,489.15,0
9/14/2018 12:50:00 PM,489.15,489.15,489.15,489.15,0
9/14/2018 12:49:00 PM,484.5,489.15,484.5,489.15,400
9/14/2018 12:48:00 PM,485,485,484.5,484.5,360
9/14/2018 12:47:00 PM,485,485,485,485,40
9/14/2018 12:46:00 PM,488,488,485,485,40
9/14/2018 12:45:00 PM,488,488,488,488,0
9/14/2018 12:44:00 PM,481,488,481,488,40
9/14/2018 12:43:00 PM,481,481,481,481,0
9/14/2018 12:42:00 PM,481,481,481,481,0
9/14/2018 12:41:00 PM,482.95,482.95,481,481,40
9/14/2018 12:40:00 PM,482.95,482.95,482.95,482.95,0
9/14/2018 12:39:00 PM,482.95,482.95,482.95,482.95,0
9/14/2018 12:38:00 PM,482.95,482.95,482.95,482.95,0
9/14/2018 12:37:00 PM,492.4,492.4,482.95,482.95,40
9/14/2018 12:36:00 PM,479.7,492.4,479.7,492.4,160
9/14/2018 12:35:00 PM,479.7,479.7,479.7,479.7,0
9/14/2018 12:34:00 PM,482.9,482.9,479.7,479.7,80
9/14/2018 12:33:00 PM,482.9,482.9,482.9,482.9,0
9/14/2018 12:32:00 PM,484.35,484.35,482.9,482.9,80
9/14/2018 12:31:00 PM,478,484.35,478,484.35,40
9/14/2018 12:30:00 PM,478,478,478,478,0
9/14/2018 12:29:00 PM,482.6,482.6,478,478,40
9/14/2018 12:28:00 PM,474,482.6,474,482.6,40
9/14/2018 12:27:00 PM,489.1,489.1,474,474,120
9/14/2018 12:26:00 PM,489.1,489.1,489.1,489.1,0
9/14/2018 12:25:00 PM,489.1,489.1,489.1,489.1,0
9/14/2018 12:24:00 PM,489.1,489.1,489.1,489.1,0
9/14/2018 12:23:00 PM,489.1,489.1,489.1,489.1,0
9/14/2018 12:22:00 PM,474.65,489.1,474.65,489.1,40
9/14/2018 12:21:00 PM,474.65,474.65,474.65,474.65,0
9/14/2018 12:20:00 PM,479.15,479.15,474.25,474.65,280
9/14/2018 12:19:00 PM,483.7,483.7,477.2,479.15,120
9/14/2018 12:18:00 PM,482.45,483.7,479.85,483.7,560
9/14/2018 12:17:00 PM,482,482.45,482,482.45,40
9/14/2018 12:16:00 PM,474.85,482,474.85,482,560
9/14/2018 12:15:00 PM,486.6,486.6,474.85,474.85,480
9/14/2018 12:14:00 PM,486.7,486.7,486.6,486.6,40
9/14/2018 12:13:00 PM,486.7,486.7,486.7,486.7,0
