Date,BANKNIFTY19SEP1826800CE O,BANKNIFTY19SEP1826800CE H,BANKNIFTY19SEP1826800CE L,BANKNIFTY19SEP1826800CE C,BANKNIFTY19SEP1826800CE V
9/14/2018 3:29:00 PM,397.45,405,393.65,395.15,3160
9/14/2018 3:28:00 PM,403.9,405.05,396.05,397.45,1480
9/14/2018 3:27:00 PM,410.1,410.95,403.9,403.9,1600
9/14/2018 3:26:00 PM,412.9,412.9,410.1,410.1,800
9/14/2018 3:25:00 PM,415.2,415.2,409,412.9,1320
9/14/2018 3:24:00 PM,413.85,415.65,413.85,415.2,920
9/14/2018 3:23:00 PM,413.6,414.7,410.55,413.85,4120
9/14/2018 3:22:00 PM,413.7,416.2,413.6,413.6,2040
9/14/2018 3:21:00 PM,415.2,418.3,411.25,413.7,3000
9/14/2018 3:20:00 PM,420,421,415.2,415.2,4400
9/14/2018 3:19:00 PM,419.4,420.8,417.2,420,600
9/14/2018 3:18:00 PM,417.15,421.95,417.15,419.4,1360
9/14/2018 3:17:00 PM,415.05,417.15,411.65,417.15,1120
9/14/2018 3:16:00 PM,410.05,415.05,406.5,415.05,1440
9/14/2018 3:15:00 PM,416.65,416.65,409.65,410.05,840
9/14/2018 3:14:00 PM,412.55,418.15,412.55,416.65,400
9/14/2018 3:13:00 PM,414.1,414.1,411,412.55,240
9/14/2018 3:12:00 PM,422.95,422.95,411,414.1,520
9/14/2018 3:11:00 PM,416,422.95,416,422.95,720
9/14/2018 3:10:00 PM,411.55,418.9,407,416,8720
9/14/2018 3:09:00 PM,436.15,439.8,406.3,411.55,3880
9/14/2018 3:08:00 PM,439.05,443.25,436.15,436.15,720
9/14/2018 3:07:00 PM,443.4,446.95,439,439,320
9/14/2018 3:06:00 PM,441.05,444.85,438.3,443.4,5000
9/14/2018 3:05:00 PM,438.15,441.05,435.9,441.05,720
9/14/2018 3:04:00 PM,452.75,452.75,435.15,438.15,4080
9/14/2018 3:03:00 PM,450,455,447.1,452.75,7560
9/14/2018 3:02:00 PM,437.6,444,433.1,443.2,2960
9/14/2018 3:01:00 PM,415,446.1,415,437.6,5840
9/14/2018 3:00:00 PM,396.3,415,394.35,415,1120
9/14/2018 2:59:00 PM,400.9,400.9,391.85,393.75,520
9/14/2018 2:58:00 PM,407.2,407.2,400.9,400.9,320
9/14/2018 2:57:00 PM,401.65,407.2,401.65,407.2,120
9/14/2018 2:56:00 PM,405,406.7,401.65,401.65,120
9/14/2018 2:55:00 PM,409.45,409.45,400.8,405,240
9/14/2018 2:54:00 PM,407,411.7,407,409.45,640
9/14/2018 2:53:00 PM,405,407,405,407,40
