Date,NIFTY18SEP11700CE O,NIFTY18SEP11700CE H,NIFTY18SEP11700CE L,NIFTY18SEP11700CE C,NIFTY18SEP11700CE V
9/14/2018 1:22:00 PM,32.4,33.4,32.4,33.3,46800
9/14/2018 1:21:00 PM,33,33.1,32.4,32.4,24825
9/14/2018 1:20:00 PM,33.75,33.85,33,33.1,25875
9/14/2018 1:19:00 PM,32.5,33.75,32.5,33.7,32250
9/14/2018 1:18:00 PM,33.35,33.35,32.45,32.45,24825
9/14/2018 1:17:00 PM,34.1,34.1,33.2,33.2,60075
9/14/2018 1:16:00 PM,33,33.85,32.8,33.75,73875
9/14/2018 1:15:00 PM,31.85,33,31.85,32.9,55425
9/14/2018 1:14:00 PM,31.5,31.9,31.4,31.8,25725
9/14/2018 1:13:00 PM,31.55,31.95,31.3,31.6,32475
9/14/2018 1:12:00 PM,31.85,32.05,31.55,31.55,29475
9/14/2018 1:11:00 PM,30.95,32.3,30.95,32,80025
9/14/2018 1:10:00 PM,30.7,31.1,30.65,30.95,55350
9/14/2018 1:09:00 PM,30.5,30.95,30.45,30.7,47850
9/14/2018 1:08:00 PM,29.35,30.6,29.35,30.5,37350
9/14/2018 1:07:00 PM,29.95,29.95,29.15,29.4,14925
9/14/2018 1:06:00 PM,30.05,30.2,29.65,29.95,29850
9/14/2018 1:05:00 PM,29.8,30.35,29.75,30.05,127800
9/14/2018 1:04:00 PM,29,29.7,28.9,29.7,23850
9/14/2018 1:03:00 PM,28.7,29.2,28.7,29,31275
9/14/2018 1:02:00 PM,28.65,29.25,28.55,28.8,49275
9/14/2018 1:01:00 PM,27.9,28.75,27.9,28.65,36525
9/14/2018 1:00:00 PM,27.65,27.95,27.65,27.9,6750
9/14/2018 12:59:00 PM,27.4,27.7,27.4,27.65,9675
9/14/2018 12:58:00 PM,27.55,27.7,27.35,27.4,3975
9/14/2018 12:57:00 PM,27.5,27.7,27.3,27.55,9525
9/14/2018 12:56:00 PM,27.5,27.55,27.3,27.45,3825
9/14/2018 12:55:00 PM,26.95,27.45,26.95,27.3,5475
9/14/2018 12:54:00 PM,26.95,27.15,26.9,26.95,3300
9/14/2018 12:53:00 PM,27.25,27.25,26.75,26.95,4575
9/14/2018 12:52:00 PM,27.05,27.25,26.9,27.25,4875
9/14/2018 12:51:00 PM,27.2,27.3,26.9,27.05,5775
9/14/2018 12:50:00 PM,26.9,27.4,26.75,27.2,19875
9/14/2018 12:49:00 PM,27,27.2,26.8,26.85,31500
9/14/2018 12:48:00 PM,27.7,27.7,27.05,27.05,7725
9/14/2018 12:47:00 PM,27.5,27.95,27.5,27.7,24450
9/14/2018 12:46:00 PM,27.5,28,27.5,27.65,28650
9/14/2018 12:45:00 PM,27.85,27.85,27.5,27.5,16425
9/14/2018 12:44:00 PM,28.05,28.05,27.7,27.85,20625
9/14/2018 12:43:00 PM,27.65,28.05,27.65,28.05,5775
9/14/2018 12:42:00 PM,27.35,27.7,27.3,27.65,29850
9/14/2018 12:41:00 PM,27.7,27.7,27.35,27.35,4725
9/14/2018 12:40:00 PM,27.8,27.8,27.4,27.7,8550
9/14/2018 12:39:00 PM,27.7,28.15,27.7,27.7,4575
9/14/2018 12:38:00 PM,27.75,28.15,27.65,27.7,10125
9/14/2018 12:37:00 PM,27.6,28,27.55,27.9,5850
9/14/2018 12:36:00 PM,27.55,27.6,27.4,27.6,2550
9/14/2018 12:35:00 PM,27.6,27.9,27.45,27.55,9975
9/14/2018 12:34:00 PM,27.8,27.95,27.5,27.55,7125
9/14/2018 12:33:00 PM,27.4,28,27.4,27.8,12000
9/14/2018 12:32:00 PM,27,27.4,27,27.4,3450
9/14/2018 12:31:00 PM,27.35,27.65,26.9,27,17325
9/14/2018 12:30:00 PM,27.65,28.2,27.3,27.35,10575
9/14/2018 12:29:00 PM,27.55,28.15,27.55,27.7,9525
9/14/2018 12:28:00 PM,28.15,28.3,27.45,27.6,28125
9/14/2018 12:27:00 PM,27.9,28.4,27.9,28.15,21600
9/14/2018 12:26:00 PM,27.7,28.05,27.7,27.85,17925
9/14/2018 12:25:00 PM,27.45,27.85,27.45,27.7,9375
9/14/2018 12:24:00 PM,27.55,27.7,27.4,27.45,6375
9/14/2018 12:23:00 PM,27.4,27.6,27.35,27.55,6000
9/14/2018 12:22:00 PM,27.7,27.7,27.4,27.4,6750
9/14/2018 12:21:00 PM,27.9,27.9,27.65,27.7,9825
9/14/2018 12:20:00 PM,27.85,28,27.7,27.85,17475
9/14/2018 12:19:00 PM,27.7,28,27.65,27.85,25425
9/14/2018 12:18:00 PM,27.45,27.7,27.45,27.7,6525
9/14/2018 12:17:00 PM,27.3,27.55,27.1,27.55,4500
9/14/2018 12:16:00 PM,27.3,27.35,27.2,27.3,23400
9/14/2018 12:15:00 PM,27.05,27.3,27.05,27.15,6000
9/14/2018 12:14:00 PM,27,27.2,26.8,27.05,6825
9/14/2018 12:13:00 PM,26.3,27.1,26.3,27,18150
9/14/2018 12:12:00 PM,26.85,26.85,26.3,26.3,10650
9/14/2018 12:11:00 PM,26.65,27.05,26.6,26.85,13200
9/14/2018 12:10:00 PM,26.95,27.3,26.7,26.75,8100
9/14/2018 12:09:00 PM,27.2,27.2,26.7,26.9,8400
9/14/2018 12:08:00 PM,27.05,27.25,26.85,27.2,9150
9/14/2018 12:07:00 PM,27.5,27.5,27.05,27.05,5400
9/14/2018 12:06:00 PM,27.4,27.75,27.4,27.5,14100
9/14/2018 12:05:00 PM,27.3,27.45,27.25,27.3,18450
9/14/2018 12:04:00 PM,27.2,27.3,26.9,27.3,10275
9/14/2018 12:03:00 PM,26.9,27.3,26.7,27.3,5850
9/14/2018 12:02:00 PM,26.5,27,26.5,26.9,14475
9/14/2018 12:01:00 PM,26.5,26.95,26.5,26.5,9300
9/14/2018 12:00:00 PM,26.4,26.7,26.2,26.5,25725
9/14/2018 11:59:00 AM,26.05,26.5,26.05,26.45,8475
9/14/2018 11:58:00 AM,26,26.3,25.9,26.05,2325
9/14/2018 11:57:00 AM,26.3,26.35,25.75,26,11850
9/14/2018 11:56:00 AM,26.3,26.8,26.2,26.3,17100
9/14/2018 11:55:00 AM,25.6,26.3,25.6,26.25,11325
9/14/2018 11:54:00 AM,25.75,25.8,25.3,25.6,16800
9/14/2018 11:53:00 AM,25.8,25.95,25.5,25.75,20850
9/14/2018 11:52:00 AM,25.75,25.9,25.5,25.75,10275
9/14/2018 11:51:00 AM,26.3,26.5,25.75,25.75,12450
9/14/2018 11:50:00 AM,26.5,26.5,26.05,26.3,3900
9/14/2018 11:49:00 AM,26.2,26.6,26.2,26.55,12375
9/14/2018 11:48:00 AM,25.75,26.3,25.65,26.2,10575
9/14/2018 11:47:00 AM,26.05,26.05,25.55,25.75,17475
9/14/2018 11:46:00 AM,26.05,26.2,25.75,26.05,22875
9/14/2018 11:45:00 AM,26.45,26.45,25.75,26.05,22650
9/14/2018 11:44:00 AM,26.15,26.6,26.1,26.5,17850
9/14/2018 11:43:00 AM,25.55,26.15,25.45,26.15,11400
9/14/2018 11:42:00 AM,25.35,26,25.35,25.5,19275
9/14/2018 11:41:00 AM,24.75,25.5,24.7,25.4,17925
9/14/2018 11:40:00 AM,25.2,25.35,24.3,24.6,33150
9/14/2018 11:39:00 AM,26.25,26.25,25.05,25.05,23850
9/14/2018 11:38:00 AM,26.25,26.45,26.1,26.25,12600
9/14/2018 11:37:00 AM,26.85,26.9,26,26.25,43575
9/14/2018 11:36:00 AM,27,27.15,26.8,26.85,12300
9/14/2018 11:35:00 AM,27.35,27.35,27.05,27.1,8100
9/14/2018 11:34:00 AM,27,27.5,26.95,27.35,17400
9/14/2018 11:33:00 AM,26.9,27,26.75,27,7050
9/14/2018 11:32:00 AM,27.35,27.45,26.8,26.9,20850
9/14/2018 11:31:00 AM,27.25,27.4,27.15,27.25,8100
9/14/2018 11:30:00 AM,27.6,27.6,27.1,27.2,19650
9/14/2018 11:29:00 AM,27.95,27.95,27.6,27.6,12675
9/14/2018 11:28:00 AM,28.15,28.15,27.9,27.9,7125
9/14/2018 11:27:00 AM,28.45,28.45,27.9,28.15,20325
9/14/2018 11:26:00 AM,28.85,29.1,28.45,28.45,2550
9/14/2018 11:25:00 AM,29,29.15,28.8,28.95,6075
9/14/2018 11:24:00 AM,29,29.25,28.85,29,8400
9/14/2018 11:23:00 AM,29,29,28.65,29,6000
9/14/2018 11:22:00 AM,29,29.15,28.8,29,5925
9/14/2018 11:21:00 AM,28.8,29.2,28.55,29,8025
9/14/2018 11:20:00 AM,29.3,29.3,28.7,28.95,9000
9/14/2018 11:19:00 AM,29,29.4,29,29.25,10575
9/14/2018 11:18:00 AM,29,29.35,29,29,6900
9/14/2018 11:17:00 AM,29.15,29.25,29,29,8325
9/14/2018 11:16:00 AM,29.2,29.2,29,29.15,9975
9/14/2018 11:15:00 AM,28.75,29.2,28.65,29.2,8775
9/14/2018 11:14:00 AM,28.85,28.85,28.55,28.75,13500
9/14/2018 11:13:00 AM,29.3,29.35,28.75,29,8850
9/14/2018 11:12:00 AM,29.45,29.5,29.15,29.35,9750
9/14/2018 11:11:00 AM,29.25,29.5,29.2,29.45,14250
9/14/2018 11:10:00 AM,28.95,29.25,28.75,29.15,6525
9/14/2018 11:09:00 AM,28.45,29.25,28.45,29.15,15075
9/14/2018 11:08:00 AM,28.35,28.45,28.1,28.45,3300
9/14/2018 11:07:00 AM,28.3,28.8,28.3,28.35,15900
9/14/2018 11:06:00 AM,28.25,28.5,28.15,28.3,6825
9/14/2018 11:05:00 AM,28.4,28.4,28.25,28.25,3525
9/14/2018 11:04:00 AM,28.05,28.45,28.05,28.4,6900
9/14/2018 11:03:00 AM,27.95,28.55,27.95,28.05,7125
9/14/2018 11:02:00 AM,28,28.2,27.85,27.95,10350
9/14/2018 11:01:00 AM,28.05,28.3,27.85,28,13875
9/14/2018 11:00:00 AM,27.65,28.05,27.5,28.05,7200
9/14/2018 10:59:00 AM,28.05,28.05,27.5,27.65,9900
9/14/2018 10:58:00 AM,27.95,28.2,27.9,28.05,7050
9/14/2018 10:57:00 AM,27.6,28.05,27.6,27.95,9450
9/14/2018 10:56:00 AM,28,28,27.6,27.6,12450
9/14/2018 10:55:00 AM,27.9,28.2,27.9,28,18825
9/14/2018 10:54:00 AM,28,28.1,27.8,27.9,7425
9/14/2018 10:53:00 AM,28.4,28.5,28,28,6000
9/14/2018 10:52:00 AM,28.2,28.65,28.15,28.4,11250
9/14/2018 10:51:00 AM,28.6,28.85,28.1,28.3,20100
9/14/2018 10:50:00 AM,28.9,28.95,28.6,28.6,5700
9/14/2018 10:49:00 AM,28.95,29.05,28.7,28.9,19650
9/14/2018 10:48:00 AM,29,29,28.7,28.95,15450
9/14/2018 10:47:00 AM,28.9,29,28.85,29,11100
9/14/2018 10:46:00 AM,28.9,29.15,28.7,28.85,16575
9/14/2018 10:45:00 AM,29.3,29.45,28.85,28.9,28050
9/14/2018 10:44:00 AM,29.65,29.95,29.3,29.3,18300
9/14/2018 10:43:00 AM,29.15,29.95,29,29.6,34500
9/14/2018 10:42:00 AM,29.15,29.5,29.1,29.15,18225
9/14/2018 10:41:00 AM,29.3,29.4,29.15,29.2,21825
9/14/2018 10:40:00 AM,29.55,29.6,29.05,29.3,12000
9/14/2018 10:39:00 AM,29.75,30.1,29.6,29.6,14025
9/14/2018 10:38:00 AM,29.9,29.9,29.65,29.75,12750
9/14/2018 10:37:00 AM,29.9,30,29.7,29.9,46050
9/14/2018 10:36:00 AM,29.6,30,29.5,29.9,24075
9/14/2018 10:35:00 AM,29.35,29.65,29.05,29.6,17625
9/14/2018 10:34:00 AM,29.5,29.6,29.2,29.35,8475
9/14/2018 10:33:00 AM,28.9,29.8,28.8,29.5,35325
9/14/2018 10:32:00 AM,28.8,29.2,28.5,28.9,19350
9/14/2018 10:31:00 AM,28.5,28.85,28.5,28.7,8175
9/14/2018 10:30:00 AM,28.7,28.7,28.4,28.5,4425
9/14/2018 10:29:00 AM,28.7,28.75,28.5,28.75,3525
9/14/2018 10:28:00 AM,28.75,28.75,28.4,28.7,7875
9/14/2018 10:27:00 AM,28.6,28.75,28.25,28.75,10050
9/14/2018 10:26:00 AM,27.75,28.6,27.7,28.6,16275
9/14/2018 10:25:00 AM,28.3,28.35,27.7,27.75,5850
9/14/2018 10:24:00 AM,28.2,28.4,27.95,28.15,4950
9/14/2018 10:23:00 AM,28,28.35,27.65,28.25,15975
9/14/2018 10:22:00 AM,28,28.25,27.8,28,15600
9/14/2018 10:21:00 AM,28.35,28.45,27.95,28,5925
9/14/2018 10:20:00 AM,28.2,28.4,27.95,28.4,10050
9/14/2018 10:19:00 AM,28.05,28.5,27.85,28.25,11850
9/14/2018 10:18:00 AM,28.45,28.45,28.05,28.05,8775
9/14/2018 10:17:00 AM,28.5,28.8,28.25,28.45,11700
9/14/2018 10:16:00 AM,28.1,28.6,27.85,28.5,16575
9/14/2018 10:15:00 AM,28.5,28.65,28.05,28.1,22800
9/14/2018 10:14:00 AM,28.7,28.75,28.3,28.5,13200
9/14/2018 10:13:00 AM,29.15,29.2,28.7,28.7,11175
9/14/2018 10:12:00 AM,28.85,29.25,28.85,29.15,9450
9/14/2018 10:11:00 AM,29,29.1,28.7,28.85,25575
9/14/2018 10:10:00 AM,28.95,29.2,28.65,29,11625
9/14/2018 10:09:00 AM,28.85,29,28.35,28.95,34650
9/14/2018 10:08:00 AM,29,29.4,28.9,29.05,31725
9/14/2018 10:07:00 AM,28.45,29.1,28.45,29,42525
9/14/2018 10:06:00 AM,28.2,28.55,28,28.45,24600
9/14/2018 10:05:00 AM,28.05,28.2,28,28.2,18375
9/14/2018 10:04:00 AM,27.85,28.1,27.5,28,15600
9/14/2018 10:03:00 AM,28.05,28.15,27.7,27.85,24075
9/14/2018 10:02:00 AM,27.5,28,27.45,27.8,32475
9/14/2018 10:01:00 AM,27.9,28,27.3,27.55,25950
9/14/2018 10:00:00 AM,27.5,27.9,27.4,27.9,25350
9/14/2018 9:59:00 AM,27.45,27.55,27.25,27.4,13725
9/14/2018 9:58:00 AM,26.75,27.5,26.75,27.45,22350
9/14/2018 9:57:00 AM,26.55,26.85,26.1,26.55,18900
9/14/2018 9:56:00 AM,26.7,26.8,26.1,26.55,22575
9/14/2018 9:55:00 AM,26.25,26.7,26,26.65,21825
9/14/2018 9:54:00 AM,27,27.1,26.2,26.25,23925
9/14/2018 9:53:00 AM,26.85,27.3,26.8,27,10350
9/14/2018 9:52:00 AM,26.75,27.45,26.75,26.85,22200
9/14/2018 9:51:00 AM,27.1,27.3,26.6,26.75,10725
9/14/2018 9:50:00 AM,26.9,27.7,26.9,27.3,14700
9/14/2018 9:49:00 AM,27.2,27.6,26.85,26.85,11550
9/14/2018 9:48:00 AM,27.2,27.7,27.2,27.2,18150
9/14/2018 9:47:00 AM,27.25,27.85,27.1,27.2,19050
9/14/2018 9:46:00 AM,27.35,27.75,26.9,27.25,24075
9/14/2018 9:45:00 AM,26.95,27.6,26.85,27.1,15300
9/14/2018 9:44:00 AM,27.1,27.7,26.8,27,24300
9/14/2018 9:43:00 AM,26.55,27.7,26.45,27,28875
9/14/2018 9:42:00 AM,26.4,26.8,26,26.55,28875
9/14/2018 9:41:00 AM,26.6,27.05,25.75,26.45,27750
9/14/2018 9:40:00 AM,26.3,26.8,26.1,26.65,18525
9/14/2018 9:39:00 AM,26.25,26.6,25.95,26.3,31575
9/14/2018 9:38:00 AM,27.4,27.45,26.25,26.25,31050
9/14/2018 9:37:00 AM,27.5,27.95,27.3,27.35,33000
9/14/2018 9:36:00 AM,27.7,27.95,27,27.65,32175
9/14/2018 9:35:00 AM,28.3,28.65,27.5,27.8,24075
9/14/2018 9:34:00 AM,28.1,28.75,28.05,28.45,31725
9/14/2018 9:33:00 AM,27.95,28.4,27.75,28.1,27000
9/14/2018 9:32:00 AM,28.05,28.3,27.6,27.85,31125
9/14/2018 9:31:00 AM,27.75,28.15,27.55,27.9,27075
9/14/2018 9:30:00 AM,28.25,28.65,28,28,39300
9/14/2018 9:29:00 AM,27.15,28.25,27.15,28.25,46875
9/14/2018 9:28:00 AM,26.75,27.4,26.55,27.05,31350
9/14/2018 9:27:00 AM,26.9,27.7,26.65,26.75,25800
9/14/2018 9:26:00 AM,27.8,28.2,26.85,26.9,37875
9/14/2018 9:25:00 AM,27.15,27.95,27.15,27.8,28425
9/14/2018 9:24:00 AM,27.9,28.2,26.8,27.1,34200
9/14/2018 9:23:00 AM,27.5,28.15,27,28.15,57300
9/14/2018 9:22:00 AM,28.5,28.75,27.4,27.6,45375
9/14/2018 9:21:00 AM,27.6,28.5,27.35,28.45,51750
9/14/2018 9:20:00 AM,26.25,28.5,26.25,27.7,79725
9/14/2018 9:19:00 AM,28.25,28.25,26.1,26.2,88275
9/14/2018 9:18:00 AM,29.4,29.4,28.5,28.5,93900
9/14/2018 9:17:00 AM,28.55,30.05,28.55,29.5,63450
9/14/2018 9:16:00 AM,30.75,30.75,28.55,28.55,167025
9/14/2018 9:15:00 AM,33.4,33.4,30,30.75,210225
