Date,USDINR18SEPFUT O,USDINR18SEPFUT H,USDINR18SEPFUT L,USDINR18SEPFUT C,USDINR18SEPFUT V
9/14/2018 9:13:00 AM,71.8225,71.84,71.815,71.84,13120
9/14/2018 9:12:00 AM,71.8175,71.825,71.7925,71.8175,11552
9/14/2018 9:11:00 AM,71.8275,71.83,71.805,71.8125,12275
9/14/2018 9:10:00 AM,71.8375,71.84,71.8175,71.82,16811
9/14/2018 9:09:00 AM,71.8225,71.8325,71.8125,71.8325,22624
9/14/2018 9:08:00 AM,71.795,71.8275,71.79,71.8225,17162
9/14/2018 9:07:00 AM,71.77,71.7975,71.7675,71.7925,25673
9/14/2018 9:06:00 AM,71.8,71.805,71.7725,71.7725,28107
9/14/2018 9:05:00 AM,71.8425,71.8475,71.7975,71.8,38126
9/14/2018 9:04:00 AM,71.83,71.8475,71.83,71.8425,20775
9/14/2018 9:03:00 AM,71.85,71.8575,71.8325,71.8325,24410
9/14/2018 9:02:00 AM,71.84,71.8575,71.83,71.845,24540
9/14/2018 9:01:00 AM,71.7825,71.8575,71.78,71.84,39355
9/14/2018 9:00:00 AM,71.8,71.815,71.7625,71.79,44961
