Date,BANKNIFTY18SEP27200PE O,BANKNIFTY18SEP27200PE H,BANKNIFTY18SEP27200PE L,BANKNIFTY18SEP27200PE C,BANKNIFTY18SEP27200PE V
9/14/2018 3:29:00 PM,268.2,270,262.3,262.3,920
9/14/2018 3:28:00 PM,264.55,268.2,264.55,268.2,440
9/14/2018 3:27:00 PM,260,264.55,260,264.55,480
9/14/2018 3:26:00 PM,261.5,261.5,259.35,260,1760
9/14/2018 3:25:00 PM,260,261.95,259.2,261.5,720
9/14/2018 3:24:00 PM,258.4,260,257.45,260,240
9/14/2018 3:23:00 PM,260.5,261.9,258.4,258.4,360
9/14/2018 3:22:00 PM,259,260.5,258.65,260.5,1880
9/14/2018 3:21:00 PM,259,259.95,258.35,258.95,440
9/14/2018 3:20:00 PM,254.1,259,254,259,1200
9/14/2018 3:19:00 PM,253.85,255.8,253.55,253.9,1120
9/14/2018 3:18:00 PM,254.8,255,252.55,253.85,1320
9/14/2018 3:17:00 PM,258.4,258.4,254.8,254.8,1880
9/14/2018 3:16:00 PM,260,262.15,258.4,258.4,1120
9/14/2018 3:15:00 PM,257.65,261.5,256.55,260,880
9/14/2018 3:14:00 PM,258.15,258.15,255.65,257.65,160
9/14/2018 3:13:00 PM,258,260,257.7,258.15,1040
9/14/2018 3:12:00 PM,254.85,260.8,253,258,3240
9/14/2018 3:11:00 PM,257,257.4,254.85,254.85,440
9/14/2018 3:10:00 PM,263.45,263.45,255,257,320
9/14/2018 3:09:00 PM,242.95,263.45,242.95,263.45,1120
9/14/2018 3:08:00 PM,245.05,245.05,242.6,242.95,320
9/14/2018 3:07:00 PM,240,245.05,240,245.05,600
9/14/2018 3:06:00 PM,236.85,240,236.85,240,720
9/14/2018 3:05:00 PM,240.75,240.75,238.85,238.85,40
9/14/2018 3:04:00 PM,238,240.75,238,240.75,1400
9/14/2018 3:03:00 PM,235.2,236.9,233.35,235,1120
9/14/2018 3:02:00 PM,240.65,243.2,235.2,235.2,1480
9/14/2018 3:01:00 PM,254,254,237.55,240.65,2920
9/14/2018 3:00:00 PM,268,268,254,254,1240
9/14/2018 2:59:00 PM,260,268,260,268,160
9/14/2018 2:58:00 PM,260,260,260,260,0
9/14/2018 2:57:00 PM,262.3,262.3,260,260,440
9/14/2018 2:56:00 PM,257.8,262.3,257.8,262.3,40
9/14/2018 2:55:00 PM,257.8,257.8,257.8,257.8,0
9/14/2018 2:54:00 PM,257.8,257.8,257.8,257.8,40
9/14/2018 2:53:00 PM,262.5,262.5,260.25,260.25,40
9/14/2018 2:52:00 PM,265.1,268.15,262.5,262.5,320
9/14/2018 2:51:00 PM,264.95,265.1,264.95,265.1,80
9/14/2018 2:50:00 PM,263.85,264.95,263.85,264.95,80
9/14/2018 2:49:00 PM,257.75,264.1,257.75,263.85,120
9/14/2018 2:48:00 PM,256.8,257.75,256.8,257.75,40
9/14/2018 2:47:00 PM,257.95,258.3,256.8,256.8,440
9/14/2018 2:46:00 PM,258,258,257.95,257.95,120
9/14/2018 2:45:00 PM,257.55,258,257.55,258,80
9/14/2018 2:44:00 PM,255.1,257.55,255.1,257.55,40
9/14/2018 2:43:00 PM,251.25,255.1,251.25,255.1,80
9/14/2018 2:42:00 PM,262.9,262.9,250,251.25,1320
