Date,BANKNIFTY19SEP1827500CE O,BANKNIFTY19SEP1827500CE H,BANKNIFTY19SEP1827500CE L,BANKNIFTY19SEP1827500CE C,BANKNIFTY19SEP1827500CE V
9/14/2018 3:29:00 PM,51.15,53.5,50.25,53.5,61320
9/14/2018 3:28:00 PM,53,53.15,50.65,51.15,55440
9/14/2018 3:27:00 PM,55,55.05,53.05,53.1,42640
9/14/2018 3:26:00 PM,55.5,55.7,55,55.05,35400
9/14/2018 3:25:00 PM,55.25,55.9,55,55.3,31240
9/14/2018 3:24:00 PM,55.65,56.1,55.05,55.55,23200
9/14/2018 3:23:00 PM,56.05,56.15,55.4,56,40520
9/14/2018 3:22:00 PM,57.2,57.2,56,56.05,20240
9/14/2018 3:21:00 PM,57.25,57.65,56.65,57,52520
9/14/2018 3:20:00 PM,57.4,57.95,57,57.3,45120
9/14/2018 3:19:00 PM,56.9,57.2,56.2,57.05,35360
9/14/2018 3:18:00 PM,56.25,56.95,55.9,56.9,18880
9/14/2018 3:17:00 PM,55.05,56.15,54.85,56.15,34960
9/14/2018 3:16:00 PM,54.35,55.4,53.7,55,34200
9/14/2018 3:15:00 PM,54.9,55,54,54.35,36400
9/14/2018 3:14:00 PM,55.3,55.8,54.6,54.9,34680
9/14/2018 3:13:00 PM,54.95,55.25,54,55,33640
9/14/2018 3:12:00 PM,56.7,56.95,54.4,54.95,47760
9/14/2018 3:11:00 PM,56.9,57.05,56,56.7,82640
9/14/2018 3:10:00 PM,54.2,58.3,53.4,56.3,63640
9/14/2018 3:09:00 PM,60.75,60.75,54.05,54.6,68280
9/14/2018 3:08:00 PM,61.15,61.7,60.4,60.7,20920
9/14/2018 3:07:00 PM,62.45,62.5,60.4,61.15,35680
9/14/2018 3:06:00 PM,62.45,62.8,60.4,62.5,57320
9/14/2018 3:05:00 PM,59.75,62,59.75,61.55,50960
9/14/2018 3:04:00 PM,61.2,61.75,59.5,60,65440
9/14/2018 3:03:00 PM,63.8,64.05,61.15,61.15,90560
9/14/2018 3:02:00 PM,60.9,63.45,60.05,63.45,107680
9/14/2018 3:01:00 PM,56.4,62.1,56,61.15,183480
9/14/2018 3:00:00 PM,52.8,56.5,52.65,55.5,105120
9/14/2018 2:59:00 PM,53.7,53.7,52.3,52.75,35040
9/14/2018 2:58:00 PM,55.05,55.4,53.65,54,26360
9/14/2018 2:57:00 PM,55.1,55.9,54.8,55.05,30560
9/14/2018 2:56:00 PM,55.65,55.65,54.55,55.1,9640
9/14/2018 2:55:00 PM,55.8,55.85,54.65,55.25,27840
9/14/2018 2:54:00 PM,56.5,56.75,55.3,55.8,35120
9/14/2018 2:53:00 PM,55.5,56.4,55.45,56.05,18840
9/14/2018 2:52:00 PM,53.95,55.65,53.25,55.5,26280
9/14/2018 2:51:00 PM,53.8,54.6,53.3,53.75,18760
9/14/2018 2:50:00 PM,56.85,56.85,53.85,53.85,21480
9/14/2018 2:49:00 PM,56.35,56.5,54.35,56.1,28760
9/14/2018 2:48:00 PM,57.3,57.3,56.3,56.3,13000
9/14/2018 2:47:00 PM,57.55,57.7,56.5,57.4,16840
9/14/2018 2:46:00 PM,56.65,58.1,56.5,57.1,20400
9/14/2018 2:45:00 PM,56.2,58.55,56.1,57.1,26640
9/14/2018 2:44:00 PM,57.85,57.85,55.95,56.5,14320
9/14/2018 2:43:00 PM,58.15,58.7,57,57.85,34640
9/14/2018 2:42:00 PM,55.5,59.3,55.5,58.35,43840
9/14/2018 2:41:00 PM,54.1,56,54.1,55.35,28480
9/14/2018 2:40:00 PM,54.05,54.3,52.8,54.3,17640
9/14/2018 2:39:00 PM,52.5,54.05,51.35,54.05,26200
9/14/2018 2:38:00 PM,53.5,53.55,52.25,52.5,15200
9/14/2018 2:37:00 PM,54.25,54.75,52.3,53.5,23080
9/14/2018 2:36:00 PM,54.75,55.6,54.25,54.25,14160
9/14/2018 2:35:00 PM,55,55.7,54.45,54.75,11440
9/14/2018 2:34:00 PM,53.85,55,53.7,54.9,14280
9/14/2018 2:33:00 PM,55.05,55.55,54,54.05,11560
9/14/2018 2:32:00 PM,54.45,55.65,54.45,55.05,10160
9/14/2018 2:31:00 PM,55,56,54.85,54.9,23880
9/14/2018 2:30:00 PM,53.5,55,53.5,55,13720
9/14/2018 2:29:00 PM,53.25,54.75,53,53.5,15360
9/14/2018 2:28:00 PM,52,53.5,50,53.5,49440
9/14/2018 2:27:00 PM,55.15,55.15,52.6,52.6,34200
9/14/2018 2:26:00 PM,55,55.55,54.7,55.1,13000
9/14/2018 2:25:00 PM,54.45,56.4,54.45,55,24560
9/14/2018 2:24:00 PM,54.45,54.9,53.8,54.45,16280
9/14/2018 2:23:00 PM,55.1,55.1,53.2,54.45,13360
9/14/2018 2:22:00 PM,55.6,56.6,55.1,55.1,11040
9/14/2018 2:21:00 PM,56.4,56.7,54.5,55.6,18840
9/14/2018 2:20:00 PM,56.45,57.4,56.1,56.75,12960
9/14/2018 2:19:00 PM,58,58.65,56,56.65,23480
9/14/2018 2:18:00 PM,58.5,58.5,55.45,57.75,33960
9/14/2018 2:17:00 PM,57.6,59.25,57.6,58.4,35560
9/14/2018 2:16:00 PM,56.05,57.95,56.05,57.35,32840
9/14/2018 2:15:00 PM,55.3,56.7,54.9,56.05,27360
9/14/2018 2:14:00 PM,54.15,55,53.4,55,11560
9/14/2018 2:13:00 PM,54,55.3,54,54.15,25280
9/14/2018 2:12:00 PM,54.1,54.95,53.65,54,14040
9/14/2018 2:11:00 PM,54.9,55,53.85,54.1,12960
9/14/2018 2:10:00 PM,54.1,54.95,53.3,54.9,14680
9/14/2018 2:09:00 PM,53.95,54.9,53.55,54,13240
9/14/2018 2:08:00 PM,54.35,54.95,52.9,53.55,30480
9/14/2018 2:07:00 PM,52.05,54.5,52.05,54.05,35640
9/14/2018 2:06:00 PM,51,52.8,50.1,51.7,47960
9/14/2018 2:05:00 PM,49.15,50.6,48.45,50.55,32040
9/14/2018 2:04:00 PM,51.15,51.15,49.2,49.35,27240
9/14/2018 2:03:00 PM,50.2,51.35,49.95,51,20440
9/14/2018 2:02:00 PM,53.2,53.95,48.7,50.2,49680
9/14/2018 2:01:00 PM,52,53.4,52,53.2,12320
9/14/2018 2:00:00 PM,52.9,53.9,51.95,52.15,19080
9/14/2018 1:59:00 PM,52.85,53.65,51.85,52.7,13960
9/14/2018 1:58:00 PM,54.2,54.75,51.65,52.75,20200
9/14/2018 1:57:00 PM,54.9,55.1,54.05,54.2,9000
9/14/2018 1:56:00 PM,53.05,55.2,53.05,54.9,15840
9/14/2018 1:55:00 PM,53.8,54.4,52.55,53.2,12520
9/14/2018 1:54:00 PM,54.7,55.95,53.2,53.65,22680
9/14/2018 1:53:00 PM,53.5,55.2,51.55,54.95,30280
9/14/2018 1:52:00 PM,56,56.8,53.5,53.5,17920
9/14/2018 1:51:00 PM,55.15,56.2,54.55,56,11400
9/14/2018 1:50:00 PM,54.05,56,53.8,55.15,13360
9/14/2018 1:49:00 PM,56,56.5,53.9,53.9,13960
9/14/2018 1:48:00 PM,55.2,56.95,54.9,56,23840
9/14/2018 1:47:00 PM,54.4,55.45,53.6,55.2,11520
9/14/2018 1:46:00 PM,53.5,55.2,52.5,54.4,18200
9/14/2018 1:45:00 PM,55.95,56.05,53.5,53.5,16600
9/14/2018 1:44:00 PM,54.7,56.15,54.55,55.95,13880
9/14/2018 1:43:00 PM,54.45,55.5,53.3,54.75,26520
9/14/2018 1:42:00 PM,56,56.85,54.1,54.2,18760
9/14/2018 1:41:00 PM,55.6,57.25,55.5,56,24240
9/14/2018 1:40:00 PM,57.2,57.55,56.3,56.3,17080
9/14/2018 1:39:00 PM,57.2,58.5,56.4,57.3,23000
9/14/2018 1:38:00 PM,58.6,59.5,55.3,57.1,33560
9/14/2018 1:37:00 PM,55.35,59.4,55.1,58.6,38360
9/14/2018 1:36:00 PM,54,55.9,53.75,55.35,14680
9/14/2018 1:35:00 PM,54.5,56.2,53.75,53.9,23160
9/14/2018 1:34:00 PM,54.3,55.9,54.1,54.65,55000
9/14/2018 1:33:00 PM,51.55,54.9,51.55,54.15,37960
9/14/2018 1:32:00 PM,51.1,52.8,50.55,51.5,30760
9/14/2018 1:31:00 PM,51.35,52.3,49.3,50.9,79680
9/14/2018 1:30:00 PM,47.15,52,45.55,51.75,102640
9/14/2018 1:29:00 PM,58.05,58.95,44.3,46.85,107480
9/14/2018 1:28:00 PM,58.4,60.15,58.2,58.2,18440
9/14/2018 1:27:00 PM,60.25,60.65,58,58.15,29360
9/14/2018 1:26:00 PM,60.3,61.2,59.7,60.25,15040
9/14/2018 1:25:00 PM,61.5,62.15,58.55,60.25,33320
9/14/2018 1:24:00 PM,60,62,59.85,61.45,24520
9/14/2018 1:23:00 PM,61.6,61.75,59.5,59.95,35440
9/14/2018 1:22:00 PM,58,61.7,58,61.4,30040
9/14/2018 1:21:00 PM,60.55,60.75,58,58,26320
9/14/2018 1:20:00 PM,62,62.65,59.95,60.55,37680
9/14/2018 1:19:00 PM,58.3,62,58.3,62,36320
9/14/2018 1:18:00 PM,60,60.5,57.6,58,57040
9/14/2018 1:17:00 PM,62.15,63,59.5,59.9,66920
9/14/2018 1:16:00 PM,60.6,63.8,60.6,62.05,90240
9/14/2018 1:15:00 PM,57.8,61.95,57.8,60.6,95680
9/14/2018 1:14:00 PM,57.8,58.5,57.2,57.8,27360
9/14/2018 1:13:00 PM,56.4,58.25,56.4,57.6,23160
9/14/2018 1:12:00 PM,58.85,59,56.1,56.1,48560
9/14/2018 1:11:00 PM,56.7,59.85,56.65,59,80080
9/14/2018 1:10:00 PM,57.7,57.7,56.5,56.5,30920
9/14/2018 1:09:00 PM,57.15,58.3,56.75,57.7,57560
9/14/2018 1:08:00 PM,53.65,57.3,53.65,57.3,39400
9/14/2018 1:07:00 PM,54.5,54.9,52.25,53.65,43920
9/14/2018 1:06:00 PM,56.1,56.15,54.4,54.45,35560
9/14/2018 1:05:00 PM,54.35,56.95,54.35,55.75,85440
9/14/2018 1:04:00 PM,52.2,54.3,51.85,54.3,37200
9/14/2018 1:03:00 PM,53.45,53.5,52.05,52.2,49480
9/14/2018 1:02:00 PM,53.55,54.5,52.9,53.45,42280
9/14/2018 1:01:00 PM,51,53.8,51,53.4,66080
9/14/2018 1:00:00 PM,48.4,51.7,48.4,51,45120
9/14/2018 12:59:00 PM,47.85,48.6,47.85,48.4,10440
9/14/2018 12:58:00 PM,47.85,48.2,47.5,47.85,9800
9/14/2018 12:57:00 PM,47.85,48.1,47,47.85,10560
9/14/2018 12:56:00 PM,48,48.1,46.85,47.45,7280
9/14/2018 12:55:00 PM,46.9,47.9,46.9,47.9,3920
9/14/2018 12:54:00 PM,46.85,47.65,46.7,46.9,14200
9/14/2018 12:53:00 PM,46.6,47.6,46.6,46.85,4880
9/14/2018 12:52:00 PM,46.55,46.9,46.35,46.6,3840
9/14/2018 12:51:00 PM,46.85,47,46.5,46.55,4920
9/14/2018 12:50:00 PM,47.15,48.05,46.7,46.8,9720
9/14/2018 12:49:00 PM,46,47.25,46,47.15,5920
9/14/2018 12:48:00 PM,47.25,47.25,46,46,9800
9/14/2018 12:47:00 PM,46.9,48.15,46.75,47.25,10000
9/14/2018 12:46:00 PM,46.55,47.55,46.5,46.9,10040
9/14/2018 12:45:00 PM,45.75,47.15,45.6,46.35,10320
9/14/2018 12:44:00 PM,47.8,47.8,45.6,45.75,19680
9/14/2018 12:43:00 PM,47.75,48.25,47.6,47.8,10040
9/14/2018 12:42:00 PM,47.3,47.95,46.75,47.6,12600
9/14/2018 12:41:00 PM,47.7,48,47,47.3,10200
9/14/2018 12:40:00 PM,47.75,48.35,47.65,47.7,16440
9/14/2018 12:39:00 PM,47.35,48.3,47.35,47.85,18040
9/14/2018 12:38:00 PM,47.05,48.2,46.5,47.5,17120
9/14/2018 12:37:00 PM,45.75,47.3,45.55,47.05,6680
9/14/2018 12:36:00 PM,47,47,45,45.75,14000
9/14/2018 12:35:00 PM,47.65,47.8,46.35,47,13560
9/14/2018 12:34:00 PM,47.9,48.05,46.95,47.65,9200
9/14/2018 12:33:00 PM,46.9,48,46.7,47.9,6240
9/14/2018 12:32:00 PM,46.2,47.25,46.2,46.8,4160
9/14/2018 12:31:00 PM,46.05,46.9,46.05,46.45,6200
9/14/2018 12:30:00 PM,46.65,47.7,46.1,46.4,9160
9/14/2018 12:29:00 PM,46.55,47.85,46.5,46.65,10760
9/14/2018 12:28:00 PM,47.05,47.55,45.4,46.55,24400
9/14/2018 12:27:00 PM,47.1,48.2,46.95,47.1,21320
9/14/2018 12:26:00 PM,47.7,48.35,46.85,47.1,14320
9/14/2018 12:25:00 PM,46.5,47.95,46.5,47.75,12320
9/14/2018 12:24:00 PM,47.05,47.5,46.5,46.5,13760
9/14/2018 12:23:00 PM,46,47.05,46,46.85,12840
9/14/2018 12:22:00 PM,46.75,46.75,45,46.2,19960
9/14/2018 12:21:00 PM,47.35,47.45,46.5,46.75,7000
9/14/2018 12:20:00 PM,47.15,48,47.15,47.35,18520
9/14/2018 12:19:00 PM,47.2,47.5,46.85,47.15,15960
9/14/2018 12:18:00 PM,46.25,47,46.15,47,7640
9/14/2018 12:17:00 PM,46.35,46.8,46.15,46.25,8400
9/14/2018 12:16:00 PM,47.85,47.85,46.35,46.35,7240
9/14/2018 12:15:00 PM,46.5,47.9,46.5,47.85,29480
9/14/2018 12:14:00 PM,45.85,46.95,45.2,46.2,20600
9/14/2018 12:13:00 PM,44.4,46.1,44.1,45.85,19680
9/14/2018 12:12:00 PM,44.7,44.9,44,44.4,6560
9/14/2018 12:11:00 PM,43.05,44.8,43.05,44.7,11240
9/14/2018 12:10:00 PM,44.2,44.95,43.05,43.05,14000
9/14/2018 12:09:00 PM,45.25,45.35,43.6,44.15,21960
9/14/2018 12:08:00 PM,45.7,46,44.8,45.3,15440
9/14/2018 12:07:00 PM,47.05,47.2,45.65,45.7,16720
9/14/2018 12:06:00 PM,46.65,47.9,46.6,47.15,17360
9/14/2018 12:05:00 PM,47.9,47.9,46.55,46.65,27400
9/14/2018 12:04:00 PM,47.5,47.9,46.35,47.9,49440
9/14/2018 12:03:00 PM,45.2,47.5,44.35,47.5,30640
9/14/2018 12:02:00 PM,44.2,45.5,44.2,45.2,17080
9/14/2018 12:01:00 PM,44.1,46.1,43.7,44.65,30600
9/14/2018 12:00:00 PM,43.55,45.55,43.55,43.9,34280
9/14/2018 11:59:00 AM,42.05,43.85,42.05,43.85,15880
9/14/2018 11:58:00 AM,41.4,42.35,41.35,42.05,20080
9/14/2018 11:57:00 AM,41.9,41.9,41.25,41.4,7040
9/14/2018 11:56:00 AM,41,42,40.95,41.9,23760
9/14/2018 11:55:00 AM,40.5,41.35,40,41.3,16680
9/14/2018 11:54:00 AM,40.85,41,39.6,40.75,29160
