Date,BANKNIFTY19SEP1826800PE O,BANKNIFTY19SEP1826800PE H,BANKNIFTY19SEP1826800PE L,BANKNIFTY19SEP1826800PE C,BANKNIFTY19SEP1826800PE V
9/14/2018 3:29:00 PM,53,53.8,50.2,50.2,36400
9/14/2018 3:28:00 PM,52.3,53.35,52.3,53.3,32240
9/14/2018 3:27:00 PM,53.4,54,52.95,53,21280
9/14/2018 3:26:00 PM,54,54,53.25,53.65,11680
9/14/2018 3:25:00 PM,53.8,54.7,53.55,54,29400
9/14/2018 3:24:00 PM,53.4,53.8,52.1,53.4,12640
9/14/2018 3:23:00 PM,56.05,56.65,53.55,53.6,48520
9/14/2018 3:22:00 PM,55.5,56.15,55.45,56,17640
9/14/2018 3:21:00 PM,55.5,55.75,55,55.55,44320
9/14/2018 3:20:00 PM,52,56,51.95,55.7,40280
9/14/2018 3:19:00 PM,51,52.5,51,52.05,16680
9/14/2018 3:18:00 PM,51.05,51.4,50.1,51,18840
9/14/2018 3:17:00 PM,51.95,52.4,50.9,51.15,21520
9/14/2018 3:16:00 PM,52.95,53.3,51.4,51.65,29640
9/14/2018 3:15:00 PM,50.3,52.65,50.3,52.55,25600
9/14/2018 3:14:00 PM,50.15,50.5,48.95,50.35,15520
9/14/2018 3:13:00 PM,51.35,51.6,50.35,50.8,25320
9/14/2018 3:12:00 PM,48.9,51.85,48.2,51.55,28520
9/14/2018 3:11:00 PM,50.1,50.5,48.4,48.9,25440
9/14/2018 3:10:00 PM,50.9,51.35,49.1,50.7,35200
9/14/2018 3:09:00 PM,45.4,52,45.4,50.9,48440
9/14/2018 3:08:00 PM,45.6,46,45.1,45.6,17360
9/14/2018 3:07:00 PM,43.9,46.2,43.9,45.8,47320
9/14/2018 3:06:00 PM,42.55,44.4,42.55,43.9,46320
9/14/2018 3:05:00 PM,43.75,44,42.8,43,41840
9/14/2018 3:04:00 PM,40.95,43.85,40.95,43.65,49280
9/14/2018 3:03:00 PM,38.5,40.5,37.9,40.5,56600
9/14/2018 3:02:00 PM,42.05,42.75,38.75,38.75,57160
9/14/2018 3:01:00 PM,45.15,45.2,39,41.95,115600
9/14/2018 3:00:00 PM,51.35,51.4,45.5,46,37840
9/14/2018 2:59:00 PM,50,51.8,50,51.35,23640
9/14/2018 2:58:00 PM,48.8,50.4,48.8,50,8280
9/14/2018 2:57:00 PM,50.35,50.4,48.1,49,9600
9/14/2018 2:56:00 PM,49.7,50.55,49.45,50.35,8440
9/14/2018 2:55:00 PM,49.25,50.5,49.25,49.4,8880
9/14/2018 2:54:00 PM,48.85,49.2,47.5,49,19920
9/14/2018 2:53:00 PM,49.4,50,49.05,49.3,5600
9/14/2018 2:52:00 PM,51.4,51.8,49.4,49.7,14200
9/14/2018 2:51:00 PM,51,51.65,50.35,51.4,11800
9/14/2018 2:50:00 PM,49.25,51,49.25,51,11760
9/14/2018 2:49:00 PM,49.3,51.5,49.15,49.25,19640
9/14/2018 2:48:00 PM,48.45,49.3,48.45,49.3,7440
9/14/2018 2:47:00 PM,49,49.35,48.45,48.45,10000
9/14/2018 2:46:00 PM,49,49.5,48.3,49,10960
9/14/2018 2:45:00 PM,49.45,49.65,47.95,48.65,15720
9/14/2018 2:44:00 PM,48.45,49.85,48.45,49.5,15840
9/14/2018 2:43:00 PM,46,49.05,46,48.6,31760
9/14/2018 2:42:00 PM,51.1,51.1,44.6,45.6,53600
9/14/2018 2:41:00 PM,52.05,52.05,50,51.1,20000
9/14/2018 2:40:00 PM,52.4,54.05,51.7,51.7,10240
9/14/2018 2:39:00 PM,54.85,56.2,52.4,52.4,16520
9/14/2018 2:38:00 PM,53.95,55,53.85,54.85,7200
9/14/2018 2:37:00 PM,52.4,54.7,52.4,53.85,20680
9/14/2018 2:36:00 PM,51.95,52.5,51.05,52.5,13040
9/14/2018 2:35:00 PM,52.6,52.75,51.5,51.95,11240
9/14/2018 2:34:00 PM,53.9,54.35,52.8,52.8,8320
9/14/2018 2:33:00 PM,52.9,54,52.05,53.9,9080
9/14/2018 2:32:00 PM,52.7,52.8,51.5,52.7,5680
9/14/2018 2:31:00 PM,52.8,52.8,50.3,52.45,18960
9/14/2018 2:30:00 PM,53.45,53.75,52.6,52.8,6600
9/14/2018 2:29:00 PM,54.7,54.95,52.6,53.45,12960
9/14/2018 2:28:00 PM,56.45,57.5,53.85,54.35,22120
9/14/2018 2:27:00 PM,53.75,56.55,53.7,56.55,19760
9/14/2018 2:26:00 PM,53.6,54.55,53,54.1,8720
9/14/2018 2:25:00 PM,54.5,54.6,52.2,53.6,11720
9/14/2018 2:24:00 PM,54.7,55.7,54.45,54.5,17080
9/14/2018 2:23:00 PM,53.55,55.35,53.45,54.8,12800
9/14/2018 2:22:00 PM,53.05,53.55,52,53.55,10920
9/14/2018 2:21:00 PM,52.9,53.95,52.65,53.05,12440
9/14/2018 2:20:00 PM,52.75,53.35,51.75,52.9,8280
9/14/2018 2:19:00 PM,51.5,52.75,50.8,52.75,9640
9/14/2018 2:18:00 PM,51,53.15,50.45,51.85,20680
9/14/2018 2:17:00 PM,51.4,51.4,49.95,51,20240
9/14/2018 2:16:00 PM,51.3,52.05,49.7,51.45,35760
9/14/2018 2:15:00 PM,52.8,53.5,51.35,51.95,18080
9/14/2018 2:14:00 PM,54.5,55.05,53,53,8120
9/14/2018 2:13:00 PM,54,54.6,53,54.5,5760
9/14/2018 2:12:00 PM,54.7,55,53.55,54.25,8680
9/14/2018 2:11:00 PM,54.3,55,53.45,54.9,11560
9/14/2018 2:10:00 PM,55.05,56.25,53.95,54.3,13280
9/14/2018 2:09:00 PM,56,56.2,55,55.05,15240
9/14/2018 2:08:00 PM,54.05,56.9,53.4,56.45,18920
9/14/2018 2:07:00 PM,56,56,52.45,53.9,35120
9/14/2018 2:06:00 PM,58.4,59.55,55.2,56.5,48280
9/14/2018 2:05:00 PM,60.3,61.95,59.3,60.05,37640
9/14/2018 2:04:00 PM,57.55,60.25,57.5,60.25,26320
9/14/2018 2:03:00 PM,57.95,58.45,57.35,57.55,19280
9/14/2018 2:02:00 PM,56,59.7,54.25,58,33280
9/14/2018 2:01:00 PM,56.4,57.25,55.85,56,11160
9/14/2018 2:00:00 PM,56.55,56.75,55.3,56.4,7760
9/14/2018 1:59:00 PM,57.45,57.85,55.95,56.55,11040
9/14/2018 1:58:00 PM,54.8,57.95,54.6,57.45,13840
9/14/2018 1:57:00 PM,54.65,55.3,53.95,54.8,6120
9/14/2018 1:56:00 PM,56,56,54.15,54.65,6320
9/14/2018 1:55:00 PM,55.55,56.9,55,56,8200
9/14/2018 1:54:00 PM,54.45,55.85,53,55.55,11960
9/14/2018 1:53:00 PM,55.45,56.9,54,54.45,24640
9/14/2018 1:52:00 PM,53.3,55.25,52.55,55.25,14320
9/14/2018 1:51:00 PM,53.75,54.55,52.5,53.3,5760
9/14/2018 1:50:00 PM,54.35,54.5,52.8,53.75,3120
9/14/2018 1:49:00 PM,53.05,54.45,52.3,54.25,8800
9/14/2018 1:48:00 PM,54.35,54.55,52.05,53.05,23000
9/14/2018 1:47:00 PM,53.9,55.15,53.8,54.4,9720
9/14/2018 1:46:00 PM,53.95,55.95,53.2,53.9,15880
9/14/2018 1:45:00 PM,52.75,54,52.05,53.95,8920
9/14/2018 1:44:00 PM,53.3,53.4,52.15,52.15,18720
9/14/2018 1:43:00 PM,54.6,55.4,53,53.3,24320
9/14/2018 1:42:00 PM,52.7,54.8,52.4,54.6,12160
9/14/2018 1:41:00 PM,53.3,53.75,52.25,52.7,8680
9/14/2018 1:40:00 PM,52.2,53,51.55,52.5,8240
9/14/2018 1:39:00 PM,52.3,53.25,51.35,52,19160
9/14/2018 1:38:00 PM,51,54.25,50.4,52.65,24520
9/14/2018 1:37:00 PM,55.3,55.3,50.35,51,30840
9/14/2018 1:36:00 PM,57.3,57.6,55,55.4,19680
9/14/2018 1:35:00 PM,57,57.6,54.5,57.6,23320
9/14/2018 1:34:00 PM,54.95,57.3,53.55,57,26760
9/14/2018 1:33:00 PM,58,58,54.35,55,37120
9/14/2018 1:32:00 PM,58.1,58.8,56.5,58.1,26400
9/14/2018 1:31:00 PM,58.75,60.85,58.05,58.6,46080
9/14/2018 1:30:00 PM,58.15,60.5,55.15,57.9,60480
9/14/2018 1:29:00 PM,53.95,63.55,52.8,60,64560
9/14/2018 1:28:00 PM,53.55,54,52.2,53.85,16000
9/14/2018 1:27:00 PM,52,53.8,51.9,53.6,22960
9/14/2018 1:26:00 PM,52,52.7,50.3,52.15,20440
9/14/2018 1:25:00 PM,50.65,53,49.9,51.6,24480
9/14/2018 1:24:00 PM,52,52,49.85,50.65,16720
9/14/2018 1:23:00 PM,50.1,52.5,49.9,52,18880
9/14/2018 1:22:00 PM,52.85,52.85,49.95,49.95,20880
9/14/2018 1:21:00 PM,50.2,53,50.05,52.65,21560
9/14/2018 1:20:00 PM,49.5,50.5,49,50.25,25360
9/14/2018 1:19:00 PM,52.1,52.2,49.35,49.85,35800
9/14/2018 1:18:00 PM,50.25,53,49.3,52.75,31120
9/14/2018 1:17:00 PM,48.55,50.8,48.05,50.3,43160
9/14/2018 1:16:00 PM,50.6,50.6,45.8,48.8,64400
9/14/2018 1:15:00 PM,54.95,54.95,50.2,50.7,46280
9/14/2018 1:14:00 PM,56,56.45,54.3,54.65,20960
9/14/2018 1:13:00 PM,56.75,56.75,55.1,55.85,10400
9/14/2018 1:12:00 PM,53.55,57.25,53.4,57,25280
9/14/2018 1:11:00 PM,56.5,56.5,52.9,53.55,51760
9/14/2018 1:10:00 PM,56.05,56.7,55.85,56.5,13520
9/14/2018 1:09:00 PM,54.3,56.65,53.7,56.05,35240
9/14/2018 1:08:00 PM,60,60,54.3,54.3,26480
9/14/2018 1:07:00 PM,57.7,60.45,57.6,59.9,29240
9/14/2018 1:06:00 PM,55,57.85,55,57.85,17920
9/14/2018 1:05:00 PM,56.75,56.75,53.85,55.2,58320
9/14/2018 1:04:00 PM,60.55,60.55,57,57.3,19320
9/14/2018 1:03:00 PM,58.95,60.25,58.95,60.2,11960
9/14/2018 1:02:00 PM,57.35,59.35,56.2,59,39840
9/14/2018 1:01:00 PM,60,60.25,57,57.6,45200
9/14/2018 1:00:00 PM,66.55,66.55,59.5,59.7,54240
9/14/2018 12:59:00 PM,67.5,67.5,66.15,66.2,13240
9/14/2018 12:58:00 PM,67.25,67.65,66,67.55,16560
