Date,BANKNIFTY18SEP27000PE O,BANKNIFTY18SEP27000PE H,BANKNIFTY18SEP27000PE L,BANKNIFTY18SEP27000PE C,BANKNIFTY18SEP27000PE V
9/14/2018 3:29:00 PM,189.6,192,186.5,186.5,8560
9/14/2018 3:28:00 PM,186.75,189.5,186.5,189.5,3160
9/14/2018 3:27:00 PM,184,186.75,184,186.75,5240
9/14/2018 3:26:00 PM,184.25,184.85,183.35,184,3920
9/14/2018 3:25:00 PM,183,185.9,183,184.25,3600
9/14/2018 3:24:00 PM,183.4,183.4,181.15,183,2880
9/14/2018 3:23:00 PM,185,185.1,182.5,183.4,5960
9/14/2018 3:22:00 PM,182.55,184.95,182.55,184.95,1960
9/14/2018 3:21:00 PM,183.05,184,182.55,182.55,3400
9/14/2018 3:20:00 PM,179.4,183.5,178.75,183.5,2760
9/14/2018 3:19:00 PM,178.55,180.55,178.25,178.45,2120
9/14/2018 3:18:00 PM,179.05,179.55,177.25,179.15,1160
9/14/2018 3:17:00 PM,181,182.7,179.05,179.05,3440
9/14/2018 3:16:00 PM,183.3,185,181,181,3080
9/14/2018 3:15:00 PM,180.8,183.3,180,183.3,3800
9/14/2018 3:14:00 PM,181,181.75,178.8,180.8,1080
9/14/2018 3:13:00 PM,182.1,183.7,181.15,182.4,2960
9/14/2018 3:12:00 PM,178.35,183.6,177.05,182.1,3600
9/14/2018 3:11:00 PM,179.85,180.4,177.2,178.35,2960
9/14/2018 3:10:00 PM,181.7,183.5,178.1,179.85,2200
9/14/2018 3:09:00 PM,169.5,182.2,169.5,181.7,8200
9/14/2018 3:08:00 PM,169.35,170.5,168.45,169.5,5840
9/14/2018 3:07:00 PM,166.5,170.3,166.5,169.35,7680
9/14/2018 3:06:00 PM,165,168.1,164.8,166.5,5240
9/14/2018 3:05:00 PM,169.35,169.35,166,166,1280
9/14/2018 3:04:00 PM,165.35,169,165.35,168,2720
9/14/2018 3:03:00 PM,163.45,165.55,161.35,165.35,5120
9/14/2018 3:02:00 PM,168.75,171.3,163.4,163.45,9000
9/14/2018 3:01:00 PM,178.8,178.8,165,168.75,9200
9/14/2018 3:00:00 PM,189.35,189.35,177.6,178.8,4160
9/14/2018 2:59:00 PM,185.4,189.55,185.4,189.35,1400
9/14/2018 2:58:00 PM,183.75,185.95,183.25,185.4,760
9/14/2018 2:57:00 PM,185,185,182.25,183.75,480
9/14/2018 2:56:00 PM,184.7,185,184.25,185,1160
9/14/2018 2:55:00 PM,183.1,185,183.1,184.45,760
9/14/2018 2:54:00 PM,182.3,183.1,181.4,183.1,1800
9/14/2018 2:53:00 PM,185,185,182.5,183,320
9/14/2018 2:52:00 PM,188,188.25,185,185,960
9/14/2018 2:51:00 PM,187.05,189.3,186.25,186.25,1400
9/14/2018 2:50:00 PM,183.65,186.5,182.85,186.5,720
9/14/2018 2:49:00 PM,181.45,186.2,181.45,183.65,1840
9/14/2018 2:48:00 PM,180.65,182.4,180.65,181.45,800
9/14/2018 2:47:00 PM,181.05,182.5,180.4,180.65,3000
9/14/2018 2:46:00 PM,181.3,181.8,181.05,181.05,320
9/14/2018 2:45:00 PM,183,183,179.85,181.3,1960
9/14/2018 2:44:00 PM,180.5,183.35,180.5,183,1000
9/14/2018 2:43:00 PM,176.7,180.5,176.7,180.5,1120
9/14/2018 2:42:00 PM,185.6,185.6,175.05,176.7,3680
9/14/2018 2:41:00 PM,186.85,186.85,184.4,185.6,2120
9/14/2018 2:40:00 PM,189.25,189.95,186.85,186.85,1000
9/14/2018 2:39:00 PM,191,193.05,188.4,189.25,880
9/14/2018 2:38:00 PM,190.6,191,190.2,191,280
