Date,NIFTY18OCT11800PE O,NIFTY18OCT11800PE H,NIFTY18OCT11800PE L,NIFTY18OCT11800PE C,NIFTY18OCT11800PE V
9/14/2018 1:49:00 PM,319.9,320.3,317.35,320.3,150
9/14/2018 1:48:00 PM,321,321,319.9,319.9,375
9/14/2018 1:47:00 PM,318.05,321,318.05,321,75
9/14/2018 1:46:00 PM,319.3,323,318.05,318.05,300
9/14/2018 1:45:00 PM,323.85,323.85,319.1,319.3,150
9/14/2018 1:44:00 PM,323.85,323.85,323.85,323.85,0
9/14/2018 1:43:00 PM,323.75,323.85,323.75,323.85,225
9/14/2018 1:42:00 PM,320.5,323.75,320.5,323.75,225
9/14/2018 1:41:00 PM,320.5,320.5,320.5,320.5,0
9/14/2018 1:40:00 PM,320.5,320.5,320.5,320.5,0
9/14/2018 1:39:00 PM,320.5,320.5,320.5,320.5,0
9/14/2018 1:38:00 PM,320.5,320.5,320.5,320.5,0
9/14/2018 1:37:00 PM,321.5,321.65,319.1,320.5,450
9/14/2018 1:36:00 PM,321.5,321.5,321.5,321.5,0
9/14/2018 1:35:00 PM,321.5,321.5,321.5,321.5,0
9/14/2018 1:34:00 PM,325,325,321.5,321.5,150
9/14/2018 1:33:00 PM,324.45,325,324.45,325,75
9/14/2018 1:32:00 PM,324.45,324.45,324.45,324.45,0
9/14/2018 1:31:00 PM,322.5,327,322.5,324.45,225
9/14/2018 1:30:00 PM,324.1,324.1,322.5,322.5,600
9/14/2018 1:29:00 PM,320.5,324.1,320.5,324.1,75
9/14/2018 1:28:00 PM,320.7,320.85,320.5,320.5,1350
9/14/2018 1:27:00 PM,315,320.55,315,320.25,225
9/14/2018 1:26:00 PM,320.65,320.65,315,315,75
9/14/2018 1:25:00 PM,320.65,320.65,320.65,320.65,0
9/14/2018 1:24:00 PM,320.65,320.65,320.65,320.65,0
9/14/2018 1:23:00 PM,322,322,320.65,320.65,75
9/14/2018 1:22:00 PM,318,322,318,322,150
9/14/2018 1:21:00 PM,318,318,318,318,0
9/14/2018 1:20:00 PM,318,318,318,318,0
9/14/2018 1:19:00 PM,321.95,321.95,318,318,150
9/14/2018 1:18:00 PM,315.9,321.95,315.9,321.95,75
9/14/2018 1:17:00 PM,315.9,315.9,315.9,315.9,0
9/14/2018 1:16:00 PM,319.45,319.45,315.9,315.9,225
9/14/2018 1:15:00 PM,320,320,319.45,319.45,150
9/14/2018 1:14:00 PM,320,320,320,320,0
9/14/2018 1:13:00 PM,320,320,320,320,0
9/14/2018 1:12:00 PM,320,320,320,320,0
9/14/2018 1:11:00 PM,324.1,325.2,320,320,450
9/14/2018 1:10:00 PM,324,324.1,324,324.1,75
9/14/2018 1:09:00 PM,324,324,324,324,0
9/14/2018 1:08:00 PM,324,324,324,324,0
9/14/2018 1:07:00 PM,324,324,324,324,0
9/14/2018 1:06:00 PM,324,324,324,324,0
9/14/2018 1:05:00 PM,336.45,336.45,324,324,1350
9/14/2018 1:04:00 PM,333.95,336.45,333.95,336.45,75
9/14/2018 1:03:00 PM,333.95,333.95,333.95,333.95,0
9/14/2018 1:02:00 PM,334,334,333.95,333.95,75
9/14/2018 1:01:00 PM,339.75,339.75,334,334,225
9/14/2018 1:00:00 PM,339.75,339.75,339.75,339.75,0
9/14/2018 12:59:00 PM,343,343,339.75,339.75,150
9/14/2018 12:58:00 PM,343,343,343,343,0
9/14/2018 12:57:00 PM,343,343,343,343,0
9/14/2018 12:56:00 PM,342,343,342,343,75
9/14/2018 12:55:00 PM,342,342,342,342,0
9/14/2018 12:54:00 PM,342,342,342,342,0
9/14/2018 12:53:00 PM,342,342,342,342,0
9/14/2018 12:52:00 PM,342,342,342,342,0
9/14/2018 12:51:00 PM,340.2,342,340.2,342,300
9/14/2018 12:50:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:49:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:48:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:47:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:46:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:45:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:44:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:43:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:42:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:41:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:40:00 PM,340.2,340.2,340.2,340.2,0
9/14/2018 12:39:00 PM,343,343,340.2,340.2,150
9/14/2018 12:38:00 PM,343,343,343,343,0
9/14/2018 12:37:00 PM,343,343,343,343,0
9/14/2018 12:36:00 PM,343,343,343,343,0
9/14/2018 12:35:00 PM,343,343,343,343,0
9/14/2018 12:34:00 PM,343,343,343,343,0
9/14/2018 12:33:00 PM,342.5,343,342.5,343,75
9/14/2018 12:32:00 PM,342.5,342.5,342.5,342.5,0
9/14/2018 12:31:00 PM,342.5,342.5,342.5,342.5,0
9/14/2018 12:30:00 PM,342.5,342.5,342.5,342.5,0
9/14/2018 12:29:00 PM,342.5,342.5,342.5,342.5,0
9/14/2018 12:28:00 PM,342.5,342.5,342.5,342.5,0
9/14/2018 12:27:00 PM,342.5,342.5,342.5,342.5,0
9/14/2018 12:26:00 PM,342.5,342.5,342.5,342.5,0
9/14/2018 12:25:00 PM,342.8,342.8,342.5,342.5,225
9/14/2018 12:24:00 PM,342.8,342.8,342.8,342.8,0
9/14/2018 12:23:00 PM,342.8,342.8,342.8,342.8,0
9/14/2018 12:22:00 PM,342.8,342.8,342.8,342.8,0
9/14/2018 12:21:00 PM,342.8,342.8,342.8,342.8,0
9/14/2018 12:20:00 PM,342.85,342.85,342.8,342.8,150
9/14/2018 12:19:00 PM,347.1,347.1,342.85,342.85,150
9/14/2018 12:18:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:17:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:16:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:15:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:14:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:13:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:12:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:11:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:10:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:09:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:08:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:07:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:06:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:05:00 PM,347.1,347.1,347.1,347.1,0
9/14/2018 12:04:00 PM,351.2,351.2,347.1,347.1,150
9/14/2018 12:03:00 PM,351.2,351.2,351.2,351.2,0
9/14/2018 12:02:00 PM,351.2,351.2,351.2,351.2,0
9/14/2018 12:01:00 PM,351.2,351.2,351.2,351.2,0
9/14/2018 12:00:00 PM,351.2,351.2,351.2,351.2,0
9/14/2018 11:59:00 AM,351.2,351.2,351.2,351.2,0
9/14/2018 11:58:00 AM,351.2,351.2,351.2,351.2,0
9/14/2018 11:57:00 AM,354,354,351.2,351.2,75
9/14/2018 11:56:00 AM,354,354,354,354,0
9/14/2018 11:55:00 AM,354,354,354,354,0
9/14/2018 11:54:00 AM,352.4,354,352.4,354,75
9/14/2018 11:53:00 AM,352.4,352.4,352.4,352.4,0
9/14/2018 11:52:00 AM,352.4,352.4,352.4,352.4,0
9/14/2018 11:51:00 AM,352.4,352.4,352.4,352.4,0
9/14/2018 11:50:00 AM,352.4,352.4,352.4,352.4,0
9/14/2018 11:49:00 AM,352.4,352.4,352.4,352.4,0
9/14/2018 11:48:00 AM,352.4,352.4,352.4,352.4,0
9/14/2018 11:47:00 AM,352.4,352.4,352.4,352.4,0
9/14/2018 11:46:00 AM,352.25,352.4,352.25,352.4,225
9/14/2018 11:45:00 AM,348.05,352.25,348.05,352.25,75
9/14/2018 11:44:00 AM,347.3,348.05,347.3,348.05,150
9/14/2018 11:43:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:42:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:41:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:40:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:39:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:38:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:37:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:36:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:35:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:34:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:33:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:32:00 AM,347.3,347.3,347.3,347.3,0
9/14/2018 11:31:00 AM,347.3,347.3,347.3,347.3,75
9/14/2018 11:30:00 AM,339,339,339,339,0
9/14/2018 11:29:00 AM,339,339,339,339,0
9/14/2018 11:28:00 AM,339,339,339,339,0
9/14/2018 11:27:00 AM,339,339,339,339,0
9/14/2018 11:26:00 AM,337.15,339,337.15,339,300
9/14/2018 11:25:00 AM,337.15,337.15,337.15,337.15,0
9/14/2018 11:24:00 AM,337.15,337.15,337.15,337.15,0
9/14/2018 11:23:00 AM,337.15,337.15,337.15,337.15,0
9/14/2018 11:22:00 AM,337.15,337.15,337.15,337.15,0
9/14/2018 11:21:00 AM,337.15,337.15,337.15,337.15,0
9/14/2018 11:20:00 AM,337.15,337.15,337.15,337.15,0
9/14/2018 11:19:00 AM,337.15,337.15,337.15,337.15,0
9/14/2018 11:18:00 AM,338,338,337.15,337.15,75
9/14/2018 11:17:00 AM,338,338,338,338,0
9/14/2018 11:16:00 AM,338,338,338,338,0
9/14/2018 11:15:00 AM,338,338,338,338,0
9/14/2018 11:14:00 AM,339.3,339.3,338,338,300
9/14/2018 11:13:00 AM,339.3,339.3,339.3,339.3,0
9/14/2018 11:12:00 AM,339.3,339.3,339.3,339.3,0
9/14/2018 11:11:00 AM,339.3,339.3,339.3,339.3,0
9/14/2018 11:10:00 AM,339.3,339.3,339.3,339.3,0
9/14/2018 11:09:00 AM,339.3,339.3,339.3,339.3,0
9/14/2018 11:08:00 AM,338.3,339.3,338.3,339.3,300
9/14/2018 11:07:00 AM,337.95,338.3,337.95,338.3,75
9/14/2018 11:06:00 AM,340.2,340.2,337.95,337.95,225
9/14/2018 11:05:00 AM,340.2,340.2,340.2,340.2,0
9/14/2018 11:04:00 AM,340.2,340.2,340.2,340.2,0
9/14/2018 11:03:00 AM,340.2,340.2,340.2,340.2,0
9/14/2018 11:02:00 AM,340,340.2,340,340.2,75
9/14/2018 11:01:00 AM,342.4,342.4,340,340,150
9/14/2018 11:00:00 AM,342.4,342.4,342.4,342.4,0
9/14/2018 10:59:00 AM,339,342.4,338.55,342.4,375
9/14/2018 10:58:00 AM,340,340,339,339,75
9/14/2018 10:57:00 AM,340,340,340,340,0
9/14/2018 10:56:00 AM,336.9,340,336.9,340,300
9/14/2018 10:55:00 AM,336.9,336.9,336.9,336.9,0
9/14/2018 10:54:00 AM,337,337,336.9,336.9,225
9/14/2018 10:53:00 AM,337,337,337,337,0
9/14/2018 10:52:00 AM,337,337,337,337,0
9/14/2018 10:51:00 AM,336,337,336,337,300
9/14/2018 10:50:00 AM,335,336,335,336,75
9/14/2018 10:49:00 AM,335,335,335,335,0
9/14/2018 10:48:00 AM,335,335,335,335,0
9/14/2018 10:47:00 AM,335,335,335,335,0
9/14/2018 10:46:00 AM,335,335,335,335,0
9/14/2018 10:45:00 AM,335,335,335,335,0
9/14/2018 10:44:00 AM,335,335,335,335,0
9/14/2018 10:43:00 AM,335,335,335,335,0
9/14/2018 10:42:00 AM,335,335,335,335,0
9/14/2018 10:41:00 AM,335,335,335,335,0
9/14/2018 10:40:00 AM,334,335,334,335,75
9/14/2018 10:39:00 AM,334.3,334.3,334,334,150
9/14/2018 10:38:00 AM,334.3,334.3,334.3,334.3,0
9/14/2018 10:37:00 AM,334.45,334.45,334.3,334.3,150
9/14/2018 10:36:00 AM,343,343,334.45,334.45,150
9/14/2018 10:35:00 AM,343,343,343,343,0
9/14/2018 10:34:00 AM,343,343,343,343,0
9/14/2018 10:33:00 AM,343,343,343,343,0
9/14/2018 10:32:00 AM,343,343,343,343,0
9/14/2018 10:31:00 AM,343,343,343,343,0
9/14/2018 10:30:00 AM,343,343,343,343,0
9/14/2018 10:29:00 AM,343,343,343,343,0
9/14/2018 10:28:00 AM,343,343,343,343,0
9/14/2018 10:27:00 AM,343,343,343,343,0
9/14/2018 10:26:00 AM,343,343,343,343,0
9/14/2018 10:25:00 AM,343,343,343,343,0
9/14/2018 10:24:00 AM,343,343,343,343,0
9/14/2018 10:23:00 AM,343,343,343,343,0
9/14/2018 10:22:00 AM,342,343,342,343,225
9/14/2018 10:21:00 AM,342,342,342,342,0
9/14/2018 10:20:00 AM,342,342,342,342,0
9/14/2018 10:19:00 AM,342,342,342,342,0
9/14/2018 10:18:00 AM,342,342,342,342,0
9/14/2018 10:17:00 AM,342,342,342,342,0
9/14/2018 10:16:00 AM,342,342,342,342,0
9/14/2018 10:15:00 AM,341,342,341,342,450
9/14/2018 10:14:00 AM,340,341,340,341,150
9/14/2018 10:13:00 AM,339.95,340,339.95,340,225
9/14/2018 10:12:00 AM,339.95,339.95,339.95,339.95,0
9/14/2018 10:11:00 AM,339.95,339.95,339.95,339.95,0
9/14/2018 10:10:00 AM,339.95,339.95,339.95,339.95,0
9/14/2018 10:09:00 AM,339.95,339.95,339.95,339.95,0
9/14/2018 10:08:00 AM,340,340.15,339.95,339.95,150
9/14/2018 10:07:00 AM,340,340,340,340,0
9/14/2018 10:06:00 AM,340,340,340,340,0
9/14/2018 10:05:00 AM,340,340,340,340,0
9/14/2018 10:04:00 AM,340,340,340,340,0
9/14/2018 10:03:00 AM,348.55,348.55,340,340,150
9/14/2018 10:02:00 AM,348.55,348.55,348.55,348.55,0
9/14/2018 10:01:00 AM,348.55,348.55,348.55,348.55,0
9/14/2018 10:00:00 AM,348.55,348.55,348.55,348.55,0
9/14/2018 9:59:00 AM,353.4,353.4,348.55,348.55,150
9/14/2018 9:58:00 AM,353.4,353.4,353.4,353.4,0
9/14/2018 9:57:00 AM,353.4,353.4,353.4,353.4,0
9/14/2018 9:56:00 AM,353.4,353.4,353.4,353.4,0
9/14/2018 9:55:00 AM,352,353.4,351.6,353.4,150
9/14/2018 9:54:00 AM,350.5,352,350.5,352,75
9/14/2018 9:53:00 AM,350.5,350.5,350.5,350.5,0
9/14/2018 9:52:00 AM,349.9,350.5,349.9,350.5,75
9/14/2018 9:51:00 AM,349.9,349.9,349.9,349.9,0
9/14/2018 9:50:00 AM,349.9,349.9,349.9,349.9,0
9/14/2018 9:49:00 AM,349.9,349.9,349.9,349.9,0
9/14/2018 9:48:00 AM,349.9,349.9,349.9,349.9,0
9/14/2018 9:47:00 AM,349.9,349.9,349.9,349.9,0
9/14/2018 9:46:00 AM,349.9,349.9,349.9,349.9,0
9/14/2018 9:45:00 AM,357.05,357.05,349.9,349.9,150
9/14/2018 9:44:00 AM,357.05,357.05,357.05,357.05,0
9/14/2018 9:43:00 AM,357.05,357.05,357.05,357.05,0
9/14/2018 9:42:00 AM,357.05,357.05,357.05,357.05,0
9/14/2018 9:41:00 AM,357.05,357.05,357.05,357.05,0
9/14/2018 9:40:00 AM,357.05,357.05,357.05,357.05,0
9/14/2018 9:39:00 AM,354.4,357.05,354.4,357.05,150
9/14/2018 9:38:00 AM,349.8,354.4,349.8,354.4,375
9/14/2018 9:37:00 AM,349.8,349.8,349.8,349.8,0
9/14/2018 9:36:00 AM,349.8,349.8,349.8,349.8,0
9/14/2018 9:35:00 AM,349.8,349.8,349.8,349.8,0
9/14/2018 9:34:00 AM,349.8,349.8,349.8,349.8,0
9/14/2018 9:33:00 AM,350,350,349.8,349.8,75
9/14/2018 9:32:00 AM,351.75,351.75,350,350,75
9/14/2018 9:31:00 AM,355.2,355.2,350.15,351.75,300
9/14/2018 9:30:00 AM,355.2,355.2,355.2,355.2,0
9/14/2018 9:29:00 AM,352,356.1,352,355.2,150
9/14/2018 9:28:00 AM,352,352,352,352,0
9/14/2018 9:27:00 AM,352,352,352,352,75
9/14/2018 9:26:00 AM,352,352,352,352,0
9/14/2018 9:25:00 AM,352,352,352,352,0
9/14/2018 9:24:00 AM,352,352,352,352,0
9/14/2018 9:23:00 AM,344.1,352,344.1,352,150
9/14/2018 9:22:00 AM,344.1,344.1,344.1,344.1,0
9/14/2018 9:21:00 AM,344.1,344.1,344.1,344.1,0
9/14/2018 9:20:00 AM,345.2,350,344.1,344.1,150
9/14/2018 9:19:00 AM,345.2,345.2,345.2,345.2,0
9/14/2018 9:18:00 AM,338.65,345.2,338.65,345.2,75
9/14/2018 9:17:00 AM,344.7,344.7,338,338.65,375
9/14/2018 9:16:00 AM,362.9,362.9,344.7,344.7,225
