Date,USDINR18SEP72.25CE O,USDINR18SEP72.25CE H,USDINR18SEP72.25CE L,USDINR18SEP72.25CE C,USDINR18SEP72.25CE V
9/14/2018 3:12:00 PM,0.285,0.2925,0.285,0.29,282
9/14/2018 3:11:00 PM,0.2825,0.285,0.2825,0.285,282
9/14/2018 3:10:00 PM,0.2825,0.2825,0.2825,0.2825,0
9/14/2018 3:09:00 PM,0.2825,0.2825,0.28,0.2825,112
9/14/2018 3:08:00 PM,0.285,0.285,0.2825,0.2825,3
9/14/2018 3:07:00 PM,0.2925,0.2925,0.285,0.285,141
9/14/2018 3:06:00 PM,0.28,0.2925,0.28,0.2925,150
9/14/2018 3:05:00 PM,0.2775,0.28,0.2775,0.28,135
9/14/2018 3:04:00 PM,0.27,0.2775,0.27,0.2775,228
9/14/2018 3:03:00 PM,0.2725,0.2725,0.265,0.2675,132
9/14/2018 3:02:00 PM,0.2725,0.2725,0.2725,0.2725,0
9/14/2018 3:01:00 PM,0.2725,0.2725,0.2675,0.2725,5
9/14/2018 3:00:00 PM,0.2725,0.2725,0.2725,0.2725,0
9/14/2018 2:59:00 PM,0.2675,0.2725,0.2675,0.2725,210
9/14/2018 2:58:00 PM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 2:57:00 PM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 2:56:00 PM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 2:55:00 PM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 2:54:00 PM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 2:53:00 PM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 2:52:00 PM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 2:51:00 PM,0.265,0.2675,0.265,0.2675,100
9/14/2018 2:50:00 PM,0.26,0.265,0.26,0.265,28
9/14/2018 2:49:00 PM,0.26,0.26,0.26,0.26,0
9/14/2018 2:48:00 PM,0.26,0.26,0.26,0.26,0
9/14/2018 2:47:00 PM,0.26,0.26,0.26,0.26,0
9/14/2018 2:46:00 PM,0.26,0.26,0.26,0.26,0
9/14/2018 2:45:00 PM,0.26,0.26,0.26,0.26,4
9/14/2018 2:44:00 PM,0.2625,0.2625,0.26,0.26,15
9/14/2018 2:43:00 PM,0.255,0.2625,0.255,0.2625,198
9/14/2018 2:42:00 PM,0.2575,0.2575,0.255,0.255,34
9/14/2018 2:41:00 PM,0.255,0.2575,0.255,0.2575,128
9/14/2018 2:40:00 PM,0.2525,0.2575,0.2525,0.255,401
9/14/2018 2:39:00 PM,0.25,0.2525,0.25,0.2525,123
9/14/2018 2:38:00 PM,0.25,0.25,0.25,0.25,0
9/14/2018 2:37:00 PM,0.25,0.25,0.25,0.25,10
9/14/2018 2:36:00 PM,0.25,0.25,0.25,0.25,29
9/14/2018 2:35:00 PM,0.25,0.2525,0.25,0.25,270
9/14/2018 2:34:00 PM,0.255,0.255,0.25,0.25,350
9/14/2018 2:33:00 PM,0.2575,0.2575,0.255,0.255,2
9/14/2018 2:32:00 PM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 2:31:00 PM,0.26,0.26,0.2575,0.2575,102
9/14/2018 2:30:00 PM,0.2575,0.26,0.255,0.26,485
9/14/2018 2:29:00 PM,0.26,0.26,0.2575,0.2575,6
9/14/2018 2:28:00 PM,0.265,0.265,0.2575,0.26,169
9/14/2018 2:27:00 PM,0.265,0.265,0.265,0.265,2
9/14/2018 2:26:00 PM,0.2625,0.265,0.2625,0.265,100
9/14/2018 2:25:00 PM,0.265,0.265,0.2575,0.2625,123
9/14/2018 2:24:00 PM,0.265,0.265,0.265,0.265,0
9/14/2018 2:23:00 PM,0.255,0.265,0.255,0.265,5
9/14/2018 2:22:00 PM,0.255,0.255,0.255,0.255,45
9/14/2018 2:21:00 PM,0.26,0.26,0.255,0.255,184
9/14/2018 2:20:00 PM,0.2675,0.2675,0.26,0.26,277
9/14/2018 2:19:00 PM,0.2675,0.2675,0.2675,0.2675,119
9/14/2018 2:18:00 PM,0.2625,0.2675,0.2625,0.2675,78
9/14/2018 2:17:00 PM,0.265,0.265,0.2625,0.2625,416
9/14/2018 2:16:00 PM,0.265,0.265,0.265,0.265,8
9/14/2018 2:15:00 PM,0.2675,0.2675,0.265,0.265,33
9/14/2018 2:14:00 PM,0.27,0.27,0.2675,0.2675,100
9/14/2018 2:13:00 PM,0.2725,0.2725,0.27,0.27,100
9/14/2018 2:12:00 PM,0.2675,0.275,0.2675,0.2725,72
9/14/2018 2:11:00 PM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 2:10:00 PM,0.265,0.2675,0.265,0.2675,22
9/14/2018 2:09:00 PM,0.265,0.265,0.265,0.265,25
9/14/2018 2:08:00 PM,0.265,0.265,0.265,0.265,0
9/14/2018 2:07:00 PM,0.2575,0.265,0.255,0.265,45
9/14/2018 2:06:00 PM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 2:05:00 PM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 2:04:00 PM,0.255,0.2575,0.255,0.2575,73
9/14/2018 2:03:00 PM,0.2575,0.2575,0.255,0.255,163
9/14/2018 2:02:00 PM,0.2575,0.2575,0.255,0.2575,405
9/14/2018 2:01:00 PM,0.26,0.2625,0.2575,0.2575,83
9/14/2018 2:00:00 PM,0.2575,0.26,0.2575,0.26,4
9/14/2018 1:59:00 PM,0.26,0.26,0.2575,0.2575,137
9/14/2018 1:58:00 PM,0.265,0.265,0.26,0.26,1
9/14/2018 1:57:00 PM,0.2575,0.265,0.2575,0.265,231
9/14/2018 1:56:00 PM,0.26,0.26,0.255,0.2575,479
9/14/2018 1:55:00 PM,0.26,0.26,0.26,0.26,100
9/14/2018 1:54:00 PM,0.26,0.26,0.26,0.26,0
9/14/2018 1:53:00 PM,0.26,0.26,0.26,0.26,150
9/14/2018 1:52:00 PM,0.255,0.26,0.255,0.26,167
9/14/2018 1:51:00 PM,0.2425,0.255,0.2425,0.255,523
9/14/2018 1:50:00 PM,0.245,0.245,0.2425,0.2425,28
9/14/2018 1:49:00 PM,0.25,0.25,0.245,0.245,391
9/14/2018 1:48:00 PM,0.245,0.25,0.245,0.25,250
9/14/2018 1:47:00 PM,0.24,0.245,0.24,0.245,2
9/14/2018 1:46:00 PM,0.24,0.24,0.24,0.24,121
9/14/2018 1:45:00 PM,0.2425,0.2425,0.24,0.24,3
9/14/2018 1:44:00 PM,0.2425,0.2425,0.24,0.2425,173
9/14/2018 1:43:00 PM,0.2425,0.2425,0.2425,0.2425,35
9/14/2018 1:42:00 PM,0.2275,0.2475,0.2275,0.2425,242
9/14/2018 1:41:00 PM,0.23,0.23,0.2275,0.2275,63
9/14/2018 1:40:00 PM,0.225,0.23,0.225,0.23,100
9/14/2018 1:39:00 PM,0.2225,0.225,0.22,0.225,57
9/14/2018 1:38:00 PM,0.22,0.2225,0.22,0.2225,67
9/14/2018 1:37:00 PM,0.2175,0.22,0.2175,0.22,31
9/14/2018 1:36:00 PM,0.2175,0.2175,0.2175,0.2175,0
9/14/2018 1:35:00 PM,0.22,0.2225,0.2175,0.2175,142
9/14/2018 1:34:00 PM,0.2125,0.22,0.2125,0.22,63
9/14/2018 1:33:00 PM,0.2125,0.2125,0.2125,0.2125,0
9/14/2018 1:32:00 PM,0.2125,0.2125,0.2125,0.2125,2
9/14/2018 1:31:00 PM,0.2125,0.215,0.21,0.2125,267
9/14/2018 1:30:00 PM,0.2125,0.2175,0.2125,0.2125,567
9/14/2018 1:29:00 PM,0.2075,0.2125,0.2075,0.2125,10
9/14/2018 1:28:00 PM,0.2075,0.2075,0.2075,0.2075,2
9/14/2018 1:27:00 PM,0.2075,0.2075,0.2075,0.2075,0
9/14/2018 1:26:00 PM,0.21,0.21,0.2075,0.2075,57
9/14/2018 1:25:00 PM,0.21,0.21,0.21,0.21,131
9/14/2018 1:24:00 PM,0.2075,0.21,0.2075,0.21,5
9/14/2018 1:23:00 PM,0.2075,0.21,0.2075,0.2075,106
9/14/2018 1:22:00 PM,0.2025,0.2075,0.2025,0.2075,202
9/14/2018 1:21:00 PM,0.2,0.205,0.2,0.2025,15
9/14/2018 1:20:00 PM,0.2025,0.2025,0.2,0.2,14
9/14/2018 1:19:00 PM,0.2025,0.2025,0.2025,0.2025,23
9/14/2018 1:18:00 PM,0.195,0.2025,0.195,0.2025,46
9/14/2018 1:17:00 PM,0.195,0.195,0.195,0.195,0
9/14/2018 1:16:00 PM,0.1925,0.1975,0.1925,0.195,11
9/14/2018 1:15:00 PM,0.1975,0.1975,0.1925,0.1925,123
9/14/2018 1:14:00 PM,0.1975,0.2,0.1975,0.1975,31
9/14/2018 1:13:00 PM,0.195,0.1975,0.195,0.1975,533
9/14/2018 1:12:00 PM,0.1925,0.195,0.1925,0.195,3
9/14/2018 1:11:00 PM,0.1925,0.1925,0.1925,0.1925,118
9/14/2018 1:10:00 PM,0.1925,0.1925,0.19,0.1925,52
9/14/2018 1:09:00 PM,0.19,0.1925,0.19,0.1925,5
9/14/2018 1:08:00 PM,0.19,0.19,0.1875,0.19,183
9/14/2018 1:07:00 PM,0.185,0.19,0.185,0.19,212
9/14/2018 1:06:00 PM,0.1825,0.185,0.1825,0.185,456
9/14/2018 1:05:00 PM,0.19,0.19,0.1825,0.1825,69
9/14/2018 1:04:00 PM,0.19,0.1925,0.19,0.1925,361
9/14/2018 1:03:00 PM,0.1875,0.19,0.1875,0.19,214
9/14/2018 1:02:00 PM,0.19,0.19,0.185,0.1875,895
9/14/2018 1:01:00 PM,0.195,0.195,0.185,0.19,1309
9/14/2018 1:00:00 PM,0.2075,0.2075,0.195,0.195,257
9/14/2018 12:59:00 PM,0.2025,0.2075,0.2025,0.2075,266
9/14/2018 12:58:00 PM,0.205,0.205,0.2025,0.2025,30
9/14/2018 12:57:00 PM,0.205,0.205,0.205,0.205,0
9/14/2018 12:56:00 PM,0.205,0.205,0.205,0.205,0
9/14/2018 12:55:00 PM,0.2125,0.2125,0.205,0.205,98
9/14/2018 12:54:00 PM,0.2125,0.2125,0.2125,0.2125,43
9/14/2018 12:53:00 PM,0.2125,0.2125,0.2125,0.2125,0
9/14/2018 12:52:00 PM,0.2075,0.2125,0.2075,0.2125,50
9/14/2018 12:51:00 PM,0.2125,0.2125,0.2075,0.2075,230
9/14/2018 12:50:00 PM,0.215,0.215,0.2125,0.2125,500
9/14/2018 12:49:00 PM,0.215,0.2175,0.215,0.215,142
9/14/2018 12:48:00 PM,0.21,0.2175,0.21,0.215,157
9/14/2018 12:47:00 PM,0.21,0.21,0.21,0.21,0
9/14/2018 12:46:00 PM,0.21,0.21,0.21,0.21,0
9/14/2018 12:45:00 PM,0.21,0.21,0.2075,0.21,1153
9/14/2018 12:44:00 PM,0.2125,0.2125,0.21,0.21,910
9/14/2018 12:43:00 PM,0.215,0.215,0.2125,0.2125,35
9/14/2018 12:42:00 PM,0.215,0.215,0.215,0.215,0
9/14/2018 12:41:00 PM,0.2125,0.2175,0.2125,0.215,127
9/14/2018 12:40:00 PM,0.2125,0.2125,0.2125,0.2125,150
9/14/2018 12:39:00 PM,0.2175,0.2175,0.2125,0.2125,5
9/14/2018 12:38:00 PM,0.215,0.2175,0.2125,0.2175,47
9/14/2018 12:37:00 PM,0.2175,0.2175,0.215,0.215,15
9/14/2018 12:36:00 PM,0.215,0.2175,0.215,0.2175,24
9/14/2018 12:35:00 PM,0.215,0.215,0.215,0.215,0
9/14/2018 12:34:00 PM,0.215,0.215,0.215,0.215,0
9/14/2018 12:33:00 PM,0.2175,0.2175,0.215,0.215,30
9/14/2018 12:32:00 PM,0.21,0.2175,0.21,0.2175,100
9/14/2018 12:31:00 PM,0.21,0.21,0.21,0.21,0
9/14/2018 12:30:00 PM,0.21,0.21,0.21,0.21,0
9/14/2018 12:29:00 PM,0.21,0.21,0.21,0.21,0
9/14/2018 12:28:00 PM,0.2125,0.2125,0.21,0.21,31
9/14/2018 12:27:00 PM,0.21,0.2125,0.21,0.2125,100
9/14/2018 12:26:00 PM,0.2075,0.21,0.2075,0.21,15
9/14/2018 12:25:00 PM,0.2025,0.2075,0.2025,0.2075,79
9/14/2018 12:24:00 PM,0.2025,0.2025,0.2025,0.2025,0
9/14/2018 12:23:00 PM,0.2025,0.2025,0.2025,0.2025,4
9/14/2018 12:22:00 PM,0.2025,0.205,0.2025,0.2025,140
9/14/2018 12:21:00 PM,0.1975,0.2025,0.1975,0.2025,31
9/14/2018 12:20:00 PM,0.1975,0.2,0.1975,0.1975,44
9/14/2018 12:19:00 PM,0.1975,0.1975,0.1925,0.1975,783
9/14/2018 12:18:00 PM,0.2025,0.2025,0.1925,0.1975,790
9/14/2018 12:17:00 PM,0.2125,0.2125,0.2025,0.2025,501
9/14/2018 12:16:00 PM,0.21,0.2125,0.21,0.2125,28
9/14/2018 12:15:00 PM,0.21,0.21,0.21,0.21,208
9/14/2018 12:14:00 PM,0.21,0.21,0.2075,0.21,1146
9/14/2018 12:13:00 PM,0.2075,0.21,0.205,0.21,291
9/14/2018 12:12:00 PM,0.2225,0.2225,0.2025,0.2075,1125
9/14/2018 12:11:00 PM,0.2325,0.2325,0.2125,0.2225,1269
9/14/2018 12:10:00 PM,0.2325,0.2325,0.2325,0.2325,143
9/14/2018 12:09:00 PM,0.2325,0.235,0.2325,0.2325,749
9/14/2018 12:08:00 PM,0.235,0.2375,0.23,0.2325,908
9/14/2018 12:07:00 PM,0.2325,0.2375,0.2325,0.235,356
9/14/2018 12:06:00 PM,0.2325,0.235,0.23,0.2325,460
9/14/2018 12:05:00 PM,0.235,0.235,0.2275,0.2325,1645
9/14/2018 12:04:00 PM,0.245,0.245,0.2325,0.2325,550
9/14/2018 12:03:00 PM,0.25,0.25,0.2425,0.245,132
9/14/2018 12:02:00 PM,0.25,0.25,0.2475,0.25,1434
9/14/2018 12:01:00 PM,0.2525,0.2525,0.25,0.25,47
9/14/2018 12:00:00 PM,0.2625,0.2625,0.25,0.2525,1405
9/14/2018 11:59:00 AM,0.2625,0.2625,0.2625,0.2625,49
9/14/2018 11:58:00 AM,0.265,0.265,0.2625,0.2625,101
9/14/2018 11:57:00 AM,0.27,0.27,0.265,0.265,200
9/14/2018 11:56:00 AM,0.27,0.27,0.27,0.27,1
9/14/2018 11:55:00 AM,0.2675,0.2675,0.2675,0.2675,0
9/14/2018 11:54:00 AM,0.2725,0.2725,0.2675,0.2675,41
9/14/2018 11:53:00 AM,0.275,0.275,0.2725,0.2725,100
9/14/2018 11:52:00 AM,0.28,0.28,0.275,0.275,34
9/14/2018 11:51:00 AM,0.28,0.28,0.28,0.28,0
9/14/2018 11:50:00 AM,0.2775,0.28,0.2775,0.28,90
9/14/2018 11:49:00 AM,0.2775,0.2775,0.275,0.2775,118
9/14/2018 11:48:00 AM,0.28,0.28,0.2775,0.2775,5
9/14/2018 11:47:00 AM,0.28,0.28,0.28,0.28,0
9/14/2018 11:46:00 AM,0.275,0.28,0.275,0.28,201
9/14/2018 11:45:00 AM,0.275,0.275,0.275,0.275,9
9/14/2018 11:44:00 AM,0.275,0.275,0.275,0.275,0
9/14/2018 11:43:00 AM,0.27,0.275,0.27,0.275,202
9/14/2018 11:42:00 AM,0.275,0.275,0.27,0.27,114
9/14/2018 11:41:00 AM,0.275,0.275,0.2725,0.2725,103
9/14/2018 11:40:00 AM,0.27,0.275,0.27,0.275,559
9/14/2018 11:39:00 AM,0.27,0.27,0.27,0.27,0
9/14/2018 11:38:00 AM,0.26,0.27,0.26,0.27,9
9/14/2018 11:37:00 AM,0.27,0.27,0.26,0.26,55
9/14/2018 11:36:00 AM,0.265,0.27,0.265,0.27,21
9/14/2018 11:35:00 AM,0.265,0.265,0.265,0.265,50
9/14/2018 11:34:00 AM,0.26,0.265,0.26,0.2625,67
9/14/2018 11:33:00 AM,0.2575,0.26,0.2575,0.26,1
9/14/2018 11:32:00 AM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 11:31:00 AM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 11:30:00 AM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 11:29:00 AM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 11:28:00 AM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 11:27:00 AM,0.2525,0.2575,0.25,0.2575,159
9/14/2018 11:26:00 AM,0.2525,0.2525,0.2525,0.2525,5
9/14/2018 11:25:00 AM,0.255,0.255,0.255,0.255,62
9/14/2018 11:24:00 AM,0.2575,0.2575,0.255,0.255,10
9/14/2018 11:23:00 AM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 11:22:00 AM,0.2575,0.2575,0.2575,0.2575,25
9/14/2018 11:21:00 AM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 11:20:00 AM,0.255,0.2575,0.255,0.2575,170
9/14/2018 11:19:00 AM,0.255,0.255,0.255,0.255,0
9/14/2018 11:18:00 AM,0.2575,0.2575,0.255,0.255,23
9/14/2018 11:17:00 AM,0.2575,0.2575,0.2575,0.2575,0
9/14/2018 11:16:00 AM,0.2575,0.2575,0.2575,0.2575,40
9/14/2018 11:15:00 AM,0.2575,0.2575,0.2575,0.2575,48
9/14/2018 11:14:00 AM,0.26,0.26,0.2575,0.2575,66
9/14/2018 11:13:00 AM,0.265,0.265,0.26,0.26,223
9/14/2018 11:12:00 AM,0.2625,0.265,0.2625,0.265,3
9/14/2018 11:11:00 AM,0.2625,0.2625,0.2625,0.2625,0
9/14/2018 11:10:00 AM,0.2675,0.2675,0.2625,0.2625,150
9/14/2018 11:09:00 AM,0.27,0.27,0.2675,0.2675,140
9/14/2018 11:08:00 AM,0.27,0.27,0.27,0.27,0
9/14/2018 11:07:00 AM,0.27,0.27,0.27,0.27,0
9/14/2018 11:06:00 AM,0.27,0.27,0.27,0.27,1
9/14/2018 11:05:00 AM,0.27,0.27,0.27,0.27,0
9/14/2018 11:04:00 AM,0.27,0.27,0.27,0.27,140
9/14/2018 11:03:00 AM,0.26,0.27,0.26,0.27,44
9/14/2018 11:02:00 AM,0.26,0.26,0.26,0.26,0
9/14/2018 11:01:00 AM,0.26,0.26,0.26,0.26,0
9/14/2018 11:00:00 AM,0.2575,0.26,0.2575,0.26,49
9/14/2018 10:59:00 AM,0.255,0.2575,0.255,0.2575,100
9/14/2018 10:58:00 AM,0.2525,0.255,0.2525,0.255,105
9/14/2018 10:57:00 AM,0.2525,0.2525,0.25,0.2525,121
9/14/2018 10:56:00 AM,0.255,0.255,0.2525,0.2525,37
9/14/2018 10:55:00 AM,0.255,0.255,0.255,0.255,0
9/14/2018 10:54:00 AM,0.2525,0.255,0.2525,0.255,6
9/14/2018 10:53:00 AM,0.26,0.26,0.2525,0.2525,2
9/14/2018 10:52:00 AM,0.26,0.26,0.26,0.26,100
9/14/2018 10:51:00 AM,0.2675,0.2675,0.26,0.26,137
9/14/2018 10:50:00 AM,0.27,0.27,0.2675,0.2675,6
9/14/2018 10:49:00 AM,0.2725,0.2725,0.27,0.27,10
9/14/2018 10:48:00 AM,0.2675,0.2725,0.2675,0.2725,16
9/14/2018 10:47:00 AM,0.265,0.27,0.265,0.2675,141
9/14/2018 10:46:00 AM,0.26,0.265,0.26,0.265,22
9/14/2018 10:45:00 AM,0.26,0.26,0.26,0.26,0
9/14/2018 10:44:00 AM,0.26,0.26,0.26,0.26,84
9/14/2018 10:43:00 AM,0.265,0.265,0.26,0.26,5
9/14/2018 10:42:00 AM,0.265,0.265,0.265,0.265,0
9/14/2018 10:41:00 AM,0.265,0.265,0.265,0.265,0
9/14/2018 10:40:00 AM,0.265,0.265,0.265,0.265,52
9/14/2018 10:39:00 AM,0.2625,0.265,0.2625,0.265,100
9/14/2018 10:38:00 AM,0.2625,0.2625,0.26,0.2625,128
9/14/2018 10:37:00 AM,0.26,0.2625,0.26,0.2625,18
9/14/2018 10:36:00 AM,0.26,0.26,0.26,0.26,1
9/14/2018 10:35:00 AM,0.26,0.26,0.26,0.26,52
