Date,BANKNIFTY18OCTFUT O,BANKNIFTY18OCTFUT H,BANKNIFTY18OCTFUT L,BANKNIFTY18OCTFUT C,BANKNIFTY18OCTFUT V
9/10/2018 3:00:00 PM,27461.2,27461.2,27460.25,27460.25,280
9/10/2018 2:59:00 PM,27454.4,27461.2,27454.4,27461.2,40
9/10/2018 2:58:00 PM,27440,27454.4,27440,27454.4,80
9/10/2018 2:57:00 PM,27440,27440,27440,27440,0
9/10/2018 2:56:00 PM,27440,27440,27440,27440,0
9/10/2018 2:55:00 PM,27440,27440,27440,27440,0
9/10/2018 2:54:00 PM,27430,27440,27430,27440,40
9/10/2018 2:53:00 PM,27428,27430,27428,27430,40
9/10/2018 2:52:00 PM,27462.6,27462.6,27428,27428,80
9/10/2018 2:51:00 PM,27462.6,27462.6,27462.6,27462.6,0
9/10/2018 2:50:00 PM,27462.6,27462.6,27462.6,27462.6,0
9/10/2018 2:49:00 PM,27462.6,27462.6,27462.6,27462.6,0
9/10/2018 2:48:00 PM,27470.75,27470.75,27462.6,27462.6,40
9/10/2018 2:47:00 PM,27462.6,27473.6,27462.6,27470.75,160
9/10/2018 2:46:00 PM,27454.35,27462.6,27454.35,27462.6,160
9/10/2018 2:45:00 PM,27448,27454.35,27448,27454.35,200
9/10/2018 2:44:00 PM,27442.7,27442.7,27442.7,27442.7,0
9/10/2018 2:43:00 PM,27437.3,27442.7,27437.3,27442.7,40
9/10/2018 2:42:00 PM,27437.3,27437.3,27437.3,27437.3,0
9/10/2018 2:41:00 PM,27437.3,27437.3,27437.3,27437.3,0
9/10/2018 2:40:00 PM,27442.35,27445,27437.25,27437.3,120
9/10/2018 2:39:00 PM,27442.35,27442.35,27442.35,27442.35,0
9/10/2018 2:38:00 PM,27442.35,27442.35,27442.35,27442.35,0
9/10/2018 2:37:00 PM,27442.35,27442.35,27442.35,27442.35,0
9/10/2018 2:36:00 PM,27461.85,27461.85,27442.35,27442.35,40
9/10/2018 2:35:00 PM,27470,27470,27461.85,27461.85,120
9/10/2018 2:34:00 PM,27451.1,27470,27451.1,27470,160
9/10/2018 2:33:00 PM,27410,27451.1,27410,27451.1,120
9/10/2018 2:32:00 PM,27402,27410,27402,27410,120
9/10/2018 2:31:00 PM,27390.05,27402,27390.05,27402,120
9/10/2018 2:30:00 PM,27402,27402,27390.05,27390.05,40
9/10/2018 2:29:00 PM,27405,27405,27402,27402,40
9/10/2018 2:28:00 PM,27412.6,27412.6,27405,27405,120
9/10/2018 2:27:00 PM,27412.6,27412.6,27412.6,27412.6,0
9/10/2018 2:26:00 PM,27412.6,27412.6,27412.6,27412.6,0
9/10/2018 2:25:00 PM,27412.6,27412.6,27412.6,27412.6,0
9/10/2018 2:24:00 PM,27434.45,27434.45,27412.6,27412.6,320
9/10/2018 2:23:00 PM,27436.4,27436.4,27434.45,27434.45,40
9/10/2018 2:22:00 PM,27441.55,27441.55,27436.4,27436.4,40
9/10/2018 2:21:00 PM,27444.2,27444.2,27441.55,27441.55,40
9/10/2018 2:20:00 PM,27443.65,27444.2,27443.65,27444.2,40
9/10/2018 2:19:00 PM,27443.65,27443.65,27443.65,27443.65,0
9/10/2018 2:18:00 PM,27435.15,27443.65,27435.15,27443.65,80
9/10/2018 2:17:00 PM,27428.5,27435.15,27428.5,27435.15,40
9/10/2018 2:16:00 PM,27445.85,27445.85,27428.5,27428.5,40
9/10/2018 2:15:00 PM,27438.85,27445.85,27438.85,27445.85,480
9/10/2018 2:14:00 PM,27446.75,27446.75,27440.6,27440.6,400
9/10/2018 2:13:00 PM,27440.9,27446.75,27440.9,27446.75,40
9/10/2018 2:12:00 PM,27440.9,27440.9,27440.9,27440.9,0
9/10/2018 2:11:00 PM,27450,27450,27440.9,27440.9,40
9/10/2018 2:10:00 PM,27444.9,27450,27444.9,27450,80
9/10/2018 2:09:00 PM,27435.5,27444.9,27433.3,27444.9,200
9/10/2018 2:08:00 PM,27447,27447,27435.5,27435.5,200
9/10/2018 2:07:00 PM,27450,27450,27447,27447,40
9/10/2018 2:06:00 PM,27450,27450,27450,27450,0
9/10/2018 2:05:00 PM,27450,27450,27450,27450,0
9/10/2018 2:04:00 PM,27456.9,27456.9,27450,27450,120
9/10/2018 2:03:00 PM,27462.7,27462.7,27456.9,27456.9,40
9/10/2018 2:02:00 PM,27462.7,27462.7,27462.7,27462.7,0
9/10/2018 2:01:00 PM,27469.2,27475,27462.7,27462.7,80
9/10/2018 2:00:00 PM,27462,27469.2,27462,27469.2,40
9/10/2018 1:59:00 PM,27470,27470,27460,27462,240
9/10/2018 1:58:00 PM,27485.15,27485.15,27470,27470,80
9/10/2018 1:57:00 PM,27489.6,27489.6,27484.35,27485.15,80
9/10/2018 1:56:00 PM,27472,27490,27472,27489.6,400
9/10/2018 1:55:00 PM,27480.35,27480.35,27471.1,27472,160
9/10/2018 1:54:00 PM,27479.9,27480.4,27476,27480.35,320
9/10/2018 1:53:00 PM,27479,27479.9,27477.6,27479.9,160
9/10/2018 1:52:00 PM,27432,27479,27432,27479,640
9/10/2018 1:51:00 PM,27432,27432,27432,27432,0
9/10/2018 1:50:00 PM,27432,27432,27432,27432,0
9/10/2018 1:49:00 PM,27423,27432,27423,27432,40
9/10/2018 1:48:00 PM,27423,27423,27423,27423,0
9/10/2018 1:47:00 PM,27420.75,27423,27420.75,27423,40
9/10/2018 1:46:00 PM,27407.85,27425,27407.85,27420.75,240
9/10/2018 1:45:00 PM,27407.85,27407.85,27407.85,27407.85,80
9/10/2018 1:44:00 PM,27407.85,27407.85,27407.85,27407.85,120
9/10/2018 1:43:00 PM,27407.85,27407.85,27407.85,27407.85,0
9/10/2018 1:42:00 PM,27415.25,27415.25,27407.85,27407.85,80
9/10/2018 1:41:00 PM,27420,27420,27407.9,27415.25,120
9/10/2018 1:40:00 PM,27424.25,27424.25,27420,27420,400
9/10/2018 1:39:00 PM,27424.25,27424.25,27424.25,27424.25,0
9/10/2018 1:38:00 PM,27428.5,27428.5,27424.25,27424.25,80
9/10/2018 1:37:00 PM,27426.6,27428.5,27426.6,27428.5,40
9/10/2018 1:36:00 PM,27426,27426.6,27426,27426.6,120
9/10/2018 1:35:00 PM,27426,27426,27426,27426,0
9/10/2018 1:34:00 PM,27426,27426,27426,27426,0
9/10/2018 1:33:00 PM,27412.3,27426,27412.3,27426,40
9/10/2018 1:32:00 PM,27412.3,27412.3,27412.3,27412.3,0
9/10/2018 1:31:00 PM,27412.3,27412.3,27412.3,27412.3,0
9/10/2018 1:30:00 PM,27412.3,27412.3,27412.3,27412.3,0
9/10/2018 1:29:00 PM,27412.3,27412.3,27412.3,27412.3,0
9/10/2018 1:28:00 PM,27412.3,27412.3,27412.3,27412.3,0
9/10/2018 1:27:00 PM,27412.3,27412.3,27412.3,27412.3,0
9/10/2018 1:26:00 PM,27416.3,27416.3,27412.3,27412.3,40
9/10/2018 1:25:00 PM,27416.3,27416.3,27416.3,27416.3,0
9/10/2018 1:24:00 PM,27392.2,27416.3,27392.2,27416.3,120
9/10/2018 1:23:00 PM,27411.75,27411.75,27392.2,27392.2,40
9/10/2018 1:22:00 PM,27411.75,27411.75,27411.75,27411.75,0
9/10/2018 1:21:00 PM,27412.7,27412.7,27411.75,27411.75,120
9/10/2018 1:20:00 PM,27412.7,27412.7,27412.7,27412.7,0
9/10/2018 1:19:00 PM,27425,27425,27411.75,27412.7,80
9/10/2018 1:18:00 PM,27425,27425,27425,27425,0
9/10/2018 1:17:00 PM,27425,27425,27425,27425,0
9/10/2018 1:16:00 PM,27424.95,27425,27424.95,27425,40
9/10/2018 1:15:00 PM,27424.95,27424.95,27424.95,27424.95,0
9/10/2018 1:14:00 PM,27424.95,27424.95,27424.95,27424.95,0
9/10/2018 1:13:00 PM,27422.35,27428.85,27422.35,27424.95,80
9/10/2018 1:12:00 PM,27422.35,27422.35,27422.35,27422.35,0
9/10/2018 1:11:00 PM,27430,27430,27422.35,27422.35,40
9/10/2018 1:10:00 PM,27430,27430,27430,27430,0
9/10/2018 1:09:00 PM,27428.25,27430,27428.25,27430,40
9/10/2018 1:08:00 PM,27420.15,27428.25,27420.15,27428.25,40
9/10/2018 1:07:00 PM,27403.8,27420.15,27403.8,27420.15,40
9/10/2018 1:06:00 PM,27403.8,27403.8,27403.8,27403.8,0
9/10/2018 1:05:00 PM,27403.8,27403.8,27403.8,27403.8,0
9/10/2018 1:04:00 PM,27403.8,27403.8,27403.8,27403.8,0
9/10/2018 1:03:00 PM,27403.8,27403.8,27403.8,27403.8,0
9/10/2018 1:02:00 PM,27408,27408,27403.8,27403.8,40
9/10/2018 1:01:00 PM,27408,27408,27408,27408,0
9/10/2018 1:00:00 PM,27408,27408,27408,27408,0
9/10/2018 12:59:00 PM,27405,27408,27405,27408,40
9/10/2018 12:58:00 PM,27396.2,27405,27396.2,27405,40
9/10/2018 12:57:00 PM,27396.2,27396.2,27396.2,27396.2,0
9/10/2018 12:56:00 PM,27396.2,27396.2,27396.2,27396.2,0
9/10/2018 12:55:00 PM,27393.55,27396.2,27393.55,27396.2,40
9/10/2018 12:54:00 PM,27377.25,27393.55,27377.25,27393.55,40
9/10/2018 12:53:00 PM,27385,27385,27377.25,27377.25,160
9/10/2018 12:52:00 PM,27395.45,27395.45,27385,27385,40
9/10/2018 12:51:00 PM,27400,27400,27395.45,27395.45,40
9/10/2018 12:50:00 PM,27400,27400,27400,27400,0
9/10/2018 12:49:00 PM,27400,27400,27400,27400,0
9/10/2018 12:48:00 PM,27398.2,27400.05,27398.2,27400,80
9/10/2018 12:47:00 PM,27408.55,27409.35,27398.2,27398.2,80
9/10/2018 12:46:00 PM,27384,27408.55,27384,27408.55,200
9/10/2018 12:45:00 PM,27384,27384,27384,27384,0
9/10/2018 12:44:00 PM,27384,27384,27384,27384,0
9/10/2018 12:43:00 PM,27390.7,27390.7,27384,27384,40
9/10/2018 12:42:00 PM,27405,27405,27387.05,27390.7,160
9/10/2018 12:41:00 PM,27405,27405,27405,27405,0
9/10/2018 12:40:00 PM,27389.7,27405,27389.7,27405,120
9/10/2018 12:39:00 PM,27380.65,27389.7,27380.65,27389.7,80
9/10/2018 12:38:00 PM,27386.45,27386.45,27380.65,27380.65,40
9/10/2018 12:37:00 PM,27386.45,27386.45,27386.45,27386.45,0
9/10/2018 12:36:00 PM,27367,27386.45,27367,27386.45,40
9/10/2018 12:35:00 PM,27362.95,27367,27362.95,27367,40
9/10/2018 12:34:00 PM,27365.8,27365.8,27362.95,27362.95,40
9/10/2018 12:33:00 PM,27370.3,27370.3,27365.8,27365.8,200
9/10/2018 12:32:00 PM,27370,27370.3,27370,27370.3,80
9/10/2018 12:31:00 PM,27387.25,27387.25,27370,27370,120
9/10/2018 12:30:00 PM,27389.75,27389.75,27387.25,27387.25,80
9/10/2018 12:29:00 PM,27380,27389.75,27380,27389.75,40
9/10/2018 12:28:00 PM,27380.55,27380.55,27380,27380,40
9/10/2018 12:27:00 PM,27380.55,27380.55,27380.55,27380.55,0
9/10/2018 12:26:00 PM,27380.55,27380.55,27380.55,27380.55,0
9/10/2018 12:25:00 PM,27385.05,27385.05,27380.55,27380.55,120
9/10/2018 12:24:00 PM,27380,27385.05,27380,27385.05,40
9/10/2018 12:23:00 PM,27386,27401.05,27380,27380,1480
9/10/2018 12:22:00 PM,27368.45,27386,27368.45,27386,80
9/10/2018 12:21:00 PM,27368.45,27368.45,27368.45,27368.45,0
9/10/2018 12:20:00 PM,27368.35,27368.45,27368.35,27368.45,80
9/10/2018 12:19:00 PM,27367.35,27368.35,27367.35,27368.35,40
9/10/2018 12:18:00 PM,27368.2,27368.2,27367.35,27367.35,80
9/10/2018 12:17:00 PM,27369,27369,27368.2,27368.2,240
9/10/2018 12:16:00 PM,27390,27390,27371.8,27371.8,200
9/10/2018 12:15:00 PM,27395,27395,27390,27390,40
9/10/2018 12:14:00 PM,27394.45,27395,27394.45,27395,40
9/10/2018 12:13:00 PM,27400,27400,27394.45,27394.45,160
9/10/2018 12:12:00 PM,27397.6,27406.7,27397.6,27400,160
9/10/2018 12:11:00 PM,27382.1,27397.6,27382.1,27397.6,40
9/10/2018 12:10:00 PM,27382.1,27382.1,27382.1,27382.1,0
9/10/2018 12:09:00 PM,27389.2,27393.8,27382.1,27382.1,280
9/10/2018 12:08:00 PM,27394.95,27423.3,27384.8,27389.2,2200
9/10/2018 12:07:00 PM,27400,27400,27381.5,27394.95,2200
9/10/2018 12:06:00 PM,27400,27400,27400,27400,0
9/10/2018 12:05:00 PM,27408.35,27408.35,27400,27400,760
9/10/2018 12:04:00 PM,27412.9,27412.9,27407.75,27408.35,200
9/10/2018 12:03:00 PM,27417,27417,27412.9,27412.9,40
9/10/2018 12:02:00 PM,27420,27420,27417,27417,40
9/10/2018 12:01:00 PM,27420,27420,27420,27420,0
9/10/2018 12:00:00 PM,27413.15,27421.1,27413.15,27420,80
9/10/2018 11:59:00 AM,27413.15,27413.15,27413.15,27413.15,0
9/10/2018 11:58:00 AM,27413.15,27413.15,27413.15,27413.15,0
9/10/2018 11:57:00 AM,27410,27413.15,27410,27413.15,200
9/10/2018 11:56:00 AM,27425.3,27425.3,27409.65,27410,600
9/10/2018 11:55:00 AM,27425.3,27425.3,27425.3,27425.3,120
9/10/2018 11:54:00 AM,27437.15,27437.15,27429.4,27429.4,160
9/10/2018 11:53:00 AM,27437.1,27437.15,27437.1,27437.15,40
9/10/2018 11:52:00 AM,27437.1,27437.1,27437.1,27437.1,0
9/10/2018 11:51:00 AM,27437.1,27437.1,27437.1,27437.1,0
9/10/2018 11:50:00 AM,27450,27450,27437.1,27437.1,40
9/10/2018 11:49:00 AM,27450,27450,27450,27450,0
9/10/2018 11:48:00 AM,27462.5,27462.5,27450,27450,40
9/10/2018 11:47:00 AM,27462.5,27462.5,27462.5,27462.5,0
9/10/2018 11:46:00 AM,27462.5,27462.5,27462.5,27462.5,0
9/10/2018 11:45:00 AM,27462.5,27462.5,27462.5,27462.5,0
9/10/2018 11:44:00 AM,27450,27462.5,27450,27462.5,40
9/10/2018 11:43:00 AM,27450,27450,27450,27450,0
9/10/2018 11:42:00 AM,27459.35,27459.35,27450,27450,40
9/10/2018 11:41:00 AM,27450.95,27459.35,27450.95,27459.35,160
9/10/2018 11:40:00 AM,27450.95,27450.95,27450.95,27450.95,0
9/10/2018 11:39:00 AM,27450.95,27450.95,27450.95,27450.95,0
9/10/2018 11:38:00 AM,27450.95,27450.95,27450.95,27450.95,0
9/10/2018 11:37:00 AM,27450.95,27450.95,27450.95,27450.95,0
9/10/2018 11:36:00 AM,27450.95,27450.95,27450.95,27450.95,0
9/10/2018 11:35:00 AM,27450.95,27450.95,27450.95,27450.95,0
9/10/2018 11:34:00 AM,27450,27450.95,27450,27450.95,40
9/10/2018 11:33:00 AM,27450,27450,27450,27450,0
9/10/2018 11:32:00 AM,27430,27450,27430,27450,160
9/10/2018 11:31:00 AM,27430,27430,27430,27430,0
9/10/2018 11:30:00 AM,27435,27435,27430,27430,600
9/10/2018 11:29:00 AM,27435,27435,27435,27435,0
9/10/2018 11:28:00 AM,27435,27435,27435,27435,0
9/10/2018 11:27:00 AM,27435,27435,27435,27435,0
9/10/2018 11:26:00 AM,27425.8,27435,27425.8,27435,40
9/10/2018 11:25:00 AM,27425.8,27425.8,27425.8,27425.8,0
9/10/2018 11:24:00 AM,27425.8,27425.8,27425.8,27425.8,0
9/10/2018 11:23:00 AM,27430,27435.75,27425.8,27425.8,120
9/10/2018 11:22:00 AM,27430,27430,27430,27430,40
9/10/2018 11:21:00 AM,27430,27430,27430,27430,0
9/10/2018 11:20:00 AM,27430,27430,27430,27430,0
9/10/2018 11:19:00 AM,27435,27435,27430,27430,40
9/10/2018 11:18:00 AM,27429.9,27435,27429.9,27435,40
9/10/2018 11:17:00 AM,27429.9,27429.9,27429.9,27429.9,0
9/10/2018 11:16:00 AM,27429.9,27429.9,27429.9,27429.9,0
9/10/2018 11:15:00 AM,27430,27430,27429.9,27429.9,40
9/10/2018 11:14:00 AM,27429.2,27438,27429.2,27430,160
9/10/2018 11:13:00 AM,27429.2,27429.2,27429.2,27429.2,0
9/10/2018 11:12:00 AM,27429.2,27429.2,27429.2,27429.2,0
9/10/2018 11:11:00 AM,27429.2,27429.2,27429.2,27429.2,0
9/10/2018 11:10:00 AM,27421.35,27429.2,27421.35,27429.2,40
9/10/2018 11:09:00 AM,27448,27448,27420,27421.35,560
9/10/2018 11:08:00 AM,27448,27448,27448,27448,160
9/10/2018 11:07:00 AM,27458,27458,27448,27448,360
9/10/2018 11:06:00 AM,27458,27458,27458,27458,0
9/10/2018 11:05:00 AM,27452,27458,27452,27458,40
9/10/2018 11:04:00 AM,27452,27452,27452,27452,0
9/10/2018 11:03:00 AM,27452,27452,27452,27452,0
9/10/2018 11:02:00 AM,27452,27452,27452,27452,0
9/10/2018 11:01:00 AM,27452,27452,27452,27452,0
9/10/2018 11:00:00 AM,27452,27452,27452,27452,80
9/10/2018 10:59:00 AM,27460,27460,27452,27452,120
9/10/2018 10:58:00 AM,27460,27460,27460,27460,0
9/10/2018 10:57:00 AM,27454,27460,27454,27460,40
9/10/2018 10:56:00 AM,27454,27454,27454,27454,0
9/10/2018 10:55:00 AM,27455,27459.1,27454,27454,80
9/10/2018 10:54:00 AM,27458.2,27458.2,27455,27455,80
9/10/2018 10:53:00 AM,27458,27458.2,27458,27458.2,40
9/10/2018 10:52:00 AM,27450,27458,27450,27458,40
9/10/2018 10:51:00 AM,27450,27450,27450,27450,0
9/10/2018 10:50:00 AM,27450,27450,27450,27450,0
9/10/2018 10:49:00 AM,27450,27450,27450,27450,0
9/10/2018 10:48:00 AM,27454.95,27454.95,27450,27450,80
9/10/2018 10:47:00 AM,27450,27454.95,27450,27454.95,120
9/10/2018 10:46:00 AM,27450,27450,27450,27450,0
9/10/2018 10:45:00 AM,27450,27450,27450,27450,40
9/10/2018 10:44:00 AM,27450,27450,27450,27450,0
9/10/2018 10:43:00 AM,27450.55,27450.55,27450,27450,40
9/10/2018 10:42:00 AM,27459.8,27460.05,27450.55,27450.55,1400
9/10/2018 10:41:00 AM,27462,27463.6,27459.8,27459.8,840
9/10/2018 10:40:00 AM,27460,27462,27460,27462,80
9/10/2018 10:39:00 AM,27460,27460,27460,27460,0
9/10/2018 10:38:00 AM,27455,27460,27450.05,27460,80
9/10/2018 10:37:00 AM,27455.05,27455.05,27455,27455,40
9/10/2018 10:36:00 AM,27461.55,27461.55,27455.05,27455.05,80
9/10/2018 10:35:00 AM,27466,27466,27461.55,27461.55,80
9/10/2018 10:34:00 AM,27490.95,27490.95,27466,27466,40
9/10/2018 10:33:00 AM,27481.3,27490.95,27481.3,27490.95,200
9/10/2018 10:32:00 AM,27481.3,27481.3,27481.3,27481.3,0
9/10/2018 10:31:00 AM,27481.3,27481.3,27481.3,27481.3,0
9/10/2018 10:30:00 AM,27485.45,27485.45,27481.3,27481.3,80
9/10/2018 10:29:00 AM,27486.9,27486.9,27485.45,27485.45,40
9/10/2018 10:28:00 AM,27466.05,27493.75,27466.05,27486.9,120
9/10/2018 10:27:00 AM,27466.05,27466.05,27466.05,27466.05,0
9/10/2018 10:26:00 AM,27474,27474,27466.05,27466.05,80
9/10/2018 10:25:00 AM,27476.4,27476.4,27474,27474,160
9/10/2018 10:24:00 AM,27470,27476.4,27470,27476.4,80
9/10/2018 10:23:00 AM,27470,27470,27470,27470,40
9/10/2018 10:22:00 AM,27470,27470,27470,27470,0
9/10/2018 10:21:00 AM,27469,27470,27469,27470,200
9/10/2018 10:20:00 AM,27466.15,27486.65,27466.15,27469,240
9/10/2018 10:19:00 AM,27472,27478,27466.15,27466.15,280
9/10/2018 10:18:00 AM,27463.3,27479,27463.3,27472,440
9/10/2018 10:17:00 AM,27470,27470,27463.3,27463.3,200
9/10/2018 10:16:00 AM,27470,27475.45,27462,27470,720
9/10/2018 10:15:00 AM,27470,27470,27461,27470,240
9/10/2018 10:14:00 AM,27475,27475,27470,27470,440
9/10/2018 10:13:00 AM,27462,27476.75,27462,27475,120
9/10/2018 10:12:00 AM,27469,27469,27462,27462,40
9/10/2018 10:11:00 AM,27469,27469,27469,27469,0
9/10/2018 10:10:00 AM,27467.9,27469,27467.9,27469,40
9/10/2018 10:09:00 AM,27467.9,27467.9,27467.9,27467.9,0
9/10/2018 10:08:00 AM,27463.85,27469,27463.85,27467.9,80
9/10/2018 10:07:00 AM,27460.75,27463.85,27460.75,27463.85,120
9/10/2018 10:06:00 AM,27460,27460.75,27460,27460.75,40
9/10/2018 10:05:00 AM,27459.05,27460.1,27443.6,27460,1080
9/10/2018 10:04:00 AM,27463.7,27469.35,27455.2,27459.05,760
9/10/2018 10:03:00 AM,27500,27500,27463.7,27463.7,880
9/10/2018 10:02:00 AM,27506.3,27510.95,27500,27500,760
9/10/2018 10:01:00 AM,27498,27506.3,27498,27506.3,80
9/10/2018 10:00:00 AM,27505,27505,27495,27501.6,1480
9/10/2018 9:59:00 AM,27514.05,27514.05,27500,27505,640
9/10/2018 9:58:00 AM,27505,27514.05,27505,27514.05,120
9/10/2018 9:57:00 AM,27520,27520,27505,27505,280
9/10/2018 9:56:00 AM,27520,27520,27520,27520,0
9/10/2018 9:55:00 AM,27538.8,27538.8,27515.15,27520,400
9/10/2018 9:54:00 AM,27538.8,27538.8,27538.8,27538.8,0
9/10/2018 9:53:00 AM,27529.55,27540.9,27529.55,27538.8,120
9/10/2018 9:52:00 AM,27534.35,27534.35,27526.95,27529.55,160
9/10/2018 9:51:00 AM,27521,27534.35,27521,27534.35,40
9/10/2018 9:50:00 AM,27534.25,27534.25,27521,27521,40
9/10/2018 9:49:00 AM,27530,27534.25,27530,27534.25,40
9/10/2018 9:48:00 AM,27525,27530,27525,27530,40
9/10/2018 9:47:00 AM,27517,27525,27517,27525,40
9/10/2018 9:46:00 AM,27515,27517,27515,27517,80
9/10/2018 9:45:00 AM,27519.85,27519.85,27515,27515,40
9/10/2018 9:44:00 AM,27519.85,27519.85,27519.85,27519.85,0
9/10/2018 9:43:00 AM,27497.15,27522.3,27497.15,27519.85,160
9/10/2018 9:42:00 AM,27497.15,27497.15,27497.15,27497.15,0
9/10/2018 9:41:00 AM,27497.15,27497.15,27497.15,27497.15,0
9/10/2018 9:40:00 AM,27497.15,27497.15,27497.15,27497.15,0
9/10/2018 9:39:00 AM,27505,27505,27490,27497.15,1040
9/10/2018 9:38:00 AM,27501.75,27505,27500,27505,80
9/10/2018 9:37:00 AM,27497.9,27502,27497.7,27501.75,480
9/10/2018 9:36:00 AM,27490.6,27497.9,27490,27497.9,240
9/10/2018 9:35:00 AM,27502,27502,27482.35,27490.6,1000
9/10/2018 9:34:00 AM,27520,27520,27501,27502,200
9/10/2018 9:33:00 AM,27521,27525.05,27520,27520,80
9/10/2018 9:32:00 AM,27530,27530,27516.75,27521,120
9/10/2018 9:31:00 AM,27530,27530,27530,27530,0
9/10/2018 9:30:00 AM,27538.45,27538.45,27530,27530,40
9/10/2018 9:29:00 AM,27557.8,27557.8,27538.45,27538.45,40
9/10/2018 9:28:00 AM,27560,27560,27557.8,27557.8,40
9/10/2018 9:27:00 AM,27544.6,27560,27544.6,27560,120
9/10/2018 9:26:00 AM,27556.2,27563.45,27544.6,27544.6,120
9/10/2018 9:25:00 AM,27552.55,27560,27552.55,27556.2,160
9/10/2018 9:24:00 AM,27539.7,27539.7,27533.8,27538.8,80
9/10/2018 9:23:00 AM,27515,27539.7,27515,27539.7,240
9/10/2018 9:22:00 AM,27531.3,27531.3,27515,27515,40
9/10/2018 9:21:00 AM,27522,27536.7,27522,27531.3,640
9/10/2018 9:20:00 AM,27561.6,27561.6,27528,27528,400
9/10/2018 9:19:00 AM,27529.4,27561.6,27529.4,27561.6,320
9/10/2018 9:18:00 AM,27530,27530,27521,27529.4,120
9/10/2018 9:17:00 AM,27544.5,27544.5,27529.9,27530,920
9/10/2018 9:16:00 AM,27531.1,27544.5,27525,27544.5,840
9/10/2018 9:15:00 AM,27522.5,27538.65,27494.45,27531.1,920
