Date,BANKNIFTY18SEP27300CE O,BANKNIFTY18SEP27300CE H,BANKNIFTY18SEP27300CE L,BANKNIFTY18SEP27300CE C,BANKNIFTY18SEP27300CE V
9/11/2018 3:29:00 PM,175,177.85,172.1,172.1,1000
9/11/2018 3:28:00 PM,175,178,174,175,600
9/11/2018 3:27:00 PM,176.9,177,175,175,400
9/11/2018 3:26:00 PM,175,176.9,175,176.9,1320
9/11/2018 3:25:00 PM,172.2,175.25,172.2,175,600
9/11/2018 3:24:00 PM,171.35,175.1,171.35,172.2,1800
9/11/2018 3:23:00 PM,176.25,176.25,170,171.35,1880
9/11/2018 3:22:00 PM,176.25,179.25,176.25,176.25,960
9/11/2018 3:21:00 PM,180,180,174.55,176.25,520
9/11/2018 3:20:00 PM,184.2,184.2,179.95,180,1240
9/11/2018 3:19:00 PM,183.6,184.2,181.35,184.2,440
9/11/2018 3:18:00 PM,189.8,189.8,182.1,183.6,800
9/11/2018 3:17:00 PM,179.35,189.8,179.35,189.8,400
9/11/2018 3:16:00 PM,180,184.95,175.4,179.35,400
9/11/2018 3:15:00 PM,191.5,191.5,180,180,240
9/11/2018 3:14:00 PM,195,195,191.5,191.5,120
9/11/2018 3:13:00 PM,194.2,197,194,195,600
9/11/2018 3:12:00 PM,187.2,193.9,187.2,193.9,760
9/11/2018 3:11:00 PM,193.4,193.4,187.2,187.2,240
9/11/2018 3:10:00 PM,195,195,192.3,193.4,440
9/11/2018 3:09:00 PM,196.7,196.7,192.8,195,320
9/11/2018 3:08:00 PM,191.2,197,191.2,196.7,360
9/11/2018 3:07:00 PM,196.55,196.55,191.2,191.2,120
9/11/2018 3:06:00 PM,198.7,198.7,196,196.55,160
9/11/2018 3:05:00 PM,197.45,198.7,197.45,198.7,40
9/11/2018 3:04:00 PM,200.1,200.1,197.05,197.45,160
9/11/2018 3:03:00 PM,206.25,206.25,200.1,200.1,80
9/11/2018 3:02:00 PM,195.8,206.25,195.8,206.25,520
9/11/2018 3:01:00 PM,196,197,191.55,195.8,880
9/11/2018 3:00:00 PM,197.25,197.25,193.1,196,440
9/11/2018 2:59:00 PM,200,200,194.35,197.25,560
9/11/2018 2:58:00 PM,207.4,208.05,200,200,1600
9/11/2018 2:57:00 PM,200.6,207.4,200.6,207.4,160
9/11/2018 2:56:00 PM,207,207,200.6,200.6,240
9/11/2018 2:55:00 PM,211,214.95,207,207,240
9/11/2018 2:54:00 PM,219.85,219.85,209.35,211,320
9/11/2018 2:53:00 PM,220,220,219.85,219.85,40
9/11/2018 2:52:00 PM,218.05,220,215.25,220,160
9/11/2018 2:51:00 PM,217,218.3,216,218.05,600
9/11/2018 2:50:00 PM,224.15,224.15,217,217,200
9/11/2018 2:49:00 PM,228,228,224.15,224.15,40
9/11/2018 2:48:00 PM,234,234.5,228,228,120
9/11/2018 2:47:00 PM,233.3,234,233.3,234,40
9/11/2018 2:46:00 PM,225,235.3,225,233.3,280
9/11/2018 2:45:00 PM,220.75,225.45,218.3,225,840
9/11/2018 2:44:00 PM,220.65,223.55,220,220.75,440
9/11/2018 2:43:00 PM,222,224.95,220.6,220.65,720
9/11/2018 2:42:00 PM,225,227,222,222,280
9/11/2018 2:41:00 PM,221.8,227.4,221.8,225,520
9/11/2018 2:40:00 PM,219.5,222.8,219.5,221.8,680
9/11/2018 2:39:00 PM,214.6,220,214.6,219.5,2240
