Date,BANKNIFTY18SEP26900PE O,BANKNIFTY18SEP26900PE H,BANKNIFTY18SEP26900PE L,BANKNIFTY18SEP26900PE C,BANKNIFTY18SEP26900PE V
9/11/2018 3:29:00 PM,343,348.55,333.05,343.75,2080
9/11/2018 3:28:00 PM,330.65,343,330.65,343,3800
9/11/2018 3:27:00 PM,336.85,337.9,330.65,330.65,520
9/11/2018 3:26:00 PM,333.9,336.9,326.15,336.85,320
9/11/2018 3:25:00 PM,332.5,333.9,330,333.9,880
9/11/2018 3:24:00 PM,325.65,333.4,325.65,332.5,360
9/11/2018 3:23:00 PM,322.65,329.6,322.65,325.65,1440
9/11/2018 3:22:00 PM,330.4,330.4,323.2,323.2,120
9/11/2018 3:21:00 PM,330.4,330.4,330.4,330.4,0
9/11/2018 3:20:00 PM,320,330.5,318.1,330.4,400
9/11/2018 3:19:00 PM,321.15,321.15,318.75,320,120
9/11/2018 3:18:00 PM,324.9,324.9,321.15,321.15,80
9/11/2018 3:17:00 PM,333.5,333.5,324.9,324.9,80
9/11/2018 3:16:00 PM,329.75,333.5,329.75,333.5,520
9/11/2018 3:15:00 PM,313.55,329.75,313.55,329.75,160
9/11/2018 3:14:00 PM,315,315,313.55,313.55,40
9/11/2018 3:13:00 PM,325.6,325.6,315,315,120
9/11/2018 3:12:00 PM,325.75,333.05,320,325.6,440
9/11/2018 3:11:00 PM,325.75,325.75,325.7,325.75,440
9/11/2018 3:10:00 PM,325.75,325.75,325.75,325.75,0
9/11/2018 3:09:00 PM,318.7,325.75,318.7,325.75,80
9/11/2018 3:08:00 PM,319.75,323,317.55,318.7,320
9/11/2018 3:07:00 PM,317.1,326.85,317.1,319.75,1000
9/11/2018 3:06:00 PM,320.3,323.7,317.1,317.1,480
9/11/2018 3:05:00 PM,315,320.3,315,320.3,400
9/11/2018 3:04:00 PM,303.55,311.25,303.55,311.25,40
9/11/2018 3:03:00 PM,307.05,307.15,303.55,303.55,160
9/11/2018 3:02:00 PM,322.6,322.6,307.05,307.05,640
9/11/2018 3:01:00 PM,325.3,328.2,322.6,322.6,600
9/11/2018 3:00:00 PM,325,325.3,325,325.3,80
9/11/2018 2:59:00 PM,306,332.2,306,325,600
9/11/2018 2:58:00 PM,302.35,311.75,298.8,306,840
9/11/2018 2:57:00 PM,301.45,312.25,301.45,302.35,360
9/11/2018 2:56:00 PM,296,307.4,296,301.45,680
9/11/2018 2:55:00 PM,287.45,296,287.45,296,400
9/11/2018 2:54:00 PM,284.7,295,284.7,287.45,600
9/11/2018 2:53:00 PM,283.15,287,280.65,284.7,640
9/11/2018 2:52:00 PM,287.5,287.95,279.45,283.15,400
9/11/2018 2:51:00 PM,282.1,291.95,282.1,287.5,520
9/11/2018 2:50:00 PM,279.95,282.1,274.5,282.1,1000
9/11/2018 2:49:00 PM,274.8,279.95,274.2,279.95,680
9/11/2018 2:48:00 PM,264,275.15,264,274.8,840
9/11/2018 2:47:00 PM,262.8,267.05,262.15,264,640
9/11/2018 2:46:00 PM,265.45,268.7,259.65,262.8,1040
9/11/2018 2:45:00 PM,276.6,281.8,265.45,265.45,1560
9/11/2018 2:44:00 PM,278.3,280.5,274.2,276.6,800
9/11/2018 2:43:00 PM,277.35,278.3,271,278.3,520
9/11/2018 2:42:00 PM,270,278.3,270,277.35,600
9/11/2018 2:41:00 PM,270.1,270.1,270,270,40
9/11/2018 2:40:00 PM,271.05,274.75,270,270.1,280
9/11/2018 2:39:00 PM,276.15,277,271,271.05,720
9/11/2018 2:38:00 PM,280,283.15,276.15,276.15,1600
9/11/2018 2:37:00 PM,271,280,271,280,280
9/11/2018 2:36:00 PM,268.65,272.8,268.65,272.8,80
9/11/2018 2:35:00 PM,272.45,274.5,268.65,268.65,120
9/11/2018 2:34:00 PM,264.85,272.45,264.85,272.45,160
9/11/2018 2:33:00 PM,269.95,269.95,264.85,264.85,80
9/11/2018 2:32:00 PM,264.5,270,264.5,269.95,1520
9/11/2018 2:31:00 PM,260.9,264.5,260.9,264.5,40
9/11/2018 2:30:00 PM,265.25,270.3,260.9,260.9,120
9/11/2018 2:29:00 PM,266,273.9,265.25,265.25,480
9/11/2018 2:28:00 PM,256.45,266,256.45,266,600
9/11/2018 2:27:00 PM,250.55,256.45,249.95,256.45,280
9/11/2018 2:26:00 PM,257,258.65,250.55,250.55,120
9/11/2018 2:25:00 PM,257.65,259,257,257,320
9/11/2018 2:24:00 PM,264.1,266.5,256.35,257.65,920
9/11/2018 2:23:00 PM,258.1,264.7,258.1,264.1,280
9/11/2018 2:22:00 PM,255,264.35,255,264.35,280
9/11/2018 2:21:00 PM,238.95,255,238.95,255,120
9/11/2018 2:20:00 PM,251.05,251.05,238.95,238.95,160
9/11/2018 2:19:00 PM,250,251.05,245.75,251.05,80
9/11/2018 2:18:00 PM,250,255.45,250,250,120
9/11/2018 2:17:00 PM,241.2,250,241.2,250,680
9/11/2018 2:16:00 PM,239,241.2,239,241.2,160
9/11/2018 2:15:00 PM,234.25,239,234.25,239,320
9/11/2018 2:14:00 PM,225,234.25,225,234.25,120
9/11/2018 2:13:00 PM,222.45,229.25,222.45,225,80
9/11/2018 2:12:00 PM,223.4,223.4,222,222.45,400
9/11/2018 2:11:00 PM,229.95,229.95,223.4,223.4,2000
9/11/2018 2:10:00 PM,229.8,234,225.5,229.95,120
9/11/2018 2:09:00 PM,226.5,230.8,225,229.8,440
9/11/2018 2:08:00 PM,225.45,226.95,224,226.5,880
9/11/2018 2:07:00 PM,218.55,225.45,218.55,225.45,560
9/11/2018 2:06:00 PM,213.6,218.55,213.6,218.55,40
9/11/2018 2:05:00 PM,212.05,213.6,212.05,213.6,80
9/11/2018 2:04:00 PM,212.05,212.05,212.05,212.05,80
9/11/2018 2:03:00 PM,217,217,212.05,212.05,160
9/11/2018 2:02:00 PM,222.7,222.7,217,217,120
9/11/2018 2:01:00 PM,220,223,220,222.7,1280
9/11/2018 2:00:00 PM,209.2,220,209.2,220,560
9/11/2018 1:59:00 PM,202.35,209.2,202.35,209.2,40
9/11/2018 1:58:00 PM,202.35,203,202.35,202.35,80
9/11/2018 1:57:00 PM,202.35,202.35,202.35,202.35,40
9/11/2018 1:56:00 PM,207.05,207.05,202.35,202.35,40
9/11/2018 1:55:00 PM,206.8,210,206.8,207.05,80
9/11/2018 1:54:00 PM,206.8,206.8,206.8,206.8,0
9/11/2018 1:53:00 PM,206.8,206.8,206.8,206.8,0
9/11/2018 1:52:00 PM,213.55,213.55,206.8,206.8,80
9/11/2018 1:51:00 PM,196.45,213.55,196.45,213.55,360
9/11/2018 1:50:00 PM,202.8,202.8,196.45,196.45,200
9/11/2018 1:49:00 PM,194.35,202.8,189.35,202.8,160
9/11/2018 1:48:00 PM,194.35,194.35,194.35,194.35,0
9/11/2018 1:47:00 PM,194.35,194.35,194.35,194.35,0
9/11/2018 1:46:00 PM,168,194.35,168,194.35,120
9/11/2018 1:45:00 PM,158,168,158,168,40
9/11/2018 1:44:00 PM,158,158,158,158,0
9/11/2018 1:43:00 PM,158,158,158,158,0
9/11/2018 1:42:00 PM,158,158,158,158,0
9/11/2018 1:41:00 PM,158,158,158,158,0
9/11/2018 1:40:00 PM,158,158,158,158,0
9/11/2018 1:39:00 PM,158,158,158,158,0
9/11/2018 1:38:00 PM,158,158,158,158,0
9/11/2018 1:37:00 PM,158,158,158,158,0
9/11/2018 1:36:00 PM,158,158,158,158,0
9/11/2018 1:35:00 PM,159.65,159.65,158,158,80
9/11/2018 1:34:00 PM,159.65,159.65,159.65,159.65,0
9/11/2018 1:33:00 PM,164.1,164.1,159.65,159.65,40
9/11/2018 1:32:00 PM,160.1,164.1,160.1,164.1,80
9/11/2018 1:31:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:30:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:29:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:28:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:27:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:26:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:25:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:24:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:23:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:22:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:21:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:20:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:19:00 PM,160.1,160.1,160.1,160.1,0
9/11/2018 1:18:00 PM,155,160.1,155,160.1,40
9/11/2018 1:17:00 PM,155,155,155,155,0
9/11/2018 1:16:00 PM,155,155,155,155,0
9/11/2018 1:15:00 PM,155,155,155,155,0
9/11/2018 1:14:00 PM,155,155,155,155,0
9/11/2018 1:13:00 PM,155,155,155,155,0
9/11/2018 1:12:00 PM,155,155,155,155,0
9/11/2018 1:11:00 PM,155,155,155,155,0
9/11/2018 1:10:00 PM,155,155,155,155,0
9/11/2018 1:09:00 PM,160.05,160.05,155,155,80
9/11/2018 1:08:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 1:07:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 1:06:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 1:05:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 1:04:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 1:03:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 1:02:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 1:01:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 1:00:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 12:59:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 12:58:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 12:57:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 12:56:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 12:55:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 12:54:00 PM,160.05,160.05,160.05,160.05,0
9/11/2018 12:53:00 PM,155.65,160.05,155.65,160.05,200
9/11/2018 12:52:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:51:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:50:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:49:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:48:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:47:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:46:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:45:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:44:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:43:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:42:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:41:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:40:00 PM,155.65,155.65,155.65,155.65,0
9/11/2018 12:39:00 PM,157.3,157.3,155.65,155.65,80
9/11/2018 12:38:00 PM,157.3,157.3,157.3,157.3,0
9/11/2018 12:37:00 PM,157.3,157.3,157.3,157.3,0
9/11/2018 12:36:00 PM,157.3,157.3,157.3,157.3,0
9/11/2018 12:35:00 PM,155.9,157.3,155.9,157.3,40
9/11/2018 12:34:00 PM,156.35,156.35,155.9,155.9,120
9/11/2018 12:33:00 PM,163.3,163.3,156.35,156.35,80
9/11/2018 12:32:00 PM,163.3,163.3,163.3,163.3,0
