Date,BANKNIFTY18SEP27800PE O,BANKNIFTY18SEP27800PE H,BANKNIFTY18SEP27800PE L,BANKNIFTY18SEP27800PE C,BANKNIFTY18SEP27800PE V
9/11/2018 3:29:00 PM,899,899,899,899,0
9/11/2018 3:28:00 PM,899,899,899,899,0
9/11/2018 3:27:00 PM,899,899,899,899,0
9/11/2018 3:26:00 PM,899,899,899,899,0
9/11/2018 3:25:00 PM,899,899,899,899,0
9/11/2018 3:24:00 PM,899,899,899,899,0
9/11/2018 3:23:00 PM,899,899,899,899,0
9/11/2018 3:22:00 PM,899,899,899,899,0
9/11/2018 3:21:00 PM,899,899,899,899,0
9/11/2018 3:20:00 PM,899,899,899,899,40
9/11/2018 3:19:00 PM,909.9,909.9,909.9,909.9,0
9/11/2018 3:18:00 PM,909.9,909.9,909.9,909.9,0
9/11/2018 3:17:00 PM,901.95,909.9,901.95,909.9,80
9/11/2018 3:16:00 PM,901.95,901.95,901.95,901.95,0
9/11/2018 3:15:00 PM,901.95,901.95,901.95,901.95,0
9/11/2018 3:14:00 PM,901.95,901.95,901.95,901.95,0
9/11/2018 3:13:00 PM,901.95,901.95,901.95,901.95,0
9/11/2018 3:12:00 PM,901.95,901.95,901.95,901.95,0
9/11/2018 3:11:00 PM,901.95,901.95,901.95,901.95,0
9/11/2018 3:10:00 PM,901.95,901.95,901.95,901.95,0
9/11/2018 3:09:00 PM,895,901.95,895,901.95,40
9/11/2018 3:08:00 PM,895,895,895,895,0
9/11/2018 3:07:00 PM,813,895,813,895,40
9/11/2018 3:06:00 PM,813,813,813,813,0
9/11/2018 3:05:00 PM,813,813,813,813,0
9/11/2018 3:04:00 PM,813,813,813,813,0
9/11/2018 3:03:00 PM,813,813,813,813,0
9/11/2018 3:02:00 PM,813,813,813,813,0
9/11/2018 3:01:00 PM,813,813,813,813,0
9/11/2018 3:00:00 PM,813,813,813,813,0
9/11/2018 2:59:00 PM,813,813,813,813,0
9/11/2018 2:58:00 PM,813,813,813,813,0
9/11/2018 2:57:00 PM,813,813,813,813,0
9/11/2018 2:56:00 PM,813,813,813,813,0
9/11/2018 2:55:00 PM,813,813,813,813,0
9/11/2018 2:54:00 PM,813,813,813,813,0
9/11/2018 2:53:00 PM,813,813,813,813,0
9/11/2018 2:52:00 PM,813,813,813,813,0
9/11/2018 2:51:00 PM,813,813,813,813,0
9/11/2018 2:50:00 PM,813,813,813,813,0
9/11/2018 2:49:00 PM,813,813,813,813,0
9/11/2018 2:48:00 PM,813,813,813,813,0
9/11/2018 2:47:00 PM,813,813,813,813,0
9/11/2018 2:46:00 PM,813,813,813,813,0
9/11/2018 2:45:00 PM,812.85,813,812.85,813,280
9/11/2018 2:44:00 PM,812.85,812.85,812.85,812.85,0
9/11/2018 2:43:00 PM,812.85,812.85,812.85,812.85,0
9/11/2018 2:42:00 PM,812.85,812.85,812.85,812.85,0
9/11/2018 2:41:00 PM,816.25,816.25,796,812.85,120
9/11/2018 2:40:00 PM,815.45,816.25,815.45,816.25,40
9/11/2018 2:39:00 PM,815.45,815.45,815.45,815.45,0
9/11/2018 2:38:00 PM,815.45,815.45,815.45,815.45,0
9/11/2018 2:37:00 PM,796,815.45,796,815.45,40
9/11/2018 2:36:00 PM,796,796,796,796,0
9/11/2018 2:35:00 PM,796,796,796,796,0
9/11/2018 2:34:00 PM,796,796,796,796,0
9/11/2018 2:33:00 PM,811.8,811.8,796,796,120
9/11/2018 2:32:00 PM,796,811.8,796,811.8,160
9/11/2018 2:31:00 PM,796,796,796,796,0
9/11/2018 2:30:00 PM,796,796,796,796,0
9/11/2018 2:29:00 PM,796,796,796,796,0
9/11/2018 2:28:00 PM,770,796,770,796,40
9/11/2018 2:27:00 PM,770,770,770,770,0
9/11/2018 2:26:00 PM,767.15,770,767.15,770,120
9/11/2018 2:25:00 PM,767.15,767.15,767.15,767.15,0
9/11/2018 2:24:00 PM,767.15,767.15,767.15,767.15,0
9/11/2018 2:23:00 PM,767.15,767.15,767.15,767.15,0
9/11/2018 2:22:00 PM,752,775.25,752,767.15,160
9/11/2018 2:21:00 PM,740,752,740,752,40
9/11/2018 2:20:00 PM,740,740,740,740,0
9/11/2018 2:19:00 PM,740,740,740,740,0
9/11/2018 2:18:00 PM,740,740,740,740,0
9/11/2018 2:17:00 PM,740,740,740,740,0
9/11/2018 2:16:00 PM,740,740,740,740,40
9/11/2018 2:15:00 PM,697.75,720.25,697.75,720.25,40
9/11/2018 2:14:00 PM,697.75,697.75,697.75,697.75,0
9/11/2018 2:13:00 PM,697.75,697.75,697.75,697.75,0
9/11/2018 2:12:00 PM,697.75,697.75,697.75,697.75,0
9/11/2018 2:11:00 PM,697.75,697.75,697.75,697.75,0
9/11/2018 2:10:00 PM,697.75,697.75,697.75,697.75,0
9/11/2018 2:09:00 PM,697.75,697.75,697.75,697.75,0
9/11/2018 2:08:00 PM,681.2,697.75,681.2,697.75,40
9/11/2018 2:07:00 PM,681.2,681.2,681.2,681.2,0
9/11/2018 2:06:00 PM,684.2,684.2,681.2,681.2,40
9/11/2018 2:05:00 PM,684.2,684.2,684.2,684.2,0
9/11/2018 2:04:00 PM,708.15,708.15,684.2,684.2,160
9/11/2018 2:03:00 PM,708.15,708.15,708.15,708.15,0
9/11/2018 2:02:00 PM,708.15,708.15,708.15,708.15,0
9/11/2018 2:01:00 PM,668,708.15,668,708.15,40
9/11/2018 2:00:00 PM,668,668,668,668,0
9/11/2018 1:59:00 PM,668,668,668,668,0
9/11/2018 1:58:00 PM,668,668,668,668,0
9/11/2018 1:57:00 PM,668,668,668,668,0
9/11/2018 1:56:00 PM,668,668,668,668,0
9/11/2018 1:55:00 PM,675,675,668,668,40
9/11/2018 1:54:00 PM,675,675,675,675,0
9/11/2018 1:53:00 PM,675,675,675,675,0
9/11/2018 1:52:00 PM,675,675,675,675,0
9/11/2018 1:51:00 PM,556.8,675,556.8,675,40
9/11/2018 1:50:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:49:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:48:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:47:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:46:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:45:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:44:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:43:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:42:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:41:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:40:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:39:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:38:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:37:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:36:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:35:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:34:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:33:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:32:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:31:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:30:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:29:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:28:00 PM,556.8,556.8,556.8,556.8,0
9/11/2018 1:27:00 PM,556.8,556.8,556.8,556.8,0
