Date,USDINR18OCTFUT O,USDINR18OCTFUT H,USDINR18OCTFUT L,USDINR18OCTFUT C,USDINR18OCTFUT V
9/10/2018 10:24:00 AM,72.7725,72.7725,72.76,72.77,447
9/10/2018 10:23:00 AM,72.7725,72.7825,72.7725,72.7725,71
9/10/2018 10:22:00 AM,72.765,72.7825,72.765,72.7725,358
9/10/2018 10:21:00 AM,72.76,72.77,72.76,72.765,237
9/10/2018 10:20:00 AM,72.7725,72.7725,72.76,72.76,176
9/10/2018 10:19:00 AM,72.7725,72.7825,72.7675,72.7725,371
9/10/2018 10:18:00 AM,72.755,72.7725,72.755,72.77,444
9/10/2018 10:17:00 AM,72.7475,72.76,72.745,72.755,207
9/10/2018 10:16:00 AM,72.755,72.755,72.7425,72.7475,144
9/10/2018 10:15:00 AM,72.76,72.76,72.745,72.755,103
9/10/2018 10:14:00 AM,72.745,72.765,72.745,72.76,471
9/10/2018 10:13:00 AM,72.75,72.7575,72.745,72.745,327
9/10/2018 10:12:00 AM,72.7425,72.755,72.74,72.75,277
9/10/2018 10:11:00 AM,72.75,72.7525,72.7425,72.7425,69
9/10/2018 10:10:00 AM,72.75,72.755,72.745,72.75,183
9/10/2018 10:09:00 AM,72.75,72.7525,72.745,72.75,119
9/10/2018 10:08:00 AM,72.745,72.7575,72.7375,72.75,604
9/10/2018 10:07:00 AM,72.765,72.765,72.7375,72.745,981
9/10/2018 10:06:00 AM,72.7675,72.77,72.76,72.765,464
9/10/2018 10:05:00 AM,72.755,72.77,72.7525,72.77,263
9/10/2018 10:04:00 AM,72.755,72.7625,72.7525,72.755,213
9/10/2018 10:03:00 AM,72.7575,72.7675,72.7575,72.76,376
9/10/2018 10:02:00 AM,72.7575,72.76,72.7525,72.7575,286
9/10/2018 10:01:00 AM,72.7675,72.77,72.755,72.7575,475
9/10/2018 10:00:00 AM,72.77,72.77,72.7575,72.7675,468
9/10/2018 9:59:00 AM,72.7825,72.79,72.77,72.77,668
9/10/2018 9:58:00 AM,72.78,72.7875,72.7775,72.7825,447
9/10/2018 9:57:00 AM,72.7975,72.8025,72.775,72.78,729
9/10/2018 9:56:00 AM,72.78,72.7975,72.78,72.7975,856
9/10/2018 9:55:00 AM,72.7775,72.78,72.7775,72.78,149
9/10/2018 9:54:00 AM,72.7925,72.7925,72.775,72.7775,260
9/10/2018 9:53:00 AM,72.7875,72.7925,72.78,72.7925,926
9/10/2018 9:52:00 AM,72.7775,72.79,72.7725,72.7875,937
9/10/2018 9:51:00 AM,72.785,72.7875,72.775,72.7775,207
9/10/2018 9:50:00 AM,72.7675,72.79,72.7675,72.785,972
9/10/2018 9:49:00 AM,72.77,72.78,72.765,72.7675,641
9/10/2018 9:48:00 AM,72.765,72.77,72.7525,72.765,565
9/10/2018 9:47:00 AM,72.7575,72.7775,72.75,72.765,614
9/10/2018 9:46:00 AM,72.77,72.77,72.745,72.755,1226
9/10/2018 9:45:00 AM,72.735,72.7775,72.72,72.77,2405
9/10/2018 9:44:00 AM,72.72,72.7375,72.72,72.735,699
9/10/2018 9:43:00 AM,72.7175,72.7225,72.715,72.72,102
9/10/2018 9:42:00 AM,72.705,72.7175,72.7,72.7175,119
9/10/2018 9:41:00 AM,72.7125,72.72,72.705,72.705,231
9/10/2018 9:40:00 AM,72.7025,72.7125,72.7,72.7125,445
9/10/2018 9:39:00 AM,72.73,72.735,72.7,72.7025,1072
9/10/2018 9:38:00 AM,72.72,72.74,72.72,72.73,1270
9/10/2018 9:37:00 AM,72.7275,72.7275,72.715,72.72,1115
9/10/2018 9:36:00 AM,72.7075,72.73,72.6975,72.7275,1328
9/10/2018 9:35:00 AM,72.6725,72.7175,72.67,72.7125,1146
9/10/2018 9:34:00 AM,72.6775,72.685,72.6675,72.6725,825
9/10/2018 9:33:00 AM,72.6825,72.69,72.675,72.6775,1860
9/10/2018 9:32:00 AM,72.685,72.69,72.68,72.68,987
9/10/2018 9:31:00 AM,72.6775,72.685,72.67,72.685,361
9/10/2018 9:30:00 AM,72.6525,72.6775,72.6525,72.6775,351
9/10/2018 9:29:00 AM,72.6275,72.6675,72.625,72.65,3714
9/10/2018 9:28:00 AM,72.595,72.6275,72.595,72.6275,1824
9/10/2018 9:27:00 AM,72.5825,72.605,72.5825,72.595,1339
9/10/2018 9:26:00 AM,72.58,72.5825,72.575,72.5825,357
9/10/2018 9:25:00 AM,72.575,72.58,72.5725,72.58,332
9/10/2018 9:24:00 AM,72.58,72.58,72.57,72.575,443
9/10/2018 9:23:00 AM,72.5875,72.59,72.58,72.58,442
9/10/2018 9:22:00 AM,72.5825,72.5875,72.58,72.5875,388
9/10/2018 9:21:00 AM,72.58,72.585,72.58,72.5825,189
9/10/2018 9:20:00 AM,72.585,72.585,72.575,72.58,684
9/10/2018 9:19:00 AM,72.57,72.5875,72.56,72.585,8980
9/10/2018 9:18:00 AM,72.5775,72.58,72.56,72.56,3757
9/10/2018 9:17:00 AM,72.5775,72.5825,72.5775,72.5775,865
9/10/2018 9:16:00 AM,72.58,72.58,72.5775,72.5775,35
9/10/2018 9:15:00 AM,72.5775,72.5875,72.5775,72.58,871
9/10/2018 9:14:00 AM,72.575,72.58,72.5675,72.5775,1497
9/10/2018 9:13:00 AM,72.57,72.5775,72.5625,72.5775,587
9/10/2018 9:12:00 AM,72.58,72.5875,72.5675,72.57,848
9/10/2018 9:11:00 AM,72.56,72.5975,72.5575,72.58,4256
9/10/2018 9:10:00 AM,72.5875,72.59,72.56,72.56,1147
9/10/2018 9:09:00 AM,72.56,72.5875,72.5575,72.5875,1527
9/10/2018 9:08:00 AM,72.53,72.565,72.53,72.56,989
9/10/2018 9:07:00 AM,72.5175,72.53,72.505,72.53,499
9/10/2018 9:06:00 AM,72.52,72.53,72.5125,72.52,543
9/10/2018 9:05:00 AM,72.5525,72.5525,72.5,72.5125,2925
9/10/2018 9:04:00 AM,72.56,72.5625,72.5425,72.5525,2270
9/10/2018 9:03:00 AM,72.57,72.57,72.5575,72.56,2248
9/10/2018 9:02:00 AM,72.5675,72.5775,72.5675,72.57,6826
9/10/2018 9:01:00 AM,72.575,72.595,72.565,72.5675,3371
9/10/2018 9:00:00 AM,72.46,72.5975,72.46,72.5725,4260
