Date,BANKNIFTY19SEP1827500CE O,BANKNIFTY19SEP1827500CE H,BANKNIFTY19SEP1827500CE L,BANKNIFTY19SEP1827500CE C,BANKNIFTY19SEP1827500CE V
9/11/2018 3:29:00 PM,34.35,34.7,33,34.5,9880
9/11/2018 3:28:00 PM,35.3,35.5,34.15,34.55,9960
9/11/2018 3:27:00 PM,36,36,35.05,35.3,7720
9/11/2018 3:26:00 PM,35.2,36,34.95,36,6280
9/11/2018 3:25:00 PM,35.5,35.5,34.2,35.2,5680
9/11/2018 3:24:00 PM,35,35.85,34.75,35.5,8680
9/11/2018 3:23:00 PM,37,37,34.1,35,14760
9/11/2018 3:22:00 PM,36.45,37.2,36.15,37,7440
9/11/2018 3:21:00 PM,36,37.65,36,36.45,9520
9/11/2018 3:20:00 PM,38.45,39.3,36,36,10320
9/11/2018 3:19:00 PM,38.85,39.55,37.55,38.45,9200
9/11/2018 3:18:00 PM,38.65,38.85,37.5,38.55,9000
9/11/2018 3:17:00 PM,37.65,38.5,37.25,38.15,17360
9/11/2018 3:16:00 PM,36.2,37.7,35.65,37.45,14120
9/11/2018 3:15:00 PM,41.5,41.5,36.7,37,20600
9/11/2018 3:14:00 PM,43.55,43.95,40,41.5,17200
9/11/2018 3:13:00 PM,44.05,45.45,42.7,43.4,5680
9/11/2018 3:12:00 PM,39.5,44.1,39.25,44,6080
9/11/2018 3:11:00 PM,42.1,42.1,39.05,39.5,9520
9/11/2018 3:10:00 PM,43.55,44.25,41.65,42.4,12280
9/11/2018 3:09:00 PM,42.55,44.2,42,43.6,8120
9/11/2018 3:08:00 PM,43,44.4,41.95,42.55,11800
9/11/2018 3:07:00 PM,44.3,44.3,41.4,43,8640
9/11/2018 3:06:00 PM,44.4,46,43.35,44.3,7240
9/11/2018 3:05:00 PM,44,45.05,43.7,44.75,5040
9/11/2018 3:04:00 PM,45.8,45.9,43.95,44.2,7920
9/11/2018 3:03:00 PM,45.95,47.25,44.85,45.8,6520
9/11/2018 3:02:00 PM,45.6,47.2,44.05,45.95,10800
9/11/2018 3:01:00 PM,41.15,45.75,41.1,45.75,12200
9/11/2018 3:00:00 PM,42.85,43.5,40.5,41.25,12320
9/11/2018 2:59:00 PM,43.35,43.95,41.65,42.25,20160
9/11/2018 2:58:00 PM,48.05,48.6,43.45,43.7,14480
9/11/2018 2:57:00 PM,46.65,48.9,45.4,48.1,7440
9/11/2018 2:56:00 PM,49.15,50.65,46.3,47,9400
9/11/2018 2:55:00 PM,52.45,52.6,48.05,49.15,7160
9/11/2018 2:54:00 PM,53,53,50.75,52.1,5560
9/11/2018 2:53:00 PM,54.8,54.9,52.6,53,5040
9/11/2018 2:52:00 PM,55,55.55,53.15,54.8,7520
9/11/2018 2:51:00 PM,54.4,55,52.05,55,7560
9/11/2018 2:50:00 PM,55.4,55.85,54,54,5640
