Date,BANKNIFTY19SEP1826800CE O,BANKNIFTY19SEP1826800CE H,BANKNIFTY19SEP1826800CE L,BANKNIFTY19SEP1826800CE C,BANKNIFTY19SEP1826800CE V
9/11/2018 3:29:00 PM,270.8,283.9,262,262,600
9/11/2018 3:28:00 PM,271.65,271.65,268.1,270.8,480
9/11/2018 3:27:00 PM,272.55,273.15,269.9,271.65,680
9/11/2018 3:26:00 PM,271.25,272.95,267.85,272.55,400
9/11/2018 3:25:00 PM,268,278,266.2,271.25,1880
9/11/2018 3:24:00 PM,264.9,268,264.9,268,280
9/11/2018 3:23:00 PM,273.95,273.95,255.1,264.9,360
9/11/2018 3:22:00 PM,273.95,273.95,270,273.95,440
9/11/2018 3:21:00 PM,270,274.2,270,270,480
9/11/2018 3:20:00 PM,286.1,286.1,270,270,120
9/11/2018 3:19:00 PM,285.35,286.1,278.65,286.1,960
9/11/2018 3:18:00 PM,275,285.35,275,285.35,80
9/11/2018 3:17:00 PM,274.3,279.3,274,275,1040
9/11/2018 3:16:00 PM,280,280,269.75,274.25,440
9/11/2018 3:15:00 PM,289.5,291.3,280,280,160
9/11/2018 3:14:00 PM,297,297,289.5,289.5,120
9/11/2018 3:13:00 PM,298,300.05,290.6,297,280
9/11/2018 3:12:00 PM,285.2,298,285.2,298,40
9/11/2018 3:11:00 PM,294.45,296.95,285.2,285.2,400
9/11/2018 3:10:00 PM,300,300,294.45,294.45,120
9/11/2018 3:09:00 PM,301,301,295.05,300,280
9/11/2018 3:08:00 PM,305.05,305.05,299.25,301,560
9/11/2018 3:07:00 PM,309.95,309.95,300,305.05,80
9/11/2018 3:06:00 PM,312.75,312.75,309.95,309.95,80
9/11/2018 3:05:00 PM,312.75,312.75,312.75,312.75,0
9/11/2018 3:04:00 PM,312.75,312.75,309.05,312.75,640
9/11/2018 3:03:00 PM,312.75,312.75,312.75,312.75,0
9/11/2018 3:02:00 PM,308.9,313.95,308.05,312.75,360
9/11/2018 3:01:00 PM,300,309.8,300,308.9,80
9/11/2018 3:00:00 PM,296.3,300.2,292.2,300,760
9/11/2018 2:59:00 PM,304.5,304.95,294.75,296.3,600
9/11/2018 2:58:00 PM,320.85,325.95,309.9,309.9,680
9/11/2018 2:57:00 PM,320.85,320.85,320.85,320.85,0
9/11/2018 2:56:00 PM,339,339,320.85,320.85,80
9/11/2018 2:55:00 PM,339,339,339,339,0
9/11/2018 2:54:00 PM,339,339,339,339,0
9/11/2018 2:53:00 PM,339,339,339,339,0
9/11/2018 2:52:00 PM,339,339,339,339,0
9/11/2018 2:51:00 PM,347.65,347.65,339,339,40
9/11/2018 2:50:00 PM,366.6,366.6,345.3,347.65,120
9/11/2018 2:49:00 PM,366.6,366.6,366.6,366.6,0
9/11/2018 2:48:00 PM,366.6,366.6,366.6,366.6,0
9/11/2018 2:47:00 PM,366.6,366.6,366.6,366.6,0
9/11/2018 2:46:00 PM,366.6,366.6,366.6,366.6,0
9/11/2018 2:45:00 PM,347.2,366.6,347.2,366.6,80
9/11/2018 2:44:00 PM,347.2,347.2,347.2,347.2,0
9/11/2018 2:43:00 PM,347.2,347.2,347.2,347.2,0
9/11/2018 2:42:00 PM,358,358,347.2,347.2,160
9/11/2018 2:41:00 PM,345,358,345,358,80
9/11/2018 2:40:00 PM,345,345,345,345,0
9/11/2018 2:39:00 PM,347.95,348,345,345,160
9/11/2018 2:38:00 PM,347.95,347.95,347.95,347.95,0
9/11/2018 2:37:00 PM,355,355,347.95,347.95,40
9/11/2018 2:36:00 PM,353.05,355,353.05,355,120
9/11/2018 2:35:00 PM,357.75,357.75,353.05,353.05,40
9/11/2018 2:34:00 PM,363.4,363.4,357.75,357.75,40
9/11/2018 2:33:00 PM,366.3,366.3,363.4,363.4,40
9/11/2018 2:32:00 PM,366.3,366.3,366.3,366.3,0
9/11/2018 2:31:00 PM,370,370,366.3,366.3,40
9/11/2018 2:30:00 PM,370,370,370,370,0
9/11/2018 2:29:00 PM,369.7,370,369.7,370,120
9/11/2018 2:28:00 PM,375,375,369.7,369.7,80
9/11/2018 2:27:00 PM,382.85,382.85,375,375,40
9/11/2018 2:26:00 PM,382.85,382.85,382.85,382.85,0
9/11/2018 2:25:00 PM,382.85,382.85,382.85,382.85,0
9/11/2018 2:24:00 PM,382.85,382.85,382.85,382.85,0
9/11/2018 2:23:00 PM,382.85,382.85,382.85,382.85,0
9/11/2018 2:22:00 PM,382.85,382.85,382.85,382.85,0
9/11/2018 2:21:00 PM,600,600,382.85,382.85,120
9/11/2018 2:20:00 PM,600,600,600,600,0
9/11/2018 2:19:00 PM,600,600,600,600,0
9/11/2018 2:18:00 PM,600,600,600,600,0
9/11/2018 2:17:00 PM,600,600,600,600,0
9/11/2018 2:16:00 PM,600,600,600,600,0
9/11/2018 2:15:00 PM,600,600,600,600,0
9/11/2018 2:14:00 PM,600,600,600,600,0
