Date,BANKNIFTY18SEP27800CE O,BANKNIFTY18SEP27800CE H,BANKNIFTY18SEP27800CE L,BANKNIFTY18SEP27800CE C,BANKNIFTY18SEP27800CE V
9/11/2018 3:29:00 PM,64.95,64.95,63.4,63.4,80
9/11/2018 3:28:00 PM,64.2,65.1,64.2,64.95,560
9/11/2018 3:27:00 PM,64,64.95,64,64.2,560
9/11/2018 3:26:00 PM,63.65,65,63.65,64,1480
9/11/2018 3:25:00 PM,64.05,64.1,63.35,63.65,320
9/11/2018 3:24:00 PM,64,65,63.65,64,840
9/11/2018 3:23:00 PM,65,65,62.9,64,400
9/11/2018 3:22:00 PM,65.55,66.2,65,65,2920
9/11/2018 3:21:00 PM,64.95,65.55,63.85,65.55,2200
9/11/2018 3:20:00 PM,66.35,66.85,64.95,64.95,1160
9/11/2018 3:19:00 PM,67.35,67.8,66.35,66.35,240
9/11/2018 3:18:00 PM,67.8,67.8,66.45,67.35,480
9/11/2018 3:17:00 PM,67.15,68.8,67.15,67.8,680
9/11/2018 3:16:00 PM,66.45,67.15,65.55,67.15,560
9/11/2018 3:15:00 PM,70.7,70.9,66.35,66.35,1240
9/11/2018 3:14:00 PM,71.5,72.4,70.7,70.7,1440
9/11/2018 3:13:00 PM,71.5,73.15,71.5,71.5,360
9/11/2018 3:12:00 PM,70.5,72,70.45,71.5,320
9/11/2018 3:11:00 PM,71,71,69.75,70.5,440
9/11/2018 3:10:00 PM,72.3,72.9,71.1,72,1480
9/11/2018 3:09:00 PM,72.5,73,72,72.3,280
9/11/2018 3:08:00 PM,73.7,73.7,72,72.5,1440
9/11/2018 3:07:00 PM,74.1,74.1,71.65,73.7,600
9/11/2018 3:06:00 PM,72.85,74.1,72.85,74.1,80
9/11/2018 3:05:00 PM,73.9,73.9,71.7,72.85,920
9/11/2018 3:04:00 PM,74.25,74.25,73.05,73.9,960
9/11/2018 3:03:00 PM,73.15,75.5,72.85,74.25,1680
9/11/2018 3:02:00 PM,72.05,75.1,72.05,73.15,960
9/11/2018 3:01:00 PM,73.55,73.55,72.05,72.05,200
9/11/2018 3:00:00 PM,74.55,74.7,71.95,73.55,1760
9/11/2018 2:59:00 PM,73.85,73.85,72.35,73.8,80
9/11/2018 2:58:00 PM,76.1,77.2,73.85,73.85,440
9/11/2018 2:57:00 PM,75,77.85,75,76.1,120
9/11/2018 2:56:00 PM,75.6,75.6,75,75,400
9/11/2018 2:55:00 PM,77.3,77.3,75.55,75.6,200
9/11/2018 2:54:00 PM,79.1,79.1,77.3,77.3,80
9/11/2018 2:53:00 PM,79.95,80.95,79.1,79.1,280
9/11/2018 2:52:00 PM,80.5,80.7,79.95,79.95,440
9/11/2018 2:51:00 PM,82.9,82.9,79.7,80.5,320
9/11/2018 2:50:00 PM,82.9,82.9,82.9,82.9,0
9/11/2018 2:49:00 PM,85,85.8,81.95,82.9,1520
9/11/2018 2:48:00 PM,86.9,87,85,85,1080
9/11/2018 2:47:00 PM,87.3,87.55,85.85,86.9,560
9/11/2018 2:46:00 PM,84.3,87.3,84.3,87.3,480
9/11/2018 2:45:00 PM,81.25,84.55,81.25,84.3,360
