Date,BANKNIFTY12SEP1826800CE O,BANKNIFTY12SEP1826800CE H,BANKNIFTY12SEP1826800CE L,BANKNIFTY12SEP1826800CE C,BANKNIFTY12SEP1826800CE V
9/11/2018 3:29:00 PM,105,109.3,105,109,24440
9/11/2018 3:28:00 PM,110.3,110.3,105,105.85,24480
9/11/2018 3:27:00 PM,105.8,110.3,105.3,110.3,22920
9/11/2018 3:26:00 PM,104.7,106,103.1,105.3,26040
9/11/2018 3:25:00 PM,106.2,106.4,103.95,104.7,28160
9/11/2018 3:24:00 PM,99.8,105.75,99.8,105.65,30960
9/11/2018 3:23:00 PM,107,107,94.15,99.9,46800
9/11/2018 3:22:00 PM,103.4,107.1,102.75,107,22240
9/11/2018 3:21:00 PM,103.8,105.05,102,103.15,62080
9/11/2018 3:20:00 PM,119.2,120.55,104,104,25040
9/11/2018 3:19:00 PM,118.75,120.5,115,119.3,15520
9/11/2018 3:18:00 PM,116.05,119.85,116.05,118.1,17160
9/11/2018 3:17:00 PM,115.65,120.5,113.7,116.65,30040
9/11/2018 3:16:00 PM,111.45,116.3,108.4,115.35,41640
9/11/2018 3:15:00 PM,132,133,112.55,113,37080
9/11/2018 3:14:00 PM,140.2,140.2,129,133,18760
9/11/2018 3:13:00 PM,137.3,145,136.45,139.5,20600
9/11/2018 3:12:00 PM,132.95,138.45,131.9,137.05,16680
9/11/2018 3:11:00 PM,143.15,143.15,129.2,132.05,19480
9/11/2018 3:10:00 PM,143.1,145.95,138.95,143.15,10520
9/11/2018 3:09:00 PM,142.35,143.1,136.05,143.1,7680
9/11/2018 3:08:00 PM,137.65,142.9,137.05,142.15,15240
9/11/2018 3:07:00 PM,142.05,142.05,133.8,138.2,12960
9/11/2018 3:06:00 PM,141.35,145.1,137.55,142.9,16640
9/11/2018 3:05:00 PM,146.75,150.25,139.2,143.8,9680
9/11/2018 3:04:00 PM,156.75,157,150,151.8,7960
9/11/2018 3:03:00 PM,159.95,163.4,153.95,158.15,9600
9/11/2018 3:02:00 PM,147.7,161.5,145.5,159.95,26200
9/11/2018 3:01:00 PM,139.55,151.15,133.1,151.15,20360
9/11/2018 3:00:00 PM,144.75,145,135.8,139.8,11000
9/11/2018 2:59:00 PM,152.2,152.2,138.85,144,19480
9/11/2018 2:58:00 PM,163.95,166.95,152.5,152.5,10440
9/11/2018 2:57:00 PM,155.65,163.95,152.8,163.95,11560
9/11/2018 2:56:00 PM,170.35,173.55,154.55,155.65,13800
9/11/2018 2:55:00 PM,178.9,181.45,165,171.15,7920
9/11/2018 2:54:00 PM,183.5,183.5,171.1,178.9,9360
9/11/2018 2:53:00 PM,195.6,195.6,180.3,183.5,3080
9/11/2018 2:52:00 PM,192.15,197.2,187.7,190.45,2480
9/11/2018 2:51:00 PM,195.65,195.65,185.2,192.15,3120
9/11/2018 2:50:00 PM,202.2,202.75,194.9,195,2560
9/11/2018 2:49:00 PM,208.05,208.05,199.6,202.2,1400
9/11/2018 2:48:00 PM,221.55,221.55,208.05,208.05,200
9/11/2018 2:47:00 PM,225.25,229.25,219.5,221.55,1800
9/11/2018 2:46:00 PM,213.3,228,213.3,225.25,2840
9/11/2018 2:45:00 PM,197.6,220.05,194.5,213.3,3440
9/11/2018 2:44:00 PM,204.4,205,197.35,197.6,1480
9/11/2018 2:43:00 PM,203.7,210,201,204.4,400
9/11/2018 2:42:00 PM,208.2,214.6,200.9,203.7,2520
