Date,BANKNIFTY12SEP1827200PE O,BANKNIFTY12SEP1827200PE H,BANKNIFTY12SEP1827200PE L,BANKNIFTY12SEP1827200PE C,BANKNIFTY12SEP1827200PE V
9/11/2018 3:29:00 PM,357.75,363,352.05,357,14960
9/11/2018 3:28:00 PM,354,360,354,358,9400
9/11/2018 3:27:00 PM,356.9,358.65,354,354,12920
9/11/2018 3:26:00 PM,359.9,360.2,356,356.2,11960
9/11/2018 3:25:00 PM,356.6,360.9,356,357.85,16840
9/11/2018 3:24:00 PM,362.8,366.5,356.3,358.85,23120
9/11/2018 3:23:00 PM,355.55,373.25,355.45,365.35,23600
9/11/2018 3:22:00 PM,355.8,360,354.5,357.05,19880
9/11/2018 3:21:00 PM,358.8,361.05,353.45,353.65,12400
9/11/2018 3:20:00 PM,335.15,358,334,356.45,13520
9/11/2018 3:19:00 PM,339.1,345,335.25,337,19480
9/11/2018 3:18:00 PM,340.55,344.5,338,339.1,9560
9/11/2018 3:17:00 PM,345.35,349.45,338,342.3,11280
9/11/2018 3:16:00 PM,355.8,360,345,345,16600
9/11/2018 3:15:00 PM,328.85,356.3,326.75,355,15720
9/11/2018 3:14:00 PM,319,333.25,318.55,329.25,8040
9/11/2018 3:13:00 PM,318.85,322.7,314,321.35,26240
9/11/2018 3:12:00 PM,335.45,335.45,318.15,321.05,18000
9/11/2018 3:11:00 PM,324.35,338.35,322.35,335.45,14320
9/11/2018 3:10:00 PM,320,325.85,318,323.85,9040
9/11/2018 3:09:00 PM,324,329,318.85,320,5800
9/11/2018 3:08:00 PM,329.05,329.05,318.75,324,10520
9/11/2018 3:07:00 PM,318.95,330,318.95,329.05,11880
9/11/2018 3:06:00 PM,320.05,325.5,316.65,318.95,8160
9/11/2018 3:05:00 PM,318.85,323.9,311.1,317.85,10000
9/11/2018 3:04:00 PM,305.4,317.55,305.4,317.55,9800
9/11/2018 3:03:00 PM,302,312.35,296.95,302.85,16960
9/11/2018 3:02:00 PM,315,320.5,301.05,303.45,18160
9/11/2018 3:01:00 PM,335.95,342.65,317.65,317.65,18640
9/11/2018 3:00:00 PM,321.9,338.9,319.95,334.5,20160
9/11/2018 2:59:00 PM,308.7,328.1,308.1,322.6,32800
9/11/2018 2:58:00 PM,286.7,306.7,283.2,306.7,17680
9/11/2018 2:57:00 PM,292.8,299.65,284.95,286.7,20200
