Date,BANKNIFTY19SEP1827300PE O,BANKNIFTY19SEP1827300PE H,BANKNIFTY19SEP1827300PE L,BANKNIFTY19SEP1827300PE C,BANKNIFTY19SEP1827300PE V
9/11/2018 3:29:00 PM,470.7,474.05,461.4,473.7,1320
9/11/2018 3:28:00 PM,468,475,464.05,470.7,1640
9/11/2018 3:27:00 PM,467.55,468,465,468,1200
9/11/2018 3:26:00 PM,467.1,467.55,465.9,467.55,160
9/11/2018 3:25:00 PM,462.1,468.1,462.1,467.1,440
9/11/2018 3:24:00 PM,474.1,474.1,461.9,462.1,480
9/11/2018 3:23:00 PM,471.3,489.95,465.35,474.2,760
9/11/2018 3:22:00 PM,466.7,471.3,466.7,471.3,160
9/11/2018 3:21:00 PM,471.6,476.55,466.7,466.7,480
9/11/2018 3:20:00 PM,455.7,471.6,454.1,471.6,400
9/11/2018 3:19:00 PM,458.75,458.75,453.1,455.7,520
9/11/2018 3:18:00 PM,459.75,461.15,458.2,458.75,360
9/11/2018 3:17:00 PM,469.15,469.15,458.3,459.75,520
9/11/2018 3:16:00 PM,465,475,465,469.15,640
9/11/2018 3:15:00 PM,444.65,465,444.65,465,1400
9/11/2018 3:14:00 PM,445.45,445.45,444.65,444.65,160
9/11/2018 3:13:00 PM,449.05,451.8,439.7,439.7,840
9/11/2018 3:12:00 PM,457.8,459.1,446.65,449.05,560
9/11/2018 3:11:00 PM,450.1,457.8,450.1,457.8,880
9/11/2018 3:10:00 PM,451.55,460,446.35,450.1,2680
9/11/2018 3:09:00 PM,450,455,450,451.55,680
9/11/2018 3:08:00 PM,444.25,452,444.25,450,320
9/11/2018 3:07:00 PM,446.35,453,444.25,444.25,1280
9/11/2018 3:06:00 PM,445.05,447.4,438.85,445.9,760
9/11/2018 3:05:00 PM,439.05,445.1,439.05,445.05,160
9/11/2018 3:04:00 PM,426.55,439.05,426.55,439.05,160
9/11/2018 3:03:00 PM,434.1,434.1,422.8,426.55,320
9/11/2018 3:02:00 PM,443,443,425.9,434.1,320
9/11/2018 3:01:00 PM,450.1,456.9,443,443,1880
9/11/2018 3:00:00 PM,443.45,453.9,443.45,450.1,1000
9/11/2018 2:59:00 PM,433.35,446.55,433.35,443.45,680
9/11/2018 2:58:00 PM,406.15,430.55,406.15,430.55,600
9/11/2018 2:57:00 PM,417,422,402.75,406.15,760
9/11/2018 2:56:00 PM,411,417.9,402.3,417,1520
9/11/2018 2:55:00 PM,392.8,411,392.8,411,640
9/11/2018 2:54:00 PM,394.8,404,392.8,392.8,1640
9/11/2018 2:53:00 PM,384.4,394.8,384.4,394.8,720
9/11/2018 2:52:00 PM,386.25,387.5,379.95,384.4,680
9/11/2018 2:51:00 PM,383.1,389.95,381.25,386.25,2080
9/11/2018 2:50:00 PM,374.4,383.1,374.4,383.1,280
9/11/2018 2:49:00 PM,367.6,378.8,367.6,374.4,2320
9/11/2018 2:48:00 PM,363.35,369.3,359.1,367.6,280
9/11/2018 2:47:00 PM,355.7,366.25,355.7,363.35,440
9/11/2018 2:46:00 PM,360.85,360.85,354.15,355.7,1640
9/11/2018 2:45:00 PM,381.5,381.5,353.6,360.85,2120
9/11/2018 2:44:00 PM,378.5,381.5,372.9,381.5,240
9/11/2018 2:43:00 PM,375,380.65,375,378.5,1320
9/11/2018 2:42:00 PM,369.6,381.65,367.1,375,3000
9/11/2018 2:41:00 PM,370.4,372.2,363,369.6,680
9/11/2018 2:40:00 PM,375.5,377.35,368,373.2,1160
9/11/2018 2:39:00 PM,388.45,388.45,366.2,375.5,1240
9/11/2018 2:38:00 PM,397.65,397.65,383.4,389.15,1560
9/11/2018 2:37:00 PM,371.65,397.65,371.65,397.65,1600
9/11/2018 2:36:00 PM,374.5,381.45,370.05,375.15,1600
9/11/2018 2:35:00 PM,378.55,382.7,374.05,376.3,2600
9/11/2018 2:34:00 PM,372.3,378.4,370.35,372.55,840
9/11/2018 2:33:00 PM,380,380,370.1,372.3,320
9/11/2018 2:32:00 PM,374.95,386.3,372.15,380,1000
9/11/2018 2:31:00 PM,367.45,374.95,367.45,374.95,120
9/11/2018 2:30:00 PM,366.95,367.45,362.85,367.45,80
9/11/2018 2:29:00 PM,375.55,385.4,366.95,366.95,480
9/11/2018 2:28:00 PM,360.65,375.55,358.15,375.55,280
9/11/2018 2:27:00 PM,351.35,360.65,347,360.65,880
9/11/2018 2:26:00 PM,353.3,357,351.35,351.35,720
9/11/2018 2:25:00 PM,356.5,361.75,353.3,353.3,520
9/11/2018 2:24:00 PM,361.8,363.7,355.35,356.5,720
9/11/2018 2:23:00 PM,366.8,370.55,361.8,361.8,400
9/11/2018 2:22:00 PM,346.55,368.25,346.55,366.8,2000
9/11/2018 2:21:00 PM,328.9,349,328.9,346.55,1640
9/11/2018 2:20:00 PM,339.45,339.45,327.25,328.95,560
9/11/2018 2:19:00 PM,340.8,341,339.45,339.45,1120
9/11/2018 2:18:00 PM,350,356.15,342,342,440
9/11/2018 2:17:00 PM,333.5,351,333.5,350,1120
9/11/2018 2:16:00 PM,325.85,335.95,325.05,333.5,2440
9/11/2018 2:15:00 PM,324.45,329.5,320,328.05,1040
9/11/2018 2:14:00 PM,301.1,326.3,301.1,324.45,1560
9/11/2018 2:13:00 PM,302.2,306.05,301.1,301.1,200
9/11/2018 2:12:00 PM,300.95,302.2,292.25,302.2,400
9/11/2018 2:11:00 PM,308.5,308.5,300,300.95,320
9/11/2018 2:10:00 PM,306.6,309.8,300.95,308.5,640
9/11/2018 2:09:00 PM,303.55,309.8,302,306.6,1800
9/11/2018 2:08:00 PM,296.05,303.55,296.05,303.55,160
9/11/2018 2:07:00 PM,286.05,296.05,286.05,296.05,560
9/11/2018 2:06:00 PM,288.85,288.85,282.1,286.05,1080
9/11/2018 2:05:00 PM,283.65,288.85,282.65,288.85,1640
9/11/2018 2:04:00 PM,283.6,285,275.15,281.15,1360
9/11/2018 2:03:00 PM,275.75,283.6,274.25,283.6,2800
9/11/2018 2:02:00 PM,290.3,292.75,283.75,283.75,3640
9/11/2018 2:01:00 PM,290.1,294.7,285.2,292.65,5520
9/11/2018 2:00:00 PM,280.25,297.3,275.65,290.45,5640
9/11/2018 1:59:00 PM,270,288.7,270,280.25,6760
9/11/2018 1:58:00 PM,262.75,272.2,259.95,270,1200
9/11/2018 1:57:00 PM,256.4,262.75,256.4,262.75,2280
9/11/2018 1:56:00 PM,269.45,269.45,249.3,254.9,3800
9/11/2018 1:55:00 PM,271.1,280.45,269,269.45,2720
9/11/2018 1:54:00 PM,264.5,273.55,264.3,271.1,2120
9/11/2018 1:53:00 PM,265.95,271,260.05,264.5,3840
9/11/2018 1:52:00 PM,276.05,278.75,262,265.95,6440
9/11/2018 1:51:00 PM,261.6,283.55,256.4,277.55,5680
9/11/2018 1:50:00 PM,261.5,263.95,253.5,259.5,3640
9/11/2018 1:49:00 PM,243.45,264.05,238.8,262,3840
9/11/2018 1:48:00 PM,229.6,243.45,229.6,243.45,1360
9/11/2018 1:47:00 PM,234.95,237.4,229.6,229.6,1240
9/11/2018 1:46:00 PM,212.95,244.2,212.95,236,7760
9/11/2018 1:45:00 PM,204.25,214,204.25,212.95,2080
9/11/2018 1:44:00 PM,204.1,204.25,204.1,204.25,80
9/11/2018 1:43:00 PM,198.7,204.1,198.7,204.1,360
9/11/2018 1:42:00 PM,197.45,198.7,196.25,198.7,320
9/11/2018 1:41:00 PM,191.05,197.75,191.05,197.45,400
9/11/2018 1:40:00 PM,187.4,192.1,187.4,191.05,960
9/11/2018 1:39:00 PM,190,190,185.05,187.4,480
9/11/2018 1:38:00 PM,189.6,193.1,189.2,190,200
9/11/2018 1:37:00 PM,190.7,192.8,189.6,189.6,640
9/11/2018 1:36:00 PM,187,191.1,187,190.65,480
9/11/2018 1:35:00 PM,195.35,195.35,186.85,187,320
9/11/2018 1:34:00 PM,197.6,197.6,195.35,195.35,200
9/11/2018 1:33:00 PM,200.15,200.15,196.9,197.6,320
9/11/2018 1:32:00 PM,205.7,205.7,200.15,200.15,440
9/11/2018 1:31:00 PM,204.05,209.95,204.05,205.7,1800
9/11/2018 1:30:00 PM,201.6,204.9,199.55,204.05,240
9/11/2018 1:29:00 PM,203.35,203.35,200.55,201.6,120
9/11/2018 1:28:00 PM,202.25,204.35,200.75,203.35,400
9/11/2018 1:27:00 PM,199.15,202.25,198.85,202.25,600
9/11/2018 1:26:00 PM,201.25,201.25,197,199.15,400
9/11/2018 1:25:00 PM,202.35,203.5,201.25,201.25,200
9/11/2018 1:24:00 PM,200.4,202.35,199,202.35,320
9/11/2018 1:23:00 PM,200.4,200.4,200.4,200.4,0
9/11/2018 1:22:00 PM,203.35,204.7,200.4,200.4,680
9/11/2018 1:21:00 PM,202.15,206,201,203.35,1480
9/11/2018 1:20:00 PM,197.05,202.15,196.95,202.15,1240
9/11/2018 1:19:00 PM,195.7,197.25,195,197.05,240
9/11/2018 1:18:00 PM,199.75,199.75,195.05,195.7,520
9/11/2018 1:17:00 PM,197.65,197.65,193.4,196.5,480
9/11/2018 1:16:00 PM,196.55,201.05,196.55,197.65,880
9/11/2018 1:15:00 PM,196.95,197.75,195.65,196.55,440
9/11/2018 1:14:00 PM,187.4,196.95,187.4,196.95,840
9/11/2018 1:13:00 PM,187.5,189.05,187.4,187.4,360
9/11/2018 1:12:00 PM,190.1,190.1,187.5,187.5,200
9/11/2018 1:11:00 PM,190.2,190.2,190.1,190.1,80
9/11/2018 1:10:00 PM,189.85,190.2,189.85,190.2,40
9/11/2018 1:09:00 PM,190.55,190.55,187.05,189.85,240
9/11/2018 1:08:00 PM,188.65,190.55,188.65,190.55,320
9/11/2018 1:07:00 PM,189.35,189.35,188.65,188.65,40
9/11/2018 1:06:00 PM,187.25,189.7,186.85,189.35,120
9/11/2018 1:05:00 PM,187.45,187.45,187.25,187.25,40
9/11/2018 1:04:00 PM,186.1,187.45,186.1,187.45,40
9/11/2018 1:03:00 PM,187.35,187.35,185.95,186.1,160
9/11/2018 1:02:00 PM,186.05,188.95,186.05,187.35,160
9/11/2018 1:01:00 PM,189.65,190,186.05,186.05,520
9/11/2018 1:00:00 PM,188.8,192.7,188.2,189.65,560
9/11/2018 12:59:00 PM,188.4,188.8,188.2,188.8,160
9/11/2018 12:58:00 PM,185.6,188.1,185.6,188.1,280
9/11/2018 12:57:00 PM,186.55,187.05,185.6,185.6,120
9/11/2018 12:56:00 PM,186.6,186.6,186.55,186.55,160
9/11/2018 12:55:00 PM,188,188.85,188,188.85,80
9/11/2018 12:54:00 PM,189.05,190.1,188,188,400
9/11/2018 12:53:00 PM,188.35,196.1,188,189.9,920
9/11/2018 12:52:00 PM,186,189,186,188.35,200
9/11/2018 12:51:00 PM,185.55,186.1,185,186,720
9/11/2018 12:50:00 PM,186.45,186.45,185.3,185.55,120
9/11/2018 12:49:00 PM,186.55,187.8,186.45,186.45,640
9/11/2018 12:48:00 PM,183.3,186.55,183.3,186.55,440
9/11/2018 12:47:00 PM,189.7,189.7,183.3,183.3,240
9/11/2018 12:46:00 PM,186.3,189.95,184.4,189.7,1480
9/11/2018 12:45:00 PM,186.35,188.7,185.05,186.3,520
9/11/2018 12:44:00 PM,187.25,187.25,186.35,186.35,120
9/11/2018 12:43:00 PM,186.75,187.25,186.75,187.25,40
