Date,BANKNIFTY12SEP1827000PE O,BANKNIFTY12SEP1827000PE H,BANKNIFTY12SEP1827000PE L,BANKNIFTY12SEP1827000PE C,BANKNIFTY12SEP1827000PE V
9/11/2018 3:29:00 PM,191,192,188.1,190.1,20960
9/11/2018 3:28:00 PM,186.45,192,186.45,191,39640
9/11/2018 3:27:00 PM,188.3,190,186.7,187.15,30520
9/11/2018 3:26:00 PM,189.15,191.85,187,189.1,35320
9/11/2018 3:25:00 PM,188,191.9,187.8,188.8,39840
9/11/2018 3:24:00 PM,192.75,194.45,187,189.35,55960
9/11/2018 3:23:00 PM,189.35,200.05,189,194,68040
9/11/2018 3:22:00 PM,185.95,190.85,185.95,189.35,42000
9/11/2018 3:21:00 PM,188.45,191.75,185.15,185.15,54200
9/11/2018 3:20:00 PM,170.65,190,169.9,189.2,43000
9/11/2018 3:19:00 PM,175.5,180,171.95,172.4,34800
9/11/2018 3:18:00 PM,177.65,182.75,173.9,173.9,43560
9/11/2018 3:17:00 PM,183.2,184.65,175.35,178.65,42520
9/11/2018 3:16:00 PM,190.05,193.8,181.35,182.15,69320
9/11/2018 3:15:00 PM,172,191,169.8,191,70240
9/11/2018 3:14:00 PM,165.95,175,164.2,169.75,37920
9/11/2018 3:13:00 PM,166.1,167.35,159,165.3,51440
9/11/2018 3:12:00 PM,176.1,176.5,165.05,165.95,60320
9/11/2018 3:11:00 PM,171.6,180,169.55,176.2,65400
9/11/2018 3:10:00 PM,168.55,172,165.5,169,45520
9/11/2018 3:09:00 PM,168,173.05,165.7,168.15,35560
9/11/2018 3:08:00 PM,172.45,173.1,165.55,168.3,39960
9/11/2018 3:07:00 PM,165.4,175,165.4,173.4,53960
9/11/2018 3:06:00 PM,167.55,170.35,162.35,166.05,48440
9/11/2018 3:05:00 PM,165,169.75,161.1,165.6,63680
9/11/2018 3:04:00 PM,156.95,165.8,156.95,165.8,45960
9/11/2018 3:03:00 PM,157.35,163.2,150.85,156.9,58760
9/11/2018 3:02:00 PM,163.5,171.25,154.65,160.65,93680
9/11/2018 3:01:00 PM,180,187.75,166.15,166.15,93200
9/11/2018 3:00:00 PM,170,185.1,168,182.2,106200
9/11/2018 2:59:00 PM,156,174.25,156,171.05,148640
9/11/2018 2:58:00 PM,139.8,155.95,137.2,155.95,85960
9/11/2018 2:57:00 PM,145.45,149.8,138.85,139.8,94560
9/11/2018 2:56:00 PM,133.9,148.3,130.65,145.75,109720
9/11/2018 2:55:00 PM,125.05,138.2,122.5,134.95,136240
9/11/2018 2:54:00 PM,126.9,132.8,123.6,124.45,139120
9/11/2018 2:53:00 PM,116.5,124.6,116.25,124.6,94800
9/11/2018 2:52:00 PM,116,119.95,113.1,116.45,51560
9/11/2018 2:51:00 PM,117.1,121.55,115.75,116.1,111040
9/11/2018 2:50:00 PM,113,118,111.95,117.6,81440
9/11/2018 2:49:00 PM,106.55,113.7,106.55,113.7,82880
9/11/2018 2:48:00 PM,100.6,108.2,97,106.45,79200
9/11/2018 2:47:00 PM,94.8,101.15,94.8,100.55,95560
9/11/2018 2:46:00 PM,100.4,102.25,92.1,94.25,177400
9/11/2018 2:45:00 PM,116,118.95,98.05,98.2,149360
9/11/2018 2:44:00 PM,114.7,116.95,110.1,115.35,54440
9/11/2018 2:43:00 PM,118,118,110.4,113.95,75440
9/11/2018 2:42:00 PM,111.8,117.05,107.1,116.4,106560
9/11/2018 2:41:00 PM,112.95,113.05,105.55,112,139960
9/11/2018 2:40:00 PM,112.65,116.4,109.2,113,137520
9/11/2018 2:39:00 PM,120.45,120.45,109.75,113.75,159520
9/11/2018 2:38:00 PM,125.7,125.95,119.25,120.5,156000
9/11/2018 2:37:00 PM,110.7,126.65,110.7,126.65,230000
9/11/2018 2:36:00 PM,110.65,111.7,107,110.75,116880
9/11/2018 2:35:00 PM,111.5,113.95,106.5,111.5,131560
9/11/2018 2:34:00 PM,106.7,111.95,104,110.3,95040
9/11/2018 2:33:00 PM,106.65,108.4,100.5,107.35,106800
9/11/2018 2:32:00 PM,107.45,112.2,105.65,106.45,159040
