Date,BANKNIFTY18SEP26800CE O,BANKNIFTY18SEP26800CE H,BANKNIFTY18SEP26800CE L,BANKNIFTY18SEP26800CE C,BANKNIFTY18SEP26800CE V
9/11/2018 3:29:00 PM,419.55,419.55,414.4,416.2,160
9/11/2018 3:28:00 PM,420.2,420.2,413,419.55,480
9/11/2018 3:27:00 PM,416.85,420.2,416.85,420.2,240
9/11/2018 3:26:00 PM,414.4,417.3,414.4,416.85,120
9/11/2018 3:25:00 PM,413,414.4,412.35,414.4,200
9/11/2018 3:24:00 PM,418.7,418.7,410,413,320
9/11/2018 3:23:00 PM,418.7,418.7,418.7,418.7,0
9/11/2018 3:22:00 PM,420,420,418.7,418.7,40
9/11/2018 3:21:00 PM,420,420,420,420,0
9/11/2018 3:20:00 PM,427,427,415,420,2320
9/11/2018 3:19:00 PM,420.15,427,420.15,427,200
9/11/2018 3:18:00 PM,425,425,420.15,420.15,40
9/11/2018 3:17:00 PM,417.15,425,417.15,425,80
9/11/2018 3:16:00 PM,414.65,417.15,414.65,417.15,200
9/11/2018 3:15:00 PM,435.1,435.1,414.65,414.65,80
9/11/2018 3:14:00 PM,443,443,435.1,435.1,80
9/11/2018 3:13:00 PM,437,445.1,437,443,200
9/11/2018 3:12:00 PM,437,437,430,437,320
9/11/2018 3:11:00 PM,443.15,443.15,437,437,40
9/11/2018 3:10:00 PM,443.1,443.15,443.1,443.15,40
9/11/2018 3:09:00 PM,443.1,443.1,443.1,443.1,0
9/11/2018 3:08:00 PM,445,446.8,443.1,443.1,320
9/11/2018 3:07:00 PM,445,445,445,445,0
9/11/2018 3:06:00 PM,460.8,460.8,445,445,80
9/11/2018 3:05:00 PM,460.8,460.8,460.8,460.8,0
9/11/2018 3:04:00 PM,444.2,460.8,444.2,460.8,40
9/11/2018 3:03:00 PM,444.2,444.2,444.2,444.2,0
9/11/2018 3:02:00 PM,444.95,444.95,441.25,444.2,80
9/11/2018 3:01:00 PM,445,445,444.95,444.95,200
9/11/2018 3:00:00 PM,445.1,448.95,445,445,160
9/11/2018 2:59:00 PM,454,454,440,445.1,120
9/11/2018 2:58:00 PM,486.9,486.9,446.95,454,480
9/11/2018 2:57:00 PM,486.9,486.9,486.9,486.9,0
9/11/2018 2:56:00 PM,486.9,486.9,486.9,486.9,0
9/11/2018 2:55:00 PM,486.9,486.9,486.9,486.9,0
9/11/2018 2:54:00 PM,486.9,486.9,486.9,486.9,0
9/11/2018 2:53:00 PM,486.9,486.9,486.9,486.9,0
9/11/2018 2:52:00 PM,478,486.9,478,486.9,200
9/11/2018 2:51:00 PM,478,478,478,478,0
9/11/2018 2:50:00 PM,492.7,492.7,478,478,160
9/11/2018 2:49:00 PM,505,505,492.7,492.7,40
9/11/2018 2:48:00 PM,505,505,505,505,0
9/11/2018 2:47:00 PM,505,505,505,505,0
9/11/2018 2:46:00 PM,499.85,505,499.85,505,160
9/11/2018 2:45:00 PM,453.8,500,453.8,499.85,160
9/11/2018 2:44:00 PM,500,500,453.8,453.8,200
9/11/2018 2:43:00 PM,500,500,500,500,0
9/11/2018 2:42:00 PM,500,500,500,500,0
9/11/2018 2:41:00 PM,500,500,500,500,0
9/11/2018 2:40:00 PM,530,530,500,500,40
9/11/2018 2:39:00 PM,530,530,530,530,0
9/11/2018 2:38:00 PM,530,530,530,530,0
9/11/2018 2:37:00 PM,530,530,530,530,0
