Date,BANKNIFTY12SEP1827100PE O,BANKNIFTY12SEP1827100PE H,BANKNIFTY12SEP1827100PE L,BANKNIFTY12SEP1827100PE C,BANKNIFTY12SEP1827100PE V
9/11/2018 3:29:00 PM,268.5,269.45,263.45,269,7240
9/11/2018 3:28:00 PM,264.2,269.5,263.1,268.45,18560
9/11/2018 3:27:00 PM,266.8,267.6,263,263.1,14880
9/11/2018 3:26:00 PM,266.9,269.45,264.8,266.8,10280
9/11/2018 3:25:00 PM,265.6,270.05,264.55,266.9,21080
9/11/2018 3:24:00 PM,271.95,272,263.75,266.25,22080
9/11/2018 3:23:00 PM,265.8,280.2,265.75,272.65,21080
9/11/2018 3:22:00 PM,264.75,267.45,264.05,265.8,19960
9/11/2018 3:21:00 PM,266.55,270.65,262.4,264.75,26640
9/11/2018 3:20:00 PM,245.2,268.85,244.65,268.85,17480
9/11/2018 3:19:00 PM,249.5,255.7,245.2,248.35,24520
9/11/2018 3:18:00 PM,254.15,258.65,249.3,250.3,16720
9/11/2018 3:17:00 PM,259.1,260,249.5,253.15,18000
9/11/2018 3:16:00 PM,266.45,270.7,256.2,256.2,20000
9/11/2018 3:15:00 PM,242.05,267.2,239.7,266.1,49720
9/11/2018 3:14:00 PM,234.3,247.15,234.05,242.15,12120
9/11/2018 3:13:00 PM,236.25,238.05,227.35,234.3,13120
9/11/2018 3:12:00 PM,248.6,248.6,234.05,236.25,13440
9/11/2018 3:11:00 PM,238.5,252.85,238.5,248.6,24680
9/11/2018 3:10:00 PM,236.5,241,233.2,238.5,15640
9/11/2018 3:09:00 PM,237.2,243.95,234.6,235.25,20440
9/11/2018 3:08:00 PM,242.65,243.35,233.15,237.2,14200
9/11/2018 3:07:00 PM,234.95,245,234.95,244.15,21000
9/11/2018 3:06:00 PM,233.5,240,231.05,234.95,16720
9/11/2018 3:05:00 PM,234.95,240,228.4,235.75,18720
9/11/2018 3:04:00 PM,221.9,234.95,221.9,234.95,17120
9/11/2018 3:03:00 PM,221.55,230.15,215.4,222.6,34360
9/11/2018 3:02:00 PM,232.15,239.15,219.75,223.75,52640
9/11/2018 3:01:00 PM,250.95,260,234.75,234.75,41080
9/11/2018 3:00:00 PM,237.25,254.35,237.2,251.75,35640
9/11/2018 2:59:00 PM,226.7,246.15,224.2,241.1,55880
