Date,BANKNIFTY06SEP1827500PE O,BANKNIFTY06SEP1827500PE H,BANKNIFTY06SEP1827500PE L,BANKNIFTY06SEP1827500PE C,BANKNIFTY06SEP1827500PE V
9/6/2018 3:15:00 PM,9,27,5.65,19.05,6503240
9/6/2018 2:15:00 PM,54.2,63.15,0.9,8.5,22616840
9/6/2018 1:15:00 PM,168,182.6,44.85,54,3376960
9/6/2018 12:15:00 PM,114.8,214,95.4,166.55,2170960
9/6/2018 11:15:00 AM,79.55,137.25,75.2,115.15,2370320
9/6/2018 10:15:00 AM,109,118.45,71.4,80,1944040
9/6/2018 9:15:00 AM,78.7,189,70.35,109,3737280
9/5/2018 3:15:00 PM,129.95,143.9,106.85,142.55,403240
9/5/2018 2:15:00 PM,298.4,298.85,121.05,130,1365320
9/5/2018 1:15:00 PM,247.85,316.9,235.55,298.4,514840
9/5/2018 12:15:00 PM,217.2,312.7,215,247.85,1043640
9/5/2018 11:15:00 AM,143.1,228.4,140.1,217.5,1720360
9/5/2018 10:15:00 AM,123.95,150.1,122.05,143.75,1228520
9/5/2018 9:15:00 AM,120.3,165,86.3,124,4198320
9/4/2018 3:15:00 PM,118,122.75,93.7,107,1002200
9/4/2018 2:15:00 PM,90.2,144.75,84.9,118.5,4349120
9/4/2018 1:15:00 PM,50.55,96.75,48.6,89.6,4470200
9/4/2018 12:15:00 PM,44,58.05,33,50.55,2536520
9/4/2018 11:15:00 AM,51.7,53.95,36.8,43.95,1636680
9/4/2018 10:15:00 AM,50.6,60.95,44.25,51.55,2247400
9/4/2018 9:15:00 AM,20.9,58.5,17.05,50.6,4536240
9/3/2018 3:15:00 PM,21.9,25.95,21.2,25.7,623160
9/3/2018 2:15:00 PM,10.45,23.6,9.75,21.9,1303080
9/3/2018 1:15:00 PM,9.7,10.9,9.5,10.45,408160
9/3/2018 12:15:00 PM,9.95,10.3,9.15,9.7,262120
9/3/2018 11:15:00 AM,10.5,10.6,9.3,10,283840
9/3/2018 10:15:00 AM,11.15,11.65,10,10.5,295120
9/3/2018 9:15:00 AM,10,17.8,8.2,11.15,995560
8/31/2018 3:15:00 PM,18.8,20.3,17.95,18.1,204200
8/31/2018 2:15:00 PM,21.4,23.4,17.3,18.6,607960
8/31/2018 1:15:00 PM,24.35,24.6,20.05,21.4,465800
8/31/2018 12:15:00 PM,24.7,26.65,23.3,24.35,336720
8/31/2018 11:15:00 AM,27.55,29.55,22.9,24.7,466640
8/31/2018 10:15:00 AM,19.95,29.8,19.8,27.55,671880
8/31/2018 9:15:00 AM,29.85,31.95,18,19.95,1109800
8/30/2018 3:15:00 PM,25.25,27.35,23.55,24.55,148960
8/30/2018 2:15:00 PM,33.5,37,24.6,25.25,384840
8/30/2018 1:15:00 PM,34.65,36.25,29.65,33.5,178240
8/30/2018 12:15:00 PM,28.75,35.85,25.35,34.7,197360
8/30/2018 11:15:00 AM,31.2,31.5,28,28.9,50600
8/30/2018 10:15:00 AM,33.55,34.05,29.45,31.2,111200
8/30/2018 9:15:00 AM,31.4,37.6,26.8,33.55,211360
8/29/2018 3:15:00 PM,28.65,31.7,26.7,27.7,40720
8/29/2018 2:15:00 PM,23.3,34,19.15,28.65,61840
8/29/2018 1:15:00 PM,23.9,26.9,20.05,23.3,20280
8/29/2018 12:15:00 PM,27.6,27.8,23.9,23.9,35800
8/29/2018 11:15:00 AM,23.7,28.05,23.35,27.6,24840
8/29/2018 10:15:00 AM,29.1,29.5,23,23.7,50240
8/29/2018 9:15:00 AM,27.55,35.65,23.25,29.1,66760
8/28/2018 3:15:00 PM,31.3,31.8,29,30.6,30680
8/28/2018 2:15:00 PM,35.55,38,29.1,31.3,51720
8/28/2018 1:15:00 PM,35.45,40,34.55,35.55,37680
8/28/2018 12:15:00 PM,32.1,36.1,29.3,35.45,22080
8/28/2018 11:15:00 AM,28.9,34.85,28.45,32.1,26560
8/28/2018 10:15:00 AM,34.1,35.95,26.95,28.9,34760
8/28/2018 9:15:00 AM,22.2,37.6,19.95,34.1,47400
8/27/2018 3:15:00 PM,31.6,32,28.25,30.2,28160
8/27/2018 2:15:00 PM,33,33.5,30.3,31.6,25000
8/27/2018 1:15:00 PM,31.5,36.1,30,33,19200
8/27/2018 12:15:00 PM,31.1,31.5,28.7,31.5,22920
8/27/2018 11:15:00 AM,31.45,32,30.45,31.1,8880
8/27/2018 10:15:00 AM,35,35.65,30.55,31.45,23320
8/27/2018 9:15:00 AM,61.7,61.7,32.3,35,81280
8/24/2018 3:15:00 PM,97,97.1,93.1,95.4,18400
8/24/2018 2:15:00 PM,95.8,103.45,91.15,97,26480
8/24/2018 1:15:00 PM,102.4,102.4,87.25,95.8,19280
8/24/2018 12:15:00 PM,94.15,110,91.75,102.4,55280
8/24/2018 11:15:00 AM,90.65,94.9,82.2,94.15,18000
8/24/2018 10:15:00 AM,64.6,91.65,64.4,90.65,29360
8/24/2018 9:15:00 AM,79.95,80.6,55.95,64.6,32520
8/23/2018 3:15:00 PM,70.8,73.3,67.55,69,7720
8/23/2018 2:15:00 PM,77.6,84.3,66.1,70.8,17440
8/23/2018 1:15:00 PM,76.95,86.85,75.85,77.6,5000
8/23/2018 12:15:00 PM,68.05,80,68,76.95,5720
8/23/2018 11:15:00 AM,74,75.5,63.6,68.05,9000
8/23/2018 10:15:00 AM,75,77,71.05,74,6360
8/23/2018 9:15:00 AM,56.9,76.15,56.9,75,18640
8/21/2018 3:15:00 PM,68.95,68.95,65,65.9,3040
8/21/2018 2:15:00 PM,75.35,75.65,62.1,68.95,5480
8/21/2018 1:15:00 PM,76.75,78.75,65.55,75.35,2320
8/21/2018 12:15:00 PM,82.3,83,75,76.75,1520
8/21/2018 11:15:00 AM,81.75,85.85,75.6,82.3,3440
8/21/2018 10:15:00 AM,75.6,81.75,75,81.75,3080
8/21/2018 9:15:00 AM,76.45,82.35,73,75.6,880
8/20/2018 3:15:00 PM,73.95,77,71.4,71.4,560
8/20/2018 2:15:00 PM,72.4,79.3,65.8,74.8,2240
8/20/2018 1:15:00 PM,68,74.7,65.35,72.4,1720
8/20/2018 12:15:00 PM,71,74,68,68,440
8/20/2018 11:15:00 AM,73.05,75.35,65.35,71,1280
8/20/2018 10:15:00 AM,73,77.2,72.9,73.05,160
8/20/2018 9:15:00 AM,80,80,69.1,73,2120
8/17/2018 3:15:00 PM,115,117,112.05,112.05,1040
8/17/2018 2:15:00 PM,125,125,112.1,115,2200
8/17/2018 1:15:00 PM,128.6,129,124,125,200
8/17/2018 12:15:00 PM,135,135.05,126.75,128.6,2400
8/8/2018 3:15:00 PM,240,240,240,240,0
8/8/2018 2:15:00 PM,240,240,240,240,120
8/3/2018 2:15:00 PM,240,240,240,240,0
8/3/2018 1:15:00 PM,240,240,240,240,0
8/3/2018 12:15:00 PM,240,240,240,240,0
8/3/2018 11:15:00 AM,240,240,240,240,120
7/31/2018 3:15:00 PM,350,350,350,350,40
7/30/2018 3:15:00 PM,240,240,240,240,0
7/30/2018 2:15:00 PM,240,240,240,240,40
