Date,BANKNIFTY06SEP1827900CE O,BANKNIFTY06SEP1827900CE H,BANKNIFTY06SEP1827900CE L,BANKNIFTY06SEP1827900CE C,BANKNIFTY06SEP1827900CE V
9/6/2018 3:15:00 PM,0.05,0.1,0.05,0.05,102480
9/6/2018 2:15:00 PM,0.25,0.5,0.05,0.05,1591800
9/6/2018 1:15:00 PM,0.15,0.45,0.15,0.25,366680
9/6/2018 12:15:00 PM,0.1,0.3,0.1,0.15,537040
9/6/2018 11:15:00 AM,0.3,0.3,0.1,0.1,1060400
9/6/2018 10:15:00 AM,0.3,0.35,0.25,0.3,1305560
9/6/2018 9:15:00 AM,1.35,1.45,0.25,0.3,2832720
9/5/2018 3:15:00 PM,4.9,5.8,3.5,3.7,509040
9/5/2018 2:15:00 PM,3.25,5.85,3.2,4.95,1648280
9/5/2018 1:15:00 PM,4,4.3,3.2,3.25,627000
9/5/2018 12:15:00 PM,4.2,4.45,3.4,4,1845840
9/5/2018 11:15:00 AM,5.2,5.5,4.05,4.25,2242360
9/5/2018 10:15:00 AM,6.65,7.35,5.15,5.2,1759800
9/5/2018 9:15:00 AM,11.4,15.8,5.2,6.6,4921840
9/4/2018 3:15:00 PM,16.8,18.45,14.35,14.9,770560
9/4/2018 2:15:00 PM,22.5,23.65,15,17.15,3973320
9/4/2018 1:15:00 PM,36.35,37.95,21.05,22.65,3326960
9/4/2018 12:15:00 PM,48.8,59.95,30.2,36.35,3480120
9/4/2018 11:15:00 AM,42.65,53,39.25,48.8,1998880
9/4/2018 10:15:00 AM,43.2,49.1,35.95,42.85,2425000
9/4/2018 9:15:00 AM,140.15,164.95,40.95,43.15,4294680
9/3/2018 3:15:00 PM,165,168.15,130.6,133.95,256680
9/3/2018 2:15:00 PM,243.35,255.15,160.2,166,296960
9/3/2018 1:15:00 PM,265.35,269.95,236.7,243.35,49760
9/3/2018 12:15:00 PM,281,281.25,248.65,265.35,45600
9/3/2018 11:15:00 AM,285,301.7,271.7,281,26200
9/3/2018 10:15:00 AM,285.55,290,270.8,285,23560
9/3/2018 9:15:00 AM,340.15,342.25,250.35,285.55,73520
8/31/2018 3:15:00 PM,318,321.95,308,315,20440
8/31/2018 2:15:00 PM,306.8,324,278.85,320.15,35480
8/31/2018 1:15:00 PM,280.75,323.45,275.6,306.8,36760
8/31/2018 12:15:00 PM,281.5,293.5,265.2,280.75,35440
8/31/2018 11:15:00 AM,268.75,293.7,255.6,281.5,44760
8/31/2018 10:15:00 AM,351.65,351.65,258.7,268.75,53440
8/31/2018 9:15:00 AM,284.5,384.05,276.4,351.65,93320
8/30/2018 3:15:00 PM,342.2,345.3,333.45,336.15,19560
8/30/2018 2:15:00 PM,288.35,343.8,277.7,342.2,43040
8/30/2018 1:15:00 PM,283.8,312.9,281.7,288.35,22160
8/30/2018 12:15:00 PM,328.75,355,275,283.8,20200
8/30/2018 11:15:00 AM,317.6,330.15,312.5,328.75,6560
8/30/2018 10:15:00 AM,300,323.3,299.3,317.6,11720
8/30/2018 9:15:00 AM,370.55,380,282.8,300,17000
8/29/2018 3:15:00 PM,460.55,460.55,438.65,440.05,160
8/29/2018 2:15:00 PM,517,545.45,441.7,460.55,320
8/29/2018 1:15:00 PM,504.45,517,484.45,517,320
8/29/2018 12:15:00 PM,483,511.4,483,504.45,120
8/29/2018 11:15:00 AM,505,505,480,483,280
8/29/2018 10:15:00 AM,509.6,530.85,501.55,505,280
8/29/2018 9:15:00 AM,505,526.9,491.8,509.6,600
8/28/2018 3:15:00 PM,491,519.15,491,512.25,200
8/28/2018 2:15:00 PM,411.4,491,406.65,491,360
8/28/2018 1:15:00 PM,412.05,412.5,394.3,411.4,640
8/28/2018 12:15:00 PM,407.65,412.05,407.65,412.05,120
8/28/2018 11:15:00 AM,452.1,452.1,407.65,407.65,280
8/28/2018 10:15:00 AM,391.8,452.1,391.8,452.1,80
8/28/2018 9:15:00 AM,540.1,540.1,391.8,391.8,600
8/27/2018 3:15:00 PM,455.7,475.65,455.7,475.65,120
8/27/2018 2:15:00 PM,459.05,463.2,453,455.7,1640
8/27/2018 1:15:00 PM,465,482,448,459.05,440
8/27/2018 12:15:00 PM,451.8,475,451.8,465,200
8/27/2018 11:15:00 AM,448.75,459.05,447.2,451.8,680
8/27/2018 10:15:00 AM,424.95,454.65,423.65,448.75,840
8/27/2018 9:15:00 AM,419.55,444.05,369.95,424.95,6720
8/24/2018 3:15:00 PM,257.8,265.5,257.8,259.25,1360
8/24/2018 2:15:00 PM,257.95,262.8,239.9,257.8,8720
8/24/2018 1:15:00 PM,252,280,245,257.95,3160
8/24/2018 12:15:00 PM,266.7,270.85,240.45,252,3120
8/24/2018 11:15:00 AM,281.5,303.95,266.7,266.7,7320
8/24/2018 10:15:00 AM,388.25,388.25,281.5,281.5,1200
