Date,BANKNIFTY06SEP1827600PE O,BANKNIFTY06SEP1827600PE H,BANKNIFTY06SEP1827600PE L,BANKNIFTY06SEP1827600PE C,BANKNIFTY06SEP1827600PE V
9/6/2018 3:15:00 PM,112.25,131.25,103.75,117.1,683960
9/6/2018 2:15:00 PM,131.2,144.5,49.75,110,4011240
9/6/2018 1:15:00 PM,261.8,273.55,114.7,131.9,533720
9/6/2018 12:15:00 PM,197.7,307.4,175,258.6,405680
9/6/2018 11:15:00 AM,150.95,217.65,145.25,197.7,386160
9/6/2018 10:15:00 AM,186.35,197.75,138.5,150.95,354280
9/6/2018 9:15:00 AM,139.9,272.6,134.85,186.35,878240
9/5/2018 3:15:00 PM,195,212.75,166.75,209.45,134360
9/5/2018 2:15:00 PM,388.55,388.55,185,195,482920
9/5/2018 1:15:00 PM,331.35,405.6,318,388.55,190200
9/5/2018 12:15:00 PM,295,396.6,293.5,331.35,380880
9/5/2018 11:15:00 AM,209.85,309.3,204.2,295,454880
9/5/2018 10:15:00 AM,181.75,217.5,179.7,209.5,370360
9/5/2018 9:15:00 AM,171,231.9,125.65,182.1,1530720
9/4/2018 3:15:00 PM,167,170.85,135,147.6,533280
9/4/2018 2:15:00 PM,130.4,197.75,124.05,165.85,2252280
9/4/2018 1:15:00 PM,77.7,139.4,75.85,130.9,3475080
9/4/2018 12:15:00 PM,68.2,88.4,51.4,77.7,2632240
9/4/2018 11:15:00 AM,79.5,82.85,58.35,68.2,1499240
9/4/2018 10:15:00 AM,77.95,91.3,68.8,79.45,2209600
9/4/2018 9:15:00 AM,39.55,87.25,29,77.95,4185840
9/3/2018 3:15:00 PM,32.45,40.3,31.55,40,676640
9/3/2018 2:15:00 PM,15.8,34.4,14.5,32.3,1448840
9/3/2018 1:15:00 PM,14.1,16.4,13.95,15.8,445680
9/3/2018 12:15:00 PM,14.55,15,13.35,14.1,240480
9/3/2018 11:15:00 AM,15.35,15.4,13.35,14.55,240280
9/3/2018 10:15:00 AM,16.15,16.9,14.35,15.35,332880
9/3/2018 9:15:00 AM,13.65,27.2,11.5,16.15,920280
8/31/2018 3:15:00 PM,25.5,27.55,24.65,25.3,173120
8/31/2018 2:15:00 PM,28.55,31.4,23.6,25.5,449280
8/31/2018 1:15:00 PM,33.2,33.4,26,28.6,395360
8/31/2018 12:15:00 PM,33.7,35.85,31.8,33.05,264080
8/31/2018 11:15:00 AM,37.6,40.4,31,33.7,449960
8/31/2018 10:15:00 AM,27.25,40.35,26.95,37.3,622320
8/31/2018 9:15:00 AM,49.1,49.1,24.15,27.25,1047560
8/30/2018 3:15:00 PM,32.45,34.85,30.15,31.9,83480
8/30/2018 2:15:00 PM,44.2,47.55,31.6,32.45,183120
8/30/2018 1:15:00 PM,45,46.9,39.25,44.2,67200
8/30/2018 12:15:00 PM,37.95,46.3,33.55,45.05,67600
8/30/2018 11:15:00 AM,39.45,40.75,37.05,37.95,24440
8/30/2018 10:15:00 AM,43.7,44.85,38.4,39.45,37160
8/30/2018 9:15:00 AM,37.85,48.5,36.85,43.7,120400
8/29/2018 3:15:00 PM,36,39.95,35.85,36,10600
8/29/2018 2:15:00 PM,30.2,41.75,23.55,36,28520
8/29/2018 1:15:00 PM,31.5,33.65,28.5,30.2,5080
8/29/2018 12:15:00 PM,33,34.2,31,31.5,6040
8/29/2018 11:15:00 AM,31.1,35,30,33,5760
8/29/2018 10:15:00 AM,37.3,37.4,30.55,31.1,15400
8/29/2018 9:15:00 AM,32.3,44.5,29.3,37.3,14200
8/28/2018 3:15:00 PM,39.25,40.4,36.4,39,5680
8/28/2018 2:15:00 PM,46.4,49,37.95,39.25,11960
8/28/2018 1:15:00 PM,45.05,50.35,44.8,46.4,11800
8/28/2018 12:15:00 PM,42.6,45.2,37.6,45.05,10280
8/28/2018 11:15:00 AM,38.2,44.55,37.2,42.6,6080
8/28/2018 10:15:00 AM,43,45.55,35.35,38.2,5200
8/28/2018 9:15:00 AM,30.05,47.8,25.6,43,20880
8/27/2018 3:15:00 PM,39.5,41,36.6,37.35,6520
8/27/2018 2:15:00 PM,41.6,41.85,38,39.5,6480
8/27/2018 1:15:00 PM,39.6,42.65,37.6,41.6,4360
8/27/2018 12:15:00 PM,39.75,40.5,36.8,39.6,6720
8/27/2018 11:15:00 AM,41.45,42,38.75,39.75,2960
8/27/2018 10:15:00 AM,47,47,40.65,41.45,6600
8/27/2018 9:15:00 AM,64.2,64.2,43.05,47,13960
8/24/2018 3:15:00 PM,119.9,121.35,116.2,121.35,2480
8/24/2018 2:15:00 PM,119.55,124,116.45,119.9,2360
8/24/2018 1:15:00 PM,125.8,127.85,115,119.55,1200
8/24/2018 12:15:00 PM,116.15,136.15,115.35,125.8,5200
8/24/2018 11:15:00 AM,111.7,116.15,102,116.15,3000
8/24/2018 10:15:00 AM,75,112.4,75,111.7,4320
8/24/2018 9:15:00 AM,90,92.55,71,75,2560
8/23/2018 3:15:00 PM,83.6,86.95,83,86.95,360
8/23/2018 2:15:00 PM,98.85,98.85,78.8,83.6,120
8/23/2018 1:15:00 PM,94.85,98.85,94.85,98.85,40
8/23/2018 12:15:00 PM,82.9,94.85,82.9,94.85,120
8/23/2018 11:15:00 AM,91.35,91.35,82.9,82.9,200
8/23/2018 10:15:00 AM,91.5,91.5,91.35,91.35,320
