Date,BANKNIFTY06SEP1828400CE O,BANKNIFTY06SEP1828400CE H,BANKNIFTY06SEP1828400CE L,BANKNIFTY06SEP1828400CE C,BANKNIFTY06SEP1828400CE V
9/6/2018 3:15:00 PM,0.05,0.1,0.05,0.05,30200
9/6/2018 2:15:00 PM,0.05,0.1,0.05,0.05,38880
9/6/2018 1:15:00 PM,0.1,0.15,0.05,0.05,64080
9/6/2018 12:15:00 PM,0.15,0.15,0.05,0.1,69080
9/6/2018 11:15:00 AM,0.1,0.15,0.1,0.15,11360
9/6/2018 10:15:00 AM,0.1,0.15,0.1,0.1,40240
9/6/2018 9:15:00 AM,0.2,0.25,0.1,0.1,189800
9/5/2018 3:15:00 PM,2.2,2.25,1.65,1.75,102240
9/5/2018 2:15:00 PM,1.95,2.25,1.85,2.15,221080
9/5/2018 1:15:00 PM,2,2.1,1.9,1.95,133840
9/5/2018 12:15:00 PM,1.9,2.05,1.6,2,183680
9/5/2018 11:15:00 AM,1.9,2,1.75,1.9,87960
9/5/2018 10:15:00 AM,1.9,2.2,1.8,1.9,99160
9/5/2018 9:15:00 AM,3.15,3.15,1.7,1.9,491560
9/4/2018 3:15:00 PM,4.05,4.35,3.8,3.85,159600
9/4/2018 2:15:00 PM,4.05,4.4,3.65,4.1,592720
9/4/2018 1:15:00 PM,4.75,5,3.95,4.05,546160
9/4/2018 12:15:00 PM,5.5,6.4,4.35,4.75,502000
9/4/2018 11:15:00 AM,5.4,5.85,4.85,5.5,240560
9/4/2018 10:15:00 AM,5.3,5.7,4.8,5.4,566680
9/4/2018 9:15:00 AM,14.15,14.55,4.75,5.3,2544600
9/3/2018 3:15:00 PM,20,20.4,14,14,880520
9/3/2018 2:15:00 PM,35.85,37.35,18.95,19.85,2285400
9/3/2018 1:15:00 PM,43.1,44.6,34,36.05,1011120
9/3/2018 12:15:00 PM,46.45,47.9,37.95,43.1,798240
9/3/2018 11:15:00 AM,49.9,53.75,45.1,46.45,806560
9/3/2018 10:15:00 AM,51.25,51.6,45.7,49.9,774040
9/3/2018 9:15:00 AM,75.05,81.3,44.15,51.25,2522000
8/31/2018 3:15:00 PM,64.9,66,61.25,63.05,408360
8/31/2018 2:15:00 PM,63.25,67,55.7,64.9,1164520
8/31/2018 1:15:00 PM,55.05,69.9,54.7,63.25,873520
8/31/2018 12:15:00 PM,53.75,57.5,49.35,55.05,560040
8/31/2018 11:15:00 AM,51.2,58.6,46.95,53.75,926040
