Date,BANKNIFTY06SEP1828500CE O,BANKNIFTY06SEP1828500CE H,BANKNIFTY06SEP1828500CE L,BANKNIFTY06SEP1828500CE C,BANKNIFTY06SEP1828500CE V
9/6/2018 3:15:00 PM,0.05,0.1,0.05,0.05,36200
9/6/2018 2:15:00 PM,0.05,0.1,0.05,0.05,77360
9/6/2018 1:15:00 PM,0.1,0.1,0.05,0.05,27400
9/6/2018 12:15:00 PM,0.1,0.15,0.05,0.1,39600
9/6/2018 11:15:00 AM,0.15,0.15,0.1,0.1,32320
9/6/2018 10:15:00 AM,0.1,0.15,0.1,0.15,48160
9/6/2018 9:15:00 AM,0.2,0.4,0.1,0.1,228200
9/5/2018 3:15:00 PM,1.8,1.9,1.55,1.55,112080
9/5/2018 2:15:00 PM,1.7,1.9,1.55,1.8,239600
9/5/2018 1:15:00 PM,1.8,1.8,1.65,1.7,75720
9/5/2018 12:15:00 PM,1.6,1.8,1.45,1.8,147160
9/5/2018 11:15:00 AM,1.6,1.65,1.5,1.6,115920
9/5/2018 10:15:00 AM,1.6,1.8,1.5,1.6,109320
9/5/2018 9:15:00 AM,1.25,2,1.25,1.6,419960
9/4/2018 3:15:00 PM,3.35,3.6,3.25,3.25,183800
9/4/2018 2:15:00 PM,3.25,3.45,2.9,3.35,553040
9/4/2018 1:15:00 PM,3.75,3.85,3.1,3.25,517200
9/4/2018 12:15:00 PM,4.1,4.65,3.45,3.75,323640
9/4/2018 11:15:00 AM,4,4.35,3.8,4.1,178480
9/4/2018 10:15:00 AM,4,4.4,3.7,4,417200
9/4/2018 9:15:00 AM,9.05,9.05,3.65,4,1812720
9/3/2018 3:15:00 PM,11.9,12.3,8.7,8.9,843760
9/3/2018 2:15:00 PM,20.7,21.55,11.25,12,2008920
9/3/2018 1:15:00 PM,25.65,26.5,19.6,20.8,986200
9/3/2018 12:15:00 PM,27.8,28.7,22.4,25.65,642120
9/3/2018 11:15:00 AM,30.6,32.75,27.05,27.9,598640
9/3/2018 10:15:00 AM,31.9,31.9,27.65,30.4,679080
9/3/2018 9:15:00 AM,48.05,57.65,28.1,31.9,2413240
8/31/2018 3:15:00 PM,43.7,44.25,40.7,42.2,487040
8/31/2018 2:15:00 PM,42.25,45.05,37.15,43.85,1294200
8/31/2018 1:15:00 PM,36.65,46.9,36.5,42,1069920
8/31/2018 12:15:00 PM,36.1,38.15,33.25,36.6,745640
8/31/2018 11:15:00 AM,33.85,38.9,31.2,36.1,1025240
8/31/2018 10:15:00 AM,54.15,54.6,32.35,33.85,1539680
8/31/2018 9:15:00 AM,35.35,62.8,33.1,54.15,2340600
8/30/2018 3:15:00 PM,52.75,55.2,52.25,53,281840
8/30/2018 2:15:00 PM,41.8,54.9,41.45,53.05,629800
8/30/2018 1:15:00 PM,45.5,51.75,41,41.45,300200
8/30/2018 12:15:00 PM,55,63.25,43.35,45.5,419920
8/30/2018 11:15:00 AM,55,57.5,52.95,55,124840
8/30/2018 10:15:00 AM,49.15,55.55,48.3,55,175320
8/30/2018 9:15:00 AM,100.55,100.55,44.75,49.15,474920
8/29/2018 3:15:00 PM,111.05,112,103.85,106.1,66840
8/29/2018 2:15:00 PM,145,160,98.1,111.05,220520
8/29/2018 1:15:00 PM,138.95,150.6,128.25,145,63240
8/29/2018 12:15:00 PM,130.25,141,129.3,138.95,46400
8/29/2018 11:15:00 AM,136,136.95,123,130.25,65720
8/29/2018 10:15:00 AM,139.7,152.35,130.95,136,96960
8/29/2018 9:15:00 AM,114.35,160,103.8,139.7,139520
8/28/2018 3:15:00 PM,142.65,144.95,136.7,137.8,51680
8/28/2018 2:15:00 PM,104.65,145,98,141.45,118520
8/28/2018 1:15:00 PM,106.75,106.75,98,104.65,50480
8/28/2018 12:15:00 PM,104.05,113.4,101,106.15,59360
8/28/2018 11:15:00 AM,116.95,118.15,96.1,104.05,60520
8/28/2018 10:15:00 AM,105.55,121.65,100,116.95,59040
8/28/2018 9:15:00 AM,160,178.95,94.5,105.55,211840
8/27/2018 3:15:00 PM,125.05,139.1,125.05,135,26600
8/27/2018 2:15:00 PM,131.5,133.4,122.95,125.05,36640
8/27/2018 1:15:00 PM,135.35,141.4,124.05,131.5,30640
8/27/2018 12:15:00 PM,127.5,136.55,124.05,135.35,26920
8/27/2018 11:15:00 AM,125.45,129.8,121,127.5,38120
8/27/2018 10:15:00 AM,114.3,130,111.55,125.45,135560
8/27/2018 9:15:00 AM,89.7,120.2,77.95,114.3,175240
8/24/2018 3:15:00 PM,58.65,62.5,57.25,58.85,18840
8/24/2018 2:15:00 PM,58.1,60.35,53,58.65,32000
8/24/2018 1:15:00 PM,59,66.25,55.05,58.1,34520
8/24/2018 12:15:00 PM,62.05,65.1,55.2,59,69440
8/24/2018 11:15:00 AM,69.2,73.7,62.7,62.7,22360
8/24/2018 10:15:00 AM,100,100,66.85,69.2,32360
8/24/2018 9:15:00 AM,101,120.1,80.9,100,23760
8/23/2018 3:15:00 PM,103.35,111.25,102.95,111.25,13520
8/23/2018 2:15:00 PM,99,112.45,94,103.35,45840
8/23/2018 1:15:00 PM,113,113,91.7,99,10800
8/23/2018 12:15:00 PM,123,123,107,113,10360
8/23/2018 11:15:00 AM,125,126,100,123,11800
8/23/2018 10:15:00 AM,128.65,134.15,123.55,125,8920
8/23/2018 9:15:00 AM,184.2,184.2,128.45,128.65,2160
8/21/2018 3:15:00 PM,196.1,205,196.1,202.75,360
8/21/2018 2:15:00 PM,190,201,190,196.1,240
8/21/2018 1:15:00 PM,183.75,199,183.75,190,160
8/21/2018 12:15:00 PM,181,202,181,183.75,200
8/21/2018 11:15:00 AM,200,201.5,177,181,800
8/21/2018 10:15:00 AM,215,215,200,200,240
8/21/2018 9:15:00 AM,217.2,223.3,210.55,215,640
8/20/2018 3:15:00 PM,220,242.05,220,242.05,120
8/20/2018 2:15:00 PM,247.8,250.7,220,220,280
8/20/2018 1:15:00 PM,249.1,249.1,247.8,247.8,40
8/20/2018 12:15:00 PM,241.55,253,241.55,249.1,320
8/20/2018 11:15:00 AM,251.2,251.2,241.55,241.55,280
8/20/2018 10:15:00 AM,251.2,251.2,251.2,251.2,0
8/20/2018 9:15:00 AM,238.75,257.85,238.75,251.2,280
8/17/2018 3:15:00 PM,190.35,192.1,188.65,191.85,320
8/17/2018 2:15:00 PM,185,201.15,185,190.35,680
8/17/2018 1:15:00 PM,174,185,174,185,160
8/17/2018 12:15:00 PM,178.5,180,168.4,174,1360
8/17/2018 11:15:00 AM,179.6,179.6,161.95,178.5,80
8/17/2018 10:15:00 AM,179.6,179.6,179.6,179.6,80
